RCFD2930,RCFD2932,RCFD2938,RCFD3049,RCFD3066,RCFD3552,RCFD3553,RCFD3554,RCFD3646,RCFDB557,RCFDC011,RCFDC012,RCFDLB56,RCON2930,RCON2932,RCON2938,RCON3049,RCON3066,RCON3552,RCON3553,RCON3554,RCON3645,RCON3646,RCONB557,RCONC011,RCONC012,RCONLB56,IDRSSD,RCON9999
,,,,,,,,,,,,,562,0,78,409,0,0,0,0,33,42,0,0,0,,37,2016-06-30
,,,,,,,,,,,,,17,0,0,0,0,0,0,0,17,0,0,0,0,,242,2016-06-30
,,,,,,,,,,,,,894,0,349,0,50,135,11,0,83,462,0,144,0,,279,2016-06-30
,,,,,,,,,,,,,1,0,0,0,0,0,0,0,1,0,0,0,0,,354,2016-06-30
,,,,,,,,,,,,,74,0,0,0,0,0,0,0,11,63,0,0,0,,457,2016-06-30
,,,,,,,,,,,,,4539,0,1164,979,0,799,0,0,19,2285,92,0,0,,505,2016-06-30
,,,,,,,,,,,,,2048,0,1628,0,0,0,0,0,60,360,0,1486,0,,1155,2016-06-30
,,,,,,,,,,,,,421,0,38,0,0,38,0,0,152,231,0,0,0,,1351,2016-06-30
,,,,,,,,,,,,,1643,0,1302,0,0,0,0,0,49,292,0,1182,0,,1454,2016-06-30
,,,,,,,,,,,,,22,0,6,0,0,0,0,0,16,0,0,0,0,,1557,2016-06-30
,,,,,,,,,,,,,358,0,111,0,0,0,0,0,69,178,0,111,0,,1669,2016-06-30
,,,,,,,,,,,,,1751,0,214,578,128,0,0,0,651,308,0,0,0,,1829,2016-06-30
,,,,,,,,,,,,,163,0,29,0,0,29,0,0,45,89,0,0,0,,1856,2016-06-30
,,,,,,,,,,,,,1682,0,617,207,51,0,0,0,83,775,0,121,377,,2040,2016-06-30
,,,,,,,,,,,,,2677,0,1387,0,0,0,0,0,61,1229,0,1387,0,,2161,2016-06-30
,,,,,,,,,,,,,67454,0,37237,0,0,0,0,0,670,29547,0,18237,17495,,2376,2016-06-30
,,,,,,,,,,,,,17,0,3,0,0,0,0,0,14,0,0,0,0,,2554,2016-06-30
,,,,,,,,,,,,,1972,265,751,0,59,357,0,0,69,1152,0,57,0,,2732,2016-06-30
,,,,,,,,,,,,,213,80,80,0,0,0,0,0,15,108,10,0,0,,2750,2016-06-30
,,,,,,,,,,,,,10254,0,8854,0,441,0,0,0,2,1398,0,8100,0,,3177,2016-06-30
,,,,,,,,,,,,,209,0,2,0,0,0,0,0,86,121,0,0,0,,3252,2016-06-30
,,,,,,,,,,,,,285,0,53,114,0,33,0,0,25,93,0,0,0,,3458,2016-06-30
,,,,,,,,,,,,,1933,0,0,0,0,0,0,0,35,1898,0,0,0,,3720,2016-06-30
,,,,,,,,,,,,,12013,0,5781,0,2128,0,0,0,275,5772,185,2337,0,,3971,2016-06-30
,,,,,,,,,,,,,779,0,510,26,151,0,0,0,83,160,0,0,0,,4156,2016-06-30
