RCFD2930,RCFD2932,RCFD2938,RCFD3049,RCFD3066,RCFD3552,RCFD3553,RCFD3554,RCFD3646,RCFDB557,RCFDC011,RCFDC012,RCFDLB56,RCON2930,RCON2932,RCON2938,RCON3049,RCON3066,RCON3552,RCON3553,RCON3554,RCON3645,RCON3646,RCONB557,RCONC011,RCONC012,RCONLB56,IDRSSD,RCON9999
,,,,,,,,,,,,,349,0,96,0,0,0,0,0,203,50,0,88,0,,37,2009-06-30
,,,,,,,,,,,,,61,0,15,0,0,0,0,0,46,0,0,0,0,,242,2009-06-30
,,,,,,,,,,,,,531,0,154,0,0,0,0,0,143,234,0,78,0,,279,2009-06-30
,,,,,,,,,,,,,22,0,0,0,0,0,0,0,18,4,0,0,0,,354,2009-06-30
,,,,,,,,,,,,,206,0,0,0,0,0,0,0,53,153,0,0,0,,457,2009-06-30
,,,,,,,,,,,,,5222,0,2924,0,0,894,1608,0,390,1827,81,0,0,,505,2009-06-30
,,,,,,,,,,,,,1825,0,1120,0,0,0,0,0,373,332,0,1086,0,,1155,2009-06-30
,,,,,,,,,,,,,660,0,0,0,0,0,0,0,536,124,0,0,0,,1351,2009-06-30
,,,,,,,,,,,,,1175,0,566,0,0,0,0,0,217,392,0,470,0,,1454,2009-06-30
,,,,,,,,,,,,,524,0,16,454,0,5,0,0,54,0,0,0,0,,1557,2009-06-30
,,,,,,,,,,,,,6265,0,474,0,0,147,0,0,4354,1405,32,258,0,,1632,2009-06-30
,,,,,,,,,,,,,1001,0,271,0,0,0,0,0,423,307,0,179,0,,1669,2009-06-30
,,,,,,,,,,,,,2110,0,369,0,354,0,0,0,1186,555,0,0,0,,1829,2009-06-30
,,,,,,,,,,,,,258,0,6,0,6,0,0,0,252,0,0,0,0,,1856,2009-06-30
,,,,,,,,,,,,,1732,0,84,0,0,0,0,0,603,1045,0,0,0,,2040,2009-06-30
,,,,,,,,,,,,,1398,0,794,207,0,0,0,0,138,259,0,794,0,,2161,2009-06-30
,,,,,,,,,,,,,22439,0,6937,0,323,0,0,0,198,15304,0,4662,0,,2376,2009-06-30
,,,,,,,,,,,,,115,0,16,41,0,0,0,0,54,4,0,0,0,,2451,2009-06-30
,,,,,,,,,,,,,43,0,0,0,0,0,0,0,43,0,0,0,0,,2554,2009-06-30
,,,,,,,,,,,,,6411,232,3127,0,0,2597,0,0,1579,1705,0,34,0,,2732,2009-06-30
,,,,,,,,,,,,,385,0,170,0,0,0,0,0,90,125,0,170,0,,2750,2009-06-30
,,,,,,,,,,,,,4541,0,187,0,0,126,0,0,2780,1516,58,0,0,,2938,2009-06-30
,,,,,,,,,,,,,428,0,0,0,0,0,0,0,250,178,0,0,0,,3252,2009-06-30
,,,,,,,,,,,,,191,0,0,103,0,0,0,0,37,51,0,0,0,,3458,2009-06-30
,,,,,,,,,,,,,1420,0,0,0,0,0,0,0,233,1187,0,0,0,,3720,2009-06-30
,,,,,,,,,,,,,966,0,800,0,0,0,0,0,64,102,0,800,0,,3953,2009-06-30
,,,,,,,,,,,,,398,0,132,0,0,0,0,0,205,50,11,0,0,,4138,2009-06-30
,,,,,,,,,,,,,9096,75,8492,56,496,0,0,0,548,0,0,0,0,,4156,2009-06-30
,,,,,,,,,,,,,845,0,0,0,0,0,0,0,695,150,0,0,0,,4231,2009-06-30
,,,,,,,,,,,,,1169,84,492,0,0,334,0,0,202,475,0,0,0,,4437,2009-06-30
,,,,,,,,,,,,,1600,0,0,0,0,0,0,0,701,899,0,0,0,,4839,2009-06-30
,,,,,,,,,,,,,4231,0,1067,0,666,0,0,0,2,3162,0,401,0,,5005,2009-06-30
,,,,,,,,,,,,,6368,0,961,0,826,0,0,0,2582,2625,200,0,0,,5069,2009-06-30
,,,,,,,,,,,,,1009,0,198,0,0,0,0,0,329,482,0,197,0,,5135,2009-06-30
,,,,,,,,,,,,,11527,0,6715,0,0,3306,0,0,3460,1352,0,0,0,,5210,2009-06-30
,,,,,,,,,,,,,2821,0,126,0,0,126,0,0,236,2459,0,0,0,,5331,2009-06-30
