RCFD2930,RCFD2932,RCFD2938,RCFD3049,RCFD3066,RCFD3552,RCFD3553,RCFD3554,RCFD3646,RCFDB557,RCFDC011,RCFDC012,RCFDLB56,RCON2930,RCON2932,RCON2938,RCON3049,RCON3066,RCON3552,RCON3553,RCON3554,RCON3645,RCON3646,RCONB557,RCONC011,RCONC012,RCONLB56,IDRSSD,RCON9999
,,,,,,,,,,,,,465,0,34,328,0,0,0,0,92,11,0,0,0,,37,2012-12-31
,,,,,,,,,,,,,22,0,0,0,0,0,0,0,22,0,0,0,0,,242,2012-12-31
,,,,,,,,,,,,,391,0,264,0,50,20,85,0,64,63,0,106,0,,279,2012-12-31
,,,,,,,,,,,,,33,0,5,0,0,0,0,0,4,24,0,0,0,,354,2012-12-31
,,,,,,,,,,,,,48,0,0,0,0,0,0,0,19,29,0,0,0,,457,2012-12-31
,,,,,,,,,,,,,3234,0,1007,604,0,782,0,0,66,1464,93,0,0,,505,2012-12-31
,,,,,,,,,,,,,1835,0,1521,0,0,0,0,0,125,189,0,1343,0,,1155,2012-12-31
,,,,,,,,,,,,,452,0,40,0,0,40,0,0,288,124,0,0,0,,1351,2012-12-31
,,,,,,,,,,,,,1748,0,1096,0,0,0,0,0,71,581,0,862,0,,1454,2012-12-31
,,,,,,,,,,,,,467,0,1,432,0,0,0,0,34,0,0,0,0,,1557,2012-12-31
,,,,,,,,,,,,,434,0,125,0,0,0,0,0,135,174,0,100,0,,1669,2012-12-31
,,,,,,,,,,,,,1334,0,175,0,52,0,0,0,887,272,0,0,0,,1829,2012-12-31
,,,,,,,,,,,,,194,0,0,0,0,0,0,0,112,82,0,0,0,,1856,2012-12-31
,,,,,,,,,,,,,419,0,85,0,0,0,0,0,192,142,0,0,0,,2040,2012-12-31
,,,,,,,,,,,,,1675,0,1078,0,0,0,0,0,75,522,0,1078,0,,2161,2012-12-31
,,,,,,,,,,,,,34212,0,10764,0,0,0,0,0,314,23134,0,9956,0,,2376,2012-12-31
,,,,,,,,,,,,,19,0,0,0,0,0,0,0,19,0,0,0,0,,2554,2012-12-31
,,,,,,,,,,,,,1210,0,391,0,32,37,270,0,349,470,0,52,0,,2732,2012-12-31
,,,,,,,,,,,,,118,0,0,0,0,0,0,0,33,75,10,0,0,,2750,2012-12-31
,,,,,,,,,,,,,9462,0,6776,0,764,0,0,0,6,2680,0,5809,0,,3177,2012-12-31
,,,,,,,,,,,,,316,0,0,0,0,0,0,0,116,200,0,0,0,,3252,2012-12-31
,,,,,,,,,,,,,184,0,12,26,0,12,0,0,16,130,0,0,0,,3458,2012-12-31
,,,,,,,,,,,,,1633,0,0,0,0,0,0,0,25,1608,0,0,0,,3720,2012-12-31
,,,,,,,,,,,,,16109,0,10072,0,2876,4184,0,0,296,5681,60,2853,0,,3971,2012-12-31
,,,,,,,,,,,,,689,0,400,112,127,0,0,0,100,77,0,0,0,,4156,2012-12-31
,,,,,,,,,,,,,326,0,0,0,0,0,0,0,251,75,0,0,0,,4231,2012-12-31
,,,,,,,,,,,,,999,0,527,0,0,398,0,0,62,410,0,0,0,,4437,2012-12-31
,,,,,,,,,,,,,1536,387,387,0,0,0,0,0,204,945,0,0,0,,4839,2012-12-31
,,,,,,,,,,,,,4384,0,166,0,0,0,0,0,39,4179,0,153,0,,5005,2012-12-31
,,,,,,,,,,,,,3228,0,812,0,700,0,0,0,949,1267,200,0,0,,5069,2012-12-31
,,,,,,,,,,,,,1307,0,397,0,0,0,0,0,206,704,0,397,0,,5135,2012-12-31
,,,,,,,,,,,,,6810,0,5005,0,0,0,0,0,919,809,77,1545,0,,5210,2012-12-31
,,,,,,,,,,,,,3207,0,1921,0,118,0,0,0,7,990,289,1791,0,,5461,2012-12-31
,,,,,,,,,,,,,1319,0,1152,98,0,462,0,0,45,24,0,664,0,,5751,2012-12-31
,,,,,,,,,,,,,157,0,0,0,0,0,0,0,72,85,0,0,0,,6039,2012-12-31
,,,,,,,,,,,,,29,0,0,0,0,0,0,0,29,0,0,0,0,,6141,2012-12-31
,,,,,,,,,,,,,1810,0,1245,0,8,0,0,0,228,337,0,1237,0,,6329,2012-12-31
,,,,,,,,,,,,,13611,0,5299,19,0,2257,3031,0,4,8289,0,0,0,,7009,2012-12-31
,,,,,,,,,,,,,1066,0,0,683,0,0,0,0,66,317,0,0,0,,7045,2012-12-31
,,,,,,,,,,,,,3985,0,2420,0,0,0,0,0,2,1563,0,2269,0,,7072,2012-12-31
,,,,,,,,,,,,,216,0,16,19,0,0,0,0,45,136,0,0,0,,7157,2012-12-31
,,,,,,,,,,,,,60,0,0,0,0,0,0,0,30,30,0,0,0,,7456,2012-12-31
,,,,,,,,,,,,,101,0,30,0,0,30,0,0,53,18,0,0,0,,7634,2012-12-31
,,,,,,,,,,,,,1668,0,1387,0,88,28,3,0,255,26,0,1268,0,,8033,2012-12-31
,,,,,,,,,,,,,88,0,0,0,0,0,0,0,88,0,0,0,0,,8462,2012-12-31
,,,,,,,,,,,,,396,0,329,0,0,0,0,0,27,40,0,308,0,,8631,2012-12-31
,,,,,,,,,,,,,2358,0,1528,0,0,0,0,0,14,816,0,1150,0,,9357,2012-12-31
,,,,,,,,,,,,,958,0,400,0,0,400,0,0,38,520,0,0,0,,9553,2012-12-31
,,,,,,,,,,,,,14711,0,8514,0,0,682,1257,0,460,4737,1000,0,6515,,9807,2012-12-31
,,,,,,,,,,,,,92,0,0,5,0,0,0,0,22,65,0,0,0,,9955,2012-12-31
,,,,,,,,,,,,,856,0,561,0,0,0,0,0,266,29,0,166,0,,10250,2012-12-31
,,,,,,,,,,,,,813,0,717,0,20,0,0,0,56,40,0,0,524,,10849,2012-12-31
,,,,,,,,,,,,,4357,0,454,1366,423,0,0,0,74,2423,40,0,0,,10858,2012-12-31
,,,,,,,,,,,,,1037,0,0,0,0,0,0,0,49,988,0,0,0,,11145,2012-12-31
,,,,,,,,,,,,,11985,0,5198,0,0,0,0,0,552,6235,0,0,0,,11275,2012-12-31
,,,,,,,,,,,,,1776,0,826,65,0,0,0,0,717,168,0,826,0,,11640,2012-12-31
,,,,,,,,,,,,,437,0,1,0,0,0,0,0,22,414,0,0,0,,11837,2012-12-31
,,,,,,,,,,,,,1553,0,1215,0,321,0,0,0,215,123,0,893,0,,12030,2012-12-31
,,,,,,,,,,,,,2654,0,2194,332,0,0,0,0,128,0,0,1763,0,,12142,2012-12-31
,,,,,,,,,,,,,824,0,638,0,20,0,0,0,1,185,0,605,0,,12179,2012-12-31
,,,,,,,,,,,,,702,0,212,71,0,0,0,0,89,330,0,204,0,,12245,2012-12-31
720128,0,336426,0,160819,0,0,0,329560,40651,0,0,,,,,,,,,,13491,,,,,,12311,2012-12-31
,,,,,,,,,,,,,144,0,0,0,0,0,0,0,71,73,0,0,0,,12647,2012-12-31
,,,,,,,,,,,,,91,0,0,0,0,0,0,0,24,67,0,0,0,,12656,2012-12-31
,,,,,,,,,,,,,2998,0,69,2590,0,0,0,0,139,200,0,0,0,,12937,2012-12-31
,,,,,,,,,,,,,6018,0,5184,0,0,0,0,0,445,389,0,4950,0,,12946,2012-12-31
,,,,,,,,,,,,,314,0,24,0,0,0,0,0,46,244,0,0,0,,12955,2012-12-31
,,,,,,,,,,,,,24470,0,22033,0,0,20418,0,0,222,2207,8,0,0,,13103,2012-12-31
,,,,,,,,,,,,,61,0,43,0,0,0,0,0,18,0,0,0,0,,13251,2012-12-31
,,,,,,,,,,,,,137,0,37,94,37,0,0,0,6,0,0,0,0,,13457,2012-12-31
,,,,,,,,,,,,,65,0,5,0,0,0,0,0,30,30,0,0,0,,14052,2012-12-31
,,,,,,,,,,,,,632,0,182,0,0,0,0,0,72,378,0,182,0,,14155,2012-12-31
,,,,,,,,,,,,,449,0,187,0,0,0,0,0,3,259,0,187,0,,14650,2012-12-31
,,,,,,,,,,,,,435,0,0,393,0,0,0,0,40,2,0,0,0,,14753,2012-12-31
,,,,,,,,,,,,,1932,0,1134,0,0,0,0,0,83,690,25,757,0,,14865,2012-12-31
,,,,,,,,,,,,,73,0,25,0,0,0,0,0,30,18,0,25,0,,14977,2012-12-31
,,,,,,,,,,,,,623,0,16,35,0,0,0,0,152,420,0,0,0,,16458,2012-12-31
,,,,,,,,,,,,,222,0,0,0,0,0,0,0,194,28,0,0,0,,16551,2012-12-31
,,,,,,,,,,,,,627,0,224,22,0,0,0,0,27,339,15,187,0,,16748,2012-12-31
,,,,,,,,,,,,,48,0,0,32,0,0,0,0,16,0,0,0,0,,16944,2012-12-31
,,,,,,,,,,,,,55,0,0,0,0,0,0,0,55,0,0,0,0,,16953,2012-12-31
,,,,,,,,,,,,,2864,0,484,0,193,251,0,0,36,2320,24,0,0,,17110,2012-12-31
,,,,,,,,,,,,,27138,0,6552,0,0,0,0,0,1221,19365,0,0,6434,,17147,2012-12-31
,,,,,,,,,,,,,1658,0,1012,0,0,0,0,0,38,608,0,1012,0,,17259,2012-12-31
,,,,,,,,,,,,,24407,0,1147,2257,261,0,0,0,207,20356,440,0,0,,17464,2012-12-31
,,,,,,,,,,,,,2552,0,1038,1159,43,0,0,0,91,135,129,916,0,,17950,2012-12-31
,,,,,,,,,,,,,498,0,365,0,49,316,0,0,4,129,0,0,0,,17978,2012-12-31
,,,,,,,,,,,,,3803,2071,2820,0,0,0,0,0,116,867,0,0,0,,18050,2012-12-31
,,,,,,,,,,,,,521,0,10,0,0,0,0,0,128,383,0,0,0,,18135,2012-12-31
,,,,,,,,,,,,,79,0,35,0,0,0,0,0,29,15,0,0,0,,18377,2012-12-31
,,,,,,,,,,,,,2136,0,1802,0,0,0,0,0,185,149,0,0,0,,18827,2012-12-31
,,,,,,,,,,,,,1390,0,723,0,0,0,0,0,73,594,0,611,0,,18836,2012-12-31
,,,,,,,,,,,,,3115,0,2967,0,6,918,588,545,138,10,0,618,0,,18854,2012-12-31
,,,,,,,,,,,,,872,0,750,0,0,0,0,0,33,89,0,748,0,,19356,2012-12-31
,,,,,,,,,,,,,12077,0,17,0,5,0,0,0,466,11594,0,0,0,,19730,2012-12-31
,,,,,,,,,,,,,640,0,502,0,0,0,0,0,65,73,0,449,0,,19936,2012-12-31
,,,,,,,,,,,,,758,0,755,0,0,755,0,0,1,2,0,0,0,,19972,2012-12-31
,,,,,,,,,,,,,335,0,114,0,0,25,43,0,46,175,0,0,0,,20053,2012-12-31
,,,,,,,,,,,,,5754,0,5242,0,0,0,0,0,28,481,3,0,0,,20512,2012-12-31
,,,,,,,,,,,,,2060,0,41,0,0,0,0,0,212,1807,0,0,0,,20633,2012-12-31
,,,,,,,,,,,,,123,0,26,0,0,0,0,0,97,0,0,26,0,,20857,2012-12-31
,,,,,,,,,,,,,4,0,0,0,0,0,0,0,4,0,0,0,0,,21256,2012-12-31
,,,,,,,,,,,,,32,0,0,0,0,0,0,0,11,21,0,0,0,,21359,2012-12-31
,,,,,,,,,,,,,365,0,152,0,36,74,35,0,27,186,0,0,0,,21630,2012-12-31
,,,,,,,,,,,,,1165,0,859,0,0,0,0,0,110,196,0,859,0,,21658,2012-12-31
,,,,,,,,,,,,,1308,0,774,188,25,0,0,0,141,205,0,719,0,,22048,2012-12-31
,,,,,,,,,,,,,355,0,0,0,0,0,0,0,21,334,0,0,0,,22543,2012-12-31
,,,,,,,,,,,,,338,0,158,0,0,158,0,0,73,107,0,0,0,,22552,2012-12-31
,,,,,,,,,,,,,553,0,199,161,98,0,0,0,21,169,3,0,0,,22730,2012-12-31
,,,,,,,,,,,,,920,0,538,2,0,333,0,0,91,289,0,0,0,,22936,2012-12-31
,,,,,,,,,,,,,69,0,57,0,20,0,0,0,10,2,0,0,0,,23045,2012-12-31
,,,,,,,,,,,,,167,0,0,0,0,0,0,0,153,14,0,0,0,,23456,2012-12-31
,,,,,,,,,,,,,6864,0,4004,0,0,1100,0,0,105,2730,25,2103,0,,23504,2012-12-31
,,,,,,,,,,,,,1214,0,4,914,0,0,0,0,57,239,0,0,0,,23540,2012-12-31
,,,,,,,,,,,,,535,0,424,0,0,0,0,0,108,3,0,368,0,,23643,2012-12-31
,,,,,,,,,,,,,967,0,0,0,0,0,0,0,67,900,0,0,0,,23755,2012-12-31
