RCFD2930,RCFD2932,RCFD2938,RCFD3049,RCFD3066,RCFD3552,RCFD3553,RCFD3554,RCFD3646,RCFDB557,RCFDC011,RCFDC012,RCFDLB56,RCON2930,RCON2932,RCON2938,RCON3049,RCON3066,RCON3552,RCON3553,RCON3554,RCON3645,RCON3646,RCONB557,RCONC011,RCONC012,RCONLB56,IDRSSD,RCON9999
,,,,,,,,,,,,,275,41,51,0,0,0,0,0,160,64,0,0,0,,37,2011-03-31
,,,,,,,,,,,,,32,0,0,0,0,0,0,0,32,0,0,0,0,,242,2011-03-31
,,,,,,,,,,,,,569,0,246,0,50,92,0,0,90,233,0,91,0,,279,2011-03-31
,,,,,,,,,,,,,13,0,0,0,0,0,0,0,13,0,0,0,0,,354,2011-03-31
,,,,,,,,,,,,,130,0,0,0,0,0,0,0,37,93,0,0,0,,457,2011-03-31
,,,,,,,,,,,,,2575,0,1028,87,0,807,0,0,211,1156,93,0,0,,505,2011-03-31
,,,,,,,,,,,,,1922,0,1316,0,0,0,0,0,245,361,0,1208,0,,1155,2011-03-31
,,,,,,,,,,,,,607,0,27,0,0,27,0,0,423,157,0,0,0,,1351,2011-03-31
,,,,,,,,,,,,,1042,0,811,0,0,0,0,0,125,106,0,660,0,,1454,2011-03-31
,,,,,,,,,,,,,576,0,92,425,0,88,0,0,59,0,0,0,0,,1557,2011-03-31
,,,,,,,,,,,,,651,0,90,0,0,0,0,0,215,346,0,90,0,,1669,2011-03-31
,,,,,,,,,,,,,1551,0,168,0,121,0,0,0,951,432,0,0,0,,1829,2011-03-31
,,,,,,,,,,,,,348,0,0,0,0,0,0,0,172,176,0,0,0,,1856,2011-03-31
,,,,,,,,,,,,,790,0,94,0,0,61,0,0,462,234,0,0,0,,2040,2011-03-31
,,,,,,,,,,,,,1799,0,948,234,0,0,0,0,72,545,0,948,0,,2161,2011-03-31
,,,,,,,,,,,,,33213,0,7324,0,303,0,0,0,193,25696,0,6912,0,,2376,2011-03-31
,,,,,,,,,,,,,32,0,0,0,0,0,0,0,32,0,0,0,0,,2554,2011-03-31
,,,,,,,,,,,,,2203,232,568,0,12,263,0,0,734,901,0,45,0,,2732,2011-03-31
,,,,,,,,,,,,,241,51,109,0,0,0,0,0,57,65,10,58,0,,2750,2011-03-31
,,,,,,,,,,,,,238,0,0,0,0,0,0,0,141,97,0,0,0,,3252,2011-03-31
,,,,,,,,,,,,,101,0,0,0,0,0,0,0,25,76,0,0,0,,3458,2011-03-31
,,,,,,,,,,,,,1554,0,0,0,0,0,0,0,89,1465,0,0,0,,3720,2011-03-31
,,,,,,,,,,,,,1103,0,1046,0,0,0,0,0,36,21,0,1046,0,,3953,2011-03-31
,,,,,,,,,,,,,683,0,358,43,203,0,0,0,238,44,0,0,0,,4156,2011-03-31
,,,,,,,,,,,,,620,0,0,0,0,0,0,0,535,85,0,0,0,,4231,2011-03-31
,,,,,,,,,,,,,1027,0,533,0,0,340,0,0,100,394,0,0,0,,4437,2011-03-31
,,,,,,,,,,,,,1241,186,186,0,0,0,0,0,339,716,0,0,0,,4839,2011-03-31
,,,,,,,,,,,,,4188,0,1078,0,541,0,0,0,1,3109,0,361,0,,5005,2011-03-31
,,,,,,,,,,,,,4594,0,800,0,716,0,0,0,1280,2314,200,0,0,,5069,2011-03-31
,,,,,,,,,,,,,972,0,306,0,0,3,25,0,236,430,0,278,0,,5135,2011-03-31
,,,,,,,,,,,,,7160,0,3884,0,0,1060,0,0,1313,1898,65,1341,0,,5210,2011-03-31
,,,,,,,,,,,,,2017,0,128,0,0,128,0,0,118,1771,0,0,0,,5331,2011-03-31
,,,,,,,,,,,,,3475,0,1808,0,0,0,0,0,23,1547,97,1713,0,,5461,2011-03-31
,,,,,,,,,,,,,650,0,474,38,0,388,0,0,43,95,0,84,0,,5751,2011-03-31
,,,,,,,,,,,,,322,0,0,0,0,0,0,0,186,136,0,0,0,,6039,2011-03-31
,,,,,,,,,,,,,94,0,0,0,0,0,0,0,72,22,0,0,0,,6141,2011-03-31
,,,,,,,,,,,,,2530,0,1569,0,80,0,0,0,661,300,0,1471,0,,6329,2011-03-31
,,,,,,,,,,,,,8744,0,6615,0,0,0,0,0,216,1483,430,6427,0,,6972,2011-03-31
,,,,,,,,,,,,,7885,0,1210,53,0,750,0,0,43,6579,0,0,457,,7009,2011-03-31
,,,,,,,,,,,,,486,0,0,138,0,0,0,0,103,245,0,0,0,,7045,2011-03-31
,,,,,,,,,,,,,332,0,0,39,0,0,0,0,133,160,0,0,0,,7157,2011-03-31
,,,,,,,,,,,,,85,0,0,0,0,0,0,0,56,29,0,0,0,,7456,2011-03-31
,,,,,,,,,,,,,143,0,24,0,0,0,0,0,90,29,0,0,0,,7634,2011-03-31
,,,,,,,,,,,,,1866,0,1122,102,47,22,0,0,447,195,0,1053,0,,8033,2011-03-31
,,,,,,,,,,,,,168,0,0,0,0,0,0,0,142,26,0,0,0,,8462,2011-03-31
,,,,,,,,,,,,,395,0,245,0,5,0,0,0,42,108,0,240,0,,8631,2011-03-31
,,,,,,,,,,,,,1435,0,1128,0,0,0,0,0,1,306,0,710,0,,9357,2011-03-31
,,,,,,,,,,,,,1377,0,492,404,0,492,0,0,52,429,0,0,0,,9553,2011-03-31
,,,,,,,,,,,,,7433,0,2819,0,0,888,0,0,1061,2553,1000,0,1807,,9807,2011-03-31
,,,,,,,,,,,,,159,0,0,7,0,0,0,0,54,98,0,0,0,,9955,2011-03-31
,,,,,,,,,,,,,729,0,190,0,0,0,0,0,539,0,0,188,0,,10250,2011-03-31
,,,,,,,,,,,,,953,0,612,0,47,0,0,0,127,214,0,0,501,,10849,2011-03-31
