RCFD2930,RCFD2932,RCFD2938,RCFD3049,RCFD3066,RCFD3552,RCFD3553,RCFD3554,RCFD3646,RCFDB557,RCFDC011,RCFDC012,RCFDLB56,RCON2930,RCON2932,RCON2938,RCON3049,RCON3066,RCON3552,RCON3553,RCON3554,RCON3645,RCON3646,RCONB557,RCONC011,RCONC012,RCONLB56,IDRSSD,RCON9999
,,,,,,,,,,,,,171,0,21,89,0,18,0,0,40,21,0,0,0,,37,2014-12-31
,,,,,,,,,,,,,16,0,0,0,0,0,0,0,16,0,0,0,0,,242,2014-12-31
,,,,,,,,,,,,,542,0,336,0,50,133,17,0,74,132,0,126,0,,279,2014-12-31
,,,,,,,,,,,,,17,0,0,0,0,0,0,0,2,15,0,0,0,,354,2014-12-31
,,,,,,,,,,,,,29,0,0,0,0,0,0,0,13,16,0,0,0,,457,2014-12-31
,,,,,,,,,,,,,4146,0,1166,773,0,735,0,0,26,2088,93,0,0,,505,2014-12-31
,,,,,,,,,,,,,1997,0,1511,0,0,0,0,0,67,419,0,1365,0,,1155,2014-12-31
,,,,,,,,,,,,,343,0,38,0,0,38,0,0,167,138,0,0,0,,1351,2014-12-31
,,,,,,,,,,,,,1587,0,1439,0,0,0,0,0,60,88,0,818,0,,1454,2014-12-31
,,,,,,,,,,,,,24,0,2,0,0,0,0,0,22,0,0,0,0,,1557,2014-12-31
,,,,,,,,,,,,,322,0,113,0,0,0,0,0,75,134,0,113,0,,1669,2014-12-31
,,,,,,,,,,,,,2761,0,1444,0,0,1356,0,0,709,608,0,0,0,,1829,2014-12-31
,,,,,,,,,,,,,216,0,0,0,0,0,0,0,66,150,0,0,0,,1856,2014-12-31
,,,,,,,,,,,,,434,0,205,0,0,0,0,0,113,116,0,0,0,,2040,2014-12-31
,,,,,,,,,,,,,2199,0,1474,0,0,0,0,0,59,666,0,1474,0,,2161,2014-12-31
,,,,,,,,,,,,,42928,0,18831,0,0,0,0,0,418,23679,0,14245,3851,,2376,2014-12-31
,,,,,,,,,,,,,18,0,5,0,0,0,0,0,13,0,0,0,0,,2554,2014-12-31
,,,,,,,,,,,,,941,0,470,0,64,315,0,0,111,360,0,56,0,,2732,2014-12-31
,,,,,,,,,,,,,273,103,103,0,0,0,0,0,17,143,10,0,0,,2750,2014-12-31
,,,,,,,,,,,,,10408,0,7936,0,421,0,0,0,1,2471,0,7176,0,,3177,2014-12-31
,,,,,,,,,,,,,291,0,5,0,0,0,0,0,107,179,0,0,0,,3252,2014-12-31
,,,,,,,,,,,,,142,0,10,72,0,0,0,0,11,49,0,0,0,,3458,2014-12-31
,,,,,,,,,,,,,2134,0,5,0,0,0,0,0,28,2101,0,0,0,,3720,2014-12-31
