RCFD2930,RCFD2932,RCFD2938,RCFD3049,RCFD3066,RCFD3552,RCFD3553,RCFD3554,RCFD3646,RCFDB557,RCFDC011,RCFDC012,RCFDLB56,RCON2930,RCON2932,RCON2938,RCON3049,RCON3066,RCON3552,RCON3553,RCON3554,RCON3645,RCON3646,RCONB557,RCONC011,RCONC012,RCONLB56,IDRSSD,RCON9999
,,,,,,,,,,,,,213,0,146,0,0,0,0,0,30,37,0,0,0,,37,2017-06-30
,,,,,,,,,,,,,18,0,0,0,0,0,0,0,18,0,0,0,0,,242,2017-06-30
,,,,,,,,,,,,,1028,0,465,0,50,191,17,0,89,474,0,198,0,,279,2017-06-30
,,,,,,,,,,,,,1,0,0,0,0,0,0,0,1,0,0,0,0,,354,2017-06-30
,,,,,,,,,,,,,76,,0,0,,,,,8,68,0,,,,457,2017-06-30
,,,,,,,,,,,,,5074,0,1414,602,0,1090,0,0,20,2946,92,0,0,,505,2017-06-30
,,,,,,,,,,,,,2108,,1633,0,,,,,119,356,0,1475,,,1155,2017-06-30
,,,,,,,,,,,,,439,0,45,0,0,0,0,0,149,245,0,0,0,,1351,2017-06-30
,,,,,,,,,,,,,2567,,2252,0,987,,,,47,268,0,1265,,,1454,2017-06-30
,,,,,,,,,,,,,16,,0,0,,,,,16,0,0,,,,1557,2017-06-30
,,,,,,,,,,,,,380,0,99,0,0,,,,64,217,0,96,,,1669,2017-06-30
,,,,,,,,,,,,,176,,77,0,,48,,,47,52,0,,,,1856,2017-06-30
,,,,,,,,,,,,,761,0,349,0,0,0,0,0,104,308,0,168,0,,2040,2017-06-30
,,,,,,,,,,,,,2148,0,1566,0,0,0,0,0,81,501,0,1566,0,,2161,2017-06-30
,,,,,,,,,,,,,51841,0,21605,0,0,0,0,0,805,29431,0,21157,0,,2376,2017-06-30
,,,,,,,,,,,,,18,,0,0,,,,,18,0,0,,,,2554,2017-06-30
,,,,,,,,,,,,,2411,300,829,0,0,368,0,0,116,1466,0,0,0,,2732,2017-06-30
,,,,,,,,,,,,,272,107,115,0,0,0,0,0,13,134,10,0,0,,2750,2017-06-30
,,,,,,,,,,,,,207,0,3,0,0,0,0,0,79,125,0,0,0,,3252,2017-06-30
,,,,,,,,,,,,,232,,53,64,33,,,,43,72,0,,,,3458,2017-06-30
,,,,,,,,,,,,,2070,,0,0,,,,,28,2042,0,,,,3720,2017-06-30
,,,,,,,,,,,,,10988,,4418,0,1614,,,,322,6223,25,2332,,,3971,2017-06-30
,,,,,,,,,,,,,490,,304,5,,117,,,82,99,0,,,,4156,2017-06-30
,,,,,,,,,,,,,239,0,0,0,0,0,0,0,100,139,0,0,0,,4231,2017-06-30
,,,,,,,,,,,,,1564,,244,0,,,71,,177,1143,0,,,,4839,2017-06-30
,,,,,,,,,,,,,6667,,1686,0,899,787,,,655,3741,585,,,,5069,2017-06-30
,,,,,,,,,,,,,2198,0,951,0,0,0,0,0,163,1084,0,951,0,,5135,2017-06-30
,,,,,,,,,,,,,9409,0,6847,0,0,2073,0,0,799,1712,51,2666,0,,5210,2017-06-30
,,,,,,,,,,,,,4313,,3296,0,,,,,2,685,330,2682,,,5461,2017-06-30
,,,,,,,,,,,,,1649,,1342,26,,599,,,39,242,0,704,,,5751,2017-06-30
,,,,,,,,,,,,,1330,0,169,0,0,0,0,0,234,927,0,0,0,,6039,2017-06-30
,,,,,,,,,,,,,93,0,0,0,0,0,0,0,17,76,0,0,0,,6141,2017-06-30
,,,,,,,,,,,,,5829,0,2361,0,329,0,0,0,204,3264,0,1977,0,,6329,2017-06-30
,,,,,,,,,,,,,6912,0,27,81,0,27,0,0,210,6594,0,0,0,,7009,2017-06-30
,,,,,,,,,,,,,504,0,0,0,0,0,0,0,46,458,0,0,0,,7045,2017-06-30
,,,,,,,,,,,,,3496,,2565,0,,32,,,6,925,0,2368,,,7072,2017-06-30
,,,,,,,,,,,,,280,,117,2,,117,,,19,142,0,,,,7157,2017-06-30
,,,,,,,,,,,,,130,0,7,0,0,0,0,0,20,103,0,0,0,,7456,2017-06-30
,,,,,,,,,,,,,99,,57,0,,,,,34,8,0,,,,7634,2017-06-30
,,,,,,,,,,,,,2842,,2324,0,33,212,7,,407,111,0,2072,,,8033,2017-06-30
,,,,,,,,,,,,,153,0,0,0,0,0,0,0,81,65,7,0,0,,8462,2017-06-30
,,,,,,,,,,,,,627,,551,0,,,,,8,68,0,546,,,8631,2017-06-30
,,,,,,,,,,,,,2093,0,1566,0,0,0,0,0,3,524,0,1429,0,,9357,2017-06-30
,,,,,,,,,,,,,1086,0,34,0,0,0,0,0,42,1010,0,0,0,,9553,2017-06-30
,,,,,,,,,,,,,6389,,1769,0,,187,,,917,2348,1355,,1426,,9807,2017-06-30
,,,,,,,,,,,,,77,,0,0,,,,,19,58,0,,,,9955,2017-06-30
,,,,,,,,,,,,,762,,302,0,,,,,91,369,0,89,,,10250,2017-06-30
,,,,,,,,,,,,,425,0,17,0,17,0,0,0,56,352,0,0,0,,10849,2017-06-30
