RCFD2930,RCFD2932,RCFD2938,RCFD3049,RCFD3066,RCFD3552,RCFD3553,RCFD3554,RCFD3646,RCFDB557,RCFDC011,RCFDC012,RCFDLB56,RCON2930,RCON2932,RCON2938,RCON3049,RCON3066,RCON3552,RCON3553,RCON3554,RCON3645,RCON3646,RCONB557,RCONC011,RCONC012,RCONLB56,IDRSSD,RCON9999
,,,,,,,,,,,,,409,0,131,0,0,0,0,0,198,80,0,117,0,,37,2006-06-30
,,,,,,,,,,,,,98,0,0,0,0,0,0,0,98,0,0,0,0,,242,2006-06-30
,,,,,,,,,,,,,388,0,132,0,0,41,0,0,124,132,0,60,0,,279,2006-06-30
,,,,,,,,,,,,,30,0,0,0,0,0,0,0,30,0,0,0,0,,354,2006-06-30
,,,,,,,,,,,,,1468,0,37,364,0,37,0,0,770,297,0,0,0,,439,2006-06-30
,,,,,,,,,,,,,239,0,0,0,0,0,0,0,61,178,0,0,0,,457,2006-06-30
,,,,,,,,,,,,,1982,0,30,0,0,0,0,0,776,1095,81,0,0,,505,2006-06-30
,,,,,,,,,,,,,6321,0,2467,137,0,0,0,0,562,3155,0,2143,0,,1146,2006-06-30
,,,,,,,,,,,,,1424,0,564,0,0,0,0,0,715,145,0,564,0,,1155,2006-06-30
,,,,,,,,,,,,,563,0,0,0,0,0,0,0,469,94,0,0,0,,1351,2006-06-30
,,,,,,,,,,,,,513,0,97,0,97,0,0,0,270,146,0,0,0,,1454,2006-06-30
,,,,,,,,,,,,,262,0,62,111,0,51,0,0,89,0,0,0,0,,1557,2006-06-30
,,,,,,,,,,,,,5084,0,903,0,0,0,0,0,2695,1486,0,548,0,,1632,2006-06-30
,,,,,,,,,,,,,786,0,0,0,0,0,0,0,533,253,0,0,0,,1669,2006-06-30
,,,,,,,,,,,,,1136,0,33,0,0,0,0,0,806,297,0,0,0,,1829,2006-06-30
,,,,,,,,,,,,,265,0,0,11,0,0,0,0,254,0,0,0,0,,1856,2006-06-30
,,,,,,,,,,,,,727,0,0,0,0,0,0,0,404,323,0,0,0,,2040,2006-06-30
,,,,,,,,,,,,,676,0,0,0,0,0,0,0,216,460,0,0,0,,2161,2006-06-30
,,,,,,,,,,,,,9891,0,2541,0,152,0,0,0,67,7283,0,2000,0,,2376,2006-06-30
,,,,,,,,,,,,,438,0,5,0,0,2,3,0,90,343,0,0,0,,2451,2006-06-30
,,,,,,,,,,,,,39,0,0,0,0,0,0,0,39,0,0,0,0,,2554,2006-06-30
,,,,,,,,,,,,,4532,278,289,0,0,0,0,0,2180,2063,0,0,0,,2732,2006-06-30
,,,,,,,,,,,,,557,0,335,0,0,0,0,0,109,113,0,335,0,,2750,2006-06-30
,,,,,,,,,,,,,3501,0,27,0,0,0,0,0,1779,1695,0,0,0,,2938,2006-06-30
,,,,,,,,,,,,,273,0,0,0,0,0,0,0,229,44,0,0,0,,3252,2006-06-30
,,,,,,,,,,,,,80,0,0,7,0,0,0,0,55,18,0,0,0,,3458,2006-06-30
,,,,,,,,,,,,,10022,0,2055,0,613,0,0,0,1710,6237,20,0,0,,3506,2006-06-30
,,,,,,,,,,,,,1527,0,0,0,0,0,0,0,226,1301,0,0,0,,3720,2006-06-30
,,,,,,,,,,,,,722,0,508,0,0,0,0,0,72,142,0,508,0,,3953,2006-06-30
,,,,,,,,,,,,,657,0,93,224,0,0,0,0,315,25,0,0,0,,4138,2006-06-30
,,,,,,,,,,,,,763,0,441,98,0,0,0,0,157,67,0,421,0,,4147,2006-06-30
,,,,,,,,,,,,,670,0,223,0,221,0,0,0,433,14,0,0,0,,4156,2006-06-30
,,,,,,,,,,,,,724,0,0,0,0,0,0,0,553,171,0,0,0,,4231,2006-06-30
,,,,,,,,,,,,,1128,0,599,0,0,456,0,0,125,404,0,0,0,,4437,2006-06-30
,,,,,,,,,,,,,1359,0,1,0,0,0,0,0,727,631,0,0,0,,4839,2006-06-30
,,,,,,,,,,,,,3542,0,972,175,607,0,0,0,21,2374,0,261,0,,5005,2006-06-30
,,,,,,,,,,,,,5079,0,895,0,698,0,0,0,1787,2197,200,0,0,,5069,2006-06-30
,,,,,,,,,,,,,1791,0,194,0,0,124,0,0,1049,548,0,69,0,,5135,2006-06-30
,,,,,,,,,,,,,8028,0,2826,0,0,0,0,0,2350,2852,0,2815,0,,5210,2006-06-30
,,,,,,,,,,,,,1334,0,510,0,0,0,0,0,346,478,0,477,0,,5274,2006-06-30
,,,,,,,,,,,,,3070,0,125,0,0,125,0,0,527,2418,0,0,0,,5331,2006-06-30
,,,,,,,,,,,,,2056,0,635,0,0,71,106,0,103,1118,200,0,0,,5461,2006-06-30
,,,,,,,,,,,,,307,0,54,0,0,0,0,0,159,94,0,33,0,,5751,2006-06-30
,,,,,,,,,,,,,679,0,0,0,0,0,0,0,467,212,0,0,0,,6039,2006-06-30
,,,,,,,,,,,,,101,0,6,0,6,0,0,0,95,0,0,0,0,,6057,2006-06-30
,,,,,,,,,,,,,197,0,0,5,0,0,0,0,131,61,0,0,0,,6141,2006-06-30
