RCFD2930,RCFD2932,RCFD2938,RCFD3049,RCFD3066,RCFD3552,RCFD3553,RCFD3554,RCFD3646,RCFDB557,RCFDC011,RCFDC012,RCFDLB56,RCON2930,RCON2932,RCON2938,RCON3049,RCON3066,RCON3552,RCON3553,RCON3554,RCON3645,RCON3646,RCONB557,RCONC011,RCONC012,RCONLB56,IDRSSD,RCON9999
,,,,,,,,,,,,,395,0,4,0,0,0,0,0,213,178,0,0,0,,37,2002-06-30
,,,,,,,,,,,,,114,53,53,0,0,,,,61,0,0,0,0,,242,2002-06-30
,,,,,,,,,,,,,477,0,43,148,9,0,0,0,29,257,0,31,0,,279,2002-06-30
,,,,,,,,,,,,,65,0,0,31,0,0,0,0,34,0,0,0,0,,354,2002-06-30
,,,,,,,,,,,,,1126,0,248,0,0,0,0,0,605,273,0,235,0,,439,2002-06-30
,,,,,,,,,,,,,276,0,1,0,0,0,0,0,58,217,0,0,0,,457,2002-06-30
,,,,,,,,,,,,,1614,141,177,389,0,0,0,0,746,211,91,0,0,,505,2002-06-30
,,,,,,,,,,,,,5379,326,985,742,0,236,0,0,409,3243,0,0,0,,1146,2002-06-30
,,,,,,,,,,,,,738,0,0,0,0,0,0,0,614,124,0,0,0,,1155,2002-06-30
,,,,,,,,,,,,,1469,0,1003,0,0,0,0,0,365,101,0,1003,0,,1351,2002-06-30
,,,,,,,,,,,,,500,0,118,22,118,0,0,0,230,130,0,0,0,,1454,2002-06-30
,,,,,,,,,,,,,438,0,19,299,0,0,0,0,107,13,0,0,0,,1557,2002-06-30
,,,,,,,,,,,,,1525,0,767,0,0,0,0,0,540,218,0,767,0,,1632,2002-06-30
,,,,,,,,,,,,,895,0,0,74,0,0,0,0,569,252,0,0,0,,1669,2002-06-30
,,,,,,,,,,,,,2260,0,118,1032,0,55,0,0,764,346,0,0,0,,1829,2002-06-30
,,,,,,,,,,,,,45,0,0,19,0,0,0,0,17,9,0,0,0,,1856,2002-06-30
,,,,,,,,,,,,,744,0,12,0,0,0,0,0,350,382,0,0,0,,2040,2002-06-30
,,,,,,,,,,,,,480,0,0,136,0,0,0,0,193,151,0,0,0,,2161,2002-06-30
,,,,,,,,,,,,,7997,0,1705,1853,800,0,0,0,33,4406,0,597,0,,2376,2002-06-30
,,,,,,,,,,,,,141,0,41,0,0,26,5,0,100,0,0,10,0,,2451,2002-06-30
,,,,,,,,,,,,,47,0,0,2,0,0,0,0,45,0,0,0,0,,2554,2002-06-30
