RCFD2930,RCFD2932,RCFD2938,RCFD3049,RCFD3066,RCFD3552,RCFD3553,RCFD3554,RCFD3646,RCFDB557,RCFDC011,RCFDC012,RCFDLB56,RCON2930,RCON2932,RCON2938,RCON3049,RCON3066,RCON3552,RCON3553,RCON3554,RCON3645,RCON3646,RCONB557,RCONC011,RCONC012,RCONLB56,IDRSSD,RCON9999
,,,,,,,,,,,,,429,0,141,0,0,0,0,0,210,78,0,129,0,,37,2009-09-30
,,,,,,,,,,,,,42,0,0,0,0,0,0,0,42,0,0,0,0,,242,2009-09-30
,,,,,,,,,,,,,655,0,157,95,0,0,0,0,131,272,0,80,0,,279,2009-09-30
,,,,,,,,,,,,,25,0,0,0,0,0,0,0,21,4,0,0,0,,354,2009-09-30
,,,,,,,,,,,,,191,0,0,0,0,0,0,0,54,137,0,0,0,,457,2009-09-30
,,,,,,,,,,,,,5114,0,2825,0,0,886,1775,0,433,1775,81,0,0,,505,2009-09-30
,,,,,,,,,,,,,1864,0,1133,0,0,0,0,0,403,328,0,1103,0,,1155,2009-09-30
,,,,,,,,,,,,,738,0,0,0,0,0,0,0,533,205,0,0,0,,1351,2009-09-30
,,,,,,,,,,,,,1134,0,723,0,216,0,0,0,187,224,0,507,0,,1454,2009-09-30
,,,,,,,,,,,,,528,0,12,456,0,0,0,0,60,0,0,0,0,,1557,2009-09-30
,,,,,,,,,,,,,5190,0,388,0,0,0,0,0,3635,1147,20,232,0,,1632,2009-09-30
,,,,,,,,,,,,,978,0,268,0,0,0,0,0,442,268,0,131,0,,1669,2009-09-30
,,,,,,,,,,,,,1911,0,254,0,221,0,0,0,1133,524,0,0,0,,1829,2009-09-30
,,,,,,,,,,,,,247,0,11,0,11,0,0,0,236,0,0,0,0,,1856,2009-09-30
,,,,,,,,,,,,,2018,0,128,0,0,52,0,0,477,1413,0,0,0,,2040,2009-09-30
,,,,,,,,,,,,,1553,0,837,300,0,0,0,0,139,277,0,837,0,,2161,2009-09-30
,,,,,,,,,,,,,27459,0,6365,0,254,0,0,0,213,20881,0,4968,0,,2376,2009-09-30
,,,,,,,,,,,,,227,0,8,0,0,0,0,0,58,161,0,0,0,,2451,2009-09-30
,,,,,,,,,,,,,48,0,0,0,0,0,0,0,48,0,0,0,0,,2554,2009-09-30
,,,,,,,,,,,,,6656,232,3133,3,12,2597,0,0,1559,1961,0,34,0,,2732,2009-09-30
,,,,,,,,,,,,,420,0,154,0,0,0,0,0,98,168,0,154,0,,2750,2009-09-30
,,,,,,,,,,,,,3398,0,170,0,0,64,0,0,2245,928,55,0,0,,2938,2009-09-30
,,,,,,,,,,,,,374,0,0,0,0,0,0,0,240,134,0,0,0,,3252,2009-09-30
,,,,,,,,,,,,,195,0,0,130,0,0,0,0,34,31,0,0,0,,3458,2009-09-30
,,,,,,,,,,,,,1504,0,0,0,0,0,0,0,222,1282,0,0,0,,3720,2009-09-30
,,,,,,,,,,,,,980,0,835,0,0,0,0,0,53,92,0,835,0,,3953,2009-09-30
,,,,,,,,,,,,,339,0,81,0,0,0,0,0,178,74,6,0,0,,4138,2009-09-30
,,,,,,,,,,,,,1170,0,637,58,375,0,0,0,475,0,0,0,0,,4156,2009-09-30
,,,,,,,,,,,,,1014,0,0,0,0,0,0,0,694,320,0,0,0,,4231,2009-09-30
,,,,,,,,,,,,,1131,0,484,0,0,333,0,0,202,445,0,0,0,,4437,2009-09-30
,,,,,,,,,,,,,1648,0,0,0,0,0,0,0,677,971,0,0,0,,4839,2009-09-30
,,,,,,,,,,,,,4169,0,1141,0,747,0,0,0,2,3026,0,393,0,,5005,2009-09-30
,,,,,,,,,,,,,7831,0,1009,0,797,0,0,0,2875,3747,200,0,0,,5069,2009-09-30
,,,,,,,,,,,,,857,0,210,0,0,0,0,0,315,332,0,209,0,,5135,2009-09-30
,,,,,,,,,,,,,10337,0,6845,0,0,3453,0,0,2487,1005,0,0,0,,5210,2009-09-30
,,,,,,,,,,,,,2781,0,125,0,0,125,0,0,229,2427,0,0,0,,5331,2009-09-30
,,,,,,,,,,,,,2801,0,1285,0,0,0,0,0,45,1421,50,1155,0,,5461,2009-09-30
,,,,,,,,,,,,,634,0,375,56,0,310,0,0,99,104,0,65,0,,5751,2009-09-30
,,,,,,,,,,,,,503,0,0,0,0,0,0,0,384,119,0,0,0,,6039,2009-09-30
,,,,,,,,,,,,,208,0,0,0,0,0,0,0,176,32,0,0,0,,6141,2009-09-30
,,,,,,,,,,,,,3191,0,1692,0,310,0,0,0,1200,299,0,1120,0,,6329,2009-09-30
,,,,,,,,,,,,,11564,0,8335,0,0,0,0,0,609,2220,400,7332,0,,6972,2009-09-30
,,,,,,,,,,,,,6558,0,1474,27,0,0,0,0,93,4964,0,0,1474,,7009,2009-09-30
,,,,,,,,,,,,,476,0,0,180,0,0,0,0,134,162,0,0,0,,7045,2009-09-30
,,,,,,,,,,,,,586,0,0,84,0,0,0,0,162,340,0,0,0,,7157,2009-09-30
,,,,,,,,,,,,,139,0,0,0,0,0,0,0,83,56,0,0,0,,7456,2009-09-30
,,,,,,,,,,,,,202,0,0,0,0,0,0,0,158,44,0,0,0,,7634,2009-09-30
,,,,,,,,,,,,,1501,0,980,207,44,0,0,0,246,68,0,936,0,,8033,2009-09-30
,,,,,,,,,,,,,310,0,0,0,0,0,0,0,233,77,0,0,0,,8462,2009-09-30
,,,,,,,,,,,,,286,0,181,0,0,0,0,0,70,35,0,180,0,,8631,2009-09-30
,,,,,,,,,,,,,1800,0,2,0,0,0,0,0,11,1787,0,0,0,,9357,2009-09-30
,,,,,,,,,,,,,1040,0,0,558,0,0,0,0,98,384,0,0,0,,9553,2009-09-30
,,,,,,,,,,,,,11950,0,781,0,0,540,0,0,7774,1895,1500,0,0,,9807,2009-09-30
,,,,,,,,,,,,,201,0,0,34,0,0,0,0,95,72,0,0,0,,9955,2009-09-30
,,,,,,,,,,,,,112,0,53,0,43,0,0,0,58,1,0,0,0,,10157,2009-09-30
,,,,,,,,,,,,,1811,156,478,0,0,0,0,0,1046,287,0,204,0,,10250,2009-09-30
,,,,,,,,,,,,,524,0,114,0,43,0,0,0,255,155,0,0,0,,10849,2009-09-30
,,,,,,,,,,,,,4276,0,628,0,628,0,0,0,492,3120,36,0,0,,10858,2009-09-30
,,,,,,,,,,,,,603,0,0,0,0,0,0,0,145,458,0,0,0,,11145,2009-09-30
,,,,,,,,,,,,,3020,0,707,0,0,0,0,0,925,1388,0,707,0,,11640,2009-09-30
,,,,,,,,,,,,,493,0,20,0,0,0,0,0,74,399,0,0,0,,11837,2009-09-30
,,,,,,,,,,,,,1883,0,944,0,521,0,0,0,922,17,0,0,0,,12030,2009-09-30
,,,,,,,,,,,,,2096,0,1424,91,0,0,0,0,518,63,0,998,0,,12142,2009-09-30
,,,,,,,,,,,,,1071,0,0,328,0,0,0,0,254,489,0,0,0,,12245,2009-09-30
650093,0,351335,0,94930,0,0,0,175254,50143,0,0,,,,,,,,,,73361,,,,,,12311,2009-09-30
,,,,,,,,,,,,,522,0,0,0,0,0,0,0,303,219,0,0,0,,12647,2009-09-30
,,,,,,,,,,,,,58,0,0,0,0,0,0,0,42,16,0,0,0,,12656,2009-09-30
,,,,,,,,,,,,,1529,0,195,791,134,0,0,0,352,191,0,0,0,,12937,2009-09-30
,,,,,,,,,,,,,6373,0,4930,0,0,0,0,0,581,862,0,4220,0,,12946,2009-09-30
,,,,,,,,,,,,,415,0,26,0,0,0,0,0,152,237,0,0,0,,12955,2009-09-30
,,,,,,,,,,,,,636,0,253,0,0,0,0,0,218,165,0,253,0,,13037,2009-09-30
,,,,,,,,,,,,,13995,0,10303,0,0,9333,0,0,637,3055,0,0,0,,13103,2009-09-30
,,,,,,,,,,,,,129,0,46,0,0,0,0,0,83,0,0,0,0,,13251,2009-09-30
,,,,,,,,,,,,,31,0,0,14,0,0,0,0,17,0,0,0,0,,13457,2009-09-30
,,,,,,,,,,,,,288,0,29,56,0,0,0,0,124,79,0,0,0,,14052,2009-09-30
,,,,,,,,,,,,,803,0,227,0,3,13,51,0,221,355,0,160,0,,14155,2009-09-30
,,,,,,,,,,,,,128,0,15,0,0,0,0,0,93,20,0,0,0,,14454,2009-09-30
,,,,,,,,,,,,,343,0,152,0,0,0,0,0,10,181,0,152,0,,14650,2009-09-30
,,,,,,,,,,,,,493,0,0,311,0,0,0,0,161,21,0,0,0,,14753,2009-09-30
,,,,,,,,,,,,,1123,0,801,0,0,0,0,0,211,86,25,675,0,,14865,2009-09-30
,,,,,,,,,,,,,207,0,13,0,0,0,0,0,93,101,0,13,0,,14977,2009-09-30
,,,,,,,,,,,,,34361,0,7594,0,295,0,0,0,14272,11100,1395,0,0,,15536,2009-09-30
,,,,,,,,,,,,,3505,0,34,0,0,29,0,0,828,2643,0,0,0,,16337,2009-09-30
,,,,,,,,,,,,,1355,0,13,16,0,0,0,0,741,585,0,0,0,,16458,2009-09-30
,,,,,,,,,,,,,301,0,0,0,0,0,0,0,283,18,0,0,0,,16551,2009-09-30
,,,,,,,,,,,,,518,0,231,76,0,0,0,0,64,132,15,215,0,,16748,2009-09-30
,,,,,,,,,,,,,299,0,0,123,0,0,0,0,108,68,0,0,0,,16944,2009-09-30
,,,,,,,,,,,,,144,0,0,0,0,0,0,0,115,29,0,0,0,,16953,2009-09-30
,,,,,,,,,,,,,1312,0,411,0,80,301,0,0,111,790,0,0,0,,17110,2009-09-30
,,,,,,,,,,,,,22385,0,5009,0,145,0,0,0,4476,12900,0,1632,3173,,17147,2009-09-30
,,,,,,,,,,,,,1277,0,730,0,0,0,0,0,75,472,0,730,0,,17259,2009-09-30
,,,,,,,,,,,,,21173,0,1460,0,0,1194,0,0,2017,16992,704,0,0,,17464,2009-09-30
,,,,,,,,,,,,,2571,0,1219,0,237,0,0,0,276,1003,73,982,0,,17950,2009-09-30
,,,,,,,,,,,,,1465,0,191,0,0,106,75,0,224,1050,0,0,0,,18050,2009-09-30
,,,,,,,,,,,,,784,0,16,0,0,0,0,0,266,502,0,0,0,,18135,2009-09-30
,,,,,,,,,,,,,58,0,17,0,0,0,0,0,41,0,0,0,0,,18377,2009-09-30
,,,,,,,,,,,,,2560,0,381,1547,0,0,0,0,333,299,0,0,0,,18827,2009-09-30
,,,,,,,,,,,,,1874,0,825,0,0,0,0,0,508,541,0,783,0,,18836,2009-09-30
,,,,,,,,,,,,,420,0,11,0,0,0,0,0,303,106,0,0,0,,18854,2009-09-30
,,,,,,,,,,,,,76,0,0,19,0,0,0,0,45,12,0,0,0,,18957,2009-09-30
,,,,,,,,,,,,,1357,0,1205,0,0,0,0,0,82,70,0,1205,0,,19356,2009-09-30
,,,,,,,,,,,,,15087,0,380,0,380,0,0,0,2971,11736,0,0,0,,19730,2009-09-30
,,,,,,,,,,,,,735,0,0,0,0,0,0,0,218,517,0,0,0,,19936,2009-09-30
,,,,,,,,,,,,,721,0,630,0,0,630,0,0,2,89,0,0,0,,19972,2009-09-30
,,,,,,,,,,,,,195,0,45,0,45,0,0,0,123,27,0,0,0,,20053,2009-09-30
,,,,,,,,,,,,,2100,0,167,0,0,0,0,0,1345,588,0,166,0,,20370,2009-09-30
,,,,,,,,,,,,,3844,0,3259,0,0,0,0,0,73,512,0,0,0,,20512,2009-09-30
,,,,,,,,,,,,,2284,0,0,0,0,0,0,0,472,1812,0,0,0,,20633,2009-09-30
,,,,,,,,,,,,,636,0,45,0,0,0,0,0,139,452,0,45,0,,20857,2009-09-30
,,,,,,,,,,,,,969,0,55,0,0,0,0,0,168,725,21,0,0,,20866,2009-09-30
,,,,,,,,,,,,,19,0,2,0,0,0,0,0,17,0,0,0,0,,21256,2009-09-30
,,,,,,,,,,,,,44,0,0,0,0,0,0,0,33,11,0,0,0,,21359,2009-09-30
,,,,,,,,,,,,,386,0,167,0,80,0,0,0,63,156,0,0,0,,21630,2009-09-30
,,,,,,,,,,,,,1001,0,560,0,0,0,0,0,252,189,0,560,0,,21658,2009-09-30
,,,,,,,,,,,,,1664,0,74,0,7,0,0,0,402,1188,0,0,0,,22048,2009-09-30
,,,,,,,,,,,,,1697,0,958,0,0,674,0,0,347,352,40,0,0,,22356,2009-09-30
,,,,,,,,,,,,,672,0,350,0,0,0,0,0,174,148,0,103,0,,22459,2009-09-30
,,,,,,,,,,,,,464,0,8,0,0,0,0,0,54,402,0,0,0,,22543,2009-09-30
,,,,,,,,,,,,,462,0,216,0,0,216,0,0,179,67,0,0,0,,22552,2009-09-30
,,,,,,,,,,,,,509,0,91,335,41,0,0,0,59,24,0,0,0,,22730,2009-09-30
,,,,,,,,,,,,,1164,0,392,0,0,0,0,0,659,113,0,189,0,,22936,2009-09-30
,,,,,,,,,,,,,380,0,8,0,0,0,0,0,372,0,0,0,0,,22954,2009-09-30
,,,,,,,,,,,,,4050,0,1325,0,0,0,0,0,1813,654,258,1229,0,,23036,2009-09-30
,,,,,,,,,,,,,89,0,16,0,16,0,0,0,23,50,0,0,0,,23045,2009-09-30
,,,,,,,,,,,,,31924,0,8308,0,0,8308,0,0,7182,16260,174,0,0,,23241,2009-09-30
,,,,,,,,,,,,,514,0,0,0,0,0,0,0,273,241,0,0,0,,23456,2009-09-30
,,,,,,,,,,,,,9668,0,3225,2815,0,1500,0,0,632,2996,0,1647,0,,23504,2009-09-30
,,,,,,,,,,,,,2774,0,14,2354,14,0,0,0,189,217,0,0,0,,23540,2009-09-30
,,,,,,,,,,,,,870,0,595,0,0,0,0,0,274,1,0,493,0,,23643,2009-09-30
,,,,,,,,,,,,,484,0,0,0,0,0,0,0,191,293,0,0,0,,23755,2009-09-30
,,,,,,,,,,,,,16863,0,3723,0,0,644,2366,0,1332,11035,773,0,0,,23812,2009-09-30
,,,,,,,,,,,,,7146,0,468,0,0,119,203,0,14,6664,0,130,0,,24006,2009-09-30
,,,,,,,,,,,,,1290,0,76,0,0,40,26,0,374,840,0,0,0,,24453,2009-09-30
,,,,,,,,,,,,,197,0,42,0,0,42,0,0,48,107,0,0,0,,24659,2009-09-30
