RCFD2930,RCFD2932,RCFD2938,RCFD3049,RCFD3066,RCFD3552,RCFD3553,RCFD3554,RCFD3646,RCFDB557,RCFDC011,RCFDC012,RCFDLB56,RCON2930,RCON2932,RCON2938,RCON3049,RCON3066,RCON3552,RCON3553,RCON3554,RCON3645,RCON3646,RCONB557,RCONC011,RCONC012,RCONLB56,IDRSSD,RCON9999
,,,,,,,,,,,,,291,0,12,0,2,0,0,0,219,60,0,0,0,,37,2008-12-31
,,,,,,,,,,,,,58,0,0,0,0,0,0,0,58,0,0,0,0,,242,2008-12-31
,,,,,,,,,,,,,431,0,248,0,9,25,0,0,176,7,0,74,0,,279,2008-12-31
,,,,,,,,,,,,,46,5,20,0,15,0,0,0,26,0,0,0,0,,354,2008-12-31
,,,,,,,,,,,,,176,0,0,0,0,0,0,0,58,118,0,0,0,,457,2008-12-31
,,,,,,,,,,,,,4696,0,2486,0,0,851,1274,0,385,1744,81,0,0,,505,2008-12-31
,,,,,,,,,,,,,1870,0,1084,0,0,0,0,0,434,352,0,1053,0,,1155,2008-12-31
,,,,,,,,,,,,,640,0,0,0,0,0,0,0,582,58,0,0,0,,1351,2008-12-31
,,,,,,,,,,,,,1035,0,555,0,131,0,0,0,292,188,0,424,0,,1454,2008-12-31
,,,,,,,,,,,,,519,0,2,441,0,0,0,0,76,0,0,0,0,,1557,2008-12-31
,,,,,,,,,,,,,7600,0,600,0,0,168,0,0,5036,1646,318,311,0,,1632,2008-12-31
,,,,,,,,,,,,,914,0,196,0,0,0,0,0,491,227,0,196,0,,1669,2008-12-31
,,,,,,,,,,,,,2065,0,365,0,238,0,0,0,1237,463,0,0,0,,1829,2008-12-31
,,,,,,,,,,,,,348,0,0,0,0,0,0,0,348,0,0,0,0,,1856,2008-12-31
,,,,,,,,,,,,,991,0,94,0,0,52,0,0,707,190,0,0,0,,2040,2008-12-31
,,,,,,,,,,,,,1287,0,713,197,0,0,0,0,142,235,0,713,0,,2161,2008-12-31
,,,,,,,,,,,,,20863,0,6876,0,273,1673,0,0,137,13850,0,4184,0,,2376,2008-12-31
,,,,,,,,,,,,,72,0,4,0,0,3,0,0,62,6,0,0,0,,2451,2008-12-31
,,,,,,,,,,,,,63,0,0,0,0,0,0,0,63,0,0,0,0,,2554,2008-12-31
,,,,,,,,,,,,,8056,1495,4297,0,0,2597,0,0,1982,1777,0,34,0,,2732,2008-12-31
,,,,,,,,,,,,,371,0,199,0,0,0,0,0,94,78,0,199,0,,2750,2008-12-31
,,,,,,,,,,,,,3163,0,78,0,0,0,0,0,1913,1165,7,47,0,,2938,2008-12-31
,,,,,,,,,,,,,421,0,0,0,0,0,0,0,271,150,0,0,0,,3252,2008-12-31
,,,,,,,,,,,,,206,0,0,127,0,0,0,0,46,33,0,0,0,,3458,2008-12-31
,,,,,,,,,,,,,1719,0,3,0,0,0,0,0,255,1461,0,0,0,,3720,2008-12-31
,,,,,,,,,,,,,849,0,776,0,0,0,0,0,61,12,0,776,0,,3953,2008-12-31
,,,,,,,,,,,,,404,0,108,0,0,0,0,0,284,0,12,0,0,,4138,2008-12-31
,,,,,,,,,,,,,17845,250,17341,54,391,0,0,0,374,76,0,0,0,,4156,2008-12-31
,,,,,,,,,,,,,669,0,0,0,0,0,0,0,604,65,0,0,0,,4231,2008-12-31
,,,,,,,,,,,,,1388,192,620,0,0,336,0,0,177,591,0,0,0,,4437,2008-12-31
,,,,,,,,,,,,,1470,0,0,0,0,0,0,0,781,689,0,0,0,,4839,2008-12-31
,,,,,,,,,,,,,4224,0,1339,0,944,0,0,0,0,2885,0,394,0,,5005,2008-12-31
,,,,,,,,,,,,,5483,0,2300,0,843,1300,0,0,2066,917,200,0,0,,5069,2008-12-31
,,,,,,,,,,,,,1133,0,232,0,0,58,0,0,476,425,0,160,0,,5135,2008-12-31
,,,,,,,,,,,,,11321,0,7598,0,0,4263,0,0,2608,1115,0,0,0,,5210,2008-12-31
,,,,,,,,,,,,,2359,0,129,0,0,129,0,0,278,1952,0,0,0,,5331,2008-12-31
,,,,,,,,,,,,,2306,0,1011,0,0,0,0,0,47,1198,50,876,0,,5461,2008-12-31
,,,,,,,,,,,,,457,0,328,23,0,269,0,0,106,0,0,56,0,,5751,2008-12-31
,,,,,,,,,,,,,532,0,0,0,0,0,0,0,429,103,0,0,0,,6039,2008-12-31
,,,,,,,,,,,,,197,0,0,0,0,0,0,0,173,24,0,0,0,,6141,2008-12-31
,,,,,,,,,,,,,3324,0,1205,0,0,0,0,0,1506,613,0,918,0,,6329,2008-12-31
,,,,,,,,,,,,,11640,0,7927,0,0,0,0,0,1541,1503,669,7088,0,,6972,2008-12-31
,,,,,,,,,,,,,6773,0,1988,0,0,0,0,0,1163,3622,0,0,1674,,7009,2008-12-31
,,,,,,,,,,,,,507,0,0,158,0,0,0,0,153,196,0,0,0,,7045,2008-12-31
,,,,,,,,,,,,,369,0,0,82,0,0,0,0,159,128,0,0,0,,7157,2008-12-31
,,,,,,,,,,,,,133,0,0,0,0,0,0,0,103,30,0,0,0,,7456,2008-12-31
,,,,,,,,,,,,,267,0,0,0,0,0,0,0,185,82,0,0,0,,7634,2008-12-31
,,,,,,,,,,,,,1084,0,680,0,48,0,0,0,362,42,0,632,0,,8033,2008-12-31
,,,,,,,,,,,,,323,0,0,0,0,0,0,0,323,0,0,0,0,,8462,2008-12-31
,,,,,,,,,,,,,278,0,151,0,0,1,36,0,79,48,0,114,0,,8631,2008-12-31
,,,,,,,,,,,,,1329,0,8,0,0,0,0,0,6,1315,0,0,0,,9357,2008-12-31
,,,,,,,,,,,,,1258,0,0,566,0,0,0,0,149,543,0,0,0,,9553,2008-12-31
,,,,,,,,,,,,,9733,0,852,0,0,367,0,0,5005,2326,1550,0,0,,9807,2008-12-31
,,,,,,,,,,,,,209,0,0,34,0,0,0,0,153,22,0,0,0,,9955,2008-12-31
,,,,,,,,,,,,,194,0,32,0,0,10,22,0,127,35,0,0,0,,10157,2008-12-31
,,,,,,,,,,,,,1523,0,253,0,0,0,0,0,1203,67,0,211,0,,10250,2008-12-31
,,,,,,,,,,,,,1343,0,602,0,0,447,0,0,373,368,0,0,0,,10849,2008-12-31
,,,,,,,,,,,,,3380,0,816,0,0,379,0,0,978,1550,36,0,0,,10858,2008-12-31
,,,,,,,,,,,,,261,0,0,0,0,0,0,0,163,98,0,0,0,,11145,2008-12-31
,,,,,,,,,,,,,2334,0,744,0,0,0,0,0,1088,502,0,744,0,,11640,2008-12-31
,,,,,,,,,,,,,307,0,1,0,0,0,0,0,90,216,0,0,0,,11837,2008-12-31
