RCFD2930,RCFD2932,RCFD2938,RCFD3049,RCFD3066,RCFD3552,RCFD3553,RCFD3554,RCFD3646,RCFDB557,RCFDC011,RCFDC012,RCFDLB56,RCON2930,RCON2932,RCON2938,RCON3049,RCON3066,RCON3552,RCON3553,RCON3554,RCON3645,RCON3646,RCONB557,RCONC011,RCONC012,RCONLB56,IDRSSD,RCON9999
,,,,,,,,,,,,,374,0,96,0,0,0,0,0,242,36,0,69,0,,37,2008-03-31
,,,,,,,,,,,,,75,0,0,0,0,0,0,0,75,0,0,0,0,,242,2008-03-31
,,,,,,,,,,,,,446,0,141,0,0,30,0,0,190,115,0,70,0,,279,2008-03-31
,,,,,,,,,,,,,37,0,0,0,0,0,0,0,37,0,0,0,0,,354,2008-03-31
,,,,,,,,,,,,,223,0,0,0,0,0,0,0,80,143,0,0,0,,457,2008-03-31
,,,,,,,,,,,,,2583,0,34,0,0,28,0,0,866,1602,81,0,0,,505,2008-03-31
,,,,,,,,,,,,,1768,0,1087,0,0,0,0,0,485,196,0,1010,0,,1155,2008-03-31
,,,,,,,,,,,,,861,0,0,0,0,0,0,0,670,191,0,0,0,,1351,2008-03-31
,,,,,,,,,,,,,901,0,412,0,80,0,0,0,405,84,0,332,0,,1454,2008-03-31
,,,,,,,,,,,,,459,0,10,360,0,0,0,0,89,0,0,0,0,,1557,2008-03-31
,,,,,,,,,,,,,6435,0,1132,0,0,379,624,0,3283,2020,0,0,0,,1632,2008-03-31
,,,,,,,,,,,,,1267,0,187,0,0,0,0,0,668,412,0,187,0,,1669,2008-03-31
,,,,,,,,,,,,,1628,0,217,0,200,0,0,0,983,428,0,0,0,,1829,2008-03-31
,,,,,,,,,,,,,273,0,0,0,0,0,0,0,273,0,0,0,0,,1856,2008-03-31
,,,,,,,,,,,,,1690,0,85,0,1,51,0,0,1128,477,0,0,0,,2040,2008-03-31
,,,,,,,,,,,,,1463,0,597,219,0,0,0,0,319,328,0,597,0,,2161,2008-03-31
,,,,,,,,,,,,,20867,0,7567,0,244,1838,0,0,104,13196,0,4735,0,,2376,2008-03-31
,,,,,,,,,,,,,398,0,6,0,0,4,2,0,113,279,0,0,0,,2451,2008-03-31
,,,,,,,,,,,,,57,0,0,0,0,0,0,0,57,0,0,0,0,,2554,2008-03-31
,,,,,,,,,,,,,6307,232,3017,0,0,2596,115,0,2076,1214,0,53,0,,2732,2008-03-31
,,,,,,,,,,,,,436,0,242,0,0,0,0,0,128,66,0,242,0,,2750,2008-03-31
,,,,,,,,,,,,,3805,0,136,0,57,0,0,0,1892,1777,0,0,0,,2938,2008-03-31
,,,,,,,,,,,,,937,500,500,0,0,0,0,0,391,46,0,0,0,,3252,2008-03-31
,,,,,,,,,,,,,250,0,0,134,0,0,0,0,65,51,0,0,0,,3458,2008-03-31
,,,,,,,,,,,,,1735,0,0,0,0,0,0,0,286,1449,0,0,0,,3720,2008-03-31
,,,,,,,,,,,,,1076,0,704,0,0,0,0,0,83,289,0,704,0,,3953,2008-03-31
,,,,,,,,,,,,,624,0,1,292,0,0,0,0,310,21,0,0,0,,4138,2008-03-31
,,,,,,,,,,,,,1518,0,930,0,237,0,0,0,588,0,0,0,0,,4156,2008-03-31
,,,,,,,,,,,,,1093,0,0,0,0,0,0,0,859,234,0,0,0,,4231,2008-03-31
,,,,,,,,,,,,,1487,143,551,0,0,349,0,0,257,679,0,0,0,,4437,2008-03-31
