RCFD2930,RCFD2932,RCFD2938,RCFD3049,RCFD3066,RCFD3552,RCFD3553,RCFD3554,RCFD3646,RCFDB557,RCFDC011,RCFDC012,RCFDLB56,RCON2930,RCON2932,RCON2938,RCON3049,RCON3066,RCON3552,RCON3553,RCON3554,RCON3645,RCON3646,RCONB557,RCONC011,RCONC012,RCONLB56,IDRSSD,RCON9999
,,,,,,,,,,,,,527,0,181,0,0,0,0,0,216,130,0,176,0,,37,2006-09-30
,,,,,,,,,,,,,80,0,0,0,0,0,0,0,80,0,0,0,0,,242,2006-09-30
,,,,,,,,,,,,,497,0,157,0,0,40,56,0,152,188,0,61,0,,279,2006-09-30
,,,,,,,,,,,,,31,0,0,0,0,0,0,0,31,0,0,0,0,,354,2006-09-30
,,,,,,,,,,,,,1972,0,0,563,0,0,0,0,975,434,0,0,0,,439,2006-09-30
,,,,,,,,,,,,,266,0,1,0,0,0,0,0,80,185,0,0,0,,457,2006-09-30
,,,,,,,,,,,,,2248,0,19,0,0,0,0,0,918,1230,81,0,0,,505,2006-09-30
,,,,,,,,,,,,,5953,0,2478,526,0,0,0,0,772,2177,0,2146,0,,1146,2006-09-30
,,,,,,,,,,,,,1694,0,625,0,0,0,0,0,779,290,0,625,0,,1155,2006-09-30
,,,,,,,,,,,,,733,0,0,0,0,0,0,0,591,142,0,0,0,,1351,2006-09-30
,,,,,,,,,,,,,672,0,86,0,86,0,0,0,363,223,0,0,0,,1454,2006-09-30
,,,,,,,,,,,,,276,0,20,164,0,0,0,0,92,0,0,0,0,,1557,2006-09-30
,,,,,,,,,,,,,6175,0,734,0,0,0,0,0,3253,2188,0,516,0,,1632,2006-09-30
,,,,,,,,,,,,,897,0,0,0,0,0,0,0,570,327,0,0,0,,1669,2006-09-30
,,,,,,,,,,,,,2007,0,97,0,71,0,0,0,1242,668,0,0,0,,1829,2006-09-30
,,,,,,,,,,,,,568,0,0,6,0,0,0,0,562,0,0,0,0,,1856,2006-09-30
