RCFD2930,RCFD2932,RCFD2938,RCFD3049,RCFD3066,RCFD3552,RCFD3553,RCFD3554,RCFD3646,RCFDB557,RCFDC011,RCFDC012,RCFDLB56,RCON2930,RCON2932,RCON2938,RCON3049,RCON3066,RCON3552,RCON3553,RCON3554,RCON3645,RCON3646,RCONB557,RCONC011,RCONC012,RCONLB56,IDRSSD,RCON9999
,,,,,,,,,,,,,287,0,48,0,0,33,0,0,42,197,0,0,0,,37,2014-06-30
,,,,,,,,,,,,,17,0,0,0,0,0,0,0,17,0,0,0,0,,242,2014-06-30
,,,,,,,,,,,,,658,0,322,0,50,118,0,0,58,278,0,121,0,,279,2014-06-30
,,,,,,,,,,,,,3,0,0,0,0,0,0,0,3,0,0,0,0,,354,2014-06-30
,,,,,,,,,,,,,62,0,0,0,0,0,0,0,16,46,0,0,0,,457,2014-06-30
,,,,,,,,,,,,,4970,0,1112,1963,0,801,0,0,34,1768,93,0,0,,505,2014-06-30
,,,,,,,,,,,,,1971,0,1632,0,0,0,0,0,71,268,0,1382,0,,1155,2014-06-30
,,,,,,,,,,,,,447,0,53,0,0,53,0,0,179,215,0,0,0,,1351,2014-06-30
,,,,,,,,,,,,,1441,0,1087,0,249,0,0,0,63,291,0,838,0,,1454,2014-06-30
,,,,,,,,,,,,,30,0,9,0,0,0,0,0,21,0,0,0,0,,1557,2014-06-30
,,,,,,,,,,,,,382,0,110,0,0,0,0,0,78,194,0,110,0,,1669,2014-06-30
,,,,,,,,,,,,,1268,0,97,0,0,0,0,0,742,429,0,0,0,,1829,2014-06-30
,,,,,,,,,,,,,71,0,0,0,0,0,0,0,66,5,0,0,0,,1856,2014-06-30
,,,,,,,,,,,,,511,0,215,0,0,0,0,0,127,169,0,60,0,,2040,2014-06-30
,,,,,,,,,,,,,2387,0,1369,0,0,0,0,0,61,957,0,1369,0,,2161,2014-06-30
,,,,,,,,,,,,,39433,0,13420,0,0,0,0,0,324,25689,0,13015,0,,2376,2014-06-30
,,,,,,,,,,,,,15,0,0,0,0,0,0,0,15,0,0,0,0,,2554,2014-06-30
,,,,,,,,,,,,,1995,265,711,0,73,311,0,0,107,1177,0,51,0,,2732,2014-06-30
,,,,,,,,,,,,,249,95,95,0,0,0,0,0,18,126,10,0,0,,2750,2014-06-30
,,,,,,,,,,,,,9480,0,7809,0,770,0,0,0,4,1667,0,6643,0,,3177,2014-06-30
,,,,,,,,,,,,,236,0,3,0,0,0,0,0,98,135,0,0,0,,3252,2014-06-30
