RCFD2930,RCFD2932,RCFD2938,RCFD3049,RCFD3066,RCFD3552,RCFD3553,RCFD3554,RCFD3646,RCFDB557,RCFDC011,RCFDC012,RCFDLB56,RCON2930,RCON2932,RCON2938,RCON3049,RCON3066,RCON3552,RCON3553,RCON3554,RCON3645,RCON3646,RCONB557,RCONC011,RCONC012,RCONLB56,IDRSSD,RCON9999
,,,,,,,,,,,,,280,0,21,0,4,0,0,0,195,64,0,0,0,,37,2005-12-31
,,,,,,,,,,,,,52,0,0,0,0,0,0,0,52,0,0,0,0,,242,2005-12-31
,,,,,,,,,,,,,413,0,227,0,81,0,0,0,116,70,0,57,0,,279,2005-12-31
,,,,,,,,,,,,,43,0,19,0,19,0,0,0,24,0,0,0,0,,354,2005-12-31
,,,,,,,,,,,,,2365,0,103,0,0,103,0,0,643,1619,0,0,0,,439,2005-12-31
,,,,,,,,,,,,,220,0,1,0,0,0,0,0,54,165,0,0,0,,457,2005-12-31
,,,,,,,,,,,,,2661,275,288,0,0,0,0,0,660,1632,81,0,0,,505,2005-12-31
,,,,,,,,,,,,,10473,0,3299,526,0,0,0,0,396,6252,0,2127,0,,1146,2005-12-31
,,,,,,,,,,,,,960,0,443,0,0,0,0,0,417,100,0,443,0,,1155,2005-12-31
,,,,,,,,,,,,,507,0,0,0,0,0,0,0,357,150,0,0,0,,1351,2005-12-31
,,,,,,,,,,,,,672,0,89,0,89,0,0,0,216,367,0,0,0,,1454,2005-12-31
,,,,,,,,,,,,,256,0,40,153,0,25,0,0,63,0,0,0,0,,1557,2005-12-31
,,,,,,,,,,,,,2911,0,897,0,0,0,0,0,2012,2,0,593,0,,1632,2005-12-31
,,,,,,,,,,,,,624,0,0,0,0,0,0,0,490,134,0,0,0,,1669,2005-12-31
,,,,,,,,,,,,,983,0,33,0,0,0,0,0,757,193,0,0,0,,1829,2005-12-31
,,,,,,,,,,,,,672,0,0,22,0,0,0,0,216,434,0,0,0,,1856,2005-12-31
,,,,,,,,,,,,,505,0,25,0,0,25,0,0,245,235,0,0,0,,2040,2005-12-31
,,,,,,,,,,,,,626,0,292,0,0,0,0,0,135,199,0,292,0,,2161,2005-12-31
,,,,,,,,,,,,,16175,0,3042,0,209,0,0,0,65,13068,0,2561,0,,2376,2005-12-31
,,,,,,,,,,,,,368,0,8,0,0,2,3,0,65,295,0,0,0,,2451,2005-12-31
,,,,,,,,,,,,,33,0,0,0,0,0,0,0,33,0,0,0,0,,2554,2005-12-31
,,,,,,,,,,,,,4819,1485,1485,0,0,0,0,0,1449,1885,0,0,0,,2732,2005-12-31
,,,,,,,,,,,,,533,0,359,6,0,0,0,0,96,72,0,359,0,,2750,2005-12-31
,,,,,,,,,,,,,1509,0,0,0,0,0,0,0,1194,315,0,0,0,,2938,2005-12-31
,,,,,,,,,,,,,351,0,0,0,0,0,0,0,195,156,0,0,0,,3252,2005-12-31
,,,,,,,,,,,,,78,0,0,0,0,0,0,0,59,19,0,0,0,,3458,2005-12-31
,,,,,,,,,,,,,10879,0,3186,0,1127,0,0,0,1465,6208,20,0,0,,3506,2005-12-31
,,,,,,,,,,,,,1759,0,0,0,0,0,0,0,194,1565,0,0,0,,3720,2005-12-31
,,,,,,,,,,,,,584,0,492,0,0,0,0,0,67,25,0,492,0,,3953,2005-12-31
,,,,,,,,,,,,,770,0,126,295,0,0,0,0,255,94,0,0,0,,4138,2005-12-31
,,,,,,,,,,,,,1206,0,592,175,0,0,0,0,168,271,0,362,0,,4147,2005-12-31
,,,,,,,,,,,,,840,0,531,0,233,0,0,0,302,7,0,0,0,,4156,2005-12-31
,,,,,,,,,,,,,512,0,0,0,0,0,0,0,511,1,0,0,0,,4231,2005-12-31
,,,,,,,,,,,,,1300,183,643,0,0,458,0,0,65,592,0,0,0,,4437,2005-12-31
,,,,,,,,,,,,,1483,177,177,0,0,0,0,0,602,704,0,0,0,,4839,2005-12-31
,,,,,,,,,,,,,3837,0,761,726,440,0,0,0,23,2327,0,217,0,,5005,2005-12-31
,,,,,,,,,,,,,424,0,22,0,22,0,0,0,215,187,0,0,0,,5050,2005-12-31
,,,,,,,,,,,,,3796,0,826,0,753,0,0,0,1763,1007,200,0,0,,5069,2005-12-31
,,,,,,,,,,,,,1278,0,134,0,0,80,0,0,723,421,0,53,0,,5135,2005-12-31
,,,,,,,,,,,,,6943,0,2702,0,0,0,0,0,2168,2073,0,2632,0,,5210,2005-12-31
,,,,,,,,,,,,,5888,0,428,0,428,0,0,0,1404,4056,0,0,0,,5247,2005-12-31
,,,,,,,,,,,,,1407,0,484,0,0,0,0,0,287,636,0,448,0,,5274,2005-12-31
,,,,,,,,,,,,,3445,0,123,0,0,123,0,0,351,2971,0,0,0,,5331,2005-12-31
,,,,,,,,,,,,,1559,0,104,0,0,5,96,0,50,1205,200,0,0,,5461,2005-12-31
,,,,,,,,,,,,,148,0,45,0,0,0,0,0,95,8,0,29,0,,5751,2005-12-31
,,,,,,,,,,,,,723,0,0,0,0,0,0,0,372,351,0,0,0,,6039,2005-12-31
,,,,,,,,,,,,,120,0,40,0,40,0,0,0,80,0,0,0,0,,6057,2005-12-31
,,,,,,,,,,,,,151,0,0,29,0,0,0,0,80,42,0,0,0,,6141,2005-12-31
,,,,,,,,,,,,,1717,0,208,0,0,0,0,0,660,849,0,208,0,,6329,2005-12-31
,,,,,,,,,,,,,5084,0,3191,0,0,0,0,0,774,1119,0,2666,0,,6972,2005-12-31
,,,,,,,,,,,,,5740,0,935,424,0,935,0,0,938,3443,0,0,0,,7009,2005-12-31
,,,,,,,,,,,,,342,0,0,0,0,0,0,0,133,209,0,0,0,,7045,2005-12-31
,,,,,,,,,,,,,135,0,0,0,0,0,0,0,89,46,0,0,0,,7157,2005-12-31
,,,,,,,,,,,,,3188,0,949,0,0,949,0,0,781,703,755,0,0,,7166,2005-12-31
,,,,,,,,,,,,,170,0,0,0,0,0,0,0,91,79,0,0,0,,7456,2005-12-31
,,,,,,,,,,,,,582,0,301,0,0,300,0,0,113,168,0,0,0,,7634,2005-12-31
,,,,,,,,,,,,,568,0,390,0,32,0,0,0,175,3,0,358,0,,8033,2005-12-31
,,,,,,,,,,,,,176251,0,52242,883,0,42576,0,0,0,123126,0,0,0,,8417,2005-12-31
,,,,,,,,,,,,,258,0,0,0,0,0,0,0,258,0,0,0,0,,8462,2005-12-31
,,,,,,,,,,,,,87,0,0,0,0,0,0,0,34,53,0,0,0,,8631,2005-12-31
,,,,,,,,,,,,,1807,0,15,0,0,0,0,0,24,1768,0,0,0,,9357,2005-12-31
,,,,,,,,,,,,,537,0,0,379,0,0,0,0,98,60,0,0,0,,9553,2005-12-31
,,,,,,,,,,,,,16870,0,118,0,0,54,48,0,4584,12168,0,0,0,,9807,2005-12-31
,,,,,,,,,,,,,216,0,0,36,0,0,0,0,129,51,0,0,0,,9955,2005-12-31
,,,,,,,,,,,,,158,0,9,0,0,7,0,0,133,16,0,0,0,,10157,2005-12-31
,,,,,,,,,,,,,1421,0,153,0,1,0,0,0,798,470,0,145,0,,10250,2005-12-31
,,,,,,,,,,,,,927,0,277,0,0,0,0,0,235,415,0,0,0,,10849,2005-12-31
,,,,,,,,,,,,,3168,0,1071,0,0,573,0,0,984,1086,27,0,0,,10858,2005-12-31
,,,,,,,,,,,,,326,0,0,0,0,0,0,0,91,235,0,0,0,,11145,2005-12-31
,,,,,,,,,,,,,1845,0,780,0,0,0,0,0,840,225,0,780,0,,11640,2005-12-31
,,,,,,,,,,,,,285,0,29,0,0,0,0,0,93,163,0,0,0,,11837,2005-12-31
,,,,,,,,,,,,,3256,0,2056,0,1279,0,0,0,1107,93,0,777,0,,12030,2005-12-31
,,,,,,,,,,,,,499,0,0,0,0,0,0,0,363,136,0,0,0,,12058,2005-12-31
,,,,,,,,,,,,,970,0,645,0,0,246,376,0,314,11,0,0,0,,12142,2005-12-31
,,,,,,,,,,,,,789,0,0,72,0,0,0,0,282,435,0,0,0,,12245,2005-12-31
1095129,0,157361,752634,0,41088,0,0,68967,36957,0,0,,,,,,,,,,79210,,,,,,12311,2005-12-31
,,,,,,,,,,,,,279,103,103,0,0,0,0,0,168,8,0,0,0,,12647,2005-12-31
,,,,,,,,,,,,,66,0,0,22,0,0,0,0,35,9,0,0,0,,12656,2005-12-31
,,,,,,,,,,,,,804,0,77,0,24,52,0,0,537,190,0,0,0,,12937,2005-12-31
,,,,,,,,,,,,,4915,0,3836,0,0,0,0,0,879,200,0,3069,0,,12946,2005-12-31
,,,,,,,,,,,,,421,0,18,0,0,0,0,0,151,252,0,0,0,,12955,2005-12-31
