RCFD2930,RCFD2932,RCFD2938,RCFD3049,RCFD3066,RCFD3552,RCFD3553,RCFD3554,RCFD3646,RCFDB557,RCFDC011,RCFDC012,RCFDLB56,RCON2930,RCON2932,RCON2938,RCON3049,RCON3066,RCON3552,RCON3553,RCON3554,RCON3645,RCON3646,RCONB557,RCONC011,RCONC012,RCONLB56,IDRSSD,RCON9999
,,,,,,,,,,,,,336,0,27,0,0,0,0,0,270,39,0,0,0,,37,2007-12-31
,,,,,,,,,,,,,81,0,0,0,0,0,0,0,81,0,0,0,0,,242,2007-12-31
,,,,,,,,,,,,,484,0,142,0,0,0,0,0,218,124,0,68,0,,279,2007-12-31
,,,,,,,,,,,,,63,0,27,0,27,0,0,0,36,0,0,0,0,,354,2007-12-31
,,,,,,,,,,,,,267,45,45,0,0,0,0,0,80,142,0,0,0,,457,2007-12-31
,,,,,,,,,,,,,2307,0,11,0,0,11,0,0,696,1519,81,0,0,,505,2007-12-31
,,,,,,,,,,,,,1810,0,1010,0,0,0,0,0,573,227,0,943,0,,1155,2007-12-31
,,,,,,,,,,,,,765,0,0,0,0,0,0,0,622,143,0,0,0,,1351,2007-12-31
,,,,,,,,,,,,,1113,0,450,0,127,0,0,0,579,84,0,323,0,,1454,2007-12-31
,,,,,,,,,,,,,382,0,58,223,0,51,0,0,101,0,0,0,0,,1557,2007-12-31
,,,,,,,,,,,,,8426,0,1169,0,0,634,0,0,5424,1833,0,404,0,,1632,2007-12-31
,,,,,,,,,,,,,1028,0,0,0,0,0,0,0,859,169,0,0,0,,1669,2007-12-31
,,,,,,,,,,,,,1607,0,139,0,112,0,0,0,1117,351,0,0,0,,1829,2007-12-31
,,,,,,,,,,,,,337,0,0,0,0,0,0,0,337,0,0,0,0,,1856,2007-12-31
,,,,,,,,,,,,,1473,0,79,0,0,51,0,0,1008,386,0,0,0,,2040,2007-12-31
,,,,,,,,,,,,,1015,0,560,28,0,0,0,0,254,173,0,560,0,,2161,2007-12-31
,,,,,,,,,,,,,18009,0,6067,0,173,1579,0,0,110,11832,0,3280,0,,2376,2007-12-31
,,,,,,,,,,,,,379,0,3,0,0,0,0,0,108,268,0,0,0,,2451,2007-12-31
,,,,,,,,,,,,,59,0,0,0,0,0,0,0,59,0,0,0,0,,2554,2007-12-31
,,,,,,,,,,,,,8125,1495,4271,0,0,2596,115,0,2030,1824,0,52,0,,2732,2007-12-31
,,,,,,,,,,,,,468,0,256,0,0,0,0,0,124,88,0,256,0,,2750,2007-12-31
,,,,,,,,,,,,,3081,0,210,0,0,0,0,0,1472,1399,0,0,0,,2938,2007-12-31
,,,,,,,,,,,,,474,0,0,0,0,0,0,0,354,120,0,0,0,,3252,2007-12-31
,,,,,,,,,,,,,164,0,0,56,0,0,0,0,78,30,0,0,0,,3458,2007-12-31
,,,,,,,,,,,,,1928,0,0,0,0,0,0,0,319,1609,0,0,0,,3720,2007-12-31
,,,,,,,,,,,,,1123,0,650,0,0,0,0,0,74,399,0,650,0,,3953,2007-12-31
,,,,,,,,,,,,,533,0,181,0,0,0,0,0,352,0,0,0,0,,4138,2007-12-31
,,,,,,,,,,,,,1499,200,586,19,189,0,0,0,894,0,0,0,0,,4156,2007-12-31
,,,,,,,,,,,,,976,0,0,0,0,0,0,0,906,70,0,0,0,,4231,2007-12-31
,,,,,,,,,,,,,1509,0,706,0,0,345,0,0,213,590,0,0,0,,4437,2007-12-31
,,,,,,,,,,,,,1536,202,203,0,0,0,0,0,689,644,0,0,0,,4839,2007-12-31
,,,,,,,,,,,,,4809,0,1433,784,1104,0,0,0,12,2580,0,329,0,,5005,2007-12-31
,,,,,,,,,,,,,4663,0,1191,0,1059,0,0,0,2351,921,200,0,0,,5069,2007-12-31
,,,,,,,,,,,,,2022,0,115,0,0,0,0,0,1675,232,0,115,0,,5135,2007-12-31
,,,,,,,,,,,,,8766,0,2163,0,0,0,0,0,3459,3144,0,1140,0,,5210,2007-12-31
,,,,,,,,,,,,,2526,0,120,566,0,120,0,0,459,1381,0,0,0,,5331,2007-12-31
,,,,,,,,,,,,,2586,0,796,0,583,37,98,0,95,1495,200,75,0,,5461,2007-12-31
,,,,,,,,,,,,,293,0,78,0,0,0,0,0,175,40,0,75,0,,5751,2007-12-31
,,,,,,,,,,,,,709,0,0,0,0,0,0,0,646,63,0,0,0,,6039,2007-12-31
,,,,,,,,,,,,,116,0,4,0,4,0,0,0,112,0,0,0,0,,6057,2007-12-31
,,,,,,,,,,,,,232,0,0,0,0,0,0,0,232,0,0,0,0,,6141,2007-12-31
,,,,,,,,,,,,,3011,0,655,0,0,0,0,0,1991,365,0,655,0,,6329,2007-12-31
,,,,,,,,,,,,,7997,0,4827,0,0,0,0,0,1259,1604,307,4101,0,,6972,2007-12-31
,,,,,,,,,,,,,5393,0,833,71,0,325,0,0,1242,3247,0,0,507,,7009,2007-12-31
,,,,,,,,,,,,,387,0,0,58,0,0,0,0,206,123,0,0,0,,7045,2007-12-31
,,,,,,,,,,,,,288,0,0,36,0,0,0,0,224,28,0,0,0,,7157,2007-12-31
,,,,,,,,,,,,,243,0,0,0,0,0,0,0,154,89,0,0,0,,7456,2007-12-31
,,,,,,,,,,,,,262,0,0,0,0,0,0,0,207,55,0,0,0,,7634,2007-12-31
,,,,,,,,,,,,,1245,0,660,0,568,0,0,0,461,124,0,0,0,,8033,2007-12-31
,,,,,,,,,,,,,468,0,0,0,0,0,0,0,468,0,0,0,0,,8462,2007-12-31
,,,,,,,,,,,,,222,0,0,0,0,0,0,0,84,138,0,0,0,,8631,2007-12-31
,,,,,,,,,,,,,1320,0,14,0,0,0,0,0,22,1284,0,0,0,,9357,2007-12-31
,,,,,,,,,,,,,1065,0,0,754,0,0,0,0,186,125,0,0,0,,9553,2007-12-31
,,,,,,,,,,,,,14388,0,372,0,0,120,109,0,5547,5969,2500,0,0,,9807,2007-12-31
,,,,,,,,,,,,,326,0,0,31,0,0,0,0,231,64,0,0,0,,9955,2007-12-31
,,,,,,,,,,,,,449,0,57,13,0,46,0,0,183,196,0,0,0,,10157,2007-12-31
,,,,,,,,,,,,,1965,0,241,0,0,0,0,0,1635,89,0,220,0,,10250,2007-12-31
,,,,,,,,,,,,,1526,0,445,0,0,366,0,0,646,435,0,0,0,,10849,2007-12-31
,,,,,,,,,,,,,3136,0,471,116,0,124,0,0,1312,1212,25,0,0,,10858,2007-12-31
,,,,,,,,,,,,,389,0,0,0,0,0,0,0,142,247,0,0,0,,11145,2007-12-31
,,,,,,,,,,,,,2394,0,751,0,0,0,0,0,1555,88,0,751,0,,11640,2007-12-31
,,,,,,,,,,,,,713,0,1,43,0,0,0,0,122,547,0,0,0,,11837,2007-12-31
,,,,,,,,,,,,,1804,0,486,0,0,0,0,0,1302,16,0,0,0,,12030,2007-12-31
,,,,,,,,,,,,,988,0,0,151,0,0,0,0,716,121,0,0,0,,12058,2007-12-31
,,,,,,,,,,,,,648,0,75,0,0,0,0,0,517,56,0,0,0,,12142,2007-12-31
,,,,,,,,,,,,,1018,0,0,0,0,0,0,0,465,553,0,0,0,,12245,2007-12-31
858315,0,259686,284537,99960,0,0,0,145807,66527,0,0,,,,,,,,,,101758,,,,,,12311,2007-12-31
,,,,,,,,,,,,,435,149,149,0,0,0,0,0,269,17,0,0,0,,12647,2007-12-31
,,,,,,,,,,,,,99,0,0,0,0,0,0,0,83,16,0,0,0,,12656,2007-12-31
,,,,,,,,,,,,,1472,0,48,508,12,0,0,0,796,120,0,0,0,,12937,2007-12-31
,,,,,,,,,,,,,5375,0,4198,0,0,0,0,0,924,253,0,4006,0,,12946,2007-12-31
,,,,,,,,,,,,,591,0,12,0,0,7,0,0,290,289,0,0,0,,12955,2007-12-31
,,,,,,,,,,,,,609,0,364,0,0,0,0,0,225,20,0,217,0,,13037,2007-12-31
,,,,,,,,,,,,,13292,0,5727,0,0,2345,0,0,3174,4166,225,0,0,,13103,2007-12-31
,,,,,,,,,,,,,280,0,109,0,0,0,0,0,171,0,0,0,0,,13251,2007-12-31
,,,,,,,,,,,,,302,0,37,130,36,0,0,0,58,77,0,0,0,,13457,2007-12-31
,,,,,,,,,,,,,367,0,0,0,0,0,0,0,367,0,0,0,0,,14052,2007-12-31
,,,,,,,,,,,,,966,0,150,0,12,0,0,0,426,390,0,130,0,,14155,2007-12-31
,,,,,,,,,,,,,3296,0,251,0,0,0,0,0,2739,306,0,0,251,,14258,2007-12-31
,,,,,,,,,,,,,238,0,0,25,0,0,0,0,211,2,0,0,0,,14454,2007-12-31
,,,,,,,,,,,,,220,0,177,0,0,0,0,0,27,16,0,177,0,,14650,2007-12-31
,,,,,,,,,,,,,401,0,0,155,0,0,0,0,244,2,0,0,0,,14753,2007-12-31
,,,,,,,,,,,,,1779,0,767,0,0,0,0,0,302,685,25,622,0,,14865,2007-12-31
,,,,,,,,,,,,,298,0,72,5,0,0,0,0,198,23,0,25,0,,14977,2007-12-31
,,,,,,,,,,,,,43832,0,7366,0,4475,0,0,0,25940,9131,1395,0,0,,15536,2007-12-31
,,,,,,,,,,,,,2981,0,2,0,0,0,0,0,1445,1534,0,0,0,,16337,2007-12-31
,,,,,,,,,,,,,1051,0,41,0,0,28,0,0,609,401,0,0,0,,16458,2007-12-31
,,,,,,,,,,,,,411,0,0,0,0,0,0,0,411,0,0,0,0,,16551,2007-12-31
,,,,,,,,,,,,,579,0,347,0,0,0,0,0,131,101,0,346,0,,16748,2007-12-31
,,,,,,,,,,,,,214,0,0,62,0,0,0,0,94,58,0,0,0,,16944,2007-12-31
,,,,,,,,,,,,,235,0,0,0,0,0,0,0,235,0,0,0,0,,16953,2007-12-31
,,,,,,,,,,,,,2682,0,836,0,361,355,0,0,494,1352,0,0,0,,17110,2007-12-31
,,,,,,,,,,,,,10214,0,177,0,1,0,0,0,3910,6127,0,175,0,,17147,2007-12-31
,,,,,,,,,,,,,1092,0,543,0,0,0,0,0,147,402,0,543,0,,17259,2007-12-31
,,,,,,,,,,,,,21929,0,2312,0,1,1839,0,0,2557,13897,3163,0,0,,17464,2007-12-31
,,,,,,,,,,,,,2088,0,42,0,22,0,0,0,1522,524,0,0,0,,17839,2007-12-31
,,,,,,,,,,,,,1479,0,992,0,29,0,0,0,475,12,0,920,0,,17950,2007-12-31
,,,,,,,,,,,,,2066,0,9,0,0,0,0,0,644,1413,0,0,0,,18050,2007-12-31
,,,,,,,,,,,,,640,0,11,0,0,0,0,0,300,329,0,0,0,,18135,2007-12-31
,,,,,,,,,,,,,50,0,10,0,9,0,0,0,40,0,0,0,0,,18377,2007-12-31
,,,,,,,,,,,,,642,0,6,0,0,0,0,0,268,256,112,0,0,,18827,2007-12-31
,,,,,,,,,,,,,1570,0,710,0,0,0,0,0,313,547,0,654,0,,18836,2007-12-31
,,,,,,,,,,,,,345,0,0,0,0,0,0,0,345,0,0,0,0,,18854,2007-12-31
,,,,,,,,,,,,,128,0,0,1,0,0,0,0,107,20,0,0,0,,18957,2007-12-31
,,,,,,,,,,,,,1667,0,1367,0,0,0,0,0,173,127,0,1367,0,,19356,2007-12-31
,,,,,,,,,,,,,13047,0,550,0,224,0,0,0,4772,7725,0,0,0,,19730,2007-12-31
,,,,,,,,,,,,,1277,0,455,0,0,0,0,0,822,0,0,455,0,,19936,2007-12-31
,,,,,,,,,,,,,573,0,562,0,0,543,0,0,1,10,0,0,0,,19972,2007-12-31
,,,,,,,,,,,,,345,0,0,0,0,0,0,0,294,51,0,0,0,,20053,2007-12-31
,,,,,,,,,,,,,2642,0,2309,155,0,2262,0,0,178,0,0,0,0,,20147,2007-12-31
,,,,,,,,,,,,,200,0,2,0,0,0,0,0,178,20,0,0,0,,20259,2007-12-31
,,,,,,,,,,,,,3158,0,2246,0,0,0,0,0,568,344,0,2246,0,,20370,2007-12-31
,,,,,,,,,,,,,4098,0,3812,0,0,0,0,0,75,211,0,0,0,,20512,2007-12-31
,,,,,,,,,,,,,2261,0,1000,0,0,1000,0,0,515,746,0,0,0,,20633,2007-12-31
,,,,,,,,,,,,,998,0,3,0,0,0,0,0,663,332,0,0,0,,20839,2007-12-31
,,,,,,,,,,,,,246,0,55,0,0,0,0,0,190,1,0,55,0,,20857,2007-12-31
,,,,,,,,,,,,,1015,0,163,0,0,0,0,0,301,546,5,0,0,,20866,2007-12-31
,,,,,,,,,,,,,12,0,0,0,0,0,0,0,12,0,0,0,0,,21256,2007-12-31
,,,,,,,,,,,,,50,0,0,0,0,0,0,0,35,15,0,0,0,,21359,2007-12-31
,,,,,,,,,,,,,225,0,5,0,0,0,0,0,220,0,0,0,0,,21630,2007-12-31
,,,,,,,,,,,,,999,0,529,0,0,0,0,0,408,62,0,529,0,,21658,2007-12-31
,,,,,,,,,,,,,1727,0,24,0,0,0,0,0,885,818,0,0,0,,22048,2007-12-31
,,,,,,,,,,,,,1333,0,13,0,0,0,0,0,691,629,0,0,0,,22235,2007-12-31
,,,,,,,,,,,,,1139,0,523,0,0,285,0,0,589,27,0,0,0,,22356,2007-12-31
,,,,,,,,,,,,,530,0,138,0,0,0,0,0,287,105,0,79,0,,22459,2007-12-31
,,,,,,,,,,,,,626,0,1,37,0,0,0,0,109,479,0,0,0,,22543,2007-12-31
,,,,,,,,,,,,,518,0,244,0,0,244,0,0,220,54,0,0,0,,22552,2007-12-31
,,,,,,,,,,,,,1333,321,544,165,0,0,0,0,352,272,0,0,0,,22730,2007-12-31
,,,,,,,,,,,,,2043,0,897,0,0,285,0,0,1001,145,0,303,0,,22936,2007-12-31
,,,,,,,,,,,,,219,0,0,0,0,0,0,0,219,0,0,0,0,,22954,2007-12-31
,,,,,,,,,,,,,4479,0,1122,0,0,0,0,0,2332,1025,0,1068,0,,23036,2007-12-31
,,,,,,,,,,,,,160,0,30,0,30,0,0,0,46,84,0,0,0,,23045,2007-12-31
