RCFD2930,RCFD2932,RCFD2938,RCFD3049,RCFD3066,RCFD3552,RCFD3553,RCFD3554,RCFD3646,RCFDB557,RCFDC011,RCFDC012,RCFDLB56,RCON2930,RCON2932,RCON2938,RCON3049,RCON3066,RCON3552,RCON3553,RCON3554,RCON3645,RCON3646,RCONB557,RCONC011,RCONC012,RCONLB56,IDRSSD,RCON9999
,,,,,,,,,,,,,241,0,62,129,0,0,0,0,30,20,0,0,0,,37,2015-12-31
,,,,,,,,,,,,,16,0,0,0,0,0,0,0,16,0,0,0,0,,242,2015-12-31
,,,,,,,,,,,,,595,0,352,0,50,0,0,0,88,155,0,137,0,,279,2015-12-31
,,,,,,,,,,,,,9,0,0,0,0,0,0,0,1,8,0,0,0,,354,2015-12-31
,,,,,,,,,,,,,42,0,0,0,0,0,0,0,11,31,0,0,0,,457,2015-12-31
,,,,,,,,,,,,,4510,0,1194,583,0,739,339,0,19,2622,92,0,0,,505,2015-12-31
,,,,,,,,,,,,,2021,0,1634,0,0,0,0,0,55,332,0,1501,0,,1155,2015-12-31
,,,,,,,,,,,,,353,0,45,0,0,45,0,0,151,157,0,0,0,,1351,2015-12-31
,,,,,,,,,,,,,1867,0,1525,0,449,0,0,0,52,290,0,1076,0,,1454,2015-12-31
,,,,,,,,,,,,,20,0,4,0,0,0,0,0,16,0,0,0,0,,1557,2015-12-31
,,,,,,,,,,,,,366,0,120,0,0,0,0,0,68,178,0,120,0,,1669,2015-12-31
,,,,,,,,,,,,,1123,0,244,0,125,70,0,0,650,229,0,0,0,,1829,2015-12-31
,,,,,,,,,,,,,131,0,0,0,0,0,0,0,52,79,0,0,0,,1856,2015-12-31
,,,,,,,,,,,,,1095,0,369,125,0,0,0,0,104,497,0,0,58,,2040,2015-12-31
,,,,,,,,,,,,,2183,0,1302,0,0,0,0,0,60,821,0,1302,0,,2161,2015-12-31
,,,,,,,,,,,,,55936,0,30099,0,312,0,0,0,596,25241,0,16866,6729,,2376,2015-12-31
,,,,,,,,,,,,,16,0,4,0,0,0,0,0,12,0,0,0,0,,2554,2015-12-31
,,,,,,,,,,,,,930,0,488,0,59,357,0,0,81,361,0,57,0,,2732,2015-12-31
,,,,,,,,,,,,,652,420,420,0,0,0,0,0,13,209,10,0,0,,2750,2015-12-31
,,,,,,,,,,,,,9787,0,8607,0,570,0,0,0,1,1179,0,7741,0,,3177,2015-12-31
,,,,,,,,,,,,,202,0,1,0,0,0,0,0,84,117,0,0,0,,3252,2015-12-31
,,,,,,,,,,,,,264,0,12,58,0,0,0,0,18,176,0,0,0,,3458,2015-12-31
,,,,,,,,,,,,,2187,0,0,0,0,0,0,0,42,2145,0,0,0,,3720,2015-12-31
,,,,,,,,,,,,,10925,0,5644,0,1868,0,0,0,257,4835,189,2375,0,,3971,2015-12-31
,,,,,,,,,,,,,441,0,299,33,0,0,0,0,79,30,0,0,0,,4156,2015-12-31
,,,,,,,,,,,,,343,0,0,0,0,0,0,0,140,203,0,0,0,,4231,2015-12-31
,,,,,,,,,,,,,5681,4314,4889,0,0,0,0,0,21,659,112,0,0,,4437,2015-12-31
,,,,,,,,,,,,,1381,198,316,0,0,0,118,0,149,916,0,0,0,,4839,2015-12-31
,,,,,,,,,,,,,3685,0,1124,0,803,321,0,0,371,1390,800,0,0,,5069,2015-12-31
,,,,,,,,,,,,,1932,0,755,0,0,0,0,0,156,1021,0,755,0,,5135,2015-12-31
,,,,,,,,,,,,,9556,0,5774,0,0,1693,0,0,672,3021,89,2257,0,,5210,2015-12-31
,,,,,,,,,,,,,3640,0,2934,0,0,0,0,0,3,373,330,2132,0,,5461,2015-12-31
,,,,,,,,,,,,,1415,0,1281,48,0,543,0,0,40,46,0,695,0,,5751,2015-12-31
,,,,,,,,,,,,,199,0,26,0,0,0,0,0,55,118,0,0,0,,6039,2015-12-31
,,,,,,,,,,,,,41,0,0,0,0,0,0,0,17,24,0,0,0,,6141,2015-12-31
,,,,,,,,,,,,,3743,0,2001,1009,218,0,0,0,176,557,0,1717,0,,6329,2015-12-31
,,,,,,,,,,,,,6620,0,0,23,0,0,0,0,11,6586,0,0,0,,7009,2015-12-31
