RCFD2930,RCFD2932,RCFD2938,RCFD3049,RCFD3066,RCFD3552,RCFD3553,RCFD3554,RCFD3646,RCFDB557,RCFDC011,RCFDC012,RCFDLB56,RCON2930,RCON2932,RCON2938,RCON3049,RCON3066,RCON3552,RCON3553,RCON3554,RCON3645,RCON3646,RCONB557,RCONC011,RCONC012,RCONLB56,IDRSSD,RCON9999
,,,,,,,,,,,,,450,0,164,0,0,0,0,0,227,59,0,136,0,,37,2008-06-30
,,,,,,,,,,,,,67,0,0,0,0,0,0,0,67,0,0,0,0,,242,2008-06-30
,,,,,,,,,,,,,501,0,167,0,0,28,0,0,175,159,0,71,0,,279,2008-06-30
,,,,,,,,,,,,,37,0,0,0,0,0,0,0,37,0,0,0,0,,354,2008-06-30
,,,,,,,,,,,,,224,0,0,0,0,0,0,0,75,149,0,0,0,,457,2008-06-30
,,,,,,,,,,,,,2486,0,30,0,0,0,0,0,485,1890,81,0,0,,505,2008-06-30
,,,,,,,,,,,,,1832,0,1127,0,0,0,0,0,459,246,0,1044,0,,1155,2008-06-30
,,,,,,,,,,,,,831,0,0,0,0,0,0,0,655,176,0,0,0,,1351,2008-06-30
,,,,,,,,,,,,,1138,0,603,0,238,0,0,0,389,146,0,365,0,,1454,2008-06-30
,,,,,,,,,,,,,504,0,13,405,0,0,0,0,86,0,0,0,0,,1557,2008-06-30
,,,,,,,,,,,,,6460,0,524,0,0,0,0,0,4070,1483,383,355,0,,1632,2008-06-30
,,,,,,,,,,,,,1362,0,190,0,0,0,0,0,844,328,0,190,0,,1669,2008-06-30
,,,,,,,,,,,,,1913,0,359,0,327,0,0,0,1073,481,0,0,0,,1829,2008-06-30
,,,,,,,,,,,,,327,0,0,0,0,0,0,0,327,0,0,0,0,,1856,2008-06-30
,,,,,,,,,,,,,1598,0,149,0,0,112,0,0,867,582,0,0,0,,2040,2008-06-30
,,,,,,,,,,,,,1510,0,635,0,0,0,0,0,391,484,0,635,0,,2161,2008-06-30
,,,,,,,,,,,,,20024,0,6137,0,312,1775,0,0,99,13788,0,3613,0,,2376,2008-06-30
,,,,,,,,,,,,,393,0,7,0,0,3,4,0,99,287,0,0,0,,2451,2008-06-30
,,,,,,,,,,,,,54,0,0,0,0,0,0,0,54,0,0,0,0,,2554,2008-06-30
,,,,,,,,,,,,,6447,232,3003,0,0,2596,0,0,1474,1970,0,53,0,,2732,2008-06-30
,,,,,,,,,,,,,424,0,229,0,0,0,0,0,118,77,0,229,0,,2750,2008-06-30
,,,,,,,,,,,,,3517,51,75,0,0,0,0,0,2335,1087,20,0,0,,2938,2008-06-30
,,,,,,,,,,,,,398,0,0,0,0,0,0,0,323,75,0,0,0,,3252,2008-06-30
,,,,,,,,,,,,,183,0,0,89,0,0,0,0,53,41,0,0,0,,3458,2008-06-30
,,,,,,,,,,,,,1560,0,0,0,0,0,0,0,222,1338,0,0,0,,3720,2008-06-30
,,,,,,,,,,,,,825,0,735,0,0,0,0,0,67,23,0,735,0,,3953,2008-06-30
,,,,,,,,,,,,,547,0,0,0,0,0,0,0,309,238,0,0,0,,4138,2008-06-30
,,,,,,,,,,,,,1222,0,813,41,352,0,0,0,368,0,0,0,0,,4156,2008-06-30
,,,,,,,,,,,,,958,0,0,0,0,0,0,0,716,242,0,0,0,,4231,2008-06-30
,,,,,,,,,,,,,1284,143,535,0,0,349,0,0,232,517,0,0,0,,4437,2008-06-30
,,,,,,,,,,,,,1311,0,0,0,0,0,0,0,754,557,0,0,0,,4839,2008-06-30
