RCFD2930,RCFD2932,RCFD2938,RCFD3049,RCFD3066,RCFD3552,RCFD3553,RCFD3554,RCFD3646,RCFDB557,RCFDC011,RCFDC012,RCFDLB56,RCON2930,RCON2932,RCON2938,RCON3049,RCON3066,RCON3552,RCON3553,RCON3554,RCON3645,RCON3646,RCONB557,RCONC011,RCONC012,RCONLB56,IDRSSD,RCON9999
,,,,,,,,,,,,,225,0,7,0,0,0,0,0,159,59,0,0,0,,37,2010-12-31
,,,,,,,,,,,,,32,0,0,0,0,0,0,0,32,0,0,0,0,,242,2010-12-31
,,,,,,,,,,,,,705,0,318,0,119,0,0,0,110,277,0,89,0,,279,2010-12-31
,,,,,,,,,,,,,44,5,33,0,28,0,0,0,11,0,0,0,0,,354,2010-12-31
,,,,,,,,,,,,,118,0,0,0,0,0,0,0,41,77,0,0,0,,457,2010-12-31
,,,,,,,,,,,,,2948,0,1016,3,0,826,0,0,212,1624,93,0,0,,505,2010-12-31
,,,,,,,,,,,,,1897,0,1281,0,0,0,0,0,270,346,0,1189,0,,1155,2010-12-31
,,,,,,,,,,,,,529,0,31,0,0,31,0,0,422,76,0,0,0,,1351,2010-12-31
,,,,,,,,,,,,,1303,0,768,0,0,0,0,0,131,404,0,634,0,,1454,2010-12-31
,,,,,,,,,,,,,582,0,59,454,0,55,0,0,69,0,0,0,0,,1557,2010-12-31
,,,,,,,,,,,,,569,0,89,0,0,0,0,0,292,188,0,89,0,,1669,2010-12-31
,,,,,,,,,,,,,2600,0,1170,0,0,950,0,0,1009,421,0,0,0,,1829,2010-12-31
,,,,,,,,,,,,,404,0,0,0,0,0,0,0,228,176,0,0,0,,1856,2010-12-31
,,,,,,,,,,,,,709,0,120,0,0,75,0,0,484,105,0,0,0,,2040,2010-12-31
,,,,,,,,,,,,,1742,0,1063,198,0,0,0,0,80,401,0,1063,0,,2161,2010-12-31
,,,,,,,,,,,,,29853,0,8038,0,238,0,0,0,141,21674,0,6597,0,,2376,2010-12-31
,,,,,,,,,,,,,29,0,0,0,0,0,0,0,29,0,0,0,0,,2554,2010-12-31
,,,,,,,,,,,,,1646,0,329,0,12,263,0,0,829,488,0,45,0,,2732,2010-12-31
,,,,,,,,,,,,,249,37,111,0,0,0,0,0,59,69,10,74,0,,2750,2010-12-31
,,,,,,,,,,,,,353,0,0,0,0,0,0,0,156,197,0,0,0,,3252,2010-12-31
,,,,,,,,,,,,,198,0,0,126,0,0,0,0,23,49,0,0,0,,3458,2010-12-31
,,,,,,,,,,,,,1699,0,0,0,0,0,0,0,110,1589,0,0,0,,3720,2010-12-31
,,,,,,,,,,,,,1054,0,983,0,0,0,0,0,39,32,0,983,0,,3953,2010-12-31
,,,,,,,,,,,,,762,0,592,0,0,0,0,0,148,0,22,370,0,,4138,2010-12-31
,,,,,,,,,,,,,497,0,262,30,226,0,0,0,205,0,0,0,0,,4156,2010-12-31
,,,,,,,,,,,,,673,0,0,0,0,0,0,0,604,69,0,0,0,,4231,2010-12-31
,,,,,,,,,,,,,1089,0,541,0,0,341,0,0,91,457,0,0,0,,4437,2010-12-31
,,,,,,,,,,,,,1857,472,472,0,0,0,0,0,340,1045,0,0,0,,4839,2010-12-31
,,,,,,,,,,,,,4503,0,1314,0,763,0,0,0,1,3188,0,359,0,,5005,2010-12-31
,,,,,,,,,,,,,3620,0,784,0,679,0,0,0,1243,1393,200,0,0,,5069,2010-12-31
,,,,,,,,,,,,,901,0,270,0,0,0,0,0,256,375,0,268,0,,5135,2010-12-31
,,,,,,,,,,,,,6756,0,4598,0,0,1326,0,0,1332,761,65,0,0,,5210,2010-12-31
,,,,,,,,,,,,,2134,0,127,0,0,127,0,0,110,1897,0,0,0,,5331,2010-12-31
,,,,,,,,,,,,,3373,0,2257,0,0,0,0,0,21,998,97,1715,0,,5461,2010-12-31
,,,,,,,,,,,,,601,0,467,37,0,382,0,0,56,41,0,80,0,,5751,2010-12-31
,,,,,,,,,,,,,280,0,0,0,0,0,0,0,207,73,0,0,0,,6039,2010-12-31
,,,,,,,,,,,,,163,0,0,0,0,0,0,0,113,50,0,0,0,,6141,2010-12-31
,,,,,,,,,,,,,2529,0,1450,0,17,0,0,0,817,262,0,1414,0,,6329,2010-12-31
,,,,,,,,,,,,,11051,0,8736,0,0,0,0,0,245,1480,590,7903,0,,6972,2010-12-31
,,,,,,,,,,,,,6193,0,1497,52,0,868,0,0,44,4600,0,0,629,,7009,2010-12-31
,,,,,,,,,,,,,346,0,0,11,0,0,0,0,110,225,0,0,0,,7045,2010-12-31
,,,,,,,,,,,,,263,0,0,27,0,0,0,0,144,92,0,0,0,,7157,2010-12-31
,,,,,,,,,,,,,115,0,0,0,0,0,0,0,65,50,0,0,0,,7456,2010-12-31
