RCFD2930,RCFD2932,RCFD2938,RCFD3049,RCFD3066,RCFD3552,RCFD3553,RCFD3554,RCFD3646,RCFDB557,RCFDC011,RCFDC012,RCFDLB56,RCON2930,RCON2932,RCON2938,RCON3049,RCON3066,RCON3552,RCON3553,RCON3554,RCON3645,RCON3646,RCONB557,RCONC011,RCONC012,RCONLB56,IDRSSD,RCON9999
,,,,,,,,,,,,,179,,118,0,,,,,34,27,0,,,,37,2017-03-31
,,,,,,,,,,,,,15,,0,0,,,,,15,0,0,,,,242,2017-03-31
,,,,,,,,,,,,,853,0,444,0,50,175,15,0,90,319,0,195,0,,279,2017-03-31
,,,,,,,,,,,,,1,,0,0,,,,,1,0,0,,,,354,2017-03-31
,,,,,,,,,,,,,46,,0,0,,,,,9,37,0,,,,457,2017-03-31
,,,,,,,,,,,,,4235,,1342,521,,,,,21,2259,92,,,,505,2017-03-31
,,,,,,,,,,,,,2035,,1634,0,,,,,104,297,0,,,,1155,2017-03-31
,,,,,,,,,,,,,308,,50,0,,,,,139,119,0,,,,1351,2017-03-31
,,,,,,,,,,,,,1586,,1339,0,,,,,48,199,0,,,,1454,2017-03-31
,,,,,,,,,,,,,30,,17,0,,,,,13,0,0,,,,1557,2017-03-31
,,,,,,,,,,,,,524,,89,0,,,,,58,377,0,,,,1669,2017-03-31
,,,,,,,,,,,,,1631,0,729,0,0,0,0,0,646,256,0,0,0,,1829,2017-03-31
,,,,,,,,,,,,,170,,75,0,,,,,58,37,0,,,,1856,2017-03-31
,,,,,,,,,,,,,663,,337,0,,,,,97,229,0,,,,2040,2017-03-31
,,,,,,,,,,,,,1890,0,1524,0,0,0,0,0,36,330,0,1524,0,,2161,2017-03-31
,,,,,,,,,,,,,68918,0,27761,0,0,0,0,0,787,40370,0,20450,6165,,2376,2017-03-31
,,,,,,,,,,,,,19,,2,0,,,,,17,0,0,,,,2554,2017-03-31
,,,,,,,,,,,,,1958,265,770,0,59,0,0,0,83,1105,0,63,0,,2732,2017-03-31
,,,,,,,,,,,,,317,198,198,0,0,0,0,0,14,95,10,0,0,,2750,2017-03-31
,,,,,,,,,,,,,167,,1,0,,,,,89,77,0,,,,3252,2017-03-31
,,,,,,,,,,,,,204,,43,64,,,,,35,62,0,,,,3458,2017-03-31
,,,,,,,,,,,,,2304,0,0,0,0,0,0,0,31,2273,0,0,0,,3720,2017-03-31
,,,,,,,,,,,,,9709,,4460,0,,,,,288,4671,290,,,,3971,2017-03-31
,,,,,,,,,,,,,605,,437,0,127,115,,,100,68,0,,,,4156,2017-03-31
,,,,,,,,,,,,,198,,0,0,,,,,97,101,0,,,,4231,2017-03-31
,,,,,,,,,,,,,1155,,41,0,,,,,170,944,0,,,,4839,2017-03-31
,,,,,,,,,,,,,4959,,1479,0,,,,,650,2200,630,,,,5069,2017-03-31
,,,,,,,,,,,,,2576,,914,0,,,,,159,1503,0,,,,5135,2017-03-31
,,,,,,,,,,,,,8945,0,6606,0,0,2021,0,0,741,1547,51,2608,0,,5210,2017-03-31
,,,,,,,,,,,,,5652,1220,4706,0,,,,,3,613,330,2571,,,5461,2017-03-31
,,,,,,,,,,,,,1530,,1315,22,,,,,45,148,0,,,,5751,2017-03-31
,,,,,,,,,,,,,705,0,227,0,0,123,0,0,201,277,0,0,0,,6039,2017-03-31
,,,,,,,,,,,,,67,,0,0,,,,,20,47,0,,,,6141,2017-03-31
,,,,,,,,,,,,,4412,0,2311,0,272,0,0,0,200,1901,0,1933,0,,6329,2017-03-31
,,,,,,,,,,,,,6150,,0,65,,,,,186,5899,0,,,,7009,2017-03-31
,,,,,,,,,,,,,448,0,0,0,0,0,0,0,45,403,0,0,0,,7045,2017-03-31
,,,,,,,,,,,,,3575,,2734,0,,,,,3,838,0,,,,7072,2017-03-31
,,,,,,,,,,,,,221,0,80,0,0,0,0,0,19,122,0,0,0,,7157,2017-03-31
,,,,,,,,,,,,,88,,4,0,,,,,23,61,0,,,,7456,2017-03-31
,,,,,,,,,,,,,85,,15,0,,,,,32,38,0,,,,7634,2017-03-31
,,,,,,,,,,,,,3146,,2180,0,,,,,349,617,0,,,,8033,2017-03-31
,,,,,,,,,,,,,115,,0,0,,,,,77,31,7,,,,8462,2017-03-31
,,,,,,,,,,,,,635,,534,0,,,,,8,93,0,,,,8631,2017-03-31
,,,,,,,,,,,,,2405,0,2045,0,0,0,0,0,4,356,0,1429,0,,9357,2017-03-31
,,,,,,,,,,,,,1007,,72,0,,,,,37,898,0,,,,9553,2017-03-31
,,,,,,,,,,,,,6465,0,1573,0,0,173,0,0,844,2693,1355,0,1338,,9807,2017-03-31
,,,,,,,,,,,,,85,,0,0,,,,,20,65,0,,,,9955,2017-03-31
,,,,,,,,,,,,,843,,352,0,,,,,96,395,0,,,,10250,2017-03-31
,,,,,,,,,,,,,491,,16,0,,,,,55,420,0,,,,10849,2017-03-31
,,,,,,,,,,,,,2247,0,597,0,0,597,0,0,39,1611,0,0,0,,11145,2017-03-31
,,,,,,,,,,,,,2379,,1018,0,,,,,347,1014,0,,,,11640,2017-03-31
,,,,,,,,,,,,,148,,28,0,,,,,9,111,0,,,,11837,2017-03-31
,,,,,,,,,,,,,2614,,2468,0,,,,,108,38,0,,,,12030,2017-03-31
,,,,,,,,,,,,,3289,,3074,0,,,,,72,143,0,,,,12142,2017-03-31
,,,,,,,,,,,,,454,,361,0,,,,,1,92,0,,,,12179,2017-03-31
1096749,0,658331,28005,303908,0,0,0,311330,91838,0,0,,,,,,,,,,7245,,,,,,12311,2017-03-31
,,,,,,,,,,,,,324,56,56,0,0,0,0,0,43,225,0,0,0,,12647,2017-03-31
,,,,,,,,,,,,,12,,0,0,,,,,10,2,0,,,,12656,2017-03-31
,,,,,,,,,,,,,2939,,78,2423,,,,,71,367,0,,,,12937,2017-03-31
,,,,,,,,,,,,,11645,0,9149,0,0,0,0,0,703,1793,0,7683,0,,12946,2017-03-31
,,,,,,,,,,,,,202,0,74,0,0,0,0,0,23,105,0,0,0,,12955,2017-03-31
,,,,,,,,,,,,,31766,0,28598,0,0,25092,0,0,254,2905,9,0,0,,13103,2017-03-31
,,,,,,,,,,,,,145,,139,0,,,,,6,0,0,,,,13251,2017-03-31
,,,,,,,,,,,,,156,,0,100,,,,,3,53,0,,,,13457,2017-03-31
,,,,,,,,,,,,,140,,82,0,,,,,7,51,0,,,,14052,2017-03-31
,,,,,,,,,,,,,562,,300,34,,,,,50,178,0,,,,14155,2017-03-31
,,,,,,,,,,,,,382,,249,0,,,,,2,131,0,,,,14650,2017-03-31
,,,,,,,,,,,,,144,,0,98,,,,,43,3,0,,,,14753,2017-03-31
,,,,,,,,,,,,,2986,,2640,0,,,,,58,263,25,,,,14865,2017-03-31
,,,,,,,,,,,,,172,0,0,0,0,0,0,0,21,151,0,0,0,,14977,2017-03-31
,,,,,,,,,,,,,682,,14,0,,,,,138,530,0,,,,16551,2017-03-31
,,,,,,,,,,,,,620,,393,0,,,,,23,189,15,,,,16748,2017-03-31
,,,,,,,,,,,,,6481,0,234,0,0,141,89,0,67,6132,48,0,0,,17110,2017-03-31
,,,,,,,,,,,,,44899,0,9146,0,0,0,0,0,1417,34336,0,0,6872,,17147,2017-03-31
,,,,,,,,,,,,,1608,,1305,0,,,,,22,281,0,,,,17259,2017-03-31
,,,,,,,,,,,,,43301,0,9832,0,713,0,0,0,118,32911,440,0,3053,,17464,2017-03-31
,,,,,,,,,,,,,2030,,1451,0,,,,,81,362,136,,,,17950,2017-03-31
,,,,,,,,,,,,,537,,125,0,,,,,2,410,0,,,,17978,2017-03-31
,,,,,,,,,,,,,1885,,902,0,,,,,153,830,0,,,,18050,2017-03-31
,,,,,,,,,,,,,641,,4,0,,,,,68,569,0,,,,18135,2017-03-31
,,,,,,,,,,,,,231,,10,0,,,,,22,199,0,,,,18377,2017-03-31
,,,,,,,,,,,,,12286,0,5936,0,0,4189,0,0,144,6206,0,0,1734,,18827,2017-03-31
,,,,,,,,,,,,,1887,,1171,0,,,,,43,673,0,,,,18836,2017-03-31
,,,,,,,,,,,,,5629,,4858,0,,2331,2306,,254,517,0,,,,18854,2017-03-31
,,,,,,,,,,,,,56,,0,0,,,,,10,46,0,,,,19356,2017-03-31
,,,,,,,,,,,,,1193,,1134,0,,,,,48,11,0,,,,19936,2017-03-31
,,,,,,,,,,,,,1094,,1025,0,,,,,1,68,0,,,,19972,2017-03-31
,,,,,,,,,,,,,208,,0,0,,,,,74,134,0,,,,20053,2017-03-31
,,,,,,,,,,,,,2974,,0,0,,,,,108,2866,0,,,,20633,2017-03-31
,,,,,,,,,,,,,100,,0,0,,,,,31,69,0,,,,20857,2017-03-31
,,,,,,,,,,,,,6,,0,0,,,,,6,0,0,,,,21256,2017-03-31
,,,,,,,,,,,,,64,,49,0,,,,,8,7,0,,,,21359,2017-03-31
,,,,,,,,,,,,,187,0,126,0,0,0,0,0,18,43,0,0,0,,21630,2017-03-31
,,,,,,,,,,,,,1414,0,1158,0,0,0,0,0,79,177,0,1158,0,,21658,2017-03-31
,,,,,,,,,,,,,1222,,963,0,,,,,58,201,0,,,,22048,2017-03-31
,,,,,,,,,,,,,280,0,0,95,0,0,0,0,8,177,0,0,0,,22543,2017-03-31
,,,,,,,,,,,,,553,,435,0,,,,,49,69,0,,,,22552,2017-03-31
,,,,,,,,,,,,,550,,171,0,,,,,12,350,17,,,,22730,2017-03-31
,,,,,,,,,,,,,415,,262,0,,,,,34,119,0,,,,22936,2017-03-31
,,,,,,,,,,,,,221,,0,0,,,,,112,109,0,,,,23456,2017-03-31
,,,,,,,,,,,,,31627,0,16893,0,0,0,0,0,91,14367,276,4855,0,,23504,2017-03-31
,,,,,,,,,,,,,313,,198,0,,,,,74,41,0,,,,23643,2017-03-31
,,,,,,,,,,,,,854,,0,0,,,,,28,826,0,,,,23755,2017-03-31
,,,,,,,,,,,,,143666,0,137036,0,0,136252,507,225,16,6614,0,0,0,,24006,2017-03-31
,,,,,,,,,,,,,93,,0,0,,,,,1,92,0,,,,24378,2017-03-31
,,,,,,,,,,,,,868,,19,0,,,,,23,826,0,,,,24453,2017-03-31
,,,,,,,,,,,,,145,,132,0,,,,,11,2,0,,,,24659,2017-03-31
,,,,,,,,,,,,,2385,,191,0,,,,,650,1544,0,,,,24668,2017-03-31
,,,,,,,,,,,,,3361,,2915,0,,,,,101,345,0,,,,24949,2017-03-31
,,,,,,,,,,,,,578,,0,0,,,,,157,421,0,,,,25357,2017-03-31
,,,,,,,,,,,,,736,0,84,0,84,0,0,0,74,578,0,0,0,,25647,2017-03-31
,,,,,,,,,,,,,2554,,1471,0,,,,,86,928,69,,,,26176,2017-03-31
,,,,,,,,,,,,,1314,,0,0,,,,,46,1223,45,,,,26242,2017-03-31
,,,,,,,,,,,,,54,0,0,0,0,0,0,0,7,47,0,0,0,,26457,2017-03-31
,,,,,,,,,,,,,1396,,187,0,,,,,74,667,468,,,,26765,2017-03-31
,,,,,,,,,,,,,573,,103,0,,,,,284,186,0,,,,27070,2017-03-31
,,,,,,,,,,,,,2835,0,1028,0,0,0,0,0,135,1672,0,991,0,,27548,2017-03-31
,,,,,,,,,,,,,1520,,1389,58,,,,,73,0,0,,,,27614,2017-03-31
,,,,,,,,,,,,,1828,,1156,0,,,,,169,503,0,,,,27847,2017-03-31
,,,,,,,,,,,,,25168,,20594,0,,,,,299,3787,488,16582,,,28013,2017-03-31
,,,,,,,,,,,,,764,,730,0,,,,,11,23,0,674,,,28152,2017-03-31
,,,,,,,,,,,,,1427,,1030,0,,,,,134,248,15,,,,28255,2017-03-31
,,,,,,,,,,,,,20189,0,7583,0,0,0,0,0,290,12316,0,0,0,,28406,2017-03-31
,,,,,,,,,,,,,1048,,1,712,,,,,18,317,0,,,,28675,2017-03-31
,,,,,,,,,,,,,1434,0,1360,0,0,717,0,0,36,38,0,0,0,,28732,2017-03-31
,,,,,,,,,,,,,760,,216,0,,,,,46,498,0,,,,29476,2017-03-31
,,,,,,,,,,,,,9761,0,8335,0,0,0,0,0,194,1232,0,8332,0,,29636,2017-03-31
,,,,,,,,,,,,,26226,,25790,0,,57,7053,,51,385,0,18680,,,29878,2017-03-31
,,,,,,,,,,,,,139,,27,69,,,,,13,30,0,,,,30052,2017-03-31
,,,,,,,,,,,,,3763,0,1412,0,0,759,448,0,74,2111,166,0,0,,30502,2017-03-31
,,,,,,,,,,,,,261,,93,0,,,,,51,117,0,,,,30650,2017-03-31
,,,,,,,,,,,,,2779457,0,535917,0,0,464037,0,0,71318,2172222,0,0,0,,30810,2017-03-31
,,,,,,,,,,,,,1586,,1401,0,19,729,508,,83,102,0,,,,31134,2017-03-31
,,,,,,,,,,,,,7865,0,3745,0,0,185,1825,0,186,3934,0,0,0,,31255,2017-03-31
,,,,,,,,,,,,,220,,146,0,,,,,31,43,0,,,,31657,2017-03-31
,,,,,,,,,,,,,3023,,2335,0,,,,,76,612,0,1532,,,31826,2017-03-31
,,,,,,,,,,,,,4787,,2637,0,,,,,54,2096,0,,,,31835,2017-03-31
,,,,,,,,,,,,,357,,16,11,,,,,11,319,0,,,,32234,2017-03-31
,,,,,,,,,,,,,50,,0,0,,,,,2,48,0,,,,32766,2017-03-31
,,,,,,,,,,,,,2267,,1885,0,,,,,86,296,0,,,,32971,2017-03-31
,,,,,,,,,,,,,1842,0,22,0,0,0,0,0,162,1658,0,0,0,,33147,2017-03-31
,,,,,,,,,,,,,3994,,1050,1618,,,,,546,780,0,,,,33259,2017-03-31
,,,,,,,,,,,,,250,0,132,0,127,0,0,0,18,100,0,0,0,,33268,2017-03-31
,,,,,,,,,,,,,131,,89,0,,,,,0,42,0,,,,33370,2017-03-31
,,,,,,,,,,,,,173,,20,97,20,,,,7,49,0,,,,33839,2017-03-31
,,,,,,,,,,,,,952,,45,0,,,,,260,647,0,,,,33857,2017-03-31
,,,,,,,,,,,,,4250,0,3815,0,0,1473,0,0,101,334,0,0,0,,34425,2017-03-31
,,,,,,,,,,,,,984,,724,0,,,,,135,125,0,,,,34434,2017-03-31
,,,,,,,,,,,,,199,,4,0,,,,,54,141,0,,,,34452,2017-03-31
,,,,,,,,,,,,,33116,0,20979,0,12774,0,0,0,216,11859,62,7971,0,,34537,2017-03-31
,,,,,,,,,,,,,2567,0,2412,0,0,0,0,0,150,5,0,2402,0,,34555,2017-03-31
,,,,,,,,,,,,,3156,,2294,0,,,,,188,674,0,,,,34742,2017-03-31
,,,,,,,,,,,,,453,0,155,35,0,85,0,0,56,207,0,0,0,,35057,2017-03-31
11309110,0,8814446,633973,0,5590841,2218187,0,1815799,23972,0,0,,,,,,,,,,20920,,,,,,35301,2017-03-31
,,,,,,,,,,,,,172385,,61202,0,,41858,,,2464,107602,1117,,,,35570,2017-03-31
,,,,,,,,,,,,,408,0,310,0,0,0,0,0,33,65,0,0,0,,35646,2017-03-31
,,,,,,,,,,,,,1080,,453,0,,,,,109,518,0,446,,,35879,2017-03-31
,,,,,,,,,,,,,446,,0,0,,,,,54,392,0,,,,36456,2017-03-31
,,,,,,,,,,,,,721,,429,0,,,,,73,219,0,,,,36933,2017-03-31
,,,,,,,,,,,,,183,,29,0,,,,,71,83,0,,,,37051,2017-03-31
,,,,,,,,,,,,,268,,186,0,,,,,54,28,0,,,,37341,2017-03-31
,,,,,,,,,,,,,3102,0,570,0,0,0,0,0,239,2293,0,0,0,,37435,2017-03-31
,,,,,,,,,,,,,25725,0,7461,161,0,3813,0,0,610,17493,0,0,0,,37640,2017-03-31
,,,,,,,,,,,,,741,0,718,0,5,0,0,0,15,8,0,713,0,,37659,2017-03-31
,,,,,,,,,,,,,327,,244,0,,,,,82,1,0,,,,37949,2017-03-31
,,,,,,,,,,,,,1106,,123,0,,,,,62,921,0,,,,38740,2017-03-31
,,,,,,,,,,,,,970,,177,353,,,,,19,421,0,,,,39327,2017-03-31
,,,,,,,,,,,,,3782,,2096,0,,,,,128,1558,0,,,,39756,2017-03-31
,,,,,,,,,,,,,1266,,1203,0,,,,,5,58,0,,,,40033,2017-03-31
,,,,,,,,,,,,,43560,,29555,1047,,,,,100,12858,0,11261,,,40499,2017-03-31
,,,,,,,,,,,,,208,,0,0,,,,,128,80,0,,,,40855,2017-03-31
,,,,,,,,,,,,,363,,244,0,,,,,43,76,0,,,,41245,2017-03-31
,,,,,,,,,,,,,305,,0,0,,,,,13,292,0,,,,41553,2017-03-31
,,,,,,,,,,,,,2078,,0,0,,,,,80,1998,0,,,,41629,2017-03-31
,,,,,,,,,,,,,1881,0,592,0,13,0,0,0,27,927,335,578,0,,41825,2017-03-31
,,,,,,,,,,,,,197,,0,178,,,,,10,9,0,,,,41937,2017-03-31
