RCFD2930,RCFD2932,RCFD2938,RCFD3049,RCFD3066,RCFD3552,RCFD3553,RCFD3554,RCFD3646,RCFDB557,RCFDC011,RCFDC012,RCFDLB56,RCON2930,RCON2932,RCON2938,RCON3049,RCON3066,RCON3552,RCON3553,RCON3554,RCON3645,RCON3646,RCONB557,RCONC011,RCONC012,RCONLB56,IDRSSD,RCON9999
,,,,,,,,,,,,,303,0,86,0,0,41,0,0,181,36,0,0,0,,37,2010-03-31
,,,,,,,,,,,,,38,0,0,0,0,0,0,0,38,0,0,0,0,,242,2010-03-31
,,,,,,,,,,,,,447,0,172,0,0,0,0,0,105,170,0,83,0,,279,2010-03-31
,,,,,,,,,,,,,15,0,0,0,0,0,0,0,15,0,0,0,0,,354,2010-03-31
,,,,,,,,,,,,,152,0,0,0,0,0,0,0,49,103,0,0,0,,457,2010-03-31
,,,,,,,,,,,,,3190,0,1143,0,0,824,0,0,367,1587,93,0,0,,505,2010-03-31
,,,,,,,,,,,,,1731,0,1182,0,0,0,0,0,356,193,0,1137,0,,1155,2010-03-31
,,,,,,,,,,,,,641,0,25,0,0,25,0,0,472,144,0,0,0,,1351,2010-03-31
,,,,,,,,,,,,,874,0,636,0,0,0,0,0,145,93,0,557,0,,1454,2010-03-31
,,,,,,,,,,,,,596,0,61,465,0,55,0,0,70,0,0,0,0,,1557,2010-03-31
,,,,,,,,,,,,,3345,0,369,0,0,0,0,0,2238,731,7,173,0,,1632,2010-03-31
,,,,,,,,,,,,,931,0,123,0,0,0,0,0,300,508,0,85,0,,1669,2010-03-31
,,,,,,,,,,,,,1704,0,310,0,217,0,0,0,1017,377,0,0,0,,1829,2010-03-31
,,,,,,,,,,,,,238,0,0,0,0,0,0,0,226,12,0,0,0,,1856,2010-03-31
,,,,,,,,,,,,,907,0,77,0,0,51,0,0,566,264,0,0,0,,2040,2010-03-31
,,,,,,,,,,,,,1655,0,925,270,0,0,0,0,89,371,0,925,0,,2161,2010-03-31
,,,,,,,,,,,,,30027,0,6359,0,286,0,0,0,224,23444,0,5556,0,,2376,2010-03-31
,,,,,,,,,,,,,53,0,9,0,0,0,0,0,43,1,0,0,0,,2451,2010-03-31
,,,,,,,,,,,,,36,0,0,0,0,0,0,0,36,0,0,0,0,,2554,2010-03-31
,,,,,,,,,,,,,2429,232,558,0,0,255,0,0,895,976,0,40,0,,2732,2010-03-31
,,,,,,,,,,,,,368,0,123,0,0,0,0,0,88,157,0,123,0,,2750,2010-03-31
,,,,,,,,,,,,,3046,0,300,0,0,185,0,0,1652,1034,60,0,0,,2938,2010-03-31
,,,,,,,,,,,,,709,450,450,0,0,0,0,0,192,67,0,0,0,,3252,2010-03-31
,,,,,,,,,,,,,185,0,0,91,0,0,0,0,34,60,0,0,0,,3458,2010-03-31
,,,,,,,,,,,,,1267,0,0,0,0,0,0,0,187,1080,0,0,0,,3720,2010-03-31
,,,,,,,,,,,,,1035,0,901,0,0,0,0,0,50,84,0,901,0,,3953,2010-03-31
,,,,,,,,,,,,,237,0,0,0,0,0,0,0,143,85,9,0,0,,4138,2010-03-31
,,,,,,,,,,,,,603,0,217,54,217,0,0,0,332,0,0,0,0,,4156,2010-03-31
,,,,,,,,,,,,,761,0,0,0,0,0,0,0,654,107,0,0,0,,4231,2010-03-31
,,,,,,,,,,,,,1107,0,506,0,0,457,0,0,170,431,0,0,0,,4437,2010-03-31
,,,,,,,,,,,,,1408,0,1,0,0,0,0,0,549,858,0,0,0,,4839,2010-03-31
,,,,,,,,,,,,,4580,0,1415,0,769,0,0,0,1,3164,0,402,0,,5005,2010-03-31
,,,,,,,,,,,,,4943,0,705,0,696,0,0,0,1786,2252,200,0,0,,5069,2010-03-31
,,,,,,,,,,,,,1026,0,288,0,0,0,0,0,278,460,0,246,0,,5135,2010-03-31
,,,,,,,,,,,,,10214,0,7181,0,0,0,0,0,1888,1095,50,0,0,,5210,2010-03-31
,,,,,,,,,,,,,3048,0,129,0,0,129,0,0,186,2733,0,0,0,,5331,2010-03-31
,,,,,,,,,,,,,2959,0,1351,0,0,0,0,0,38,1520,50,1305,0,,5461,2010-03-31
,,,,,,,,,,,,,586,0,413,38,0,337,0,0,77,58,0,71,0,,5751,2010-03-31
,,,,,,,,,,,,,451,0,0,0,0,0,0,0,271,180,0,0,0,,6039,2010-03-31
,,,,,,,,,,,,,106,0,0,0,0,0,0,0,97,9,0,0,0,,6141,2010-03-31
,,,,,,,,,,,,,2808,0,1327,0,59,0,0,0,1042,439,0,1251,0,,6329,2010-03-31
,,,,,,,,,,,,,11003,0,8497,0,0,0,0,0,404,1490,612,7041,0,,6972,2010-03-31
,,,,,,,,,,,,,6310,0,1291,44,0,0,0,0,71,4904,0,0,1194,,7009,2010-03-31
,,,,,,,,,,,,,482,0,0,133,0,0,0,0,128,221,0,0,0,,7045,2010-03-31
,,,,,,,,,,,,,416,0,0,59,0,0,0,0,168,189,0,0,0,,7157,2010-03-31
,,,,,,,,,,,,,89,0,0,0,0,0,0,0,72,17,0,0,0,,7456,2010-03-31
