RCFD2930,RCFD2932,RCFD2938,RCFD3049,RCFD3066,RCFD3552,RCFD3553,RCFD3554,RCFD3646,RCFDB557,RCFDC011,RCFDC012,RCFDLB56,RCON2930,RCON2932,RCON2938,RCON3049,RCON3066,RCON3552,RCON3553,RCON3554,RCON3645,RCON3646,RCONB557,RCONC011,RCONC012,RCONLB56,IDRSSD,RCON9999
,,,,,,,,,,,,,147,0,78,0,0,11,36,0,38,31,0,0,0,,37,2015-06-30
,,,,,,,,,,,,,17,0,0,0,0,0,0,0,17,0,0,0,0,,242,2015-06-30
,,,,,,,,,,,,,875,0,403,0,50,137,73,0,74,398,0,132,0,,279,2015-06-30
,,,,,,,,,,,,,2,0,0,0,0,0,0,0,2,0,0,0,0,,354,2015-06-30
,,,,,,,,,,,,,74,0,0,0,0,0,0,0,12,62,0,0,0,,457,2015-06-30
,,,,,,,,,,,,,4119,0,1183,702,0,767,0,0,23,2118,93,0,0,,505,2015-06-30
,,,,,,,,,,,,,2068,0,1662,0,0,0,0,0,60,346,0,1515,0,,1155,2015-06-30
,,,,,,,,,,,,,408,0,33,0,0,33,0,0,156,219,0,0,0,,1351,2015-06-30
,,,,,,,,,,,,,1390,0,1064,0,0,0,0,0,55,271,0,981,0,,1454,2015-06-30
,,,,,,,,,,,,,29,0,5,0,0,0,0,0,24,0,0,0,0,,1557,2015-06-30
,,,,,,,,,,,,,386,0,116,0,0,0,0,0,68,202,0,116,0,,1669,2015-06-30
,,,,,,,,,,,,,1074,0,101,0,0,69,0,0,669,304,0,0,0,,1829,2015-06-30
,,,,,,,,,,,,,130,0,0,0,0,0,0,0,52,78,0,0,0,,1856,2015-06-30
,,,,,,,,,,,,,493,0,173,0,0,0,0,0,106,214,0,0,0,,2040,2015-06-30
,,,,,,,,,,,,,2342,0,1232,0,0,0,0,0,61,1049,0,1232,0,,2161,2015-06-30
,,,,,,,,,,,,,50670,0,22610,0,1677,0,0,0,502,27558,0,15563,3560,,2376,2015-06-30
,,,,,,,,,,,,,18,0,4,0,0,0,0,0,14,0,0,0,0,,2554,2015-06-30
,,,,,,,,,,,,,2308,0,716,0,62,0,0,0,76,1516,0,56,0,,2732,2015-06-30
