RCFD2930,RCFD2932,RCFD2938,RCFD3049,RCFD3066,RCFD3552,RCFD3553,RCFD3554,RCFD3646,RCFDB557,RCFDC011,RCFDC012,RCFDLB56,RCON2930,RCON2932,RCON2938,RCON3049,RCON3066,RCON3552,RCON3553,RCON3554,RCON3645,RCON3646,RCONB557,RCONC011,RCONC012,RCONLB56,IDRSSD,RCON9999
,,,,,,,,,,,,,288,40,84,46,0,0,0,0,120,38,0,0,0,,37,2012-03-31
,,,,,,,,,,,,,26,0,0,0,0,0,0,0,26,0,0,0,0,,242,2012-03-31
,,,,,,,,,,,,,722,0,366,0,50,194,4,0,73,283,0,99,0,,279,2012-03-31
,,,,,,,,,,,,,6,0,0,0,0,0,0,0,6,0,0,0,0,,354,2012-03-31
,,,,,,,,,,,,,85,0,0,0,0,0,0,0,24,61,0,0,0,,457,2012-03-31
,,,,,,,,,,,,,2913,0,856,538,0,735,0,0,95,1331,93,0,0,,505,2012-03-31
,,,,,,,,,,,,,1800,0,1336,0,0,0,0,0,201,263,0,1284,0,,1155,2012-03-31
,,,,,,,,,,,,,587,0,45,0,0,45,0,0,353,189,0,0,0,,1351,2012-03-31
,,,,,,,,,,,,,1156,0,884,0,0,0,0,0,91,181,0,800,0,,1454,2012-03-31
,,,,,,,,,,,,,570,0,88,438,0,81,0,0,44,0,0,0,0,,1557,2012-03-31
,,,,,,,,,,,,,697,0,102,93,0,0,0,0,147,355,0,96,0,,1669,2012-03-31
,,,,,,,,,,,,,1332,0,147,0,98,0,0,0,877,308,0,0,0,,1829,2012-03-31
,,,,,,,,,,,,,188,0,0,0,0,0,0,0,79,109,0,0,0,,1856,2012-03-31
,,,,,,,,,,,,,888,0,255,0,0,78,0,0,336,297,0,0,0,,2040,2012-03-31
,,,,,,,,,,,,,1594,0,947,0,0,0,0,0,38,609,0,947,0,,2161,2012-03-31
,,,,,,,,,,,,,35233,0,9255,0,591,0,0,0,474,25504,0,8516,0,,2376,2012-03-31
,,,,,,,,,,,,,23,0,0,0,0,0,0,0,23,0,0,0,0,,2554,2012-03-31
,,,,,,,,,,,,,2330,265,626,0,12,287,0,0,503,1201,0,46,0,,2732,2012-03-31
,,,,,,,,,,,,,213,85,85,0,0,0,0,0,41,77,10,0,0,,2750,2012-03-31
,,,,,,,,,,,,,8614,0,6395,0,900,0,0,0,11,2208,0,5317,0,,3177,2012-03-31
,,,,,,,,,,,,,245,0,6,0,0,0,0,0,145,94,0,0,0,,3252,2012-03-31
,,,,,,,,,,,,,178,0,8,0,0,8,0,0,16,154,0,0,0,,3458,2012-03-31
,,,,,,,,,,,,,1511,0,0,0,0,0,0,0,59,1452,0,0,0,,3720,2012-03-31
,,,,,,,,,,,,,10,0,0,0,0,0,0,0,7,3,0,0,0,,3953,2012-03-31
,,,,,,,,,,,,,18612,0,12853,0,4086,5975,0,0,363,5336,60,0,0,,3971,2012-03-31
,,,,,,,,,,,,,549,0,245,75,122,0,0,0,177,52,0,83,0,,4156,2012-03-31
,,,,,,,,,,,,,444,0,0,0,0,0,0,0,348,96,0,0,0,,4231,2012-03-31
,,,,,,,,,,,,,1142,0,618,0,0,412,0,0,78,446,0,0,0,,4437,2012-03-31
,,,,,,,,,,,,,1163,365,365,0,0,0,0,0,216,582,0,0,0,,4839,2012-03-31
,,,,,,,,,,,,,10661,0,331,0,0,0,0,0,1,10329,0,317,0,,5005,2012-03-31
,,,,,,,,,,,,,4095,0,758,0,711,0,0,0,951,2186,200,0,0,,5069,2012-03-31
,,,,,,,,,,,,,1415,0,356,0,343,12,0,0,238,821,0,0,0,,5135,2012-03-31
,,,,,,,,,,,,,8768,0,7061,0,0,2899,0,0,976,660,71,0,0,,5210,2012-03-31
,,,,,,,,,,,,,3224,0,132,0,0,132,0,0,77,3015,0,0,0,,5331,2012-03-31
,,,,,,,,,,,,,2769,0,1838,0,0,0,0,0,16,780,135,1696,0,,5461,2012-03-31
,,,,,,,,,,,,,675,0,521,66,0,420,0,0,29,59,0,99,0,,5751,2012-03-31
,,,,,,,,,,,,,221,0,0,0,0,0,0,0,105,116,0,0,0,,6039,2012-03-31
,,,,,,,,,,,,,82,0,0,4,0,0,0,0,56,22,0,0,0,,6141,2012-03-31
,,,,,,,,,,,,,1816,0,1237,0,92,0,0,0,266,313,0,1145,0,,6329,2012-03-31
,,,,,,,,,,,,,7791,0,1571,21,0,1536,0,0,5,6194,0,0,0,,7009,2012-03-31
,,,,,,,,,,,,,854,0,0,396,0,0,0,0,84,374,0,0,0,,7045,2012-03-31
,,,,,,,,,,,,,3077,0,2198,0,0,0,0,0,3,876,0,1753,0,,7072,2012-03-31
,,,,,,,,,,,,,321,0,30,40,0,30,0,0,76,175,0,0,0,,7157,2012-03-31
,,,,,,,,,,,,,56,0,0,0,0,0,0,0,41,15,0,0,0,,7456,2012-03-31
,,,,,,,,,,,,,102,0,6,0,0,0,0,0,68,28,0,0,0,,7634,2012-03-31
,,,,,,,,,,,,,1930,0,1298,31,66,60,20,0,349,252,0,1152,0,,8033,2012-03-31
,,,,,,,,,,,,,140,0,0,0,0,0,0,0,113,27,0,0,0,,8462,2012-03-31
,,,,,,,,,,,,,452,0,301,0,0,0,0,0,34,117,0,274,0,,8631,2012-03-31
,,,,,,,,,,,,,1584,0,1319,0,0,0,0,0,2,263,0,882,0,,9357,2012-03-31
,,,,,,,,,,,,,1322,0,432,349,0,432,0,0,38,503,0,0,0,,9553,2012-03-31
,,,,,,,,,,,,,11768,0,6602,0,0,1220,1257,0,871,3295,1000,0,4042,,9807,2012-03-31
,,,,,,,,,,,,,207,0,0,10,0,0,0,0,31,166,0,0,0,,9955,2012-03-31
,,,,,,,,,,,,,1055,0,692,0,0,0,0,0,355,8,0,176,0,,10250,2012-03-31
,,,,,,,,,,,,,984,0,780,0,20,0,0,0,70,134,0,0,650,,10849,2012-03-31
,,,,,,,,,,,,,4201,0,598,1319,547,0,0,0,131,2113,40,0,0,,10858,2012-03-31
,,,,,,,,,,,,,952,0,0,0,0,0,0,0,72,880,0,0,0,,11145,2012-03-31
,,,,,,,,,,,,,10596,0,6895,0,0,2031,0,0,648,3053,0,0,0,,11275,2012-03-31
,,,,,,,,,,,,,2124,0,741,140,0,0,0,0,725,518,0,741,0,,11640,2012-03-31
,,,,,,,,,,,,,379,0,1,0,0,0,0,0,32,346,0,0,0,,11837,2012-03-31
,,,,,,,,,,,,,2026,0,1616,0,700,0,0,0,327,83,0,916,0,,12030,2012-03-31
,,,,,,,,,,,,,2674,0,2243,260,0,0,0,0,138,33,0,1763,0,,12142,2012-03-31
,,,,,,,,,,,,,956,0,931,0,28,333,0,0,2,23,0,513,0,,12179,2012-03-31
,,,,,,,,,,,,,539,0,235,34,0,0,0,0,142,128,0,221,0,,12245,2012-03-31
731119,0,404463,0,161788,0,0,0,257835,50934,0,0,,,,,,,,,,17887,,,,,,12311,2012-03-31
,,,,,,,,,,,,,251,60,60,0,0,0,0,0,106,85,0,0,0,,12647,2012-03-31
,,,,,,,,,,,,,32,0,0,0,0,0,0,0,20,12,0,0,0,,12656,2012-03-31
,,,,,,,,,,,,,3219,0,51,2628,35,0,0,0,171,369,0,0,0,,12937,2012-03-31
,,,,,,,,,,,,,6194,0,5022,0,0,0,0,0,396,776,0,4704,0,,12946,2012-03-31
,,,,,,,,,,,,,209,0,40,0,0,0,0,0,53,116,0,0,0,,12955,2012-03-31
,,,,,,,,,,,,,26299,0,23832,0,0,20584,0,0,278,2175,14,0,0,,13103,2012-03-31
,,,,,,,,,,,,,115,0,83,0,0,0,0,0,32,0,0,0,0,,13251,2012-03-31
,,,,,,,,,,,,,167,0,0,148,0,0,0,0,7,12,0,0,0,,13457,2012-03-31
,,,,,,,,,,,,,107,0,0,0,0,0,0,0,39,68,0,0,0,,14052,2012-03-31
,,,,,,,,,,,,,594,0,250,0,0,0,0,0,84,260,0,174,0,,14155,2012-03-31
,,,,,,,,,,,,,607,0,171,0,0,0,0,0,4,432,0,171,0,,14650,2012-03-31
,,,,,,,,,,,,,434,0,0,371,0,0,0,0,59,4,0,0,0,,14753,2012-03-31
,,,,,,,,,,,,,1439,0,1135,0,0,0,0,0,93,186,25,688,0,,14865,2012-03-31
,,,,,,,,,,,,,223,0,129,0,0,0,0,0,28,66,0,37,0,,14977,2012-03-31
,,,,,,,,,,,,,688,0,4,44,0,0,0,0,194,446,0,0,0,,16458,2012-03-31
,,,,,,,,,,,,,277,0,0,0,0,0,0,0,272,5,0,0,0,,16551,2012-03-31
,,,,,,,,,,,,,504,0,226,88,0,0,0,0,33,142,15,198,0,,16748,2012-03-31
,,,,,,,,,,,,,266,0,0,154,0,0,0,0,26,86,0,0,0,,16944,2012-03-31
,,,,,,,,,,,,,100,0,0,0,0,0,0,0,69,31,0,0,0,,16953,2012-03-31
,,,,,,,,,,,,,2375,0,295,0,0,280,0,0,50,2007,23,0,0,,17110,2012-03-31
,,,,,,,,,,,,,26383,0,5211,0,0,0,0,0,1412,19760,0,0,5111,,17147,2012-03-31
,,,,,,,,,,,,,1497,0,941,0,0,0,0,0,43,513,0,941,0,,17259,2012-03-31
,,,,,,,,,,,,,24688,0,262,1662,32,0,0,0,309,20905,1550,0,0,,17464,2012-03-31
,,,,,,,,,,,,,2506,0,1136,1038,158,0,0,0,119,138,75,929,0,,17950,2012-03-31
,,,,,,,,,,,,,878,0,243,0,145,98,0,0,5,630,0,0,0,,17978,2012-03-31
,,,,,,,,,,,,,1037,0,327,0,0,189,137,0,130,580,0,0,0,,18050,2012-03-31
,,,,,,,,,,,,,591,0,15,0,0,0,0,0,131,445,0,0,0,,18135,2012-03-31
,,,,,,,,,,,,,164,0,18,0,0,0,0,0,29,117,0,0,0,,18377,2012-03-31
,,,,,,,,,,,,,1018,0,647,0,0,0,0,0,194,177,0,0,0,,18827,2012-03-31
,,,,,,,,,,,,,1440,0,794,0,0,0,0,0,97,549,0,790,0,,18836,2012-03-31
,,,,,,,,,,,,,4236,0,3974,0,115,2783,400,453,172,90,0,0,0,,18854,2012-03-31
,,,,,,,,,,,,,28,0,0,10,0,0,0,0,15,3,0,0,0,,18957,2012-03-31
,,,,,,,,,,,,,959,0,880,0,0,0,0,0,32,47,0,877,0,,19356,2012-03-31
,,,,,,,,,,,,,9098,0,74,0,74,0,0,0,662,8362,0,0,0,,19730,2012-03-31
,,,,,,,,,,,,,594,0,501,0,0,0,0,0,85,8,0,456,0,,19936,2012-03-31
,,,,,,,,,,,,,732,0,699,0,0,698,0,0,1,32,0,0,0,,19972,2012-03-31
,,,,,,,,,,,,,174,0,89,0,89,0,0,0,47,38,0,0,0,,20053,2012-03-31
