RCFD2930,RCFD2932,RCFD2938,RCFD3049,RCFD3066,RCFD3552,RCFD3553,RCFD3554,RCFD3646,RCFDB557,RCFDC011,RCFDC012,RCFDLB56,RCON2930,RCON2932,RCON2938,RCON3049,RCON3066,RCON3552,RCON3553,RCON3554,RCON3645,RCON3646,RCONB557,RCONC011,RCONC012,RCONLB56,IDRSSD,RCON9999
,,,,,,,,,,,,,533,0,203,0,0,0,0,0,242,88,0,192,0,,37,2007-09-30
,,,,,,,,,,,,,83,0,0,0,0,0,0,0,83,0,0,0,0,,242,2007-09-30
,,,,,,,,,,,,,579,0,183,0,0,0,0,0,200,196,0,66,0,,279,2007-09-30
,,,,,,,,,,,,,35,0,0,0,0,0,0,0,35,0,0,0,0,,354,2007-09-30
,,,,,,,,,,,,,255,0,0,0,0,0,0,0,82,173,0,0,0,,457,2007-09-30
,,,,,,,,,,,,,2380,0,15,0,0,0,0,0,958,1326,81,0,0,,505,2007-09-30
,,,,,,,,,,,,,1828,0,878,0,0,0,0,0,684,266,0,878,0,,1155,2007-09-30
,,,,,,,,,,,,,866,0,0,0,0,0,0,0,720,146,0,0,0,,1351,2007-09-30
,,,,,,,,,,,,,1058,0,341,0,79,0,0,0,498,219,0,262,0,,1454,2007-09-30
,,,,,,,,,,,,,331,0,41,197,0,36,0,0,93,0,0,0,0,,1557,2007-09-30
,,,,,,,,,,,,,8432,0,1207,0,0,647,0,0,5500,1725,0,426,0,,1632,2007-09-30
,,,,,,,,,,,,,965,0,0,0,0,0,0,0,744,221,0,0,0,,1669,2007-09-30
,,,,,,,,,,,,,1984,0,137,0,0,0,0,0,1204,643,0,0,0,,1829,2007-09-30
,,,,,,,,,,,,,228,0,0,0,0,0,0,0,228,0,0,0,0,,1856,2007-09-30
,,,,,,,,,,,,,1814,0,58,0,0,48,0,0,983,773,0,0,0,,2040,2007-09-30
,,,,,,,,,,,,,891,0,524,0,0,0,0,0,178,189,0,524,0,,2161,2007-09-30
,,,,,,,,,,,,,18238,0,5759,0,144,0,0,0,103,12376,0,2882,0,,2376,2007-09-30
,,,,,,,,,,,,,465,0,6,0,0,0,0,0,109,350,0,0,0,,2451,2007-09-30
,,,,,,,,,,,,,62,0,0,0,0,0,0,0,62,0,0,0,0,,2554,2007-09-30
,,,,,,,,,,,,,7618,232,2894,0,0,2596,0,0,2474,2250,0,52,0,,2732,2007-09-30
,,,,,,,,,,,,,467,0,270,0,0,0,0,0,133,64,0,270,0,,2750,2007-09-30
,,,,,,,,,,,,,3285,0,131,0,0,11,0,0,1636,1518,0,0,0,,2938,2007-09-30
,,,,,,,,,,,,,897,400,400,0,0,0,0,0,419,78,0,0,0,,3252,2007-09-30
,,,,,,,,,,,,,153,0,0,56,0,0,0,0,83,14,0,0,0,,3458,2007-09-30
,,,,,,,,,,,,,1803,0,0,0,0,0,0,0,309,1494,0,0,0,,3720,2007-09-30
,,,,,,,,,,,,,1101,0,627,0,0,0,0,0,64,410,0,627,0,,3953,2007-09-30
,,,,,,,,,,,,,876,0,8,207,0,0,0,0,353,308,0,0,0,,4138,2007-09-30
,,,,,,,,,,,,,1858,200,1111,0,266,0,0,0,726,21,0,0,0,,4156,2007-09-30
,,,,,,,,,,,,,983,0,0,0,0,0,0,0,856,127,0,0,0,,4231,2007-09-30
,,,,,,,,,,,,,1680,0,774,0,0,458,0,0,238,668,0,0,0,,4437,2007-09-30
,,,,,,,,,,,,,1570,0,0,0,0,0,0,0,795,775,0,0,0,,4839,2007-09-30
,,,,,,,,,,,,,4817,0,1030,1246,709,0,0,0,7,2534,0,321,0,,5005,2007-09-30
,,,,,,,,,,,,,6541,0,935,0,761,0,0,0,2097,3309,200,0,0,,5069,2007-09-30
,,,,,,,,,,,,,2258,0,99,0,0,0,0,0,1765,394,0,99,0,,5135,2007-09-30
,,,,,,,,,,,,,10319,0,3433,0,0,1180,0,0,3801,3085,0,1126,0,,5210,2007-09-30
,,,,,,,,,,,,,3298,0,125,0,0,125,0,0,499,2674,0,0,0,,5331,2007-09-30
,,,,,,,,,,,,,2322,0,324,0,136,90,0,0,118,1680,200,0,0,,5461,2007-09-30
,,,,,,,,,,,,,417,0,70,0,0,0,0,0,196,151,0,44,0,,5751,2007-09-30
,,,,,,,,,,,,,790,0,0,0,0,0,0,0,659,131,0,0,0,,6039,2007-09-30
,,,,,,,,,,,,,99,0,1,0,1,0,0,0,98,0,0,0,0,,6057,2007-09-30
,,,,,,,,,,,,,337,0,0,0,0,0,0,0,305,32,0,0,0,,6141,2007-09-30
,,,,,,,,,,,,,4949,0,590,0,0,0,0,0,1582,2777,0,590,0,,6329,2007-09-30
,,,,,,,,,,,,,8685,0,4819,0,0,0,0,0,2410,1149,307,4002,0,,6972,2007-09-30
,,,,,,,,,,,,,5617,0,106,79,0,45,0,0,1234,4198,0,0,61,,7009,2007-09-30
,,,,,,,,,,,,,459,0,0,0,0,0,0,0,214,245,0,0,0,,7045,2007-09-30
,,,,,,,,,,,,,452,0,0,5,0,0,0,0,204,243,0,0,0,,7157,2007-09-30
,,,,,,,,,,,,,216,0,0,0,0,0,0,0,160,56,0,0,0,,7456,2007-09-30
,,,,,,,,,,,,,379,0,0,0,0,0,0,0,185,194,0,0,0,,7634,2007-09-30
,,,,,,,,,,,,,1226,0,546,0,0,0,0,0,367,313,0,509,0,,8033,2007-09-30
,,,,,,,,,,,,,580,0,0,0,0,0,0,0,514,66,0,0,0,,8462,2007-09-30
,,,,,,,,,,,,,204,0,0,0,0,0,0,0,71,133,0,0,0,,8631,2007-09-30
,,,,,,,,,,,,,1739,0,10,0,0,0,0,0,35,1694,0,0,0,,9357,2007-09-30
,,,,,,,,,,,,,1074,0,0,522,0,0,0,0,185,367,0,0,0,,9553,2007-09-30
,,,,,,,,,,,,,20960,0,353,0,0,96,128,0,12533,5574,2500,0,0,,9807,2007-09-30
,,,,,,,,,,,,,388,0,30,24,0,0,0,0,207,127,0,0,0,,9955,2007-09-30
,,,,,,,,,,,,,406,0,23,0,0,20,0,0,234,149,0,0,0,,10157,2007-09-30
,,,,,,,,,,,,,2891,156,370,0,2,0,0,0,1565,956,0,206,0,,10250,2007-09-30
,,,,,,,,,,,,,1479,0,554,0,0,345,0,0,616,309,0,0,0,,10849,2007-09-30
,,,,,,,,,,,,,2472,0,0,96,0,0,0,0,1227,1127,22,0,0,,10858,2007-09-30
,,,,,,,,,,,,,401,0,0,0,0,0,0,0,138,263,0,0,0,,11145,2007-09-30
,,,,,,,,,,,,,3565,0,736,0,0,0,0,0,2052,777,0,736,0,,11640,2007-09-30
,,,,,,,,,,,,,836,0,4,0,0,0,0,0,114,718,0,0,0,,11837,2007-09-30
,,,,,,,,,,,,,2549,0,1107,0,0,0,0,0,1415,27,0,682,0,,12030,2007-09-30
,,,,,,,,,,,,,1033,0,0,35,0,0,0,0,762,236,0,0,0,,12058,2007-09-30
,,,,,,,,,,,,,1129,0,196,0,0,83,0,0,928,5,0,0,0,,12142,2007-09-30
,,,,,,,,,,,,,1070,0,0,0,0,0,0,0,519,551,0,0,0,,12245,2007-09-30
1481263,0,804759,349113,0,610628,0,0,163848,58226,0,0,,,,,,,,,,105317,,,,,,12311,2007-09-30
,,,,,,,,,,,,,481,0,0,0,0,0,0,0,345,136,0,0,0,,12647,2007-09-30
,,,,,,,,,,,,,99,0,0,5,0,0,0,0,62,32,0,0,0,,12656,2007-09-30
,,,,,,,,,,,,,4745,0,52,2543,18,0,0,0,658,1492,0,0,0,,12937,2007-09-30
,,,,,,,,,,,,,5657,0,3958,0,0,0,0,0,984,715,0,2465,0,,12946,2007-09-30
