RCFD2143,RCFD2150,RCFD2651,RCFD3163,RCFD3164,RCFD3190,RCFD4088,RCFD5372,RCFD5374,RCFD5375,RCFD5507,RCFD6164,RCFD6165,RCFDA590,RCFDB026,RCFDB565,RCFDB566,RCFDB567,RCFDB568,RCFDB569,RCFDB570,RCFDB571,RCFDF055,RCFDF056,RCFDF057,RCFDF058,RCFDF059,RCFDF060,RCFDF061,RCFDF062,RCFDF063,RCFDF065,RCFDJA29,RCFDJF76,RCFDK192,RCFDK193,RCFDK194,RCFN5513,RCON2143,RCON2150,RCON2651,RCON3163,RCON3164,RCON3190,RCON4088,RCON5508,RCON5509,RCON5510,RCON5511,RCON5512,RCON6164,RCON6165,RCONA590,RCONB569,RCONB570,RCONB571,RCONF055,RCONF056,RCONF057,RCONF058,RCONF059,RCONF060,RCONF061,RCONF062,RCONF063,RCONF064,RCONF065,RCONG463,RCONG464,RCONJA29,RCONJF76,RCONK193,RCONK194,RCONL133,RCONL135,RCONLG26,RCONLG27,RCONLG28,RCONLL57,RCONLL59,RCONLL60,RCONMM07,RCONMQ52,RCONN523,RCONN524,IDRSSD,RCON9999
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,185,0,0,0,0,true,0,0,185,0,0,259,0,0,false,0,0,0,0,0,0,0,0,0,0,0,0,0,false,false,,,0,0,,,,,,,,,,,,,37,2011-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,4697,true,0,0,0,0,0,353,0,0,true,0,0,800,1440,807,1650,0,0,0,0,0,0,0,true,false,,,0,0,,,,,,,,,,,,,242,2011-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,7073,0,44,14332,true,0,0,0,0,0,1044,0,44,true,0,0,7073,272,161,6826,0,0,0,0,0,0,0,false,false,,,0,0,,,,,,,,,,,,,279,2011-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,true,0,0,0,0,0,350,2,0,false,0,0,0,0,0,0,0,0,0,0,0,0,0,false,true,,,0,0,,,,,,,,,,,,,354,2011-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,195,0,0,0,2500,true,0,0,195,0,0,1073,4,0,false,0,0,0,1300,1200,0,0,0,0,0,0,0,0,true,false,,,0,0,,,,,,,,,,,,,457,2011-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,0,1595,133,45500,true,0,0,346,0,0,1474,1,133,true,0,0,0,24500,21000,0,0,0,0,0,0,0,0,true,true,,,0,0,,,,,,,,,,,,,505,2011-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4923,0,0,0,0,true,2298,0,147,0,2478,7478,5,0,true,0,0,0,0,0,0,0,0,0,0,0,0,0,true,false,,,0,0,,,,,,,,,,,,,1155,2011-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,307,0,0,0,0,true,0,0,307,0,0,1263,1,0,false,0,0,0,0,0,0,0,0,0,0,0,0,0,false,false,,,0,0,,,,,,,,,,,,,1351,2011-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,true,0,0,0,0,0,71216,2,0,true,0,0,0,0,0,0,0,0,0,0,0,0,0,true,true,,,0,0,,,,,,,,,,,,,1454,2011-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,2209,true,0,0,0,0,0,0,0,0,false,0,0,0,0,2164,0,0,45,0,0,0,0,45,true,false,,,0,0,,,,,,,,,,,,,1557,2011-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88,0,0,0,649,true,0,0,88,0,0,1019,1,0,false,0,649,0,0,0,0,0,649,0,0,0,0,0,false,false,,,0,0,,,,,,,,,,,,,1669,2011-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37,9535,8144,0,23482,true,0,0,37,0,0,1851,2,0,false,0,0,9535,8000,5947,0,0,0,0,0,0,0,0,true,false,,,0,0,,,,,,,,,,,,,1829,2011-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33,0,98,0,54000,false,0,0,0,0,33,56,0,0,false,0,0,0,0,0,54000,0,0,0,0,0,0,0,false,false,,,0,0,,,,,,,,,,,,,1856,2011-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,314,6000,0,0,20000,true,0,0,314,0,0,944,1,0,false,0,0,6000,8000,1000,5000,5000,0,0,0,0,0,0,true,false,,,0,0,,,,,,,,,,,,,2040,2011-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98,0,0,0,0,true,22,0,76,0,0,1451,0,0,false,0,0,0,0,0,0,0,0,0,0,0,0,0,false,false,,,0,0,,,,,,,,,,,,,2161,2011-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6079,181200,0,0,720291,true,1441,0,2033,1312,1293,39383,2,0,false,0,0,181200,164934,159381,185000,380000,0,29776,0,0,0,0,true,false,,,0,0,,,,,,,,,,,,,2376,2011-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,289,0,0,true,0,0,0,0,0,128,0,0,false,0,0,0,0,0,0,0,0,0,0,0,0,0,true,false,,,0,0,,,,,,,,,,,,,2554,2011-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2064,0,0,0,0,true,725,0,0,0,1339,33529,7,0,true,0,0,0,0,0,0,0,0,0,0,0,0,0,true,true,,,0,0,,,,,,,,,,,,,2732,2011-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,175,500,0,0,8305,true,175,0,0,0,0,1698,1,0,false,0,0,7600,700,0,0,0,5,0,0,0,0,5,true,false,,,0,0,,,,,,,,,,,,,2750,2011-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,174,0,0,0,3500,true,174,0,0,0,0,1152,1,0,false,0,0,0,1000,0,2500,0,0,0,0,0,0,0,false,false,,,0,0,,,,,,,,,,,,,3252,2011-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,151,700,0,0,700,true,150,0,1,0,0,0,0,0,false,0,0,700,0,0,0,0,0,0,0,0,0,0,true,false,,,0,0,,,,,,,,,,,,,3458,2011-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,740,0,0,0,5506,true,221,0,519,0,0,1390,1,0,true,0,0,0,0,5000,0,0,506,0,0,0,0,0,false,false,,,0,0,,,,,,,,,,,,,3720,2011-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5502,0,0,0,266,true,0,0,2756,0,2746,351,1,0,false,0,0,0,0,0,266,0,0,0,0,0,0,0,false,false,,,0,0,,,,,,,,,,,,,3953,2011-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,327,4000,1783,0,14000,true,0,0,327,0,0,99,0,0,true,0,0,4000,10000,0,0,0,0,0,0,0,0,0,false,false,,,0,0,,,,,,,,,,,,,4156,2011-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2080,0,0,0,0,false,0,0,0,0,2080,1596,1,0,false,0,0,0,0,0,0,0,0,0,0,0,0,0,true,false,,,0,0,,,,,,,,,,,,,4231,2011-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1570,302,0,0,3389,true,0,0,1570,0,0,10871,5,0,false,0,0,302,647,709,1731,0,0,0,0,0,0,0,true,false,,,0,0,,,,,,,,,,,,,4437,2011-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7955,0,0,0,19000,true,590,0,694,1862,4809,17412,6,0,false,0,0,0,0,0,0,0,0,0,19000,0,0,0,true,true,,,0,0,,,,,,,,,,,,,4839,2011-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2649,21550,2646,0,52948,true,2649,0,0,0,0,212,0,0,true,0,0,21550,13324,6574,11500,24500,0,0,0,0,0,0,true,false,,,0,0,,,,,,,,,,,,,5005,2011-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20598,0,0,0,0,false,0,0,0,0,20598,250,0,0,false,0,0,0,0,0,0,0,0,0,0,0,0,0,false,false,,,0,0,,,,,,,,,,,,,5069,2011-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,280,0,1042,0,21779,true,70,0,137,0,73,12304,5,0,false,0,0,12000,7000,1000,1779,0,0,0,0,0,0,0,false,false,,,0,0,,,,,,,,,,,,,5135,2011-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4437,11000,0,0,69000,true,1119,0,904,385,2029,10318,5,0,false,0,0,21000,25000,17000,6000,10000,0,0,0,0,0,0,false,false,,,0,0,,,,,,,,,,,,,5210,2011-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3250,40000,0,0,50000,true,3250,0,0,0,0,1564,1,0,false,0,0,40000,10000,0,0,0,0,0,0,0,0,0,true,false,,,0,0,,,,,,,,,,,,,5331,2011-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1242,0,0,0,15600,true,0,0,763,0,479,29,0,0,true,0,600,0,0,15000,0,0,600,0,0,0,0,600,false,false,,,0,0,,,,,,,,,,,,,5461,2011-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,true,0,0,0,0,0,1665,1,0,false,0,0,0,0,0,0,0,0,0,0,0,0,0,true,true,,,0,0,,,,,,,,,,,,,5751,2011-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2822,0,0,0,0,true,2216,0,107,0,499,641,1,0,true,0,0,0,0,0,0,0,0,0,0,0,0,0,false,false,,,0,0,,,,,,,,,,,,,6039,2011-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,170,0,0,0,0,false,0,0,70,0,100,109,0,0,false,0,0,0,0,0,0,0,0,0,0,0,0,0,false,false,,,0,0,,,,,,,,,,,,,6141,2011-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10479,0,0,0,0,true,7099,0,2131,0,1249,551,0,0,false,0,0,0,0,0,0,0,0,0,0,0,0,0,false,false,,,0,0,,,,,,,,,,,,,6329,2011-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1297,0,0,0,0,true,714,0,583,0,0,248,0,0,true,0,0,0,0,0,0,0,0,0,0,0,0,0,true,true,,,0,0,,,,,,,,,,,,,6972,2011-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,true,0,0,0,0,0,3300,2,0,false,0,0,0,0,0,0,0,0,0,0,0,0,0,false,true,,,0,0,,,,,,,,,,,,,7009,2011-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,335,0,0,0,0,true,0,0,160,0,175,2278,1,0,false,0,0,0,0,0,0,0,0,0,0,0,0,0,true,true,,,0,0,,,,,,,,,,,,,7045,2011-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29,0,0,0,0,true,0,0,29,0,0,98,0,0,false,0,0,0,0,0,0,0,0,0,0,0,0,0,false,false,,,0,0,,,,,,,,,,,,,7157,2011-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,true,0,0,0,0,0,270,0,0,false,0,0,0,0,0,0,0,0,0,0,0,1521,0,true,false,,,0,0,,,,,,,,,,,,,7456,2011-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2403,2000,0,0,2000,false,498,0,749,0,1156,0,0,0,false,0,0,2000,0,0,0,0,0,0,0,0,0,0,true,false,,,0,0,,,,,,,,,,,,,7634,2011-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,382,5274,0,0,13374,true,222,0,160,0,0,2825,2,0,true,0,0,5274,6100,0,2000,0,0,0,0,0,0,0,false,false,,,0,0,,,,,,,,,,,,,8033,2011-12-31
