RCFD2143,RCFD2150,RCFD2651,RCFD3163,RCFD3164,RCFD3190,RCFD4088,RCFD5372,RCFD5374,RCFD5375,RCFD5507,RCFD6164,RCFD6165,RCFDA590,RCFDB026,RCFDB565,RCFDB566,RCFDB567,RCFDB568,RCFDB569,RCFDB570,RCFDB571,RCFDF055,RCFDF056,RCFDF057,RCFDF058,RCFDF059,RCFDF060,RCFDF061,RCFDF062,RCFDF063,RCFDF065,RCFDJA29,RCFDJF76,RCFDK192,RCFDK193,RCFDK194,RCFN5513,RCON2143,RCON2150,RCON2651,RCON3163,RCON3164,RCON3190,RCON4088,RCON5508,RCON5509,RCON5510,RCON5511,RCON5512,RCON6164,RCON6165,RCONA590,RCONB569,RCONB570,RCONB571,RCONF055,RCONF056,RCONF057,RCONF058,RCONF059,RCONF060,RCONF061,RCONF062,RCONF063,RCONF064,RCONF065,RCONG463,RCONG464,RCONJA29,RCONJF76,RCONK193,RCONK194,RCONL133,RCONL135,RCONLG26,RCONLG27,RCONLG28,RCONLL57,RCONLL59,RCONLL60,RCONMM07,RCONMQ52,RCONN523,RCONN524,IDRSSD,RCON9999
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200,0,0,0,0,,0,0,0,0,200,136,0,0,false,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37,2001-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1000,,0,0,0,0,0,506,1,0,true,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,242,2001-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,158,2000,0,0,6000,,0,0,0,0,158,161,0,0,false,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,279,2001-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,,0,0,0,0,0,111,0,0,false,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,354,2001-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50,0,0,0,0,,0,0,50,0,0,1927,1,0,false,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,439,2001-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,,0,0,0,0,0,65,0,0,false,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,457,2001-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91,0,1786,0,4000,,0,0,91,0,0,3522,3,0,true,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,505,2001-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,762,1500,410,0,2705,,113,0,508,0,141,949,1,0,true,1102,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1146,2001-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,0,0,0,0,,18,0,0,0,0,4831,3,0,false,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1155,2001-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,,0,0,0,0,0,371,0,0,false,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1351,2001-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,,0,0,0,0,0,17655,5,0,true,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1454,2001-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,19,,0,0,0,0,0,238,0,0,false,0,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1557,2001-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,0,0,0,0,,0,0,14,0,0,9111,5,0,true,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1632,2001-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,0,2581,0,960,,0,0,11,0,0,243,0,0,false,0,960,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1669,2001-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59,0,0,0,0,,0,0,11,0,48,381,0,0,false,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1829,2001-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,,0,0,0,0,0,64,1,0,false,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1856,2001-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,,0,0,0,0,0,0,0,0,false,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1959,2001-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,166,5000,0,0,14638,,0,0,55,0,111,617,0,0,false,0,278,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2040,2001-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,,0,0,0,0,0,530,0,0,false,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2161,2001-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1502,0,0,0,0,,0,0,75,1216,211,2660,1,0,false,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2376,2001-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1050,0,0,1050,,0,0,0,0,0,160,1,0,false,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2451,2001-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,,0,0,0,0,0,42,1,0,false,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2554,2001-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1971,0,84,,0,0,0,0,0,8681,3,0,false,0,84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2732,2001-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,455,500,0,0,2500,,0,455,0,0,0,1171,2,0,false,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2750,2001-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47,0,0,0,15000,,0,0,47,0,0,16084,6,0,false,2500,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2938,2001-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,158,0,0,0,0,,0,22,93,0,43,24,0,0,false,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2956,2001-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,459,0,0,0,101,,0,0,0,0,459,457,0,0,false,0,101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3252,2001-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,,0,0,0,0,0,0,0,0,false,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3458,2001-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,250,13000,0,0,13000,,0,0,0,0,250,6237,3,0,true,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3506,2001-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,211,15844,5554,0,17617,,0,0,17,0,194,3859,3,0,false,0,268,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3579,2001-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200,0,0,0,11345,,0,0,158,0,42,41,0,0,false,0,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3720,2001-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1591,0,0,0,0,,0,270,67,0,1254,1265,3,0,false,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3953,2001-03-31
