RCFD2143,RCFD2150,RCFD2651,RCFD3163,RCFD3164,RCFD3190,RCFD4088,RCFD5372,RCFD5374,RCFD5375,RCFD5507,RCFD6164,RCFD6165,RCFDA590,RCFDB026,RCFDB565,RCFDB566,RCFDB567,RCFDB568,RCFDB569,RCFDB570,RCFDB571,RCFDF055,RCFDF056,RCFDF057,RCFDF058,RCFDF059,RCFDF060,RCFDF061,RCFDF062,RCFDF063,RCFDF065,RCFDJA29,RCFDJF76,RCFDK192,RCFDK193,RCFDK194,RCFN5513,RCON2143,RCON2150,RCON2651,RCON3163,RCON3164,RCON3190,RCON4088,RCON5508,RCON5509,RCON5510,RCON5511,RCON5512,RCON6164,RCON6165,RCONA590,RCONB569,RCONB570,RCONB571,RCONF055,RCONF056,RCONF057,RCONF058,RCONF059,RCONF060,RCONF061,RCONF062,RCONF063,RCONF064,RCONF065,RCONG463,RCONG464,RCONJA29,RCONJF76,RCONK193,RCONK194,RCONL133,RCONL135,RCONLG26,RCONLG27,RCONLG28,RCONLL57,RCONLL59,RCONLL60,RCONMM07,RCONMQ52,RCONN523,RCONN524,IDRSSD,RCON9999
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,0,0,0,,0,0,4,0,0,311,0,0,false,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37,2002-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,100,0,0,1212,,0,0,0,0,0,453,1,0,true,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,242,2002-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,5500,0,31,36339,,0,0,0,0,0,126,0,31,false,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,279,2002-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,,0,0,0,0,0,316,1,0,false,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,354,2002-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,231,0,0,0,0,,0,0,231,0,0,3461,2,0,false,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,439,2002-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,,0,0,0,0,0,36,0,0,false,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,457,2002-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,456,2500,1671,0,9000,,0,0,108,211,137,3917,3,0,true,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,505,2002-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1059,0,140,3,15000,,119,0,811,0,129,1053,1,3,true,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1146,2002-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78,0,0,0,0,,0,0,78,0,0,5680,6,0,true,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1155,2002-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,133,0,0,0,0,,0,0,0,0,133,297,0,0,false,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1351,2002-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,,0,0,0,0,0,22321,5,0,true,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1454,2002-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,105,,0,0,0,0,0,207,0,0,false,0,105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1557,2002-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,191,10000,0,0,24000,,0,0,0,0,191,13386,5,0,true,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1632,2002-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31,5000,2273,0,5532,,0,0,31,0,0,1963,2,0,false,0,532,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1669,2002-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39,0,0,0,5000,,0,0,39,0,0,1888,2,0,false,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1829,2002-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,28,0,1379,,0,0,0,0,0,0,0,0,false,0,1379,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1856,2002-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1000,0,0,17556,,0,0,0,0,0,532,0,0,false,0,96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2040,2002-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,,0,0,0,0,0,1036,0,0,false,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2161,2002-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,650,0,0,0,95000,,0,0,0,0,0,11428,2,0,false,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2376,2002-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1150,0,0,2400,,2,0,0,0,0,285,3,0,false,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2451,2002-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,,0,0,0,0,0,0,0,0,false,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2554,2002-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,383,,0,0,0,0,0,5964,3,0,true,0,383,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2732,2002-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,608,1775,0,0,3875,,0,608,0,0,0,1398,2,0,false,0,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2750,2002-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3319,20000,0,0,35500,,111,0,68,0,3140,18496,9,0,true,688,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2938,2002-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,148,0,0,0,0,,2,0,135,0,11,7,0,0,false,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2956,2002-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2000,0,0,5100,,0,0,0,0,0,613,0,0,false,0,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3252,2002-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,0,0,0,0,,0,0,10,0,0,0,0,0,false,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3458,2002-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1447,0,10000,,0,0,0,0,0,1657,0,0,true,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3506,2002-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,13841,5555,0,30311,,0,0,0,0,0,6685,4,0,false,0,515,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3579,2002-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31,1000,0,0,9411,,0,0,0,0,31,872,1,0,true,0,1381,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3720,2002-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1507,0,0,0,209,,0,193,60,0,1254,1055,2,0,false,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3953,2002-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,328,0,0,0,5391,,37,131,0,160,0,5556,3,0,true,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4138,2002-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4500,0,0,6000,,0,0,0,0,0,3154,4,0,false,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4147,2002-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43,1144,1783,0,8144,,0,0,43,0,0,822,1,0,false,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4156,2002-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,,0,0,0,0,0,820,1,0,false,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4231,2002-12-31
