RCFD2143,RCFD2150,RCFD2651,RCFD3163,RCFD3164,RCFD3190,RCFD4088,RCFD5372,RCFD5374,RCFD5375,RCFD5507,RCFD6164,RCFD6165,RCFDA590,RCFDB026,RCFDB565,RCFDB566,RCFDB567,RCFDB568,RCFDB569,RCFDB570,RCFDB571,RCFDF055,RCFDF056,RCFDF057,RCFDF058,RCFDF059,RCFDF060,RCFDF061,RCFDF062,RCFDF063,RCFDF065,RCFDJA29,RCFDJF76,RCFDK192,RCFDK193,RCFDK194,RCFN5513,RCON2143,RCON2150,RCON2651,RCON3163,RCON3164,RCON3190,RCON4088,RCON5508,RCON5509,RCON5510,RCON5511,RCON5512,RCON6164,RCON6165,RCONA590,RCONB569,RCONB570,RCONB571,RCONF055,RCONF056,RCONF057,RCONF058,RCONF059,RCONF060,RCONF061,RCONF062,RCONF063,RCONF064,RCONF065,RCONG463,RCONG464,RCONJA29,RCONJF76,RCONK193,RCONK194,RCONL133,RCONL135,RCONLG26,RCONLG27,RCONLG28,RCONLL57,RCONLL59,RCONLL60,RCONMM07,RCONMQ52,RCONN523,RCONN524,IDRSSD,RCON9999
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50,0,0,0,0,true,50,0,0,0,0,231,0,0,false,0,0,0,0,0,0,0,0,0,0,0,0,0,false,false,,,0,0,,,,,,,,,,,,,37,2015-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2400,0,0,5923,true,0,0,0,0,0,585,0,0,true,0,0,2400,2557,966,0,0,0,0,0,0,0,0,true,false,,,0,0,,,,,,,,,,,,,242,2015-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,15134,0,30,29548,true,0,0,0,0,0,2193,2,30,true,0,0,15134,3465,3907,7042,0,0,0,0,0,0,0,false,false,,,0,0,,,,,,,,,,,400,60,279,2015-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,true,0,0,0,0,0,0,0,0,false,0,0,0,0,0,0,0,0,0,0,0,0,0,false,true,,,0,0,,,,,,,,,,,,,354,2015-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31,0,0,0,4032,true,0,0,0,0,31,1439,1,0,false,0,0,1032,500,1000,1500,0,0,0,0,0,0,0,true,false,,,0,0,,,,,,,,,,,,,457,2015-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1289,10500,1595,103,10500,true,0,0,1289,0,0,9280,2,103,true,0,0,10500,0,0,0,0,0,0,0,0,0,0,true,true,,,0,0,,,,,,,,,,,,,505,2015-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1803,0,0,0,0,true,1803,0,0,0,0,7023,5,0,true,0,0,0,0,0,0,0,0,0,0,0,0,0,true,false,,,0,0,,,,,,,,,,,,,1155,2015-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,441,0,0,0,0,true,0,0,251,0,190,1618,2,0,false,0,0,0,0,0,0,0,0,0,0,0,0,0,true,false,,,0,0,,,,,,,,,,,,,1351,2015-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,true,0,0,0,0,0,52907,5,0,true,0,0,0,0,0,0,0,0,0,0,0,0,0,true,true,,,0,0,,,,,,,,,,,,,1454,2015-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,70,0,11334,true,0,0,0,0,0,0,0,0,false,0,0,9201,0,0,2133,0,0,0,0,0,0,0,true,false,,,0,0,,,,,,,,,,,,,1557,2015-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,true,0,0,0,0,0,2132,1,0,false,0,0,0,0,0,0,0,0,0,0,0,0,0,true,false,,,0,0,,,,,,,,,,,,,1669,2015-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,48659,8144,287,48659,true,0,0,0,0,0,3853,3,287,true,0,0,48659,0,0,0,0,0,0,0,0,0,0,true,false,,,0,0,,,,,,,,,,,118,1334,1829,2015-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,98,0,38220,true,0,0,0,0,0,0,0,0,false,0,0,8220,30000,0,0,0,0,0,0,0,0,0,false,false,,,0,0,,,,,,,,,,,,,1856,2015-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,320,0,0,0,23000,true,0,0,320,0,0,1558,1,0,false,0,0,0,22000,1000,0,0,0,0,0,0,0,0,true,false,,,0,0,,,,,,,,,,,,,2040,2015-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21,0,0,0,0,true,21,0,0,0,0,1902,1,0,false,0,0,0,0,0,0,0,0,0,0,0,0,0,true,false,,,0,0,,,,,,,,,,,,,2161,2015-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,487,331830,0,0,804885,true,0,0,0,0,487,33255,3,0,false,0,0,331830,187868,125193,136416,0,23578,0,0,0,0,23578,true,false,,,0,0,1,true,,,,,,,,,,,2376,2015-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,659,289,0,659,true,0,0,0,0,0,138,0,0,false,0,0,659,0,0,0,0,0,0,0,0,0,0,false,false,,,0,0,,,,,,,,,,,,,2554,2015-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1958,0,0,0,0,true,0,0,0,0,1958,28438,4,0,true,0,0,0,0,0,0,0,0,0,0,0,0,0,true,true,,,0,0,,,,,,,,,,,571,299,2732,2015-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,0,0,0,10837,true,100,0,0,0,0,975,1,0,false,0,0,7133,0,0,0,0,3704,0,0,0,0,3704,true,false,,,0,0,,,,,,,,,,,,,2750,2015-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1814,0,4630,0,107597,true,0,0,1814,0,0,2500,1,0,false,0,0,25000,20000,0,60000,105000,0,868,0,1729,0,0,true,false,,,0,0,1,true,,,,,,,,,,,3177,2015-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,116,0,0,0,5000,true,0,0,0,0,116,1378,1,0,false,0,0,1000,3000,1000,0,0,0,0,0,0,0,0,false,false,,,0,0,,,,,,,,,,,,,3252,2015-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,true,0,0,0,0,0,0,0,0,false,0,0,0,0,0,0,0,0,0,0,0,0,0,true,false,,,0,0,,,,,,,,,,,,,3458,2015-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1050,0,0,0,0,true,968,0,0,0,82,2369,2,0,true,0,0,0,0,0,0,0,0,0,0,0,0,0,false,false,,,0,0,,,,,,,,,,,,,3720,2015-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1525,0,12142,41,36943,true,365,0,1012,0,148,0,0,41,true,0,0,0,0,10265,26314,0,0,111,0,253,0,364,true,false,,,0,0,1,true,,,,,,,,,,,3971,2015-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83,11000,1783,0,12500,true,0,0,39,0,44,10,0,0,false,0,0,11000,250,1000,250,0,0,0,0,0,0,0,false,false,,,0,0,,,,,,,,,,,,,4156,2015-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1316,0,0,0,0,false,0,0,0,0,1316,850,1,0,false,0,0,0,0,0,0,0,0,0,0,0,0,0,true,false,,,0,0,,,,,,,,,,,,,4231,2015-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,265,0,0,1275,true,0,0,0,0,0,10064,3,0,false,0,0,265,435,255,320,0,0,0,0,0,0,0,true,false,,,0,0,,,,,,,,,,,37,1713,4437,2015-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1144,0,0,0,22406,true,0,0,0,403,741,20948,6,0,true,0,406,0,0,22000,0,0,406,0,0,0,0,406,true,false,,,0,0,,,,,,,,,,,,,4839,2015-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3776,0,0,0,0,false,0,0,0,0,3776,250,0,0,false,0,0,0,0,0,0,0,0,0,0,0,0,0,true,false,,,0,0,,,,,,,,,,,10,156,5069,2015-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,341,7500,1042,0,21110,true,70,0,18,0,253,12612,5,0,false,0,0,7500,12000,0,1610,0,0,0,0,0,0,0,false,false,,,0,0,,,,,,,,,,,,,5135,2015-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,580,14250,0,0,76500,true,63,0,517,0,0,5632,5,0,false,0,0,14250,42750,19500,0,0,0,0,0,0,0,0,false,false,,,0,0,,,,,,,,,,,42,206,5210,2015-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2211,0,0,0,0,true,0,0,0,0,2211,0,0,0,true,0,0,0,0,0,0,0,0,0,0,0,0,0,false,false,,,0,0,,,,,,,,,,,,,5461,2015-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45,0,1089,0,0,true,0,0,0,0,45,879,1,0,false,0,0,0,0,0,0,0,0,0,0,0,0,0,true,true,,,0,0,,,,,,,,,,,,,5751,2015-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2408,0,0,0,0,true,2046,0,65,0,297,603,0,0,true,0,0,0,0,0,0,0,0,0,0,0,0,0,false,false,,,0,0,,,,,,,,,,,,,6039,2015-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,false,0,0,0,0,0,42,0,0,false,0,0,0,0,0,0,0,0,0,0,0,0,0,false,false,,,0,0,,,,,,,,,,,,,6141,2015-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2630,0,0,0,0,true,1342,3,501,0,784,431,0,0,true,0,0,0,0,0,0,0,0,0,0,0,0,0,false,false,,,0,0,,,,,,,,,,,,,6329,2015-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,false,0,0,0,0,0,2553,1,0,false,0,0,0,0,0,0,0,0,0,0,0,0,0,false,true,,,0,0,,,,,,,,,,,33,713,7009,2015-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104,0,0,0,0,true,0,0,74,0,30,2215,1,0,false,0,0,0,0,0,0,0,0,0,0,0,0,0,true,false,,,0,0,,,,,,,,,,,,,7045,2015-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,432,0,751,198,15000,true,0,0,432,0,0,270,0,198,false,0,0,10000,4000,1000,0,0,0,0,0,0,0,0,true,false,,,0,0,1,true,,,,,,,,,,,7072,2015-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,true,0,0,0,0,0,239,0,0,false,0,0,0,0,0,0,0,0,0,0,0,0,0,false,false,,,0,0,,,,,,,,,,,0,0,7157,2015-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,true,0,0,0,0,0,251,0,0,false,0,0,0,0,0,0,0,0,0,0,0,0,0,true,false,,,0,0,,,,,,,,,,,,,7456,2015-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,516,700,0,0,700,false,31,0,80,0,405,1981,4,0,false,0,0,700,0,0,0,0,0,0,0,0,0,0,true,false,,,0,0,,,,,,,,,,,,,7634,2015-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,984,0,0,0,13100,true,66,0,280,0,638,1169,0,0,true,0,0,5100,6000,2000,0,0,0,0,0,0,0,0,false,false,,,0,0,,,,,,,,,,,,,8033,2015-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,true,0,0,0,0,0,1070,1,0,false,0,0,0,0,0,0,0,0,0,0,0,0,0,false,false,,,0,0,,,,,,,,,,,,,8462,2015-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103,0,0,0,0,true,0,0,103,0,0,1272,1,0,false,0,0,0,0,0,0,0,0,0,0,0,0,0,false,false,,,0,0,,,,,,,,,,,,,8631,2015-12-31
