RCFD2143,RCFD2150,RCFD2651,RCFD3163,RCFD3164,RCFD3190,RCFD4088,RCFD5372,RCFD5374,RCFD5375,RCFD5507,RCFD6164,RCFD6165,RCFDA590,RCFDB026,RCFDB565,RCFDB566,RCFDB567,RCFDB568,RCFDB569,RCFDB570,RCFDB571,RCFDF055,RCFDF056,RCFDF057,RCFDF058,RCFDF059,RCFDF060,RCFDF061,RCFDF062,RCFDF063,RCFDF065,RCFDJA29,RCFDJF76,RCFDK192,RCFDK193,RCFDK194,RCFN5513,RCON2143,RCON2150,RCON2651,RCON3163,RCON3164,RCON3190,RCON4088,RCON5508,RCON5509,RCON5510,RCON5511,RCON5512,RCON6164,RCON6165,RCONA590,RCONB569,RCONB570,RCONB571,RCONF055,RCONF056,RCONF057,RCONF058,RCONF059,RCONF060,RCONF061,RCONF062,RCONF063,RCONF064,RCONF065,RCONG463,RCONG464,RCONJA29,RCONJF76,RCONK193,RCONK194,RCONL133,RCONL135,RCONLG26,RCONLG27,RCONLG28,RCONLL57,RCONLL59,RCONLL60,RCONMM07,RCONMQ52,RCONN523,RCONN524,IDRSSD,RCON9999
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48,0,0,0,0,false,0,0,48,0,0,228,0,0,false,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37,2006-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28,200,0,0,2612,true,0,0,28,0,0,248,0,0,true,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,242,2006-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,437,10173,0,71,27951,true,9,0,428,0,0,385,0,71,true,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,279,2006-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,false,0,0,0,0,0,214,1,0,false,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,354,2006-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,137,0,10119,0,0,true,0,0,16,0,121,2278,1,0,false,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,439,2006-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,false,0,0,0,0,0,800,2,0,false,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,457,2006-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,157,21100,1594,96,34100,true,157,0,0,0,0,2926,2,96,true,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,505,2006-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77,8000,196,39,27424,true,0,0,68,0,9,639,1,39,true,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1146,2006-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,210,0,0,0,3000,true,0,0,0,0,210,8355,5,0,true,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1155,2006-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,false,0,0,0,0,0,671,1,0,false,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1351,2006-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43,0,0,0,0,true,0,0,43,0,0,35768,5,0,true,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1454,2006-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,2112,false,0,0,0,0,0,3,0,0,false,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1557,2006-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,31000,0,0,34000,true,0,0,40,0,0,20792,7,0,true,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1632,2006-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,143,true,0,0,0,0,0,3099,2,0,false,0,143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1669,2006-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,554,0,0,0,5000,true,0,0,554,0,0,1296,1,0,false,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1829,2006-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,74000,98,0,74000,false,0,0,0,0,0,156,0,0,false,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1856,2006-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,145,3160,0,0,18968,true,0,0,125,0,20,505,0,0,false,0,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2040,2006-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,true,0,0,0,0,0,1309,0,0,false,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2161,2006-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,507,0,0,0,164743,true,0,0,0,345,162,20476,3,0,false,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2376,2006-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3633,750,0,4398,true,0,0,0,0,0,472,4,0,false,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2451,2006-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,false,0,0,0,0,0,94,1,0,false,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2554,2006-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,381,0,0,0,291,true,0,0,0,0,381,16027,5,0,true,0,291,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2732,2006-03-31
