RCFD2143,RCFD2150,RCFD2651,RCFD3163,RCFD3164,RCFD3190,RCFD4088,RCFD5372,RCFD5374,RCFD5375,RCFD5507,RCFD6164,RCFD6165,RCFDA590,RCFDB026,RCFDB565,RCFDB566,RCFDB567,RCFDB568,RCFDB569,RCFDB570,RCFDB571,RCFDF055,RCFDF056,RCFDF057,RCFDF058,RCFDF059,RCFDF060,RCFDF061,RCFDF062,RCFDF063,RCFDF065,RCFDJA29,RCFDJF76,RCFDK192,RCFDK193,RCFDK194,RCFN5513,RCON2143,RCON2150,RCON2651,RCON3163,RCON3164,RCON3190,RCON4088,RCON5508,RCON5509,RCON5510,RCON5511,RCON5512,RCON6164,RCON6165,RCONA590,RCONB569,RCONB570,RCONB571,RCONF055,RCONF056,RCONF057,RCONF058,RCONF059,RCONF060,RCONF061,RCONF062,RCONF063,RCONF064,RCONF065,RCONG463,RCONG464,RCONJA29,RCONJF76,RCONK193,RCONK194,RCONL133,RCONL135,RCONLG26,RCONLG27,RCONLG28,RCONLL57,RCONLL59,RCONLL60,RCONMM07,RCONMQ52,RCONN523,RCONN524,IDRSSD,RCON9999
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,0,0,0,0,,0,0,0,0,40,305,0,0,false,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37,2001-09-30
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1200,,0,0,0,0,0,491,1,0,true,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,242,2001-09-30
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,122,3500,0,0,7500,,0,0,0,0,122,89,0,0,false,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,279,2001-09-30
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,,0,0,0,0,0,123,0,0,false,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,354,2001-09-30
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,,0,0,0,0,0,2026,1,0,false,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,439,2001-09-30
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,,0,0,0,0,0,6,0,0,false,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,457,2001-09-30
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,175,0,1709,0,4000,,0,0,175,0,0,3373,3,0,true,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,505,2001-09-30
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,547,3000,145,7,4080,,18,0,389,0,140,1031,1,7,true,1526,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1146,2001-09-30
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19,0,0,0,0,,19,0,0,0,0,5345,3,0,true,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1155,2001-09-30
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,258,0,0,0,0,,0,0,14,0,244,281,0,0,false,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1351,2001-09-30
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,,0,0,0,0,0,18515,5,0,true,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1454,2001-09-30
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,60,,0,0,0,0,0,243,0,0,false,0,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1557,2001-09-30
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28,0,0,0,10000,,0,0,28,0,0,9504,5,0,true,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1632,2001-09-30
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,139,0,2493,0,1004,,0,0,139,0,0,370,0,0,false,0,1004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1669,2001-09-30
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61,0,0,0,0,,0,0,21,0,40,1046,0,0,false,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1829,2001-09-30
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,,0,0,0,0,0,46,1,0,false,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1856,2001-09-30
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,,0,0,0,0,0,0,0,0,false,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1959,2001-09-30
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,9060,0,0,15416,,0,0,0,0,0,473,0,0,false,0,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2040,2001-09-30
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,,0,0,0,0,0,386,0,0,false,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2161,2001-09-30
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1442,0,0,0,0,,0,0,73,1164,205,8608,2,0,false,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2376,2001-09-30
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,1150,0,0,1900,,0,0,20,0,0,213,2,0,false,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2451,2001-09-30
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,100,,0,0,0,0,0,55,2,0,false,0,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2554,2001-09-30
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1809,0,350,,0,0,0,0,0,1756,2,0,true,0,350,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2732,2001-09-30
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,505,0,0,0,2589,,50,455,0,0,0,1239,1,0,false,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2750,2001-09-30
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66,0,0,0,20000,,47,0,19,0,0,15789,7,0,false,1318,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2938,2001-09-30
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,190,0,0,0,0,,0,23,142,0,25,20,0,0,false,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2956,2001-09-30
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,459,0,0,0,105,,0,0,0,0,459,673,0,0,false,0,105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3252,2001-09-30
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,,0,0,0,0,0,0,0,0,false,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3458,2001-09-30
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,250,13000,0,0,13000,,0,0,0,0,250,2095,1,0,true,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3506,2001-09-30
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,241,19944,5555,0,21897,,15,0,32,0,194,5710,3,0,false,0,487,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3579,2001-09-30
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,146,0,0,0,9467,,0,0,33,0,113,34,0,0,true,0,1416,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3720,2001-09-30
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1760,0,0,0,148,,0,455,67,0,1238,2293,3,0,false,0,148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3953,2001-09-30
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,551,0,0,0,5191,,0,0,551,0,0,5204,3,0,true,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4138,2001-09-30
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2000,0,0,8000,,0,0,0,0,0,1943,2,0,false,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4147,2001-09-30
