RCFD2143,RCFD2150,RCFD2651,RCFD3163,RCFD3164,RCFD3190,RCFD4088,RCFD5372,RCFD5374,RCFD5375,RCFD5507,RCFD6164,RCFD6165,RCFDA590,RCFDB026,RCFDB565,RCFDB566,RCFDB567,RCFDB568,RCFDB569,RCFDB570,RCFDB571,RCFDF055,RCFDF056,RCFDF057,RCFDF058,RCFDF059,RCFDF060,RCFDF061,RCFDF062,RCFDF063,RCFDF065,RCFDJA29,RCFDJF76,RCFDK192,RCFDK193,RCFDK194,RCFN5513,RCON2143,RCON2150,RCON2651,RCON3163,RCON3164,RCON3190,RCON4088,RCON5508,RCON5509,RCON5510,RCON5511,RCON5512,RCON6164,RCON6165,RCONA590,RCONB569,RCONB570,RCONB571,RCONF055,RCONF056,RCONF057,RCONF058,RCONF059,RCONF060,RCONF061,RCONF062,RCONF063,RCONF064,RCONF065,RCONG463,RCONG464,RCONJA29,RCONJF76,RCONK193,RCONK194,RCONL133,RCONL135,RCONLG26,RCONLG27,RCONLG28,RCONLL57,RCONLL59,RCONLL60,RCONMM07,RCONMQ52,RCONN523,RCONN524,IDRSSD,RCON9999
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,true,0,0,0,0,0,0,0,0,false,0,0,0,0,0,0,0,0,0,0,0,0,0,false,false,,0,0,0,,,,,,,,,,,,,37,2019-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,566,0,0,4400,true,0,0,0,0,0,130,0,0,true,0,0,566,1557,300,1977,0,0,0,0,0,0,0,true,false,,0,0,0,,,,,,,,,,,,,242,2019-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,810,0,3403,0,16,31142,true,0,0,0,0,0,4207,2,16,false,0,0,3403,1439,19644,6656,0,0,0,0,0,0,0,false,false,,794,0,0,,,,,,,,,,,,,279,2019-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,34,0,0,0,0,true,0,0,34,0,0,261,1,0,false,0,0,0,0,0,0,0,0,0,0,0,0,0,false,false,,0,0,0,,,,,,,,,,,,,354,2019-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,86,500,0,0,6500,true,55,0,0,0,31,1487,1,0,false,0,0,500,4000,1500,500,0,0,0,0,0,0,0,true,false,0,0,0,0,,,,,,,,,,,,,457,2019-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1695,135,74200,1595,100,80080,true,0,0,135,0,0,7945,1,100,true,0,0,74200,5880,0,0,0,0,0,0,0,0,0,true,true,,0,0,0,,,,,,,,,,,,,505,2019-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,604,0,0,0,0,true,604,0,0,0,0,8332,4,0,true,0,0,0,0,0,0,0,0,0,0,0,0,0,true,false,0,0,0,0,,,,,,,,,,,,,1155,2019-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,288,0,0,0,0,true,0,0,199,0,89,2680,2,0,false,0,0,0,0,0,0,0,0,0,0,0,0,0,true,false,,0,0,0,,,,,,,,,,,,,1351,2019-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,true,0,0,0,0,0,18026,9,0,true,0,0,0,0,0,0,0,0,0,0,0,0,0,true,true,,0,0,0,,,,,,,,,,,,,1454,2019-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,true,0,0,0,0,0,3747,2,0,false,0,0,0,0,0,0,0,0,0,0,0,0,0,true,false,,0,0,0,,,,,,,,,,,,,1669,2019-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98,0,0,98,0,30000,true,0,0,0,0,0,130,0,0,false,0,0,0,30000,0,0,0,0,0,0,0,0,0,false,false,,0,0,0,,,,,,,,,,,,,1856,2019-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,true,0,0,0,0,0,1239,1,0,false,0,0,0,0,0,0,0,0,0,0,0,0,0,true,false,,0,0,0,,,,,,,,,,,42,241,2161,2019-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1112,0,0,0,0,0,true,0,0,0,0,0,30337,3,0,true,0,0,0,0,0,0,0,0,0,0,0,0,0,true,true,0,1112,0,0,,,,,,,,,,,326,857,2732,2019-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,825,true,0,0,0,0,0,846,1,0,false,0,825,0,0,0,0,0,825,0,0,0,0,825,true,false,,0,0,0,,,,,,,,,,,,,2750,2019-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,283,1000,0,0,6200,true,0,202,0,0,81,2349,1,0,false,0,0,1000,2200,3000,0,0,0,0,0,0,0,0,false,false,0,0,0,0,,,,,,,,,,,,,3252,2019-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1275,0,0,2194,true,0,0,0,0,0,0,0,0,false,0,0,1275,919,0,0,0,0,0,0,0,0,0,true,false,,0,0,0,,,,,,,,,,,,,3458,2019-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,827,0,0,0,0,true,587,0,0,0,240,2200,2,0,true,0,0,0,0,0,0,0,0,0,0,0,0,0,true,false,,0,0,0,,,,,,,,,,,,,3720,2019-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9106,389,25082,489,0,112893,true,0,360,29,0,0,0,0,0,true,0,0,25082,43509,44070,0,0,0,0,0,232,0,232,true,false,960,8617,0,0,1,true,,,,,,,,,,,3971,2019-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1783,0,500,1783,0,3250,true,0,0,0,0,0,18,0,0,false,0,0,500,2750,0,0,0,0,0,0,0,0,0,false,false,0,0,0,0,,,,,,,,,,,,,4156,2019-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,878,0,0,0,0,true,878,0,0,0,0,58,0,0,false,0,0,0,0,0,0,0,0,0,0,0,0,0,true,false,,0,0,0,,,,,,,,,,,,,4231,2019-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,false,0,0,0,0,0,0,0,0,false,0,0,0,0,0,0,0,0,0,0,0,0,0,true,false,0,0,0,0,,,,,,,,,,,,,5069,2019-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1042,419,30000,1042,0,31411,true,0,0,249,0,170,9400,5,0,false,0,0,30000,0,0,1411,0,0,0,0,0,0,0,false,false,,0,0,0,,,,,,,,,,,,,5135,2019-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14678,364,20000,13272,0,62218,true,0,0,143,0,221,4915,3,0,false,0,26,20000,33716,5000,0,0,26,371,138,2967,0,3502,false,false,1044,1406,0,0,,,,,,,,,,,36,428,5210,2019-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93,0,0,0,0,0,true,0,0,0,0,0,400,0,0,true,0,0,0,0,0,0,0,0,0,0,0,0,0,false,false,0,93,0,0,,,,,,,,,,,,,5461,2019-12-31
