RCFD2143,RCFD2150,RCFD2651,RCFD3163,RCFD3164,RCFD3190,RCFD4088,RCFD5372,RCFD5374,RCFD5375,RCFD5507,RCFD6164,RCFD6165,RCFDA590,RCFDB026,RCFDB565,RCFDB566,RCFDB567,RCFDB568,RCFDB569,RCFDB570,RCFDB571,RCFDF055,RCFDF056,RCFDF057,RCFDF058,RCFDF059,RCFDF060,RCFDF061,RCFDF062,RCFDF063,RCFDF065,RCFDJA29,RCFDJF76,RCFDK192,RCFDK193,RCFDK194,RCFN5513,RCON2143,RCON2150,RCON2651,RCON3163,RCON3164,RCON3190,RCON4088,RCON5508,RCON5509,RCON5510,RCON5511,RCON5512,RCON6164,RCON6165,RCONA590,RCONB569,RCONB570,RCONB571,RCONF055,RCONF056,RCONF057,RCONF058,RCONF059,RCONF060,RCONF061,RCONF062,RCONF063,RCONF064,RCONF065,RCONG463,RCONG464,RCONJA29,RCONJF76,RCONK193,RCONK194,RCONL133,RCONL135,RCONLG26,RCONLG27,RCONLG28,RCONLL57,RCONLL59,RCONLL60,RCONMM07,RCONMQ52,RCONN523,RCONN524,IDRSSD,RCON9999
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,188,0,0,0,0,false,0,100,52,0,36,323,0,0,false,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37,2004-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,200,0,0,1632,false,0,0,0,0,0,503,1,0,true,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,242,2004-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,5000,0,69,30379,true,0,0,0,0,0,195,0,69,false,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,279,2004-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,false,0,0,0,0,0,305,1,0,false,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,354,2004-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80,0,0,0,0,false,0,0,80,0,0,2350,1,0,false,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,439,2004-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,false,0,0,0,0,0,455,1,0,false,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,457,2004-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,10500,1594,97,21500,true,0,0,0,0,0,2989,2,97,true,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,505,2004-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,482,7000,138,14,18714,true,0,0,449,0,33,1296,1,14,true,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1146,2004-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69,0,0,0,3000,true,0,69,0,0,0,4517,3,0,true,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1155,2004-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,0,0,0,0,false,0,0,15,0,0,282,0,0,false,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1351,2004-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,true,0,0,0,0,0,31410,5,0,true,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1454,2004-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,61,false,0,0,0,0,0,5,0,0,false,0,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1557,2004-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,10000,0,0,24000,true,0,0,0,0,0,14758,6,0,true,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1632,2004-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,136,275,0,0,275,false,0,0,136,0,0,2088,2,0,false,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1669,2004-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,528,2000,0,0,9000,false,0,0,483,0,45,1913,1,0,false,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1829,2004-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,40000,98,0,40000,false,0,0,0,0,0,0,0,0,false,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1856,2004-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,231,5000,0,0,16532,true,0,0,231,0,0,907,0,0,false,0,72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2040,2004-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,false,0,0,0,0,0,1567,0,0,false,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2161,2004-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,625,0,0,0,154894,true,0,0,65,385,175,13455,2,0,false,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2376,2004-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,750,0,306,true,0,0,0,0,0,341,1,0,false,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2451,2004-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,false,0,0,0,0,0,75,1,0,false,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2554,2004-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,143,true,0,0,0,0,0,15322,7,0,true,0,143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2732,2004-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1800,0,0,3700,false,0,0,0,0,0,962,2,0,false,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2750,2004-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,582,0,0,0,40500,true,0,0,150,0,432,21306,8,0,true,1260,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2938,2004-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,193,0,0,0,0,false,0,0,60,0,133,7,0,0,false,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2956,2004-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,500,0,0,4417,false,0,0,0,0,0,456,0,0,false,0,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3252,2004-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,false,0,0,0,0,0,0,0,0,false,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3458,2004-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,55952,0,40000,true,0,0,0,0,0,7750,1,0,true,0,10000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3506,2004-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,781,8139,7987,0,34863,true,0,0,586,195,0,16288,5,0,false,0,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3579,2004-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25,1000,0,0,8188,true,0,0,0,0,25,728,1,0,true,0,188,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3720,2004-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,243,470,0,0,1110,false,0,193,0,0,50,2395,3,0,false,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3953,2004-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,246,0,0,0,3842,false,9,0,98,0,139,5399,3,0,true,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4138,2004-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1574,1500,0,0,4000,true,0,0,0,0,1574,2561,6,0,false,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4147,2004-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,111,0,1783,0,14500,true,0,0,111,0,0,831,1,0,false,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4156,2004-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,300,0,0,0,0,false,0,0,300,0,0,769,1,0,false,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4231,2004-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60,5731,0,0,11397,false,0,0,60,0,0,7255,3,0,false,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4437,2004-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,13,0,0,false,0,0,0,0,0,23,1,0,false,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4745,2004-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,11400,21,0,24900,true,0,0,0,0,0,9199,5,0,false,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4839,2004-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,522,2018,0,24768,true,0,0,0,0,0,156,0,0,true,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5005,2004-03-31
