"IDRSSD"	RCON8774	RCON8775	RCON8776	RCON8777	RCON8778	RCON8779	RCONA000	RCONA001	RCONA002	RCONA167	RCONA221	RCONA222	RCONA223	RCONA224	RCONA250	RCONB503	RCONB504	RCONB505	RCONB520	RCONB528	RCONB541	RCONB542	RCONB543	RCONB546	RCONB547	RCONB548	RCONB581	RCONB582	RCONB583	RCONB588	RCONB589	RCONB590	RCONB591	RCONB592	RCONB593	RCONB594	RCONB595	RCONB596	RCONB600	RCONB601	RCONB602	RCONB603	RCONB604	RCONB605	RCONB606	RCONB607	RCONB608	RCONB609	RCONB610	RCONB611	RCONB612	RCONB617	RCONB618	RCONB619	RCONB620	RCONB621	RCONB622	RCONB623	RCONB624	RCONB625	RCONB626	RCONB627	RCONB628	RCONB629	RCONB630	RCONB631	RCONB639	RCONB640	RCONB641	RCONB642	RCONB643	RCONB644	RCONB650	RCONB651	RCONB652	RCONB653	RCONB654	RCONB655	RCONB656	RCONB657	RCONB658	RCONB659	RCONB660	RCONB661	RCONB662	RCONB663	RCONB664	RCONB665	RCONB666	RCONB667	RCONB668	RCONB669	RCONB670	RCONB671	RCONB672	RCONB673	RCONB675	RCONB676	RCONB677	RCONB678	RCONB679	RCONB680	RCONB681	RCONB682	RCONB683	RCONB684	RCONB685	RCONB686	RCONB687	RCONB688	RCONB689	RCONB690	RCONB691	RCONB693	RCONB694	RCONB695	RCONB696	RCONB697	RCONB698	RCONB699	RCONB700	RCONB701	RCONB702	RCONB703	RCONB704	RCONC063	RCONC064	RCONC225	RCONC227	RCONC228	RCONC869	RCONF264	RCONG591	RCONG592	RCONG593	RCONG594	RCONG595	RCONG596	RCONG597	RCONG598	RCONG599	RCONG600	RCONG601	RCONG602	
1557	0	0	0	0	0	0	0	0	0	0	0	0	34920	41779	0	0	0	0	0	26881	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1329	1500	0	0	0	0	0	5852	193	0	6149	0	41	0	0	0	0	0	0	0	0	2442	24439	0	0	0	0	0	1291	0	0	0	0	-187	29	0	0	0	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	517	0	0	0	517	0	0	0	1329	7649	2442	32169	0	1530	1221	32169	34920	0	0	0	4920	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1632	0	0	0	0	0	0	0	0	0	0	0	5471	686480	760002	0	0	0	0	0	683725	0	0	0	1384	1384	0	0	0	1384	0	0	0	0	0	0	0	0	0	5387	5974	0	0	0	0	0	0	1679	0	46994	1490	0	0	0	0	0	0	0	0	4111	106051	573563	0	0	0	0	0	35762	0	0	4600	25	-12409	924	0	0	0	924	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4361	4361	0	0	4361	0	16643	0	0	0	16643	0	0	0	5387	61679	111927	623651	0	12336	55964	623651	691951	0	0	0	61386	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1669	0	0	0	0	0	0	0	0	0	0	0	603	109330	248085	0	0	0	0	0	78581	0	0	0	0	0	0	0	0	0	0	0	1129	0	0	0	0	0	0	18394	3725	0	0	0	64375	0	17305	992	0	47093	0	0	0	0	0	0	0	0	0	0	42034	36547	0	0	0	0	0	11721	1129	0	0	0	144	0	0	0	0	0	23	0	0	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18394	122243	42034	64467	0	24449	21017	64467	109933	0	7050	7050	40678	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1829	0	0	0	0	0	0	0	0	0	0	379	840	253033	387990	0	0	0	0	0	262612	102	1275	1275	0	0	0	0	0	0	0	0	8836	0	0	0	0	0	0	20057	12009	0	0	0	0	0	0	896	1661	80908	4666	3041	0	0	0	0	0	0	0	2698	95885	164029	0	0	0	0	0	21356	8836	8	3408	228	5735	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6457	0	0	0	6457	0	0	0	21726	99023	100779	183678	0	19805	50390	183678	253873	0	0	0	30373	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1856	0	0	0	0	0	0	0	0	0	0	0	0	476421	218972	0	0	0	0	0	13134	29457	368213	368213	0	0	0	0	0	0	0	0	98	0	0	0	0	0	0	0	449	0	0	0	11963	53942	0	9552	0	12901	52215	27023	0	0	0	0	0	0	0	0	1982	11153	0	0	0	0	0	7646	98	0	0	0	9449	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	42071	108139	413937	0	8414	54070	413937	476421	0	16758	16758	20266	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2040	0	0	0	0	0	0	0	0	0	0	0	808	162183	207087	0	0	0	0	0	155891	0	0	0	282	282	0	0	0	282	0	0	0	0	0	0	0	0	0	1380	1278	0	0	0	0	0	0	-1393	0	26495	8945	3073	0	0	0	505	0	0	0	1422	32043	122426	0	0	0	0	0	10636	0	0	1447	0	-4243	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1380	36371	41493	134970	0	7274	20747	134970	162991	0	5729	5729	19361	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2161	0	0	0	0	0	0	0	0	0	0	0	0	57692	113019	0	0	0	0	0	58291	0	0	0	32	32	32	0	0	0	0	0	0	0	0	0	0	0	0	1363	7375	0	0	4	0	0	0	704	508	36033	0	0	0	0	0	0	0	0	0	0	31061	27230	0	0	0	0	0	5378	0	0	0	0	145	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1907	47763	31061	32608	0	9553	15531	32608	57692	0	4355	4355	11868	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2376	0	0	0	0	0	0	0	0	0	0	0	4030	1329874	1825450	0	0	0	0	0	1275006	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1370	80514	54775	0	-2230	5161	112627	1029	2230	3733	2537	257327	0	7676	0	0	0	0	0	0	0	0	281439	993566	0	0	0	0	0	102873	-1370	0	0	0	-20548	9	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	88212	424729	282468	1107724	0	84946	141234	1107724	1333904	0	0	0	193248	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2451	0	0	0	0	0	0	0	0	0	0	0	607	33336	39597	0	0	0	0	0	29950	406	5075	5075	70	70	0	0	0	70	0	0	0	0	0	0	0	0	0	125	5703	0	0	0	0	0	0	0	0	0	0	0	0	0	0	338	0	0	154	1084	8151	20561	0	0	0	0	0	2981	0	99	479	0	-1014	60	0	0	0	60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	378	7645	8489	28169	0	1529	4245	28169	33943	0	379	379	3029	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2554	0	0	0	0	0	0	0	0	0	0	0	0	6114	9487	0	0	0	0	0	5479	0	0	0	0	0	0	0	0	0	0	0	290	0	0	0	0	0	0	0	2738	0	0	100	0	0	0	0	0	300	0	0	0	0	0	0	0	0	0	0	465	5014	0	0	0	0	0	549	290	0	0	0	237	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	3038	465	5273	0	608	233	5273	6114	0	0	0	810	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2732	0	0	0	0	0	0	0	0	0	0	0	0	411244	523140	0	0	0	0	0	425208	0	0	0	6074	6074	0	0	0	6074	0	0	1112	0	0	0	0	0	0	17319	20621	0	0	0	0	0	0	1842	0	57750	0	2004	0	0	0	0	0	0	0	446	101538	323224	0	0	0	0	0	10554	1112	174	0	0	-1640	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4142	0	0	0	4142	0	0	0	17493	78817	101538	344712	0	15763	50769	344712	411244	0	0	0	70085	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2750	0	0	0	0	0	0	0	0	0	0	0	0	42759	54116	0	0	0	0	0	40165	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	264	538	0	0	0	0	0	0	-134	2549	5131	2161	548	0	0	0	0	0	0	0	1597	2781	35787	0	0	0	0	0	2926	0	15	492	49	-650	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2828	7792	4991	38705	0	1558	2496	38705	42759	0	34	34	5094	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2938	0	0	0	0	0	0	0	0	0	0	0	5218	513001	644889	0	0	0	0	0	502550	0	0	0	3770	3770	0	0	0	3770	0	0	0	0	0	0	0	0	0	6433	7466	0	0	0	0	0	0	3334	819	87843	1889	0	0	0	0	0	0	0	0	5338	101848	395364	0	0	0	0	0	23867	0	0	3316	33	-8303	1223	0	0	0	1223	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1566	1566	0	0	1566	0	20311	0	0	0	20311	0	0	0	7252	121826	105336	441186	0	24365	52668	441186	518219	0	17863	17863	46601	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3252	0	0	0	0	0	0	0	0	0	0	0	33	89229	143092	0	0	0	0	0	76725	0	0	0	125	125	0	0	0	125	0	0	0	0	0	0	0	0	0	3526	4640	0	0	0	220	100	0	497	19283	32908	724	1135	0	0	0	0	0	0	0	405	683	75637	0	0	0	0	0	3456	0	96	491	8	-652	187	0	0	0	187	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	546	0	0	0	546	0	0	0	22905	40064	1515	80491	0	8013	758	80491	89262	0	1400	1400	16233	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3458	0	0	0	0	0	0	0	0	0	0	0	145	22030	30102	0	0	0	0	0	12420	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5278	0	0	0	0	2036	173	0	8110	0	740	0	0	0	0	0	0	0	0	2368	10052	0	0	0	0	0	1175	0	0	0	0	-249	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8551	2368	19281	0	1710	1184	19281	22175	0	441	441	2979	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3720	0	0	0	0	0	0	0	0	0	0	0	339	99797	184249	0	0	0	0	0	105586	0	0	0	601	601	0	0	0	601	0	0	0	0	0	0	0	0	0	24856	1	0	0	0	6661	1007	0	287	7595	28649	349	0	0	0	0	295	0	0	0	5880	24050	75656	0	0	0	0	0	9628	553	0	8053	1022	-751	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	748	0	100	0	648	0	0	0	32451	49344	26723	76905	0	9869	13362	76905	100136	0	0	0	24856	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3953	0	0	0	0	0	0	0	0	0	0	0	834	104400	122440	0	0	0	0	0	102500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	668	1827	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	10792	0	0	11710	13977	76813	0	0	0	0	0	7990	0	0	672	0	-2149	476	0	0	0	476	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	668	14209	13977	95403	0	2842	6989	95403	105234	0	0	0	10174	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
