"IDRSSD"	RCFD0211	RCFD0213	RCFD0416	RCFD1286	RCFD1287	RCFD1289	RCFD1290	RCFD1291	RCFD1293	RCFD1294	RCFD1295	RCFD1297	RCFD1298	RCFD1698	RCFD1699	RCFD1701	RCFD1702	RCFD1703	RCFD1705	RCFD1706	RCFD1707	RCFD1709	RCFD1710	RCFD1711	RCFD1713	RCFD1714	RCFD1715	RCFD1716	RCFD1717	RCFD1718	RCFD1719	RCFD1731	RCFD1732	RCFD1733	RCFD1734	RCFD1735	RCFD1736	RCFD1737	RCFD1738	RCFD1739	RCFD1741	RCFD1742	RCFD1743	RCFD1744	RCFD1746	RCFD1754	RCFD1771	RCFD1772	RCFD1773	RCFD1778	RCFD8496	RCFD8497	RCFD8498	RCFD8499	RCFD8782	RCFD8783	RCFDA248	RCFDA510	RCFDA511	RCFDA549	RCFDA550	RCFDA551	RCFDA552	RCFDA553	RCFDA554	RCFDA555	RCFDA556	RCFDA557	RCFDA558	RCFDA559	RCFDA560	RCFDA561	RCFDA562	RCFDB838	RCFDB839	RCFDB840	RCFDB841	RCFDB842	RCFDB843	RCFDB844	RCFDB845	RCFDB846	RCFDB847	RCFDB848	RCFDB849	RCFDB850	RCFDB851	RCFDB852	RCFDB853	RCFDB854	RCFDB855	RCFDB856	RCFDB857	RCFDB858	RCFDB859	RCFDB860	RCFDB861	RCON0211	RCON0213	RCON0416	RCON1286	RCON1287	RCON1289	RCON1290	RCON1291	RCON1293	RCON1294	RCON1295	RCON1297	RCON1298	RCON1698	RCON1699	RCON1701	RCON1702	RCON1703	RCON1705	RCON1706	RCON1707	RCON1709	RCON1710	RCON1711	RCON1713	RCON1714	RCON1715	RCON1716	RCON1717	RCON1718	RCON1719	RCON1731	RCON1732	RCON1733	RCON1734	RCON1735	RCON1736	RCON1737	RCON1738	RCON1739	RCON1741	RCON1742	RCON1743	RCON1744	RCON1746	RCON1754	RCON1771	RCON1772	RCON1773	RCON1778	RCON8496	RCON8497	RCON8498	RCON8499	RCON8782	RCON8783	RCONA248	RCONA510	RCONA511	RCONA549	RCONA550	RCONA551	RCONA552	RCONA553	RCONA554	RCONA555	RCONA556	RCONA557	RCONA558	RCONA559	RCONA560	RCONA561	RCONA562	RCONB838	RCONB839	RCONB840	RCONB841	RCONB842	RCONB843	RCONB844	RCONB845	RCONB846	RCONB847	RCONB848	RCONB849	RCONB850	RCONB851	RCONB852	RCONB853	RCONB854	RCONB855	RCONB856	RCONB857	RCONB858	RCONB859	RCONB860	RCONB861	
1351																																																																																																		0	0	7653	0	0	0	0	0	0	17999	18043	4500	4473	0	0	0	0	1769	1764	0	0	0	0	0	0	2057	2044	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33838	33942	4500	4473	0	12013	12091	0	0	0	0	1729	0	0	0	1729	12560	13861	6335	0	0	0	0	1769	0	0	0	2057	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1454																																																																																																		0	0	21983	0	0	0	0	0	0	0	0	67425	66997	0	0	6003	6207	0	0	13783	13886	0	0	0	0	0	0	21887	21283	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	120011	120149	0	0	0	10908	11607	43791	43076	4057	5	169	795	6254	22618	11192	37745	0	225	4149	0	1308	9363	5048	7274	14009	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1557																																																																																																		0	0	4138	0	0	0	0	0	0	0	0	7829	8178	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2206	2281	8586	8965	0	2206	2281	757	787	0	0	2077	0	0	385	1692	5517	3160	417	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1632																																																																																																		0	0	26070	0	0	0	0	0	0	0	0	20660	21095	0	0	33	35	0	0	1553	1583	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25562	26308	0	0	0	3316	3595	0	0	2062	0	0	0	2061	16497	4667	1464	0	1229	0	1	26	363	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1669																																																																																																		0	0	30110	7500	7802	0	0	0	0	82283	86714	34531	35095	0	0	38	42	43	43	27	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	91946	96698	42096	42965	0	9620	9941	0	0	0	0	24675	0	0	3326	21349	56799	48223	5147	0	0	26	4	0	37	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1829																																																																																																		0	0	10374	0	0	0	0	0	0	0	0	22661	23158	0	0	7339	7705	0	0	43663	43731	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	109181	113639	0	0	0	33134	35054	0	0	0	2384	3991	75	0	3247	6022	40239	8629	1976	0	0	0	22737	26723	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1856																																																																																																		0	0	12162	0	0	0	0	0	0	0	0	3000	3039	0	0	0	0	0	0	7596	7580	0	0	0	0	0	0	20787	20792	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31383	31411	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3039	0	0	0	0	2043	5537	0	16937	3855	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2040																																																																																																		0	0	2650	0	0	0	0	0	0	0	0	3019	3150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1068	1080	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22582	23478	0	0	0	16743	17496	0	0	2819	1752	1752	771	2047	4048	3858	9922	0	0	0	0	0	0	0	1080	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2161																																																																																																		0	0	17229	0	0	0	0	0	0	0	0	25216	25409	301	336	165	178	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	301	336	25381	25587	0	0	0	0	0	0	0	8138	0	0	2009	6129	15232	2038	0	0	0	0	0	0	103	376	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2376																																																																																																		0	0	151851	0	0	0	0	0	0	16350	16203	0	0	34138	34081	30996	31235	135438	135240	37569	38230	0	0	0	0	262292	258255	14047	14287	19323	19161	0	0	0	0	0	0	0	0	2000	2040	0	0	0	0	467541	462940	144612	145420	0	0	0	0	0	0	0	160879	60000	59628	0	0	8935	7415	2040	0	127547	59837	1805	13515	29649	6688	227670	68232	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2451																																																																																																		0	0	570	0	0	0	0	0	0	0	0	400	405	0	0	0	0	45	46	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	330	330	403	408	0	285	284	0	0	0	0	272	3	3	70	202	203	125	90	0	0	0	0	0	0	45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2554																																																																																																		0	0	1478	0	0	0	0	0	0	0	0	2299	2253	2	2	0	0	4	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	7	2449	2405	0	0	0	150	152	0	0	0	0	0	0	0	0	0	1340	1065	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2732																																																																																																		0	0	38804	0	0	0	0	0	0	0	0	23085	23480	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1550	1611	0	0	0	0	0	0	73546	75069	0	0	0	48911	49978	0	0	21497	0	0	12712	9327	24081	25813	3136	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2750																																																																																																		0	0	5034	510	514	0	0	0	0	0	0	6193	6293	0	0	1605	1593	0	0	1595	1587	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10413	10495	0	0	0	510	508	498	500	55	0	0	555	0	3178	2489	1093	0	1155	893	0	164	968	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2938																																																																																																		0	0	38647	0	0	0	0	0	0	0	0	28723	29525	0	0	85	88	0	0	1803	1810	0	0	0	0	0	0	3819	3812	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	38871	40093	0	0	0	4441	4858	0	0	6227	0	0	2082	4145	17344	7729	3083	0	155	0	5	11	1727	0	2627	1185	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2956																																																																																																		0	0	15629	0	0	0	0	0	0	0	0	37343	36990	0	0	43	48	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	25	0	0	0	0	0	0	39022	38729	0	0	0	1610	1665	21460	21079	468	0	0	321	147	2688	1197	34327	0	0	0	0	1	48	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3252																																																																																																		0	0	15832	0	0	0	0	0	0	3238	3257	8215	8391	0	0	0	0	86	88	3820	3821	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	213	208	1412	1426	0	0	0	0	7544	7611	15886	16051	0	4007	4058	2439	2413	2500	2508	2451	0	0	3660	1305	5609	5087	3813	213	0	0	86	463	2919	440	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
