"IDRSSD"	RCFD1578	RCFD1752	RCFD2148	RCFD2160	RCFD2166	RCFD2168	RCFD3549	RCFD3550	RCFD3551	RCFDA519	RCFDA520	RCFDB556	RCFDC009	RCFDC010	RCFDC436	RCON1578	RCON1752	RCON2148	RCON2160	RCON2166	RCON2168	RCON3549	RCON3550	RCON3551	RCONA519	RCONA520	RCONB556	RCONC009	RCONC010	RCONC436	TEXT3549	TEXT3550	TEXT3551	
7045																0	0	50	1029	0	317	0	0	0	0	0	662	0	0	0				
7157																0	23	0	375	0	54	35	0	0	0	0	298	0	0	0	LEASE CONTRACT RECEIVABLE                                                                                                                                                                        			
7166																0	1239	1571	14584	0	10235	2970	0	0	0	0	1539	6723	0	0	TAX CREDIT INVESTMENT                                                                                                                                                                            			
7456																0	86	0	583	36	39	0	0	0	0	0	458	0	0	0				
7634																0	201	108	802	70	143	36	0	0	0	0	350	0	0	0	Late Fees Receivable                                                                                                                                                                             			
8033																0	444	73	1605	36	603	3	29	12	0	0	485	523	0	0	Accrued Late Charges on Loans & Unpostables                                                                                                                                                      	Federal Income Tax Depreciation                                                                                                                                                                  	Computer Software                                                                                                                                                                                	
8417																0	2751	0	351998	0	349138	59683	258099	0	0	0	109	0	0	0	A/R - Trust Fees                                                                                                                                                                                 	A/R - Settlements                                                                                                                                                                                		
8462																0	21	0	610	0	11	0	0	0	0	0	578	0	0	0				
8547																0	3043	1111	12969	0	6893				0	0	1922	5177	0	0				
8631																63	104	17	455	77	142	0	0	0	0	0	192	0	0	0				
9115																0	1103	0	14053	0	3206	0	0	0	0	0	9744	0	0	0				
9357																0	3014	0	6955	0	2276	591	0	0	0	0	1665	0	0	0	ST LOUIS ATM/CUSTOMER                                                                                                                                                                            			
9553																0	539	0	2926	161	870	0	0	0	0	0	1517	709	0	0				
9807																0	24547	0	67580	0	34542	34388	0	0	0	0	8491	0	0	0	Bank owned life insurance                                                                                                                                                                        			
9955																0	1001	0	2093	81	81				0	0	1011	0	0	0				
10157																0	537	0	1908	72	192	107	0	0	0	0	1179	0	0	0	Reserve for Federal Taxes-Current                                                                                                                                                                			
10250																19	677	0	2962	257	1000	499	0	0	0	0	1285	200	0	0	Computer Software                                                                                                                                                                                			
10849																0	1272	85	3322	0	939	678	0	0	0	0	1026	0	0	0	Corporate Owned Life Insurance                                                                                                                                                                   			
10858																0	1299	1589	6884	117	252	0	0	0	0	0	3744	0	0	0				
11145																3	816	159	1619	144	202	0	0	0	0	0	442	35	0	0				
11640																0	2425	333	9263	0	4806	0	0	0	0	0	1699	4310	0	0				
11837																0	916	0	1926	0	670	385			0	0	340	0	0	0	Income Tax Payable - State			
12030																0	623	1715	4716	68	469	0	0	0	0	0	1909	397	0	0				
12058																0	298	0	1505	57	66	0	0	0	0	0	1141	0	0	0				
12142																0	527	0	2509	196	419	218	0	0	0	0	1563	0	0	0	Deferred loan origination                                                                                                                                                                        			
12245																0	319	0	1035	93	101	0	0	0	0	0	615	0	0	0				
12311	0	79059	0	2995772	0	2819343	1454590	0	0	0	0	97370	930458	79723	0		79059														Operating lease assets                                                                                                                                                                           			
12357																0	4	0	379	12	12	0	0	0	0	0	363	0	0	0				
12647																0	157	0	554	34	34	0	0	0	0	0	363	0	0	0				
12656																0	29	0	155	33	33				0	0	93	0	0	0				
12937																0	670	91	1661	190	418	96	0	0	0	0	482	0	0	0	Accounts Receivable                                                                                                                                                                              			
12946																0	1455	0	13147	0	8662	0	0	0	0	0	3030	7806	0	0				
12955																0	325	0	805	85	87	0	0	0	0	0	393	0	0	0				
13037																0	365	226	3100	623	1779				0	0	730	0	0	0				
13103																0	2560	0	8571	604	2339	0	0	0	0	0	3672	1111	0	0				
13251																0	140	0	1135	0	630	0	0	0	0	0	365	630	0	0				
13309																0	23938	22697	86355	0	31351	20784	7186	0	0	0	8369	0	0	0	BANK OWNED LIFE INS-BOLI                                                                                                                                                                         	PREPAID PENSION COSTS                                                                                                                                                                            		
13457																0	3	0	1603	0	1129	0	0	0	0	0	471	1122	0	0				
14052																0	258	171	724	46	57	0	0	0	0	0	238	0	0	0				
14155																0	358	0	2263	0	1012	0	0	0	0	0	893	910	0	0				
14258																0	3534	0	6761	419	1117	641	0	0	0	0	2110	0	0	0	Fine Arts                                                                                                                                                                                        			
14409	0	90507	0	663103	0	491517	0	0	0	0	0	81079	252220	0	0		90507																	
14454																0	145	0	340	0	15	0	0	0	0	0	180	0	0	0				
14650																0	70	92	1341	0	999	0	0	0	0	0	180	843	0	0				
14753																0	9	0	634	102	171	0	0	0	0	0	454	0	0	0				
14865																0	253	0	2441	0	1364	0	0	0	0	0	824	944	0	0				
14931																0	187	10	360	43	57				0	0	106	0	0	0				
14940																0	0	378	1217	204	205	0	0	0	0	0	634	0	0	0				
15536																0	4143	0	20918	414	11021	9047			0	0	5754	0	0	0	Repossessed commercial property                                                                                                                                                                  			
16337																0	903	0	8129	246	5712	291	0	0	0	0	1514	5075	0	0	LATE FEES                                                                                                                                                                                        			
16458																0	633	0	2397	0	598	345	0	0	0	0	1166	0	0	0	IPS Deposit                                                                                                                                                                                      			
16551																0	881	503	2208	39	309	0	0	0	0	0	515	268	0	0				
16748																0	308	23	1968	42	1404				0	0	233	1338	0	0				
16766																0	5822	2559	20636	0	10631	0	0	0	0	0	1624	8450	0	0				
16944																0	0	0	400	32	85	0	0	0	0	0	315	0	0	0				
16953																0	0	0	441	10	12	2	0	0	0	0	429	0	0	0				
17110																0	219	0	3287	346	2962	2451	108	36	0	0	106	0	0	0	ADVISORY/TRUSTEE FEES RECEIVABLE                                                                                                                                                                 	CUSTODIAN FEES RECEIVABLE                                                                                                                                                                        	BROKERAGE FEES RECEIVABLE                                                                                                                                                                        	
17147																63	4545	896	20734	225	11852	0	0	0	0	0	3441	0	0	0				
17259																0	233	0	1685	51	990	0	0	0	0	0	462	939	0	0				
17464																13	2269	0	15451	949	10953	0	0	0	0	0	2229	8203	0	0				
17549																1017	650	0	5475	1806	3231	0	0	0	0	0	1594	0	0	0				
17839																0	461	493	2921	0	146	0	0	0	0	0	1821	0	0	0				
17950																0	523	0	1291	52	133	0	0	0	0	0	635	81	0	0				
18050																10	1667	517	3915	173	415	129	0	0	0	0	1316	0	0	0	Software                                                                                                                                                                                         			
18135																0	925	0	1973	239	298	0	0	0	0	0	750	0	0	0				
18368																0	1425	2623	7741	719	1405	408	0	0	0	0	2288	0	0	0	Visa in Process                                                                                                                                                                                  			
18377																0	89	6	176	0	27	0	0	0	0	0	54	0	0	0				
18827																0	424	120	1610	135	257	69	0	0	0	0	809	0	0	0	Prepaid Insurance                                                                                                                                                                                			
18836																0	421	176	4544	0	3225				0	0	722	2506	0	0				
18854																0	119	0	469	64	130	0	0	0	0	0	220	0	0	0				
18863																0	3308	664	13655	604	6883				0	4	2796	5759	0	0				
18957																0	295	0	1759	0	1022	0	0	0	0	0	442	857	0	0				
19356																5	0	0	870	54	334	0	0	0	0	0	536	275	0	0				
19730																0	68597	890	106225	0	31605	0	0	0	0	0	5133	27137	0	0				
19936																0	1014	342	3274	172	875	0	0	0	0	0	1043	703	0	0				
19972																0	179	56	2155	0	1848	0	0	0	0	0	72	1734	0	0				
20053																0	744	44	1053	0	17	0	0	0	0	0	248	0	0	0				
20147																0	360	26	945	59	171	0	0	0	0	0	388	0	0	0				
20259																0	38	0	292	33	50	15	0	0	0	0	204	0	0	0	Non-posted DDA                                                                                                                                                                                   			
20370																0	465	24	3764	109	2823	73	42	71	0	0	452	2508	0	0	Software Owned                                                                                                                                                                                   	Suspense Resources                                                                                                                                                                               	Loan Late Fees Outstanding                                                                                                                                                                       	
20512																0	787	488	2972	230	1322	0	0	0	0	0	375	0	0	0				
20633																0	1280	125	3356	147	383	0	0	0	0	0	1568	0	0	0				
20754																0	0	0	121	0	0	0	0	0	0	0	121	0	0	0				
20839																0	450	248	1249	39	117	78	0	0	0	0	434	0	0	0	Investment in State of Georgia Fund                                                                                                                                                              			
20857																0	309	0	1478	19	612	300	56	0	0	0	557	237	0	0	Prepaid insurance                                                                                                                                                                                	Other assets                                                                                                                                                                                     		
20866																0	362	301	3372	0	2329				0	0	380	1769	0	0				
21256																0	36	0	766	0	689				0	0	41	689	0	0				
21359																0	107	0	399	0	86				0	0	206	53	0	0				
21630																0	585	0	1075	41	224	180	0	0	0	0	266	0	0	0	Prepaid Income Tax                                                                                                                                                                               			
21658																0	584	0	3334	0	1895	0	0	0	0	0	855	1805	0	0				
22048																567	589	167	7673	197	4680	0	0	0	0	0	2237	3025	0	0				
22235																0	600	695	3452	155	509	339	0	0	0	0	1648	0	0	0	Investment in Staye of Georgia Fund                                                                                                                                                              			
22356																0	939	0	5595	121	2752	0	0	0	0	0	1904	2612	0	0				
22459																31	442	159	1294	175	210	0	0	0	0	0	483	0	0	0				
22543																0	176	0	699	112	193	61	0	0	0	0	330	0	0	0	NWBank Def Comp Investment                                                                                                                                                                       			
22552																0	235	0	1032	43	82	0	0	0	0	0	715	0	0	0				
22730																0	275	0	955	56	85	0	0	0	0	0	595	0	0	0				
22936																0	408	235	2168	154	247	75	0	0	0	0	1278	0	0	0	Deferred Director Compensation                                                                                                                                                                   			
22954																0	680	119	2025	0	516	0	0	0	0	0	710	484	0	0				
23036																31	0	804	4039	55	196	110	0	0	0	0	3039	0	0	0	Premium on Brokered Deposits                                                                                                                                                                     			
23045																0	213	59	467	0	10	0	0	0	0	0	185	0	0	0				
23241																0	32851	795	103028	0	55986	14610	0	0	0	0	13396	34585	0	0	Equipment leased to others                                                                                                                                                                       			
23456																0	196	0	1015	78	130	39	0	0	0	0	689	0	0	0	SIPIC ASSETS                                                                                                                                                                                     			
23504																0	1642	0	5712	0	1415	668	0	0	0	0	2655	0	0	0	Receivable Deferred Controller                                                                                                                                                                   			
23540																0	585	0	1756	103	167	43	0	0	0	0	1004	0	0	0	SECURITY COLLECTION ACCT                                                                                                                                                                         			
23643																166	526	276	2695	162	422	94	0	0	0	0	1471	0	0	0	PURCHASED COMPUTER SOFTWARE, NET                                                                                                                                                                 			
23755																0	397	0	984	189	337	143	0	0	0	0	250	0	0	0	Arrpgated investment int receivable                                                                                                                                                              			
23812																0	5544	3006	12649	1039	2811	0	0	0	0	0	1288	0	0	0				
24006																0	2476	0	10157	2001	2134	0	0	0	0	0	5547	0	0	0				
24266																0	1734	2534	23092	2356	6570	0	0	0	0	0	12254	3910	0	0				
24453																0	154	0	465	21	21	0	0	0	0	0	290	0	0	0				
24659																0	0	0	388	8	8	0	0	0	0	0	380	0	0	0				
24668																8	568	0	1746	162	466	0	0	0	0	0	712	0	0	0				
24855																0	19	0	195	0	125	0	0	0	0	0	51	86	0	0				
24949																0	6117	1455	11579	0	2297	0	0	0	0	0	1710	1959	0	0				
25357																0	321	0	680	63	199	128	8	0	0	0	160	0	0	0	Investments                                                                                                                                                                                      	Lease Purchase Exp                                                                                                                                                                               		
25647																30	0	84	1596	53	1250	1105	37	0	0	0	262	0	0	0	Accounts Receivable                                                                                                                                                                              	Unposted Debits                                                                                                                                                                                  		
25852																0	1280	583	3959	218	222	0	0	0	0	0	1874	0	0	0				
26149																0	0	0	595	0	193	123	0	0	0	0	402	0	0	0	Accrued federal income taxq                                                                                                                                                                      			
26233																0	1535	0	3974	199	1000	691	0	0	0	0	1439	0	0	0	ACCRUED INTEREST ON SECURITIES                                                                                                                                                                   			
26242																0	2873	40	14097	0	9741	0	0	0	0	0	1443	9157	0	0				
26457																0	0	0	246	0	0	0	0	0	0	0	246	0	0	0				
26756																0	82	0	891	0	566	0	0	0	0	0	243	533	0	0				
26765																0	260	0	843	88	122	0	0	0	0	0	461	0	0	0				
26859																0	2210	376	5010	234	809	513	0	0	0	0	1615	0	0	0	dda rejects                                                                                                                                                                                      			
26916																0	2042	0	7308	0	4225	1004	0	0	0	0	1041	0	0	0	ACH in Process                                                                                                                                                                                   			
27548																41	4805	14	13284	321	6647	0	0	0	0	0	1818	5976	0	0				
27614																0	1234	0	6347	0	3411	0	0	0	0	0	1702	2120	0	0				
27838																0	2229	0	3322	84	145	25	21	0	0	0	948	0	0	0	Artwork                                                                                                                                                                                          	Accounts Receivable                                                                                                                                                                              		
27847																0	748	0	3623	127	1609	0	0	0	0	0	1266	1172	0	0				
28013																0	13955	0	47366	0	26957	0	0	0	0	0	6454	24450	0	0				
28152																0	251	0	1240	2	747	0	0	0	0	0	242	744	0	0				
28255																0	721	0	2296	0	975	459	0	0	0	0	600	0	0	0	Non-conforming cash items                                                                                                                                                                        			
28349																0	793	0	4133	58	2914				0	0	426	2014	0	0				
28406																0	2655	0	25285	0	18063	0	0	0	0	0	4567	17179	0	0				
28572																0	921	0	2195	0	1117	0	0	0	0	0	157	1040	0	0				
28732																0	84	53	2025	0	1421	0	0	0	0	0	467	1302	0	0				
29104																0	7609	966	28714	631	15125	0	0	0	0	0	5014	14443	0	0				
29159																17	68	0	361	1	18	0	0	0	0	0	275	0	0	0				
29252																0	872	0	2136	59	793	0	0	0	0	0	471	676	0	0				
29636																0	3376	633	13768	0	5440	0	0	0	0	0	4319	2787	0	0				
29850																13	0	24	1502	61	1155	0	0	0	0	0	323	1079	0	0				
29944																0	0	42	225	0	64	0	0	0	0	0	119	0	0	0				
29953																0	449	0	1217	0	111	0	0	0	0	0	657	0	0	0				
30025																0	1101	923	7255	1072	3480	1398	0	0	0	0	1751	0	0	0	Accounts Receivable                                                                                                                                                                              			
30052																0	0	0	358	0	233	0	0	0	0	0	125	0	0	0				
30146																0	241	5	679	24	56	0	0	0	0	0	377	0	0	0				
30155																0	1064	0	2758	46	46	0	0	0	0	0	1648	0	0	0				
30258																0	502	0	2548	0	1624	0	0	0	0	0	422	1018	0	0				
30418																0	0	1965	3974	0	603	133	0	0	0	0	1406	0	0	0	Intercompany tax receivable                                                                                                                                                                      			
30502																0	3355	864	6901	0	1136	258	0	0	0	0	1546	0	0	0	Suspense Miscellaneous Debits                                                                                                                                                                    			
30650																0	653	193	1779	68	133	0	0	0	0	0	800	0	0	0				
30810																0	6097	0	1409089	0	1053342	0	0	0	0	258799	90851	0	0	593249				
30856																0	763	0	1825	0	510	0	0	0	0	0	552	332	0	0				
31134																0	266	0	2125	0	1160	250	0	0	0	0	699	537	0	0	Life Insurance - NY Life                                                                                                                                                                         			
31152																0	989	0	2334	0	790	0	0	0	0	0	555	719	0	0				
31255																0	817	255	5998	0	3805	0	0	0	0	0	1121	2997	0	0				
31303																0	27500	0	349256	0	302047	160841	58832	0	0	0	19709	69312	0	0	Due from broker                                                                                                                                                                                  	Prepaid pension plan expense                                                                                                                                                                     		
31657																0	0	0	564	0	0	0	0	0	0	0	564	0	0	0				
31826																0	737	274	2251	0	525	394	0	0	0	0	715	0	0	0	IENC - SEC                                                                                                                                                                                       			
31835																0	818	581	5757	0	3197	1600	0	0	0	0	1161	0	0	0	BOLI Plan                                                                                                                                                                                        			
32159																0	655	467	2306	58	654	509	0	0	0	0	530	0	0	0	SERVICING ASSET LOAN SALE                                                                                                                                                                        			
32234																0	43	0	730	48	48	0	0	0	0	0	639	0	0	0				
32766																0	24	28	345	39	69	0	0	0	0	0	224	0	0	0				
33147																0	707	0	3080	213	709	378	0	0	0	0	1664	0	0	0	Down payment - fixed assets                                                                                                                                                                      			
33259																0	669	0	3223	262	416	0	0	0	0	0	2138	0	0	0				
33268																0	75	0	661	30	51	0	0	0	0	0	535	0	0	0				
33549																0	10	0	341	31	122	0	0	0	0	0	209	77	0	0				
33727																0	1245	1067	10800	0	7089	0	0	0	0	0	1399	5832	0	0				
33754																0	0	0	300	0	21	0	0	0	0	0	279	0	0	0				
33772																0	5590	0	28038	0	17713				0	0	4735	15931	0	0				
33839																0	118	0	382	14	14	0	0	0	0	0	250	0	0	0				
33857																0	550	1111	2574	0	292	178	0	0	0	0	621	0	0	0	Prepaid VEBA                                                                                                                                                                                     			
34153																0	3692	0	6687	0	946	342	0	0	0	0	2049	0	0	0	Unamortized Bond Cost                                                                                                                                                                            			
34359																0	306	58	1277	67	532	0	0	0	0	0	381	458	0	0				
34425																0	1324	0	4033	0	1402				0	0	1307	0	0	0				
34434																0	587	414	2164	200	265	0	0	0	0	0	898	0	0	0				
34452																0	57	0	1187	0	663	0	0	0	0	0	467	506	0	0				
34537																0	4260	2666	17791	1794	5802	0	0	0	56	0	5007	0	0	0				
34555																3	1025	258	6837	133	3821	0	0	0	0	0	1733	3685	0	0				
34742																0	1833	311	8066	0	4636	0	0	0	0	0	1286	4319	0	0				
34836																0	0	12	499	0	326	0	0	0	0	0	161	191	0	0				
34863																0	0	0	249	37	108	63	0	0	0	0	141	0	0	0	Unposted Debits in Demand Accounts                                                                                                                                                               			
35057																4	240	0	749	70	87	13	0	0	0	0	422	0	0	0	Other Recievable-Security Float Item                                                                                                                                                             			
35244																0	3293	1595	8773	320	1809	0	0	0	0	0	2076	1308	0	0				
35301	0	129083	0	3727883	0	3331206	1268732			0	0	267594	0	0	0		129083														Due from Broker                                                                                                                                                                                  			
35570																0	91291	12519	210701	0	82295	80000	0	0	0	0	24596	0	0	0	BOLI( Bank Owned Life Insurance)                                                                                                                                                                 			
35646																0	140	99	1003	0	524	0	0	0	0	0	240	447	0	0				
35842																0	342	0	879	54	54				0	0	483	0	0	0				
35936																0	0	6	195	0	7	0	0	0	0	0	182	0	0	0				
36054																0	2294	950	11686	0	4375	0	0	0	0	0	4067	2360	0	0				
36344																0	2322	349	9260	0	4575	0	0	0	0	0	2014	4224	0	0				
36456																0	123	0	1176	90	118	0	0	0	0	0	935	0	0	0				
36858																0	804	0	1716	74	207	73	0	0	0	0	705	0	0	0	LEASE ACQUISITION COSTS                                                                                                                                                                          			
36933																0	362	108	1656	173	535	0	0	0	0	0	651	359	0	0				
37051																0	61	50	666	0	361	0	0	0	0	0	194	329	0	0				
37341																0	19	0	737	14	476	4	4	0	0	0	242	454	0	0	other assests                                                                                                                                                                                    	emp.acc.rec.                                                                                                                                                                                     		
37350																0	101	0	279	2	2	0	0	0	0	0	176	0	0	0				
37378																0	147	30	1956	86	996	316	0	0	0	0	783	344	0	0	CMO Prin paydown 45 day grace                                                                                                                                                                    			
37435																175	1692	736	7537	441	2101	1323	0	0	0	0	3008	0	0	0	State Tax Credits                                                                                                                                                                                			
37640																0	2845	0	13507	0	8870	0	0	0	0	0	1792	7847	0	0				
37659																0	95	0	769	16	255	0	0	0	0	0	419	192	0	0				
37743																0	251	228	815	39	47				0	0	289	0	0	0				
37949																0	1171	0	6650	0	3857				0	0	1622	3718	0	0				
38441																0	98	11	1109	17	793	569	0	0	0	0	207	113	0	0	Bank Owned Life Insurance                                                                                                                                                                        			
38478																0	3560	0	5787	43	117	0	0	0	0	0	2110	0	0	0				
38526																0	976	441	5397	0	3377	2625	0	0	0	0	603	0	0	0	Bank Owned Life Insurance                                                                                                                                                                        			
38535																0	1286	0	3115	174	281	0	0	0	0	0	1548	0	0	0				
38740																0	2288	0	3639	0	474	193	0	0	0	0	877	0	0	0	Net Software                                                                                                                                                                                     			
39327																0	0	88	5933	0	4491	0	0	0	0	0	1354	4015	0	0				
39420																0	3936	1711	23386	0	14813	0	0	0	0	0	2926	12480	0	0				
39475																0	4015	997	29241	0	16145	0	0	0	0	0	8084	15461	0	0				
39756																0	1179	0	3774	0	1320	0	0	0	0	0	1275	1037	0	0				
39934																0	884	107	5342	0	3872	0	0	0	0	0	479	3108	0	0				
40033																0	294	0	4107	21	3259	0	0	0	0	0	554	3238	0	0				
40305																0	11936	0	56233	0	27931	13000	0	0	0	0	16366	0	0	0	Prepaid Pension                                                                                                                                                                                  			
40350																0	145	0	551	14	14	0	0	0	0	0	392	0	0	0				
40707																0	870	244	4876	0	3125	2490	0	0	0	0	637	0	0	0	Loan Suspense                                                                                                                                                                                    			
40855																0	362	0	799	0	20	0	0	0	0	0	417	0	0	0				
41245																0	45	16	902	26	647				0	0	194	606	0	0				
41553																0	99	0	1060	0	42				0	0	919	0	0	0				
41629																0	533	195	1937	228	745	191			0	0	464	0	0	0	DDI/ESI Insurance Investment                                                                                                                                                                     			
41647																0	11560	696	18846	0	3247	0	0	0	0	0	3343	2776	0	0				
41759																0	66	0	1341	26	845	0	0	0	0	0	430	819	0	0				
41825																0	0	193	1463	109	303	130	0	0	0	0	967	0	0	0	License Fees                                                                                                                                                                                     			
41937																0	283	0	858	43	99	56	0	0	0	0	476	0	0	0	ACCRUED INTEREST, U.S. AGENCIES                                                                                                                                                                  			
41955																0	155	0	894	0	286	0	0	0	0	0	453	214	0	0				
42037																0	59	4	599	0	50	0	0	0	0	0	486	0	0	0				
42055																0	326	0	1274	59	118	52	0	0	0	0	830	0	0	0	SOFTWARE                                                                                                                                                                                         			
42354																0	204	0	912	0	25	0	0	0	0	0	683	0	0	0				
