"IDRSSD"	RCFD0071	RCFD0081	RCFD0426	RCFD1754	RCFD1773	RCFD2130	RCFD2145	RCFD2150	RCFD2155	RCFD2160	RCFD2170	RCFD2920	RCFD2930	RCFD2948	RCFD3000	RCFD3123	RCFD3163	RCFD3190	RCFD3200	RCFD3210	RCFD3230	RCFD3300	RCFD3545	RCFD3548	RCFD3632	RCFD3838	RCFD3839	RCFD5369	RCFD6724	RCFDA130	RCFDB528	RCFDB529	RCFDB530	RCFDB989	RCFDB995	RCFN2200	RCFN6631	RCFN6636	RCON0071	RCON0081	RCON0426	RCON1754	RCON1773	RCON2130	RCON2145	RCON2150	RCON2155	RCON2160	RCON2170	RCON2200	RCON2920	RCON2930	RCON2948	RCON3000	RCON3123	RCON3163	RCON3190	RCON3200	RCON3210	RCON3230	RCON3300	RCON3545	RCON3548	RCON3632	RCON3838	RCON3839	RCON5369	RCON6631	RCON6636	RCON6724	RCONA130	RCONB528	RCONB529	RCONB530	RCONB987	RCONB989	RCONB993	RCONB995	
11837																																							0	2166	0	0	17029	0	1071	0	0	1926	82317	66893	0	797	74190	0	1273	0	6500	0	8127	314	82317	0	0	290	0	7186	0	4932	61961		0	54143	52870	337	7255	0	0	0	
12030																																							0	5977	0	713	6858	0	3070	50	0	4716	207228	175900	0	3945	187845	0	4620	91	8000	0	19383	300	207228	0	0	18742	0	300	0	17628	158272		0	183287	178667	41	7086	0	0	0	
12058																																							1895	3237	0	2909	36051	0	1679	377	0	1505	109583	97605	0	723	100367	0	988	0	2039	0	9216	200	109583	0	0	7047	0	1650	636	10498	87107		0	60032	59044	319	2250	0	0	0	
12142																																							1383	8652	0	4064	89071	0	4957	154	0	2509	183221	160156	0	914	161070	0	988	0	0	0	22151	1250	183221	0	0	6446	0	13250	0	27142	133014		0	70419	69431	1205	3000	0	0	0	
12245																																							17	2479	0	0	29912	0	1342	0	0	1035	92705	77776	0	790	81566	0	748	0	3000	0	11139	1419	92705	0	0	5383	0	3581	0	15110	62666		0	56468	55720	756	2200	0	0	0	
12311	37500	773982	73588	5090	4161578	7262	338779	15196	9208	2995772	29892589	9208	983498	27828557	461888	333117	187717	4850961	731966	1602144	40000	29892589	91541	73855	1191245	0	345279	411792		0	21043875	20710758	25620	69194	1862144	769922	0	769922									9208		29806775	18330115	9208		27742743				4850961											3399378	14930737						3632	69194	216888	1862144	
12357																																							1683	1824	0	16310	0	0	125	0	0	379	32824	28845	0	297	29142	0	86	0	0	0	3682	120	32824	0	0	2542	0	1020	0	3339	25506		0	9889	9803	0	2700	0	0	0	
12647																																							16	6652	0	8451	0	0	1092	94	0	554	59226	52942	0	443	53385	0	467	0	0	0	5841	125	59226	0	0	841	0	4875	748	11085	41857		0	39886	39419	0	2200	0	0	0	
12656																																							0	310	0	201	0	0	228	32	0	155	8683	7834	0	29	7863	0	291	0	0	0	820	72	8683	0	0	360	0	388	0	1426	6408		0	7715	7424	0	333	0	0	0	
12937																																							2946	4417	0	0	14423	67	4307	0	0	1661	123009	108689	0	475	109293	0	876	0	129	0	13716	750	123009	0	0	7649	0	5250	185	27526	81163		0	95879	95003	67	0	0	0	0	
12946																																							0	7490	2427	2952	158455	905	7194	523	0	13147	403558	352375	0	3821	362890	0	3744	0	6694	0	40668	1	403558	0	0	35987	0	3749	0	36103	316272		0	209109	205365	931	5100	0	0	0	
12955																																							74	2984	0	2790	13025	0	3697	0	0	805	93295	75875	0	346	82721	0	812	0	6500	0	10574	1567	93295	0	0	3242	0	5433	1460	14539	61336		0	67072	66260	332	2200	0	0	0	
13037																																							259	2803	0	0	10200	0	2684	982	0	3100	120714	104757	0	799	105556	0	1510	0	0	0	15158	900	120714	0	0	13771	0	450	0	15594	89163		0	95960	94450	37	6236	0	0	0	
13103																																							77	15620	0	24190	313481	0	10211	0	0	8571	797349	642154	0	17257	676653	108	4749	249	3225	0	120588	500	797349	0	0	63885	0	34018	0	16855	625299		0	425392	420643	22185	4307	0	0	14017	
13251																																							450	1442	0	0	8366	0	136	133	0	1135	32681	28940	0	141	29081	0	330	0	0	0	3600	25	32681	0	0	1663	0	1725	0	3421	25519		0	20212	19882	187	1137	0	0	0	
13309																																							866	45509	661	0	615625	0	15438	1343	0	86355	2172500	1505438	0	16947	2002333	0	61382	0	427026	0	170167	25321	2172500	0	0	115505	0	24451	11862	179111	1326327		0	1456223	1394841	4890	0	0	25500	27422	
13457																																							0	607	0	87	5059	0	36	0	0	1603	20126	15281	0	112	15393	0	326	0	0	0	4733	50	20126	0	0	4560	0	50	0	1382	13899		0	13000	12674	73	60	0	0	0	
14052																																							1685	1925	0	216	5521	0	504	0	0	724	62842	57765	0	331	58096	0	808	0	0	0	4746	1000	62842	0	0	2240	0	1500	0	11741	46024		0	50114	49306	6	2961	0	0	0	
14155																																							4	2333	0	1105	9530	0	1695	30	0	2263	82837	67156	0	534	73630	0	1146	0	5940	0	9207	176	82837	0	0	8708	0	160	0	9183	57973		0	65227	64081	163	1796	0	0	0	
14258																																							0	21049	0	0	33537	0	4994	0	0	6761	550560	464284	0	1373	506907	0	5698	0	25000	0	43653	500	550560	0	0	27470	0	15088	2493	99030	365254		0	474424	468726	595	13000	0	16250	0	
14409	28342	164943	144381	0	8428846	0	142368	23580	7033	663103	26483497	7033	386415	23223446	147	223873	1797984	512882	300000	3259904	0	26483497	0	0	754862	0	2447380	0		0	15056790	14832917	57662	0	1822527	214676	0	214676									7033		26483497	19779913	7033		23223446				512882											3493879	16286034						250000	0	200000	1822527	
14454																																							0	697	0	0	3003	0	150	14	0	340	30725	24819	0	116	24945	0	682	0	10	0	5780	75	30725	0	0	3790	0	1775	0	2241	22578		0	21853	21171	140	5350	0	0	0	
14650																																							2494	3778	0	1315	1629	0	373	92	0	1341	26179	22380	0	178	22558	0	397	0	0	0	3621	200	26179	0	0	3112	0	300	0	5566	16814		0	15354	14957	9	200	0	0	0	
14753																																							0	1646	0	809	11542	0	170	0	0	634	28362	25112	0	348	25460	0	545	0	0	0	2902	300	28362	0	0	318	977	1277	0	4863	20249		0	12906	12361	30	1200	0	0	0	
14865																																							287	4363	0	0	11521	0	2320	394	0	2441	81757	73297	0	552	73849	0	1010	0	0	0	7908	730	81757	0	0	3969	0	2870	0	12457	60840		0	59171	58161	339	2270	0	0	0	
14931																																							475	1719	0	0	8101	0	34	0	0	360	30193	26123	0	109	26472	0	145	0	0	0	3721	1903	30193	0	0	248	0	1560	0	13003	13120		0	15932	15787	10	3717	0	0	240	
14940																																							0	1056	0	0	26155	0	340	0	0	1217	139074	119698	0	583	127538	0	1401	0	564	0	11536	500	139074	0	0	5237	0	5504	0	15672	104026		0	111707	110306	295	0	0	3800	2893	
15536																																							1013	43540	0	60594	70408	0	25946	7186	0	20918	1087411	931788	0	4839	941627	0	12128	4840	5000	0	145784	356	1087411	0	0	35046	0	107073	0	101248	830540		0	865094	852966	3309	0	0	0	0	
16337																																							4259	8225	0	0	41339	0	8216	569	0	8129	269646	230625	0	600	249748	0	1742	0	17070	0	19898	350	269646	0	0	16047	0	3350	0	45552	185073		0	182068	180326	151	18583	0	0	1453	
16458																																							0	6884	0	36062	29731	0	10723	0	0	2397	183172	151339	0	901	158091	0	1700	0	5851	0	25081	941	183172	0	0	21844	0	2059	0	12441	138898		0	93279	91579	237	5796	0	0	0	
16551																																							96	1120	0	0	5823	0	668	0	0	2208	85459	65446	0	236	78231	0	1482	0	12549	0	7228	175	85459	0	0	5191	0	1825	0	7687	57759		0	76698	75216	37	328	0	0	0	
16748																																							27	2843	281	280	10937	0	1050	0	0	1968	48096	40693	0	289	42982	0	395	0	2000	0	5114	400	48096	0	0	2064	0	2600	784	6957	33736		0	24311	23916	50	6010	0	0	0	
16766																																							367	11029	11	0	180411	0	1866	0	0	20636	420303	268982	0	5523	374505	6600	5667	0	100000	0	39198	7576	420303	0	0	25615	0	5250	515	13977	255005		0	191135	185468	757	20000	0	0	0	
16944																																							0	2742	0	1197	13273	0	257	0	0	400	30835	25811	0	201	26012	0	273	0	0	0	4823	1000	30835	0	0	2149	0	1500	0	4268	21543		0	12239	11966	174	1000	0	0	0	
