RCON8725,RCONA126,RCONC391,RCONFT00,RCONFT01,RCONFT02,RCONFT03,RCONFT04,RCONFT05,RCONFT06,RCONFT07,RCONFT08,RCONFT09,RCONFT10,RCONFT11,RCONFT12,RCONFT13,RCONFT14,RCONFT15,RCONFT16,RCONHK18,RCONHK19,RIADC388,RIADC389,RIADC390,RIADF551,RIADF553,IDRSSD,RCON9999
,,,false,,,false,,,false,false,,false,,false,,false,,,false,,,,,,,,37,2019-12-31
,,,false,,,false,,,false,false,,false,,false,,false,,,false,,,,,,,,242,2019-12-31
,,,false,,,false,,,false,false,,false,,false,,false,,,false,,,,,,,,279,2019-12-31
3846,0,,true,0,0,true,12498,932,false,false,,false,,false,,false,,,false,,,,,,,,354,2019-12-31
,,,false,,,false,,,false,false,,false,,false,,false,,,false,,,,,,,,457,2019-12-31
10000,0,,true,0,0,false,,,false,false,,true,33992,true,35040,false,,,false,,,,,,,,505,2019-12-31
872,0,,true,0,0,false,,,false,false,,false,,true,19099,false,,,false,,,,,,,,1155,2019-12-31
,,,false,,,false,,,false,false,,false,,false,,false,,,false,,,,,,,,1351,2019-12-31
1647,0,,true,0,0,false,,,false,false,,true,17330,true,60182,false,,,false,,,,,,,,1454,2019-12-31
,,,false,,,false,,,false,false,,false,,false,,false,,,false,,,,,,,,1669,2019-12-31
,,,false,,,false,,,false,false,,false,,false,,false,,,false,,,,,,,,1856,2019-12-31
0,0,,,,,,0,0,,,,,,,,,,,,,,,,,,,2161,2019-12-31
,,,false,,,false,,,false,false,,false,,false,,false,,,false,,,,,,,,2732,2019-12-31
,,,false,,,false,,,false,false,,false,,false,,false,,,false,,,,,,,,2750,2019-12-31
,,,false,,,false,,,false,false,,false,,false,,false,,,false,,,,,,,,3252,2019-12-31
,,,false,,,false,,,false,false,,false,,false,,false,,,false,,,,,,,,3458,2019-12-31
248,0,,true,0,0,false,,,false,false,,false,,false,,false,,,false,,,,,,,,3720,2019-12-31
