RCON8725,RCONA126,RCONC391,RCONFT00,RCONFT01,RCONFT02,RCONFT03,RCONFT04,RCONFT05,RCONFT06,RCONFT07,RCONFT08,RCONFT09,RCONFT10,RCONFT11,RCONFT12,RCONFT13,RCONFT14,RCONFT15,RCONFT16,RCONHK18,RCONHK19,RIADC388,RIADC389,RIADC390,RIADF551,RIADF553,IDRSSD,RCON9999
,,,false,,,false,,,false,false,,false,,false,,false,,,false,,,,,,,,12142,2017-06-30
,,,false,,,false,,,false,false,,false,,false,,false,,,false,,,,,,,,12179,2017-06-30
,,,,,,,,,,,,,,,,,,,,,,0,0,31334,12408,0,12311,2017-06-30
0,0,,,,,,,,,,,,,,,,,,,,,,,,,,12647,2017-06-30
,,,false,,,false,,,false,false,,false,,false,,false,,,false,,,,,,,,12656,2017-06-30
,,,false,,,false,,,false,false,,false,,true,46330,false,,,false,,,,,,,,12937,2017-06-30
0,0,,,,,,,,,,,,,,,,,,,,,,,,,,12946,2017-06-30
0,0,,,,,,,,,,,,,,,,,,,,,,,,,,13103,2017-06-30
,,,false,,,false,,,false,true,5578,true,4926,true,10504,false,,,false,,,,,,,,13251,2017-06-30
,,,false,,,false,,,false,false,,false,,false,,false,,,false,,,,,,,,13457,2017-06-30
,,,false,,,false,,,false,false,,false,,true,16603,false,,,false,,,,,,,,14052,2017-06-30
,,,false,,,false,,,false,false,,true,6523,true,824,false,,,false,,,,,,,,14155,2017-06-30
,,,false,,,false,,,false,false,,false,,false,,false,,,false,,,,,,,,14650,2017-06-30
,,,false,,,false,,,false,false,,false,,false,,false,,,false,,,,,,,,14753,2017-06-30
1837,0,,true,0,0,false,,,false,false,,false,,false,,false,,,false,,,,,,,,14865,2017-06-30
0,0,,,,,,,,,,,,,,,,,,,,,,,,,,14977,2017-06-30
,,,false,,,false,,,false,false,,true,7863,true,188092,false,,,false,,,,,,,,16551,2017-06-30
2,0,,true,0,151,false,,,false,false,,false,,true,55171,false,,,false,,,,,,,,16748,2017-06-30
0,0,,,,,,,,,,,,,,,,,,,,,,,,,,17110,2017-06-30
757869,0,,,,,,,,,,,,,,,,,,,,,,,,,,17147,2017-06-30
,,,false,,,false,,,false,false,,false,,false,,false,,,false,,,,,,,,17259,2017-06-30
560860,0,,,,,,,,,,,,,,,,,,,,,,,,,,17464,2017-06-30
,,,false,,,false,,,false,false,,false,,false,,false,,,false,,,,,,,,17950,2017-06-30
,,,false,,,false,,,false,false,,false,,false,,false,,,false,,,,,,,,17978,2017-06-30
,,,false,,,false,,,false,false,,false,,false,,false,,,false,,,,,,,,18050,2017-06-30
,,,false,,,false,,,false,false,,false,,false,,false,,,false,,,,,,,,18135,2017-06-30
71000,0,,,,,,,,,,,,,,,,,,,,,,,,,,18827,2017-06-30
,,,false,,,false,,,false,false,,false,,false,,false,,,false,,,,,,,,18836,2017-06-30
0,0,,,,,,,,,,,,,,,,,,,,,,,,,,18854,2017-06-30
,,,false,,,false,,,false,false,,false,,false,,false,,,false,,,,,,,,19356,2017-06-30
,,,false,,,false,,,false,false,,false,,false,,false,,,false,,,,,,,,19936,2017-06-30
,,,false,,,false,,,false,false,,false,,false,,false,,,false,,,,,,,,19972,2017-06-30
,,,false,,,true,2447,0,false,false,,true,3619,true,39412,false,,,false,,,,,,,,20053,2017-06-30
,,,false,,,false,,,false,false,,false,,true,60354,false,,,false,,,,,,,,20633,2017-06-30
,,,false,,,false,,,false,false,,false,,false,,false,,,false,,,,,,,,20857,2017-06-30
,,,false,,,false,,,false,false,,false,,false,,false,,,false,,,,,,,,21256,2017-06-30
,,,false,,,false,,,false,false,,false,,false,,false,,,false,,,,,,,,21359,2017-06-30
0,0,,,,,,,,,,,,,,,,,,,,,,,,,,21630,2017-06-30
0,0,,,,,,,,,,,,,,,,,,,,,,,,,,21658,2017-06-30
3000,0,,true,0,0,false,,,false,false,,false,,false,,false,,,false,,,,,,,,22048,2017-06-30
8101,0,,,,,,,,,,,,,,,,,,,,,,,,,,22543,2017-06-30
,,,false,,,false,,,false,false,,false,,false,,false,,,false,,,,,,,,22552,2017-06-30
,,,false,,,false,,,false,false,,true,4514,false,,false,,,false,,,,,,,,22730,2017-06-30
,,,false,,,false,,,false,false,,false,,false,,false,,,false,,,,,,,,22936,2017-06-30
,,,false,,,false,,,false,false,,false,,false,,false,,,false,,,,,,,,23456,2017-06-30
371511,0,,,,,,,,,,,,,,,,,,,,,,,,,,23504,2017-06-30
,,,false,,,false,,,false,false,,false,,false,,false,,,false,,,,,,,,23643,2017-06-30
0,2060,,true,0,0,false,,,false,true,185606,true,280,true,185606,false,,,false,,,,,,,,23755,2017-06-30
0,0,,,,,,,,,,,,,,,,,,,,,,,,,,24006,2017-06-30
,,,false,,,false,,,false,false,,false,,false,,false,,,false,,,,,,,,24378,2017-06-30
,,,false,,,false,,,false,false,,false,,false,,false,,,false,,,,,,,,24453,2017-06-30
,,,false,,,false,,,false,false,,false,,false,,false,,,false,,,,,,,,24659,2017-06-30
0,0,,,,,,,,,,,,,,,,,,,,,,,,,,24668,2017-06-30
,,,false,,,false,,,false,false,,false,,true,183219,false,,,false,,,,,,,,24949,2017-06-30
,,,false,,,false,,,false,false,,false,,false,,false,,,false,,,,,,,,25357,2017-06-30
0,0,,,,,,,,,,,,,,,,,,,,,,,,,,25647,2017-06-30
,,,false,,,false,,,false,false,,false,,true,445,false,,,false,,,,,,,,26176,2017-06-30
,,,false,,,false,,,false,false,,false,,false,,false,,,false,,,,,,,,26242,2017-06-30
0,0,,,,,,,,,,,,,,,,,,,,,,,,,,26457,2017-06-30
,,,false,,,false,,,false,false,,false,,false,,false,,,false,,,,,,,,26765,2017-06-30
,,,false,,,false,,,false,false,,false,,false,,false,,,false,,,,,,,,27070,2017-06-30
29172,0,,,,,,,,,,,,,,,,,,,,,,,,,,27548,2017-06-30
,,,false,,,false,,,false,false,,true,429,true,40745,false,,,false,,,,,,,,27614,2017-06-30
,,,false,,,false,,,false,false,,false,,false,,false,,,false,,,,,,,,27847,2017-06-30
0,0,,,,,,,,,,,,,,,,,,,,,,,,,,28013,2017-06-30
15376,0,,,,,,,,,,,,,,,,,,,,,,,,,,28152,2017-06-30
,,,false,,,false,,,false,false,,false,,false,,false,,,false,,,,,,,,28255,2017-06-30
103863,1061532,,,,,,,,,,,,,,,,,,,,,,,,,,28406,2017-06-30
0,0,,,,,,,,,,,,,,,,,,,,,,,,,,28675,2017-06-30
,,,false,,,false,,,false,false,,false,,false,,false,,,false,,,,,,,,28732,2017-06-30
,,,false,,,false,,,false,false,,false,,false,,false,,,false,,,,,,,,29476,2017-06-30
0,0,,,,,,,,,,,,,,,,,,,,,,,,,,29636,2017-06-30
0,0,,,,,,,,,,,,,,,,,,,,,,,,,,29878,2017-06-30
,,,false,,,false,,,false,false,,true,2452,false,,false,,,false,,,,,,,,30052,2017-06-30
0,66044,,,,,,,,,,,,,,,,,,,,,,,,,,30502,2017-06-30
,,,false,,,false,,,false,false,,false,,false,,false,,,false,,,,,,,,30650,2017-06-30
9447584,0,3641696,,,,,,,,,,,,,,,,,,,,242996,0,171288,,,30810,2017-06-30
0,0,,,,,,,,,,,,,,,,,,,,,,,,,,31134,2017-06-30
0,0,,,,,,,,,,,,,,,,,,,,,,,,,,31255,2017-06-30
,,,false,,,false,,,false,false,,false,,false,,false,,,false,,,,,,,,31657,2017-06-30
0,0,,,,,,,,,,,,,,,,,,,,,,,,,,31826,2017-06-30
,,,false,,,false,,,false,false,,false,,false,,false,,,false,,,,,,,,31835,2017-06-30
,,,false,,,false,,,false,false,,false,,false,,false,,,false,,,,,,,,32234,2017-06-30
,,,false,,,false,,,false,false,,false,,false,,false,,,false,,,,,,,,32766,2017-06-30
,,,false,,,false,,,false,false,,false,,true,82512,false,,,false,,,,,,,,32971,2017-06-30
0,0,,,,,,,,,,,,,,,,,,,,,,,,,,33147,2017-06-30
,,,false,,,false,,,false,false,,false,,false,,false,,,false,,,,,,,,33259,2017-06-30
1196,0,,,,,,,,,,,,,,,,,,,,,,,,,,33268,2017-06-30
,,,false,,,false,,,false,false,,false,,false,,false,,,false,,,,,,,,33370,2017-06-30
,,,false,,,false,,,false,false,,true,3904,false,,false,,,false,,,,,,,,33839,2017-06-30
5319,0,,,,,,,,,,,,,,,,,,,,,,,,,,33857,2017-06-30
0,0,,,,,,,,,,,,,,,,,,,,,,,,-8,0,34425,2017-06-30
1253,1062,,true,0,0,false,,,false,false,,false,,false,,false,,,false,,,,,,,,34434,2017-06-30
,,,false,,,false,,,false,false,,false,,false,,false,,,false,,,,,,,,34452,2017-06-30
78450,0,,,,,,,,,,,,,,,,,,,,,,,,622,0,34537,2017-06-30
0,0,,,,,,,,,,,,,,,,,,,,,,,,,,34555,2017-06-30
,,,false,,,true,12611,1881,false,false,,true,11860,false,,false,,,false,,,,,,,,34742,2017-06-30
0,0,,,,,,,,,,,,,,,,,,,,,,,,,,35057,2017-06-30
,,,,,,,,,,,,,,,,,,,,,,,,,,,35301,2017-06-30
917206,0,,,,,,,,,,,,,,,,,,,,,,,,,,35570,2017-06-30
,,,false,,,false,,,false,false,,false,,false,,false,,,false,,,,,,,,35646,2017-06-30
,,,false,,,false,,,false,false,,false,,true,33473,false,,,false,,,,,,,,35879,2017-06-30
,,,false,,,false,,,false,false,,false,,false,,false,,,false,,,,,,,,36456,2017-06-30
,,,false,,,false,,,false,false,,false,,false,,false,,,false,,,,,,,,36933,2017-06-30
,,,false,,,false,,,false,false,,false,,false,,false,,,false,,,,,,,,37051,2017-06-30
,,,false,,,false,,,false,false,,false,,false,,false,,,false,,,,,,,,37341,2017-06-30
7529,0,,,,,,,,,,,,,,,,,,,,,,,,,,37435,2017-06-30
20629,84546,,,,,,,,,,,,,,,,,,,,,,,,-68,0,37640,2017-06-30
0,0,,,,,,,,,,,,,,,,,,,,,,,,,,37659,2017-06-30
,,,false,,,false,,,false,false,,false,,false,,false,,,false,,,,,,,,37949,2017-06-30
,,,false,,,false,,,false,false,,false,,false,,false,,,false,,,,,,,,38740,2017-06-30
,,,false,,,false,,,false,false,,false,,false,,false,,,false,,,,,,,,39327,2017-06-30
348,0,,,,,,,,,,,,,,,,,,,,,,,,,,39756,2017-06-30
,,,false,,,false,,,false,false,,false,,false,,false,,,false,,,,,,,,40033,2017-06-30
541083,0,,,,,,,,,,,,,,,,,,,,,,,,14511,0,40499,2017-06-30
,,,false,,,false,,,false,false,,true,1551,false,,false,,,false,,,,,,,,40855,2017-06-30
,,,false,,,false,,,false,false,,false,,false,,false,,,false,,,,,,,,41245,2017-06-30
,,,false,,,false,,,false,false,,false,,false,,false,,,false,,,,,,,,41553,2017-06-30
0,0,,,,,,,,,,,,,,,,,,,,,,,,,,41629,2017-06-30
360,0,,,,,,,,,,,,,,,,,,,,,,,,,,41825,2017-06-30
,,,false,,,false,,,false,false,,false,,true,25108,false,,,false,,,,,,,,41937,2017-06-30
,,,false,,,false,,,false,false,,false,,false,,false,,,false,,,,,,,,41955,2017-06-30
,,,false,,,false,,,false,false,,false,,false,,false,,,false,,,,,,,,42037,2017-06-30
,,,false,,,false,,,false,false,,false,,false,,false,,,false,,,,,,,,42354,2017-06-30
,,,false,,,false,,,false,false,,false,,false,,false,,,false,,,,,,,,42372,2017-06-30
956040,0,,,,,,,,,,,,,,,,,,,,,,,,,,42420,2017-06-30
0,0,,,,,,,,,,,,,,,,,,,,,,,,,,42448,2017-06-30
,,,false,,,false,,,false,false,,false,,false,,false,,,false,,,,,,,,42457,2017-06-30
,,,false,,,false,,,false,false,,false,,true,30300,false,,,false,,,,,,,,43052,2017-06-30
,,,false,,,false,,,false,false,,false,,false,,false,,,false,,,,,,,,43351,2017-06-30
,,,false,,,false,,,false,false,,true,6657,false,,false,,,false,,,,,,,,43856,2017-06-30
,,,false,,,false,,,false,false,,false,,false,,false,,,false,,,,,,,,43959,2017-06-30
,,,false,,,false,,,false,false,,false,,false,,false,,,false,,,,,,,,44040,2017-06-30
0,0,,,,,,,,,,,,,,,,,,,,,,,,,,44433,2017-06-30
,,,false,,,false,,,false,false,,false,,true,66802,false,,,false,,,,,,,,44741,2017-06-30
,,,false,,,false,,,false,false,,false,,false,,false,,,false,,,,,,,,44750,2017-06-30
0,0,,,,,,,,,,,,,,,,,,,,,,,,,,44929,2017-06-30
0,0,,,,,,,,,,,,,,,,,,,,,,,,,,45038,2017-06-30
,,,false,,,false,,,false,false,,false,,false,,false,,,false,,,,,,,,45047,2017-06-30
,,,false,,,false,,,false,false,,false,,false,,false,,,false,,,,,,,,45056,2017-06-30
,,,false,,,false,,,false,false,,false,,false,,false,,,false,,,,,,,,45430,2017-06-30
,,,false,,,false,,,false,false,,true,141,true,141,false,,,false,,,,,,,,45458,2017-06-30
0,0,,,,,,,,,,,,,,,,,,,,,,,,,,45551,2017-06-30
0,0,,,,,,,,,,,,,,,,,,,,,,,,,,45560,2017-06-30
,,,false,,,false,,,false,false,,false,,false,,false,,,false,,,,,,,,45775,2017-06-30
0,802,,true,0,0,false,,,false,false,,true,41415,true,41415,false,,,false,,,,,,,,46053,2017-06-30
,,,false,,,false,,,false,false,,false,,false,,false,,,false,,,,,,,,46941,2017-06-30
85112,3200,,,,,,,,,,,,,,,,,,,,,,,,,,47247,2017-06-30
,,,false,,,false,,,false,false,,true,342,true,18308,false,,,false,,,,,,,,47256,2017-06-30
0,0,,,,,,,,,,,,,,,,,,,,,,,,,,47452,2017-06-30
,,,false,,,false,,,false,false,,true,24449,true,26155,false,,,false,,,,,,,,47500,2017-06-30
,,,false,,,false,,,false,false,,true,484,true,12099,false,,,false,,,,,,,,48057,2017-06-30
0,0,,,,,,,,,,,,,,,,,,,,,,,,,,48150,2017-06-30
0,0,,,,,,,,,,,,,,,,,,,,,,,,,,48374,2017-06-30
1033,0,,,,,,,,,,,,,,,,,,,,,,,,,,48440,2017-06-30
0,0,,,,,,,,,,,,,,,,,,,,,,,,,,49054,2017-06-30
,,,false,,,false,,,false,false,,false,,false,,false,,,false,,,,,,,,49148,2017-06-30
,,,false,,,false,,,false,false,,false,,false,,false,,,false,,,,,,,,49241,2017-06-30
,,,false,,,false,,,false,false,,false,,true,6854,false,,,false,,,,,,,,49652,2017-06-30
,,,false,,,false,,,false,false,,false,,false,,false,,,false,,,,,,,,49858,2017-06-30
,,,false,,,false,,,false,false,,false,,false,,false,,,false,,,,,,,,49951,2017-06-30
,,,false,,,false,,,false,false,,false,,false,,false,,,false,,,,,,,,50144,2017-06-30
0,0,,,,,,,,,,,,,,,,,,,,,,,,,,50461,2017-06-30
,,,false,,,false,,,false,false,,false,,false,,false,,,false,,,,,,,,50872,2017-06-30
0,0,,,,,,,,,,,,,,,,,,,,,,,,,,51253,2017-06-30
0,0,,,,,,,,,,,,,,,,,,,,,,,,,,51356,2017-06-30
,,,false,,,false,,,true,false,,false,,false,,false,,,false,1520,0,,,,34,0,51459,2017-06-30
449,0,,,,,,,,,,,,,,,,,,,,,,,,,,51842,2017-06-30
0,0,,,,,,,,,,,,,,,,,,,,,,,,,,52719,2017-06-30
,,,false,,,false,,,false,false,,false,,false,,false,,,false,,,,,,,,52951,2017-06-30
0,0,,,,,,,,,,,,,,,,,,,,,,,,,,53033,2017-06-30
,,,false,,,false,,,false,false,,false,,false,,false,,,false,,,,,,,,53051,2017-06-30
,,,false,,,false,,,false,false,,false,,false,,false,,,false,,,,,,,,53752,2017-06-30
,,,false,,,false,,,false,false,,false,,true,56079,false,,,false,,,,,,,,54049,2017-06-30
0,257,,,,,,,,,,,,,,,,,,,,,,,,,,54058,2017-06-30
,,,false,,,false,,,false,false,,false,,false,,false,,,false,,,,,,,,54441,2017-06-30
0,0,,,,,,,,,,,,,,,,,,,,,,,,,,54656,2017-06-30
45662,0,,,,,,,,,,,,,,,,,,,,,,,,,,54973,2017-06-30
,,,false,,,false,,,false,false,,false,,false,,false,,,false,,,,,,,,55336,2017-06-30
,,,false,,,false,,,false,false,,false,,false,,false,,,false,,,,,,,,55635,2017-06-30
,,,false,,,false,,,false,false,,false,,false,,false,,,false,,,,,,,,55653,2017-06-30
,,,false,,,false,,,false,false,,false,,true,157766,false,,,false,,,,,,,,55970,2017-06-30
,,,false,,,false,,,false,false,,false,,false,,false,,,false,,,,,,,,56258,2017-06-30
0,0,,,,,,,,,,,,,,,,,,,,,,,,3400,0,56351,2017-06-30
4869,0,,true,0,0,false,,,false,false,,false,,true,146777,false,,,false,,,,,,,,56548,2017-06-30
100000,448373,,,,,,,,,,,,,,,,,,,,,,,,,,56557,2017-06-30
,,,false,,,false,,,false,false,,true,2875,true,122722,false,,,false,,,,,,,,56717,2017-06-30
0,0,,,,,,,,,,,,,,,,,,,,,,,,,,57040,2017-06-30
1463,0,,true,0,0,false,,,false,false,,false,,false,,false,,,false,,,,,,,,57228,2017-06-30
0,0,,,,,,,,,,,,,,,,,,,,,,,,,,57451,2017-06-30
0,0,,,,,,,,,,,,,,,,,,,,,,,,,,58177,2017-06-30
,,,false,,,false,,,false,false,,false,,false,,false,,,false,,,,,,,,58207,2017-06-30
,,,false,,,false,,,false,false,,false,,false,,false,,,false,,,,,,,,58225,2017-06-30
417231,0,,,,,,,,,,,,,,,,,,,,,,,,,,58243,2017-06-30
2160,0,,true,0,0,false,,,false,false,,false,,false,,false,,,false,,,,,,,,58355,2017-06-30
,,,false,,,false,,,false,false,,false,,false,,false,,,false,,,,,,,,58551,2017-06-30
,,,false,,,false,,,false,false,,false,,false,,false,,,false,,,,,,,,58636,2017-06-30
,,,false,,,false,,,false,false,,false,,false,,false,,,false,,,,,,,,58757,2017-06-30
38824,0,,,,,,,,,,,,,,,,,,,,,,,,,,58971,2017-06-30
0,0,,,,,,,,,,,,,,,,,,,,,,,,,,59316,2017-06-30
,,,false,,,false,,,false,false,,false,,false,,false,,,false,,,,,,,,59352,2017-06-30
,,,false,,,false,,,false,false,,false,,false,,false,,,false,,,,,,,,59370,2017-06-30
,,,false,,,false,,,false,false,,false,,false,,false,,,false,,,,,,,,59754,2017-06-30
,,,,,,,,,,,,,,,,,,,,,,,,,,,60143,2017-06-30
10267,0,,,,,,,,,,,,,,,,,,,,,,,,,,60330,2017-06-30
0,0,,,,,,,,,,,,,,,,,,,,,,,,,,60545,2017-06-30
0,0,,,,,,,,,,,,,,,,,,,,,,,,,,60554,2017-06-30
0,0,,,,,,,,,,,,,,,,,,,,,,,,,,60648,2017-06-30
2212,0,,,,,,,,,,,,,,,,,,,,,,,,,,61122,2017-06-30
25275,0,,true,0,0,true,25410,2263,false,false,,false,,true,566907,false,,,false,,,,,,,,61355,2017-06-30
,,,false,,,false,,,false,false,,true,16523,true,22508,false,,,false,,,,,,,,61476,2017-06-30
0,0,,,,,,,,,,,,,,,,,,,,,,,,,,61757,2017-06-30
,,,false,,,false,,,false,false,,false,,false,,false,,,false,,,,,,,,61832,2017-06-30
,,,false,,,false,,,false,false,,false,,false,,false,,,false,,,,,,,,61953,2017-06-30
,,,false,,,false,,,false,false,,false,,true,1955,false,,,false,,,,,,,,62044,2017-06-30
,,,false,,,false,,,false,false,,false,,false,,false,,,false,,,,,,,,62110,2017-06-30
,,,false,,,false,,,false,false,,true,402,true,56512,false,,,false,,,,,,,,62147,2017-06-30
13477,0,,true,0,0,false,,,false,true,3047,true,6523,true,1821,false,,,false,,,,,,,,62772,2017-06-30
,,,false,,,false,,,false,false,,false,,false,,false,,,false,,,,,,,,63050,2017-06-30
,,,,,,,,,,,,,,,,,,,,,,,,,,,63069,2017-06-30
,,,false,,,false,,,false,false,,false,,false,,false,,,false,,,,,,,,63201,2017-06-30
,,,false,,,false,,,false,false,,false,,true,49184,false,,,false,,,,,,,,63573,2017-06-30
0,0,,,,,,,,,,,,,,,,,,,,,,,,,,63733,2017-06-30
23906,0,,true,0,0,false,,,false,false,,true,1414,true,116032,false,,,false,,,,,,,,63742,2017-06-30
0,0,,,,,,,,,,,,,,,,,,,,,,,,,,63751,2017-06-30
,,,false,,,true,12597,3620,false,false,,false,,false,,false,,,false,,,,,,,,64150,2017-06-30
952,0,,true,0,0,true,8207,952,false,false,,true,48709,true,164465,false,,,false,,,,,,,,64543,2017-06-30
29222,0,,,,,,,,,,,,,,,,,,,,,,,,,,64552,2017-06-30
,,,false,,,false,,,false,false,,false,,false,,false,,,false,,,,,,,,64730,2017-06-30
,,,false,,,false,,,false,false,,true,801,true,801,false,,,false,,,,,,,,65205,2017-06-30
,,,false,,,false,,,false,false,,false,,false,,false,,,false,,,,,,,,65241,2017-06-30
,,,,,,,,,,,,,,,,,,,,,,,,,,,65513,2017-06-30
0,0,,,,,,,,,,,,,,,,,,,,,,,,,,65559,2017-06-30
0,8356,,,,,,,,,,,,,,,,,,,,,,,,,,65746,2017-06-30
24155,0,,,,,,,,,,,,,,,,,,,,,,,,,,65858,2017-06-30
,,,false,,,false,,,false,false,,false,,false,,false,,,false,,,,,,,,66154,2017-06-30
,,,false,,,false,,,false,false,,false,,true,201,false,,,false,,,,,,,,66275,2017-06-30
20015,0,,,,,,,,,,,,,,,,,,,,,,,,65,0,66677,2017-06-30
,,,false,,,false,,,false,false,,false,,true,1362,false,,,false,,,,,,,,67142,2017-06-30
100764,0,,true,0,0,false,,,false,false,,false,,false,,false,,,false,,,,,,,,67151,2017-06-30
13970,0,,true,0,0,false,,,false,false,,true,34978,true,53871,false,,,false,,,,,,,,67209,2017-06-30
,,,false,,,false,,,false,false,,false,,false,,false,,,false,,,,,,,,67254,2017-06-30
0,0,,,,,,,,,,,,,,,,,,,,,,,,,,67656,2017-06-30
,,,false,,,false,,,false,false,,false,,true,1196,false,,,false,,,,,,,,67870,2017-06-30
,,,false,,,false,,,false,false,,false,,true,22529,false,,,false,,,,,,,,68448,2017-06-30
,,,false,,,false,,,false,false,,false,,false,,false,,,false,,,,,,,,68671,2017-06-30
2104,0,,,,,,,,,,,,,,,,,,,,,,,,,,68756,2017-06-30
0,0,,,,,,,,,,,,,,,,,,,,,,,,,,68831,2017-06-30
5189,926,,true,0,0,false,,,false,false,,false,,true,149911,false,,,false,,,,,,,,68840,2017-06-30
1762,0,,true,0,0,false,,,false,false,,true,7920,false,,false,,,false,,,,,,,,68859,2017-06-30
538,0,,,,,,,,,,,,,,,,,,,,,,,,,,69333,2017-06-30
,,,false,,,false,,,true,false,,false,,true,175680,false,,,false,578,0,,,,56,0,69678,2017-06-30
,,,false,,,false,,,false,false,,false,,false,,false,,,false,,,,,,,,70058,2017-06-30
0,0,,,,,,,,,,,,,,,,,,,,,,,,,,70218,2017-06-30
,,,false,,,false,,,false,false,,false,,true,125938,false,,,false,,,,,,,,70414,2017-06-30
,,,false,,,false,,,false,false,,false,,false,,false,,,false,,,,,,,,70638,2017-06-30
,,,false,,,false,,,false,false,,false,,false,,false,,,false,,,,,,,,70955,2017-06-30
