RCON8725,RCONA126,RCONC391,RCONFT00,RCONFT01,RCONFT02,RCONFT03,RCONFT04,RCONFT05,RCONFT06,RCONFT07,RCONFT08,RCONFT09,RCONFT10,RCONFT11,RCONFT12,RCONFT13,RCONFT14,RCONFT15,RCONFT16,RCONHK18,RCONHK19,RIADC388,RIADC389,RIADC390,RIADF551,RIADF553,IDRSSD,RCON9999
,,,false,,,false,,,false,false,,false,,false,,false,,,false,,,,,,,,14650,2018-12-31
,,,false,,,false,,,false,false,,false,,false,,false,,,false,,,,,,,,14753,2018-12-31
1775,0,,true,0,0,false,,,false,false,,false,,false,,false,,,false,,,,,,,,14865,2018-12-31
0,0,,,,,,,,,,,,,,,,,,,,,,,,,,14977,2018-12-31
1503,0,,true,0,0,false,,,false,false,,true,6128,true,213118,false,,,false,,,,,,,,16551,2018-12-31
,,,false,,,false,,,false,false,,false,,true,49255,false,,,false,,,,,,,,16748,2018-12-31
0,0,,,,,,,,,,,,,,,,,,,,,,,,,,17110,2018-12-31
990684,0,,,,,,,,,,,,,,,,,,,,,,,,,,17147,2018-12-31
,,,false,,,false,,,false,false,,false,,false,,false,,,false,,,,,,,,17259,2018-12-31
,,,false,,,false,,,false,false,,false,,false,,false,,,false,,,,,,,,17950,2018-12-31
,,,false,,,false,,,false,false,,false,,false,,false,,,false,,,,,,,,17978,2018-12-31
,,,false,,,false,,,false,false,,false,,false,,false,,,false,,,,,,,,18050,2018-12-31
0,478,,true,0,0,false,,,false,false,,false,,false,,false,,,false,,,,,,,,18135,2018-12-31
80400,0,,,,,,,,,,,,,,,,,,,,,,,,,,18827,2018-12-31
,,,false,,,false,,,false,false,,false,,false,,false,,,false,,,,,,,,18836,2018-12-31
0,0,,,,,,,,,,,,,,,,,,,,,,,,,,18854,2018-12-31
,,,false,,,false,,,false,false,,false,,false,,false,,,false,,,,,,,,19356,2018-12-31
,,,false,,,false,,,false,false,,false,,false,,false,,,false,,,,,,,,19936,2018-12-31
,,,false,,,false,,,false,false,,false,,false,,false,,,false,,,,,,,,19972,2018-12-31
,,,false,,,false,,,false,false,,true,6817,true,36267,false,,,false,,,,,,,,20053,2018-12-31
,,,false,,,false,,,false,false,,true,3283,true,59680,false,,,false,,,,,,,,20633,2018-12-31
,,,false,,,false,,,false,false,,false,,false,,false,,,false,,,,,,,,20857,2018-12-31
,,,false,,,false,,,false,false,,false,,false,,false,,,false,,,,,,,,21256,2018-12-31
,,,false,,,false,,,false,false,,false,,false,,false,,,false,,,,,,,,21359,2018-12-31
0,691,,,,,,,,,,,,,,,,,,,,,,,,,,21658,2018-12-31
2000,0,,true,0,0,false,,,false,false,,false,,false,,false,,,false,,,,,,,,22048,2018-12-31
993,0,,,,,,,,,,,,,,,,,,,,,,,,,,22543,2018-12-31
,,,false,,,false,,,false,false,,false,,false,,false,,,false,,,,,,,,22552,2018-12-31
,,,false,,,false,,,false,false,,true,4812,false,,false,,,false,,,,,,,,22730,2018-12-31
,,,false,,,false,,,false,false,,false,,false,,false,,,false,,,,,,,,22936,2018-12-31
,,,false,,,false,,,false,false,,false,,false,,false,,,false,,,,,,,,23456,2018-12-31
433401,0,,,,,,,,,,,,,,,,,,,,,,,,,,23504,2018-12-31
,,,false,,,false,,,false,false,,false,,false,,false,,,false,,,,,,,,23643,2018-12-31
387,321,,true,0,0,false,,,false,false,,true,167,true,180356,false,,,false,,,,,,,,23755,2018-12-31
0,16606,,,,,,,,,,,,,,,,,,,,,,,,,,24006,2018-12-31
,,,false,,,false,,,false,false,,false,,false,,false,,,false,,,,,,,,24378,2018-12-31
,,,false,,,false,,,false,false,,false,,false,,false,,,false,,,,,,,,24453,2018-12-31
,,,false,,,false,,,false,false,,false,,false,,false,,,false,,,,,,,,24659,2018-12-31
0,0,,,,,,,,,,,,,,,,,,,,,,,,,,24668,2018-12-31
,,,false,,,false,,,false,false,,false,,true,164214,false,,,false,,,,,,,,24949,2018-12-31
,,,false,,,false,,,false,false,,false,,false,,false,,,false,,,,,,,,25357,2018-12-31
0,0,,,,,,,,,,,,,,,,,,,,,,,,,,25647,2018-12-31
,,,false,,,false,,,false,false,,false,,true,363,false,,,false,,,,,,,,26176,2018-12-31
,,,false,,,false,,,false,false,,false,,false,,false,,,false,,,,,,,,26242,2018-12-31
,,,false,,,false,,,false,false,,false,,false,,false,,,false,,,,,,,,26457,2018-12-31
0,0,,,,,,,,,,,,,,,,,,,,,,,,,,26765,2018-12-31
,,,false,,,false,,,false,false,,false,,false,,false,,,false,,,,,,,,27070,2018-12-31
23347,0,,,,,,,,,,,,,,,,,,,,,,,,,,27548,2018-12-31
,,,false,,,false,,,false,false,,true,627,true,37027,false,,,false,,,,,,,,27614,2018-12-31
,,,false,,,false,,,false,false,,false,,false,,false,,,false,,,,,,,,27847,2018-12-31
0,0,,,,,,,,,,,,,,,,,,,,,,,,,,28013,2018-12-31
23423,0,,,,,,,,,,,,,,,,,,,,,,,,,,28152,2018-12-31
,,,false,,,false,,,false,false,,false,,false,,false,,,false,,,,,,,,28255,2018-12-31
43309,1347378,,,,,,,,,,,,,,,,,,,,,,,,,,28406,2018-12-31
0,0,,,,,,,,,,,,,,,,,,,,,,,,,,28675,2018-12-31
,,,false,,,false,,,false,false,,false,,false,,false,,,false,,,,,,,,28732,2018-12-31
,,,false,,,false,,,false,false,,false,,false,,false,,,false,,,,,,,,29476,2018-12-31
0,0,,,,,,,,,,,,,,,,,,,,,,,,,,29636,2018-12-31
0,0,,,,,,,,,,,,,,,,,,,,,,,,,,29878,2018-12-31
,,,false,,,false,,,false,false,,true,4157,false,,false,,,false,,,,,,,,30052,2018-12-31
78837,0,,,,,,,,,,,,,,,,,,,,,,,,,,30502,2018-12-31
,,,false,,,false,,,false,false,,false,,false,,false,,,false,,,,,,,,30650,2018-12-31
,,,,,,,,,,,,,,,,,,,,,,594475,0,215294,,,30810,2018-12-31
0,0,,,,,,,,,,,,,,,,,,,,,,,,,,31134,2018-12-31
0,0,,,,,,,,,,,,,,,,,,,,,,,,,,31255,2018-12-31
,,,false,,,false,,,false,false,,false,,false,,false,,,false,,,,,,,,31657,2018-12-31
0,0,,,,,,,,,,,,,,,,,,,,,,,,,,31826,2018-12-31
,,,false,,,false,,,false,false,,false,,false,,false,,,false,,,,,,,,31835,2018-12-31
75000,0,,true,0,0,false,,,false,false,,false,,false,,false,,,false,,,,,,,,32234,2018-12-31
,,,false,,,false,,,false,false,,false,,false,,false,,,false,,,,,,,,32766,2018-12-31
,,,false,,,false,,,false,false,,false,,true,84402,false,,,false,,,,,,,,32971,2018-12-31
0,0,,,,,,,,,,,,,,,,,,,,,,,,,,33147,2018-12-31
,,,false,,,false,,,false,false,,false,,false,,false,,,false,,,,,,,,33259,2018-12-31
644,0,,,,,,,,,,,,,,,,,,,,,,,,,,33268,2018-12-31
,,,false,,,false,,,false,false,,false,,false,,false,,,false,,,,,,,,33370,2018-12-31
,,,false,,,false,,,false,false,,true,3136,false,,false,,,false,,,,,,,,33839,2018-12-31
2633,0,,,,,,,,,,,,,,,,,,,,,,,,,,33857,2018-12-31
0,0,,,,,,,,,,,,,,,,,,,,,,,,0,0,34425,2018-12-31
1165,957,,true,0,0,false,,,false,false,,false,,false,,false,,,false,,,,,,,,34434,2018-12-31
,,,false,,,false,,,false,false,,false,,false,,false,,,false,,,,,,,,34452,2018-12-31
195577,0,,,,,,,,,,,,,,,,,,,,,,,,262,0,34537,2018-12-31
0,0,,,,,,,,,,,,,,,,,,,,,,,,,,34555,2018-12-31
,,,false,,,true,12433,2577,false,false,,true,9165,false,,false,,,false,,,,,,,,34742,2018-12-31
412,0,,,,,,,,,,,,,,,,,,,,,,,,,,35057,2018-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,35301,2018-12-31
2615896,0,,,,,,,,,,,,,,,,,,,,,,,,,,35570,2018-12-31
,,,false,,,false,,,false,false,,false,,false,,false,,,false,,,,,,,,35646,2018-12-31
,,,false,,,false,,,false,false,,false,,true,28140,false,,,false,,,,,,,,35879,2018-12-31
,,,false,,,false,,,false,false,,false,,false,,false,,,false,,,,,,,,36456,2018-12-31
,,,false,,,false,,,false,false,,false,,false,,false,,,false,,,,,,,,36933,2018-12-31
,,,false,,,false,,,false,false,,false,,false,,false,,,false,,,,,,,,37051,2018-12-31
,,,false,,,false,,,false,false,,false,,false,,false,,,false,,,,,,,,37341,2018-12-31
5255,0,,,,,,,,,,,,,,,,,,,,,,,,,,37435,2018-12-31
16701,85587,,,,,,,,,,,,,,,,,,,,,,,,-111,0,37640,2018-12-31
0,0,,,,,,,,,,,,,,,,,,,,,,,,,,37659,2018-12-31
,,,false,,,false,,,false,false,,false,,false,,false,,,false,,,,,,,,37949,2018-12-31
,,,false,,,false,,,false,false,,false,,false,,false,,,false,,,,,,,,38740,2018-12-31
,,,false,,,false,,,false,false,,false,,false,,false,,,false,,,,,,,,39327,2018-12-31
168,0,,,,,,,,,,,,,,,,,,,,,,,,,,39756,2018-12-31
,,,false,,,false,,,false,false,,false,,false,,false,,,false,,,,,,,,40033,2018-12-31
415145,0,,,,,,,,,,,,,,,,,,,,,,,,23960,0,40499,2018-12-31
,,,false,,,false,,,false,false,,true,2089,false,,false,,,false,,,,,,,,40855,2018-12-31
,,,false,,,false,,,false,false,,false,,false,,false,,,false,,,,,,,,41245,2018-12-31
,,,false,,,false,,,false,false,,false,,false,,false,,,false,,,,,,,,41553,2018-12-31
,,,false,,,false,,,false,false,,false,,false,,false,,,false,,,,,,,,41629,2018-12-31
0,0,,,,,,,,,,,,,,,,,,,,,,,,,,41825,2018-12-31
,,,false,,,false,,,false,false,,true,89,true,28246,false,,,false,,,,,,,,41937,2018-12-31
,,,false,,,false,,,false,false,,false,,false,,false,,,false,,,,,,,,41955,2018-12-31
,,,false,,,false,,,false,false,,false,,false,,false,,,false,,,,,,,,42037,2018-12-31
,,,false,,,false,,,false,false,,false,,false,,false,,,false,,,,,,,,42354,2018-12-31
,,,false,,,false,,,false,false,,false,,false,,false,,,false,,,,,,,,42372,2018-12-31
985413,0,,,,,,,,,,,,,,,,,,,,,,,,,,42420,2018-12-31
0,0,,,,,,,,,,,,,,,,,,,,,,,,,,42448,2018-12-31
,,,false,,,false,,,false,false,,false,,false,,false,,,false,,,,,,,,42457,2018-12-31
,,,false,,,false,,,false,false,,false,,true,29047,false,,,false,,,,,,,,43052,2018-12-31
,,,false,,,false,,,false,false,,false,,false,,false,,,false,,,,,,,,43351,2018-12-31
,,,false,,,false,,,false,false,,true,11696,false,,false,,,false,,,,,,,,43856,2018-12-31
,,,false,,,false,,,false,false,,false,,false,,false,,,false,,,,,,,,43959,2018-12-31
,,,false,,,false,,,false,false,,false,,false,,false,,,false,,,,,,,,44040,2018-12-31
30000,0,,,,,,,,,,,,,,,,,,,,,,,,,,44433,2018-12-31
,,,false,,,false,,,false,false,,false,,true,76384,false,,,false,,,,,,,,44741,2018-12-31
,,,false,,,false,,,false,false,,false,,false,,false,,,false,,,,,,,,44750,2018-12-31
0,0,,,,,,,,,,,,,,,,,,,,,,,,,,44929,2018-12-31
0,0,,,,,,,,,,,,,,,,,,,,,,,,,,45038,2018-12-31
,,,false,,,false,,,false,false,,false,,false,,false,,,false,,,,,,,,45047,2018-12-31
,,,false,,,false,,,false,false,,false,,false,,false,,,false,,,,,,,,45056,2018-12-31
,,,false,,,false,,,false,false,,false,,false,,false,,,false,,,,,,,,45430,2018-12-31
,,,false,,,false,,,false,false,,true,127,true,127,false,,,false,,,,,,,,45458,2018-12-31
0,0,,,,,,,,,,,,,,,,,,,,,,,,,,45551,2018-12-31
0,0,,,,,,,,,,,,,,,,,,,,,,,,,,45560,2018-12-31
,,,false,,,false,,,false,false,,false,,false,,false,,,false,,,,,,,,45775,2018-12-31
,,,false,,,false,,,false,false,,true,45248,true,61431,false,,,false,,,,,,,,46053,2018-12-31
,,,false,,,false,,,false,false,,false,,false,,false,,,false,,,,,,,,46941,2018-12-31
36903,3169,,,,,,,,,,,,,,,,,,,,,,,,,,47247,2018-12-31
,,,false,,,false,,,false,false,,true,195,true,21201,false,,,false,,,,,,,,47256,2018-12-31
,,,false,,,false,,,false,false,,false,,false,,false,,,false,,,,,,,,47452,2018-12-31
,,,false,,,false,,,false,false,,true,23889,true,25069,false,,,false,,,,,,,,47500,2018-12-31
,,,false,,,false,,,false,false,,true,578,true,14438,false,,,false,,,,,,,,48057,2018-12-31
,,,false,,,false,,,false,false,,false,,false,,false,,,false,,,,,,,,48150,2018-12-31
0,0,,,,,,,,,,,,,,,,,,,,,,,,,,48374,2018-12-31
1002,0,,true,0,0,false,,,false,false,,true,14734,true,69955,false,,,false,,,,,,,,48440,2018-12-31
,,,false,,,false,,,false,false,,false,,false,,false,,,false,,,,,,,,49054,2018-12-31
,,,false,,,false,,,false,false,,false,,false,,false,,,false,,,,,,,,49148,2018-12-31
,,,false,,,false,,,false,false,,false,,false,,false,,,false,,,,,,,,49241,2018-12-31
,,,false,,,false,,,false,false,,false,,true,5598,false,,,false,,,,,,,,49652,2018-12-31
,,,false,,,false,,,false,false,,false,,false,,false,,,false,,,,,,,,49858,2018-12-31
,,,false,,,false,,,false,false,,false,,false,,false,,,false,,,,,,,,49951,2018-12-31
,,,false,,,false,,,false,false,,false,,false,,false,,,false,,,,,,,,50144,2018-12-31
0,0,,,,,,,,,,,,,,,,,,,,,,,,,,50461,2018-12-31
,,,false,,,false,,,false,false,,false,,false,,false,,,false,,,,,,,,50872,2018-12-31
0,0,,,,,,,,,,,,,,,,,,,,,,,,,,51253,2018-12-31
0,0,,,,,,,,,,,,,,,,,,,,,,,,,,51356,2018-12-31
,,,false,,,false,,,true,false,,false,,false,,false,,,false,1622,0,,,,102,0,51459,2018-12-31
0,0,,,,,,,,,,,,,,,,,,,,,,,,,,51842,2018-12-31
0,0,,,,,,,,,,,,,,,,,,,,,,,,,,52719,2018-12-31
,,,false,,,false,,,false,false,,false,,false,,false,,,false,,,,,,,,52951,2018-12-31
,,,false,,,false,,,false,false,,false,,false,,false,,,false,,,,,,,,53051,2018-12-31
,,,false,,,false,,,false,false,,false,,false,,false,,,false,,,,,,,,53752,2018-12-31
,,,false,,,false,,,false,false,,false,,true,67171,false,,,false,,,,,,,,54049,2018-12-31
0,648,,,,,,,,,,,,,,,,,,,,,,,,,,54058,2018-12-31
,,,false,,,false,,,false,false,,false,,false,,false,,,false,,,,,,,,54441,2018-12-31
0,0,,,,,,,,,,,,,,,,,,,,,,,,,,54656,2018-12-31
20312,0,,,,,,,,,,,,,,,,,,,,,,,,,,54973,2018-12-31
,,,false,,,false,,,false,false,,false,,false,,false,,,false,,,,,,,,55336,2018-12-31
,,,false,,,false,,,false,false,,false,,false,,false,,,false,,,,,,,,55635,2018-12-31
,,,false,,,false,,,false,false,,false,,false,,false,,,false,,,,,,,,55653,2018-12-31
,,,false,,,false,,,false,false,,false,,true,152961,false,,,false,,,,,,,,55970,2018-12-31
,,,false,,,false,,,false,false,,false,,false,,false,,,false,,,,,,,,56258,2018-12-31
0,0,,,,,,,,,,,,,,,,,,,,,,,,-7651,0,56351,2018-12-31
1906,0,,true,0,0,false,,,false,false,,false,,true,144048,false,,,false,,,,,,,,56548,2018-12-31
0,301359,,,,,,,,,,,,,,,,,,,,,,,,,,56557,2018-12-31
8966,0,,true,0,0,false,,,false,false,,true,11881,true,116676,false,,,false,,,,,,,,56717,2018-12-31
0,0,,,,,,,,,,,,,,,,,,,,,,,,,,57040,2018-12-31
,,,false,,,false,,,false,false,,false,,true,91337,false,,,false,,,,,,,,57451,2018-12-31
,,,false,,,false,,,false,false,,false,,false,,false,,,false,,,,,,,,58225,2018-12-31
511776,0,,,,,,,,,,,,,,,,,,,,,,,,,,58243,2018-12-31
837,0,,true,0,0,false,,,false,false,,false,,false,,false,,,false,,,,,,,,58355,2018-12-31
,,,false,,,false,,,false,false,,false,,false,,false,,,false,,,,,,,,58551,2018-12-31
,,,false,,,false,,,false,false,,false,,false,,false,,,false,,,,,,,,58636,2018-12-31
,,,false,,,false,,,false,false,,false,,false,,false,,,false,,,,,,,,58757,2018-12-31
113525,0,,,,,,,,,,,,,,,,,,,,,,,,,,58971,2018-12-31
0,0,,,,,,,,,,,,,,,,,,,,,,,,,,59316,2018-12-31
0,0,,,,,,,,,,,,,,,,,,,,,,,,,,59352,2018-12-31
,,,false,,,false,,,false,false,,false,,false,,false,,,false,,,,,,,,59370,2018-12-31
,,,false,,,false,,,false,false,,false,,false,,false,,,false,,,,,,,,59754,2018-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,60143,2018-12-31
12711,0,,,,,,,,,,,,,,,,,,,,,,,,,,60330,2018-12-31
0,0,,,,,,,,,,,,,,,,,,,,,,,,,,60545,2018-12-31
0,0,,,,,,,,,,,,,,,,,,,,,,,,,,60554,2018-12-31
,,,false,,,false,,,false,false,,false,,true,55412,false,,,false,,,,,,,,60648,2018-12-31
2479,0,,,,,,,,,,,,,,,,,,,,,,,,,,61122,2018-12-31
6843,0,,true,0,0,true,20586,1741,false,false,,false,,true,545665,false,,,false,,,,,,,,61355,2018-12-31
,,,false,,,false,,,false,false,,true,16425,true,23171,false,,,false,,,,,,,,61476,2018-12-31
0,0,,,,,,,,,,,,,,,,,,,,,,,,,,61757,2018-12-31
,,,false,,,false,,,false,false,,false,,false,,false,,,false,,,,,,,,61832,2018-12-31
,,,false,,,false,,,false,false,,false,,false,,false,,,false,,,,,,,,61953,2018-12-31
,,,false,,,false,,,false,false,,false,,true,1320,false,,,false,,,,,,,,62044,2018-12-31
,,,false,,,false,,,false,false,,false,,false,,false,,,false,,,,,,,,62110,2018-12-31
,,,false,,,false,,,false,false,,true,234,true,55039,false,,,false,,,,,,,,62147,2018-12-31
12193,0,,true,0,0,false,,,false,true,2205,true,4944,true,1562,false,,,false,,,,,,,,62772,2018-12-31
,,,false,,,false,,,false,false,,false,,false,,false,,,false,,,,,,,,63050,2018-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,63069,2018-12-31
,,,false,,,false,,,false,false,,false,,false,,false,,,false,,,,,,,,63201,2018-12-31
,,,false,,,false,,,false,false,,false,,true,48515,false,,,false,,,,,,,,63573,2018-12-31
0,0,,,,,,,,,,,,,,,,,,,,,,,,,,63733,2018-12-31
22323,0,,true,0,0,false,,,false,false,,true,1128,true,133992,false,,,false,,,,,,,,63742,2018-12-31
0,0,,,,,,,,,,,,,,,,,,,,,,,,,,63751,2018-12-31
,,,false,,,true,11870,1190,false,false,,false,,false,,false,,,false,,,,,,,,64150,2018-12-31
65245,0,,,,,,,,,,,,,,,,,,,,,,,,,,64552,2018-12-31
,,,false,,,false,,,false,false,,false,,false,,false,,,false,,,,,,,,64730,2018-12-31
,,,false,,,false,,,false,false,,true,723,true,723,false,,,false,,,,,,,,65205,2018-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,65513,2018-12-31
0,0,,,,,,,,,,,,,,,,,,,,,,,,,,65559,2018-12-31
0,4229,,,,,,,,,,,,,,,,,,,,,,,,,,65746,2018-12-31
0,0,,,,,,,,,,,,,,,,,,,,,,,,,,65858,2018-12-31
,,,false,,,false,,,false,false,,false,,false,,false,,,false,,,,,,,,66154,2018-12-31
,,,false,,,false,,,false,false,,false,,true,164,false,,,false,,,,,,,,66275,2018-12-31
6695,0,,,,,,,,,,,,,,,,,,,,,,,,33,0,66677,2018-12-31
,,,false,,,false,,,false,false,,false,,true,882,false,,,false,,,,,,,,67142,2018-12-31
84305,0,,true,0,0,false,,,false,false,,false,,false,,false,,,false,,,,,,,,67151,2018-12-31
6076,0,,true,0,4999,false,,,false,false,,true,38575,true,45722,false,,,false,,,,,,,,67209,2018-12-31
,,,false,,,false,,,false,false,,false,,false,,false,,,false,,,,,,,,67254,2018-12-31
0,0,,,,,,,,,,,,,,,,,,,,,,,,,,67656,2018-12-31
,,,false,,,false,,,false,false,,false,,true,964,false,,,false,,,,,,,,67870,2018-12-31
,,,false,,,false,,,false,false,,false,,true,22771,false,,,false,,,,,,,,68448,2018-12-31
,,,false,,,false,,,false,false,,false,,false,,false,,,false,,,,,,,,68671,2018-12-31
1816,0,,,,,,,,,,,,,,,,,,,,,,,,,,68756,2018-12-31
0,0,,,,,,,,,,,,,,,,,,,,,,,,,,68831,2018-12-31
4921,164,,true,164,4921,false,,,false,false,,false,,true,163690,false,,,false,,,,,,,,68840,2018-12-31
1423,0,,,,,,,,,,,,,,,,,,,,,,,,,,69333,2018-12-31
,,,false,,,false,,,true,false,,false,,true,173512,false,,,false,627,0,,,,-26,0,69678,2018-12-31
,,,false,,,false,,,false,false,,false,,false,,false,,,false,,,,,,,,70058,2018-12-31
0,0,,,,,,,,,,,,,,,,,,,,,,,,,,70218,2018-12-31
,,,false,,,false,,,false,false,,false,,true,127478,false,,,false,,,,,,,,70414,2018-12-31
,,,false,,,false,,,false,false,,false,,false,,false,,,false,,,,,,,,70638,2018-12-31
,,,false,,,false,,,false,false,,false,,false,,false,,,false,,,,,,,,70955,2018-12-31
,,,false,,,false,,,false,false,,false,,false,,false,,,false,,,,,,,,71073,2018-12-31
0,0,,,,,,,,,,,,,,,,,,,,,,,,,,71318,2018-12-31
5257,0,,true,0,0,false,,,true,false,,true,71972,true,13766,false,,,false,576,0,,,,19,0,71457,2018-12-31
,,,false,,,false,,,false,false,,false,,false,,false,,,false,,,,,,,,71859,2018-12-31
,,,false,,,false,,,false,false,,false,,false,,false,,,false,,,,,,,,72258,2018-12-31
,,,false,,,false,,,false,false,,false,,false,,false,,,false,,,,,,,,72351,2018-12-31
,,,false,,,false,,,false,false,,false,,false,,false,,,false,,,,,,,,72454,2018-12-31
,,,false,,,false,,,false,false,,false,,false,,false,,,false,,,,,,,,72678,2018-12-31
,,,false,,,false,,,false,false,,false,,true,834,false,,,false,,,,,,,,73116,2018-12-31
,,,false,,,false,,,false,false,,false,,false,,false,,,false,,,,,,,,73152,2018-12-31
,,,false,,,false,,,false,true,7602,true,698,true,8168,false,,,false,,,,,,,,73554,2018-12-31
,,,false,,,false,,,false,false,,false,,false,,false,,,false,,,,,,,,73956,2018-12-31
