RCON8725,RCONA126,RCONC391,RCONFT00,RCONFT01,RCONFT02,RCONFT03,RCONFT04,RCONFT05,RCONFT06,RCONFT07,RCONFT08,RCONFT09,RCONFT10,RCONFT11,RCONFT12,RCONFT13,RCONFT14,RCONFT15,RCONFT16,RCONHK18,RCONHK19,RIADC388,RIADC389,RIADC390,RIADF551,RIADF553,IDRSSD,RCON9999
0,0,,,,,,,,,,,,,,,,,,,,,,,,,,37,2010-12-31
0,0,,,,,,,,,,,,,,,,,,,,,,,,,,242,2010-12-31
0,0,,,,,,,,,,,,,,,,,,,,,,,,,,279,2010-12-31
0,0,,,,,,,,,,,,,,,,,,,,,,,,,,354,2010-12-31
0,0,,,,,,,,,,,,,,,,,,,,,,,,,,457,2010-12-31
383,0,,,,,,,,,,,,,,,,,,,,,,,,,,505,2010-12-31
945,0,,,,,,,,,,,,,,,,,,,,,,,,,,1155,2010-12-31
0,0,0,,,,,,,,,,,,,,,,,,,,0,0,0,,,1351,2010-12-31
0,0,,,,,,,,,,,,,,,,,,,,,,,,,,1454,2010-12-31
0,0,0,,,,,,,,,,,,,,,,,,,,0,0,0,,,1557,2010-12-31
0,0,,,,,,,,,,,,,,,,,,,,,,,,,,1669,2010-12-31
0,0,,,,,,,,,,,,,,,,,,,,,,,,,,1829,2010-12-31
0,0,,,,,,,,,,,,,,,,,,,,,,,,,,1856,2010-12-31
0,0,,,,,,,,,,,,,,,,,,,,,,,,,,2040,2010-12-31
0,0,,,,,,,,,,,,,,,,,,,,,,,,,,2161,2010-12-31
0,0,,,,,,,,,,,,,,,,,,,,,,,,,,2376,2010-12-31
0,0,,,,,,,,,,,,,,,,,,,,,,,,,,2554,2010-12-31
0,0,,,,,,,,,,,,,,,,,,,,,,,,,,2732,2010-12-31
0,0,,,,,,,,,,,,,,,,,,,,,,,,,,2750,2010-12-31
0,0,,,,,,,,,,,,,,,,,,,,,,,,,,3252,2010-12-31
0,0,,,,,,,,,,,,,,,,,,,,,,,,,,3458,2010-12-31
0,0,,,,,,,,,,,,,,,,,,,,,,,,,,3720,2010-12-31
0,0,,,,,,,,,,,,,,,,,,,,,,,,,,3953,2010-12-31
0,0,,,,,,,,,,,,,,,,,,,,,,,,,,4138,2010-12-31
0,0,,,,,,,,,,,,,,,,,,,,,,,,,,4156,2010-12-31
0,0,,,,,,,,,,,,,,,,,,,,,,,,,,4231,2010-12-31
0,0,,,,,,,,,,,,,,,,,,,,,,,,,,4437,2010-12-31
0,0,,,,,,,,,,,,,,,,,,,,,,,,,,4839,2010-12-31
0,0,,,,,,,,,,,,,,,,,,,,,,,,,,5005,2010-12-31
0,0,,,,,,,,,,,,,,,,,,,,,,,,,,5069,2010-12-31
0,0,,,,,,,,,,,,,,,,,,,,,,,,,,5135,2010-12-31
0,0,,,,,,,,,,,,,,,,,,,,,,,,,,5210,2010-12-31
1118,0,,,,,,,,,,,,,,,,,,,,,,,,,,5331,2010-12-31
0,0,,,,,,,,,,,,,,,,,,,,,,,,,,5461,2010-12-31
0,0,,,,,,,,,,,,,,,,,,,,,,,,,,5751,2010-12-31
0,0,,,,,,,,,,,,,,,,,,,,,,,,,,6039,2010-12-31
0,0,,,,,,,,,,,,,,,,,,,,,,,,,,6141,2010-12-31
0,0,,,,,,,,,,,,,,,,,,,,,,,,,,6329,2010-12-31
0,0,,,,,,,,,,,,,,,,,,,,,,,,,,6972,2010-12-31
46000,0,,,,,,,,,,,,,,,,,,,,,,,,,,7009,2010-12-31
0,0,,,,,,,,,,,,,,,,,,,,,,,,,,7045,2010-12-31
0,0,,,,,,,,,,,,,,,,,,,,,,,,,,7157,2010-12-31
0,0,0,,,,,,,,,,,,,,,,,,,,0,0,0,,,7456,2010-12-31
0,0,,,,,,,,,,,,,,,,,,,,,,,,,,7634,2010-12-31
0,0,,,,,,,,,,,,,,,,,,,,,,,,,,8033,2010-12-31
0,0,,,,,,,,,,,,,,,,,,,,,,,,,,8462,2010-12-31
0,0,,,,,,,,,,,,,,,,,,,,,,,,,,8631,2010-12-31
0,0,,,,,,,,,,,,,,,,,,,,,,,,,,9357,2010-12-31
0,0,,,,,,,,,,,,,,,,,,,,,,,,,,9553,2010-12-31
72294,0,,,,,,,,,,,,,,,,,,,,,,,,,,9807,2010-12-31
0,0,,,,,,,,,,,,,,,,,,,,,,,,,,9955,2010-12-31
0,0,,,,,,,,,,,,,,,,,,,,,,,,,,10250,2010-12-31
9849,0,,,,,,,,,,,,,,,,,,,,,,,,,,10849,2010-12-31
0,0,0,,,,,,,,,,,,,,,,,,,,0,0,0,,,10858,2010-12-31
