RCON8725,RCONA126,RCONC391,RCONFT00,RCONFT01,RCONFT02,RCONFT03,RCONFT04,RCONFT05,RCONFT06,RCONFT07,RCONFT08,RCONFT09,RCONFT10,RCONFT11,RCONFT12,RCONFT13,RCONFT14,RCONFT15,RCONFT16,RCONHK18,RCONHK19,RIADC388,RIADC389,RIADC390,RIADF551,RIADF553,IDRSSD,RCON9999
,,,false,,,false,,,false,false,,false,,false,,false,,,false,,,,,,,,37051,2019-06-30
,,,false,,,false,,,false,false,,false,,false,,false,,,false,,,,,,,,37341,2019-06-30
9513,0,,,,,,15173,2036,,,,,,,,,,,,,,,,,,,37435,2019-06-30
32929,84381,,,,,,39487,12226,,,,,,,,,,,,,,,,,227,0,37640,2019-06-30
0,0,,,,,,0,0,,,,,,,,,,,,,,,,,,,37659,2019-06-30
,,,false,,,false,,,false,false,,false,,false,,false,,,false,,,,,,,,37949,2019-06-30
,,,false,,,false,,,false,false,,false,,false,,false,,,false,,,,,,,,38740,2019-06-30
,,,false,,,false,,,false,false,,false,,false,,false,,,false,,,,,,,,39327,2019-06-30
946,0,,,,,,,,,,,,,,,,,,,,,,,,,,39756,2019-06-30
,,,false,,,false,,,false,false,,false,,false,,false,,,false,,,,,,,,40033,2019-06-30
307305,532600,,,,,,197440,84651,,,,,,,,,,,,,,,,,9423,0,40499,2019-06-30
,,,false,,,false,,,false,false,,true,2939,false,,false,,,false,,,,,,,,40855,2019-06-30
,,,false,,,false,,,false,false,,false,,false,,false,,,false,,,,,,,,41245,2019-06-30
,,,false,,,false,,,false,false,,false,,false,,false,,,false,,,,,,,,41553,2019-06-30
,,,false,,,false,,,false,false,,false,,false,,false,,,false,,,,,,,,41629,2019-06-30
814,0,,,,,,,,,,,,,,,,,,,,,,,,,,41825,2019-06-30
,,,false,,,false,,,false,false,,true,86,true,30109,false,,,false,,,,,,,,41937,2019-06-30
,,,false,,,false,,,false,false,,false,,false,,false,,,false,,,,,,,,41955,2019-06-30
,,,false,,,false,,,false,false,,false,,false,,false,,,false,,,,,,,,42037,2019-06-30
,,,false,,,false,,,false,false,,false,,false,,false,,,false,,,,,,,,42354,2019-06-30
,,,false,,,false,,,false,false,,false,,false,,false,,,false,,,,,,,,42372,2019-06-30
1106777,0,,,,,,58237,12702,,,,,,,,,,,,,,,,,,,42420,2019-06-30
0,0,,,,,,0,0,,,,,,,,,,,,,,,,,,,42448,2019-06-30
,,,false,,,false,,,false,false,,false,,false,,false,,,false,,,,,,,,42457,2019-06-30
,,,false,,,false,,,false,false,,false,,true,28151,false,,,false,,,,,,,,43052,2019-06-30
,,,false,,,false,,,false,false,,false,,false,,false,,,false,,,,,,,,43351,2019-06-30
,,,false,,,false,,,false,false,,true,14201,false,,false,,,false,,,,,,,,43856,2019-06-30
,,,false,,,false,,,false,false,,false,,false,,false,,,false,,,,,,,,43959,2019-06-30
,,,false,,,false,,,false,false,,false,,false,,false,,,false,,,,,,,,44040,2019-06-30
40000,0,,,,,,,,,,,,,,,,,,,,,,,,,,44433,2019-06-30
,,,false,,,false,,,false,false,,false,,true,76791,false,,,false,,,,,,,,44741,2019-06-30
,,,false,,,false,,,false,false,,false,,false,,false,,,false,,,,,,,,44750,2019-06-30
0,0,,,,,,,,,,,,,,,,,,,,,,,,,,44929,2019-06-30
0,0,,,,,,0,0,,,,,,,,,,,,,,,,,,,45038,2019-06-30
,,,false,,,false,,,false,false,,false,,false,,false,,,false,,,,,,,,45047,2019-06-30
,,,false,,,false,,,false,false,,false,,false,,false,,,false,,,,,,,,45056,2019-06-30
,,,false,,,false,,,false,false,,false,,false,,false,,,false,,,,,,,,45430,2019-06-30
,,,false,,,false,,,false,false,,true,250,true,250,false,,,false,,,,,,,,45458,2019-06-30
,,,false,,,false,,,false,false,,true,10797,false,,false,,,false,,,,,,,,45551,2019-06-30
0,0,,,,,,26894,7342,,,,,,,,,,,,,,,,,,,45560,2019-06-30
,,,false,,,false,,,false,false,,false,,false,,false,,,false,,,,,,,,45775,2019-06-30
,,,false,,,false,,,false,false,,true,45141,true,62525,false,,,false,,,,,,,,46053,2019-06-30
,,,false,,,false,,,false,false,,false,,false,,false,,,false,,,,,,,,46941,2019-06-30
106648,3122,,,,,,66651,18666,,,,,,,,,,,,,,,,,,,47247,2019-06-30
,,,false,,,false,,,false,false,,true,134,true,21798,false,,,false,,,,,,,,47256,2019-06-30
,,,false,,,false,,,false,false,,false,,false,,false,,,false,,,,,,,,47452,2019-06-30
,,,false,,,false,,,false,false,,true,23474,true,24568,false,,,false,,,,,,,,47500,2019-06-30
,,,false,,,false,,,false,false,,true,577,true,14430,false,,,false,,,,,,,,48057,2019-06-30
,,,false,,,false,,,false,false,,false,,false,,false,,,false,,,,,,,,48150,2019-06-30
0,0,,,,,,27872,7583,,,,,,,,,,,,,,,,,,,48374,2019-06-30
464,0,,true,0,0,false,,,false,false,,true,17923,true,69745,false,,,false,,,,,,,,48440,2019-06-30
,,,false,,,false,,,false,false,,false,,false,,false,,,false,,,,,,,,49054,2019-06-30
,,,false,,,false,,,false,false,,false,,false,,false,,,false,,,,,,,,49148,2019-06-30
,,,false,,,false,,,false,false,,false,,false,,false,,,false,,,,,,,,49241,2019-06-30
,,,false,,,false,,,false,false,,false,,true,5599,false,,,false,,,,,,,,49652,2019-06-30
,,,false,,,false,,,false,false,,false,,false,,false,,,false,,,,,,,,49858,2019-06-30
,,,false,,,false,,,false,false,,false,,false,,false,,,false,,,,,,,,49951,2019-06-30
,,,false,,,false,,,false,false,,false,,false,,false,,,false,,,,,,,,50144,2019-06-30
0,0,,,,,,,,,,,,,,,,,,,,,,,,,,50461,2019-06-30
,,,false,,,false,,,false,false,,false,,false,,false,,,false,,,,,,,,50872,2019-06-30
0,0,,,,,,0,0,,,,,,,,,,,,,,,,,,,51253,2019-06-30
0,0,,,,,,,,,,,,,,,,,,,,,,,,,,51356,2019-06-30
,,,false,,,false,,,true,false,,false,,false,,false,,,false,1764,0,,,,142,0,51459,2019-06-30
482,0,,,,,,,,,,,,,,,,,,,,,,,,,,51842,2019-06-30
0,0,,,,,,0,0,,,,,,,,,,,,,,,,,,,52719,2019-06-30
,,,false,,,false,,,false,false,,false,,false,,false,,,false,,,,,,,,52951,2019-06-30
,,,false,,,false,,,false,false,,false,,false,,false,,,false,,,,,,,,53051,2019-06-30
,,,false,,,false,,,false,false,,false,,false,,false,,,false,,,,,,,,53752,2019-06-30
0,790,,,,,,,,,,,,,,,,,,,,,,,,,,54058,2019-06-30
0,0,,,,,,0,0,,,,,,,,,,,,,,,,,,,54656,2019-06-30
82032,0,,,,,,63951,9196,,,,,,,,,,,,,,,,,,,54973,2019-06-30
,,,false,,,false,,,false,false,,false,,false,,false,,,false,,,,,,,,55336,2019-06-30
,,,false,,,false,,,false,false,,false,,false,,false,,,false,,,,,,,,55635,2019-06-30
,,,false,,,false,,,false,false,,false,,false,,false,,,false,,,,,,,,55653,2019-06-30
,,,false,,,false,,,false,false,,false,,true,150890,false,,,false,,,,,,,,55970,2019-06-30
,,,false,,,false,,,false,false,,false,,false,,false,,,false,,,,,,,,56258,2019-06-30
0,0,,,,,,,,,,,,,,,,,,,,,,,,3754,0,56351,2019-06-30
4702,0,,true,0,0,false,,,false,false,,false,,true,143436,false,,,false,,,,,,,,56548,2019-06-30
8760,0,,true,0,0,false,,,false,false,,true,14095,true,113277,false,,,false,,,,,,,,56717,2019-06-30
0,0,,,,,,0,0,,,,,,,,,,,,,,,,,,,57040,2019-06-30
,,,false,,,false,,,false,false,,false,,true,90194,false,,,false,,,,,,,,57451,2019-06-30
,,,false,,,false,,,false,false,,false,,false,,false,,,false,,,,,,,,58225,2019-06-30
639953,0,,,,,,150718,40674,,,,,,,,,,,,,,,,,,,58243,2019-06-30
2931,0,,true,0,0,false,,,false,false,,false,,false,,false,,,false,,,,,,,,58355,2019-06-30
,,,false,,,false,,,false,false,,false,,false,,false,,,false,,,,,,,,58551,2019-06-30
,,,false,,,false,,,false,false,,false,,false,,false,,,false,,,,,,,,58636,2019-06-30
,,,false,,,false,,,false,false,,false,,false,,false,,,false,,,,,,,,58757,2019-06-30
128993,0,,,,,,33857,10606,,,,,,,,,,,,,,,,,,,58971,2019-06-30
0,0,,,,,,0,0,,,,,,,,,,,,,,,,,,,59316,2019-06-30
0,0,,,,,,,,,,,,,,,,,,,,,,,,,,59352,2019-06-30
,,,false,,,false,,,false,false,,false,,false,,false,,,false,,,,,,,,59370,2019-06-30
,,,false,,,false,,,false,false,,false,,false,,false,,,false,,,,,,,,59754,2019-06-30
,,,,,,,25000,4000,,,,,,,,,,,,,,,,,,,60143,2019-06-30
25548,0,,,,,,0,0,,,,,,,,,,,,,,,,,,,60330,2019-06-30
,,,false,,,false,,,false,false,,false,,false,,false,,,false,,,,,,,,60545,2019-06-30
,,,false,,,false,,,false,false,,false,,false,,false,,,false,,,,,,,,60554,2019-06-30
,,,false,,,false,,,false,false,,false,,true,54196,false,,,false,,,,,,,,60648,2019-06-30
3424,0,,,,,,,,,,,,,,,,,,,,,,,,,,61122,2019-06-30
15307,0,,true,0,0,true,20401,2983,false,false,,false,,true,534123,false,,,false,,,,,,,,61355,2019-06-30
,,,false,,,false,,,false,false,,true,46360,true,66438,false,,,false,,,,,,,,61476,2019-06-30
0,0,,,,,,,,,,,,,,,,,,,,,,,,,,61757,2019-06-30
,,,false,,,false,,,false,false,,false,,false,,false,,,false,,,,,,,,61832,2019-06-30
,,,false,,,false,,,false,false,,false,,false,,false,,,false,,,,,,,,61953,2019-06-30
,,,false,,,false,,,false,false,,false,,true,1277,false,,,false,,,,,,,,62044,2019-06-30
,,,false,,,false,,,false,false,,false,,false,,false,,,false,,,,,,,,62110,2019-06-30
,,,false,,,false,,,false,false,,true,95,true,53302,false,,,false,,,,,,,,62147,2019-06-30
10506,0,,true,0,0,false,,,false,true,1988,true,5652,true,1612,false,,,false,,,,,,,,62772,2019-06-30
,,,false,,,false,,,false,false,,false,,false,,false,,,false,,,,,,,,63050,2019-06-30
,,,,,,,0,0,,,,,,,,,,,,,,,,,,,63069,2019-06-30
,,,false,,,false,,,false,false,,false,,false,,false,,,false,,,,,,,,63201,2019-06-30
,,,false,,,false,,,false,false,,false,,true,47813,false,,,false,,,,,,,,63573,2019-06-30
0,0,,,,,,,,,,,,,,,,,,,,,,,,,,63733,2019-06-30
29617,0,,true,0,0,false,,,false,false,,true,1092,true,238143,false,,,false,,,,,,,,63742,2019-06-30
0,0,,,,,,,,,,,,,,,,,,,,,,,,,,63751,2019-06-30
,,,false,,,true,12097,3322,false,false,,false,,false,,false,,,false,,,,,,,,64150,2019-06-30
87794,0,,,,,,,,,,,,,,,,,,,,,,,,,,64552,2019-06-30
,,,false,,,false,,,false,false,,false,,false,,false,,,false,,,,,,,,64730,2019-06-30
,,,false,,,false,,,false,false,,true,713,true,713,false,,,false,,,,,,,,65205,2019-06-30
,,,,,,,,,,,,,,,,,,,,,,,,,,,65513,2019-06-30
0,0,,,,,,,,,,,,,,,,,,,,,,,,,,65559,2019-06-30
0,8526,,,,,,13199,3496,,,,,,,,,,,,,,,,,,,65746,2019-06-30
0,0,,,,,,,,,,,,,,,,,,,,,,,,,,65858,2019-06-30
,,,false,,,false,,,false,false,,false,,false,,false,,,false,,,,,,,,66154,2019-06-30
,,,false,,,false,,,false,false,,false,,true,151,false,,,false,,,,,,,,66275,2019-06-30
24685,0,,,,,,23977,4128,,,,,,,,,,,,,,,,,45,0,66677,2019-06-30
,,,false,,,false,,,false,false,,false,,true,819,false,,,false,,,,,,,,67142,2019-06-30
91060,0,,true,0,0,false,,,false,false,,false,,false,,false,,,false,,,,,,,,67151,2019-06-30
13742,0,,true,0,10854,false,,,false,false,,true,40706,true,48477,false,,,false,,,,,,,,67209,2019-06-30
,,,false,,,false,,,false,false,,false,,false,,false,,,false,,,,,,,,67254,2019-06-30
0,0,,,,,,,,,,,,,,,,,,,,,,,,,,67656,2019-06-30
,,,false,,,false,,,false,false,,false,,true,921,false,,,false,,,,,,,,67870,2019-06-30
,,,false,,,false,,,false,false,,false,,true,22821,false,,,false,,,,,,,,68448,2019-06-30
,,,false,,,false,,,false,false,,false,,false,,false,,,false,,,,,,,,68671,2019-06-30
1715,0,,,,,,0,0,,,,,,,,,,,,,,,,,,,68756,2019-06-30
,,,false,,,false,,,false,false,,false,,false,,false,,,false,,,,,,,,68831,2019-06-30
2451,0,,,,,,10350,0,,,,,,,,,,,,,,,,,,,69333,2019-06-30
,,,false,,,false,,,true,false,,false,,true,171843,false,,,false,552,0,,,,-75,0,69678,2019-06-30
,,,false,,,false,,,false,false,,false,,false,,false,,,false,,,,,,,,70058,2019-06-30
0,0,,,,,,0,0,,,,,,,,,,,,,,,,,,,70218,2019-06-30
,,,false,,,false,,,false,false,,false,,true,126394,false,,,false,,,,,,,,70414,2019-06-30
,,,false,,,true,25312,4022,false,false,,true,1857,false,,false,,,false,,,,,,,,70638,2019-06-30
,,,false,,,false,,,false,false,,false,,false,,false,,,false,,,,,,,,70955,2019-06-30
,,,false,,,false,,,false,false,,false,,false,,false,,,false,,,,,,,,71073,2019-06-30
0,0,,,,,,,,,,,,,,,,,,,,,,,,,,71318,2019-06-30
3494,0,,true,0,0,false,,,true,false,,true,73716,true,14096,false,,,false,590,0,,,,14,0,71457,2019-06-30
,,,false,,,false,,,false,false,,false,,false,,false,,,false,,,,,,,,71859,2019-06-30
,,,false,,,false,,,false,false,,false,,false,,false,,,false,,,,,,,,72258,2019-06-30
,,,false,,,false,,,false,false,,false,,false,,false,,,false,,,,,,,,72351,2019-06-30
,,,false,,,false,,,false,false,,false,,false,,false,,,false,,,,,,,,72454,2019-06-30
,,,false,,,false,,,false,false,,false,,false,,false,,,false,,,,,,,,72678,2019-06-30
,,,false,,,false,,,false,false,,false,,true,698,false,,,false,,,,,,,,73116,2019-06-30
,,,false,,,false,,,false,false,,false,,false,,false,,,false,,,,,,,,73152,2019-06-30
,,,false,,,false,,,false,true,8033,true,686,true,8604,false,,,false,,,,,,,,73554,2019-06-30
,,,false,,,false,,,false,false,,false,,false,,false,,,false,,,,,,,,73956,2019-06-30
0,0,,,,,,0,0,,,,,,,,,,,,,,,,,,,74056,2019-06-30
22794,0,,,,,,6362,1372,,,,,,,,,,,,,,,,,,,74140,2019-06-30
27394,0,,,,,,,,,,,,,,,,,,,,,,,,,,74403,2019-06-30
,,,false,,,false,,,false,false,,false,,false,,false,,,false,,,,,,,,74449,2019-06-30
,,,false,,,true,10543,1129,false,false,,false,,true,131068,false,,,false,,,,,,,,75053,2019-06-30
2938,0,,true,0,0,true,24084,2938,false,false,,false,,true,213198,false,,,false,,,,,,,,75259,2019-06-30
