RCON8725,RCONA126,RCONC391,RCONFT00,RCONFT01,RCONFT02,RCONFT03,RCONFT04,RCONFT05,RCONFT06,RCONFT07,RCONFT08,RCONFT09,RCONFT10,RCONFT11,RCONFT12,RCONFT13,RCONFT14,RCONFT15,RCONFT16,RCONHK18,RCONHK19,RIADC388,RIADC389,RIADC390,RIADF551,RIADF553,IDRSSD,RCON9999
,,,false,,,false,,,false,false,,false,,false,,false,,,false,,,,,,,,37,2017-12-31
,,,false,,,false,,,false,false,,false,,false,,false,,,false,,,,,,,,242,2017-12-31
0,0,,,,,,,,,,,,,,,,,,,,,,,,,,279,2017-12-31
,,,false,,,false,,,false,false,,false,,false,,false,,,false,,,,,,,,354,2017-12-31
,,,false,,,false,,,false,false,,false,,false,,false,,,false,,,,,,,,457,2017-12-31
,,,false,,,false,,,false,false,,true,25851,true,26807,false,,,false,,,,,,,,505,2017-12-31
1363,0,,true,0,0,false,,,false,false,,false,,true,17165,false,,,false,,,,,,,,1155,2017-12-31
,,,false,,,false,,,false,false,,false,,false,,false,,,false,,,,,,,,1351,2017-12-31
1061,0,,true,0,0,false,,,false,false,,true,6259,true,76586,false,,,false,,,,,,,,1454,2017-12-31
,,,false,,,false,,,false,false,,false,,false,,false,,,false,,,,,,,,1557,2017-12-31
,,,false,,,false,,,false,false,,false,,false,,false,,,false,,,,,,,,1669,2017-12-31
,,,false,,,false,,,false,false,,false,,false,,false,,,false,,,,,,,,1856,2017-12-31
9985,0,,true,0,0,false,,,false,false,,false,,false,,false,,,false,,,,,,,,2040,2017-12-31
0,0,,,,,,,,,,,,,,,,,,,,,,,,,,2161,2017-12-31
425000,0,,,,,,,,,,,,,,,,,,,,,,,,,,2376,2017-12-31
,,,false,,,false,,,false,false,,false,,false,,false,,,false,,,,,,,,2554,2017-12-31
,,,false,,,false,,,false,false,,false,,false,,false,,,false,,,,,,,,2732,2017-12-31
,,,false,,,false,,,false,false,,false,,false,,false,,,false,,,,,,,,2750,2017-12-31
,,,false,,,false,,,false,false,,false,,false,,false,,,false,,,,,,,,3252,2017-12-31
,,,false,,,false,,,false,false,,false,,false,,false,,,false,,,,,,,,3458,2017-12-31
380,0,,,,,,,,,,,,,,,,,,,,,,,,,,3720,2017-12-31
,,,false,,,true,22883,9118,false,false,,true,171,true,300452,false,,,false,,,,,,,,3971,2017-12-31
0,0,,,,,,,,,,,,,,,,,,,,,,,,,,4156,2017-12-31
,,,false,,,false,,,false,false,,false,,false,,false,,,false,,,,,,,,4231,2017-12-31
8290,0,,true,0,0,false,,,false,false,,true,7933,false,,false,,,false,,,,,,,,4839,2017-12-31
,,,false,,,false,,,false,false,,false,,false,,false,,,false,,,,,,,,5069,2017-12-31
,,,false,,,false,,,false,false,,false,,false,,false,,,false,,,,,,,,5135,2017-12-31
0,0,,,,,,,,,,,,,,,,,,,,,,,,,,5210,2017-12-31
0,0,,,,,,,,,,,,,,,,,,,,,,,,,,5461,2017-12-31
,,,false,,,false,,,true,false,,false,,false,,false,,,false,1010,0,,,,31,0,5751,2017-12-31
0,0,,,,,,,,,,,,,,,,,,,,,,,,,,6039,2017-12-31
,,,false,,,false,,,false,false,,false,,false,,false,,,false,,,,,,,,6141,2017-12-31
0,0,,,,,,,,,,,,,,,,,,,,,,,,,,6329,2017-12-31
6000,0,,true,0,0,false,,,true,false,,false,,false,,false,,,false,5316,0,,,,18,0,7009,2017-12-31
0,0,,,,,,,,,,,,,,,,,,,,,,,,,,7045,2017-12-31
,,,false,,,false,,,false,false,,true,1343,true,178197,false,,,false,,,,,,,,7072,2017-12-31
,,,false,,,false,,,false,false,,false,,false,,false,,,false,,,,,,,,7456,2017-12-31
,,,false,,,false,,,false,false,,false,,false,,false,,,false,,,,,,,,7634,2017-12-31
,,,false,,,false,,,false,false,,false,,false,,false,,,false,,,,,,,,8033,2017-12-31
,,,false,,,false,,,false,false,,false,,false,,false,,,false,,,,,,,,8462,2017-12-31
,,,false,,,false,,,false,false,,false,,false,,false,,,false,,,,,,,,8631,2017-12-31
0,0,,,,,,,,,,,,,,,,,,,,,,,,,,9357,2017-12-31
,,,false,,,false,,,false,false,,true,1699,true,1699,false,,,false,,,,,,,,9553,2017-12-31
80000,0,,,,,,,,,,,,,,,,,,,,,,,,,,9807,2017-12-31
,,,false,,,false,,,false,false,,true,1438,true,1438,false,,,false,,,,,,,,9955,2017-12-31
,,,false,,,false,,,false,false,,false,,false,,false,,,false,,,,,,,,10250,2017-12-31
,,,false,,,false,,,false,false,,false,,false,,false,,,false,,,,,,,,10849,2017-12-31
0,0,,,,,,,,,,,,,,,,,,,,,,,,,,11145,2017-12-31
,,,false,,,false,,,false,false,,false,,false,,false,,,false,,,,,,,,11640,2017-12-31
,,,false,,,false,,,false,false,,false,,false,,false,,,false,,,,,,,,11837,2017-12-31
,,,false,,,false,,,false,false,,false,,false,,false,,,false,,,,,,,,12030,2017-12-31
,,,false,,,false,,,false,false,,false,,false,,false,,,false,,,,,,,,12142,2017-12-31
,,,false,,,false,,,false,false,,false,,false,,false,,,false,,,,,,,,12179,2017-12-31
,,,,,,,,,,,,,,,,,,,,,,0,0,3996,6570,0,12311,2017-12-31
0,0,,,,,,,,,,,,,,,,,,,,,,,,,,12647,2017-12-31
,,,false,,,false,,,false,false,,false,,false,,false,,,false,,,,,,,,12656,2017-12-31
,,,false,,,false,,,false,false,,false,,true,45278,false,,,false,,,,,,,,12937,2017-12-31
0,0,,,,,,,,,,,,,,,,,,,,,,,,,,12946,2017-12-31
0,0,,,,,,,,,,,,,,,,,,,,,,,,,,13103,2017-12-31
,,,false,,,false,,,false,true,5914,true,4960,true,10874,false,,,false,,,,,,,,13251,2017-12-31
,,,false,,,false,,,false,false,,false,,false,,false,,,false,,,,,,,,13457,2017-12-31
,,,false,,,false,,,false,false,,false,,true,17210,false,,,false,,,,,,,,14052,2017-12-31
,,,false,,,false,,,false,false,,true,5863,true,624,false,,,false,,,,,,,,14155,2017-12-31
,,,false,,,false,,,false,false,,false,,false,,false,,,false,,,,,,,,14650,2017-12-31
,,,false,,,false,,,false,false,,false,,false,,false,,,false,,,,,,,,14753,2017-12-31
1817,0,,true,0,0,false,,,false,false,,false,,false,,false,,,false,,,,,,,,14865,2017-12-31
0,0,,,,,,,,,,,,,,,,,,,,,,,,,,14977,2017-12-31
577,0,,true,0,0,false,,,false,false,,true,6577,true,200871,false,,,false,,,,,,,,16551,2017-12-31
2,0,,true,0,128,false,,,false,false,,false,,true,54057,false,,,false,,,,,,,,16748,2017-12-31
0,0,,,,,,,,,,,,,,,,,,,,,,,,,,17110,2017-12-31
861174,0,,,,,,,,,,,,,,,,,,,,,,,,,,17147,2017-12-31
,,,false,,,false,,,false,false,,false,,false,,false,,,false,,,,,,,,17259,2017-12-31
,,,false,,,false,,,false,false,,false,,false,,false,,,false,,,,,,,,17950,2017-12-31
,,,false,,,false,,,false,false,,false,,false,,false,,,false,,,,,,,,17978,2017-12-31
,,,false,,,false,,,false,false,,false,,false,,false,,,false,,,,,,,,18050,2017-12-31
,,,false,,,false,,,false,false,,false,,false,,false,,,false,,,,,,,,18135,2017-12-31
71000,0,,,,,,,,,,,,,,,,,,,,,,,,,,18827,2017-12-31
,,,false,,,false,,,false,false,,false,,false,,false,,,false,,,,,,,,18836,2017-12-31
0,0,,,,,,,,,,,,,,,,,,,,,,,,,,18854,2017-12-31
,,,false,,,false,,,false,false,,false,,false,,false,,,false,,,,,,,,19356,2017-12-31
,,,false,,,false,,,false,false,,false,,false,,false,,,false,,,,,,,,19936,2017-12-31
,,,false,,,false,,,false,false,,false,,false,,false,,,false,,,,,,,,19972,2017-12-31
,,,false,,,false,,,false,false,,true,4190,true,36208,false,,,false,,,,,,,,20053,2017-12-31
,,,false,,,false,,,false,false,,false,,true,61823,false,,,false,,,,,,,,20633,2017-12-31
,,,false,,,false,,,false,false,,false,,false,,false,,,false,,,,,,,,20857,2017-12-31
