RCON8725,RCONA126,RCONC391,RCONFT00,RCONFT01,RCONFT02,RCONFT03,RCONFT04,RCONFT05,RCONFT06,RCONFT07,RCONFT08,RCONFT09,RCONFT10,RCONFT11,RCONFT12,RCONFT13,RCONFT14,RCONFT15,RCONFT16,RCONHK18,RCONHK19,RIADC388,RIADC389,RIADC390,RIADF551,RIADF553,IDRSSD,RCON9999
,,,false,,,false,,,false,false,,false,,false,,false,,,false,,,,,,,,27847,2018-03-31
0,0,,,,,,,,,,,,,,,,,,,,,,,,,,28013,2018-03-31
20157,0,,,,,,,,,,,,,,,,,,,,,,,,,,28152,2018-03-31
,,,false,,,false,,,false,false,,false,,false,,false,,,false,,,,,,,,28255,2018-03-31
59360,1286110,,,,,,,,,,,,,,,,,,,,,,,,,,28406,2018-03-31
0,0,,,,,,,,,,,,,,,,,,,,,,,,,,28675,2018-03-31
,,,false,,,false,,,false,false,,false,,false,,false,,,false,,,,,,,,28732,2018-03-31
,,,false,,,false,,,false,false,,false,,false,,false,,,false,,,,,,,,29476,2018-03-31
0,0,,,,,,,,,,,,,,,,,,,,,,,,,,29636,2018-03-31
0,0,,,,,,,,,,,,,,,,,,,,,,,,,,29878,2018-03-31
,,,false,,,false,,,false,false,,true,1539,false,,false,,,false,,,,,,,,30052,2018-03-31
0,80563,,,,,,,,,,,,,,,,,,,,,,,,,,30502,2018-03-31
,,,false,,,false,,,false,false,,false,,false,,false,,,false,,,,,,,,30650,2018-03-31
10277161,0,3750888,,,,,,,,,,,,,,,,,,,,147576,0,184825,,,30810,2018-03-31
0,0,,,,,,,,,,,,,,,,,,,,,,,,,,31134,2018-03-31
0,0,,,,,,,,,,,,,,,,,,,,,,,,,,31255,2018-03-31
,,,false,,,false,,,false,false,,false,,false,,false,,,false,,,,,,,,31657,2018-03-31
0,0,,,,,,,,,,,,,,,,,,,,,,,,,,31826,2018-03-31
,,,false,,,false,,,false,false,,false,,false,,false,,,false,,,,,,,,31835,2018-03-31
30000,0,,true,0,0,false,,,false,false,,false,,false,,false,,,false,,,,,,,,32234,2018-03-31
,,,false,,,false,,,false,false,,false,,false,,false,,,false,,,,,,,,32766,2018-03-31
,,,false,,,false,,,false,false,,false,,true,84594,false,,,false,,,,,,,,32971,2018-03-31
0,0,,,,,,,,,,,,,,,,,,,,,,,,,,33147,2018-03-31
0,338,,true,0,0,false,,,false,false,,false,,false,,false,,,false,,,,,,,,33259,2018-03-31
1647,0,,,,,,,,,,,,,,,,,,,,,,,,,,33268,2018-03-31
,,,false,,,false,,,false,false,,false,,false,,false,,,false,,,,,,,,33370,2018-03-31
,,,false,,,false,,,false,false,,true,3454,false,,false,,,false,,,,,,,,33839,2018-03-31
3776,0,,,,,,,,,,,,,,,,,,,,,,,,,,33857,2018-03-31
0,0,,,,,,,,,,,,,,,,,,,,,,,,0,0,34425,2018-03-31
1209,1009,,true,0,0,false,,,false,false,,false,,false,,false,,,false,,,,,,,,34434,2018-03-31
,,,false,,,false,,,false,false,,false,,false,,false,,,false,,,,,,,,34452,2018-03-31
198647,0,,,,,,,,,,,,,,,,,,,,,,,,584,0,34537,2018-03-31
0,0,,,,,,,,,,,,,,,,,,,,,,,,,,34555,2018-03-31
,,,false,,,true,8868,4379,false,false,,true,12940,false,,false,,,false,,,,,,,,34742,2018-03-31
1728,0,,,,,,,,,,,,,,,,,,,,,,,,,,35057,2018-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,35301,2018-03-31
1109274,0,,,,,,,,,,,,,,,,,,,,,,,,,,35570,2018-03-31
,,,false,,,false,,,false,false,,false,,false,,false,,,false,,,,,,,,35646,2018-03-31
,,,false,,,false,,,false,false,,false,,true,29952,false,,,false,,,,,,,,35879,2018-03-31
,,,false,,,false,,,false,false,,false,,false,,false,,,false,,,,,,,,36456,2018-03-31
,,,false,,,false,,,false,false,,false,,false,,false,,,false,,,,,,,,36933,2018-03-31
,,,false,,,false,,,false,false,,false,,false,,false,,,false,,,,,,,,37051,2018-03-31
,,,false,,,false,,,false,false,,false,,false,,false,,,false,,,,,,,,37341,2018-03-31
8295,0,,,,,,,,,,,,,,,,,,,,,,,,,,37435,2018-03-31
16762,87257,,,,,,,,,,,,,,,,,,,,,,,,7,0,37640,2018-03-31
0,0,,,,,,,,,,,,,,,,,,,,,,,,,,37659,2018-03-31
,,,false,,,false,,,false,false,,false,,false,,false,,,false,,,,,,,,37949,2018-03-31
,,,false,,,false,,,false,false,,false,,false,,false,,,false,,,,,,,,38740,2018-03-31
,,,false,,,false,,,false,false,,false,,false,,false,,,false,,,,,,,,39327,2018-03-31
386,0,,,,,,,,,,,,,,,,,,,,,,,,,,39756,2018-03-31
,,,false,,,false,,,false,false,,false,,false,,false,,,false,,,,,,,,40033,2018-03-31
454952,0,,,,,,,,,,,,,,,,,,,,,,,,5850,0,40499,2018-03-31
,,,false,,,false,,,false,false,,true,1472,false,,false,,,false,,,,,,,,40855,2018-03-31
,,,false,,,false,,,false,false,,false,,false,,false,,,false,,,,,,,,41245,2018-03-31
,,,false,,,false,,,false,false,,false,,false,,false,,,false,,,,,,,,41553,2018-03-31
,,,false,,,false,,,false,false,,false,,false,,false,,,false,,,,,,,,41629,2018-03-31
412,0,,,,,,,,,,,,,,,,,,,,,,,,,,41825,2018-03-31
,,,false,,,false,,,false,false,,true,39,true,27123,false,,,false,,,,,,,,41937,2018-03-31
,,,false,,,false,,,false,false,,false,,false,,false,,,false,,,,,,,,41955,2018-03-31
,,,false,,,false,,,false,false,,false,,false,,false,,,false,,,,,,,,42037,2018-03-31
,,,false,,,false,,,false,false,,false,,false,,false,,,false,,,,,,,,42354,2018-03-31
,,,false,,,false,,,false,false,,false,,false,,false,,,false,,,,,,,,42372,2018-03-31
1047669,0,,,,,,,,,,,,,,,,,,,,,,,,,,42420,2018-03-31
0,0,,,,,,,,,,,,,,,,,,,,,,,,,,42448,2018-03-31
,,,false,,,false,,,false,false,,false,,false,,false,,,false,,,,,,,,42457,2018-03-31
,,,false,,,false,,,false,false,,false,,true,29985,false,,,false,,,,,,,,43052,2018-03-31
,,,false,,,false,,,false,false,,false,,false,,false,,,false,,,,,,,,43351,2018-03-31
,,,false,,,false,,,false,false,,true,9852,false,,false,,,false,,,,,,,,43856,2018-03-31
,,,false,,,false,,,false,false,,false,,false,,false,,,false,,,,,,,,43959,2018-03-31
,,,false,,,false,,,false,false,,false,,false,,false,,,false,,,,,,,,44040,2018-03-31
0,0,,,,,,,,,,,,,,,,,,,,,,,,,,44433,2018-03-31
,,,false,,,false,,,false,false,,false,,true,71833,false,,,false,,,,,,,,44741,2018-03-31
,,,false,,,false,,,false,false,,false,,false,,false,,,false,,,,,,,,44750,2018-03-31
0,0,,,,,,,,,,,,,,,,,,,,,,,,,,44929,2018-03-31
0,0,,,,,,,,,,,,,,,,,,,,,,,,,,45038,2018-03-31
,,,false,,,false,,,false,false,,false,,false,,false,,,false,,,,,,,,45047,2018-03-31
,,,false,,,false,,,false,false,,false,,false,,false,,,false,,,,,,,,45056,2018-03-31
,,,false,,,false,,,false,false,,false,,false,,false,,,false,,,,,,,,45430,2018-03-31
,,,false,,,false,,,false,false,,true,134,true,134,false,,,false,,,,,,,,45458,2018-03-31
0,0,,,,,,,,,,,,,,,,,,,,,,,,,,45551,2018-03-31
0,0,,,,,,,,,,,,,,,,,,,,,,,,,,45560,2018-03-31
,,,false,,,false,,,false,false,,false,,false,,false,,,false,,,,,,,,45775,2018-03-31
,,,false,,,false,,,false,false,,true,42844,true,53735,false,,,false,,,,,,,,46053,2018-03-31
,,,false,,,false,,,false,false,,false,,false,,false,,,false,,,,,,,,46941,2018-03-31
67508,3200,,,,,,,,,,,,,,,,,,,,,,,,60,0,47247,2018-03-31
,,,false,,,false,,,false,false,,true,228,true,19484,false,,,false,,,,,,,,47256,2018-03-31
,,,false,,,false,,,false,false,,false,,false,,false,,,false,,,,,,,,47452,2018-03-31
,,,false,,,false,,,false,false,,true,24979,true,26601,false,,,false,,,,,,,,47500,2018-03-31
,,,false,,,false,,,false,false,,true,533,true,13318,false,,,false,,,,,,,,48057,2018-03-31
,,,false,,,false,,,false,false,,false,,false,,false,,,false,,,,,,,,48150,2018-03-31
0,0,,,,,,,,,,,,,,,,,,,,,,,,,,48374,2018-03-31
523,0,,true,0,0,false,,,false,false,,true,8208,true,69141,false,,,false,,,,,,,,48440,2018-03-31
,,,false,,,false,,,false,false,,false,,false,,false,,,false,,,,,,,,49054,2018-03-31
,,,false,,,false,,,false,false,,false,,false,,false,,,false,,,,,,,,49148,2018-03-31
,,,false,,,false,,,false,false,,false,,false,,false,,,false,,,,,,,,49241,2018-03-31
,,,false,,,false,,,false,false,,false,,true,5947,false,,,false,,,,,,,,49652,2018-03-31
,,,false,,,false,,,false,false,,false,,false,,false,,,false,,,,,,,,49858,2018-03-31
,,,false,,,false,,,false,false,,false,,false,,false,,,false,,,,,,,,49951,2018-03-31
,,,false,,,false,,,false,false,,false,,false,,false,,,false,,,,,,,,50144,2018-03-31
0,0,,,,,,,,,,,,,,,,,,,,,,,,,,50461,2018-03-31
,,,false,,,false,,,false,false,,false,,false,,false,,,false,,,,,,,,50872,2018-03-31
0,0,,,,,,,,,,,,,,,,,,,,,,,,,,51253,2018-03-31
0,0,,,,,,,,,,,,,,,,,,,,,,,,,,51356,2018-03-31
,,,false,,,false,,,true,false,,false,,false,,false,,,false,1601,0,,,,81,0,51459,2018-03-31
0,0,,,,,,,,,,,,,,,,,,,,,,,,,,51842,2018-03-31
0,0,,,,,,,,,,,,,,,,,,,,,,,,,,52719,2018-03-31
,,,false,,,false,,,false,false,,false,,false,,false,,,false,,,,,,,,52951,2018-03-31
,,,false,,,false,,,false,false,,false,,false,,false,,,false,,,,,,,,53051,2018-03-31
,,,false,,,false,,,false,false,,false,,false,,false,,,false,,,,,,,,53752,2018-03-31
,,,false,,,false,,,false,false,,false,,true,56105,false,,,false,,,,,,,,54049,2018-03-31
0,233,,,,,,,,,,,,,,,,,,,,,,,,,,54058,2018-03-31
,,,false,,,false,,,false,false,,false,,false,,false,,,false,,,,,,,,54441,2018-03-31
0,0,,,,,,,,,,,,,,,,,,,,,,,,,,54656,2018-03-31
51585,0,,,,,,,,,,,,,,,,,,,,,,,,,,54973,2018-03-31
,,,false,,,false,,,false,false,,false,,false,,false,,,false,,,,,,,,55336,2018-03-31
,,,false,,,false,,,false,false,,false,,false,,false,,,false,,,,,,,,55635,2018-03-31
,,,false,,,false,,,false,false,,false,,false,,false,,,false,,,,,,,,55653,2018-03-31
,,,false,,,false,,,false,false,,false,,true,156158,false,,,false,,,,,,,,55970,2018-03-31
,,,false,,,false,,,false,false,,false,,false,,false,,,false,,,,,,,,56258,2018-03-31
0,0,,,,,,,,,,,,,,,,,,,,,,,,-5801,0,56351,2018-03-31
3223,0,,true,0,0,false,,,false,false,,false,,true,148916,false,,,false,,,,,,,,56548,2018-03-31
100000,512203,,,,,,,,,,,,,,,,,,,,,,,,,,56557,2018-03-31
,,,false,,,false,,,false,false,,true,7438,true,122070,false,,,false,,,,,,,,56717,2018-03-31
0,0,,,,,,,,,,,,,,,,,,,,,,,,,,57040,2018-03-31
,,,false,,,false,,,false,false,,false,,true,91620,false,,,false,,,,,,,,57451,2018-03-31
,,,false,,,false,,,false,false,,false,,false,,false,,,false,,,,,,,,58207,2018-03-31
,,,false,,,false,,,false,false,,false,,false,,false,,,false,,,,,,,,58225,2018-03-31
465824,0,,,,,,,,,,,,,,,,,,,,,,,,,,58243,2018-03-31
554,0,,true,0,0,false,,,false,false,,false,,false,,false,,,false,,,,,,,,58355,2018-03-31
,,,false,,,false,,,false,false,,false,,false,,false,,,false,,,,,,,,58551,2018-03-31
,,,false,,,false,,,false,false,,false,,false,,false,,,false,,,,,,,,58636,2018-03-31
,,,false,,,false,,,false,false,,false,,false,,false,,,false,,,,,,,,58757,2018-03-31
46253,0,,,,,,,,,,,,,,,,,,,,,,,,,,58971,2018-03-31
0,0,,,,,,,,,,,,,,,,,,,,,,,,,,59316,2018-03-31
0,0,,,,,,,,,,,,,,,,,,,,,,,,,,59352,2018-03-31
,,,false,,,false,,,false,false,,false,,false,,false,,,false,,,,,,,,59370,2018-03-31
,,,false,,,false,,,false,false,,false,,false,,false,,,false,,,,,,,,59754,2018-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,0,0,60143,2018-03-31
12128,0,,,,,,,,,,,,,,,,,,,,,,,,,,60330,2018-03-31
0,0,,,,,,,,,,,,,,,,,,,,,,,,,,60545,2018-03-31
0,0,,,,,,,,,,,,,,,,,,,,,,,,,,60554,2018-03-31
,,,false,,,false,,,false,false,,false,,true,59797,false,,,false,,,,,,,,60648,2018-03-31
1499,0,,,,,,,,,,,,,,,,,,,,,,,,,,61122,2018-03-31
15364,0,,true,0,0,true,19990,1879,false,false,,false,,true,558107,false,,,false,,,,,,,,61355,2018-03-31
,,,false,,,false,,,false,false,,true,16654,true,23528,false,,,false,,,,,,,,61476,2018-03-31
0,0,,,,,,,,,,,,,,,,,,,,,,,,,,61757,2018-03-31
,,,false,,,false,,,false,false,,false,,false,,false,,,false,,,,,,,,61832,2018-03-31
,,,false,,,false,,,false,false,,false,,false,,false,,,false,,,,,,,,61953,2018-03-31
,,,false,,,false,,,false,false,,false,,true,1838,false,,,false,,,,,,,,62044,2018-03-31
,,,false,,,false,,,false,false,,false,,false,,false,,,false,,,,,,,,62110,2018-03-31
,,,false,,,false,,,false,false,,true,241,true,55315,false,,,false,,,,,,,,62147,2018-03-31
12633,0,,true,0,0,false,,,false,true,2513,true,6584,true,1230,false,,,false,,,,,,,,62772,2018-03-31
,,,false,,,false,,,false,false,,false,,false,,false,,,false,,,,,,,,63050,2018-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,63069,2018-03-31
,,,false,,,false,,,false,false,,false,,false,,false,,,false,,,,,,,,63201,2018-03-31
,,,false,,,false,,,false,false,,false,,true,49158,false,,,false,,,,,,,,63573,2018-03-31
0,0,,,,,,,,,,,,,,,,,,,,,,,,,,63733,2018-03-31
23206,0,,true,0,0,false,,,false,false,,true,1305,true,123531,false,,,false,,,,,,,,63742,2018-03-31
0,0,,,,,,,,,,,,,,,,,,,,,,,,,,63751,2018-03-31
,,,false,,,true,12624,1373,false,false,,false,,false,,false,,,false,,,,,,,,64150,2018-03-31
30328,0,,,,,,,,,,,,,,,,,,,,,,,,,,64552,2018-03-31
,,,false,,,false,,,false,false,,false,,false,,false,,,false,,,,,,,,64730,2018-03-31
,,,false,,,false,,,false,false,,true,747,true,747,false,,,false,,,,,,,,65205,2018-03-31
,,,false,,,false,,,false,false,,false,,false,,false,,,false,,,,,,,,65241,2018-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,65513,2018-03-31
0,0,,,,,,,,,,,,,,,,,,,,,,,,,,65559,2018-03-31
0,8292,,,,,,,,,,,,,,,,,,,,,,,,,,65746,2018-03-31
23432,0,,,,,,,,,,,,,,,,,,,,,,,,,,65858,2018-03-31
,,,false,,,false,,,false,false,,false,,false,,false,,,false,,,,,,,,66154,2018-03-31
,,,false,,,false,,,false,false,,false,,true,183,false,,,false,,,,,,,,66275,2018-03-31
17677,0,,,,,,,,,,,,,,,,,,,,,,,,78,0,66677,2018-03-31
,,,false,,,false,,,false,false,,false,,true,1111,false,,,false,,,,,,,,67142,2018-03-31
85057,0,,true,0,0,false,,,false,false,,false,,false,,false,,,false,,,,,,,,67151,2018-03-31
5785,0,,true,0,4999,false,,,false,false,,true,35881,true,51974,false,,,false,,,,,,,,67209,2018-03-31
,,,false,,,false,,,false,false,,false,,false,,false,,,false,,,,,,,,67254,2018-03-31
0,0,,,,,,,,,,,,,,,,,,,,,,,,,,67656,2018-03-31
,,,false,,,false,,,false,false,,false,,true,1078,false,,,false,,,,,,,,67870,2018-03-31
,,,false,,,false,,,false,false,,false,,true,21965,false,,,false,,,,,,,,68448,2018-03-31
,,,false,,,false,,,false,false,,false,,false,,false,,,false,,,,,,,,68671,2018-03-31
1962,0,,,,,,,,,,,,,,,,,,,,,,,,,,68756,2018-03-31
0,0,,,,,,,,,,,,,,,,,,,,,,,,,,68831,2018-03-31
5035,1563,,true,1563,5035,false,,,false,false,,false,,true,156702,false,,,false,,,,,,,,68840,2018-03-31
1085,0,,true,0,0,false,,,false,false,,true,9500,false,,false,,,false,,,,,,,,68859,2018-03-31
1160,0,,,,,,,,,,,,,,,,,,,,,,,,,,69333,2018-03-31
,,,false,,,false,,,true,false,,false,,true,179470,false,,,false,655,0,,,,3,0,69678,2018-03-31
,,,false,,,false,,,false,false,,false,,false,,false,,,false,,,,,,,,70058,2018-03-31
0,0,,,,,,,,,,,,,,,,,,,,,,,,,,70218,2018-03-31
,,,false,,,false,,,false,false,,false,,true,128973,false,,,false,,,,,,,,70414,2018-03-31
,,,false,,,false,,,false,false,,false,,false,,false,,,false,,,,,,,,70638,2018-03-31
,,,false,,,false,,,false,false,,false,,false,,false,,,false,,,,,,,,70955,2018-03-31
,,,false,,,false,,,false,false,,false,,false,,false,,,false,,,,,,,,71073,2018-03-31
0,0,,,,,,,,,,,,,,,,,,,,,,,,,,71318,2018-03-31
6468,0,,true,0,0,false,,,true,false,,true,70674,true,13853,false,,,false,565,0,,,,9,0,71457,2018-03-31
,,,false,,,false,,,false,false,,false,,false,,false,,,false,,,,,,,,71859,2018-03-31
,,,false,,,false,,,false,false,,false,,false,,false,,,false,,,,,,,,72258,2018-03-31
,,,false,,,false,,,false,false,,false,,false,,false,,,false,,,,,,,,72351,2018-03-31
