"IDRSSD"	RCFD3561	RCFD3562	RCFD7701	RCFD7702	RCON3561	RCON3562	RCON7701	RCON7702	
16551					0	0	0	0	
16748					2	447	0.0775	0.0925	
16944					0	0	0	0	
16953					5	52	0.071	0.075	
17110					4	615	0.0675	0.0725	
17147					0	0	0	0	
17259					0	0	0	0	
17464					1	30	0.1625	0.1625	
17839					1	5	0.0875	0.0875	
17950					0	0	0	0	
18050					2	12	0.0825	0.0925	
18135					0	0	0	0	
18368					0	0	0	0	
18377					0	0	0	0	
18827					0	0	0	0	
18836					1	8	0.057	0.057	
18854					0	0	0	0	
18957					0	0	0	0	
19356					0	0	0	0	
19730					4	656	0.065	0.0825	
19936					8	378	0.08	0.09	
19972					0	0	0	0	
20053					0	0	0	0	
20147					3	37	0.07	0.08	
20259					0	0	0	0	
20370					0	0	0	0	
20512					0	0	0	0	
20633					0	0	0	0	
20754					0	0	0	0	
20839					0	0	0	0	
20857					0	0	0	0	
20866					0	0	0	0	
21256					1	11	0.1	0.1	
21359					0	0	0	0	
21630					0	0	0	0	
21658					1	90	0.052	0.052	
22048					0	0	0	0	
22235					0	0	0	0	
22356					0	0	0	0	
22459					0	0	0	0	
22543					0	0	0	0	
22552					0	0	0	0	
22730					0	0	0	0	
22936					1	100	0.0825	0.0825	
22954					1	250	0.065	0.065	
23036					0	0	0	0	
23045					1	292	0.07	0.07	
23241					0	0	0	0	
23456					2	8	0.0825	0.085	
23504					1	100	0.0825	0.0825	
23540					0	0	0	0	
23643					0	0	0	0	
23755					0	0	0	0	
23812					1	75	0.0788	0.0788	
24006					0	0	0	0	
24266					0	0	0	0	
24453					0	0	0	0	
24659					0	0	0	0	
24668					0	0	0	0	
24855					0	0	0	0	
24949					0	0	0	0	
25357					0	0	0	0	
25647					0	0	0	0	
25852					1	71	0.0799	0.0799	
26149					0	0	0	0	
26233					0	0	0	0	
26242					1	427	0.0725	0.0725	
26457					0	0	0	0	
26765					0	0	0	0	
26859					0	0	0	0	
26916					0	0	0	0	
27548					2	77	0	0	
27614					0	0	0	0	
27838					0	0	0	0	
27847					0	0	0	0	
28013					0	0	0	0	
28152					0	0	0	0	
28255					1	50	0.054	0.054	
28349					1	9	0.0631	0.0631	
28406					0	0	0	0	
28572					0	0	0	0	
28732					0	0	0	0	
29104					0	0	0	0	
29159					0	0	0	0	
29252					0	0	0	0	
29636					0	0	0	0	
29850					1	11	0.0925	0.0925	
29944					2	1526	0.0675	0.07	
29953					0	0	0	0	
30052					0	0	0	0	
30155					0	0	0	0	
30258					0	0	0	0	
30418					0	0	0	0	
30502					0	0	0	0	
30650					0	0	0	0	
30810					0	0	0	0	
30856					0	0	0	0	
31134					0	0	0	0	
31255					0	0	0	0	
31657					1	3	0.0825	0.0825	
31826					2	92	0.0825	0.0825	
31835					3	37	0.0925	0.0925	
32159					0	0	0	0	
32234					0	0	0	0	
32766					0	0	0	0	
33147					0	0	0	0	
33259					2	373	0.0875	0.0875	
33268					0	0	0	0	
33549					0	0	0	0	
33727					0	0	0	0	
33754					0	0	0	0	
33772					0	0	0	0	
33839					0	0	0	0	
33857					1	80	0.0775	0.0775	
34153					0	0	0	0	
34359					0	0	0	0	
34425					0	0	0	0	
34434					2	13	0.075	0.0825	
34452					0	0	0	0	
34537					0	0	0	0	
34555					2	2	0.082	0.09	
34742					0	0	0	0	
34836					0	0	0	0	
34863					0	0	0	0.08	
35057					0	0	0	0	
35244					1	25	0.1249	0.1249	
35301	0	0	0	0					
35570					0	0	0	0	
35646					0	0	0	0	
35842					4	199	0.065	0.0825	
35936					0	0	0	0	
36054					2	40	0.0773	0.0825	
36344					1	35	0.03	0.03	
36456					3	145	0.04	0.0725	
36858					0	0	0	0	
36933					0	0	0	0	
37051					0	0	0	0	
37341					0	0	0	0	
37350					1	6	0.085	0.085	
37378					1	1800	0.0825	0.0825	
37435					1	901	0.0825	0.0825	
37640					0	0	0	0	
37659					4	126	0.0725	0.0825	
37743					0	0	0	0	
37949					0	0	0	0	
38526					1	10	0.08	0.08	
38535					0	0	0	0	
38740					2	35	0.0713	0.0713	
39327					2	16	0.06	0.06	
39420					0	0	0	0	
39475					0	0	0	0	
39756					1	3	0.08	0.08	
39934					2	132	0.0825	0.0825	
40033					4	245	0.0497	0.0825	
40305	0	0	0	0					
40350					1	28	0.0825	0.0825	
40707					0	0	0	0	
40855					0	0	0	0	
41245					0	0	0	0	
41553					1	7	0.1	0.1	
41629					0	0	0	0	
41647					0	0	0	0	
41759					0	0	0	0	
41825					0	0	0	0	
41937					0	0	0	0	
41955					0	0	0	0	
42037					0	0	0.08	0.08	
42055					2	85	0.055	0.1025	
42354					2	102	0.0625	0.0825	
42420					0	0	0	0	
42448					0	0	0	0	
42457					0	0	0	0	
43052					1	6	0.0695	0.0695	
43155					0	0	0	0	
43173	0	0	0	0					
43324					0	0	0	0	
43351					0	0	0	0	
43454					0	0	0	0	
43511					0	0	0	0	
43641					0	0	0	0	
43744					0	0	0	0	
43856					0	0	0	0	
43959					0	0	0	0	
44040					0	0	0	0	
44134	0	0	0	0					
44433					0	0	0	0	
44451					1	8	0.0925	0.0925	
44602					0	0	0	0	
44741					0	0	0	0	
44750					1	9	0.0825	0.0825	
44929					0	0	0	0	
45038					0	0	0	0	
45047					1	100	0.0731	0.0731	
45056					0	0	0	0	
45430					4	571	0.0475	0.08	
45458					0	0	0	0	
45551					3	385	0.065	0.0825	
45560					0	0	0	0	
45627					0	0	0	0	
45775					0	0	0	0	
46053					2	325	0.0825	0.1025	
46941					0	0	0	0	
47153					0	0	0	0	
47247					1	21	0.0575	0.0575	
47256					0	0	0	0	
47452					0	0	0	0	
47500					1	6	0.12	0.12	
48057					2	20	0.06	0.06	
48150					0	0	0	0	
48374					0	0	0	0	
48440					0	0	0	0	
48552					0	0	0	0	
48730					0	0	0	0	
49054					0	0	0	0	
49148					0	0	0	0	
49241					5	50	0.054	0.105	
49344					0	0	0	0	
49643					0	0	0	0	
49652					0	0	0	0	
49821					1	2000	0.085	0.085	
49858					1	1750	0.0975	0.0975	
49951					0	0	0	0	
50144					1	28	0.0625	0.0625	
50461					0	0	0	0	
50546					0	0	0	0	
50854					0	0	0	0	
50957					0	0	0	0	
51253					0	0	0	0	
51356					0	0	0	0	
51459					2	150	0.0825	0.095	
51730					0	0	0	0	
51842					1	25	0.0481	0.0481	
52410					0	0	0	0	
52456					0	0	0	0	
52719					0	0	0	0	
52951					4	52	0.06	0.0825	
53015					0	0	0	0	
53033	0	0	0	0					
53051					0	0	0	0	
53239					1	200	0.0875	0.0875	
53453					0	0	0	0	
53752					2	32	0.0465	0.0825	
54049					0	0	0	0	
54058					0	0	0	0	
54357					0	0	0	0	
54375					5	945	0.0725	0.0825	
54441					0	0	0	0	
54656					0	0	0	0	
55176					0	0	0	0	
55251					0	0	0	0	
55336					0	0	0	0	
55635					0	0	0	0	
55653					0	0	0	0	
56230					0	0	0	0	
56258					0	0	0	0	
56351					0	0	0	0	
56427					2	20	0.05	0.0515	
56548					0	0	0	0	
56557					12	20	0.0925	0.18	
56717					0	0	0	0	
56726					4	103	0.0451	0.135	
57040					2	122	0.0725	0.0825	
57228					0	0	0	0	
57255					2	20	0.1025	0.1025	
57451					0	0	0	0	
57572					0	0	0	0	
57956					0	0	0	0	
58074					2	25	0.06	0.0625	
58207					0	0	0	0	
58225					2	216	0.075	0.0925	
58243	1	1100	0.0825	0.0825					
58355					0	0	0	0	
58551					2	5	0.08	0.08	
58636					0	0	0	0	
58757					0	0	0	0	
58971					0	0	0	0	
59259					0	0	0	0	
59316					0	0	0	0	
59352					0	0	0	0	
59679					0	0	0	0	
59754					0	0	0	0	
60143	1	667	0.0613	0.0613					
60219					0	0	0	0	
60330					0	0	0	0	
60433					1	55	0.0715	0.0715	
60545					2	50	0.0625	0.0825	
60554					1	10	0.09	0.09	
60648					2	32	0.0561	0.1175	
61122					3	127	0.0399	0.099	
61355					0	0	0	0	
61476					1	3	0.06	0.06	
61533					0	0	0	0	
61757					0	0	0	0	
61832					3	49	0.075	0.1	
61953					1	59	0.065	0.065	
62044					0	0	0	0	
62101					0	0	0.0513	0.0513	
62147					0	0	0.0774	0.0774	
63050					0	0	0	0	
63069	0	0	0	0					
63078					0	0	0	0	
63201					0	0	0	0	
63359					2	174	0.0775	0.085	
63573					0	0	0	0	
63733					1	7	0.0875	0.0875	
63742					0	0	0	0	
63751					0	0	0	0	
64150					0	0	0	0	
64543					1	35	0.0675	0.0675	
64552					0	0	0	0	
64619	0	0	0	0					
64730					0	0	0	0	
65205					0	0	0	0	
65241					0	0	0	0	
65513	0	0	0	0					
65559					8	555	0	0.1	
65746					0	0	0	0	
65858					4	3162	0.049	0.0875	
66015	0	0	0	0					
66154					1	19	0.0825	0.0825	
66172					0	0	0	0	
66275					0	0	0	0	
66837					0	0	0	0	
66846					0	0	0	0	
67142					0	0	0	0	
67151					0	0	0	0	
67209					0	0	0	0	
67254					0	0	0	0	
67311					0	0	0	0	
68345					1	65	0.085	0.085	
68448					0	0	0	0	
68756					0	0	0	0	
68831					2	37	0.0925	0.1075	
68840					0	0	0	0	
68859					0	0	0	0	
68943					0	0	0	0	
69333					2	3	0.0775	0.0825	
69351					0	0	0	0	
69650					0	0	0	0	
69678					0	0	0	0	
69847					0	0	0	0	
70049					0	0	0	0	
70058					0	0	0	0	
70076					0	0	0	0	
70151					0	0	0	0	
70218					0	0	0	0	
70254					0	0	0	0	
70414					4	384	0.0576	0.07	
70638					0	0	0	0	
70955					0	0	0	0	
71318					0	0	0	0	
71457					1	25	0.084	0.084	
71859					1	5	0.075	0.075	
72258					0	0	0	0	
72351					0	0	0	0	
72454					0	0	0	0	
72614					0	0	0	0	
72678					0	0	0	0	
73031					1	16	0.0925	0.0925	
73116					0	0	0	0	
73152					3	39	0.06	0.08	
73554					2	55	0.0825	0.085	
73956					0	0	0	0	
74056					0	0	0	0	
74140					0	0	0	0	
74159					0	0	0	0	
74337					0	0	0	0	
74403					0	0	0	0	
74449					0	0	0	0	
74458					0	0	0	0	
75053					0	0	0	0	
75259					2	22	0.0005	0.0014	
75446					2	123	0.065	0.083	
75455					0	0	0	0	
75558					4	47	0.069	0.105	
75633	1	100	0.0725	0.0725					
75651					0	0	0	0	
76050					0	0	0	0	
76135					0	0	0	0	
76153					1	2	0.0945	0.0945	
76443					0	0	0	0	
76854					0	0	0.08	0.08	
77150					0	0	0	0	
77253					0	0	0	0	
77347					0	0	0	0	
77374					0	0	0	0	
77422					0	0	0	0	
77758					0	0	0	0	
77851					0	0	0	0	
78036					0	0	0	0	
78054					0	0	0	0	
78157					0	0	0	0	
78241					1	3	0.105	0.105	
78559					0	0	0	0	
78643					0	0	0	0	
78858					1	38	0.08	0.08	
79042					0	0	0	0	
79127					0	0	0	0	
79145					0	0	0	0	
79257					0	0	0	0	
79855					0	0	0	0	
80020					0	0	0	0	
80150					4	7	0.07	0.09	
80431					1	100	0.0825	0.0825	
80552					0	0	0	0	
80936					0	0	0	0	
81054					1	62	0.039	0.039	
81429					0	0	0	0	
82033					1	560	0.0878	0.0878	
82257					1	5	0.094	0.094	
82350					0	0	0	0	
82659					0	0	0	0	
83151					0	0	0.08	0.1025	
83236					0	0	0	0	
83311					0	0	0	0	
83357					0	0	0	0	
83450					0	0	0	0	
83638	0	0	0	0					
83834					0	0	0	0	
83852					0	0	0	0	
83955					0	0	0	0	
84046					0	0	0	0	
84055					1	50	0.09	0.09	
84251					0	0	0	0	
84345					0	0	0	0	
84541					2	89	0.0825	0.0825	
84804					0	0	0	0	
85043					2	4	0.1025	0.1125	
85052					0	0	0	0	
85258					0	0	0	0	
85454					1	1	0.09	0.09	
85856					0	0	0	0	
85931					1	20	0.0825	0.0825	
86349					3	185	0.0575	0.0775	
86358					0	0	0	0	
86527					0	0	0	0	
86554					3	22	0.0565	0.062	
87047					0	0	0	0	
87159					0	0	0	0	
87234					1	8	0.0675	0.0675	
87476					1	199	0.065	0.065	
87533					0	0	0	0	
88240					1	20	0.0875	0.0875	
88259					1	4	0.0918	0.0918	
88352					2	9	0.085	0.0875	
88455					0	0	0.076	0.089	
88530					0	0	0	0	
88950					0	0	0	0	
89032					1	11	0.0575	0.0575	
89135					0	0	0	0	
89162					0	0	0	0	
89452					0	0	0	0	
89751					1	700	0.0725	0.0725	
89854					0	0	0	0	
89957					2	11	0.054	0.074	
90047					0	0	0	0	
90328					0	0	0	0	
90337					1	25	0.0825	0.0825	
90467					1	18	0.055	0.055	
90645					0	0	0	0	
90739					0	0	0	0	
91147					0	0	0	0	
91156					3	284	0.07	0.1125	
91259					0	0	0	0	
91615					0	0	0	0	
91651					0	0	0	0	
91754					6	214	0.0567	0.18	
91866					0	0	0	0	
91950					0	0	0	0	
91969					0	0	0	0	
92050					0	0	0	0	
92144					2	72	0.075	0.0775	
92630					0	0	0	0	
92706					1	14	0.065	0.065	
92854					0	0	0	0	
92902					1	2	0.065	0.065	
93244					0	0	0	0	
93329					0	0	0	0	
93413					0	0	0	0	
93543					0	0	0	0	
93619					0	0	0	0	
93628					0	0	0	0	
93721					0	0	0	0	
93758					0	0	0	0	
94139					0	0	0	0	
94456					3	32	0.085	0.0875	
94522					0	0	0	0	
94755					0	0	0	0	
94858					0	0	0	0	
95051					0	0	0	0	
95659					0	0	0	0	
96254					0	0	0	0	
96357					0	0	0	0	
96553					2	71	0.0825	0.0875	
97055					1	21	0.08	0.08	
97279					4	26	0.0325	0.1395	
97457					0	0	0	0	
97804					0	0	0	0	
97943					0	0	0	0	
98351					0	0	0	0	
98454					0	0	0.0775	0.0775	
98463					0	0	0	0	
98548					0	0	0	0	
98557					0	0	0	0	
98641					1	300	0.0825	0.0825	
98717					0	0	0	0	
99004					0	0	0	0	
99059					0	0	0	0	
99143					1	7	0.05	0.05	
99255					0	0	0	0	
99442					0	0	0	0	
99536					1	20	0.0675	0.0675	
99853					0	0	0	0	
99974					3	319	0.0875	0.09	
100160					0	0	0	0	
100236					0	0	0	0	
100357					0	0	0	0	
100553					0	0	0	0	
100562					0	0	0	0	
100843					2	90	0.0825	0.0825	
101019	0	0	0	0					
101037					7	2248	0.0605	0.105	
101233					2	496	0.0675	0.0825	
101345					0	0	0	0	
101439					0	0	0	0	
101671					0	0	0	0	
101738					0	0	0	0	
101952					4	68	0.0565	0.068	
102155					0	0	0	0	
102333					2	188	0.0825	0.1	
102342					2	77	0.0725	0.076	
102539					0	0	0	0	
102557					0	0	0	0	
103134					0	0	0	0	
103255					0	0	0	0	
103536					2	134	0.0675	0.069	
103554					0	0	0	0	
103563					0	0	0	0	
103602					0	0	0	0	
104038					0	0	0	0	
104056					0	0	0	0	
104234					0	0	0	0	
104430					2	57	0.07	0.0825	
104542					0	0	0	0	
104663					0	0	0	0	
105026					0	0	0	0	
105044					0	0	0	0	
105053					0	0	0	0	
105071					0	0	0	0	
105222					0	0	0	0	
105530					0	0	0	0	
105633					0	0	0	0	
106359					1	10	0.0625	0.0625	
106377					0	0	0	0	
106452					0	0	0	0	
106519					0	0	0	0	
106546					0	0	0	0	
106555					0	0	0	0	
106658					0	0	0	0	
107057					1	15	0.0925	0.0925	
107150					13	418	0.06	0.1	
107226					1	50	0.0736	0.0736	
107244					0	0	0	0	
107431					1	60	0.055	0.055	
107459					0	0	0	0	
107758					0	0	0	0	
108269					1	7	0.0975	0.0975	
108652					0	0	0	0	
108746					1	100	0.0675	0.0675	
108951					1	10	0.1	0.1	
109136					6	874	0.064	0.0875	
109154					0	0	0	0	
109453					0	0	0	0	
109574					0	0	0	0	
109659					1	16	0.08	0.08	
109855					0	0	0	0	
110057					0	0	0	0	
110404					0	0	0	0	
110413					0	0	0	0	
110655					0	0	0	0	
110936					0	0	0	0	
110945					0	0	0	0	
111157					0	0	0	0	
111205					0	0	0.0762	0.0762	
111559					0	0	0	0	
111661					0	0	0	0	
111942					1	15	0.0825	0.0825	
111979					0	0	0	0	
112163					1	6	0.0925	0.0925	
112332					0	0	0	0	
112444					1	120	0.0749	0.0749	
112510					0	0	0	0	
112556					1	7	0.073	0.073	
112837	1	50	0.1225	0.1225					
112855					0	0	0	0	
113003					2	37	0.025	0.025	
113030					0	0	0	0	
113151					0	0	0	0	
113441					0	0	0	0	
113601					0	0	0	0	
113740					1	5	0.0752	0.0752	
113759					0	0	0	0	
113937					0	0	0.052	0.0875	
114149					0	0	0	0	
114158					0	0	0	0	
114251					0	0	0	0	
114260					1	16	0.08	0.08	
114457					0	0	0.0691	0.0691	
114756					0	0	0	0	
114774					0	0	0	0	
114840					0	0	0	0	
114859					0	0	0	0	
115100					0	0	0	0	
115146					0	0	0	0	
115155					0	0	0	0	
115221					0	0	0	0	
115575					1	3	0.0963	0.0963	
115641					0	0	0	0	
116077					0	0	0	0	
116358					1	16	0.05	0.05	
116554					0	0	0	0	
116639					0	0	0	0	
116732					4	45	0.09	0.09	
116741					0	0	0	0	
117038					0	0	0	0	
117458					0	0	0	0	
117672					0	0	0	0	
117841					0	0	0	0	
118156					0	0	0	0	
118174					0	0	0	0	
118660					0	0	0	0	
118736					0	0	0	0	
119153					0	0	0	0	
119274					0	0	0	0	
119331					0	0	0	0	
119528					4	179	0.0525	0.0825	
119779					0	0	0	0	
120542					3	101	0.07	0.08	
120609					1	750	0.0825	0.0825	
120953					1	9	0.07	0.07	
121576					0	0	0	0	
121642					0	0	0	0	
121651					0	0	0	0	
121857					0	0	0	0	
121914					1	5	0.0759	0.0759	
122153					0	0	0	0	
122546					0	0	0	0	
122658					0	0	0	0	
122751					0	0	0	0	
122854					0	0	0	0	
123178					0	0	0	0	
123440					0	0	0	0	
123646					0	0	0	0	
124344					0	0	0	0	
124353					0	0	0	0	
124773					1	50	0.1325	0.1325	
124830					1	6	0.065	0.065	
125154					0	0	0	0	
125855					0	0	0.04	0.0825	
125958					2	55	0.08	0.085	
126012					0	0	0	0	
126049					0	0	0	0	
126254					0	0	0	0	
126553					0	0	0	0	
126740					0	0	0	0	
126834					0	0	0	0	
127055					0	0	0	0	
127224					0	0	0.0595	0.0595	
127260					0	0	0	0	
127701					0	0	0	0	
128164					0	0	0	0	
128258					1	20	0.09	0.09	
128511	0	0	0	0					
128904					0	0	0	0	
128959					0	0	0	0	
129349					1	17	0.07	0.07	
129358					1	10	0.0675	0.0675	
129394					1	10	0.13	0.13	
129479					0	0	0	0	
129732					0	0	0	0	
129853					0	0	0	0	
129910					0	0	0	0	
130345					0	0	0	0	
130541					0	0	0.1299	0.1299	
130635					0	0	0	0	
130813					0	0	0	0	
130943	0	0	0	0					
131034					0	0	0	0	
131155					1	50	0.0725	0.0725	
131173					0	0	0	0	
131351					0	0	0	0	
131360					0	0	0	0	
131418					2	73	0.0624	0.0709	
131436					0	0	0	0	
131650					2	181	0.08	0.1165	
131717					0	0	0	0	
131940					0	0	0	0	
132107					0	0	0.000000	0.000000	
132152					0	0	0	0	
132219					0	0	0	0	
132451					0	0	0	0	
132554					0	0	0	0	
132778					1	22	0.0725	0.0725	
132853					1	28	0.083	0.083	
132938					1	75	0.0925	0.0925	
133243					1	15	0.0825	0.0825	
133850					0	0	0	0	
133971					0	0	0	0	
134156					0	0	0	0	
134437					0	0	0	0	
134455					5	142	0.0614	0.08	
134848					0	0	0	0	
135359					0	0	0	0	
135751					0	0	0	0	
135836					2	57	0.0832	0.1057	
135854					0	0	0	0	
136048					2	10	0.14	0.14	
136338					0	0	0	0	
136459					1	10	0.065	0.065	
136655					1	35	0.0825	0.0825	
137120					1	1000	0.0825	0.0825	
137205					1	5	0.15	0.15	
137447					5	51	0.0595	0.1	
137456					2	31	0.09	0.09	
137559					1	6	0.0875	0.0875	
137643					1	58	0.074	0.074	
137652					0	0	0	0	
137821					0	0	0	0	
137915					0	0	0	0	
138051					11	655	0.0825	0.0825	
138163					0	0	0	0	
138211					0	0	0	0	
138257					0	0	0	0	
138350					0	0	0	0	
138556					0	0	0	0	
138725					0	0	0	0	
138752					0	0	0	0	
139133					0	0	0	0	
139432					0	0	0	0	
139478					0	0	0	0	
139544					3	13	0.05	0.08	
139553					0	0	0	0	
139656					1	5	0.18	0.18	
139740					0	0	0	0	
139834					0	0	0	0	
139843					1	48	0.08	0.08	
139955					1	5	0.0925	0.0925	
140018					0	0	0	0	
140157					1	4	0.0633	0.0633	
140362					0	0	0	0	
140634					3	112	0.085	0.085	
141211					0	0	0	0	
141341					0	0	0	0	
141350					7	437	0.0825	0.0825	
141453					0	0	0	0	
141556					0	0	0.0717	0.0717	
141734					0	0	0	0	
141958					0	0	0	0	
142049					1	20	0.08	0.08	
142656					1	8	0.071	0.071	
142955					0	0	0	0	
143158					0	0	0	0	
143653					0	0	0	0	
143662					2	174	0.0725	0.075	
143859					3	575	0.0692	0.1195	
143952					1	8	0.0544	0.0544	
144034					0	0	0	0	
144043					0	0	0	0	
144052					1	50	0.0825	0.0825	
144155					0	0	0	0	
144436					1	200	0.0475	0.0475	
144856					1	15	0.085	0.085	
144913					0	0	0	0	
145059					0	0	0	0	
145545					0	0	0	0	
145554					0	0	0	0	
145741					2	71	0.0725	0.13	
145750					0	0	0	0	
145844					0	0	0	0	
145956					1	125	0.0795	0.0795	
146056					0	0	0	0	
146458					0	0	0	0	
146533					1	5	0.12	0.12	
146618					3	51	0.1	0.1	
146654					0	0	0	0	
146663					1	50	0.0925	0.0925	
146850					0	0	0	0	
147053					0	0	0	0	
147174					0	0	0	0	
147633					2	250	0.0825	0.0829	
147651					1	4	0.085	0.085	
147679					0	0	0	0	
147839					1	43	0.0875	0.0875	
147857					0	0	0	0	
147923					1	6	0.0725	0.0725	
148144					3	215	0.0825	0.0825	
148238					0	0	0	0	
148340					1	9	0.0675	0.0675	
148715					0	0	0	0	
148809					0	0	0	0	
148920					1	10	0.0895	0.0895	
149150					0	0	0	0	
149235					0	0	0	0	
149253					1	70	0.062	0.062	
149271					1	17	0.0575	0.0575	
149945					0	0	0	0	
150035					0	0	0	0	
150044					0	0	0	0	
150071					0	0	0	0	
150156					1	14	0.085	0.085	
150334					0	0	0	0	
150352					1	2	0.06	0.06	
150727					1	8	0.1075	0.1075	
150754					0	0	0	0	
151331					0	0	0	0	
151546					0	0	0	0	
151555					0	0	0	0	
151751					0	0	0	0	
151818					0	0	0.0825	0.0825	
151957					1	2	0.09	0.09	
152048					0	0	0	0	
152057					0	0	0	0	
152235					0	0	0	0	
152253					0	0	0	0	
152431					0	0	0	0	
152440					0	0	0	0	
152673					0	0	0	0	
152851					0	0	0	0	
153054					0	0	0	0	
153353					4	65	0.085	0.085	
153652					0	0	0	0	
154154					0	0	0	0	
154220					0	0	0	0	
154257					0	0	0	0	
154770					0	0	0	0	
155245					0	0	0	0	
155263					0	0	0	0	
155441					0	0	0	0	
155517					0	0	0	0	
155759					0	0	0	0	
156055					0	0	0	0	
156457					0	0	0	0	
156635					0	0	0	0	
156877					3	85	0.0538	0.0715	
156916					0	0	0	0	
156952					0	0	0	0	
157155					1	100	0.0725	0.0725	
157379					1	10	0.1	0.1	
157650					0	0	0	0	
157744					0	0	0	0	
157838					0	0	0	0	
157856					1	1	0.08	0.08	
157904					0	0	0	0	
158554					4	82	0.0825	0.085	
158741					0	0	0	0	
158750					0	0	0	0	
158947					2	74	0.0513	0.06	
158974					0	0	0	0	
159243					0	0	0	0	
159476					0	0	0	0	
159636					0	0	0	0	
159645					0	0	0	0	
159953					0	0	0	0	
160360					0	0	0	0	
160454					3	66	0.09	0.09	
160557					0	0	0	0	
160614	0	0	0	0					
160650					0	0	0	0	
160959					3	558	0.0649	0.0825	
161031					3	20	0.08	0.085	
161107					1	1	0.18	0.18	
161273					0	0	0	0	
161433					0	0	0	0	
161602					0	0	0	0	
162337					3	79	0.0705	0.085	
162878					0	0	0	0	
163343					1	6	0.0525	0.0525	
163370					0	0	0	0	
163549					0	0	0	0	
163745					1	19	0.08	0.08	
163857					2	80	0.07	0.0825	
164032					0	0	0	0	
164153					0	0	0	0	
164331					0	0	0	0	
164377					0	0	0	0	
164854					0	0	0	0	
164957					0	0	0	0	
164975					1	28	0.05	0.05	
165039					0	0	0	0	
165628					0	0	0	0	
165758					0	0	0	0	
165806					0	0	0	0	
166111					0	0	0	0	
166531					0	0	0	0	
166652					0	0	0	0	
166803					0	0	0	0	
166849					0	0	0	0	
167060					0	0	0	0	
167453					0	0	0	0	
167556					0	0	0	0	
167565					0	0	0	0	
167752					0	0	0	0	
167855					0	0	0	0	
167864					5	62	0.035	0.0825	
168320					0	0	0	0	
168366					3	215	0.06	0.0925	
168441					0	0	0	0	
168571					0	0	0	0	
168731					1	35	0.0595	0.0595	
169073					1	1000	0.0825	0.0825	
169233					1	15	0.07	0.07	
169327					0	0	0	0	
169354					0	0	0	0	
