"IDRSSD"	RCON9999	RSSD9017	RSSD9050	RSSD9130	RSSD9200	RSSD9220	
14865	20060930	Bank of Eastern Oregon	16243	Arlington	OR	97812	
15536	20060930	Park National Bank	11677	Chicago	IL	60610	
16337	20060930	Wakulla Bank	21777	Crawfordville	FL	32327	
16458	20060930	Douglas County Bank	17105	Lawrence	KS	66044	
16551	20060930	Northview Bank	10956	Finlayson	MN	55735	
16748	20060930	The Elberfeld State Bank	13104	Elberfeld	IN	476130013	
16944	20060930	THE WEST MICHIGAN SAVINGS BANK	11404	BANGOR	MI	49013	
16953	20060930	First State Bank of Fertile	10186	Fertile	MN	56540	
17110	20060930	The Haverford Trust Company	26189	Radnor	PA	19087	
17147	20060930	First Merchants Bank, NA	4365	Muncie	IN	47305	
17259	20060930	THE FIRST NATIONAL BANK IN MARLOW	26260	MARLOW	OK	730550033	
17464	20060930	Bank of the Cascades	22407	Bend	OR	977099906	
17839	20060930	Sumter Bank and Trust Co	21803	Americus	GA	31709	
17950	20060930	Bank of Bridger NA	2224	Bridger	MT	59014	
18050	20060930	First National Bank of Bastrop	3091	Bastrop	TX	78602	
18135	20060930	South Central Bank, National Association	19536	Chicago	IL	60607	
18368	20060930	BANK OF WALNUT CREEK	23273	WALNUT CREEK	CA	94596	
18377	20060930	Bally Savings Bank	34440	Bally	PA	195030130	
18827	20060930	The Merchants National Bank of Kittanning	7900	Kittanning	PA	16201	
18836	20060930	CAPON VALLEY BANK	9998	WARDENSVILLE	WV	26851	
18854	20060930	BANK 7	4147	MEDFORD	OK	73759	
18957	20060930	THE FIRST STATE BANK OF BURLINGAME	15794	BURLINGAME	KS	66413	
19356	20060930	SECURITY BANK AND TRUST COMPANY	9881	MIAMI	OK	74354	
19730	20060930	Standard Bank and Trust Company	16606	Hickory Hills	IL	604572298	
19936	20060930	Citizens Bank of Americus	15477	Americus	GA	317091128	
19972	20060930						
20053	20060930	Security Bank	10015	New Auburn	WI	54575	
20147	20060930	FARMERS STATE BANK	10484	NEW ROSS	IN	47968	
20259	20060930	First National Bank of Pinedale	18747	Pinedale	WY	82941	
20370	20060930						
20512	20060930	First National Bank of Port Allegany	7704	Port Allegany	PA	16743	
20633	20060930	MCNB Bank and Trust Co.	6803	Welch	WV	24801	
20754	20060930	STATE BANK OF COLONY	12690	COLONY	KS	66015	
20839	20060930	Colony Bank, S. E.	19653	Broxton	GA	31519	
20857	20060930	GRANITE FALLS BANK	10998	GRANITE FALLS	MN	562410008	
20866	20060930	Home Valley Bank	23181	Grants Pass	OR	97528	
21256	20060930	State Bank of Burrton	16583	Burrton	KS	670200219	
21359	20060930	AMERICAN STATE BANK OF GRYGLA	22263	GRYGLA	MN	56727	
21630	20060930	Teche Bank & Trust Company	20041	St. Martinville	LA	70582	
21658	20060930	ALLIANCE BANK	12511	MONDOVI	WI	54755	
22048	20060930	UNION BANK & TRUST CO.	1753	MONTICELLO	AR	716570270	
22235	20060930	Colony Bank Ashburn	8023	Ashburn	GA	31714	
22356	20060930	FIRST NATIONAL BANK AND TRUST	2226	POWELL	WY	82435	
22459	20060930	First National Bank & Trust Co. of Leavenworth	4712	Leavenworth	KS	660480109	
22543	20060930	State Savings Bank	8162	Frankfort	MI	496351169	
22552	20060930	FIRST SOUTHEAST BANK	10576	HARMONY	MN	55939	
22730	20060930	West Union Bank	2452	West Union	WV	26456	
22936	20060930	Farmers & Merchants Bank	16673	Statesboro	GA	30459	
22954	20060930						
23036	20060930	CB&T Bank of Middle Georgia	25804	Warner Robins	GA	31093	
23045	20060930	West Michigan National Bank & Trust	24471	Frankfort	MI	496351009	
23241	20060930	Integra Bank, N.A.	4392	Evansville	IN	477050868	
23456	20060930	The First National Bank of Henning	5162	Ottertail	MN	56571	
23504	20060930	Bridgehampton National Bank	6976	Bridgehampton	NY	11932	
23540	20060930	Oswego Community Bank	17899	Oswego	IL	60543	
23643	20060930	Commercial Bank & Trust Company	90	Monticello	AR	71657015	
23755	20060930	First National Bank of New Richmond	5357	New Richmond	WI	54017	
23812	20060930	First National Bank of Chester County	7802	West Chester	PA	193810523	
24006	20060930	Putnam County Savings Bank	15995	Brewster	NY	105090417	
24266	20060930	Mid-State Bank & Trust	18396	Arroyo Grande	CA	93420	
24453	20060930	ROCKY MOUNTAIN BANK	24334	ROCK SPRINGS	WY	82901	
24659	20060930	PRODUCE STATE BANK	10178	HOLLANDALE	MN	56045	
24668	20060930	BANK TEXAS, NATIONAL ASSOCIATION	3402	QUITMAN	TX	757831675	
24855	20060930	FIRST NATIONAL BANK OF NASH	4155	NASH	OK	73761	
24949	20060930	THE BARABOO NATIONAL BANK	12788	BARABOO	WI	53913	
25357	20060930	All America Bank	20093	Mustang	OK	73064	
25647	20060930	Family Bank and Trust Company	22536	Palos Hills	IL	60465	
25852	20060930	S&C Bank	14800	New Richmond	WI	54017	
26149	20060930	PALMER BANK	12103	TAYLORVILLE	IL	62568	
26233	20060930	FIRST NATIONAL BANK, CHGO HTS	3634	CHICAGO HEIGHTS	IL	60411	
26242	20060930	First National Bank and Trust Company	18979	Mountain Home	AR	726541928	
26457	20060930	La Monte Community Bank	16423	La Monte	MO	65337	
26765	20060930	First National Bank of Refugio	3405	Refugio	TX	78377	
26859	20060930	OMNIBANK, N.A.	17325	HOUSTON	TX	77021	
26916	20060930	Delaware National Bank	22837	Georgetown	DE	19947	
27548	20060930	Blackhawk State Bank	14078	Beloit	WI	53511	
27614	20060930	Andover Bank	10663	Andover	OH	440031300	
27838	20060930	Heritage Bank	17917	Frankfort	IL	60423	
27847	20060930	DIAMOND STATE BANK	1527	MURFREESBORO	AR	71958	
28013	20060930	Northfield Savings Bank	28710	Staten Island	NY	103140725	
28152	20060930	State Bank of Kimball	11415	Kimball	MN	55353	
28255	20060930	The First National Bank of Beeville	3095	Beeville	TX	78102	
28349	20060930	ALLIED BANK	91	MULBERRY	AR	72947	
28406	20060930	Hyde Park Savings Bank	90160	Hyde Park	MA	21369935	
28572	20060930						
28732	20060930	Peoples Bank & Trust Company	1475	Manchester	TN	373491049	
29104	20060930	UNION CENTER NATIONAL BANK	6431	UNION	NJ	7083	
29159	20060930	FIRSTIER BANK - WYOMING	522	CHEYENNE	WY	82009	
29252	20060930	MidAmerican Bank & Trust Company, n.a.	4713	Leavenworth	KS	66048	
29636	20060930	The Citizens Bank	12204	Philadelphia	MS	393500209	
29850	20060930	First Texas Bank - Belton	3100	Belton	TX	76513	
29944	20060930	CENTENNIAL BANK	5627	LITTLE ROCK	AR	72227	
29953	20060930	HOME STATE BANK	10650	LOUISVILLE	NE	68037	
30052	20060930	Amistad Bank	26658	Del Rio	TX	78840	
30155	20060930	SHERMAN COUNTY BANK	5431	LOUP CITY	NE	68853	
30258	20060930	The RiverBank	15275	Osceola	WI	54020	
30418	20060930	College Savings Bank	27041	Princeton	NJ	8540	
30502	20060930	NORTHWAY BANK	14240	BERLIN	NH	3570	
30650	20060930	State Bank of Long Lake	8193	Long Lake	MN	55356	
30810	20060930	Discover Bank	5649	New Castle	DE	19720	
30856	20060930	NBanC (OKC)	24093	Oklahoma City	OK	73156	
31134	20060930	The First National Bank of Waynesboro	2160	Waynesboro	GA	308300647	
31255	20060930	Central Bank	17612	Houston	TX	77041	
31657	20060930	FIRST STATE BANK OF BEN WHEELER	11904	BEN WHEELER	TX	75754	
31826	20060930	POWELL VALLEY NATIONAL BANK	6863	JONESVILLE	VA	242630100	
31835	20060930	BANK OF ANGUILLA	8243	ANGUILLA	MS	38721	
32159	20060930	CITIZENS NATIONAL BANK	26541	FORT WORTH	TX	76109	
32234	20060930	FIRST NATIONAL BANK AND TRUST CO.	3639	CLINTON	IL	617270191	
32766	20060930	LAKESIDE NATIONAL BANK	21693	ROCKWALL	TX	75087	
33147	20060930	Farmers Bank & Trust Co.	1027	Blytheville	AR	723150688	
33259	20060930	Premier Bank	21714	Maplewood	MN	55109	
33268	20060930	THE ROSCOE STATE BANK	1213	ROSCOE	TX	795450609	
33549	20060930	Black Earth State Bank	12787	Black Earth	WI	53515	
33727	20060930	Maryland Bank & Trust Co., N. A.	18115	Waldorf	MD	20604	
33754	20060930	FARMERS STATE BANK	10712	BERTRAM	TX	78605	
33772	20060930	Placer Sierra Bank	30307	Auburn	CA	95603	
33839	20060930	Peoples State Bank of Colfax	10075	Colfax	IL	617280527	
33857	20060930	THE BANK OF MADISON	15545	MADISON	NE	68748	
34153	20060930	American Bank of St. Paul	20843	St. Paul	MN	551043908	
34359	20060930						
34425	20060930	Bank of Lancaster	11200	Kilmarnock	VA	22482	
34434	20060930	MAGNOLIA STATE BANK	22081	BAY SPRINGS	MS	394220508	
34452	20060930	First National Bank of Park Falls	5358	Park Falls	WI	54552	
34537	20060930	Seacoast National Bank	131	Stuart	FL	349959012	
34555	20060930	MACON-ATLANTA STATE BANK	14695	MACON	MO	635520128	
34742	20060930	First Western Bank	13083	Booneville	AR	729270238	
34836	20060930	THE WOODBURY BANKING COMPANY	11297	WOODBURY	GA	30293	
34863	20060930	The First Bank, Roxton, Texas	5503	Roxton	TX	75477	
35057	20060930	ALLIANT BANK	1946	MADISON	MO	65263	
35244	20060930	Community Bank	1749	Cabot	AR	72023	
35301	20060930	State Street Bank and Trust Company	14	Boston	MA	2110	
35570	20060930	Investors Savings Bank	28892	Short Hills	NJ	7078	
35646	20060930	BONDUEL STATE BANK	11235	BONDUEL	WI	54107	
35842	20060930	PREMIER BANK OF JACKSONVILLE	10868	JACKSONVILLE	IL	62650	
35936	20060930	STATE BANK OF COLUSA	9634	COLUSA	IL	623290010	
36054	20060930	Coppermark Bank	18957	Oklahoma City	OK	731250676	
36344	20060930	FREESTAR BANK, N.A.	14736	Pontiac	IL	61764	
36456	20060930	Farmers State Bank	15907	MAYWOOD	NE	69038	
36858	20060930	Premier Bank	22924	Lenexa	KS	66219	
36933	20060930	FIRST STATE BANK	19163	WRENS	GA	30833	
37051	20060930	PIGEON FALLS STATE BANK	13030	PIGEON FALLS	WI	547600489	
37341	20060930	BANK OF ONTARIO	21085	ONTARIO	WI	54651	
37350	20060930	The State Bank of Lebo	15288	Lebo	KS	66856	
37378	20060930	Central Valley Bank	18616	Toppenish	WA	98948	
37435	20060930	United Bank	172	Zebulon	GA	30295	
37640	20060930	GERMAN AMERICAN BANCORP	17393	JASPER	IN	47547	
37659	20060930	FARMERS STATE BANK	12758	ALLEN	OK	74825	
37743	20060930	Calumet County Bank	11607	Brillion	WI	54110	
37949	20060930	Bank of Rantoul	11711	Rantoul	IL	61866	
38526	20060930	Iron and Glass Bank	9891	Pittsburgh	PA	152031187	
38535	20060930	First United Bank	20685	Crete	IL	60417	
38740	20060930	Owen County State Bank	13112	Spencer	IN	47460	
39327	20060930	Calvin B Taylor Banking Company of Berlin, Maryland	5874	Berlin	MD	218110005	
39420	20060930	The Lorain National Bank	14832	Lorain	OH	440521739	
39475	20060930	AmericanWest Bank	22441	Spokane	WA	99201	
39756	20060930	NBanC (Tulsa)	4032	Tulsa	OK	74136	
39934	20060930	First National Bank of Georgia	11292	Buchanan	GA	30113	
40033	20060930	Richton Bank & Trust Company	11817	Richton	MS	39476	
40305	20060930	Chittenden Trust Company	14149	Burlington	VT	5401	
40350	20060930	MURRAY STATE BANK	10653	MURRAY	NE	684090076	
40707	20060930	Connecticut River Bank NA	6209	Springfield	VT	5156	
40855	20060930	Eitzen State Bank	10980	Eitzen	MN	55931	
41245	20060930	Farmers & Merchants Bank of Orfordville	15173	Orfordville	WI	53576	
41553	20060930	First State Bank	12283	Anadarko	OK	73005	
41629	20060930	PIONEER  BANK	6913	Stanley	VA	22851	
41647	20060930	First Banking Center	5287	Burlington	WI	53105	
41759	20060930	FARMERS STATE BANK OF ELKTON	1416	ELKTON	MN	55933	
41825	20060930	Middletown Valley Bank	14017	Middletown	MD	217690075	
41937	20060930	FARMERS STATE BANK OF DANFORTH	10802	DANFORTH	IL	609300168	
41955	20060930	Bank of Newman Grove	5447	Newman Grove	NE	68758	
42037	20060930	Peoples Exchange Bank of Monroe County	70	Beatrice	AL	364250008	
42055	20060930	ANADARKO BANK AND TRUST COMPANY	15354	ANADARKO	OK	73005	
42354	20060930	The Commercial National Bank of Brady	3110	Brady	TX	768250591	
42420	20060930	FIRST COMMONWEALTH BANK	7468	INDIANA	PA	157010400	
42448	20060930	FIRST NATIONAL BANK	3887	PARAGOULD	AR	72451	
42457	20060930	COMMERCIAL BANK	12246	Nelson	NE	68961	
43052	20060930	SECURITY STATE BANK	9036	IRON RIVER	WI	54847	
43155	20060930	First National Bank	12216	Mountain View	MO	65548	
43173	20060930	United Commercial Bank	32469	San Francisco	CA	94111	
43324	20060930	THE EXCHANGE BANK	2066	LUCKEY	OH	43443	
43351	20060930	Leonardville State Bank	17685	Leonardville	KS	66449	
43454	20060930	AMERICAN STATE BANK	10204	ERSKINE	MN	56535	
43511	20060930	Union National Community Bank	7635	Mount Joy	PA	175520567	
43641	20060930	The Farmers State Bank	12830	Lanesville	IN	47136	
43744	20060930	Cambridge State Bank	14823	Cambridge	WI	53523	
43856	20060930	THE MINERS NATIONAL BANK OF EVELETH	5141	EVELETH	MN	55734	
43959	20060930	Bridge City State Bank	18155	Bridge City	TX	776110887	
44040	20060930	The First National Bank of Monterey	4364	Monterey	IN	46960	
44134	20060930	First Commercial Bank Birmingham	26359	Birmingham	AL	35209	
44433	20060930	Intercredit Bank, National Association	25258	Miami	FL	33131	
44451	20060930	TEXAS PREMIER BANK, N.A.	25062	BROOKSHIRE	TX	77423	
44602	20060930	Mellon Trust of New England, N.A.	22295	Boston	MA	2108	
44741	20060930	Citizens Bank	9647	Mooresville	IN	46158	
44750	20060930	Citizens Bank of Newburg	16126	Newburg	MO	65550	
44929	20060930	The First National Bank of McConnelsville	6637	McConnelsville	Oh	43756	
45038	20060930	STATE BANK OF DAVIS	5740	DAVIS	IL	61019	
45047	20060930	The First National Bank at Paris	14534	Paris	AR	72855	
45056	20060930	Platte Valley Bank	9818	North Bend	NE	686490500	
45430	20060930	JOHNSON COUNTY BANK	22070	MOUNTAIN CITY	TN	37683	
45458	20060930	THE STATE BANK OF LEON	17927	LEON	KS	67074	
45551	20060930	Bank Midwest Mn- Ia N.A.	5170	Fairmont	MN	56031	
45560	20060930	Jefferson State Bank	16470	San Antonio	TX	78201	
45627	20060930	First Charter Bank	4886	Charlotte	NC	282622373	
45775	20060930	Iron Workers Bank	28908	Aston	PA	19014	
46053	20060930	The State Bank of Faribault	1610	Faribault	MN	55021	
46941	20060930	FARMERS BANK & TRUST COMPANY	2765	PRINCETON	KY	424450559	
47153	20060930	NORTH LOUP VALLEY BANK	16468	NORTH LOUP	NE	688590006	
47247	20060930	The Dart Bank	5033	Mason	MI	48842	
47256	20060930	COMMUNITY STATE BANK OF PRENTICE	27053	PRENTICE	WI	545560115	
47452	20060930	FIRST NATIONAL BANK OF BENTON	25065	BENTON	LA	71006	
47500	20060930	Claremont Savings Bank	18038	Claremont	NH	3743	
48057	20060930	FARMERS NATIONAL BANK	4775	STAFFORD	KS	67578	
48150	20060930	Franklin State Bank	16778	Franklin	MN	55333	
48374	20060930	First Financial Bank	28905	El Dorado	AR	71730	
48440	20060930	CLEVELAND STATE BANK	9517	CLEVELAND	WI	53015	
48552	20060930						
48730	20060930	The First Commercial Bank	16488	Chicago	IL	60626	
49054	20060930	Commerce Bank	10212	Geneva	MN	56035	
49148	20060930	RUSHVILLE STATE BANK	9265	RUSHVILLE	IL	626810050	
49241	20060930	Pine Bluff National Bank	19371	Pine Bluff	AR	716117878	
49344	20060930	Mason State Bank	1001	Mason	MI	488540130	
49643	20060930	PALMYRA STATE BANK	15116	PALMYRA	WI	53156	
49652	20060930	First Bank	16473	Sterling	KS	67579	
49821	20060930	High Point Bank and Trust Company	12267	High Point	NC	27261	
49858	20060930	Bank of South Texas	26727	Hebbronville	TX	78361	
49951	20060930	The First Security Bank	4041	Beaver	OK	739320947	
50144	20060930						
50461	20060930	California Pacific Bank	23242	San Francisco	CA	94104	
50546	20060930	LITTLE RIVER BANK	1298	LEPANTO	AR	72354	
50854	20060930	WILBURTON STATE BANK	2332	WILBURTON, OK  74578	OK	74578	
50957	20060930	1st Financial Bank	1149	Overland Park	KS	66221	
51253	20060930	Bank of Camden	9176	Camden	TN	38320	
51356	20060930	latimer state bank	22839	wilburton	OK	745780070	
51459	20060930	Centera Bank	16436	Sublette	KS	678770400	
51730	20060930						
51842	20060930	FARMERS & MERCHANTS UNION BANK	14445	COLUMBUS	WI	53925	
52410	20060930	BARTLETT FARMERS BANK	9133	BARTLETT	OH	45713	
52456	20060930						
52719	20060930	The Depository Trust Company	90544	New York	NY	100410099	
52951	20060930	Security State Bank of Wewoka Oklahoma	8980	Wewoka	OK	748840749	
53015	20060930	THE HERNDON NATIONAL BANK	13836	HERNDON	PA	178300305	
53033	20060930	Mellon United National Bank	21837	Miami	FL	331313128	
53051	20060930	Buckholts State Bank	11916	Buckholts	TX	76518	
53239	20060930	Guaranty Bank	16928	Mamou	LA	70554	
53453	20060930	FIRST NATIONAL BANK IN WEWOKA	15008	WEWOKA	OK	748840750	
53752	20060930	FIRST STATE BANK, HEMPHILL, TEXAS	16182	HEMPHILL	TX	75948	
54049	20060930	BANK OF POYNETTE	11603	POYNETTE	WI	539550067	
54058	20060930	The Bank of Tescott	1868	Tescott	KS	67484	
54357	20060930	First State Bank	2303	Camargo	OK	738350045	
54375	20060930	YOUR COMMUNITY BANK	28915	NEW ALBANY	IN	471510939	
54441	20060930	AMERICAN BANK & TRUST WISCONSIN	6183	CUBA CITY	WI	538070827	
54656	20060930	CITIZENS STATE BANK	12501	BUFFALO	TX	758010278	
55176	20060930	Home Savings Bank of Albemarle, SSB	30668	Albemarle	NC	280020489	
55251	20060930	Nebraska State Bank	20927	Omaha	NE	68134	
55336	20060930	METAIRIE BANK & TRUST	16539	METAIRIE	LA	70004	
55635	20060930	Citizens Savings Bank & Trust Company	10319	Nashville	TN	37208	
55653	20060930						
56230	20060930	PEOPLES BANK OF LOUISIANA	25720	AMITE	LA	70422	
56258	20060930	Citizens Bank & Trust Co.	10218	Hutchinson	MN	553500339	
56351	20060930	Citizens National Bank	3250	Henderson	TX	756531009	
56427	20060930	The Citizens National Bank of Meyersdale	7919	Meyersdale	PA	15552	
56548	20060930	DMB Community Bank	14769	DeForest	WI	53532	
56557	20060930	CoBiz Bank NA	22683	Denver	CO	80202	
56717	20060930	The Dime Bank	9888	Honesdale	PA	18431	
56726	20060930	First National Bank of North East	4856	North East	MD	21901	
57040	20060930	First National Bank at Darlington	14468	Darlington	WI	535300050	
57228	20060930	New Windsor State Bank	5866	New Windsor	MD	217760489	
57255	20060930	FIRST NATIONAL BANK OF BYERS	3122	BYERS	TX	76357	
57451	20060930	Dairy State Bank	17162	Rice Lake	WI	54868	
57572	20060930	WARE CO-OPERATIVE BANK	26594	WARE	MA	10820849	
57956	20060930	HEREFORD STATE BANK	16589	HEREFORD	TX	79045	
58074	20060930	Adams Co-operative Bank	26568	Adams	MA	1220	
58207	20060930	First Colebrook Bank	6212	Colebrook	NH	3576	
58225	20060930	FARMERS BANK & SAVINGS CO.	769	Pomeroy	OH	45769	
58243	20060930	Johnson Bank	20296	Racine	WI	53403	
58355	20060930	KENT STATE BANK	9733	KENT	MN	565530051	
58551	20060930	SECURITY STATE BANK	421	CHEYENNE	OK	73628	
58636	20060930	CENTURY BANK	11448	LUCEDALE	MS	39452	
58757	20060930	First State Bank of Kensington	1409	Kensington	MN	56343	
58971	20060930	Washington Trust Bank	1281	Spokane	WA	992102127	
59259	20060930	American Alliance Bank	10973	Lake City	MN	550410455	
59316	20060930	Wayne Bank	698	Honesdale	PA	184310269	
59352	20060930	CITIZENS NATIONAL BANK	3127	CAMERON	TX	76520	
59679	20060930	ECONOMY CO-OPERATIVE BANK	26583	Merrimac	MA	1860	
59754	20060930	THE BANK OF WYANDOTTE	2317	WYANDOTTE	OK	74370	
60143	20060930	Comerica Bank	983	Detroit	MI	482263415	
60219	20060930	The First National Bank of Newport	7656	Newport	PA	170740008	
60330	20060930	PEOPLES BANK OF NORTH ALABAMA	22537	CULLMAN	AL	35055	
60433	20060930	Community Bank National Association	20329	Lucedale	MS	39452	
60545	20060930	THE HOME TRUST & SAVINGS BANK	963	OSAGE	IA	50461	
60554	20060930	First State Bank Minnesota	10162	LeRoy	MN	55951	
60648	20060930	First National Bank	4324	Cloverdale	IN	46120	
61122	20060930	First United Bank & Trust	4857	Oakland	MD	21550	
61355	20060930	CorTrust Bank, N.A.	6063	Mitchell	SD	57301	
61476	20060930	Pilgrim Bank	26590	Cohasset	MA	2025	
61533	20060930	Peninsula Bank	26563	Englewood	FL	34224	
61757	20060930	American Heritage National Bank	8843	Long Prairie	MN	563470509	
61832	20060930	The First National Bank of Mount Dora	3579	Mount Dora	Fl	32757	
61953	20060930	FIRST NATIONAL BANK OF COWETA	4071	COWETA	OK	74429	
62044	20060930	SEBREE DEPOSIT BANK	21342	SEBREE	KY	42455	
62101	20060930	Citizens Bank New Hampshire	6214	Manchester	NH	31012104	
62147	20060930	Community First Bank	12512	Rosholt	WI	54473	
63050	20060930	The Dolores State Bank	17959	Dolores	CO	81323	
63069	20060930	City National Bank	17281	Beverly Hills	CA	90210	
63078	20060930	Whidbey Island Bank	18412	Oak Harbor	WA	98277	
63201	20060930	CAYUGA LAKE NATIONAL BANK	6954	UNION SPRINGS	NY	13160	
