"IDRSSD"	RCFD1578	RCFD1752	RCFD2148	RCFD2160	RCFD2166	RCFD2168	RCFD3549	RCFD3550	RCFD3551	RCFDA519	RCFDA520	RCFDB556	RCFDC009	RCFDC010	RCFDC436	RCON1578	RCON1752	RCON2148	RCON2160	RCON2166	RCON2168	RCON3549	RCON3550	RCON3551	RCONA519	RCONA520	RCONB556	RCONC009	RCONC010	RCONC436	TEXT3549	TEXT3550	TEXT3551	
1351																0	0	0	1215	45	96	51	0	0	0	0	1119	0	0	0	computer software			
1454																0	1096	0	9087	628	1390	0	0	0	0	0	2601	4000	0	0				
1557																0	132	0	759	42	44	0	0	0	0	0	583	0	0	0				
1632																0	1344	1346	10730	0	2321	0	0	0	0	0	5104	615	0	0				
1669																9	426	905	9064	102	131	0	0	0	0	0	1803	5799	0	0				
1829																0	2004	732	8522	0	3922	1860	0	0	0	0	1864	0	0	0	Due to Holding Company			
1856																0	4620	0	6104	194	194	0	0	0	0	0	1290	0	0	0				
2040																0	1194	355	4147	467	571	86	15	3	0	0	929	1098	0	0	Computer software	Generations Title Company	PECFA	
2161																0	251	64	3429	130	2309	2179	0	0	0	290	515	0	0	0	Cash Surrender Value-Life Ins.			
2376																0	10917	6190	46706	691	869	0	0	0	0	0	4111	24619	0	0				
2451																0	606	0	1322	46	140	0	0	0	0	0	576	0	0	0				
2554																0	0	0	137	10	36	12	0	0	0	0	101	0	0	0	software			
2732																0	181	609	4342	12	304	179	0	0	0	0	2985	263	0	0	Fed Inc Tax Pay current			
2750																0	466	0	2340	175	175	0	0	0	0	0	1061	638	0	0				
2938																0	1428	1787	7979	0	639	254	296	0	0	0	4125	0	0	0	net deferred loan fees	current federal tax benefit		
3252																0	295	42	3689	461	1074	452	161	0	0	0	2278	0	0	0	NP DDA Debits	Leases		
3458																0	177	0	453	26	27	0	0	0	0	0	249	0	0	0				
3506																0	11369	3360	59360	0	8976	3274	0	0	0	0	7888	27767	0	0	Due to parent			
3720																0	565	876	4863	250	299	0	0	0	0	0	1314	1809	0	0				
3953																45	961	0	3305	178	223	0	0	0	0	0	1522	599	0	0				
4138																0	914	0	2590	221	687	0	0	0	0	0	989	0	0	0				
4147																0	2536	0	7402	0	493	0	0	0	0	0	595	3778	0	0				
4156																0	1336	23	6232	24	130	0	0	0	0	0	1897	2846	0	0				
4231																0	0	678	2259	0	116	0	0	0	0	0	1465	0	0	0				
4437																0	946	820	4083	221	940	507	201	0	0	0	1377	0	0	0	Due from Parent Company	Unamortized software license agreements		
4839																0	1595	0	3338	114	131	0	0	0	0	0	1612	0	0	0				
5005																0	3282	0	13115	0	1617	449	0	0	0	0	1469	6747	0	0	PRESENT VALUE OF SERP			
5069																0	0	387	3190	751	1304	0	0	0	0	0	1499	0	0	0				
5135																145	875	594	9694	292	698	54	166	0	0	0	5246	2281	0	0	Late charges assessed	Omnivest Loan Receivable		
5210																0	10810	4123	44345	1243	2751	0	0	0	0	0	4964	21697	0	0				
5331																0	4010	613	7054	0	1523	1195	0	0	0	0	673	235	0	0	ACCRUED INTEREST ON SECURITIES PURCHASED			
5461																0	0	0	6828	0	3983	1635	1681	0	0	0	2255	590	0	0	QZAB	FHLB STOCK		
5751																0	259	29	3749	43	62	0	0	0	0	0	1300	2099	0	0				
6039																0	291	92	1733	108	170	0	0	0	0	0	829	351	0	0				
6057																0	175	0	491	64	64	0	0	0	0	0	252	0	0	0				
6141																0	0	41	407	72	72	0	0	0	0	0	294	0	0	0				
6329																337	869	1082	11306	2140	2763	0	0	0	0	0	2978	3614	0	0				
6972																0	738	0	18657	0	2676	0	0	0	0	0	6187	9056	0	0				
7009																0	0	198	11265	0	8774	8012	0	0	0	0	2293	0	0	0	Receivables			
7045																0	0	154	1327	0	274	0	0	0	0	0	899	0	0	0				
7157																0	23	25	521	0	38	0	0	0	0	0	435	0	0	0				
7456																0	186	0	916	0	139	111	0	0	0	0	591	0	0	0	prepaid health insurance			
7634																102	638	118	1455	65	201	0	0	0	0	0	498	0	0	0				
8033																0	1081	106	2856	2	2	0	0	0	0	0	1021	646	0	0				
8417																0	29584	0	143642	0	112118	82812	0	0	0	0	1940	0	0	0	Accounts receivable			
8462																0	21	0	823	0	21	0	0	0	0	0	781	0	0	0				
8631																0	0	113	2213	76	208	0	0	0	0	0	271	1621	0	0				
9357																0	2056	0	30155	0	26324	0	0	0	0	0	1775	0	0	0				
9553																0	691	0	3838	176	176	0	0	0	0	0	2151	820	0	0				
9807																0	25463	0	77523	0	5797	5548	0	0	0	0	14247	32016	0	0	Accrued interest receivable on interest rate swap transactions			
9955																0	431	0	1833	0	230	71	67	0	0	0	1172	0	0	0	Federated - accounts receivable	KWMI - accounts receivable		
10157																0	582	254	1673	74	75	0	0	0	0	0	762	0	0	0				
10250																0	1328	0	4162	350	893	487	0	0	0	0	1720	221	0	0	Computer Software			
10849																0	2148	507	6681	0	298	0	0	0	0	0	2338	1390	0	0				
10858																0	1401	86	5963	0	528	132	0	0	0	0	3948	0	0	0	A/R Deemed Sales Tax			
11145																0	928	385	2216	186	186	0	0	0	0	0	684	33	0	0				
11640																0	2423	976	12704	290	797	0	0	0	0	0	3653	4855	0	0				
11837																0	1340	132	2319	0	50	0	0	0	0	0	797	0	0	0				
12030																0	1005	694	6003	113	3682	0	0	0	0	0	132	490	0	0				
12058																0	260	0	1371	93	93	0	0	0	0	0	1018	0	0	0				
12142																0	858	486	3322	250	635	123	0	0	0	0	1343	0	0	0	Deferred Loan Origination			
12245																0	362	0	1125	60	133	0	0	0	0	0	630	0	0	0				
12311	0	148923	0	2106105	0	692828	105692	0	0	0	0	155863	1108491	0	0		148923														Operating lease assets			
12647																0	180	0	1001	39	39	0	0	0	0	0	782	0	0	0				
12656																9	29	0	194	40	49	0	0	0	0	0	116	0	0	0				
12937																0	752	341	2320	165	332	0	0	0	0	0	895	0	0	0				
12946																0	1555	0	14444	440	448	0	0	0	0	0	3668	8773	0	0				
12955																0	709	0	1474	79	94	0	0	0	0	0	671	0	0	0				
13037																0	216	2094	4592	540	1434	0	0	0	0	0	711	137	0	0				
13103																0	10008	0	22777	0	6254	4074	0	0	0	0	4406	2109	0	0	Dealer Reserve			
13251																0	141	0	809	0	0	0	0	0	0	0	416	252	0	0				
13457																0	3	0	1791	0	1	0	0	0	0	0	576	1211	0	0				
14052																0	247	153	771	55	61	0	0	0	0	0	310	0	0	0				
14155																29	553	0	3381	84	113	0	0	0	0	0	1314	1401	0	0				
14258																0	4022	0	9796	0	1724	0	876	0	0	0	4050	0	0	0		Fine Art and Other		
14409	0	215283	0	921378	0	255054	76072	0	0	0	0	159170	291871	21166	0		215283														Qualified Pension			
14454																0	95	0	293	0	0	0	0	0	0	0	188	10	0	0				
14650																0	105	114	1481	37	37	0	0	0	0	0	189	1036	0	0				
14753																0	9	13	640	37	41	0	0	0	0	0	577	0	0	0				
14865																0	560	897	6036	0	1320	870	0	0	0	0	2214	1045	0	0	DEMAND/SAVINGS UNPOSTED TRANSACTIONS			
15536																0	35078	13801	85371	5151	14142	0	0	0	0	0	22350	0	0	0				
16337																0	2163	994	14605	480	671	0	0	0	0	0	2820	7957	0	0				
16458																0	693	56	2613	0	391	201	0	0	0	0	1473	0	0	0	IPS Deposit			
16551																0	1614	757	3932	0	237	0	0	0	0	0	1016	308	0	0				
16748																0	353	236	2894	58	340	277	0	0	0	0	282	1683	0	0	Prepaid Dealer Reserve			
16944																0	0	0	274	75	75	0	0	0	0	0	199	0	0	0				
16953																0	0	0	427	12	12	0	0	0	0	0	415	0	0	0				
17110																0	219	0	3372	0	2793	1913	0	0	0	0	360	0	0	0	Advisory/Trustee fees receivable			
17147																26	8238	1138	36093	1027	1830	0	0	0	0	0	5497	19390	0	0				
17259																15	301	0	2027	66	84	0	0	0	0	0	565	1077	0	0				
17464																0	6785	905	41188	2234	6002	1528	0	0	0	0	9677	17819	0	0	Merchant Bankcard in Process			
17839																0	634	616	4125	0	367	195	0	0	0	0	2508	0	0	0	CRA investment			
17950																0	962	173	4025	126	146	0	0	0	0	0	2402	342	0	0				
18050																0	819	1303	4367	301	717	213	0	0	0	0	1528	0	0	0	Unposted Debits			
18135																0	1267	0	6355	257	442	0	0	0	0	0	1421	3225	0	0				
18368																0	3502	3837	11892	727	811	0	0	0	0	0	3534	208	0	0				
18377																0	105	12	209	0	20	0	0	0	0	0	72	0	0	0				
18827																0	387	234	1911	0	371	0	0	0	0	0	919	0	0	0				
18836																0	705	566	4946	338	427	0	0	0	0	0	894	2354	0	0				
18854																0	161	0	703	37	144	0	0	0	0	0	398	0	0	0				
18957																0	413	0	2039	80	80	0	0	0	0	0	629	917	0	0				
19356																0	0	0	922	50	50	0	0	0	0	0	561	311	0	0				
19730																0	25063	3562	78935	1560	3812	0	0	0	0	0	9962	36536	0	0				
19936																4	1456	646	5480	180	619	416	0	0	0	0	1982	777	0	0	Investment in Guilford Capital			
19972																0	185	195	2458	0	70	0	0	0	0	0	109	1899	0	0				
20053																0	593	134	1079	0	53	0	0	0	0	0	299	0	0	0				
20147																0	488	100	1493	158	409	40	0	0	0	0	496	0	0	0	fed tax inc pay			
20259																41	38	0	793	45	122	0	0	0	0	0	633	0	0	0				
20370																0	363	755	6465	195	1134	650	0	0	0	0	739	3474	0	0	SBA Servicing Asset			
20512																0	878	254	2057	0	421	0	0	0	0	0	504	0	0	0				
20633																0	737	1030	3354	189	319	0	0	0	0	0	1268	0	0	0				
20754																0	0	0	153	0	0	0	0	0	0	0	153	0	0	0				
20839																0	706	479	2544	75	164	42	47	0	0	0	1195	0	0	0	Nonpost Debits	Investment in State of Georgia Fund		
20857																0	521	0	2306	317	317	0	0	0	0	0	1178	290	0	0				
20866																0	829	542	6366	0	683	0	0	0	0	0	696	3616	0	0				
21256																0	78	0	871	0	0	0	0	0	0	0	41	752	0	0				
21359																0	107	0	507	0	41	0	0	0	0	0	287	72	0	0				
21630																0	483	0	953	29	35	0	0	0	0	0	435	0	0	0				
21658																0	511	0	3646	56	74	0	0	0	0	0	1062	1999	0	0				
22048																0	1143	655	8918	276	2119	1194	0	0	0	0	1643	3358	0	0	Note Rec ZM Irrevocable Trut			
22235																0	1294	1330	5759	217	561	218	0	0	0	0	2574	0	0	0	Investment in State of Georgia Fund			
22356																0	818	0	7312	0	761	600	0	0	0	0	2802	2931	0	0	Loan Suspense			
22459																23	563	370	1819	237	296	0	0	0	0	0	590	0	0	0				
22543																0	179	0	703	102	125	0	0	0	0	0	399	0	0	0				
22552																0	348	0	1331	29	84	0	0	0	0	0	899	0	0	0				
22730																0	290	39	1169	111	197	84	0	0	0	0	643	0	0	0	Secondary Market Clearing Account			
22936																0	1264	880	5410	307	354	0	0	0	0	0	2666	246	0	0				
22954																0	677	291	2841	86	86	0	0	0	0	0	1014	773	0	0				
23036																0	0	2019	9803	68	92	0	0	0	0	0	7692	0	0	0				
23045																0	214	0	472	32	35	0	0	0	0	0	223	0	0	0				
23241																0	26620	13009	110958	0	18106	13023	0	0	0	0	15737	37486	0	0	Equipment leased to others			
23456																5	427	0	1547	106	111	0	0	0	0	0	1009	0	0	0				
23504																0	716	1675	7481	1487	2377	0	0	0	0	0	2713	0	0	0				
23540																0	688	0	2273	0	191	0	0	0	0	0	1394	0	0	0				
23643																398	209	966	3764	179	942	0	0	0	0	0	1647	0	0	0				
23755																0	570	0	1416	211	374	0	0	0	0	0	472	0	0	0				
23812																0	5107	4459	14581	1225	2797	804	0	0	0	0	2218	0	0	0	Accounts Receivable			
24006																0	1055	265	9719	2297	2592	0	0	0	0	0	5807	0	0	0				
24266																0	38549	9895	71857	2311	4509	0	0	0	0	0	14080	4824	0	0				
24453																0	673	0	1772	0	246	225	0	0	0	0	853	0	0	0	MEMBERSHIP			
24659																0	0	0	537	0	0	0	0	0	0	0	537	0	0	0				
24668																140	262	0	1676	164	460	0	0	0	0	0	954	0	0	0				
24855																0	19	0	230	0	19	0	0	0	0	0	82	110	0	0				
24949																0	2330	1514	10147	429	711	0	0	0	0	0	3412	2180	0	0				
25357																0	1993	0	3186	155	794	313	115	211	0	0	399	0	0	0	Investments	Lease Purchase	Non Post DDA	
25647																0	0	77	2120	0	1411	1224	0	0	0	0	632	0	0	0	Accounts Receivable			
25852																0	1729	0	4961	375	535	0	0	0	0	0	2697	0	0	0				
26149																5	0	49	495	24	41	0	0	0	0	0	405	0	0	0				
26233																0	2615	0	6088	0	1190	330	467	0	0	0	2128	155	0	0	Software	Auto loan receivable from sister banks		
26242																0	1845	1094	16144	530	596	0	0	0	0	0	2305	10304	0	0				
26457																0	0	2	254	0	0	0	0	0	0	0	252	0	0	0				
26765																0	271	0	933	96	164	50	0	0	0	0	498	0	0	0	Prepaid federal income tax			
26859																0	615	934	4881	0	1604	1173	0	0	0	0	1728	0	0	0	dda rejects			
26916																0	4132	435	6679	484	548	0	0	0	0	0	1564	0	0	0				
27548																0	4746	0	14429	406	558	120	0	0	0	0	2171	6954	0	0	Unposted DDA			
27614																0	1412	146	8694	205	713	0	0	0	0	0	1920	4503	0	0				
27838																0	1804	0	3612	109	221	0	0	0	0	0	1587	0	0	0				
27847																0	1044	0	4785	144	541	0	0	0	0	0	1930	1270	0	0				
28013																0	8711	8627	56423	379	1225	0	0	0	0	0	5301	32559	0	0	372			
28152																0	329	0	1517	0	21	0	0	0	0	0	329	838	0	0				
28255																0	375	0	1514	179	521	131	0	0	0	0	618	0	0	0	Unamortized EDP Software			
28349																0	644	0	1622	132	208	0	0	0	0	0	770	0	0	0				
28406																0	4044	0	38399	0	1412	1000	0	0	0	0	8603	24340	0	0	Boston Community Loan Fund			
28572																0	1062	0	2505	64	90	0	0	0	0	0	185	1168	0	0				
28732																0	159	446	2709	87	121	31	0	0	0	0	566	1417	0	0	dealer reserve			
29104																0	6994	3377	40105	428	2430	1297	0	0	0	0	5188	22116	0	0	Principal Receivable			
29159																0	268	0	514	0	54	52	0	0	0	0	192	0	0	0	Leased Equipment-Muni			
29252																72	1034	32	4083	77	210	0	0	0	0	0	654	2153	0	0				
29636																0	3757	1790	29636	0	2394	1291	0	0	0	0	5147	16548	0	0	Sweep Investment Acct			
29850																3	0	120	1788	72	81	0	0	0	0	0	374	1213	0	0				
29944																0	779	0	2521	87	926	657	0	0	0	0	816	0	0	0	MTG Servicing Advances			
29953																0	742	0	1761	0	68	64	0	0	0	0	922	29	0	0	Prop Improvement Tax Receivable			
30052																18	55	0	231	18	56	17	3	0	0	0	120	0	0	0	Fees receivable	Accounts receivable		
30155																0	1224	444	5860	290	614	0	0	0	0	0	1720	1858	324	0				
30258																0	800	0	4849	0	722	372	0	0	0	0	1653	1674	0	0	Freddie Mac Prepaid Funds			
30418																0	0	5987	11123	597	599	0	0	0	0	0	4537	0	0	0				
30502																0	4314	2209	10688	1184	1390	0	0	0	0	0	2775	0	0	0				
30650																0	1058	354	2834	107	251	120	0	0	0	0	1171	0	0	0	Accrued Taxes Payable			
30810																0	27300	40885	1599358	0	1127100	490979	0	0	0	297706	106367	0	0	494343	Other amounts due from securitization			
30856																0	1020	0	3483	0	752	0	0	0	0	0	1319	392	19	0				
31134																0	406	268	2695	194	230	0	0	0	0	0	802	989	0	0				
31255																0	497	1270	9421	194	674	178	0	0	0	0	974	6006	0	0	US Government Agencies - IENC			
31657																22	0	0	586	0	22	0	0	0	0	0	564	0	0	0				
31826																0	791	332	2743	170	313	0	0	0	0	0	1307	0	0	0				
31835																0	860	763	9050	0	1072	930	0	0	0	0	1318	5037	0	0	Repossessed equipment and assets			
32159																0	627	0	1955	109	613	261	0	0	0	0	715	0	0	0	SERVICING ASSET LOAN SALES			
32234																0	43	0	626	34	34	0	0	0	0	0	549	0	0	0				
32766																0	24	28	415	0	30	0	0	0	0	0	333	0	0	0				
33147																0	1179	78	4619	291	878	0	0	0	0	0	2484	0	0	0				
33259																0	1387	364	6473	282	418	136	0	0	0	0	4304	0	0	0	Computer Software			
33268																0	42	0	1157	68	75	0	0	0	0	0	827	213	0	0				
33549																0	10	0	395	30	44	0	0	0	0	0	244	97	0	0				
33727																0	1123	3004	14498	0	2431	1271	0	0	0	0	1355	6585	0	0	Prepaid Pension Costs			
33754																0	0	0	223	28	28	0	0	0	0	0	195	0	0	0				
33772																0	16211	4368	90969	984	2477	0	0	0	0	264	13732	53917	0	0				
33839																0	132	0	490	16	16	0	0	0	0	0	342	0	0	0				
33857																0	712	0	1873	325	345	0	0	0	0	0	816	0	0	0				
34153																0	4796	0	10732	730	1562	0	0	0	0	0	4197	177	0	0				
34359																0	311	141	1591	0	118	0	0	0	0	0	349	672	0	0				
34425																0	2044	0	4929	0	1470	0	0	0	0	0	1415	0	0	0				
34434																0	457	284	2301	426	504	0	0	0	0	0	1056	0	0	0				
34452																0	57	0	1300	165	277	0	0	0	0	0	398	568	0	0				
34537																0	8831	4959	32416	3187	7762	0	0	0	0	0	10323	541	0	0				
34555																0	1453	406	8048	174	230	56	0	0	0	0	1860	4099	0	0	Net Computer Software & Depreciation			
34742																0	2909	1033	11309	377	608	173	0	0	0	0	2022	4737	0	0	Software			
34836																0	0	43	541	24	56	24	0	0	0	0	215	227	0	0	Int. rec'd Fed Agency			
34863																37	0	0	295	25	93	31	0	0	0	0	202	0	0	0	Unposted Debits in Demand Accounts			
35057																144	853	30	2967	92	315	0	0	0	0	0	855	914	0	0				
35244																0	2900	1888	9495	257	814	294	0	0	0	0	2290	1603	0	0	Subsidiary Receivables			
35301	0	31368	0	4254365	0	3772443	989964	0	0	0	0	450554	0	0	0		31368														Accrued fee income receivable			
35570																0	48893	26052	184468	471	471	0	0	0	0	0	23790	85262	0	0				
35646																0	136	55	1044	0	85	0	0	0	0	0	256	512	0	0				
35842																0	314	0	1843	73	73	0	0	0	0	0	668	788	0	0				
35936																0	0	8	208	0	20	0	0	0	0	0	180	0	0	0				
36054																0	5989	2270	29470	777	2412	0	0	0	0	0	5651	13148	0	0				
36344																0	2191	16	11995	263	473	0	0	0	0	0	2571	6744	0	0				
36456																0	162	0	1900	174	178	0	0	0	0	0	1461	99	0	0				
36858																0	866	0	2204	0	553	176	164	0	0	0	785	0	0	0	ACCOUNTS RECEIVABLE	UNPOSTED DDA DEBITS		
36933																0	837	284	2753	257	257	0	0	0	0	0	1007	368	0	0				
37051																0	280	0	1095	33	63	30	0	0	0	0	324	428	0	0	Income Tax Payable			
37341																0	19	0	814	12	23	2	9	0	0	0	172	600	0	0	OTHER ASSETS	UNREALIZED LOSS/GAIN		
37350																72	474	0	1131	21	93	0	0	0	0	0	564	0	0	0				
37378																0	174	213	2487	93	423	0	0	0	0	0	1257	420	0	0				
37435																0	1587	2399	10593	442	2144	911	419	177	0	0	4463	0	0	0	State Tax Credits	DDA unposted	IPCD Contra	
37640																0	11942	3183	45966	0	4386	1191	1356	0	0	0	6757	19698	0	0	Accounts Receivable - Intercompany	DDA Non-Post Debits		
37659																12	0	0	976	6	182	0	0	0	0	0	512	282	0	0				
37743																0	276	207	930	47	56	0	0	0	0	0	391	0	0	0				
37949																0	1067	0	7649	118	159	0	0	0	0	0	1916	4507	0	0				
38526																0	580	805	6208	0	1097	552	0	0	0	0	824	2902	0	0	AIR-Other U.S. Gov't Agencies			
38535																0	1394	0	14176	159	1230	0	0	0	0	0	2194	9358	0	0				
38740																0	2125	539	5902	140	265	86	0	0	0	0	911	2062	0	0	Deposit Suspense Accounts			
39327																0	0	88	6678	321	511	189	0	0	0	0	1591	4488	0	0	Computer software, net of accumulated amortization			
39420																0	3316	3163	28800	0	3799	0	0	0	0	0	4032	14490	0	0				
39475																0	7534	3392	43053	923	3632	2190	0	0	0	0	8958	19537	0	0	Tax Receivable			
39756																0	1317	0	5866	0	1442	0	0	0	0	0	1991	1116	0	0				
39934																0	911	795	6443	0	660	0	0	0	0	0	612	3465	0	0				
40033																0	411	0	4503	51	51	0	0	0	0	0	642	3399	0	0				
40305	0	6860	1479	99013	0	71917	26150	0	0	0	0	18591	166	0	0		6860														Taxes Receivable			
40350																0	232	0	739	24	44	0	0	0	0	0	463	0	0	0				
40707																0	920	299	3627	0	1555	459	0	0	0	0	853	0	0	0	Deposit Premium			
40855																0	406	0	1088	54	54	0	0	0	0	0	628	0	0	0				
41245																0	45	52	1045	35	35	0	0	0	0	0	226	687	0	0				
41553																0	99	0	1223	0	41	0	0	0	0	0	1083	0	0	0				
41629																0	1089	178	3072	365	1106	0	0	0	0	0	699	0	0	0				
41647																0	8596	1081	20279	200	404	0	0	0	0	0	7327	2871	0	0				
41759																0	66	0	1411	38	38	0	0	0	0	0	492	815	0	0				
41825																0	0	244	1339	195	202	0	0	0	0	0	893	0	0	0				
41937																0	256	0	922	49	99	43	0	0	0	0	567	0	0	0	ACCRUED INTEREST U.S. GOVERNMENT AGENCIES			
41955																0	173	0	1160	0	162	0	0	0	0	0	581	244	0	0				
42037																0	59	36	972	0	149	0	0	0	0	0	728	0	0	0				
42055																0	353	0	2652	67	179	106	0	0	0	0	1169	951	0	0	SOFTWARE			
42354																0	219	0	2592	15	15	0	0	0	0	0	741	1617	0	0				
42420																0	34452	23253	250181	10571	18830	0	0	0	0	0	33134	140512	0	0				
42448																21	2182	928	10039	456	723	147	0	0	0	0	6206	0	0	0	Computer Software			
42457																0	2	0	761	106	128	0	0	0	0	0	560	71	0	0				
43052																0	1935	53	5230	0	297	254	0	0	0	0	585	2360	0	0	Income Tax Receivable			
43155																0	1036	1206	6462	0	1301	968	0	0	0	0	1639	1280	0	0	Security Deposit Outsource			
43173	0	88876	0	189466	0	51763	31410	0	0	0	0	45382	3445	0	0		88876														Acceptances Imports			
43324																0	994	0	1545	0	120	0	0	0	0	0	431	0	0	0				
43351																0	0	0	44	0	38	38	0	0	0	0	6	0	0	0	IENC			
43454																0	25	15	265	17	17	0	0	0	0	0	208	0	0	0				
43511																0	6351	1069	21348	406	1312	0	0	0	0	0	2476	10140	0	0				
43641																31	618	0	994	48	79	0	0	0	0	0	297	0	0	0				
43744																0	870	57	1823	60	117	0	0	0	0	0	779	0	0	0				
43856																0	383	83	1276	36	41	0	0	0	0	0	220	549	0	0				
43959																0	52	279	1074	116	145	0	0	0	0	0	598	0	0	0				
44040																0	1262	1775	11158	130	135	0	0	0	0	0	2900	5086	0	0				
44134	0	3576	8772	47697	840	22378	0	0	0	0	0	12826	145	1267	0		0																	
44433																0	2776	1257	8401	398	1873	929	0	0	0	0	2495	0	0	0	Customer Liabilites for Acceptances			
44451																0	56	161	893	91	189	93	0	0	0	0	487	0	0	0	BV Computer Software			
44602																0	15329	68024	260113	0	140185	109872	0	0	0	0	17242	19333	0	0	Account Receivable			
44741																0	470	486	3764	330	1161	0	0	0	0	0	1647	0	0	0				
44750																0	785	1177	3485	0	320	0	0	0	0	0	1203	0	0	0				
44929																0	435	0	977	155	155	0	0	0	0	0	387	0	0	0				
45038																0	229	159	1469	0	75	0	0	0	0	0	1006	0	0	0				
45047																0	738	0	3499	65	75	0	0	0	0	0	610	2076	0	0				
45056																0	96	0	1095	6	6	0	0	0	0	0	993	0	0	0				
45430																0	596	521	4511	90	154	62	0	0	0	0	518	2722	0	0	Late Fees Receivable			
45458																0	34	36	192	39	51	0	0	0	0	0	71	0	0	0				
45551																0	3544	0	18422	492	692	0	0	0	0	0	6084	8102	0	0				
45560																0	3899	0	22697	2325	4608	0	0	0	0	0	2622	11568	0	0				
45627																0	51296	21274	210617	5146	21036	0	0	0	0	0	23503	93508	0	0				
45775																0	404	311	4409	0	2854	2684	0	0	0	0	840	0	0	0	BOLI			
46053																0	1275	0	4283	201	519	300	0	0	0	0	1175	1314	0	0	other assets rec.			
46941																0	482	85	1453	70	70	0	0	0	0	0	816	0	0	0				
47153																0	2	0	472	0	0	0	0	0	0	0	456	14	0	0				
47247																0	778	515	3365	128	698	285	0	0	0	0	1261	113	0	0	Software License fee			
47256																0	215	86	472	43	43	0	0	0	0	0	128	0	0	0				
47452																0	36	26	361	0	31	0	0	0	0	0	268	0	0	0				
47500																48	1820	488	4071	188	303	0	0	0	0	0	1418	42	0	0				
48057																0	281	0	2841	114	149	0	0	0	0	0	1076	1335	0	0				
48150																0	116	0	463	26	27	0	0	0	0	0	320	0	0	0				
48374																0	4435	0	21573	598	1386	0	0	0	0	0	5505	10247	0	0				
48440																0	165	219	2423	0	8	0	0	0	0	0	293	1738	0	0				
48552																0	478	0	2982	80	88	0	0	0	0	0	645	1771	0	0				
48730																768	1378	1363	5739	17	785	0	0	0	0	0	2086	127	0	0				
49054																0	541	0	1910	0	365	248	0	0	0	0	1004	0	0	0	Discount on issued CDs			
49148																20	403	0	2731	45	70	0	0	0	0	0	694	1564	0	0				
49241																0	2060	675	12999	402	496	0	0	0	0	0	3388	6380	0	0				
49344																0	2465	358	5529	112	481	238	0	0	0	0	498	1727	0	0	Rabi Trust			
49643																0	639	0	847	22	24	2	0	0	0	0	184	0	0	0	accounts receivable			
49652																0	420	347	1890	53	237	184	0	0	0	0	886	0	0	0	Accrued Income Tax Asset			
49821																0	3577	4208	13837	0	868	0	0	0	0	0	3374	1810	0	0				
49858																0	173	54	1771	120	147	0	0	0	0	0	313	1084	0	0				
