"IDRSSD"	RCFD1578	RCFD1752	RCFD2148	RCFD2160	RCFD2166	RCFD2168	RCFD3549	RCFD3550	RCFD3551	RCFDA519	RCFDA520	RCFDB556	RCFDC009	RCFDC010	RCFDC436	RCON1578	RCON1752	RCON2148	RCON2160	RCON2166	RCON2168	RCON3549	RCON3550	RCON3551	RCONA519	RCONA520	RCONB556	RCONC009	RCONC010	RCONC436	TEXT3549	TEXT3550	TEXT3551	
3506																0	11946	4126	59418	0	8387	3047	0	0	0	0	7750	27209	0	0	Due from parent			
3720																0	565	965	4648	247	313	0	0	0	0	0	1022	1783	0	0				
3953																0	946	0	3146	186	186	0	0	0	0	0	1446	568	0	0				
4138																0	901	0	2709	0	694	0	0	0	0	0	1114	0	0	0				
4147																0	3349	0	8095	0	4188	3730	0	0	0	0	558	0	0	0	Cash surrender value of life insurance			
4156																0	1303	26	6055	24	430	0	0	0	0	0	1502	2794	0	0				
4231																0	0	799	1926	0	128	0	0	0	0	0	999	0	0	0				
4437																0	922	906	3606	173	564	153	0	0	0	0	1214	0	0	0	Due from Parent Company			
4839																0	1595	0	3228	64	148	55	0	0	0	0	1485	0	0	0	Prepaid Insurance			
5005																0	2610	0	12315	0	1748	450	0	0	0	0	1341	6616	0	0	PRESENT VALUE OF SERP			
5050																0	428	6	1322	68	68	0	0	0	0	0	820	0	0	0				
5069																0	0	328	2691	597	857	0	0	0	0	0	1506	0	0	0				
5135																168	995	625	7686	231	663	59	166	0	0	0	3171	2232	0	0	Late Charges Assessed	Omnivest Loan Receivable		
5210																0	10418	5122	44858	1381	3224	0	0	0	0	0	4803	21291	0	0				
5274																0	4103	455	5317	141	171	0	0	0	0	0	588	0	0	0				
5331																0	4562	1248	9060	850	2447	1547	42	0	0	0	568	235	0	0	ACCRUED INTEREST ON SECURITIES PURCHASED	ACCOUNTS RECEIVABLE-SUBSIDIARIES		
5461																0	0	0	7853	0	5148	1635	0	0	0	0	2131	574	0	0	QZAB			
5751																0	251	38	3578	68	146	63	0	0	0	0	1084	2059	0	0	Unposted DDA items			
6039																0	291	129	1631	120	159	0	0	0	0	0	701	351	0	0				
6057																0	147	0	436	59	79	0	0	0	0	0	210	0	0	0				
6141																0	0	0	387	89	89	0	0	0	0	0	298	0	0	0				
6329																246	869	1202	8970	312	813	0	0	0	0	0	2563	3523	0	0				
6972																0	738	0	18650	0	3707	0	0	0	0	0	5262	8943	0	0				
7009																0	0	186	8182	0	5855	4660	0	0	0	0	2141	0	0	0	Other receivables			
7045																0	0	196	1225	0	269	0	0	0	0	0	760	0	0	0				
7157																0	23	47	390	0	27	0	0	0	0	0	293	0	0	0				
7166																0	2930	3209	26228	0	4221	3571	0	0	0	0	2249	13619	0	0	TAX CREDIT INVESTMENTS			
7456																0	186	0	742	0	84	27	43	0	0	0	472	0	0	0	PREPAID COMPUTER MAINTENANCE	PREPAID HEALTH INSURANCE		
7634																0	496	132	1182	81	131	0	0	0	0	0	423	0	0	0				
8033																0	1062	89	2646	73	107	4	6	24	0	0	762	626	0	0	ACCRUED LATE CHARGES ON LOANS	FEDERAL INCOME TAX DEPRECIATION	COMPUTER SOFTWARE	
8417																0	29479	0	203317	0	140368	109892	0	0	0	0	33470	0	0	0	Accounts receivable			
8462																0	21	0	778	0	30	30	0	0	0	0	727	0	0	0	Accrued Interest Purchased			
8631																0	0	146	2173	85	191	0	0	0	0	0	248	1588	0	0				
9357																0	1551	0	27926	0	24580	0	0	0	0	0	1795	0	0	0				
9553																0	673	0	2490	86	86	0	0	0	0	0	911	820	0	0				
9807																0	27225	0	75683	0	2363	0	0	0	0	0	14437	31658	2083	0				
9955																0	426	0	1498	0	269	145	0	0	0	0	803	0	0	0	KWMI - Accounts Receivable			
10157																0	572	257	1473	86	86	0	0	0	0	0	558	0	0	0				
10250																4	852	0	3453	271	783	482	0	0	0	0	1601	217	0	0	Computer Software	0		
10849																0	1951	502	5976	0	218	0	0	0	0	0	1992	1313	0	0				
10858																0	1382	250	5918	530	1146	0	0	0	0	0	3140	0	0	0				
11145																0	879	418	2186	233	233	0	0	0	0	0	623	33	0	0				
11640																0	1767	1185	10800	0	654	0	0	0	0	0	2429	4765	0	0				
11837																0	1385	148	2482	31	66	0	0	0	0	0	883	0	0	0				
12030																0	720	714	7064	92	2522	904	0	0	0	0	2618	490	0	0	Reclassified NSFs			
12058																0	432	52	1497	114	114	0	0	0	0	0	899	0	0	0				
12142																0	502	666	2731	228	459	120	0	0	0	0	1104	0	0	0	Deferred Loan Origination Cost			
12245																0	361	0	1126	86	142	0	0	0	0	0	623	0	0	0				
12311	0	136123	0	1859985	0	499294	175155	0	0	0	0	139537	1085031	0	0		136123														Operating lease assets			
12647																0	180	0	689	29	33	0	0	0	0	0	476	0	0	0				
12656																0	29	0	159	32	32	0	0	0	0	0	98	0	0	0				
12937																0	760	347	2199	165	276	0	0	0	0	0	816	0	0	0				
12946																0	1043	0	13664	387	697	0	0	0	0	0	3308	8616	0	0				
12955																0	686	0	1345	0	72	0	0	0	0	0	587	0	0	0				
13037																0	41	2194	4672	567	1621	0	0	0	0	0	679	137	0	0				
13103																0	7743	0	19449	0	6000	3439	0	0	0	0	3865	1841	0	0	Dealer reserve			
13251																0	141	0	682	0	0	0	0	0	0	0	301	240	0	0				
13457																0	3	0	1556	0	2	0	0	0	0	0	353	1198	0	0				
14052																0	246	159	718	70	75	0	0	0	0	0	238	0	0	0				
14155																37	548	0	3169	97	134	0	0	0	0	0	1113	1374	0	0				
14258																0	4022	0	8414	429	1363	0	817	0	0	0	3029	0	0	0		Fine Art & Other Assets		
14409	0	171103	0	762394	0	170387	72872	0	0	0	0	136438	284466	54186	0		171103														Qualified Pension			
14454																0	93	0	250	0	10	0	0	0	0	0	147	0	0	0				
14650																0	103	115	1454	33	33	0	0	0	0	0	182	1021	0	0				
14753																0	9	55	565	29	32	0	0	0	0	0	469	0	0	0				
14865																0	560	860	4369	269	499	0	0	0	0	0	1422	1028	0	0				
15536																0	47533	14269	97016	4588	13862	3650	0	0	0	0	21352	0	0	0	Prairie Capital III Investment			
16337																0	2163	615	13544	410	582	149	0	0	0	0	2378	7806	0	0	Gross amount of debit items that cannot be posted to individual deposit accounts without creating overdrafts or for some other reason, but which have been charged to control accounts of various deposit categories on the general ledger			
16458																0	680	72	2377	0	350	206	0	0	0	0	1275	0	0	0	IPS Deposit			
16551																0	1433	725	3805	248	439	68	122	0	0	0	900	308	0	0	Account Receivable	Software		
16748																0	286	282	2895	0	450	289	0	0	0	0	224	1653	0	0	Prepaid Dealer Reserve			
16944																0	0	13	288	51	51	0	0	0	0	0	224	0	0	0				
16953																0	0	0	287	21	21	0	0	0	0	0	266	0	0	0				
17110																0	219	0	3745	0	3188	2276	0	0	0	0	338	0	0	0	Advisory/Trustee Fees Receivable			
17147																44	5158	1445	25606	919	1825	0	0	0	0	0	4627	12551	0	0				
17259																3	295	0	1931	71	76	0	0	0	0	0	504	1056	0	0				
17464																0	3241	3779	35561	2242	7800	0	0	0	0	0	4692	16049	0	0				
17839																0	634	781	4529	0	1279	0	0	0	0	0	1835	0	0	0				
17950																0	932	286	3404	70	175	0	0	0	0	0	1691	320	0	0				
18050																0	807	1239	3917	269	457	0	0	0	0	0	1414	0	0	0				
18135																0	1267	0	5947	229	363	0	0	0	0	0	1155	3162	0	0				
18368																0	3030	4022	11904	884	950	0	0	0	0	0	3694	208	0	0				
18377																0	142	9	258	35	35	0	0	0	0	0	72	0	0	0				
18827																0	343	263	1954	0	318	0	0	0	0	0	1030	0	0	0				
18836																0	672	583	5265	350	449	0	0	0	0	0	702	2859	0	0				
18854																0	177	0	605	52	173	0	0	0	0	0	255	0	0	0				
18957																0	405	0	1972	97	152	0	0	0	0	0	507	908	0	0				
19356																0	0	0	852	48	48	0	0	0	0	0	493	311	0	0				
19730																0	40016	619	87750	1571	3585	0	0	0	0	0	7685	35845	0	0				
19936																0	949	645	4337	163	604	441	0	0	0	0	1376	763	0	0	Investment in Guildford Capital			
19972																0	151	195	2399	0	72	0	0	0	0	0	95	1886	0	0				
20053																0	843	161	1312	0	0	0	0	0	0	0	268	40	0	0				
20147																0	494	0	1354	116	565	108	0	0	0	0	295	0	0	0	FED INC TAX PAY			
20259																41	38	0	522	8	49	0	0	0	0	0	435	0	0	0				
20370																0	363	691	6205	181	1118	0	0	0	0	0	632	3401	0	0				
20512																0	718	254	1896	0	455	0	0	0	0	0	469	0	0	0				
20633																0	428	1231	3269	177	392	105	0	0	0	0	1218	0	0	0	WV Bankers Title, LLC			
20754																0	0	0	110	0	7	6	1	0	0	0	103	0	0	0	3-31-06 DDA UNPOSTED/ACH REJ	CURR ST TXS PYBLE		
20839																0	976	508	2852	110	300	110	0	0	0	0	1068	0	0	0	Non Post DDA Debits			
20857																0	292	0	1673	337	337	0	0	0	0	0	767	277	0	0				
20866																0	693	494	6272	0	836	0	0	0	0	0	676	3573	0	0				
21256																0	78	0	866	0	0	0	0	0	0	0	46	742	0	0				
21359																0	107	0	394	0	6	0	0	0	0	0	212	69	0	0				
21630																0	475	0	874	11	25	0	0	0	0	0	374	0	0	0				
21658																0	660	0	3619	81	103	0	0	0	0	0	889	1967	0	0				
22048																0	579	1229	8570	0	689	0	0	0	0	0	1748	4325	0	0				
22235																0	1114	1437	5326	295	666	238	0	0	0	0	2109	0	0	0	Investment in State of Georgia Fund			
22356																0	818	0	5921	168	334	0	0	0	0	0	1898	2871	0	0				
22459																43	553	392	1742	218	286	0	0	0	0	0	511	0	0	0				
22543																0	195	16	783	108	132	0	0	0	0	0	440	0	0	0				
22552																0	357	0	987	32	105	0	0	0	0	0	525	0	0	0				
22730																0	259	124	1114	111	181	64	0	0	0	0	550	0	0	0	Secondary Market Clearing Account			
22936																0	1174	896	4342	342	351	0	0	0	0	0	1675	246	0	0				
22954																0	553	310	2399	93	94	0	0	0	0	0	669	773	0	0				
23036																0	0	2084	8130	49	67	0	0	0	0	0	5979	0	0	0				
23045																0	218	0	431	0	3	0	0	0	0	0	210	0	0	0				
23241																0	33139	16540	116421	0	16860	13287	0	0	0	0	12654	37228	0	0	Equipment leased to others			
23456																2	487	0	1380	83	85	0	0	0	0	0	808	0	0	0				
23504																0	1125	2312	8709	1523	2366	0	0	0	0	0	2906	0	0	0				
23540																0	693	0	2185	0	224	0	0	0	0	0	1268	0	0	0				
23643																295	204	773	3042	158	508	0	0	0	0	0	1557	0	0	0				
23755																0	538	0	1267	0	317	0	0	0	0	0	412	0	0	0				
23812																0	5319	4711	14629	1083	2552	847	0	0	0	0	2047	0	0	0	Accounts Receivable			
24006																0	984	474	9770	2379	2535	0	0	0	0	0	5777	0	0	0				
24266																0	38338	11239	73725	3115	5625	0	0	0	0	0	14232	4291	0	0				
24453																0	498	0	1269	0	254	225	0	0	0	0	517	0	0	0	MEMBERSHIP			
24659																0	0	0	324	0	0	0	0	0	0	0	324	0	0	0				
24668																150	261	0	1694	207	528	0	0	0	0	0	905	0	0	0				
24855																0	19	0	230	0	21	0	0	0	0	0	80	110	0	0				
24949																0	2683	1536	10229	304	397	0	0	0	0	0	3471	2142	0	0				
25357																0	426	0	929	68	166	50	9	39	0	0	337	0	0	0	Investments	Lease Purchase	Non Post DDA	
25647																0	0	77	1945	72	1259	1187	0	0	0	0	609	0	0	0	Accounts Receivable			
25852																0	1729	60	4889	388	580	0	0	0	0	0	2520	0	0	0				
26149																0	0	55	352	0	37	0	0	0	0	0	260	0	0	0				
26233																0	2992	0	5804	0	806	0	0	0	0	0	1851	155	0	0				
26242																0	1845	1265	15947	574	632	0	0	0	0	0	2083	10122	0	0				
26457																0	0	22	229	0	8	0	0	0	0	0	199	0	0	0				
26765																0	268	0	886	120	204	50	0	0	0	0	414	0	0	0	Prepaid federal income tax			
26859																0	887	612	4119	437	1078	529	0	0	0	0	1542	0	0	0	dda rej			
26916																0	2851	846	5555	291	542	0	0	0	0	0	1316	0	0	0				
27548																488	5970	102	17289	502	2396	0	0	0	0	0	1994	6827	0	0				
27614																0	1374	427	8954	0	1010	0	0	0	0	0	1720	4423	0	0				
27838																0	2530	0	4020	66	136	0	0	0	0	0	1354	0	0	0				
27847																0	1021	0	4643	148	525	0	0	0	0	0	1848	1249	0	0				
28013																0	11213	13567	63940	0	1738	0	0	0	0	0	5478	31944	0	0				
28152																0	317	0	1455	0	109	0	0	0	0	0	204	825	0	0				
28255																0	367	0	1342	153	437	130	0	0	0	0	538	0	0	0	Unamortized EDP software			
28349																0	526	0	3292	158	169	0	0	0	0	0	669	1928	0	0				
28406																0	3255	0	34871	0	1558	1000	0	0	0	0	8257	21801	0	0	Boston Community Loan Fund			
28572																0	1032	0	2373	0	0	0	0	0	0	0	196	1145	0	0				
28732																0	237	405	2683	83	122	0	0	0	0	0	519	1400	0	0				
29104																0	8321	3287	38845	772	2461	0	0	0	0	0	5076	19700	0	0				
29159																0	120	0	370	0	73	61	0	0	0	0	177	0	0	0	Leased Equipment			
29252																0	1017	51	3987	97	167	41	0	0	0	0	633	2119	0	0	Investment Kansas Venture Capital			
29636																0	4036	2047	27745	544	654	0	0	0	0	0	4800	16208	0	0				
29850																21	0	42	1710	67	94	0	0	0	0	0	383	1191	0	0				
29944																8	557	49	1678	73	496	54	46	0	0	0	576	0	0	0	MTG Servicing Escrow Advance	MTG Servicing ACH PYMT Clearing		
29953																0	721	0	1504	56	125	69	0	0	0	0	630	28	0	0	TIF Rev Bond			
30052																17	41	0	269	30	92	20	25	0	0	0	136	0	0	0	Fees receivable	Accounts receivable		
30155																0	1191	485	5162	164	467	0	0	0	0	0	1205	1814	303	0				
30258																0	800	0	4431	0	848	0	0	0	0	0	1119	1664	0	0				
30418																0	0	7170	12486	512	517	0	0	0	0	0	4799	0	0	0				
30502																0	5540	2639	12099	611	1302	0	0	0	0	0	2618	0	0	0				
30650																0	888	446	2451	59	171	67	0	0	0	0	946	0	0	0	ATM Settlements			
30810																0	21426	55466	1597548	0	1181690	541346	0	0	0	248324	90642	0	0	522843	Other amounts due from securitization			
30856																0	997	0	3163	225	626	0	0	0	0	0	1159	381	0	0				
31134																0	409	303	2581	251	286	0	0	0	0	0	598	985	0	0				
31255																0	497	1185	9037	239	614	188	0	0	0	0	856	5885	0	0	US Governemnt Agencies - IENC			
31657																58	0	0	633	0	58	0	0	0	0	0	575	0	0	0				
31826																0	784	418	2694	0	272	0	0	0	0	0	1220	0	0	0				
31835																0	846	956	9131	0	1193	935	0	0	0	0	1309	4827	0	0	REPOSSESSED EQUIPMENT & ASSETS			
32159																0	511	13	1649	171	568	302	0	0	0	0	557	0	0	0	SERVICING ASSET LOAN SALES			
32234																0	43	0	582	28	28	0	0	0	0	0	511	0	0	0				
32766																0	24	28	383	34	41	0	0	0	0	0	290	0	0	0				
33147																0	1155	153	4205	0	1248	650	0	0	0	0	1649	0	0	0	Unposted Deposit Debits			
33259																0	1164	450	5548	225	449	224	0	0	0	0	3485	0	0	0	Computer Software			
33268																0	75	0	989	98	180	0	0	0	0	0	527	207	0	0				
33549																0	10	115	464	38	38	0	0	0	0	0	204	97	0	0				
33727																0	1123	2245	13330	0	2134	0	0	0	0	0	1368	6460	0	0				
33754																0	0	0	203	19	19	0	0	0	0	0	184	0	0	0				
33772																0	14476	2199	72833	748	1797	463	492	0	0	251	10295	43815	0	0	Other assets - merger expenses	Software		
33839																0	132	0	365	20	20	0	0	0	0	0	213	0	0	0				
33857																0	596	0	1368	183	201	0	0	0	0	0	571	0	0	0				
34153																0	6267	0	10943	536	1208	0	0	0	0	0	3294	174	0	0				
34359																0	311	218	1483	46	46	0	0	0	0	0	246	662	0	0				
34425																0	1369	0	4775	0	2020	0	0	0	0	0	1386	0	0	0				
34434																0	303	224	2091	433	503	0	0	0	0	0	1061	0	0	0				
34452																0	57	0	1252	153	257	0	0	0	0	0	380	558	0	0				
34537																0	6495	6085	26243	2004	5733	0	0	0	0	0	7389	541	0	0				
34555																3	1413	497	7369	109	205	76	0	0	0	0	1213	4041	0	0	Computer Software-less depreciation			
34742																0	2199	978	10437	475	930	0	0	0	0	0	1667	4663	0	0				
34836																0	0	51	512	46	81	29	0	0	0	0	153	227	0	0	INTEREST REC'D FED AGENCY			
34863																0	0	0	246	47	69	0	0	0	0	0	177	0	0	0				
35057																0	622	39	2437	84	292	100	0	0	0	0	591	893	0	0	Downpayment on loan package			
35244																0	1639	1562	7313	473	835	0	0	0	0	0	1701	1576	0	0				
35301	0	30797	0	3426513	0	3061824	869167	0	0	0	0	333892	0	0	0		30797														Income Receivable Fee Revenue			
35570																0	55834	20765	176313	559	559	0	0	0	0	0	21150	78005	0	0				
35646																0	192	399	1403	28	69	0	0	0	0	0	240	503	0	0				
35842																0	370	0	1678	40	40	0	0	0	0	0	495	773	0	0				
35936																0	0	9	177	0	13	0	0	0	0	0	155	0	0	0				
36054																0	5686	1973	28208	937	1847	0	0	0	0	0	5818	12884	0	0				
36344																0	2598	14	10500	214	281	0	0	0	0	0	1794	5813	0	0				
36456																0	159	0	1473	76	110	33	0	0	0	0	1120	84	0	0	DDA SUSPENSE			
36858																0	853	0	2330	0	698	203	0	0	0	0	779	0	0	0	Accts Receivable due from affliate			
36933																0	843	297	2496	208	219	0	0	0	0	0	779	358	0	0				
37051																0	280	94	1089	46	51	0	0	0	0	0	253	411	0	0				
37341																0	19	0	838	28	45	2	15	0	0	0	179	595	0	0	other assets	loss/gains		
37350																0	397	0	787	13	13	0	0	0	0	0	377	0	0	0				
37378																0	174	180	2099	55	365	0	0	0	0	0	961	419	0	0				
37435																0	1587	2555	9625	0	1813	980	0	0	0	0	3670	0	0	0	State Tax Credit			
37640																0	3077	466	14703	296	602	0	0	0	0	0	1867	8691	0	0				
37659																16	0	0	695	7	47	0	0	0	0	0	382	266	0	0				
37743																0	276	238	912	39	44	0	0	0	0	0	354	0	0	0				
37949																0	1258	0	7112	120	159	0	0	0	0	0	1375	4321	0	0				
38526																0	1053	936	6698	0	1198	552	246	0	0	0	655	2856	0	0	AIR - Other U.S. Gov't Agencies	PPD - PA Shares Tax		
38535																0	1473	0	15044	0	2413	2104	0	0	0	0	1983	9175	0	0	Gross rejected debits from deposits			
38740																0	2288	626	6089	252	299	0	0	0	0	0	859	2017	0	0				
39327																0	0	69	6470	0	15	0	0	0	0	0	1626	4760	0	0				
39420																0	3235	3381	27536	0	3484	0	0	0	0	0	3275	14161	0	0				
39475																0	6449	2562	38225	828	2333	1039	0	0	0	0	7645	19236	0	0	Prepaid/receivable income taxes			
39756																0	1290	0	5169	0	970	0	0	0	0	0	1806	1103	0	0				
39934																0	685	744	5949	0	607	0	0	0	0	0	508	3405	0	0				
40033																0	407	0	4364	0	0	0	0	0	0	0	604	3353	0	0				
40305	0	10088	6922	86237	0	49908	13350	24342	0	0	0	19162	157	0	0		10088														Accrued Pension	Taxes Receivable		
40350																0	229	0	610	25	44	0	0	0	0	0	337	0	0	0				
40707																0	1706	306	5661	0	2842	516	0	0	0	0	807	0	0	0	Deposit Premium			
40855																0	337	0	841	49	49	0	0	0	0	0	455	0	0	0				
41245																0	45	64	971	0	24	0	0	0	0	0	164	674	0	0				
41553																0	99	0	1016	0	4	0	0	0	0	0	913	0	0	0				
41629																0	1202	178	3103	331	1113	294	0	0	0	0	610	0	0	0	Computer Software, net			
41647																0	13057	1264	24590	235	749	0	0	0	0	0	6584	2936	238	0				
41759																0	66	0	1184	19	19	0	0	0	0	0	285	814	0	0				
41825																0	0	241	1329	157	157	0	0	0	0	0	931	0	0	0				
41937																0	309	0	828	37	85	48	0	0	0	0	434	0	0	0	ACCRUED INTEREST U.S. GOV'T AGENCIES			
41955																0	170	0	801	0	105	0	0	0	0	0	282	244	0	0				
42037																0	59	68	787	0	119	0	0	0	0	0	541	0	0	0				
42055																39	347	0	2595	77	237	121	0	0	0	0	1069	942	0	0	SOFTWARE			
42354																0	215	0	2523	0	23	0	0	0	0	0	699	1586	0	0				
42420																0	43343	25896	235148	0	5582	0	0	0	0	0	29081	131246	0	0				
42448																47	2029	821	8023	376	709	199	0	0	0	0	4464	0	0	0	Computer Software			
42457																0	2	0	541	39	43	0	0	0	0	0	425	71	0	0				
42541	0	97942	46835	1051941	0	171710	0	0	0	0	0	97662	637792	0	0		97942																	
43052																0	2881	85	5872	0	12	12	0	0	0	0	581	2313	0	0	Misc assets			
43155																0	1005	1154	6171	0	1430	0	0	0	0	0	1326	1256	0	0				
43173	0	82389	0	182177	0	56488	19933	24278	0	0	0	39923	3377	0	0		82389														Deferred tax due to unrealized loss	Acceptances Imports		
43324																0	720	0	1135	0	65	0	0	0	0	0	350	0	0	0				
43351																0	0	0	29	0	23	23	0	0	0	0	6	0	0	0	IENC			
43454																0	25	29	238	21	21	0	0	0	0	0	163	0	0	0				
43511																0	5661	1226	20448	0	1285	0	0	0	0	0	2325	9951	0	0				
43641																0	684	0	1042	74	74	0	0	0	0	0	284	0	0	0				
43744																0	1342	55	2174	50	59	0	0	0	0	0	718	0	0	0				
43856																0	383	114	1323	53	64	0	0	0	0	0	227	535	0	0				
43959																0	51	349	875	39	54	0	0	0	0	0	421	0	0	0				
44040																29	1012	1717	9942	103	132	0	0	0	0	0	2074	5007	0	0				
44134	993	6051	9480	31212	433	5774	0	0	0	0	0	9762	145	1339	0		0																	
44433																0	2988	1421	8901	632	2427	792	0	0	0	0	2065	0	0	0	CUSTOMER LIABILITIES FOR ACCEPTANCES			
44451																0	56	125	757	49	168	114	0	0	0	0	408	0	0	0	Book Value Computer Software			
44602																0	15074	71641	277763	0	175906	107147	0	0	0	0	14848	294	0	0	Account Receivable			
44741																0	529	486	4134	689	1587	0	0	0	0	0	1532	0	0	0				
44750																0	785	1684	4118	0	465	0	0	0	0	0	1184	0	0	0				
44929																0	422	0	978	216	216	0	0	0	0	0	340	0	0	0				
45038																0	264	249	1252	0	29	0	0	0	0	0	710	0	0	0				
45047																0	256	0	3068	107	167	0	0	0	0	0	606	2039	0	0				
45056																0	92	0	884	82	82	0	0	0	0	0	710	0	0	0				
45430																0	568	540	4438	96	157	0	0	0	0	0	493	2680	0	0				
45458																0	34	44	172	18	29	0	0	0	0	0	65	0	0	0				
45551																0	3596	0	17006	462	1150	0	0	0	0	0	4312	7948	0	0				
45560																0	3839	0	20854	2450	3423	0	0	0	0	0	2307	11285	0	0				
45627																0	51505	23592	202165	7947	23950	0	0	0	0	0	21216	81902	0	0				
45775																0	333	156	4087	0	2792	2637	0	0	0	0	806	0	0	0	BOLI			
46053																0	1241	0	3799	175	175	0	0	0	0	0	1096	1287	0	0				
46941																0	469	152	1390	57	57	0	0	0	0	0	712	0	0	0				
47153																0	2	0	354	0	0	0	0	0	0	0	338	14	0	0				
47247																0	781	563	3407	0	716	312	0	0	0	0	1234	113	0	0	Software/Licenses			
47256																0	216	93	469	39	51	0	0	0	0	0	109	0	0	0				
47452																0	36	38	359	0	34	26	0	0	0	0	251	0	0	0	PREPAID INSURANCE			
47500																0	1465	705	3834	217	310	0	0	0	0	0	1314	40	0	0				
48057																0	243	0	2591	160	195	0	0	0	0	0	844	1309	0	0				
48150																0	115	3	358	33	34	0	0	0	0	0	206	0	0	0				
48374																0	4371	0	20509	523	1406	0	0	0	0	0	4681	10051	0	0				
48440																0	153	221	2342	0	12	0	0	0	0	0	242	1714	0	0				
48552																0	397	0	2797	60	70	0	0	0	0	0	592	1738	0	0				
48730																0	1416	1364	5409	26	699	673	0	0	0	0	1803	127	0	0	Accounts Receivable-Misc			
49054																0	348	4	1479	0	336	251	0	0	0	0	791	0	0	0	Discount on issued C.D. 's			
49148																0	403	0	2555	63	67	0	0	0	0	0	579	1506	0	0				
49241																0	1814	784	11629	452	584	0	0	0	0	0	2167	6280	0	0				
