"IDRSSD"	RCON0352	RCON2202	RCON2203	RCON2210	RCON2213	RCON2215	RCON2216	RCON2236	RCON2343	RCON2344	RCON2365	RCON2377	RCON2385	RCON2520	RCON2530	RCON2604	RCON5590	RCON6648	RCON6810	RCON6835	RCONA241	RCONA242	RCONA243	RCONA244	RCONA579	RCONA580	RCONA581	RCONA582	RCONA584	RCONA585	RCONA586	RCONA587	RCONB549	RCONB550	RCONB551	RCONB552	
2451	1682	0	469	2022	0	3796	0	0	99	6583	6682	0	18685	0	1584	10058		5254	1691	597	3753	5895	0	6583	1321	2432	1176	325	1857	4038	3663	500	3327	17004	0	97	
2554	507	0	205	1493	0	3096	0	0	0	0	0	0	3270	0	763	508		2255	0	0	1720	408	0	0	453	1267	527	8	208	200	100	0	2891	2507	0	0	
2732	36717	3	2832	79106	0	115983	0	0	12221	0	12221	0	346538	0	87257	142301		68761	98759	9650	56194	115110	9194	0	31385	25161	11471	744	84713	30397	22908	4283	113148	259281	0	0	
2750	8526	0	876	2430	0	7830	0	0	905	300	1205	0	33588	0	4796	7569		16146	1347	1617	12084	6867	792	300	7242	5280	3502	122	5034	1833	702	0	6954	27733	0	1059	
2938	11054	0	14140	52572	0	62302	0	0	75280	0	75280	0	237925	0	8731	27959		104312	94600	5718	79728	23991	55426	0	15964	63764	18919	5665	9065	14926	3371	597	46889	229094	1273	100	
3252	9259	16	1064	11842	0	39188	0	0	0	0	0	0	45964	0	2352	13498		16717	6490	4697	13148	11779	0	0	3599	9549	2932	637	7572	4207	1719	0	38108	43612	0	0	
3458	1157	0	2292	2320	0	7151	0	0	0	0	0	0	12908	0	1715	3698		6449	1603	446	3941	2380	0	0	1146	2795	2349	159	747	1933	918	100	4859	11193	0	0	
3506	118259	96	2607	154747	0	213562	0	0	0	0	0	0	1040497	0	72679	50199		259654	612385	30099	166622	40097	0	0	57621	109001	88302	4730	24524	15573	9337	765	202445	967818	8414	0	
3720	19052	0	3872	19286	0	61023	0	0	0	0	0	0	69582	0	1755	16330		31905	2295	4373	26280	14568	0	0	8634	17646	5591	34	6924	7644	1762	0	57151	67827	0	0	
3953	5381	37	1372	22074	0	30308	0	0	0	0	0	0	58720	0	4576	9634		17428	26277	424	15251	8309	0	0	5425	9826	2149	28	2436	5873	633	692	28899	54144	0	0	
4138	23623	18	1722	20696	0	37567	0	0	0	0	0	0	119638	0	4324	28780		49189	18047	9709	42107	21630	0	0	14196	27911	6064	1018	8508	13122	4806	2345	35827	115314	0	0	
4147	10964	0	933	13766	0	26830	0	0	0	0	2954	0	56585	0	4088	8289		21139	16193	5424	15092	7705	0	2954	4096	10996	6048	0	3093	4612	584	0	25897	52497	0	0	
4156	7006	0	5929	16117	0	34179	0	0	0	0	0	0	78436	0	11398	17542		34274	19614	5931	21977	13366	0	0	5132	16845	8969	3328	9229	4139	2682	1492	28250	67038	0	0	
4231	10982	53	5743	13568	0	25795	0	0	0	5026	5026	0	77274	0	7344	34397		23537	8358	11396	16873	20650	0	945	4362	12587	4731	1859	7816	12834	10763	2984	19999	69930	0	0	
4437	84405	7	405	19603	0	39640	0	0	4475	0	4475	0	133396	0	6520	18747		30230	14	6744	17676	11759	4475	0	4509	13167	11885	669	1320	10439	3842	3146	39228	126780	0	96	
4839	34008	7	28	35303	0	42870	0	0	0	20015	20015	0	171764	0	4200	63675		53363	20718	12319	40731	43652	0	2686	12638	28093	11567	1065	16067	27585	12697	7327	42835	167564	0	0	
5005	61939	11	1836	30861	0	49567	0	0	0	0	0	0	210464	0	44	44235		88667	15623	17438	49797	23088	0	0	14291	35506	36740	2130	5234	17854	20839	308	47720	210420	0	0	
5050	4845	2	1764	6449	0	23637	0	0	0	0	0	0	77539	0	14886	15180		18432	39082	5380	11622	13945	0	0	3441	8275	5152	1564	9926	4019	1131	104	21696	62553	175	100	
5069	52188	1	0	10793	0	12894	0	0	21690	4164	25854	0	240904	0	0	103016		79166	6534	387	75933	100514	20310	3668	37340	38593	2894	339	57605	42909	2101	401	12893	225174	0	15730	
5135	11546	0	12810	25685	0	50577	0	0	0	41920	41920	0	153048	0	5819	86485		42927	12090	10000	40655	76142	0	33679	11756	28899	2045	227	20767	55825	9893	0	37767	105109	0	42120	
5210	225490	26	15778	54232	0	83114	0	0	0	0	0	0	592323	0	14064	45884		203000	117948	49150	115698	23364	0	0	40730	76583	62398	23289	9221	14299	16121	6244	67310	578259	0	0	
5274	6029	0	558	12694	0	16360	0	0	25152	0	25152	0	88863	0	6710	5867		60554	16413	5014	41690	3418	23475	0	21986	19704	16748	2116	306	3112	2030	419	15802	80064	0	2089	
5331	20259	9	493	48408	0	71279	0	0	10000	0	10000	0	151069	0	0	25238		50338	55235	7493	32992	19592	5000	0	8021	24971	14850	2497	12392	7200	4394	1251	70777	151069	0	0	
5461	132347	54	17428	69913	0	83879	0	0	0	0	0	0	265592	0	2787	27233		16809	89203	5808	13864	24044	0	0	5324	8540	1787	1158	12279	11765	1287	1901	66327	262805	70	0	
5751	4911	10	1328	5269	0	15555	0	0	0	0	0	0	60447	0	21600	12198		11498	31840	4234	9682	8719	0	0	3390	6292	1492	324	5731	2988	3479	0	14217	38847	0	0	
6039	5948	0	4485	10565	0	22427	0	0	0	0	0	0	51699	0	2633	16482		26713	2556	8081	22076	12409	0	0	5671	16405	4637	0	3847	8562	4073	0	17921	49060	21	6	
6057	564	0	513	1422	0	3168	0	0	0	0	0	0	11215	0	1834	1060		8798	793	570	6152	937	0	0	1105	5617	1156	920	433	504	123	0	2655	9381	0	0	
6141	1669	9	897	9533	0	16886	0	0	0	0	0	0	14449	0	1735	5504		6008	1268	909	4797	4286	0	0	1721	3076	948	263	1692	2594	300	918	15980	12714	0	0	
6329	13819	25	181	61990	0	114750	0	0	0	9991	9991	0	177974	25	6568	80986		62385	20782	10135	58214	75186	0	9991	24071	34452	2841	1021	23590	51596	4279	1521	114544	171381	0	0	
6972	73669	86	4340	55254	0	83275	0	0	0	8996	8996	0	573691	0	20939	55510		87095	357417	30052	67957	47809	0	8996	39849	35044	9489	2713	26934	22529	5072	975	78787	552109	62	643	
7009	0	38	7	24923	0	24923	0	0	0	0	0	0	283195	0	0	0		0	283195	53	0	0	0	0	0	0	0	0	0	0	0	0	24878	283195	0	0	
7045	9818	2	11211	12561	0	33946	0	0	0	0	0	0	53153	0	4165	6620		24684	12031	0	13754	2839	0	0	2573	11181	8559	2371	531	2308	3219	562	22733	48988	0	0	
7157	2522	0	229	4106	0	6764	0	0	0	0	0	0	21554	10	593	3399		11213	4422	2328	8812	2338	0	0	2396	6416	2400	0	100	2238	1061	0	6535	20951	0	0	
7166	124803	115	2861	45324	0	55610	0	0	0	0	29207	0	398217	0	6746	118964		49797	104653	5405	44533	115605	0	29207	12737	31796	4722	542	47605	68000	3125	234	52634	391372	0	99	
7456	8638	2	2057	6658	0	11544	0	0	0	0	0	0	25358	0	1266	1741		14978	0	1923	12138	1637	0	0	3802	8336	2823	18	104	1534	104	0	9482	24092	3	0	
7634	3416	0	599	5827	0	8762	0	0	1188	956	2144	0	28236	0	597	10731		13151	938	2016	10811	8703	495	646	2734	8077	1849	491	2099	6604	607	1420	8137	27639	26	0	
8033	7438	1	1177	16139	0	22747	0	0	0	0	0	0	32229	0	2678	7967		16226	598	1578	12494	6179	0	0	3448	9046	2954	778	2493	3686	1788	0	21569	29551	0	0	
8417	0	0	0	177315	0	177315	0	0	0	0	0	0	32382	0	0	0		0	32382	1414	0	0	0	0	0	0	0	0	0	0	0	0	177315	32382	0	0	
8462	337	6	1414	14642	0	33571	0	0	0	0	0	0	41092	0	9585	24805		11514	4436	2231	10693	24481	0	0	5631	5594	289	0	13394	11190	221	0	32151	31507	0	0	
8631	8932	0	1843	8949	0	15506	0	0	0	0	0	0	26915	0	223	3522		11581	2880	2783	5018	1631	0	0	2797	2221	5897	666	750	881	1565	326	13663	26692	0	0	
9357	78832	202	0	14162	0	19125	0	0	0	0	0	0	254612	7989	0	4197		1805	169779	1364	1078	4037	0	0	1231	559	15	0	3933	264	0	0	18923	246623	0	0	
9553	0	0	1425	6963	0	15801	0	0	0	0	0	0	32481	0	2709	8521		20857	3103	6060	19154	7797	0	0	9146	10008	1700	3	4064	3733	724	0	14376	29772	0	0	
9807	240849	20	14637	77590	0	124792	0	0	149918	0	149918	0	1696860	0	269744	215386		263903	976722	81019	248195	208950	149918	0	35709	212486	15201	507	152690	56260	6324	112	110135	1427116	0	0	
9955	6170	7	2140	10340	0	26064	0	0	0	0	0	0	51215	1982	17603	12155		16980	15910	2314	13876	12055	0	0	4616	9260	2648	456	6601	5454	100	0	23917	31630	0	0	
10157	5586	0	955	8950	0	15338	0	0	0	0	0	0	30835	0	6490	5013		14241	5995	1865	9149	3506	0	0	2952	6197	4674	418	2583	924	1506	0	14383	24345	0	0	
10250	56178	19	1384	20604	0	34470	0	0	2522	200	2722	0	288291	0	33913	77674		105273	49166	36605	46910	41574	2522	200	15620	33812	44186	11655	13339	28594	26777	8964	33067	254378	0	0	
10849	61563	1912	1436	8535	0	13497	0	0	0	0	0	0	195135	0	37772	60800		61818	10956	5816	56331	58076	0	0	21377	34956	5270	215	29059	29017	1909	815	10145	157363	4	0	
10858	102060	25	4992	13218	0	19310	0	0	0	0	0	0	299318	0	22339	59729		118524	19005	8985	83087	48753	0	0	28092	54995	31171	4266	20479	28274	10579	397	14293	276979	0	0	
11145	15624	0	18574	14694	0	46144	0	0	0	0	0	0	70418	0	8747	9333		21364	24097	3800	12415	3925	0	0	4738	7794	6735	2097	1222	2703	3770	1638	27477	61621	93	50	
11640	70543	8	10799	12010	0	18962	0	0	0	0	0	0	181159	0	42214	51225		36381	23011	7584	27335	46022	0	0	6777	20918	6259	2427	13739	32284	2631	2572	8100	138945	55	0	
11837	4289	0	15792	7522	0	32546	0	0	1386	1000	2386	0	47543	0	1126	14591		25120	3543	4564	12667	6444	594	1000	3541	9126	9484	2970	1735	4709	6656	1490	16754	46417	0	0	
12030	13327	11	11445	30526	0	54508	0	0	0	0	0	0	229859	0	5245	68807		111374	36351	16643	66678	28064	0	0	16811	49867	42386	2310	6188	21876	39251	1492	43052	211652	0	12962	
12058	6273	42	956	13691	0	19934	0	0	0	0	0	0	64023	0	8141	11140		30353	16257	3835	19424	8949	0	0	7947	11890	9658	858	3296	5653	1844	347	18936	55882	0	0	
12142	15181	0	14213	27249	0	63845	0	0	0	0	0	0	87431	0	12022	37219		25979	9052	8804	18382	35155	0	0	13180	11731	1068	0	25821	11094	304	0	48430	75409	1202	0	
12245	15990	0	3651	16116	0	22650	0	0	0	0	2970	0	61266	0	9353	15869		18935	10472	5009	13241	14887	0	2970	4494	8747	5048	646	3485	11402	682	300	18999	51913	0	0	
12311	3330200	78	138968	1562215	0	2113172	0	0	0	893299	3081393	0	22115605	0	1914267	4446351		4481513	9857540	162602	2796150	2814829	0	1405400	429392	2366758	1401596	283767	1137156	1677673	607958	1023564	1939764	20201338	34362	0	
12647	5288	0	464	7727	0	11605	0	0	1783	0	4033	0	43611	0	5462	10375		17154	10794	4235	13633	8431	1387	2030	4771	8862	3438	83	3854	4577	1944	0	11141	38149	0	0	
12656	1039	0	356	2106	0	3179	0	0	0	0	0	0	7589	0	1354	1453		4099	998	355	3555	1453	0	0	1026	2529	469	75	455	998	0	0	2823	6235	0	0	
12937	9961	0	0	24061	0	37430	0	0	0	1785	1785	0	104058	0	0	52089		21248	20760	4762	18537	50744	0	1785	7614	10923	2711	0	37300	13444	1345	0	37430	104058	0	0	
12946	22130	14	9356	23586	0	40592	0	0	0	0	0	0	385927	0	53424	106316		133857	123624	27128	101664	90128	0	0	44554	61192	24353	3758	37549	52919	11113	4735	31222	332503	0	0	
12955	6817	0	1223	18026	0	26562	0	0	0	0	0	0	58791	0	9901	16403		22017	13554	5412	14736	13775	0	0	4306	10430	7214	67	6496	7279	2357	271	25339	48890	0	0	
13037	15782	12	1381	17702	0	28667	0	0	0	0	0	0	65683	0	677	9402		33097	7401	4781	20850	6653	0	0	9230	13406	7671	2789	2040	4613	2649	100	27274	65006	0	0	
13103	160453	167	7727	27742	0	94194	0	0	0	0	0	0	591804	0	12765	52243		159072	220036	48414	123821	42528	0	0	36659	87162	32381	2869	9854	32674	8294	1420	86130	578635	170	404	
13251	265	0	9	3739	0	5187	0	0	0	0	0	0	23050	0	686	1356		10334	11095	2335	8851	1356	0	0	2705	6339	1290	0	220	1136	0	0	5178	22364	0	0	
13457	2181	0	225	1392	0	3494	0	0	0	0	0	0	10391	0	1964	2213		3829	2168	1151	3228	2109	0	0	1441	1787	602	0	979	1130	103	0	3269	8427	0	0	
14052	8998	3	2880	11882	0	18400	0	0	0	0	0	0	35178	0	581	6588		12959	6633	2224	11224	6059	0	0	3386	7927	1646	0	3232	2827	528	0	15307	34597	210	0	
14155	5792	0	2114	11041	0	23766	0	0	0	0	0	0	52963	0	10628	8691		22028	16453	3731	14428	6795	0	0	4183	10245	6549	1050	3380	3416	1784	111	21652	42335	0	0	
14258	22047	63	9778	38745	0	71433	0	0	891	9641	10532	0	660190	0	55605	114571		45219	478354	25059	32802	87858	891	7141	19933	16666	7283	1337	41365	48197	10561	14448	61592	604585	0	0	
14409	8148301	548	647586	1829611	0	3009405	0	0	0	0	0	0	20126508	0	768944	3036181		3373445	5568581	628187	2757688	2599703	0	0	684634	2073054	508358	107399	696202	1903501	328672	107806	2353274	19352990	7997	4574	
14454	2536	0	535	2716	0	4895	0	0	2620	500	3120	0	22230	0	831	2667		10434	6593	1391	7732	950	1480	200	3013	4719	1957	745	948	1219	500	0	4360	18442	0	2957	
14650	4265	7	4241	5999	0	12694	0	0	0	0	0	0	12058	0	208	1551		5536	706	1336	4576	1451	0	0	3006	1980	550	0	406	1045	100	0	8446	11850	0	0	
14753	4550	2	166	6205	0	8652	0	0	0	0	0	0	17965	0	1694	3205		10210	0	3207	8485	2504	0	0	5157	4501	533	17	1890	1015	300	0	8484	16271	0	0	
14865	12437	29	7378	25792	0	81284	0	0	0	0	0	0	81921	0	9134	13776		31766	23942	5292	21808	9625	0	0	8707	14439	6554	2066	6819	3786	1829	1342	73877	72787	0	0	
15536	302528	336	4368	277611	0	314989	0	0	90600	125906	216506	0	2583260	0	35747	638364		925177	717191	165994	882761	621371	90501	123906	362124	520637	41421	995	248728	372643	16539	454	310202	2519466	83	28047	
16337	131751	60	6115	20814	0	31037	0	0	0	0	0	0	346043	0	1636	73964		89182	51146	21376	73330	68223	0	0	41918	36203	11030	31	20705	48467	4792	0	24862	344407	0	0	
16458	53000	14	686	15642	0	22444	0	0	0	0	0	0	149852	0	4846	13489		27180	56183	8079	20625	9437	0	0	5154	15472	6219	335	2005	7432	3506	546	21575	145006	169	0	
16551	14411	5	1597	11496	0	19311	0	0	495	24779	25274	0	84836	0	3519	35913		30836	3676	8918	17773	13779	297	7730	10757	11781	7737	561	8112	8076	13658	6067	17709	81317	0	0	
16748	6356	0	829	8026	0	12202	0	0	0	0	0	0	27837	0	823	1749		17718	2014	3606	8871	1416	0	0	4413	6425	5095	1785	1095	321	332	0	11373	27014	0	0	
16944	6552	0	1461	4057	0	10347	0	0	0	0	0	0	13212	0	709	500		4825	1335	812	3355	200	0	0	1329	2157	1152	187	200	0	300	0	8886	12503	0	0	
16953	3134	0	1822	4758	0	9113	0	0	0	0	0	0	16067	0	1058	1915		9304	1714	456	5723	1915	0	0	1494	4229	3581	0	200	1715	0	0	7291	15009	0	0	
17110	0	0	0	0	0	0	0	0	0	0	0	0	134810	0	21679	119307		15413	90	0	15413	119307	0	0	15348	65	0	0	119307	0	0	0	0	113131	0	0	
17147	235370	0	12705	54257	0	72172	0	0	0	15497	15497	0	603176	0	114879	161847		163620	42339	32534	83522	121010	0	12431	20020	63502	61789	18309	73717	47294	33707	7130	56559	488297	2908	0	
17259	13150	1	69	6125	0	12062	0	0	0	0	0	0	39207	0	3268	6486		18186	1385	4259	11961	4305	0	0	1984	9977	5740	485	316	3989	2181	0	11992	35939	0	0	
17464	35239	294	11978	279149	0	336559	0	0	16005	0	16005	0	806557	0	80845	35823		47285	688210	9007	40446	23589	0	0	20665	19804	5688	1127	10038	13551	9605	2629	324287	724261	0	1451	
17839	8560	94	8756	30260	0	47280	0	0	0	0	0	0	124568	0	81	46358		30333	39317	10447	20748	37819	0	0	4603	16145	7406	2179	23100	14719	5456	3082	38430	124487	0	0	
17950	29933	510	14259	21304	0	51982	0	0	0	1988	1988	0	91843	0	9233	18984		22761	20165	5415	18636	17731	0	1988	5635	13001	3722	403	9108	8623	1040	213	37213	80622	0	1988	
18050	97669	9	6330	20930	0	35147	0	0	0	0	0	0	203459	0	20248	33724		53706	18361	9523	45181	30256	0	0	17403	29581	6722	0	8832	21691	3001	200	28808	183211	0	0	
18135	31944	0	0	37274	0	56803	0	0	0	0	0	0	89517	0	10000	24260		22947	10366	2261	17673	23074	0	0	9829	7844	4648	626	11883	11191	979	207	56803	79517	0	0	
18368	16149	1	6900	28398	0	32705	0	0	0	0	0	0	401975	0	228	19079		20999	345748	5069	19596	18028	0	0	8587	11009	1403	0	7235	10793	1052	0	25697	401747	107	0	
18377	3586	0	0	0	0	0	0	0	0	0	0	0	20327	0	0	2456		14285	0	2843	8227	618	0	0	1807	6420	4699	1359	0	618	866	972	0	20228	0	99	
18827	42792	9	5725	25414	0	61594	0	0	0	0	0	0	85395	0	940	10000		30249	2354	7408	16906	5975	0	0	6367	10689	9447	3747	2341	3634	3320	706	55860	84455	0	0	
18836	9478	0	1437	16743	0	25148	0	0	0	0	0	0	86570	0	327	23880		45446	7766	11278	27470	10862	0	0	12969	16396	12943	3138	3890	7125	10481	2384	23711	84743	0	1500	
18854	0	0	941	4099	0	11839	0	0	0	0	0	0	15491	0	1658	4008		9687	1796	818	6959	3478	0	0	1433	5527	1128	1600	1907	1571	530	0	10898	13833	0	0	
18957	5668	0	5025	4936	0	13361	0	0	0	0	0	0	32956	0	4964	11237		14179	1872	3790	7897	6388	0	0	1943	5954	4128	2154	3758	2631	2723	2125	8336	27992	0	0	
19356	8163	0	5767	13578	0	27746	0	0	0	0	0	0	35967	0	1060	5023		21801	980	2953	16004	4133	0	0	4442	11912	4725	722	840	3293	759	131	21681	34907	298	0	
19730	291062	61	11959	266688	0	292835	0	0	0	62587	62587	0	1195825	0	51630	273320		299130	332313	48575	248614	250807	0	52494	62366	189871	34721	12172	83019	168248	19070	2983	280815	1144186	0	9	
19936	9540	9	14607	31242	0	60970	0	0	3000	0	3000	0	93998	0	16158	37029		28898	18531	4620	25744	34527	3000	0	7049	18695	2474	680	12144	22383	1138	1363	46354	77840	0	0	
19972	36824	0	0	0	0	0	0	0	0	0	0	0	36824	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36824	0	0	
20053	2076	0	335	4046	0	5752	0	0	0	2235	3735	0	26788	0	3408	7675		13357	3680	1953	7415	5455	0	3735	4387	5962	2994	13	1393	4062	2220	0	5417	23380	0	0	
20147	8520	0	1091	7667	0	11676	0	0	0	0	0	0	30712	0	675	1862		12057	8273	1316	4477	100	0	0	864	3699	4543	2951	0	100	1131	631	10585	30037	0	0	
20259	15260	32	6781	21152	0	34211	426	0	0	0	0	0	18454	0	1930	1225		1119	850	315	679	1225	0	0	786	194	140	0	225	1000	0	0	26972	16524	0	0	
20370	8318	23	1005	24870	0	36009	0	0	0	0	0	0	74061	0	608	5317		31020	29406	3741	25601	5174	0	0	6541	19060	3876	1543	1936	3239	143	0	34981	73453	0	0	
20512	14195	0	683	11818	0	21351	0	0	0	0	3056	0	50463	0	37	8016		23859	4394	6177	12311	5057	0	0	2572	9740	9566	1982	1252	3805	2959	0	20668	50426	0	0	
20633	69734	8	7323	15682	0	43779	0	0	792	100	892	0	153129	0	1401	31228		49244	2923	8011	16040	10514	792	100	3684	12356	16963	16241	3803	6711	10081	10633	36431	151728	17	0	
20754	733	0	290	944	0	2758	0	0	0	0	0	0	8798	0	1081	1471		5579	1015	363	4240	1071	0	0	1400	2840	1049	290	491	580	300	100	2468	7717	0	0	
20839	1932	1	561	13125	0	22674	0	0	0	20999	20999	0	135615	0	566	61140		48023	24520	4183	43130	50935	0	17715	13796	29334	4711	182	11658	39277	9024	1181	22112	134985	0	64	
20857	1532	0	797	28477	0	38881	0	0	0	0	0	0	42307	0	1578	2345		7146	31284	524	5881	2095	0	0	1780	4101	1219	46	1001	1094	250	0	38084	40729	0	0	
20866	76907	10	866	3667	0	32679	0	0	0	0	0	0	115408	0	0	3004		5490	30008	0	4194	2495	0	0	1459	2735	1106	190	623	1872	404	105	31803	115408	0	0	
21256	610	0	670	1367	0	2762	0	0	0	0	0	0	4498	0	1205	300		2918	671	1778	1483	300	0	0	573	910	73	1361	300	0	0	0	2092	3293	0	0	
21359	2587	0	408	1913	0	3023	0	0	0	0	0	0	13113	0	1494	1981		4113	4432	1222	3134	983	0	0	950	2184	931	48	311	672	896	102	2615	11619	0	0	
21630	5073	0	1180	14466	0	19702	0	0	0	0	0	0	38229	0	6070	16906		12122	4128	2471	8503	15400	0	0	1173	7330	3402	218	4861	10539	852	654	18522	32159	0	0	
21658	15087	75	0	78	0	78	0	0	0	0	0	0	106080	0	5217	9750		43921	37322	7459	28837	5728	0	0	7073	21764	12233	2850	1360	4368	3232	790	3	100863	0	0	
22048	9842	20	10350	21514	0	43737	0	0	2788	0	2788	0	112114	0	19784	51483		48065	2724	7346	33749	38197	2251	0	9562	24187	12672	1644	13206	24991	7942	5344	33367	92324	0	6	
22235	9355	0	12885	13361	0	53723	0	0	0	39004	39004	0	239538	0	5282	92447		114970	22766	14532	100038	63831	0	16088	25598	74440	12150	2782	14521	49310	25408	3208	40837	215134	1	19122	
22356	15730	0	3557	8607	0	15698	0	0	0	0	0	0	209641	0	44155	21194		44923	127794	5146	30757	15167	0	0	12074	19818	10192	2839	6349	8935	2440	3470	12141	165486	0	0	
