"IDRSSD"	RIAD3582	RIAD3583	RIAD3584	RIAD3585	RIAD3588	RIAD3589	RIAD3590	RIAD3591	RIAD4266	RIAD4267	RIAD4481	RIAD4482	RIAD4605	RIAD4608	RIAD4617	RIAD4618	RIAD4627	RIAD4628	RIAD4635	RIAD4638	RIAD4643	RIAD4644	RIAD4645	RIAD4646	RIAD4652	RIAD4653	RIAD4654	RIAD4655	RIAD4658	RIAD4659	RIAD4662	RIAD4663	RIAD4664	RIAD4665	RIAD4668	RIAD4669	RIAD5409	RIAD5410	RIAD5411	RIAD5412	RIADB512	RIADB513	RIADB514	RIADB515	RIADB516	RIADB517	RIADC217	RIADC218	RIADC234	RIADC235	RIADC388	
14258	0	0	0	0	0	0	0	0	0	0	0	0	15	4		0	0	0	74	63	0	0		0	0		0	0		0	0		0	0		0	0	0	0	0			0	0	0	10	0	1	0	11		
14409	0	0	0	0	0	0	0	14	0	0	0	0	9994	3777	3777	0	0	1518	36656	9078	0	3090	9078	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9646	807	14842	3874	4	0	0	0	0	
14454	0	0	0	0	0	0	0	0	2	0	0	0	0	0			0	0	2	0	0	0						0						0			0	0	0	0			0	0	0	0	0	0	0	0		
14650	0	0	0	0	0	0	0	0	0	0	0	0	18	0			0	0	13	0	0	0															0	0	0	0			0	0	13	17	1	0	0	0		
14753	0	0	0	0	0	0	0	0	0	0	0	0	1	0			0	0	0	0	0	0						0						0			0	0	0	0			0	0	0	1	0	0	0	0		
14865	0	0	0	0	0	0	0	0	0	0	0	0	2	0			0	0	1	0	0	0						0						0			0	0	0	0			0	0	1	2	0	0	0	0		
15536	0	0	0	0	0	0	0	0	652	14	0	0	43	2		0	0	0	656	0	0	0		0	0		0	0		0	0		0	0		0	0	0	0	0			0	0	4	23	4	0	0	0		
16337	0	0	0	0	0	0	0	0	0	0	0	0	16	0		0	0	0	59	0	0	0		0	0		0	0		0	0		0	0		0	0	0	0	0			0	0	59	16	0	0	0	0		
16458	0	0	0	0	0	0	0	6	0	0	0	0	16	1			0	9	41	30	0	10															0	0	0	0			0	0	1	0	0	0	0	0		
16551	0	0	36	35	0	0	0	0	0	0	0	0	69	1			0	21	76	0	0	23															0	0	0	0			0	0	17	12	0	0	0	0		
16748	0	0	0	0	0	0	0	0	0	0	0	0	13	0			0	0	55	0	0	0															0	0	0	0			0	0	55	13	0	0	0	0		
16944	0	0	0	0	0	0	0	0	0	0	0	0	2	0			0	0	8	2	0	0															0	0	0	0			0	0	6	1	1	0	0	0		
16953	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	4	0	0	0						0						0			0	0	0	0			0	0	4	0	0	0	0	0		
17110	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0															0	0	0	0			0	0	0	0	0	0	0	0		
17147	0	0	0	1	0	0	3	0	24	0	0	0	25	2		0	0	0	297	28	0	0		0	0		0	0		0	0		0	0		0	0	0	0	0			0	0	212	22	0	0	19	11		
17259	0	0	0	0	0	0	0	0	0	0	0	0	8	0			0	8	11	0	0	11															0	0	0	0			0	0	0	0	0	0	0	0		
17464	0	0	0	0	0	0	0	0	0	0	0	0	214	109		0	0	0	179	0	0	0		0	0		0	0		0	0		0	0		0	0	0	0	0			17	2	162	103	0	0	0	0		
17839	3	0	0	0	0	0	0	6	0	0	0	0	27	1			0	0	46	16	0	0						0						0			0	0	1	0			0	0	9	5	14	1	17	0		
17950	0	0	0	12	0	0	0	1	0	0	0	0	13	0		0	0	0	9	0	0	0		0	0		0	0		0	0		0	0		0	0	0	0	0			0	0	9	0	0	0	0	0	0	
18050	0	1	0	0	0	0	0	0	0	0	0	0	16	6			0	0	48	5	0	0															0	0	0	0			0	0	43	9	0	0	0	0		
18135	0	0	0	0	0	0	0	0	0	0	0	0	8	0			0	0	1	0	0	0															0	0	0	0			0	0	0	0	0	8	0	1		
18368	0	0	0	0	0	0	0	0	0	10	0	0	20	2		0	0	0	2	0	0	0		0	0		0	0		0	0		0	0		0	0	0	0	8			0	0	2	0	0	0	0	0		
18377	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0															0	0	0	0			0	0	0	0	0	0	0	0		
18827	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	24	0	0	0															0	0	0	0			0	0	24	0	0	0	0	0		
18836	0	0	0	0	0	0	0	0	0	0	0	0	29	0			0	0	64	0	0	0															0	0	0	0			0	0	64	29	0	0	0	0		
18854	0	0	0	0	0	0	0	0	0	0	0	0	4	0			0	3	2	0	0	0						0						0			0	0	0	0			0	0	2	1	0	0	0	0		
18957	0	0	0	0	0	0	0	0	0	0	0	0	1	0			0	0	7	0	0	1						0						0			0	0	0	0			0	0	6	1	0	0	0	0		
19356	0	0	0	0	0	0	0	0	0	0	0	0	3	0			0	0	28	28	0	0															0	0	0	0			0	0	0	2	1	0	0	0		
19730	0	0	0	0	0	0	0	0	0	0	0	0	21	0		0	0	18	52	0	0	52		0	0		0	0		0	0		0	0		0	0	0	0	0			0	0	0	3	0	0	0	0		
19936	0	0	0	0	0	0	0	0	0	0	0	0	12	3			0	5	8	0	0	4															0	0	0	0			0	0	4	2	2	0	0	0		
19972	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0															0	0	0	0			0	0	0	0	0	0	0	0	0	
20053	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0						0						0			0	0	0	0			0	0	0	0	0	0	0	0		
20147	0	0	0	0	0	0	0	0	0	0	0	0	2	0			0	0	6	0	0	0															0	0	0	0			0	1	6	1	0	0	0	0		
20259	0	0	0	0	0	0	0	0	0	0	0	0	5	1			0	0	0	0	0	0						0						0			0	0	0	0			0	0	0	4	0	0	0	0		
20370	0	0	0	0	0	0	0	0	0	0	0	0	23	2			0	0	44	37	0	0															37	2	0	0			0	0	7	21	0	0	0	0	0	
20512	0	0	0	0	4	0	0	0	0	0	0	0	22	11			0	0	29	0	0	0															0	0	0	0			0	0	25	11	0	0	0	0		
20633	0	0	0	0	0	0	0	0	0	0	0	0	19	8		0	0	0	12	0	0	0		0	0		0	0		0	0		0	0		0	0	0	0	0			0	0	4	8	3	0	8	0	0	
20754	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	22	0	0	21						0						0			0	0	0	0			0	0	1	0	0	0	0	0		
20839	0	0	0	0	0	0	0	0	0	0	0	0	1	0			0	0	19	7	0	0															0	0	0	0			0	0	0	0	1	0	12	0		
20857	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0						0						0			0	0	0	0			0	0	0	0	0	0	0	0		
20866	0	0	0	0	0	0	0	0	0	0	0	0	5	1			0	0	27	0	0	0															0	0	0	0			0	0	27	4	0	0	0	0		
21256	0	0	0	0	0	0	0	0	0	0	0	0	2	0			0	0	0	0	0	0															0	0	0	0			0	0	0	2	0	0	0	0		
21359	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0						0						0			0	0	0	0			0	0	0	0	0	0	0	0		
21630	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0															0	0	0	0			0	0	0	0	0	0	0	0		
21658	0	0	0	0	0	0	0	0	0	0	0	0	14	2			0	0	0	0	0	0						0						0			0	0	0	0			0	0	0	12	0	0	0	0		
22048	29	9	0	0	0	0	108	60	0	0	0	0	223	15			0	0	1067	443	0	11						0						0			0	0	0	0			0	0	427	100	39	0	49	0		
22235	0	0	0	0	0	0	274	0	0	0	0	0	5	0		0	0	0	787	473	0	0		0	0		0	0		0	0		0	0		0	0	0	0	0			0	0	25	5	0	0	15	0		
22356	0	0	0	0	0	0	0	0	0	0	0	0	17	4			0	0	20	0	0	0						0						0			0	0	0	0			2	6	8	7	0	0	10	0		
22459	0	0	0	0	0	0	0	0	0	0	0	0	4	0			0	0	14	0	0	0															0	0	0	0			1	0	13	4	0	0	0	0		
22543	0	0	0	0	0	0	0	0	0	0	0	0	2	0			0	0	11	0	0	0															0	0	0	0			0	0	11	2	0	0	0	0		
22552	0	0	0	0	0	0	0	0	0	0	0	0	31	0			0	31	11	0	0	0						0						31			0	0	0	0			0	0	11	0	0	0	0	0		
22730	0	0	0	0	0	0	0	0	0	0	0	0	42	3			0	0	12	8	0	0															0	0	0	0			0	0	4	39	0	0	0	0		
22936	0	0	0	0	0	0	0	0	0	0	0	0	18	0			0	0	18	0	0	0															0	0	0	0			0	0	18	17	1	0	0	0		
22954	0	0	0	0	0	0	0	0	0	0	0	0	7	0			0	0	2	0	0	0						0						0			0	0	0	0			0	0	2	7	0	0	0	0	0	
23036	0	0	0	0	0	0	0	0	0	0	0	0	4	0		0	0	0	14	0	0	0		0	0		0	0		0	0		0	0		0	0	0	0	0			0	0	14	4	0	0	0	0		
23045	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0						0						0			0	0	0	0			0	0	0	0	0	0	0	0		
23241	0	0	1	0	0	2	186	1	0	0	0	0	374	89		0	0	114	1926	286	0	334		0	0		0	122		0	0		0	6		0	0	0	122	1			0	6	875	113	46	2	95	27		
23456	0	0	0	0	0	0	0	0	0	0	0	0	1	0			0	0	1	0	0	0						0						0			0	0	0	0			0	0	1	1	0	0	0	0		
23504	0	0	0	0	0	0	0	0	0	0	0	0	34	17		0	0	1	38	0	0	0		0	0		0	0		0	0		0	0		0	0	0	0	0			0	0	38	9	0	7	0	0	0	
23540	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	3	0	0	0		0	0		0	0		0	0		0	0		0	0	0	0	0			0	0	3	0	0	0	0	0	0	
23643	0	0	0	0	0	0	0	0	0	0	0	0	9	6			0	0	23	1	0	0															0	0	0	0			0	0	22	3	0	0	0	0		
23755	0	0	0	0	0	0	0	0	0	0	0	0	1	0			0	0	0	0	0	0															0	0	0	0			0	1	0	0	0	0	0	0		
23812	0	0	0	0	0	0	0	0	18	48	0	0	72	20		0	0	0	45	0	0	0		0	0		0	0		0	0		0	0		0	0	0	0	0			0	0	27	4	0	0	0	0		
24006	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	7	0	0	0		0	0		0	0		0	0		0	0		0	0	0	0	0			0	0	7	0	0	0	0	0		
24266	0	0	0	0	0	0	0	0	0	0	0	0	155	72		0	0	52	120	37	0	0		0	0		0	0		0	0		0	52		0	0	0	54	3			0	0	29	28	0	0	0	0		
24453	0	0	0	0	0	0	0	0	0	0	0	0	4	0			0	0	3	0	0	0															0	0	0	0			0	0	3	4	0	0	0	0		
24659	0	0	0	0	0	0	56	0	0	0	0	0	10	0			0	4	57	0	0	0						0						0			0	0	0	0			0	0	1	6	0	0	0	0		
24668	0	0	0	0	0	0	0	0	0	0	0	0	57	0			0	0	34	0	0	0															0	0	0	0			0	0	34	57	0	0	0	0		
24855	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0						0						0			0	0	0	0			0	0	0	0	0	0	0	0		
24949	0	0	0	0	0	0	0	0	0	0	0	0	23	0		0	0	0	23	0	0	0		0	0		0	0		0	0		0	0		0	0	0	0	0			9	3	14	20	0	0	0	0		
25357	0	0	0	0	0	0	0	0	0	0	0	0	7	0			0	6	32	0	0	30															0	0	0	0			0	0	2	1	0	0	0	0		
