"IDRSSD"	RCFD0071	RCFD0081	RCFD0426	RCFD1754	RCFD1773	RCFD2130	RCFD2145	RCFD2150	RCFD2155	RCFD2160	RCFD2170	RCFD2920	RCFD2930	RCFD2948	RCFD3000	RCFD3123	RCFD3163	RCFD3190	RCFD3200	RCFD3210	RCFD3230	RCFD3300	RCFD3545	RCFD3548	RCFD3632	RCFD3838	RCFD3839	RCFD5369	RCFD6724	RCFDA130	RCFDB528	RCFDB529	RCFDB530	RCFDB989	RCFDB995	RCFN2200	RCFN6631	RCFN6636	RCON0071	RCON0081	RCON0426	RCON1754	RCON1773	RCON2130	RCON2145	RCON2150	RCON2155	RCON2160	RCON2170	RCON2200	RCON2920	RCON2930	RCON2948	RCON3000	RCON3123	RCON3163	RCON3190	RCON3200	RCON3210	RCON3230	RCON3300	RCON3545	RCON3548	RCON3632	RCON3838	RCON3839	RCON5369	RCON6631	RCON6636	RCON6724	RCONA130	RCONB528	RCONB529	RCONB530	RCONB987	RCONB989	RCONB993	RCONB995	
1454																																							1315	17448	117	0	129374	0	3606	0	0	3481	324250	294547	0	332	294879	0	818	0	0	0	29371	1000	324250	0	0	26689	0	1214	1078	80054	214493		0	129649	128831	468	39000	0	0	0	
1557																																							50	2027	0	2019	9438	0	109	0	0	493	33350	26555	0	376	27476	0	361	0	22	0	5874	200	33350	0	0	4663	0	800	0	3959	22596		0	19575	19214	211	0	0	523	0	
1632																																							201	7353	0	0	29429	0	5791	62	0	4255	255799	204311	0	753	234837	0	2775	0	24000	0	20962	1900	255799	0	0	7253	0	11419	0	43913	160398		0	211483	208708	390	0	0	3441	2332	
1669																																							1800	12148	2097	88585	42763	0	1362	532	0	8033	229429	189901	0	455	190863	0	1182	0	507	0	38566	800	229429	0	0	36373	0	800	0	38600	151300		0	68630	67448	593	4661	0	0	0	
1829																																							11750	4783	0	0	112196	0	3153	130	0	3909	308148	255560	0	2298	268548	0	2102	0	9000	0	39600	390	308148	0	0	32932	0	3100	0	54248	201312		0	174329	172227	3178	0	0	0	1690	
1856																																							35	363	0	0	89336	0	481	0	0	1456	102804	32201	0	120	96646	0	93	98	14575	0	6158	200	102804	0	0	529	0	5582	0	1719	30482		0	7581	7488	-153	3547	0	49750	0	
2040																																							34	4151	0	0	23876	0	2488	321	0	2298	148004	116651	0	268	133443	0	1558	0	16524	0	14561	480	148004	0	0	9208	0	4270	106	11140	105511		0	115848	114290	603	440	0	0	0	
2161																																							9000	3846	0	281	24502	0	1487	0	0	2696	95091	85971	0	175	86146	0	505	0	0	0	8945	1000	95091	0	0	6861	0	1000	0	16790	69181		0	53484	52979	84	300	0	0	0	
2376																																							8759	17667	0	459759	129431	3046	6569	634	0	10772	987493	733226	0	11623	877714	69	6172	0	125000	0	109710	500	987493	0	0	108767	0	0	0	32375	700851		0	357028	350856	443	0	0	7865	0	
2451																																							12	321	0	255	606	0	78	36	0	517	16013	11407	0	94	14751	0	147	0	3250	0	1262	50	16013	0	0	710	0	499	0	1196	10211		0	13955	13808	3	380	0	0	0	
2554																																							0	1149	0	6	2388	0	92	0	0	113	7618	6570	0	29	6899	0	47	0	300	0	719	50	7618	0	0	180	0	550	0	1588	4982		0	3917	3870	-61	0	0	0	0	
2732																																							0	23648	1511	0	72784	0	6545	0	0	2710	426923	369982	0	3409	373586	0	3108	0	195	0	53337	2320	426923	0	0	46489	0	3728	0	77237	292745		0	300983	297875	800	21850	0	0	0	
2750																																							1288	946	0	0	13298	0	359	0	0	1692	44941	35104	0	634	40231	0	589	0	3775	0	4710	90	44941	0	0	4479	0	93	0	2371	32733		0	27947	27358	48	0	0	195	523	
2938																																							470	13812	0	0	41472	0	6167	547	0	5266	293056	194729	0	1165	270611	0	3721	0	40500	0	22445	1250	293056	0	0	10760	0	9813	0	58161	136568		0	229043	225322	622	0	0	26823	7394	
2956																																							291	3172	0	0	37395	0	1982	297	0	1286	114611	101441	0	224	101665	0	713	0	0	0	12946	100	114611	0	0	11257	0	1800	0	10307	91134		0	62071	61358	-211	8830	0	0	0	
3252																																							3664	4101	0	11434	20234	0	765	0	0	2562	104678	89124	0	219	93760	0	1322	0	4417	0	10918	200	104678	0	0	10321	0	300	0	13804	75320		0	57015	55693	97	6225	0	0	0	
3458																																							2772	2149	0	2357	6452	0	99	0	0	275	22536	19856	0	57	20213	0	362	0	0	0	2323	100	22536	0	0	1745	0	450	0	2906	16950		0	8375	8013	28	419	0	0	300	
3506																																							100	31335	4219	19107	428421	4	20343	0	0	42344	1388737	1157902	0	12796	1242807	41	9641	55924	56491	0	145889	2879	1388737	0	0	104532	0	36128	0	224849	933053		0	796581	786940	2350	0	0	0	15618	
3579																																							208	7639	840	0	53519	0	7765	759	0	6528	340439	256501	0	2522	308212	0	2228	8051	40018	0	32227	5000	340439	0	0	2579	0	24313	0	27772	228729		-566	257299	255071	901	59	0	0	9171	
3720																																							0	4996	0	15965	45811	0	1596	61	0	4143	147469	119977	0	1252	130590	0	1146	0	8117	0	16879	2400	147469	0	0	3509	0	10800	103	15561	104416		0	72110	70964	170	3830	0	0	1244	
3953																																							33	3502	0	0	0	0	1748	290	0	1936	76962	68840	0	394	70978	0	822	0	1744	0	5984	500	76962	0	0	3804	0	1680	16983	17432	51408		0	53292	52470	0	0	0	0	0	
4138																																							0	4019	0	0	46455	23	4667	743	0	1915	167559	140410	0	570	151142	0	1207	0	5862	0	16417	300	167559	0	0	15707	0	300	0	16327	124083		0	110944	109737	110	0	0	4300	0	
4147																																							707	3496	0	0	25663	0	2042	1574	0	7341	106411	87953	0	1444	93397	0	544	0	4000	0	13014	1950	106411	0	0	8308	0	2230	0	13359	74595		0	61118	60574	526	5014	0	0	0	
4156																																							60	2623	0	0	31720	0	3952	111	0	4607	121333	93304	0	551	107355	0	1268	1783	13500	0	13978	1200	121333	0	0	6370	0	5981	397	14667	78637		0	77348	76080	427	0	0	0	0	
4231																																							0	2490	0	0	55236	0	1181	78	0	1133	102638	90700	0	331	91342	0	711	0	0	0	11296	500	102638	0	0	2798	0	8300	0	12371	78329		0	43231	42520	-302	0	0	311	0	
4437																																							2081	3973	0	4413	26796	0	2521	0	0	2251	176995	148392	0	4148	164562	0	1253	0	7392	0	12433	963	176995	0	0	10499	0	1000	0	17822	130570		0	136213	134960	-29	0	0	2301	2329	
4745																																							0	434	0	4144	0	0	96	12	0	109	10298	9181	0	38	9219	0	49	13	0	0	1079	50	10298	0	0	189	0	840	0	883	8298		0	4629	4580	0	910	0	0	0	
4839																																							114	4063	0	0	66309	241	4376	0	0	2716	225606	174296	0	1050	207542	0	1743	28	24900	0	18064	1875	225606	0	0	7146	0	7929	0	35750	138546		0	149502	147759	1114	0	0	2400	4896	
5005																																							232	4207	0	3362	89662	0	7696	0	0	10696	308267	242539	0	4066	276995	0	1476	2003	30390	0	31272	0	308267	0	0	2654	0	26753	0	26929	215610		0	186915	185439	1865	4970	0	0	0	
5050																																							64	2099	0	0	40417	0	1218	280	0	1079	88110	72640	0	232	80522	0	545	0	7650	0	7588	400	88110	0	0	5301	0	1400	0	11412	61228		0	43498	42953	487	0	0	0	0	
5069																																							164	2554	0	0	29773	0	18719	55	0	2300	376190	298084	0	3084	321168	0	6654	0	20000	0	55022	4500	376190	0	0	45535	0	4129	0	9387	288697		0	270159	263505	858	59120	0	0	0	
5135																																							30	7619	0	0	36261	0	3158	1099	0	4846	182035	146800	0	690	159490	0	1600	1042	12000	0	22545	651	182035	0	0	5183	0	16611	416	21969	124831		0	126196	124596	100	2968	0	0	0	
5210																																							1033	32381	288	42183	345568	0	7053	561	0	28346	868550	641287	0	4019	801982	0	3978	0	116770	0	66568	4798	868550	0	0	56126	0	5455	86	77342	563945		0	415029	411051	189	0	0	0	39906	
5247																																							200	31915	0	1105	366625	0	24115	692	0	3737	995565	899135	0	2673	919552	0	2378	0	3514	0	76013	700	995565	0	0	53844	0	19300	33	179689	719446		0	565841	563463	2169	3680	0	0	14230	
5274																																							3441	1811	0	0	23857	0	2352	0	0	4690	102910	81958	0	1305	92107	0	725	0	8158	0	10803	1	102910	0	0	7164	0	3725	0	9350	72608		-145	67484	66759	58	0	0	0	686	
5331																																							23	10876	0	0	168778	0	12198	253	0	7924	304586	194803	0	3669	282675	0	778	0	43203	0	21911	2580	304586	0	0	10386	0	8360	0	43707	151096		0	105312	104534	585	0	0	0	41000	
5461																																							2500	24027	1306	0	114190	799	7203	0	0	5145	308076	283092	0	2564	286090	0	2086	0	434	0	21986	2059	308076	0	0	14881	0	4241	0	103775	179317		0	154992	152906	805	0	0	0	0	
5751																																							0	2846	0	0	44236	0	410	0	0	2743	98540	76545	0	82	76627	0	793	0	0	0	21913	600	98540	0	0	19943	0	700	0	5772	70773		0	44448	43655	670	4650	0	0	0	
5939																																							1146	85425	15969	0	971222	0	36135	956	0	66763	2829495	2383294	0	10940	2605020	0	19007	2726	166173	0	224475	22146	2829495	9329	0	24898	0	181888	4233	207180	2176114		-513	1636598	1617591	-3944	18000	0	0	44613	
6039																																							1193	2153	0	48	7621	0	2540	56	0	1496	81050	73027	0	343	73378	0	1038	0	8	0	7672	469	81050	0	0	2843	0	4400	0	9999	63028		0	60771	59733	-40	6210	0	0	0	
6057																																							28	383	0	180	3749	0	229	65	0	344	15481	13149	0	100	14149	0	141	0	900	0	1332	25	15481	0	0	1195	0	100	0	1169	11980		0	10332	10191	12	312	0	0	0	
6141																																							0	3254	0	10868	0	0	319	0	0	340	34557	30948	0	61	31009	0	236	0	0	0	3548	400	34557	0	0	148	0	3000	0	8924	22024		0	13562	13326	0	6450	0	0	0	
6329																																							72	7221	0	1848	53379	0	7671	291	0	3514	219775	197360	0	457	198789	0	2412	0	0	0	20986	2600	219775	0	0	9886	0	7700	0	44388	152972		0	148191	145779	800	0	0	972	0	
6972																																							0	61279	0	212206	50954	5943	8318	0	0	7884	684854	582449	0	2966	592164	0	5667	0	2749	0	92690	2600	684854	0	0	66652	0	22400	11709	131984	450465		0	284983	279316	1038	47245	0	0	4000	
7009																																							5000	2685	0	0	254163	0	704	0	0	5112	555041	499368	0	3766	503134	0	0	0	0	0	51907	500	555041	0	0	49003	0	539	0	35196	464172		0	242377	242377	1865	45000	0	0	0	
7045																																							0	6450	0	8727	23298	0	1753	0	0	1217	105584	95154	0	320	95474	0	714	0	0	0	10110	100	105584	0	0	7527	0	2325	0	13460	81694		0	50753	50039	158	14100	0	0	0	
7157																																							0	2052	0	0	13646	0	250	0	0	305	33184	29252	0	110	29362	0	238	0	0	0	3822	200	33184	0	0	3386	0	200	0	4582	24670		0	16018	15780	36	1151	0	0	0	
7166																																							821	17554	116	3559	36828	0	6860	0	0	15397	453189	397166	0	3427	414093	0	5024	0	13500	0	39096	5220	453189	0	0	27031	0	6352	584	112979	284187		0	373589	368565	493	2905	0	0	0	
7456																																							0	1223	0	1900	15226	0	438	0	0	603	40507	36091	0	457	36548	0	406	0	0	0	3959	400	40507	0	0	1148	0	2400	0	7283	28808		0	19938	19532	11	1585	0	0	0	
7634																																							100	1597	0	993	12251	0	694	0	0	753	37954	32923	0	78	33001	0	607	0	0	0	4953	200	37954	0	0	1695	0	3000	0	5904	27019		0	20847	20240	58	1326	0	0	0	
8033																																							1989	1639	0	0	2541	0	501	6	0	1592	58424	44850	0	442	51670	0	608	0	6378	0	6754	774	58424	0	0	2451	0	3476	0	11109	33741		0	44914	44306	53	5850	0	0	0	
8417																																							0	148869	3021	0	116	0	6265	0	0	214721	747261	325229	0	238997	564226	0	421	0	0	0	183035	800	747261	0	0	137077	0	45157	0	230398	94831		0	50022	49601	1	224017	100651	0	0	
8462																																							0	5521	0	566	30739	0	434	0	0	690	70628	62186	0	141	62327	0	319	0	0	0	8301	350	70628	0	0	7067	0	350	42	12981	49205		0	29055	28736	534	3900	0	0	0	
8547																																							1191	10561	1516	434	43762	0	2529	555	0	12765	266307	207831	0	2559	231390	0	3765	4193	21000	0	34917	350	266307	0	0	12426	0	22321	0	20928	186903		0	191659	187894	-180	907	0	0	0	
8631																																							689	1591	0	0	18746	0	955	0	0	481	49365	43160	0	50	43210	0	298	0	0	0	6155	500	49365	0	0	4857	0	800	0	7084	36076		0	23262	22964	-2	3939	0	0	0	
9115																																							0	83174	0	380762	1261942	0	62324	0	0	23218	2697759	2455700	0	12505	2532250	0	10453	0	0	0	165509	2500	2697759	0	0	104665	0	54872	0	316344	2139356		0	896792	886339	3472	0	0	62000	2045	
9357																																							36500	27904	0	0	27057	0	405	0	0	5038	338541	289262	0	645	297183	0	3418	0	0	0	41358	500	338541	0	0	16102	0	24500	121741	104688	184574		0	123314	119896	256	0	0	0	7276	
9553																																							2213	2029	0	0	4643	0	298	0	0	2873	60337	48580	0	462	54212	0	530	0	5170	0	6125	400	60337	0	0	4463	0	1200	0	7558	41022		0	47636	47106	62	1175	0	0	0	
9807																																							88820	41676	0	303484	126101	48	6686	2768	0	71763	2242740	1575481	0	17892	2055459	0	40587	0	295290	0	187281	20000	2242740	0	0	96877	0	63858	0	61255	1514226		0	1541981	1501394	6546	100000	0	0	166796	
9955																																							4859	3040	2538	0	27417	0	1693	0	0	1422	85056	72255	0	995	75637	0	422	0	2387	0	9419	110	85056	0	0	5760	0	3023	0	7465	64790		0	42134	41712	526	2375	0	0	0	
10157																																							38	4200	0	6971	16470	0	975	129	0	1743	70657	60177	0	301	64978	0	796	284	4500	0	5679	250	70657	0	0	2811	0	2560	0	10561	49616		0	38183	37387	58	2460	0	0	0	
10250																																							893	10582	0	0	47313	0	5522	162	0	3082	263096	241478	0	812	242290	0	2201	0	0	0	20806	1500	263096	0	0	2985	0	15500	0	37348	204130		0	194365	192164	821	3378	0	0	0	
10849																																							21972	2319	0	26588	748	0	4084	0	0	3568	201095	164742	0	346	179967	0	1858	694	14879	0	21128	16	201095	0	0	11101	0	10006	0	19410	145332		0	142980	141122	5	0	0	0	0	
10858																																							2028	11441	310	55681	0	0	3547	0	0	7148	375942	314117	0	4701	345135	0	6592	2957	7155	0	30807	2500	375942	3403	0	13552	0	14755	10658	37776	276341		0	283096	276504	0	2265	0	0	19162	
11145																																							55	4639	129	2006	20163	0	4585	371	0	1654	135424	108239	0	167	123526	0	1510	449	14270	0	11898	1000	135424	0	0	6642	0	4000	0	15160	93079		0	102883	101373	256	0	0	850	0	
11640																																							0	10564	0	0	57341	0	2167	0	0	9357	187946	147713	0	1363	169676	0	1216	0	20600	0	18270	650	187946	0	0	399	0	16800	0	36949	110764		0	107733	106517	421	2000	0	0	0	
11837																																							0	1845	0	0	19460	0	1043	0	0	1883	84207	68619	0	641	75760	0	1205	0	6500	0	8447	314	84207	0	0	590	0	7186	0	4993	63626		0	56818	55613	357	4363	0	0	0	
12030																																							0	4088	0	711	6775	0	3044	0	0	3522	207454	177781	0	2426	188207	0	4022	0	8000	0	19247	300	207454	0	0	18613	0	300	0	17961	159820		0	180970	176948	34	12366	0	0	0	
12058																																							1045	2509	0	2408	35335	0	1629	381	0	1550	104881	93175	0	539	95761	0	764	0	2047	0	9120	200	104881	0	0	7005	0	1650	614	9489	83686		0	59224	58460	265	950	0	0	0	
12142																																							117	11682	0	3393	93499	0	4926	179	0	2530	183808	162423	0	423	162846	0	1610	0	0	0	20962	1250	183808	0	0	5330	0	13250	0	30096	132327		0	68092	66482	1132	1000	0	0	0	
12245																																							42	2699	0	0	28715	0	1340	166	0	940	95092	80094	0	768	83862	0	715	0	3000	0	11230	1419	95092	0	0	5487	0	3581	0	14980	65114		0	57605	56890	743	4300	0	0	0	
12311	33300	878739	88748	3828	4810844	7257	349666	11905	9553	2849690	30245697	9553	1053156	28263112	461985	287916	187717	5228888	931392	1520600	40000	30245697	78426	60347	1132150	0	345279	226729		0	20919021	20631105	3171	72623	1697474	907648	0	907648									9553		30245695	18150069	9553		28263110				5228888											3370359	14779710						5567	72623	224585	1697474	
12357																																							1683	1490	0	16976	0	0	119	0	0	408	33174	29375	0	211	29586	0	125	0	0	0	3588	120	33174	0	0	2448	0	1020	0	3787	25588		0	9923	9798	0	2700	0	0	0	
12647																																							17	7056	0	8778	0	0	1070	144	0	523	57618	51330	0	309	51639	0	478	0	0	0	5979	125	57618	0	0	979	0	4875	793	10336	40994		0	39715	39237	0	0	0	0	0	
12656																																							0	298	0	301	0	0	217	32	0	120	8353	7516	0	27	7543	0	271	0	0	0	810	72	8353	0	0	350	0	388	0	1405	6111		0	7398	7127	0	258	0	0	0	
12937																																							796	7621	0	0	15384	0	4256	0	0	1556	134997	120203	0	522	121123	0	895	0	398	0	13874	750	134997	0	0	7807	0	5250	2095	33522	86681		0	104184	103289	67	0	0	0	0	
12946																																							95	8777	2362	2405	165463	917	7336	628	0	13251	417335	355898	0	3638	375976	0	3384	0	6435	0	41359	1	417335	0	0	35995	0	3749	0	41134	314764		0	219485	216101	1614	0	0	10005	0	
12955																																							37	3080	0	5065	12361	0	3710	0	0	958	96564	76038	0	408	86246	0	831	0	7500	0	10318	1567	96564	0	0	3058	0	5433	241	15335	60703		0	71943	71112	260	0	0	2300	0	
13037																																							290	3209	0	0	10170	0	2674	853	0	3142	118526	103694	0	503	104197	0	2103	0	0	0	14329	900	118526	0	0	13025	0	450	0	16547	87147		0	91318	89215	-46	8973	0	0	0	
13103																																							0	13118	0	16832	324996	0	10242	0	0	8515	803357	639773	0	18565	678778	47	4935	249	10677	0	124532	500	803357	0	0	66270	0	34018	0	26003	613770		0	434335	429400	23744	5	0	0	9763	
13251																																							450	1766	0	0	9308	0	133	133	0	1078	34038	30343	0	178	30521	0	300	0	0	0	3517	25	34038	0	0	1614	0	1725	0	4094	26249		0	19801	19501	153	1669	0	0	0	
13309																																							814	44921	786	0	623221	0	15220	1129	0	101152	2209322	1608362	0	15416	2034545	0	47421	0	391921	0	174777	25321	2209322	0	0	121716	0	24691	1144	175955	1432408		0	1452356	1404935	3049	16000	0	0	18846	
13457																																							0	574	0	85	5066	0	35	0	0	1664	20602	15745	0	127	15872	0	339	0	0	0	4730	50	20602	0	0	4564	0	50	0	1861	13884		0	13317	12978	66	200	0	0	0	
14052																																							1586	3415	0	216	6355	0	859	0	0	718	66825	61754	0	314	62068	0	779	0	0	0	4757	1000	66825	0	0	2251	0	1500	0	11869	49885		0	49968	49189	6	4487	0	0	0	
14155																																							3	2095	0	1004	9425	0	1654	260	0	2314	84602	68599	0	618	75157	0	1127	0	5940	0	9445	176	84602	0	0	8993	0	160	0	9908	58691		0	66823	65696	116	2151	0	0	0	
14258																																							0	18037	0	0	36921	0	4923	0	0	6531	562234	469292	0	1413	514904	0	5964	0	20000	0	47330	500	562234	0	0	31166	0	15088	1640	90830	378462		0	492146	486182	576	8000	0	24199	0	
14409	25635	150775	150333	0	9054775	0	150191	24089	4684	643596	28289790	4684	337702	24985092	147	219912	1857980	665424	300000	3304551	0	28289790	0	0	836682	0	2447380	739		0	16396905	16176993	20489	0	2490983	257359	0	257359									4684		28289790	20528350	4684		24985092				665424											3399999	17128351						50000	0	400590	2490983	
14454																																							0	817	0	0	2521	0	146	14	0	314	33687	28583	0	96	28703	0	710	0	24	0	4984	75	33687	0	0	3005	0	1775	0	2493	26090		0	28910	28200	129	1675	0	0	0	
14650																																							2486	3362	0	1015	1779	0	349	20	0	1310	26049	22154	0	129	22283	0	378	0	0	0	3766	200	26049	0	0	3259	0	300	0	5204	16950		0	16106	15728	7	0	0	0	0	
14753																																							0	2032	0	173	12181	0	158	0	0	461	28756	25707	0	220	25927	0	539	0	0	0	2829	300	28756	0	0	274	977	1277	0	5888	19819		0	14290	13751	1	0	0	0	0	
14865																																							8611	5291	2097	0	34090	0	4736	0	0	2395	150670	138564	0	575	139139	0	1016	0	0	0	11531	730	150670	0	0	3594	0	6870	0	21424	117140		0	57071	56055	337	37395	0	0	0	
14931																																							475	1571	0	0	9335	0	39	0	0	491	29271	25088	0	189	25498	0	146	0	0	0	3773	1903	29271	0	0	304	0	1560	0	11084	14004		0	15488	15342	6	2018	0	0	221	
14940																																							0	4279	0	0	24387	0	351	96	0	1217	142113	119276	0	560	131202	0	1453	0	0	0	10911	500	142113	0	0	4702	0	5511	0	14945	104330		0	113236	111783	198	0	0	9975	1391	
15536																																							1000	27182	0	60681	72556	0	26075	5280	0	15920	1117410	949883	0	5090	954998	0	12169	4840	25	0	162412	356	1117410	0	0	41774	0	117073	0	99112	850771		0	911626	899457	3209	4419	0	0	0	
16337																																							4275	12843	0	0	50701	0	8411	567	0	8241	280602	241662	0	635	260048	0	1826	0	17074	0	20554	350	280602	0	0	16511	0	3350	0	49114	192548		0	188150	186324	343	9240	0	0	677	
16458																																							0	6959	0	32239	34595	0	11384	0	0	2077	184594	152883	0	875	159520	0	1780	0	5762	0	25074	941	184594	0	0	21922	0	2059	0	14111	138772		0	92742	90962	152	6378	0	0	0	
16551																																							96	1702	0	0	6598	0	672	0	0	2355	92907	69308	0	189	85301	0	1537	0	13491	0	7606	175	92907	0	0	5568	0	1825	256	7890	61418		0	82765	81228	38	0	0	2313	0	
16748																																							74	3007	288	280	11695	0	1051	44	0	2027	47592	40330	0	289	42619	0	354	0	2000	0	4973	400	47592	0	0	1910	0	2600	844	7002	33328		0	24336	23982	63	4300	0	0	0	
16766																																							226	11190	15	0	166599	0	1825	0	0	21105	394628	261536	0	6785	348321	6600	5301	0	80000	0	39707	7576	394628	0	0	27181	0	5250	505	15856	245680		0	197464	192163	-300	1000	0	0	0	
16944																																							0	3014	0	670	13000	0	278	0	0	321	30756	25930	0	166	26096	0	277	0	0	0	4660	1000	30756	0	0	2012	0	1500	0	4759	21171		0	12750	12473	148	1000	0	0	0	
