"IDRSSD"	RCON1039	RCON1041	RCON1042	RCON1043	RCON1044	RCON1209	RCON1280	RCON1281	RCON1282	RCON1374	RCON1752	RCON2155	RCON2163	RCON2192	RCON2920	RCON2941	RCON3129	RCON3190	RCONA510	RCONB989	RCONB995	
22235											600	0			0			12000	0	0	0	
22356											939	0			0			293	10	0	3753	
22459											444	0			0			156	0	0	2712	
22543											176	0			0			77	0	0	0	
22552											235	0			0			500	0	0	0	
22730											258	0			0			927	0	0	1591	
22936											408	0			0			442	0	0	0	
22954											478	0			0			6028	74	0	0	
23036											0	0			0			242	0	0	3501	
23045											213	0			0			0	0	0	0	
23241											32875	0			0			493179	26312	0	280372	
23456											200	0			0			593	0	0	0	
23504											1642	0			0			0	0	0	0	
23540											595	0			0			0	0	0	0	
23643											529	0			0			531	0	0	0	
23755											403	0			0			1000	0	0	0	
23812											4323	0			0			40543	873	0	0	
24006											2476	0			0			0	7	0	0	
24266											1751	0			0			7627	0	0	0	
24453											152	0			0			0	0	0	0	
24659											0	0			0			0	0	0	0	
24668											1394	0			0			472	0	0	6443	
24855											19	0			0			0	0	0	0	
24949											6265	0			0			25160	0	0	37	
25357											321	0			0			5804	0	0	0	
25647											0	0			0			0	0	7000	0	
25852											1451	0			0			17025	0	0	1273	
26149											0	0			0			0	0	0	2325	
26233											1817	0			0			868	0	563	0	
26242											1983	0			0			17250	0	0	7204	
26457											0	0			0			0	0	0	0	
26756											82	0			0			1100	0	0	0	
26765											261	0			0			0	0	0	0	
26859											2210	0			0			31644	0	0	0	
26916											2002	0			0			4000	0	0	4440	
27548											5356	0			0			48413	0	0	9486	
27614											1246	0			0			3000	0	0	5481	
27838											2269	0			0			200	90	0	0	
27847											752	0			0			7686	0	0	0	
28013											14390	0			0			25277	1568	0	258608	
28152											253	0			0			2263	0	0	0	
28255											725	0			0			10000	0	0	0	
28349											431	0			0			0	0	0	238	
28406											2655	0			0			0	43788	0	0	
28572											930	0			0			8697	2963	0	0	
28732											84	0			0			0	0	0	0	
29104											6359	0			0			115000	23906	0	99724	
29159											70	0			0			516	0	0	0	
29252											923	0			0			11100	0	0	0	
29636											3589	0			0			49635	0	0	0	
29850											0	0			0			640	0	0	0	
29944											0	0			0			0	0	0	0	
29953											449	0			0			8334	0	0	0	
30025											1101	0			0			0	0	940	10760	
30052											0	0			0			0	0	0	0	
30146											242	0			0			0	0	0	0	
30155											1072	0			0			18471	970	0	0	
30258											517	0			0			10471	516	0	1292	
30418											0	0			0			0	0	0	271049	
30502											3355	0			0			47000	2588	0	4658	
30650											556	0			0			3000	0	0	0	
30810											6065	0			0			1880495	2000	0	0	
30856											770	0			0			200	0	0	5271	
31134											266	0			0			5000	0	0	0	
31152											960	0			0			17536	250	0	0	
31255											817	0			0			689	0	0	895	
31303											27500	138			138			552384	2005	0	118947	
31657											0	0			0			0	0	0	0	
31826											719	0			0			1000	100	0	0	
31835											818	0			0			6800	0	0	0	
32159											363	0			0			752	0	0	0	
32234											43	0			0			0	0	0	11855	
32766											24	0			0			0	0	0	0	
33147											614	0			0			5000	0	0	0	
33259											669	0			0			0	0	0	1752	
33268											75	0			0			0	0	0	0	
33549											10	0			0			0	0	0	0	
33727											1245	0			0			223	0	0	0	
33754											0	0			0			0	0	0	0	
33772											5613	0			0			0	2000	0	12193	
33839											120	0			0			0	0	0	856	
33857											555	0			0			4490	0	0	0	
34153											3692	0			0			19539	2807	0	0	
34359											307	0			0			1000	0	0	0	
34425											1324	0			0			0	0	0	6479	
34434											589	0			0			10	0	0	0	
34452											57	0			0			0	57	0	0	
34537											4260	0			0			40000	1943	0	79187	
34555											1164	0			0			2800	0	0	138	
34742											1842	0			0			32944	0	0	0	
34836											0	0			0			0	0	0	0	
34863											0	0			0			0	0	0	0	
35057											195	0			0			561	0	0	0	
35244											2292	0			0			10135	0	0	730	
35301	6158996	14100909	1971749	1514611	0	0	3653297	9712315	341022	37619533	129328	0	0	53761455	0	10493430	37247225	319995	166634	1865754	17229080	
35570											85991	0			0			813	57969	0	1719000	
35646											140	0			0			0	569	0	0	
35842											346	0			0			0	0	0	0	
35936											0	0			0			0	0	0	0	
36054											2604	0			0			38648	0	0	0	
36344											2358	0			0			25000	0	0	16159	
36456											123	0			0			1770	0	0	0	
36858											808	0			0			0	0	0	6138	
36933											362	0			0			1155	500	0	0	
37051											160	0			0			0	0	0	0	
37341											19	0			0			0	0	0	0	
37350											101	0			0			500	0	0	0	
37378											148	0			0			0	5003	0	0	
37435											1692	0			0			25113	0	0	4876	
37640											2880	0			0			28572	1875	0	4242	
37659											0	0			0			0	0	0	0	
37743											254	0			0			0	800	0	0	
37949											1183	0			0			9323	0	0	4342	
38478											3586	0			0			5001	0	0	0	
38526											856	0			0			9406	0	0	0	
38535											1286	0			0			9000	375	0	2432	
38740											2288	0			0			35624	0	0	0	
39327											0	0			0			181	0	0	4113	
39420											3957	0			0			71540	0	0	15023	
39475											2679	0			0			37471	2403	0	0	
39756											1189	0			0			6996	0	0	0	
39934											884	0			0			10000	0	0	0	
40033											295	0			0			0	2614	0	0	
40305											11849	0			0			78802	43	0	0	
40350											145	0			0			2886	0	0	0	
40707											870	0			0			5000	0	0	0	
40855											307	0			0			4034	0	0	0	
41245											45	0			0			0	0	0	371	
41553											99	0			0			0	0	0	0	
41629											557	0			0			7425	0	0	0	
41647											11755	0			0			44773	0	0	27421	
41759											66	0			0			0	0	0	0	
41825											0	0			0			0	0	0	0	
41937											287	0			0			38	0	0	0	
41955											155	0			0			2045	0	0	0	
42037											59	0			0			0	500	0	0	
42055											327	0			0			0	0	0	0	
42354											204	0			0			0	0	0	0	
42420											50539	0			0			885941	30417	0	450140	
42448											2134	0			0			21842	842	0	0	
42457											2	0			0			0	0	0	0	
42541	8013	0	484020	652672	0	10130	23663	17883	0	1196429	60991	707	0	20336253	707	251428	18677275	2216267	48	200772	583486	
43052											2590	0			0			7449	183	0	759	
43155											868	0			0			10500	0	0	0	
43173	0	192689	184354	704128	924	191216	163687	44759	0	1481757	41316	5736	0	5515001	5736	5443	4989534	505542	0	0	0	
43324											665	0			0			86	0	0	0	
43351											0	0			0			0	0	0	0	
43454											2	0			0			0	0	0	0	
43511											4092	0			0			75252	0	0	2447	
43641											641	0			0			4859	0	0	0	
43744											1205	0			0			1000	0	0	0	
43856											276	0			0			0	2854	0	0	
43959											0	0			0			0	0	0	0	
44040											643	0			0			1078	250	0	0	
44134	0	62415	26074	51294	0	10623	0	0	5	150411	3545	2465	0	1519169	2465	196867	1158275	75000	0	0	14730	
44433											2644	372			372			36550	8524	0	4706	
44451											56	0			0			1144	0	0	0	
44602											13761	0			0			6000	0	104	10033	
44741											499	0			0			305	0	0	8420	
44750											341	0			0			0	887	0	0	
44929											386	0			0			1069	0	0	463	
45038											0	0			0			0	0	0	0	
45047											489	0			0			5500	2292	0	0	
45056											0	0			0			0	0	0	0	
45270											333	0			0			0	7000	0	0	
45430											512	0			0			9528	175	0	0	
45458											34	0			0			0	0	0	0	
45551											4468	0			0			26430	7	0	0	
45560											6573	0			0			100559	0	0	0	
45627											58284	0			0			1063106	0	0	319018	
45775											431	0			0			0	8002	0	0	
46053											659	0			0			4013	0	0	0	
46941											424	0			0			292	0	0	0	
47153											2	0			0			0	0	0	0	
47247											727	0			0			100	0	0	0	
47256											193	0			0			1700	0	0	0	
47377											6368	0			0			72000	0	0	137959	
47452											36	0			0			0	0	0	0	
47500											1161	0			0			0	3683	0	0	
47658											16	0			0			0	0	0	0	
48057											182	0			0			0	0	0	0	
48150											151	0			0			1541	0	0	0	
48374											3864	0			0			59206	4171	0	664	
48440											116	0			0			0	0	0	0	
48552											319	0			0			2300	0	0	0	
48673											189	0			0			0	0	0	0	
48730											2478	0			0			14500	0	0	0	
49054											233	0			0			0	0	0	0	
49148											371	0			0			275	0	0	0	
49241											1625	0			0			10580	0	0	0	
49344											2473	0			0			35147	0	0	0	
49362											70229	0			0			599527	0	0	147580	
49540											485	0			0			381	0	0	593	
49643											941	0			0			0	0	0	0	
49652											331	0			0			4844	0	0	0	
49821											1277	0			0			20107	500	0	0	
49858											262	0			0			2822	0	0	0	
49951											0	0			0			0	0	0	0	
50144											0	0			0			0	0	0	0	
50461											0	145			145			0	0	0	0	
50546											673	0			0			10000	0	0	0	
50854											0	0			0			0	0	0	0	
50957											345	0			0			482	0	0	0	
51253											340	0			0			1813	500	0	0	
51347											598	0			0			4441	0	0	500	
51356											0	0			0			0	0	0	0	
51459											440	0			0			0	0	0	0	
51730											60	0			0			3	475	0	0	
51842											417	0			0			0	80	0	0	
51972											1596	0			0			15930	95	0	0	
52410											319	0			0			2500	0	0	0	
52456											11	0			0			0	0	0	0	
52719											2334	0			0			288430	0	1740974	0	
52951											69	0			0			0	0	0	0	
53015											9	0			0			0	0	0	0	
53033	15559	0	7466	50970	0	228999	0	0	0	302994	11863	244	0	1814282	244	0	1386621	0	0	0	193921	
53051											5	0			0			0	0	0	0	
53239											0	0			0			0	0	0	0	
53453											113	0			0			0	0	0	0	
53752											45	0			0			0	1285	0	0	
54049											864	0			0			294	0	0	0	
54058											754	0			0			12811	0	0	0	
54357											0	0			0			0	0	0	0	
54375											7999	0			0			90258	0	0	26182	
54441											122	0			0			0	0	0	3584	
54656											410	0			0			4000	0	0	0	
55176											1792	0			0			10000	0	0	0	
55251											623	0			0			7200	0	0	0	
55336											250	0			0			0	0	0	0	
55635											225	0			0			0	0	0	0	
55653											456	0			0			4500	0	0	8811	
56230											297	0			0			2000	0	0	0	
56258											296	0			0			2225	0	0	0	
56351											962	0			0			937	0	0	0	
56427											209	0			0			0	1000	0	0	
56548											503	0			0			4000	6	0	0	
56557											8117	50			50			94626	0	0	186410	
56717											528	0			0			3612	0	0	9188	
56726											447	0			0			0	0	0	0	
57040											9	0			0			0	0	0	0	
57134											1064	0			0			22289	0	0	5058	
57228											399	0			0			4000	3135	0	1173	
57255											30	0			0			0	0	0	0	
57451											671	0			0			5001	0	0	0	
57572											564	0			0			5742	2695	0	0	
57956											4	0			0			0	100	0	720	
58074											2051	0			0			24000	3756	0	0	
58207											391	0			0			103	2375	0	0	
58225											519	0			0			0	0	0	950	
58243	6801	64532	56234	133104	0	81591	14	0	125	344196	14657	171	0	2257491	171	129029	1950413	83961	1795	0	0	
58355											0	0			0			0	0	0	0	
58551											0	0			0			0	0	0	0	
58636											463	0			0			854	4	0	0	
58757											13	0			0			3	0	0	0	
58971											8447	0			0			25583	0	0	89635	
59259											74	0			0			0	0	0	0	
59316											2002	0			0			24054	128	0	11806	
59352											118	0			0			140	0	0	0	
59679											164	0			0			0	1376	0	0	
59754											112	0			0			710	0	0	0	
60143	64886	0	10096	1295856	790	2986098	237	1931	1650	4380754	203037	25008	0	50588706	25008	490133	44487634	1436828	19210	0	14570	
60219											625	0			0			4000	0	0	0	
60330											878	0			0			6059	0	0	4997	
60433											1392	0			0			0	0	0	0	
60545											120	0			0			58	0	0	0	
60554											216	0			0			832	0	0	0	
60648											1061	0			0			3102	0	0	0	
61001											3038	0			0			51052	11965	0	0	
61122											8660	0			0			173024	11222	0	66040	
61355											2251	0			0			21200	0	0	0	
61476											1021	0			0			4000	13841	0	0	
61533											0	0			0			0	0	0	0	
61757											214	0			0			4100	0	0	5046	
61832											464	0			0			0	0	0	0	
61953											170	0			0			0	0	0	0	
62044											329	0			0			980	0	0	0	
62101											17329	20			20			234186	0	0	1404826	
62147											1420	0			0			500	0	0	0	
62651											189	0			0			1000	2	0	0	
63050											0	0			0			0	0	0	0	
63069	58053	287672	255354	1920350	0	460338	92787	0	1000	3186992	47926	5708	0	12816138	5708	0	11586454	75135	111438	0	36257	
63078											2280	0			0			17500	957	0	0	
63201											19	0			0			0	0	0	0	
63359											0	0			0			0	0	0	0	
63573											3533	0			0			11655	6100	0	0	
63733											237	0			0			0	0	0	0	
63742											169	0			0			0	0	10634	0	
63751											39	0			0			175	0	0	0	
64150											197	0			0			2014	0	0	0	
64253											5	0			0			0	0	0	0	
64543											3171	0			0			35091	1000	0	0	
64552											134	0			0			0	0	0	0	
64619	2496	0	30886	511035	0	116706	0	3221	1250	665594	13642	954	0	1687112	954	3010	1573265	166871	0	0	93819	
64646											888	0			0			6000	0	0	0	
64730											1047	0			0			8000	0	0	0	
64758											182	0			0			1746	0	0	0	
65205											4282	0			0			0	40	0	0	
65241											500	0			0			6645	540	0	0	
65513	12209	22820	1340	4	0	0	0	94052	27358	157783	375	0	0	472390	0	0	430509	4	0	0	0	
65559											247	0			0			484	500	0	0	
65746											6702	0			0			100509	0	0	8339	
65858											2055	0			0			0	0	0	0	
66015	0	16106	0	44463	0	28797	0	21315	0	112834	587	0	32272	260591	0		264236	17000	2153	0	0	
66154											712	0			0			8292	0	0	0	
66172											9876	0			0			144508	8016	0	554	
66275											383	0			0			5716	0	0	0	
66837											623	0			0			12000	0	0	7500	
66846											1222	0			0			18536	0	0	0	
66903											3620	0			0			34000	0	0	6039	
67142											448	0			0			123	0	0	0	
67151											1330	0			0			15697	0	0	0	
67209											2591	0			0			42768	15872	0	1125	
67254											0	0			0			0	0	0	0	
67311											107267	365			365			132786	30288	0	1117709	
67414											690	0			0			5513	0	0	2802	
67777											3928	0			0			49181	3151	0	0	
68345											1090	0			0			0	0	0	0	
68448											72	0			0			0	49	0	0	
68756											377	0			0			2000	0	0	0	
68831											0	0			0			0	0	0	0	
68840											1128	0			0			8507	0	0	683	
68859											676	0			0			1310	0	0	7300	
68943											602	0			0			6913	0	0	0	
69333											2939	0			0			1003	0	0	854	
69351											129	0			0			0	0	0	0	
69650											0	0			0			0	0	0	0	
69678											1955	0			0			0	5391	0	6639	
69847											0	0			0			0	0	0	0	
70049											435	0			0			4936	0	0	0	
70058											812	0			0			3265	0	0	0	
70076											83	0			0			0	0	0	0	
70151											0	0			0			0	0	0	0	
70218											297	41			41			2000	2252	0	0	
70254											314	0			0			5947	0	0	0	
70414											1527	0			0			6907	0	0	64	
70638											438	0			0			5873	0	0	0	
70955											0	0			0			0	0	0	0	
71318											5917	0			0			83720	13497	0	0	
71457											700	0			0			11875	0	0	0	
71671											1273	0			0			2753	1701	0	0	
71859											0	0			0			0	0	0	0	
72258											0	0			0			0	0	0	0	
72351											0	0			0			0	0	0	0	
72418											933	0			0			5000	5	0	1788	
72454											76	0			0			0	0	0	0	
72614											0	0			0			0	0	0	21905	
72678											2930	0			0			26000	40	0	0	
73031											471	0			0			2500	0	0	0	
73116											2714	0			0			37850	61	0	0	
73152											196	0			0			1000	0	0	0	
73554											2	0			0			0	0	0	0	
73956											116	0			0			0	0	0	0	
74056											261	0			0			2709	0	0	748	
74140											2190	0			0			11337	0	0	0	
74159											175	0			0			2889	0	0	0	
74337											391	0			0			0	0	0	0	
74403											1787	0			0			31257	4862	0	1705	
74449											25	0			0			0	0	0	0	
74458											335	0			0			5750	950	0	33	
75053											2360	0			0			32100	5055	0	0	
75259											0	0			0			0	385	0	0	
75446											1562	0			0			23000	0	0	925	
75455											0	0			0			0	0	0	0	
75558											499	0			0			0	0	0	0	
75576											45571	0			0			799875	0	0	0	
75633	2807204	3431457	28592	274971	0	0	0	0	0	6542224	2028	4788		19889331	4788	737800	17299902	302565	0	0	3452567	
75651											255	0			0			1000	0	0	0	
75857											546	0			0			4111	0	0	61	
76050											556	0			0			0	9732	0	918	
76135											1116	0			0			0	0	0	0	
76153											584	0			0			3772	0	0	0	
76201	232000	101000	1541000	17192000	0	4481000	2016000	2168000	70000	28001000	1269000	175000	0	174963000	175000	2985000	152280000	5887000	200000	5071000	4206000	
76443											1140	0			0			6913	0	0	1000	
76742											1300	0			0			18549	1021	0	0	
76854											766	0			0			5000	0	0	0	
77150											99	0			0			400	0	0	0	
77253											376	0			0			0	0	0	0	
77347											2674	0			0			36000	0	0	2904	
77374											12224	0			0			134933	3236	0	8549	
77422											137	0			0			0	1000	0	0	
77758											1441	0			0			11080	0	0	5069	
77851											4119	0			0			57006	2066	0	16384	
78036											1697	0			0			0	0	0	0	
78054											373	0			0			5500	0	0	0	
78157											0	0			0			0	0	0	0	
78241											128	0			0			357	203	0	0	
78559											23	0			0			0	0	0	0	
78643											1379	0			0			3500	0	0	0	
78858											25	0			0			0	1497	0	0	
79042											183	0			0			2416	0	0	14971	
79127											124	0			0			1247	0	0	0	
79145											3241	0			0			11200	0	0	0	
79257											51	0			0			0	0	0	0	
79855											1141	0			0			21925	0	0	2137	
80020											69	0			0			0	0	0	0	
80150											312	0			0			1528	0	0	0	
80431											504	0			0			0	0	0	0	
80552											6	0			0			0	0	0	0	
80936											275	0			0			5500	0	0	444	
81054											2468	0			0			2000	0	0	4308	
81429											250	0			0			0	0	0	0	
82033											430	0			0			2000	0	0	0	
82257											167	0			0			1780	0	0	0	
82350											161	0			0			1483	0	0	0	
82659											189	0			0			994	0	0	0	
83151											477	0			0			6132	0	0	4501	
83236											101	0			0			0	0	0	0	
83311											0	0			0			1371	0	0	0	
83357											0	0			0			0	0	0	0	
83450											3754	0			0			37631	0	0	8845	
83638	25981	411106	12067	458963	0	441716	4973	22781	13419	1391975	10495	925	0	3160548	925	2632	2913215	132500	969	0	253305	
83834											184	0			0			477	0	0	0	
83852											0	0			0			0	0	0	0	
83955											207	0			0			1871	0	5653	0	
84046											328	0			0			5500	0	0	0	
84055											241	0			0			500	0	0	0	
84251											2	0			0			0	0	0	0	
84345											495	0			0			769	1000	0	0	
84541											1257	0			0			12500	1110	0	0	
84804											0	0			0			0	0	0	0	
85043											47	0			0			150	0	0	0	
85052											25	0			0			0	0	0	0	
85258											291	0			0			5500	0	0	59	
85454											0	0			0			0	0	0	0	
85856											83	0			0			0	0	0	0	
85931											1040	0			0			11871	1000	0	0	
86349											868	0			0			10400	0	0	0	
86358											0	0			0			0	0	0	0	
86527											6773	0			0			125024	11151	0	13724	
86554											254	0			0			1000	0	0	0	
87047											322	0			0			0	0	0	0	
87159											109	0			0			0	0	0	0	
87234											1255	0			0			1000	0	0	28782	
87476											3222	0			0			50153	335	0	0	
87533											500	0			0			10000	0	0	0	
88240											156	0			0			0	0	0	3709	
88259											409	0			0			4882	0	0	0	
88352											0	0			0			0	0	0	0	
88455											976	0			0			15907	0	0	2014	
88530											1298	0			0			19695	0	0	0	
88950											49	0			0			0	0	0	95	
89032											473	0			0			43	0	0	0	
89135											226	0			0			0	0	0	0	
89162											0	0			0			0	0	0	0	
89452											474	0			0			7010	0	0	0	
89751											2607	0			0			24939	0	0	0	
89854											408	0			0			300	801	0	0	
89957											86	0			0			0	0	0	0	
90047											0	0			0			0	0	0	0	
90234											740	0			0			0	26	0	66	
90328											1082	0			0			10000	0	0	0	
90337											1403	0			0			20343	0	0	0	
90403											14987	342			342			217216	56837	0	759983	
90467											0	0			0			0	0	0	0	
90627											2266	0			0			0	0	0	18345	
90645											2	0			0			0	0	0	0	
90739											240	0			0			0	0	0	0	
91129											335	0			0			603	0	0	515	
91147											231	0			0			188	0	0	0	
91156											627	0			0			0	0	0	19494	
91259											551	0			0			1712	0	0	0	
91615											298	0			0			1750	0	0	0	
91651											276	0			0			71	0	0	0	
91754											423	0			0			120	0	0	0	
91866											1051	0			0			0	0	0	0	
91950											0	0			0			17	0	0	0	
91969											0	0			0			813	0	0	6381	
92050											73	0			0			0	52	0	0	
92144											2	0			0			3	0	0	0	
92162											635	0			0			12600	0	0	0	
92630											2375	0			0			40022	0	0	0	
92706											1081	0			0			0	0	0	1025	
92854											45	0			0			0	0	0	0	
92902											67	0			0			0	0	0	0	
93244											426	0			0			1500	0	0	516	
93329											235	0			0			0	0	0	3015	
93413											2259	0			0			29260	0	0	0	
93543											2268	0			0			36100	0	0	0	
93619											75	0			0			0	0	0	0	
93628											310	0			0			133	0	0	0	
93721											0	0			0			0	0	0	146576	
93758											344	0			0			0	0	0	0	
94139											250	0			0			0	20	0	6363	
94447											540	0			0			6472	0	0	0	
94456											120	0			0			0	19	0	0	
94522											260	0			0			0	0	0	0	
94661											898	0			0			15722	6	0	0	
94755											60	0			0			0	0	0	0	
94858											265	0			0			3000	0	0	0	
95051											0	0			0			0	0	0	0	
95659											169	0			0			2500	0	0	0	
95725											2408	0			0			17275	0	0	0	
96254											500	0			0			563	0	0	0	
96357											338	0			0			2000	0	0	0	
96553											108	0			0			378	0	0	0	
97055											540	0			0			9457	100	0	0	
97279											235	0			0			252	0	0	0	
97457											153	0			0			1750	0	0	0	
97804											2607	0			0			46177	778	0	602	
97943											438	0			0			6115	0	0	0	
98351											0	0			0			0	0	0	0	
98454											1013	0			0			15050	0	0	0	
98463											396	0			0			808	0	0	50907	
98548											564	0			0			500	0	0	0	
98557											481	0			0			0	0	0	0	
98641											754	0			0			6857	0	0	720	
98717	498	3018	543	2839	0	0	0	7996	0	14894	371	0	0	128396	0	0	111700	3708	0	0	0	
