"IDRSSD"	RCFD3561	RCFD3562	RCFD7701	RCFD7702	RCON3561	RCON3562	RCON7701	RCON7702	
48057					1	8	0.0675	0.0675	
48150					0	0	0.0000	0.0000	
48374					0	0	0.0000	0.0000	
48440					0	0	0.0000	0.0000	
48552					0	0	0.0000	0.0000	
48673					1	82	0.0515	0.0515	
48730					0	0	0.0000	0.0000	
49054					0	0	0.0000	0.0000	
49148					0	0	0.0000	0.0000	
49241					2	92	0.0330	0.0725	
49344					0	0	0.0000	0.0000	
49362					0	0	0.0000	0.0000	
49540					0	0	0.0000	0.0000	
49643					0	0	0.0000	0.0000	
49652					0	0	0.0000	0.0000	
49821					2	1197	0.0400	0.0425	
49858					0	0	0.0000	0.0000	
49951					0	0	0.0000	0.0000	
50144					1	10	0.1175	0.1175	
50461					0	0	0.0000	0.0000	
50546					0	0	0.0000	0.0000	
50854					0	0	0.0000	0.0000	
50957					0	0	0.0000	0.0000	
51253					0	0	0.0000	0.0000	
51347					0	0	0.0000	0.0000	
51356					0	0	0.0000	0.0000	
51459					2	17	0.0775	0.1000	
51730					1	150	0.0500	0.0500	
51842					0	0	0.0000	0.0000	
51972					0	0	0.0000	0.0000	
52410					0	0	0.0000	0.0000	
52456					0	0	0.0000	0.0000	
52719					0	0	0.0000	0.0000	
52951					2	20	0.0275	0.0600	
53015					0	0	0.0000	0.0000	
53033	0	0	0.0000	0.0000					
53051					1	2	0.0315	0.0315	
53239					2	11	0.0375	0.0875	
53453					0	0	0.0000	0.0000	
53752					1	20	0.0550	0.0550	
54049					0	0	0.0000	0.0000	
54058					0	0	0.0000	0.0000	
54357					0	0	0.0000	0.0000	
54375					0	0	0.0000	0.0000	
54441					0	0	0.0000	0.0000	
54656					0	0	0.0000	0.0000	
55176					0	0	0.0000	0.0000	
55251					0	0	0.0000	0.0000	
55336					4	80	0.0499	0.0499	
55635					0	0	0.0000	0.0000	
55653					0	0	0.0000	0.0000	
56230					0	0	0.0000	0.0000	
56258					2	309	0.0488	0.0650	
56351					0	0	0.0000	0.0000	
56427					0	0	0.0000	0.0000	
56548					1	30	0.0400	0.0400	
56557					0	0	0.0000	0.0000	
56717					0	0	0.0000	0.0000	
56726					0	0	0.0000	0.0000	
57040					0	0	0.0000	0.0000	
57134					0	0	0.0000	0.0000	
57228					1	2	0.1775	0.1775	
57255					0	0	0.0000	0.0000	
57451					0	0	0.0000	0.0000	
57572					0	0	0.0000	0.0000	
57956					0	0	0.0000	0.0000	
58074					1	10	0.0750	0.0750	
58207					0	0	0.0000	0.0000	
58225					0	0	0.0000	0.0000	
58243	0	0	0	0					
58355					0	0	0.0000	0.0000	
58551					0	0	0.0000	0.0000	
58636					2	26	0.0400	0.0500	
58757					1	8	0.0700	0.0700	
58971					0	0	0.0000	0.0000	
59259					0	0	0.0000	0.0000	
59316					0	0	0.0000	0.0000	
59352					0	0	0.0000	0.0000	
59679					0	0	0.0000	0.0000	
59754					0	0	0.0000	0.0000	
60143	0	0	0.0000	0.0000					
60219					0	0	0.0000	0.0000	
60330					0	0	0.0000	0.0000	
60433					0	0	0.0000	0.0000	
60545					0	0	0.0000	0.0000	
60554					0	0	0.0000	0.0000	
60648					0	0	0.0000	0.0000	
61001					0	0	0.0000	0.0000	
61122					0	0	0.0000	0.0000	
61355					0	0	0.0000	0.0000	
61476					1	285	0.0000	0.0550	
61533					0	0	0.0000	0.0000	
61757					0	0	0.0000	0.0000	
61832					3	138	0.0525	0.0700	
61953					1	23	0.0800	0.0800	
62044					0	0	0.0000	0.0000	
62101					0	0	0.0000	0.0000	
62147					0	0	0.0000	0.0000	
62651					1	26	0.0600	0.0600	
63050					0	0	0.0000	0.0000	
63069	0	0	0.0000	0.0000					
63078					0	0	0.0000	0.0000	
63201					0	0	0.0000	0.0000	
63359					1	9	0.0775	0.0775	
63573					0	0	0.0000	0.0000	
63733					1	15	0.0725	0.0725	
63742					0	0	0	0	
63751					0	0	0.0000	0.0000	
64150					1	2	0.0550	0.0550	
64253					0	0	0.0000	0.0000	
64543					1	3	0.0600	0.0600	
64552					0	0	0.0000	0.0000	
64619	0	0	0.0000	0.0000					
64646					0	0	0.0000	0.0000	
64730					0	0	0.0000	0.0000	
64758					0	0	0.0000	0.0000	
65205					0	0	0.0000	0.0000	
65241					0	0	0.0000	0.0000	
65513	0	0	0.0000	0.0000					
65559					4	43	0.0000	0.0425	
65746					0	0	0.0000	0.0000	
65858					1	408	0.0575	0.0575	
66015	0	0	0.0000	0.0000					
66154					2	123	0.0400	0.0400	
66172					0	0	0.0000	0.0000	
66275					0	0	0.0000	0.0000	
66837					0	0	0.0000	0.0000	
66846					0	0	0.0000	0.0000	
66903					0	0	0.0000	0.0000	
67142					6	271	0.0375	0.0800	
67151					0	0	0.0000	0.0000	
67209					0	0	0.0000	0.0000	
67254					0	0	0.0000	0.0000	
67311					0	0	0.0000	0.0000	
67414					0	0	0.0000	0.0000	
67777					0	0	0.0000	0.0000	
68345					1	490	0.0695	0.0695	
68448					1	11	0.0775	0.0775	
68756					0	0	0.0000	0.0000	
68831					0	0	0.0000	0.0000	
68840					1	15	0.0400	0.0400	
68859					0	0	0.0000	0.0000	
68943					0	0	0.0000	0.0000	
69333					2	24	0.0600	0.0775	
69351					0	0	0.0000	0.0000	
69650					0	0	0.0000	0.0000	
69678					0	0	0.0000	0.0000	
69847					0	0	0.0000	0.0000	
70049					0	0	0.0000	0.0000	
70058					0	0	0.0000	0.0000	
70076					0	0	0.0000	0.0000	
70151					0	0	0.0000	0.0000	
70218					0	0	0.0000	0.0000	
70254					0	0	0.0000	0.0000	
70414					0	0	0.0000	0.0000	
70638					0	0	0.0000	0.0000	
70955					0	0	0.0000	0.0000	
71318					1	27	0.0325	0.0325	
71457					3	152	0.0570	0.0695	
71671					0	0	0.0000	0.0000	
71859					1	10	0.0625	0.0725	
72258					3	35	0.0395	0.0600	
72351					2	8	0.0850	0.0900	
72418					0	0	0.0000	0.0000	
72454					0	0	0.0000	0.0000	
72614					0	0	0.0000	0.0000	
72678					1	2	0.0375	0.0375	
73031					0	0	0.0000	0.0000	
73116					0	0	0.0000	0.0000	
73152					3	55	0.0360	0.0650	
73554					1	1	0.0720	0.0720	
73956					2	3	0.0815	0.1018	
74056					0	0	0.0000	0.0000	
74140					1	152	0.0550	0.0550	
74159					0	0	0.0000	0.0000	
74337					1	20	0.0775	0.0775	
74403					0	0	0.0000	0.0000	
74449					0	0	0.0000	0.0000	
74458					0	0	0.0000	0.0000	
75053					0	0	0.0000	0.0000	
75259					1	1	0.1600	0.1600	
75446					1	65	0.0500	0.0500	
75455					0	0	0.0000	0.0000	
75558					2	29	0.0370	0.0600	
75576					0	0	0.0000	0.0000	
75633	1	502	0.0350	0.0350					
75651					0	0	0.0000	0.0000	
75857					0	0	0.0000	0.0000	
76050					0	0	0.0000	0.0000	
76135					0	0	0.0000	0.0000	
76153					4	9	0.0620	0.0620	
76201	0	0	0.0000	0.0000					
76443					0	0	0.0000	0.0000	
76742					0	0	0.0000	0.0000	
76854					0	0	0.0000	0.0000	
77150					2	59	0.0500	0.0500	
77253					0	0	0.0000	0.0000	
77347					0	0	0.0000	0.0000	
77374					0	0	0.0000	0.0000	
77422					0	0	0.0000	0.0000	
77758					0	0	0	0	
77851					0	0	0.0000	0.0000	
78036					1	651	0.0400	0.0400	
78054					1	18	0.0625	0.0625	
78157					0	0	0.0000	0.0000	
78241					0	0	0.0000	0.0000	
78559					0	0	0.0000	0.0000	
78643					0	0	0.0000	0.0000	
78858					0	0	0.0000	0.0000	
79042					0	0	0.0000	0.0000	
79127					0	0	0.0000	0.0000	
79145					0	0	0.0000	0.0000	
79257					0	0	0.0000	0.0000	
79855					0	0	0.0000	0.0000	
80020					0	0	0.0000	0.0000	
80150					5	57	0.0540	0.0840	
80431					0	0	0.0000	0.0000	
80552					0	0	0.0000	0.0000	
80936					0	0	0.0000	0.0000	
81054					0	0	0.0000	0.0000	
81429					0	0	0.0000	0.0000	
82033					1	100	0.0605	0.0605	
82257					1	38	0.0690	0.0690	
82350					1	20	0.0400	0.0400	
82659					0	0	0.0000	0.0000	
83151					0	0	0.0000	0.0000	
83236					0	0	0.0000	0.0000	
83311					0	0	0.0000	0.0000	
83357					0	0	0.0000	0.0000	
83450					0	0	0.0000	0.0000	
83638	1	289	0.0450	0.0450					
83834					0	0	0.0000	0.0000	
83852					0	0	0.0000	0.0000	
83955					0	0	0.0000	0.0000	
84046					0	0	0.0000	0.0000	
84055					0	0	0.0000	0.0000	
84251					0	0	0.0000	0.0000	
84345					1	149	0.0487	0.0487	
84541					0	0	0.0000	0.0000	
84804					0	0	0.0000	0.0000	
85043					5	26	0.0425	0.0800	
85052					0	0	0.0000	0.0000	
85258					0	0	0.0000	0.0000	
85454					5	105	0.0600	0.0750	
85856					0	0	0.0000	0.0000	
85931					0	0	0.0000	0.0000	
86349					7	336	0.0340	0.0900	
86358					1	16	0.0690	0.0690	
86527					0	0	0.0000	0.0000	
86554					1	10	0.0375	0.0375	
87047					0	0	0.0000	0.0000	
87159					0	0	0.0000	0.0000	
87234					1	14	0.0575	0.0575	
87476					0	0	0.0000	0.0000	
87533					1	325	0.0400	0.0400	
88240					0	0	0.0000	0.0000	
88259					0	0	0.0000	0.0000	
88352					0	0	0.0000	0.0000	
88455					0	0	0.0000	0.0000	
88530					0	0	0.0000	0.0000	
88950					0	0	0.0000	0.0000	
89032					2	1	0.0350	0.0525	
89135					0	0	0.0000	0.0000	
89162					0	0	0.0000	0.0000	
89452					0	0	0.0000	0.0000	
89751					5	1123	0.0600	0.0800	
89854					0	0	0.0000	0.0000	
89957					0	0	0.0000	0.0000	
90047					2	326	0.0315	0.0595	
90234					0	0	0.0000	0.0000	
90328					0	0	0.0000	0.0000	
90337					3	257	0.0400	0.0575	
90403					0	0	0.0000	0.0000	
90467					0	0	0.0000	0.0000	
90627					0	0	0.0000	0.0000	
90645					0	0	0.0000	0.0000	
90739					1	60	0.0400	0.0400	
91129					0	0	0.0000	0.0000	
91147					0	0	0.0000	0.0000	
91156					1	45	0.0725	0.0725	
91259					0	0	0.0000	0.0000	
91615					1	38	0.0575	0.0575	
91651					0	0	0.0000	0.0000	
91754					7	28	0.0400	0.0825	
91866					0	0	0.0000	0.0000	
91950					1	2	0.0650	0.0650	
91969					4	1450	0.0500	0.0600	
92050					0	0	0.0000	0.0000	
92144					0	0	0.0000	0.0000	
92162					0	0	0.0000	0.0000	
92630					0	0	0.0000	0.0000	
92706					1	210	0.0488	0.0488	
92854					0	0	0.0000	0.0000	
92902					1	22	0.0600	0.0600	
93244					0	0	0.0000	0.0000	
93329					0	0	0.0000	0.0000	
93413					0	0	0.0000	0.0000	
93543					1	3	0.0525	0.0525	
93619					0	0	0.0000	0.0000	
93628					0	0	0.0000	0.0000	
93721					0	0	0.0000	0.0000	
93758					0	0	0.0000	0.0000	
94139					3	155	0.0800	0.0850	
94447					0	0	0.0000	0.0000	
94456					1	3	0.0800	0.0800	
94522					0	0	0.0000	0.0000	
94661					3	125	0.0525	0.0525	
94755					0	0	0.0000	0.0000	
94858					0	0	0.0000	0.0000	
95051					1	17	0.1590	0.1590	
95659					1	30	0.0700	0.0700	
95725					0	0	0.0000	0.0000	
96254					0	0	0.0000	0.0000	
96357					0	0	0.0000	0.0000	
96553					0	0	0.0000	0.0000	
97055					0	0	0.0000	0.0000	
97279					6	129	0.0325	0.1595	
97457					0	0	0.0000	0.0000	
97804					0	0	0.0000	0.0000	
97943					0	0	0.0000	0.0000	
98351					0	0	0.0000	0.0000	
98454					0	0	0.0000	0.0000	
98463					0	0	0.0000	0.0000	
98548					0	0	0.0000	0.0000	
98557					0	0	0.0000	0.0000	
98641					2	191	0.0500	0.0550	
98717	0	0	0.0000	0.0000					
99004					0	0	0.0000	0.0000	
99059					2	12	0.0325	0.0650	
99143					4	248	0.0450	0.0545	
99255					0	0	0.0000	0.0000	
99442					0	0	0.0000	0.0000	
99536					3	74	0.0425	0.0450	
99853					0	0	0.0000	0.0000	
99974					0	0	0.0000	0.0000	
100160					0	0	0.0000	0.0000	
100236					2	20	0.0475	0.0525	
100357					1	8	0.0375	0.0375	
100553					0	0	0.0000	0.0000	
100562					2	167	0.0500	0.0629	
100843					2	40	0.0550	0.0550	
101019	0	0	0.0000	0.0000					
101037					2	12	0.0400	0.0400	
101233					3	30	0.0600	0.0600	
101327					0	0	0.0000	0.0000	
101345					0	0	0.0000	0.0000	
101439					1	12	0.0435	0.0435	
101671					0	0	0.0000	0.0000	
101738					0	0	0.0000	0.0000	
101952					0	0	0.0000	0.0000	
102155					4	36	0.0300	0.0700	
102333					0	0	0.0000	0.0000	
102342					0	0	0.0000	0.0000	
102539					0	0	0.0000	0.0000	
102557					0	0	0.0000	0.0000	
103134					1	13	0.0400	0.0400	
103255					3	332	0.0475	0.1690	
103536					0	0	0.0000	0.0000	
103554					0	0	0.0000	0.0000	
103563					0	0	0.0000	0.0000	
103602					0	0	0.0000	0.0000	
104038					0	0	0.0000	0.0000	
104056					4	194	0.0400	0.0725	
104234					0	0	0.0000	0.0000	
104430					0	0	0.0000	0.0000	
104542					0	0	0.0000	0.0000	
104663					0	0	0.0000	0.0000	
105026					1	41	0.0500	0.0500	
105044					2	49	0.0600	0.0675	
105053					0	0	0.0000	0.0000	
105071					0	0	0.0000	0.0000	
105222					11	36	0.0600	0.0750	
105530					0	0	0.0000	0.0000	
105633					0	0	0.0000	0.0000	
106359					0	0	0.0000	0.0000	
106377					1	100	0.0350	0.0350	
106452					0	0	0.0000	0.0000	
106519					0	0	0.0000	0.0000	
106546					1	25	0.0625	0.0625	
106555					0	0	0.0000	0.0000	
106658					0	0	0.0000	0.0000	
107057					1	10	0.0700	0.0700	
107150					5	37	0.0400	0.0875	
107226					0	0	0.0000	0.0000	
107244					1	5	0.0525	0.0525	
107431					4	376	0.0450	0.0625	
107459					0	0	0.0000	0.0000	
107758					0	0	0.0000	0.0000	
108157					3	35	0.0500	0.0650	
108250					0	0	0.0000	0.0000	
108269					1	4	0.0800	0.0800	
108652					0	0	0	0	
108746					0	0	0.0000	0.0000	
108951					3	300	0.0625	0.0650	
109136					12	1666	0.0300	0.0650	
109154					0	0	0.0000	0.0000	
109453					0	0	0.0000	0.0000	
109574					0	0	0.0000	0.0000	
109659					3	178	0.0600	0.0750	
109855					0	0	0.0000	0.0000	
110057					0	0	0.0000	0.0000	
110066					2	91	0.0350	0.0600	
110356					0	0	0.0000	0.0000	
110404					0	0	0.0000	0.0000	
110413					0	0	0.0000	0.0000	
110655					0	0	0.0000	0.0000	
110758					0	0	0.0000	0.0000	
110936					0	0	0.0000	0.0000	
110945					0	0	0.0000	0.0000	
111157					3	31	0.0625	0.0645	
111205					2	230	0.0475	0.0500	
111559					2	3	0.0800	0.0800	
111661					1	5	0.0500	0.0500	
111942					3	22	0.0500	0.1175	
111951					0	0	0.0000	0.0000	
111979					0	0	0.0000	0.0000	
112163					6	114	0.0650	0.0675	
112332					0	0	0.0000	0.0000	
112444					0	0	0.0000	0.0000	
112510					0	0	0.0000	0.0000	
112556					1	3	0.0950	0.0950	
112837	1	100	0.0400	0.0400					
112855					0	0	0.0000	0.0000	
113003					0	0	0.0000	0.0000	
113030					0	0	0.0000	0.0000	
113151					1	35	0.0625	0.0625	
113441					1	194	0.0550	0.0550	
113601					0	0	0.0000	0.0000	
113740					0	0	0.0000	0.0000	
113759					0	0	0.0000	0.0000	
113937					1	12	0.0500	0.0500	
114149					0	0	0.0000	0.0000	
114158					0	0	0.0000	0.0000	
114251					0	0	0.0000	0.0000	
