"IDRSSD"	RCONA000	RCONA001	RCONA002	RCONA167	RCONA221	RCONA222	RCONA223	RCONA224	RCONA250	RCONB503	RCONB504	RCONB505	RCONB520	RCONB528	RCONB541	RCONB542	RCONB543	RCONB546	RCONB547	RCONB548	RCONB581	RCONB582	RCONB583	RCONB588	RCONB589	RCONB590	RCONB591	RCONB592	RCONB593	RCONB594	RCONB595	RCONB596	RCONB600	RCONB601	RCONB602	RCONB603	RCONB604	RCONB605	RCONB606	RCONB607	RCONB608	RCONB609	RCONB610	RCONB611	RCONB612	RCONB617	RCONB618	RCONB619	RCONB620	RCONB621	RCONB622	RCONB623	RCONB624	RCONB625	RCONB626	RCONB627	RCONB628	RCONB629	RCONB630	RCONB631	RCONB639	RCONB640	RCONB641	RCONB642	RCONB643	RCONB644	RCONB650	RCONB651	RCONB652	RCONB653	RCONB654	RCONB655	RCONB656	RCONB657	RCONB658	RCONB659	RCONB660	RCONB661	RCONB662	RCONB663	RCONB664	RCONB665	RCONB666	RCONB667	RCONB668	RCONB669	RCONB670	RCONB671	RCONB672	RCONB673	RCONB675	RCONB676	RCONB677	RCONB678	RCONB679	RCONB680	RCONB681	RCONB682	RCONB683	RCONB684	RCONB685	RCONB686	RCONB687	RCONB688	RCONB689	RCONB690	RCONB691	RCONB693	RCONB694	RCONB695	RCONB696	RCONB697	RCONB698	RCONB699	RCONB700	RCONB701	RCONB702	RCONB703	RCONB704	RCONC063	RCONC064	RCONC225	RCONC227	RCONC228	RCONC869	RCONC980	RCONC981	RCONC982	RCONC983	RCONC984	RCONC985	RCONF264	
1557	0	0	0	0	0	0	31946	42406	0	0	0	0	0	23843	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	522	1750	0	0	0	0	0	5646	215	0	7606	0	41	0	0	0	0	0	0	0	0	2424	21419	0	0	0	0	0	1186	0	0	0	0	-165	51	0	0	0	51	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	418	0	0	0	418	0	0	0	522	9866	2424	28761	0	1973	1212	28761	31946	0	510	510	4765	0	0	0	0	0	0	0	0	0	
1632	0	0	0	0	0	1764	699321	756903	0	0	0	0	0	659766	0	0	0	28659	28659	0	0	0	28659	0	0	0	0	0	0	0	0	0	2381	10379	0	0	0	0	0	0	2031	0	47955	1490	0	0	0	0	0	3944	0	0	3893	106353	549520	0	0	0	0	0	33883	0	0	3190	15	-6991	1034	0	0	0	1034	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20238	0	0	0	20238	0	0	0	2381	65417	107858	634073	0	13083	53929	634073	701085	0	0	0	64153	0	0	0	0	0	0	0	0	0	
1669	0	0	0	0	0	609	107717	241137	0	0	0	0	0	79016	0	0	0	0	0	0	0	0	0	0	0	1173	0	0	0	0	0	0	19934	4099	0	0	0	63733	0	15772	1331	0	48122	0	0	0	0	0	0	0	0	0	0	41538	37478	0	0	0	0	0	11190	1173	48	380	0	541	0	0	0	0	0	23	0	0	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19982	123475	41538	62862	0	24695	20769	62862	108326	0	7141	7141	39900	0	0	0	0	0	0	0	0	0	
1829	0	0	0	0	147	773	254907	374032	0	0	0	0	0	261264	102	1275	1275	0	0	0	0	0	0	0	0	8871	0	0	0	0	0	0	4235	29365	0	0	0	0	0	0	975	1992	76548	4672	3270	0	0	0	0	0	0	0	202	98744	162318	0	0	0	0	0	20923	8871	9	3287	224	5893	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6585	0	0	0	6585	0	0	0	6236	109402	103640	181980	0	21880	51820	181980	255680	0	0	0	29901	0	0	0	0	0	0	0	0	0	
1856	0	0	0	0	0	0	332450	244270	0	0	0	0	0	13267	18756	234450	234450	0	0	0	0	0	0	0	0	98	0	0	0	0	0	0	0	620	0	0	0	97309	2047	0	-8677	0	95593	3107	36891	0	0	0	0	0	0	0	0	1997	11271	0	0	0	0	0	7557	98	0	0	0	-8715	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	194020	7151	290070	0	38804	3576	290070	332450	0	498	498	18247	0	0	0	0	0	0	0	0	0	
2040	0	0	0	0	0	653	159477	206596	0	0	0	0	0	152486	0	0	0	282	282	0	0	0	282	0	0	0	0	0	0	0	0	0	696	2039	0	0	0	0	0	0	-978	0	13587	25865	1000	0	0	0	1492	0	0	0	1451	39294	111741	0	0	0	0	0	10826	0	0	1447	0	-3633	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	696	22012	66651	122402	0	4402	33326	122402	160130	0	3488	3488	18871	0	0	0	0	0	0	0	0	0	
2161	0	0	0	0	0	0	56803	110492	0	0	0	0	0	58142	0	0	0	32	32	32	0	0	0	0	0	0	0	0	0	0	0	0	1564	8311	0	0	4	0	0	0	718	540	35439	0	0	0	0	0	0	0	0	0	0	31672	26470	0	0	0	0	0	5493	0	0	0	0	157	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2140	45020	31672	31963	0	9004	15836	31963	56803	0	1270	1270	11646	0	0	0	0	0	0	0	0	0	
2376	0	0	0	0	0	5359	1270447	1699442	0	0	0	0	0	1231013	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28756	28774	0	-2677	5348	127152	1084	2677	4526	2592	245303	0	7644	0	0	0	0	0	0	0	0	294644	936369	0	0	0	0	0	100863	0	0	0	0	-19458	143	0	0	0	143	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36696	401229	295728	1047696	0	80246	147864	1047696	1275806	0	0	0	190394	0	0	0	0	0	0	0	0	0	
2451	0	0	0	0	0	380	31617	41156	0	0	0	0	0	29617	406	3248	3248	70	70	0	0	0	70	0	0	0	0	0	0	0	0	0	136	6457	0	0	0	0	0	0	0	0	0	0	0	0	0	0	314	0	0	135	1173	8764	19545	0	0	0	0	0	3477	0	89	915	0	-780	60	0	0	0	60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	360	10310	9078	25396	0	2062	4539	25396	31997	0	1765	1765	3295	0	0	0	0	0	0	0	0	0	
2554	0	0	0	0	0	0	5437	9753	0	0	0	0	0	4331	0	0	0	0	0	0	0	0	0	0	0	290	0	0	0	0	0	0	0	2972	0	0	0	0	0	0	7	0	1390	0	0	0	0	0	0	0	0	0	0	420	3911	0	0	0	0	0	552	290	0	0	0	255	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5271	420	4173	0	1054	210	4173	5437	0	909	909	818	0	0	0	0	0	0	0	0	0	
2732	0	0	0	0	0	0	416793	518899	0	0	0	0	0	427211	0	0	0	7024	7024	0	0	0	7024	0	0	1112	0	0	0	0	0	0	23357	14706	0	0	0	0	0	0	1790	0	54509	0	1764	0	0	0	0	0	0	0	583	99271	327357	0	0	0	0	0	10877	1112	174	0	0	-1240	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7461	0	0	0	7461	0	0	0	23531	69798	99271	353197	0	13960	49636	353197	416793	0	0	0	69926	0	0	0	0	0	0	0	0	0	
2750	0	0	0	0	0	0	41670	53918	0	0	0	0	0	39085	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	191	673	0	0	0	0	0	0	-130	1997	6937	2162	499	0	0	0	0	0	0	0	1992	2779	34314	0	0	0	0	0	2890	0	13	481	53	-641	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2201	10083	4994	37156	0	2017	2497	37156	41670	0	0	0	5302	0	0	0	0	0	0	0	0	0	
2938	0	0	0	0	0	4014	519510	639719	0	0	0	0	0	504395	0	0	0	5849	5849	0	0	0	5849	0	0	0	0	0	0	0	0	0	2419	6393	0	0	0	0	0	0	4005	824	93542	1885	0	0	0	0	0	0	0	0	5939	104861	393595	0	0	0	0	0	27229	0	0	3202	35	-6480	1222	0	0	0	1222	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19844	0	0	0	19844	0	0	0	3243	128153	106781	444502	0	25631	53391	444502	523524	0	19077	19077	45887	0	0	0	0	0	0	0	0	0	
3252	0	0	0	0	0	24	80254	143262	0	0	0	0	0	68177	0	0	0	116	116	0	0	0	116	0	0	0	0	0	0	0	0	0	3639	3793	0	0	0	220	100	0	752	24961	34872	961	696	0	0	0	0	0	0	0	402	585	67190	0	0	0	0	0	3339	0	120	528	11	-275	183	0	0	0	183	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	621	0	0	0	621	0	0	0	28720	39815	1657	71486	0	7963	829	71486	80278	0	0	0	15799	0	0	0	0	0	0	0	0	0	
3458	0	0	0	0	0	218	21634	30657	0	0	0	0	0	11407	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5698	0	0	0	0	1973	177	0	8075	0	740	0	0	0	0	0	0	0	0	2352	9055	0	0	0	0	0	1149	0	0	0	0	-314	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10304	2352	18615	0	2061	1176	18615	21852	0	2229	2229	3133	0	0	0	0	0	0	0	0	0	
3720	0	0	0	0	0	310	101690	184472	0	0	0	0	0	106359	0	0	0	165	165	0	0	0	165	0	0	0	0	0	0	0	0	0	14855	1013	0	0	0	8134	1727	0	607	8476	32009	349	0	0	0	0	1235	0	0	0	5661	25087	75611	0	0	0	0	0	9540	447	0	8087	1006	-531	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	541	0	0	0	541	0	0	0	23331	54904	29404	76317	0	10981	14702	76317	102000	0	0	0	24544	0	0	0	0	0	0	0	0	0	
3953	0	0	0	0	0	414	106479	123707	0	0	0	0	0	103588	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	716	1809	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	9856	0	0	12617	9698	81273	0	0	0	0	0	8330	0	0	1044	0	-1750	531	0	0	0	531	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	716	15470	9698	98950	0	3094	4849	98950	106893	0	0	0	9672	0	0	0	0	0	0	0	0	0	
4138	0	0	0	0	0	2204	129634	203822	0	0	0	0	0	140824	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7466	4576	0	0	0	0	0	0	715	9666	26271	0	32	0	0	0	0	0	0	0	0	54177	86647	0	0	0	0	0	13302	0	18	973	1209	-3124	293	293	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17443	31820	55386	97781	0	6364	27693	97781	131838	0	0	0	14796	0	0	0	0	0	0	0	0	0	
4156	0	0	0	0	0	0	144579	199873	0	0	0	0	0	130594	0	0	0	1647	1647	0	0	0	1647	0	0	1783	0	0	0	0	0	0	687	2230	0	0	0	0	0	0	1571	0	28474	20032	0	0	0	0	0	2065	0	0	1390	41208	87996	0	0	0	0	0	17391	1783	0	2441	0	1623	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2003	0	0	0	2003	0	0	0	687	35405	61240	106878	0	7081	30620	106878	144579	0	870	870	15555	0	0	0	0	0	0	0	0	0	
4231	0	0	0	0	0	0	86866	121803	0	0	0	0	0	81370	0	0	0	578	578	0	0	0	578	0	0	0	0	0	0	0	0	0	0	9430	0	0	0	0	0	0	-320	10771	8614	8752	0	0	0	0	0	0	0	0	0	13478	67892	0	0	0	0	0	3572	0	0	0	0	-1256	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10771	18544	22230	72042	0	3709	11115	72042	86866	0	500	500	14826	0	0	0	0	0	0	0	0	0	
4437	0	0	0	0	0	0	182327	237359	0	0	0	0	0	177788	0	0	0	1913	1913	0	0	0	1913	0	0	0	0	0	0	0	0	0	1870	2946	0	0	0	995	320	0	663	0	34235	9891	1518	0	0	0	0	0	0	0	0	49718	128070	0	0	0	0	0	12034	0	144	1324	113	-1558	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2452	0	0	0	2452	0	0	0	2014	39500	60042	144406	0	7900	30021	144406	182327	0	0	0	23410	0	0	0	0	0	0	0	0	0	
