"IDRSSD"	RCFD0010	RCFD0022	RCFD0073	RCFD0074	RCFD0083	RCFD0085	RCFD0090	RCON0010	RCON0020	RCON0070	RCON0073	RCON0074	RCON0080	RCON0082	RCON0083	RCON0085	RCON0090	
	CASH AND DUE FROM DEPOSITORIES	CASH & CASH ITEMS IN PROCESS OF COLL	BAL WITH FGN BRCHS OF OTHER U.S. BKS	BAL WITH OTHER BKS IN FGN COUNTRIES	BALS DUE FR US BRNCHS&AGENC OF FGNBK	BALS DUE FR OTH DEPOSITORY INSTS-US	BALANCES WITH F. R. BKS (COML BK BOO	CASH AND DUE FROM DEPOSITORIES	CASH ITEMS IN PROCESS OF COLLECTION	BALANCES WITH BKS IN FGN COUNTRIES	BAL WITH FGN BRCHS OF OTHER U.S. BKS	BAL WITH OTHER BKS IN FGN COUNTRIES	CURR&COIN (U.S. & FGN) VAULT CASH	BALS DUE FROM DEPOSITORY INSTS IN US	BALS DUE FR US BRNCHS&AGENC OF FGNBK	BALS DUE FR OTH DEPOSITORY INSTS-US	BALANCES WITH F. R. BKS (COML BK BOO	
37								5575										
242								1907										
279								3315										
354								222										
457								1577										
505								4802	8	0	0	0	1511	670	0	670	2613	
1155								11677										
1351								2437										
1454								69116	7374	0	0	0	6789	277	0	277	54676	
1557								2272										
1632								12760	10053	0	0	0	2379	328	0	328	0	
1669								24033										
1829								33600	0	0	0	0	1387	29365	0	29365	2848	
1856								620										
2040								2735										
2161								9874										
2376								57530	0	0	0	0	1880	28774	0	28774	26876	
2451								6594										
2554								2972										
2732								38063	3130	0	0	0	2917	11576	0	11576	20440	
2750								864										
2938								8812	5458	0	0	0	2418	936	0	936	0	
3252								7432										
3458								5698										
3720								15868										
3953								2525										
4138								12042										
4156								2917										
4231								9430										
4437								4816										
4839								4095										
5005								19065	1070	0	0	0	1255	8452	0	8452	8288	
5069								36513	0	63	0	63	86	4809	0	4809	31555	
5135								59708	0	0	0	0	2527	42137	38900	3237	15044	
5210								27758	5768	0	0	0	6583	15313	0	15313	94	
5331								5100	868	0	0	0	1300	2641	0	2641	291	
5461								13752	8304	0	0	0	4950	328	0	328	170	
5751								948										
6039								8738										
6141								3501										
6329								18284	114	0	0	0	6092	12028	0	12028	50	
6972								13578	6231	0	0	0	6388	929	0	929	30	
7009								15161	207	2000	2000	0	15	12914	0	12914	25	
7045								15555										
7157								611										
7456								1689										
7634								5738										
8033								3425										
8462								15722										
8631								4034										
9357								12422	6482	0	0	0	717	4103	0	4103	1120	
9553								7368										
9807								237061	9344	0	0	0	6428	172262	0	172262	49027	
9955								23154										
10157								1722										
10250								8541	2519	0	0	0	1848	4174	4174	0	0	
10849								6210	27	0	0	0	1295	3286	0	3286	1602	
10858								16149	0	0	0	0	2151	5649	0	5649	8349	
11145								11729										
11640								10147	18	0	0	0	4540	4732	0	4732	857	
11837								4511										
12030								22402	0	0	0	0	3275	6821	0	6821	12306	
12142								9309										
12245								1840										
12311	2511980	545440	0	1254	0	436495	1528791	2511980	219049	1254			326391	436495			1528791	
12647								3740										
12656								390	0	0	0	0	216	164	0	164	10	
12937								16885										
12946								15445	5028	0	0	0	4167	6076	0	6076	174	
12955								7391										
13037								4503										
13103								29352	0	0	0	0	2238	26857	0	26857	257	
13251								4979										
13457								1594										
14052								2310										
14155								2771										
14454								3870										
14650								4644										
14753								1806										
14865								4930										
14977								18245										
15536								129545	17401	606	0	606	15383	16352	0	16352	79803	
16337								13611	6	0	0	0	4758	8847	0	8847	0	
16458								27295										
16551								4157										
16748								1851										
16944								4571										
16953								4550										
17110								7207										
17147								81011	0	0	0	0	16320	56006	0	56006	8685	
17259								1047										
17464								112597	21133	0	0	0	12052	12880	0	12880	66532	
17950								4561										
18050								14308										
18135								11588										
18377								6874										
18827								58722	2961	0	0	0	2335	24522	0	24522	28904	
18836								2431										
18854								12840										
18957								1367										
19356								5127										
19730								123577	9736	0	0	0	35910	7426	0	7426	70505	
19936								15596										
19972								11098										
20053								2817										
20147								3362										
20370								11160										
20512								6508										
20633								6418										
20857								8163										
20866								6646										
21256								1760										
21359								1313										
21630								2674										
21658								5606										
22048								5344										
22356								32328										
22459								8297										
22543								2723										
22552								679										
22730								5570										
22936								28370	1	0	0	0	2164	10118	0	10118	16087	
22954								4842										
23036								8631	3121	0	0	0	3426	0	0	0	2084	
23045								2492										
23241								353816	860	0	0	0	26870	27301	0	27301	298785	
23456								1482										
23504								14094	6960	0	0	0	4074	2022	0	2022	1038	
23540								4387										
23643								13077										
23755								2522										
23812								52743	0	0	0	0	4235	10902	0	10902	37606	
24006								66713	6802	0	0	0	2957	9967	0	9967	46987	
24453								46064	2214	0	0	0	709	7	0	7	43134	
24659								3613										
24668								27381										
24855								4319										
24949								12991	0	0	0	0	5886	6280	0	6280	825	
25357								5972										
25647								2375										
26149								1012										
26242								30325	0	0	0	0	2924	7199	0	7199	20202	
26457								549										
26765								4557										
26859								22558	73	0	0	0	3216	18188	0	18188	1081	
26916								11431	8	0	0	0	2481	8938	0	8938	4	
27548								11516	41	0	0	0	4451	6904	0	6904	120	
27614								26397										
27847								10954	0	0	0	0	3362	6935	0	6935	657	
28152								7017										
28255								28497										
28349								3258										
28406								51246	12	0	0	0	1957	46740	0	46740	2537	
28572								2064										
28732								3303										
29104								90634	9911	0	0	0	3173	272	0	272	77278	
29252								3500										
29636								17897	264	0	0	0	7725	9908	0	9908	0	
29850								10104										
29944								8804	0	0	0	0	383	7774	0	7774	647	
29953								8501										
30052								963	107	0	0	0	361	236	0	236	259	
30258								47695	4323	0	0	0	2657	469	0	469	40246	
30418								1822	0	0	0	0	0	1569	0	1569	253	
30502								33409	6419	120	0	120	4251	5157	0	5157	17462	
30650								10663										
30810	227165	154940	0	5349	0	66358	518	221816	154347	0			593	66358			518	
31134								16424										
31255								21735	3089	0	0	0	1870	14319	0	14319	2457	
31657								4704										
31826								20042										
31835								4887										
32234								6735										
32766								19715										
33147								29994	679	0	0	0	1947	24626	0	24626	2742	
33259								22540	43	0	0	0	1447	15202	0	15202	5848	
33268								3100	816	0	0	0	1177	650	0	650	457	
33549								3002										
33727								14603	5483	0	0	0	4759	4335	0	4335	26	
33754								2247										
33839								8995	0	0	0	0	216	8779	0	8779	0	
33857								2001										
34153								46063	9518	0	0	0	5431	1194	0	1194	29920	
34359								300										
34425								15467	3	0	0	0	1922	2714	0	2714	10828	
34434								6524										
34452								4960										
34537								144573	0	0	0	0	10163	28156	0	28156	106254	
34555								7701										
34742								5649	0	0	0	0	1651	3837	0	3837	161	
34836								1717										
34863								1593										
35057								10516										
35301	38265719	122247	244986	15836203	0	117549	21944734	22183493	121206	0			4	117549			21944734	
35570								321574	0	0	0	0	9764	5956	0	5956	305854	
35646								6513										
35842								7812										
36054								17833	12056	0	0	0	3206	2571	0	2571	0	
36344								8181	71	0	0	0	3103	4239	0	4239	768	
36456								4367										
36858								11431										
36933								12034										
37051								892										
37341								1337										
37350								1775										
37378								23195										
37435								56801	2	0	0	0	8668	9649	0	9649	38482	
37640								45497	0	0	0	0	6368	15506	0	15506	23623	
37659								1090										
37743								2927										
37949								3712										
38535								4808	0	0	0	0	1987	1774	0	1774	1047	
38740								8928										
39327								21003	6817	0	0	0	4419	8491	0	8491	1276	
39420								19628	5826	0	0	0	10151	3043	0	3043	608	
39475								59035	9843	0	0	0	12309	4408	0	4408	32475	
39756								37193	0	0	0	0	3144	29553	0	29553	4496	
40033								5667										
40350								7613										
40707								30799										
40855								3739										
41245								1345										
41553								3245										
41629								11900										
41647								27730	5013	0	0	0	4226	8865	0	8865	9626	
41759								3952										
41825								8122										
41937								913										
41955								2910										
42037								6261										
42055								2546										
42354								8023										
42420								93649	57952	0	0	0	33915	818	0	818	964	
42448								38226	580	0	0	0	3925	12323	0	12323	21398	
42457								3147										
43052								2074										
43155								21156										
43173	636307	34678	3254	347703	369	9831	240472	290098	5212	5120			29344	9950			240472	
43351								1286										
43454								1768										
43511								57752	5695	0	0	0	6189	3170	0	3170	42698	
43744								5778										
43856								2562										
43959								19447										
44040								17015										
44134	28015	18947	0	0	0	8506	562	28015	15116	0			3831	8506			562	
44433								27216	0	0	0	0	1594	19981	0	19981	5641	
44741								5703	0	0	0	0	3514	2189	0	2189	0	
44750								3351										
44929								9753										
45038								1984										
45047								12060										
45056								5352										
45430								12616										
45458								1363										
45551								12187	1	0	0	0	2837	9349	0	9349	0	
45560								20133	9556	0	0	0	2386	8061	0	8061	130	
45775								16962										
46053								7390										
46941								2112										
47153								3949										
47247								18801										
47256								2518										
47452								5380										
47500								15320	869	0	0	0	752	13165	130	13035	534	
48057								2346										
48150								2374										
