"IDRSSD"	RIAD3210	RIAD3217	RIAD4340	RIAD4356	RIAD4415	RIAD4460	RIAD4470	RIADB507	RIADB508	RIADB509	RIADB510	RIADB511	
	TOTAL EQUITY CAPITAL	TOTAL EQUITY CAPITAL, ADJ PREV YR	NET INCOME	CHANGES IN TOTAL EQUITY CAP.-MERGERS	OTH TRANS WITH STCK HLDRS INCL PRNT 	LESS CASH DIV DECLRD-COMMON STOCK	LESS CASH DIV DECLRD-PREFERRED STOCK	RESTATEMENTS DUE TO CORRECTIONS, ETC	EQUITY CAP: END BAL PREV YR (RESTAT)	SALE,CONVRSN,ACQUSTN,RETIRE: CAP STK	TREASURY STOCK TRANSACTIONS, NET	OTHER COMPREHENSIVE INCOME	
37	16567	16552	145	0	0	0	0	0	16552	0	0	-130	
242	4109	4011	154	0	0	94	0	0	4011	0	0	38	
279	22263	21840	203	0	0	0	0	0	21840	1	0	219	
354	1061	1006	67	0	0	0	0	0	1006	0	0	-12	
457	3192	3141	56	0	0	0	0	0	3141	0	0	-5	
505	25288	24540	647	0	0	105	0	0	24540	0	0	206	
1155	16021	16150	881	0	0	984	0	0	16150	0	0	-26	
1351	18427	18066	670	0	0	297	0	0	18066	0	0	-12	
1454	41868	39228	1950	0	0	1000	0	0	39228	0	0	1690	
1557	4907	5008	130	0	0	193	0	0	5008	0	0	-38	
1632	65407	67284	-1759	0	0	0	0	0	67284	27	0	-145	
1669	41951	41340	826	0	0	0	0	0	41340	0	0	-215	
1829	39466	39119	665	0	0	0	0	0	39119	0	0	-318	
1856	12955	18928	2399	0	0	3868	0	0	18928	0	0	-4504	
2040	18293	18074	440	0	0	0	0	0	18074	0	0	-221	
2161	12124	11715	572	0	0	200	0	0	11715	0	0	37	
2376	192344	199370	1070	0	0	10000	0	0	199370	1168	0	736	
2451	3295	3296	-201	0	200	0	0	0	3296	0	0	0	
2554	1115	1103	33	0	0	20	0	0	1103	0	0	-1	
2732	72122	71631	583	0	0	232	0	0	71631	0	0	140	
2750	5173	5145	109	0	0	32	0	0	5145	-11	0	-38	
2938	48359	32005	-994	16030	1434	0	0	0	32005	28	0	-144	
3252	16551	15928	772	0	0	500	0	0	15928	0	0	351	
3458	3249	3098	-442	0	651	0	0	0	3098	0	0	-58	
3720	24939	24442	591	0	0	120	0	0	24442	0	0	26	
3953	9671	9358	438	0	0	125	0	0	9358	0	0	0	
4138	15225	14760	182	0	0	0	0	0	14760	0	0	283	
4156	18840	18465	629	0	0	625	0	0	18465	0	0	371	
4231	14614	14232	171	0	0	0	0	0	14232	0	0	211	
4437	23883	23303	590	0	0	142	0	0	23303	0	0	132	
4839	24851	24069	340	0	0	40	0	0	24069	0	0	482	
5005	33344	35004	-385	0	0	0	0	0	35004	0	0	-1275	
5069	96004	94901	4199	0	0	0	0	0	94901	0	0	-3096	
5135	34352	33864	508	0	0	0	0	0	33864	0	0	-20	
5210	73936	72694	1775	0	0	1132	0	0	72694	0	0	599	
5331	22231	23315	407	0	0	258	0	0	23315	0	0	-1233	
5461	42874	41199	1498	0	0	310	0	0	41199	0	0	487	
5751	24201	23357	594	0	0	18	0	0	23357	0	0	268	
6039	9507	9593	-62	0	0	0	0	0	9593	0	0	-24	
6141	4423	4375	48	0	0	0	0	0	4375	0	0	0	
6329	36445	36093	350	0	0	175	0	0	36093	0	0	177	
6972	78549	79297	-1419	0	0	0	0	0	79297	0	0	671	
7009	45645	45642	371	0	0	500	0	0	45642	0	0	132	
7045	13719	13410	309	0	0	0	0	0	13410	0	0	0	
7157	4177	4326	82	0	0	206	0	0	4326	0	0	-25	
7456	4580	4648	142	0	0	289	0	0	4648	0	0	79	
7634	7173	6802	147	0	250	0	0	0	6802	0	0	-26	
8033	12416	12086	394	0	0	0	0	0	12086	0	0	-64	
8462	13990	13401	462	0	0	86	0	0	13401	0	0	213	
8631	6446	6473	93	0	0	50	0	0	6473	0	0	-70	
9357	56689	54994	1835	0	0	0	0	0	54994	0	0	-140	
9553	8038	7801	243	0	0	12	0	0	7801	0	0	6	
9807	155393	159264	-3330	0	0	1500	0	0	159264	0	0	959	
9955	11183	11040	280	0	0	100	0	0	11040	0	0	-37	
10157	4628	5184	-540	0	4	0	0	0	5184	0	0	-20	
10250	38778	36973	1093	0	1000	897	0	0	36973	0	0	609	
10849	29768	29340	636	0	0	210	0	0	29340	0	0	2	
10858	38718	38252	429	0	0	0	0	0	38252	0	0	37	
11145	16280	15974	319	0	0	0	0	0	15974	0	0	-13	
11640	25745	24837	829	0	0	0	0	0	24837	0	0	79	
11837	10862	11043	440	0	0	375	0	0	11043	0	0	-246	
12030	33096	32627	589	0	0	100	0	0	32627	0	0	-20	
12142	18733	19133	340	0	0	0	0	0	19133	0	0	-740	
12245	12413	12162	216	0	0	142	0	0	12162	0	0	177	
12311	2882799	5274258	-2460305	0	22390	0	0	0	5274258	0	0	46456	
12647	8761	8589	243	0	0	71	0	0	8589	0	0	0	
12656	1198	1161	37	0	0	0	0	0	1161	0	0	0	
12937	31713	31473	319	0	0	150	0	0	31473	0	0	71	
12946	62520	59977	2151	0	0	0	0	0	59977	0	0	392	
12955	11397	11189	442	0	0	250	0	0	11189	0	0	16	
13037	30372	30198	141	0	0	0	0	0	30198	0	0	33	
13103	148700	150284	1711	0	0	0	0	0	150284	0	0	-3295	
13251	3608	3394	222	0	0	0	0	0	3394	0	0	-8	
13457	5501	5410	91	0	0	0	0	0	5410	0	0	0	
14052	6431	6242	125	0	0	0	0	0	6242	0	0	64	
14155	12783	12416	379	0	0	0	0	0	12416	0	0	-12	
14454	5139	5551	-147	0	0	8	0	0	5551	0	0	-257	
14650	2451	2360	91	0	0	0	0	0	2360	0	0	0	
14753	3264	3202	84	0	0	0	22	0	3202	0	0	0	
14865	21143	20669	233	0	0	60	0	0	20669	120	0	181	
14977	7079	6951	38	0	0	0	0	0	6951	0	0	90	
15536	388105	392937	7195	0	0	0	0	0	392937	0	0	-12027	
16337	43864	43038	516	0	0	0	0	0	43038	0	0	310	
16458	31209	30649	539	0	0	263	0	0	30649	0	0	284	
16551	16406	15929	396	0	0	0	0	0	15929	0	0	81	
16748	5424	5160	153	0	0	0	0	0	5160	0	0	111	
16944	4188	4199	5	0	0	0	0	0	4199	0	0	-16	
16953	5312	5267	37	0	0	0	0	0	5267	0	0	8	
17110	15735	15556	179	0	0	0	0	0	15556	0	0	0	
17147	194724	186131	1771	0	11000	0	0	0	186131	160	0	-4338	
17259	6830	6562	240	0	0	178	0	0	6562	0	0	206	
17464	196623	199081	-2661	0	0	0	0	0	199081	0	0	203	
17950	20178	19385	504	0	0	140	0	0	19385	0	0	429	
18050	36497	35305	1233	0	0	241	0	0	35305	0	0	200	
18135	17889	17803	370	0	0	182	0	0	17803	0	0	-102	
18377	2688	2601	44	0	0	0	0	0	2601	0	0	43	
18827	36446	36272	857	0	0	0	0	0	36272	0	0	-683	
18836	13446	13271	393	0	0	274	0	0	13271	0	0	56	
18854	8179	7932	252	0	0	0	0	0	7932	0	0	-5	
18957	644	2547	-1982	0	0	0	0	0	2547	0	0	79	
19356	7891	7966	3	0	0	0	0	-14	7952	0	0	-64	
19730	218654	217350	1673	0	0	825	0	0	217350	0	0	456	
19936	18786	18277	552	0	0	291	0	0	18277	0	0	248	
19972	11380	11254	126	0	0	0	0	0	11254	0	0	0	
20053	8745	8646	172	0	0	0	0	0	8646	0	0	-73	
20147	6283	5601	180	0	0	0	0	0	5601	0	0	502	
20370	17929	18497	-500	0	0	0	0	0	18497	45	0	-113	
20512	8631	8572	164	0	0	0	0	0	8572	0	0	-105	
20633	23939	23826	274	0	0	240	0	0	23826	0	0	79	
20857	14220	12669	989	0	0	84	0	0	12669	0	0	646	
20866	17446	17810	-403	0	0	0	0	0	17810	0	0	39	
21256	1118	1178	-60	0	0	0	0	0	1178	0	0	0	
21359	2124	2194	94	0	0	188	0	0	2194	0	0	24	
21630	7542	7087	339	0	0	130	0	0	7087	0	0	246	
21658	13703	13750	344	0	0	283	0	0	13750	0	0	-108	
22048	17532	17243	198	0	0	72	0	0	17243	0	0	163	
22356	25069	24343	54	0	399	0	0	0	24343	0	0	273	
22459	10251	10259	246	0	0	200	0	0	10259	0	0	-54	
22543	13068	13690	287	0	0	888	0	0	13690	0	0	-21	
22552	4131	4405	159	0	0	380	0	0	4405	0	0	-53	
22730	11275	10987	159	0	0	0	0	0	10987	0	0	129	
22936	24578	24523	116	0	0	52	0	0	24523	0	0	-9	
22954	7547	7409	183	0	0	55	0	0	7409	0	0	10	
23036	46411	50431	-5578	0	1838	0	0	0	50431	17	0	-297	
23045	7998	7893	78	0	0	39	0	0	7893	0	0	66	
23241	329774	309128	-22558	0	40000	0	0	0	309128	-14	0	3218	
23456	8681	8231	350	0	0	0	0	0	8231	0	0	100	
23504	52575	53210	2215	0	0	4500	0	0	53210	148	0	1502	
23540	26190	26138	234	0	0	0	0	0	26138	0	0	-182	
23643	14375	13826	484	0	0	0	0	0	13826	0	0	65	
23755	12437	12670	-274	0	0	100	0	0	12670	0	0	141	
23812	103898	101077	3576	0	0	1000	0	240	101317	0	0	5	
24006	102703	101902	762	0	0	0	0	0	101902	0	0	39	
24453	29611	28534	567	0	500	0	0	0	28534	35	0	-25	
24659	4446	4715	139	0	0	400	0	0	4715	0	0	-8	
24668	18409	17744	490	0	0	297	0	0	17744	0	0	472	
24855	902	893	20	0	0	0	0	-11	882	0	0	0	
24949	84500	64555	1008	7050	0	800	0	0	64555	12749	0	-62	
25357	11593	11653	574	0	0	528	0	0	11653	0	0	-106	
25647	4750	2866	-198	0	0	0	0	0	2866	2216	0	-134	
26149	6265	7419	265	0	0	1450	0	0	7419	0	0	31	
26242	54873	54293	1134	0	0	564	0	0	54293	0	0	10	
26457	2865	2975	40	0	0	150	0	0	2975	0	0	0	
26765	21499	21415	-822	0	1500	0	0	0	21415	0	0	-594	
26859	42006	41856	150	0	0	0	0	0	41856	0	0	0	
26916	40473	40959	-141	0	0	450	0	0	40959	0	0	105	
27548	47768	41341	687	0	8000	500	0	257	41598	0	0	-2017	
27614	23469	22808	1002	0	0	0	0	0	22808	0	0	-341	
27847	38340	36611	1587	0	0	875	0	0	36611	0	0	1017	
28152	5934	5845	397	0	0	300	0	0	5845	0	0	-8	
28255	13032	12499	343	0	0	0	0	0	12499	0	0	190	
28349	14997	14639	490	0	0	371	0	0	14639	0	0	239	
28406	83323	99928	564	0	0	0	0	0	99928	0	0	-17169	
28572	4773	5206	-468	0	50	0	0	0	5206	0	0	-15	
28732	8109	7990	157	0	0	0	0	0	7990	0	0	-38	
29104	91252	85229	925	0	8000	1169	0	0	85229	-35	0	-1698	
29252	9369	9073	327	0	0	300	0	0	9073	0	0	269	
29636	71168	69706	1884	0	0	1026	0	0	69706	0	0	604	
29850	6532	6506	34	0	0	0	0	0	6506	0	0	-8	
29944	40247	36284	740	3100	0	0	0	0	36284	0	0	123	
29953	8433	8568	422	0	0	550	0	0	8568	0	0	-7	
30052	2493	2403	90	0	0	0	0	0	2403	0	0	0	
30258	46442	42302	180	0	4000	0	0	0	42302	0	0	-40	
30418	32956	28575	632	0	0	0	0	0	28575	0	0	3749	
30502	61638	60491	937	0	5000	0	0	0	60491	0	0	-4790	
30650	14695	15389	-398	0	0	0	0	0	15389	0	0	-296	
30810	4999330	3845305	-69330	0	1224558	0	0	0	3845305	0	0	-1203	
31134	12739	12330	246	0	0	0	0	0	12330	0	0	163	
31255	32107	25952	606	0	5800	0	0	0	25952	0	0	-251	
31657	9564	9350	372	0	0	158	0	0	9350	0	0	0	
31826	34434	33591	669	0	0	190	0	0	33591	0	0	364	
31835	11368	10806	261	0	0	0	0	0	10806	0	0	301	
32234	11534	11792	271	0	0	0	0	0	11792	0	0	-529	
32766	4281	4260	101	0	0	80	0	0	4260	0	0	0	
33147	31076	30897	304	0	0	0	0	0	30897	0	0	-125	
33259	53155	52532	694	0	0	0	0	0	52532	0	0	-71	
33268	11260	10667	380	0	0	0	0	0	10667	0	0	213	
33549	3919	4000	-34	0	0	0	0	-5	3995	0	0	-42	
33727	28890	28749	-35	0	0	0	0	0	28749	0	0	176	
33754	4113	4040	61	0	0	0	0	0	4040	0	0	12	
33839	2935	2834	81	0	0	0	0	0	2834	0	0	20	
33857	8250	8220	253	0	200	216	0	0	8220	0	0	-207	
34153	59349	64452	-4868	0	0	0	0	0	64452	0	0	-235	
34359	5505	5453	117	0	0	38	0	0	5453	0	0	-27	
34425	25222	25144	336	0	0	350	0	0	25144	0	0	92	
34434	17344	16656	670	0	0	0	0	0	16656	0	0	18	
34452	10829	10273	295	0	0	0	0	4	10277	0	0	257	
34537	242196	228657	-4442	0	15000	0	0	0	228657	155	0	2826	
34555	18959	18422	480	0	0	0	0	0	18422	0	0	57	
34742	24650	24685	114	0	0	0	0	0	24685	0	0	-149	
34836	2442	2406	50	0	0	0	0	0	2406	0	0	-14	
34863	1065	1107	-42	0	0	0	0	0	1107	0	0	0	
35057	8231	8077	82	0	0	0	0	0	8077	0	0	72	
35301	14168495	13338899	471710	0	-50186	250000	0	0	13338899	0	0	658072	
35570	655605	643622	7017	0	2910	0	0	0	643622	0	0	2056	
35646	10686	10532	155	0	0	0	0	0	10532	0	0	-1	
35842	9353	8806	328	0	434	46	0	0	8806	0	0	-169	
36054	100674	99335	2590	0	0	1200	0	0	99335	0	0	-51	
36344	32543	32769	1085	0	-150	400	0	0	32769	0	0	-761	
36456	9025	8882	239	0	0	0	0	0	8882	0	0	-96	
36858	20385	20527	524	0	0	1000	0	0	20527	0	0	334	
36933	9395	9289	56	0	0	22	0	0	9289	0	0	72	
37051	4967	4850	84	0	0	0	0	0	4850	0	0	33	
37341	2687	2740	72	0	0	125	0	0	2740	0	0	0	
37350	858	1260	-373	0	0	0	0	0	1260	0	0	-29	
37378	13056	12772	506	0	0	250	0	0	12772	0	0	28	
37435	72305	68394	3279	0	0	500	0	0	68394	0	0	1132	
37640	114690	113364	2902	0	0	3000	0	0	113364	0	0	1424	
37659	3801	3708	219	0	0	125	0	0	3708	0	0	-1	
37743	8355	8559	-189	0	0	84	0	0	8559	0	0	69	
37949	12965	13630	1028	0	0	1200	0	0	13630	0	0	-493	
38535	37308	36758	600	0	0	228	0	0	36758	0	0	178	
38740	16210	15620	316	0	0	0	0	0	15620	0	0	274	
39327	67542	66834	1311	0	0	426	0	0	66834	0	0	-177	
39420	96836	94820	1454	0	0	0	0	0	94820	0	0	562	
39475	115833	129512	-13862	0	0	0	0	0	129512	0	0	183	
39756	35249	34528	1148	0	1000	1750	0	0	34528	0	0	323	
40033	5283	5262	138	0	0	125	0	0	5262	0	0	8	
40350	6452	6389	78	0	0	0	0	0	6389	0	0	-15	
40707	20096	19912	309	0	0	162	0	0	19912	0	0	37	
40855	5283	5088	145	0	0	0	0	0	5088	0	0	50	
41245	3648	3634	36	0	0	18	0	0	3634	0	0	-4	
41553	13864	13990	356	0	0	100	0	0	13990	0	0	-382	
41629	13683	13415	403	0	0	121	0	0	13415	0	0	-14	
41647	66469	68461	535	0	0	0	0	0	68461	0	0	-2527	
41759	4119	3986	161	0	0	0	0	0	3986	0	0	-28	
41825	15327	14696	635	0	0	96	0	0	14696	0	0	92	
41937	5467	5260	161	0	0	5	0	0	5260	0	0	51	
41955	3325	3226	74	0	0	0	0	0	3226	0	0	25	
42037	8015	8110	71	0	0	130	0	0	8110	0	0	-36	
42055	6649	6530	42	0	0	0	0	0	6530	0	0	77	
42354	15018	14467	478	0	0	250	0	0	14467	0	0	323	
42420	616579	619670	4752	0	-1	12125	0	4223	623893	0	0	60	
42448	65964	64636	1325	0	0	0	0	0	64636	0	0	3	
42457	5194	5155	39	0	0	0	0	0	5155	0	0	0	
43052	14925	14954	103	0	0	0	0	0	14954	0	0	-132	
43155	21533	21595	151	0	0	187	0	0	21595	0	0	-26	
43173	1463760	1593913	-108113	0	-383	15000	0	0	1593913	0	0	-6657	
43351	2136	2161	-25	0	0	0	0	0	2161	0	0	0	
43454	2976	2939	43	0	0	0	0	0	2939	0	0	-6	
43511	40732	40661	-392	0	0	187	0	0	40661	0	0	650	
43744	9163	8891	242	0	0	0	0	0	8891	0	0	30	
43856	4858	4771	46	0	0	0	0	0	4771	0	0	41	
43959	11952	11156	506	0	0	100	0	0	11156	0	0	390	
44040	25480	24886	589	0	0	0	0	-66	24820	0	0	71	
44134	208003	203572	4194	0	0	0	0	0	203572	99	0	138	
44433	31692	32822	-1243	0	0	0	0	0	32822	0	0	113	
44741	31819	31793	772	0	0	638	0	0	31793	0	0	-108	
