"IDRSSD"	RCFD1578	RCFD1752	RCFD2148	RCFD2160	RCFD2166	RCFD2168	RCFD3549	RCFD3550	RCFD3551	RCFDA519	RCFDA520	RCFDB556	RCFDC009	RCFDC010	RCFDC436	RCON1578	RCON1752	RCON2148	RCON2160	RCON2166	RCON2168	RCON3549	RCON3550	RCON3551	RCONA519	RCONA520	RCONB556	RCONC009	RCONC010	RCONC436	TEXT3549	TEXT3550	TEXT3551	
5005																0	4728	2977	18580	1232	1813	475	0	0	0	0	1654	7408	0	0	PV SERP			
5069																0	0	669	5808	0	2059	1253	0	0	0	0	3080	0	0	0	Accts. Rec.			
5135																19	1646	983	9458	263	469	0	0	0	0	0	3155	3205	0	0				
5210																0	9170	2711	42838	1538	1623	0	0	0	0	0	3793	25541	0	0				
5331																0	3842	4645	10883	0	1577	1019	0	0	0	0	540	279	0	0	accrued int on securities purchased			
5461																0	2214	0	9426	0	4617	3990	0	0	0	0	1927	668	0	0	QZAB			
5751																0	328	0	3789	74	88	0	0	0	0	0	1052	2321	0	0				
6039																0	583	140	2174	155	611	278	99	0	0	0	541	299	0	0	DUE FROM USDA	DUE FROM HOLDING COMPANY		
6141																0	0	92	513	95	101	6	0	0	0	0	320	0	0	0	Current income tax			
6329																310	1135	1531	11430	547	1088	0	0	0	0	0	3582	4094	0	0				
6972																0	4933	0	19937	1276	3861	2494	0	0	0	0	4535	6608	0	0	Accounts Receivable			
7009																0	0	117	6941	0	4371	4161	0	0	0	0	2453	0	0	0	RECEIVABLES			
7045																0	0	0	1278	0	286	0	0	0	0	0	992	0	0	0				
7157																0	23	0	545	40	66	26	0	0	0	0	456	0	0	0	lease contracts receivable			
7456																0	296	0	931	0	115	87	0	0	0	0	520	0	0	0	Prepaid health insurance			
7634																0	1180	0	2055	165	271	76	0	0	0	0	604	0	0	0	LATE FEES RECEIVABLE			
8033																0	1523	0	3535	114	168	54	0	0	0	0	1086	758	0	0	OTHER ASSETS			
8462																0	21	0	753	0	42	39	0	0	0	0	690	0	0	0	Accrued Interest Purchased			
8631																0	158	35	2305	88	88	0	0	0	0	0	236	1788	0	0				
9357																0	4901	0	6290	156	163	0	0	0	0	0	1226	0	0	0				
9553																0	755	0	2901	161	161	0	0	0	0	0	1167	818	0	0				
9807																0	18386	0	67171	1308	5980	2443	0	0	0	0	10057	32748	0	0	SECURITY PRINCIPAL RECEIVABLE			
9955																0	455	0	1752	48	500	31	413	0	0	0	797	0	0	0	FEDERATED	KWMI - NOTES REC		
10157																0	583	258	1335	109	112	0	0	0	0	0	382	0	0	0				
10250																6	2993	0	6312	459	886	341	0	0	0	0	2193	240	0	0	Computer Software			
10849																0	2528	1299	7540	160	164	0	0	0	0	0	1911	1638	0	0				
10858																0	1453	990	7273	558	1024	257	0	0	0	0	3806	0	0	0	Accounts receivable			
11145																0	1085	311	2163	116	116	0	0	0	0	0	624	27	0	0				
11640																0	3277	791	13932	405	445	0	0	0	0	0	3116	6303	0	0				
11837																0	936	169	1733	0	45	0	0	0	0	0	583	0	0	0				
12030																0	1788	1134	6626	152	198	0	0	0	0	0	3106	400	0	0				
12142																0	738	91	2517	148	636	0	0	0	0	0	1052	0	0	0				
12245																0	395	0	1198	111	235	124	0	0	0	0	568	0	0	0	PURCHASED SOFTWARE			
12311	0	427772	227319	2992964	0	801096	257989	0	0	0	0	162225	1374552	0	0		427772														Lease vehicle inventory			
12647																0	310	0	1033	123	131	0	0	0	0	0	592	0	0	0				
12656																0	29	0	179	26	26	0	0	0	0	0	124	0	0	0				
12937																0	776	0	1952	249	497	0	0	0	0	0	679	0	0	0				
12946																0	2723	0	17436	733	986	0	0	0	0	0	3233	10494	0	0				
12955																0	763	0	1391	0	106	0	0	0	0	0	522	0	0	0				
13037																0	527	2184	3483	71	86	0	0	0	0	0	686	0	0	0				
13103																0	12036	13640	35212	0	2584	658	0	0	0	0	3714	3238	0	0	DEFERRED DIRECTOR FEES			
13251																0	140	0	755	0	0	0	0	0	0	0	336	279	0	0				
13457																0	0	0	1553	0	58	57	0	0	0	0	227	1268	0	0	2008 Income Tax Refund			
14052																9	247	0	1969	41	180	41	0	0	0	0	320	1222	0	0	TAXES PAYABLE			
14155																26	834	0	3857	224	250	0	0	0	0	0	1259	1514	0	0				
14454																0	162	0	368	0	23	0	0	0	0	0	183	0	0	0				
14650																0	112	132	1596	53	53	0	0	0	0	0	138	1161	0	0				
14753																0	9	0	540	0	38	0	0	0	0	0	493	0	0	0				
14865																0	560	1571	5916	388	598	0	0	0	0	0	2034	1153	0	0				
14977																0	185	55	728	32	133	0	0	0	0	0	355	0	0	0				
15536																0	33103	105620	275319	5443	57194	25158	0	0	0	0	22665	56737	0	0	Ryerson Project			
16337																0	2358	1299	18375	569	1525	556	0	0	0	0	4402	8791	0	0	federal income tax receivable "overpayment"			
16458																0	788	0	2237	78	125	42	0	0	0	0	1324	0	0	0	Prepaid Insurance			
16551																0	3377	545	6812	28	92	64	0	0	0	0	933	1865	0	0	Software			
16748																0	294	0	1997	0	127	46	0	0	0	0	253	1323	0	0	Prepaid Dealer Reserve			
16944																0	0	0	268	48	48	0	0	0	0	0	220	0	0	0				
16953																0	0	0	251	15	15	0	0	0	0	0	236	0	0	0				
17110																0	219	0	2556	0	2238	1104	0	0	0	0	99	0	0	0	INVESTMENT ADVISORY/TRUSTEE FEES RECEIVABLE			
17147																151	11320	7162	74897	978	9792	0	0	0	0	0	9497	37126	0	0				
17259																8	420	0	2337	61	70	0	0	0	0	0	442	1405	0	0				
17464																0	10472	22288	86090	7789	12633	0	0	0	0	0	7265	33432	0	0				
17950																0	962	196	3607	120	139	0	0	0	0	0	2018	292	0	0				
18050																0	599	0	2673	281	663	223	0	0	0	0	1411	0	0	0	Software, net			
18135																0	1708	0	6975	255	389	0	0	0	0	0	1321	3557	0	0				
18377																0	120	0	337	38	46	0	0	0	0	0	171	0	0	0				
18827																0	976	0	3115	310	457	0	0	0	0	0	1682	0	0	0				
18836																0	930	574	5535	425	511	0	0	0	0	0	879	2641	0	0				
18854																0	386	0	1516	152	279	0	0	0	0	0	851	0	0	0				
18957																0	453	73	927	58	82	0	0	0	0	0	319	0	0	0				
19356																0	159	0	1008	63	63	0	0	0	0	0	444	342	0	0				
19730																0	18195	11037	82501	2150	4480	0	0	0	0	0	8705	40084	0	0				
19936																136	860	694	5230	216	361	0	0	0	0	0	1397	1918	0	0	0			
19972																0	214	157	2590	0	13	0	0	0	0	0	139	2067	0	0				
20053																0	503	1113	2077	80	80	0	0	0	0	0	381	0	0	0				
20147																0	491	0	1512	0	389	0	0	0	0	0	632	0	0	0				
20370																0	363	1745	9085	152	1770	540	647	0	0	0	1468	3739	0	0	Software	Income Tax Benefit		
20512																0	1060	644	4311	0	2111	0	0	0	0	0	496	0	0	0				
20633																0	1413	836	9867	392	595	79	0	0	0	0	1057	5966	0	0	Base Investments			
20857																16	1274	0	3109	349	365	0	0	0	0	0	1258	212	0	0				
20866																0	1584	1093	11736	344	3148	2324	0	0	0	0	851	5060	0	0	Income Tax receivable			
21256																0	87	0	569	1	1	0	0	0	0	0	13	468	0	0				
21359																14	114	0	470	14	29	0	0	0	0	0	237	90	0	0				
21630																0	398	0	880	33	40	0	0	0	0	0	442	0	0	0				
21658																0	442	0	3646	99	115	0	0	0	0	0	930	2159	0	0				
22048																65	747	1310	9231	411	2329	1176	0	0	0	0	1409	3436	0	0	Note Rec ZM Irrevocable Trust	Loans in Process		
22356																0	932	0	7259	0	772	607	0	0	0	0	2340	3215	0	0	Loan Suspense - FNMA Loans			
22459																31	729	100	1620	193	227	0	0	0	0	0	564	0	0	0				
22543																0	170	127	796	88	143	0	0	0	0	0	356	0	0	0				
22552																0	300	0	853	0	86	32	0	0	0	0	467	0	0	0	maint. contracts			
22730																51	317	0	944	107	164	0	0	0	0	0	463	0	0	0				
22936																0	1355	1022	7100	405	1410	989	0	0	0	0	3122	191	0	0	Taxes Receivable			
22954																0	810	353	2606	50	50	0	0	0	0	0	751	642	0	0				
23036																0	0	7100	17836	0	5325	5009	0	0	0	0	4638	773	0	0	Accrued Federal Income Taxes			
23045																0	212	0	465	0	0	0	0	0	0	0	253	0	0	0				
23241																0	29137	67971	217992	0	43639	11700	13920	11198	0	0	12192	65053	0	0	Equipment leased to others	Current income tax receivable	Derivative instruments	
23456																4	292	0	1316	104	108	0	0	0	0	0	916	0	0	0				
23504																0	880	0	8706	2429	3836	0	0	0	0	0	3990	0	0	0				
23540																0	625	0	1950	30	271	26	122	93	0	0	1054	0	0	0	Accounts Receivable - Miscellaneous	Reserve Income Taxes	Reserve State Taxes	
23643																0	265	0	1848	257	449	0	0	0	0	0	1134	0	0	0				
23755																0	578	0	1409	220	404	162	0	0	0	0	427	0	0	0	Arrogated Investment interest Receivable			
23812																0	10973	7788	40806	1338	6673	3462	0	0	0	0	3795	11577	0	0	Accounts Receivable			
24006																0	1099	946	7257	430	808	205	0	0	0	0	4404	0	0	0	Accounts Receivable			
24453																0	3590	0	6731	0	1746	474	0	0	0	0	1395	0	0	0	Referral Fee Receivable			
24659																0	0	0	309	0	0	0	0	0	0	0	309	0	0	0				
24668																140	1119	0	2687	285	490	0	0	0	0	0	1078	0	0	0				
24855																0	29	0	239	0	9	0	0	0	0	0	76	125	0	0				
24949																0	3058	2342	14953	0	2262	814	0	0	0	0	4394	2897	0	0	Tax Benefit			
25357																0	4072	0	5636	728	1113	316	48	21	0	0	451	0	0	0	Interest Receivable Investments	Lease Purchase Acct Rec.	Non Post GL DDA Sav	
25647																0	0	0	623	25	136	3	0	0	0	0	487	0	0	0	Accounts Receivable			
26149																0	0	0	526	12	40	0	0	0	0	0	486	0	0	0				
26242																0	1983	289	15802	558	646	0	0	0	0	0	2022	10862	0	0				
26457																0	0	0	226	0	12	12	0	0	0	0	214	0	0	0	DDA unposted			
26765																0	2089	99	3909	570	799	0	0	0	0	0	922	0	0	0				
26859																0	1807	982	5100	450	1053	551	0	0	0	0	1258	0	0	0	DDA REJECTS			
26916																0	4995	393	8145	409	834	0	0	0	0	0	1923	0	223	0				
27548																0	4114	1225	16534	615	1026	27	0	0	0	0	2180	7989	0	0	unposed CD DDA			
27614																0	1486	1024	10780	754	1880	0	0	0	0	0	1439	4951	0	0				
27847																0	2108	0	9021	237	403	0	0	0	0	0	2594	3916	0	0				
28152																0	326	0	1529	0	4	0	0	0	0	0	286	913	0	0				
28255																0	408	0	1985	0	861	314	0	0	0	0	716	0	0	0	Returns in progress			
28349																0	1444	0	2657	135	143	0	0	0	0	0	1070	0	0	0				
28406																0	4724	7672	54224	0	4869	2000	1650	0	0	0	7645	29314	0	0	Boston Community Loan Fund	Defaulted Corporate Bonds		
28572																0	1122	0	1658	57	275	193	0	0	0	0	261	0	0	0	Loan closing exchange			
28732																0	516	250	2815	109	119	0	0	0	0	0	514	1416	0	0				
29104																0	10228	14360	52961	358	944	0	294	0	0	0	4273	23156	0	0		PREPAID INSURANCE		
29252																25	1400	0	4596	206	275	0	0	0	0	0	592	2329	0	0				
29636																0	4393	1643	31238	772	1136	0	0	0	0	0	5859	18207	0	0				
29850																5	0	150	1845	52	61	0	0	0	0	0	298	1336	0	0				
29944																0	2046	1493	5132	116	530	0	0	0	0	0	1055	8	0	0				
29953																0	1403	0	2798	0	624	0	206	161	0	0	724	47	0	0		Plattsmouth Bridge	Impaired SID	
30052																13	152	0	289	36	55	6	0	0	0	0	82	0	0	0	Accrued Fees Receivable			
30258																0	3347	0	10709	603	1762	627	0	0	0	0	1579	4021	0	0	FREDDIE MAC PREPAID FUNDS			
30418																0	0	5040	19791	532	2181	725	55	611	0	0	12570	0	140	0	Current Tax Asset due from Pacific Life Co.	Due from College Solutions Network, LLC	MBS Principal Paydown Receivable	
30502																0	5325	8359	18591	548	1606	412	0	0	0	0	3301	0	0	0	software, net of amortization			
30650																10	1546	520	3180	208	323	0	0	0	0	0	791	0	0	0				
30810	0	42337	885434	2122732	0	861558	288838	0	0	0	155400	178003	0	0	406198		42337														Other amounts from securitization			
31134																0	637	199	2861	291	352	0	0	0	0	0	779	894	0	0				
31255																0	925	533	9988	245	684	229	0	0	0	0	1216	6630	0	0	Federal Income Tax Receivable			
31657																26	132	0	1851	59	125	0	0	0	0	0	560	1034	0	0				
31826																200	743	1735	5073	638	1546	0	0	0	0	0	1049	0	0	0				
31835																0	943	1434	9542	471	471	0	0	0	0	0	1058	5636	0	0				
32234																0	82	0	675	50	50	0	0	0	0	0	543	0	0	0				
32766																0	24	2	305	39	67	0	0	0	0	0	212	0	0	0				
33147																0	1974	1228	5872	448	1048	349	0	0	0	0	1622	0	0	0	Data Processing, Net of Depreciation			
33259																0	2890	4869	11480	240	585	0	0	0	0	0	3136	0	0	0				
33268																0	0	0	1372	105	327	0	0	0	0	0	607	438	0	0				
33549																0	12	0	554	162	214	49	0	0	0	0	211	117	0	0	Receivable HC			
33727																0	1162	2486	14683	646	2483	0	0	0	0	0	1330	7222	0	0				
33754																7	0	0	282	39	46	0	0	0	0	0	236	0	0	0				
33839																0	132	0	310	20	20	0	0	0	0	0	158	0	0	0				
33857																0	970	0	2140	0	324	0	0	0	0	0	846	0	0	0				
34153																0	5428	0	10464	743	1728	0	0	0	0	0	3123	185	0	0				
34359																0	326	9	1565	61	61	0	0	0	0	0	317	852	0	0				
34425																0	2239	89	4529	0	1068	0	0	0	0	0	1133	0	0	0				
34434																0	474	0	2305	429	630	0	0	0	0	0	1201	0	0	0				
34452																0	57	0	1381	246	289	0	0	0	0	0	417	618	0	0				
34537																0	12649	5169	62261	2939	36609	27524	0	0	0	0	7834	0	0	0	Income Tax Receivable			
34555																5	1809	173	8078	178	234	0	0	0	0	0	1452	4410	0	0				
34742																0	756	744	9446	379	1279	0	0	0	0	0	1408	5259	0	0				
34836																0	0	6	679	0	165	0	0	0	0	0	242	266	0	0				
34863																0	0	0	175	29	29	0	0	0	0	0	146	0	0	0				
35057																0	1789	0	4085	130	557	0	0	0	0	0	733	1006	0	0				
35301	0	305706	2289726	7310371	0	4400446	1232513	0	0	0	0	314493	0	0	0		305706														Cash collateral deposits			
35570																0	69574	102335	304811	1336	2196	0	0	0	0	0	32297	98409	0	0				
35646																0	111	51	1051	0	20	0	0	0	0	0	308	561	0	0				
35842																0	384	0	2295	73	83	0	0	0	0	0	959	869	0	0				
36054																0	6518	4314	32270	1301	2378	0	0	0	0	0	4715	14345	0	0				
36344																0	2422	54	14311	1253	1300	0	0	0	0	0	2383	8152	0	0				
36456																0	207	0	2318	166	166	0	0	0	0	0	1506	439	0	0				
36858																0	748	0	2037	0	544	207	0	0	0	0	745	0	0	0	Unposted DDA Debits			
36933																0	313	415	2468	287	311	0	0	0	0	0	1023	406	0	0				
37051																80	280	38	1202	49	140	0	0	0	0	0	220	524	0	0				
37341																0	19	0	1027	35	35	0	0	0	0	0	210	763	0	0				
37350																0	518	0	717	10	13	3	0	0	0	0	186	0	0	0	UNPOSTED			
37378																0	513	551	2789	43	267	0	0	0	0	0	962	496	0	0				
37435																0	1899	0	8852	653	5638	553	0	0	0	0	1315	0	0	0	State Tax Credits			
37640																0	10621	451	42336	1739	3307	1358	0	0	0	0	6356	21601	0	0	Accounts Receivable			
37659																4	0	0	1050	27	185	0	0	0	0	0	470	395	0	0				
37743																0	276	0	773	45	51	0	0	0	0	0	446	0	0	0				
37949																0	962	0	8038	111	328	0	0	0	0	0	1757	4991	0	0				
38535																0	1587	354	23201	430	8004	4690	0	0	0	0	2906	10350	0	0	Current Income Tax Receivable			
38740																0	2032	0	5335	252	352	0	0	0	0	0	660	2291	0	0				
39327																0	0	0	6963	199	373	144	0	0	0	0	1632	4958	0	0	Computer software capitalized			
39420																0	4985	4111	34379	1794	5059	2000	0	0	0	0	4319	15905	0	0	Accounts receivable - Other			
39475																0	11101	0	63785	0	14621	9419	0	0	0	0	7620	30443	0	0	Tax Receivable			
39756																0	4168	0	11680	0	2976	0	0	0	0	0	2851	1685	0	0				
40033																7	434	0	4508	3	10	0	0	0	0	0	455	3609	0	0				
40350																0	256	0	643	0	59	0	0	0	0	0	328	0	0	0				
40707																0	1030	461	5200	348	725	0	0	0	0	0	781	2203	0	0				
40855																0	538	0	1094	64	64	0	0	0	0	0	492	0	0	0				
41245																0	45	67	1149	25	59	34	0	0	0	0	216	762	0	0	income tax refund receivable			
41553																0	99	0	1087	0	5	0	0	0	0	0	983	0	0	0				
41629																0	684	381	2674	254	623	174	0	0	0	0	733	253	0	0	Investment in Bankers Insurance			
41647																0	6591	8401	25590	0	1182	382	0	0	0	0	6313	3103	0	0	Accounts Receivable			
41759																0	66	0	398	25	25	0	0	0	0	0	307	0	0	0				
41825																0	0	368	1054	123	177	54	0	0	0	0	509	0	0	0	Pre-Paid Taxes			
41937																0	270	0	1001	50	168	61	45	0	0	0	563	0	0	0	Accrued Int. U.S Agencies	FMAC Mortgage Servicing		
41955																0	232	0	734	0	130	0	0	0	0	0	336	36	0	0				
42037																16	59	42	674	58	74	0	0	0	0	0	499	0	0	0				
42055																0	407	0	1295	106	184	77	0	0	0	0	704	0	0	0	SOFTWARE			
42354																0	240	0	2692	0	44	0	0	0	0	0	622	1786	0	0				
42420																0	53001	32925	306158	0	38992	0	0	0	0	0	26782	154458	18910	0	RECEIVABLE FROM AFFILIATES			
42448																0	2988	1352	11105	377	673	256	0	0	0	0	6092	0	0	0	Computer Software			
42457																0	2	0	497	72	81	0	0	0	0	0	340	74	0	0				
43052																0	1426	203	6627	0	1417	1405	0	0	0	0	974	2607	0	0	Income Tax Receivable			
43155																0	1096	1575	5271	159	474	123	178	0	0	0	1742	384	0	0	artwork	security deposit-outsource		
43173	0	142795	22360	499237	0	261313	131113	0	0	0	0	59330	13439	0	0		142794														Federal Income Tax Receivable			
43351																0	0	0	28	0	23	23	0	0	0	0	5	0	0	0	IENC			
43454																0	25	0	174	26	27	0	0	0	0	0	122	0	0	0				
43511																0	3703	545	20834	0	3683	1372	0	0	0	0	1687	11216	0	0	Income Tax Receivable			
43744																0	661	252	3540	0	210	0	0	0	0	0	735	1682	0	0				
43856																0	178	29	1060	45	46	0	0	0	0	0	199	608	0	0				
43959																0	52	0	1288	453	570	0	0	0	0	0	666	0	0	0				
44040																0	1702	484	10189	88	88	0	0	0	0	0	2310	5605	0	0				
44134	0	6827	11084	44109	0	18385	9319	0	0	0	0	7575	238	0	0		0														Accounts Receivable - Miscellaneous			
44433																0	3966	2239	11064	1004	3183	1730	0	0	0	0	1676	0	0	0	Income Tax Current Asset			
44741																0	1155	1755	5679	924	927	0	0	0	0	0	1842	0	0	0				
44750																335	877	3190	5642	0	645	0	0	0	0	0	930	0	0	0				
44929																0	1192	0	2553	241	249	0	0	0	0	0	491	621	0	0				
45038																0	229	261	1524	0	19	0	0	0	0	0	1015	0	0	0				
45047																0	763	0	1572	127	159	0	0	0	0	0	650	0	0	0				
45056																0	181	0	995	100	182	82	0	0	0	0	632	0	0	0	Defined Benefit Plan Deferred Tax Asses (FASB 158)			
45430																0	664	447	5075	364	449	80	0	0	0	0	558	2957	0	0	Late Fees Receivable			
45458																0	34	22	139	0	14	0	0	0	0	0	69	0	0	0				
45551																0	2673	0	18212	375	1318	0	0	0	0	797	4492	8932	0	0				
45560																0	2825	0	21945	2080	4028	0	0	0	0	0	2392	12700	0	0				
45775																0	1320	493	5534	0	3151	2942	0	0	0	0	570	0	0	0	BOLI			
46053																0	1658	0	4232	134	134	0	0	0	0	0	994	1446	0	0				
46941																0	516	0	1224	71	71	0	0	0	0	0	637	0	0	0				
47153																0	2	0	268	0	0	0	0	0	0	0	254	12	0	0				
47247																0	1369	269	9447	381	1017	286	0	251	0	0	1339	5453	0	0	Software License	Pre Paid Expense	Income Tax Payable	
47256																0	214	84	478	0	56	0	0	0	0	0	124	0	0	0				
47452																0	36	0	317	30	57	23	0	0	0	0	224	0	0	0	PREPAID INSURANCE			
47500																0	2060	2019	6008	210	804	462	0	0	0	0	1079	46	0	0	Deferred Loan Costs			
48057																0	357	0	2863	103	125	0	0	0	0	0	873	1508	0	0				
48150																0	120	0	366	35	35	0	0	0	0	0	211	0	0	0				
48374																0	5579	0	24019	761	2135	0	0	0	0	0	5036	11269	0	0				
48440																0	378	211	2819	0	12	0	0	0	0	0	337	1881	0	0				
48730																0	1389	2380	6526	35	627	154	34	404	0	0	1900	230	0	0	A/R Miscellaneous	Tran Unposted Account	Federal Income Tax Payable	
49054																38	1492	0	2982	0	443	41	255	0	0	0	1047	0	0	0	Net computer Software	Discount on Issued CDS		
49148																23	403	0	2882	85	113	0	0	0	0	0	674	1692	0	0				
49241																0	2237	416	15432	330	494	0	0	0	0	0	3838	8447	0	0				
49344																0	2374	0	5142	164	483	164	0	0	0	0	429	1856	0	0	Rabi Trust			
49643																0	451	28	722	16	39	23	0	0	0	0	204	0	0	0	ACCOUNTS RECEIVABLE			
49652																0	453	0	1370	17	140	123	0	0	0	0	777	0	0	0	Accrued Income Tax Asset			
49821																0	4079	4792	34128	0	855	0	0	0	0	0	2802	21600	0	0				
49858																0	240	512	1184	86	122	0	0	0	0	0	310	0	0	0				
49951																0	0	0	2028	33	314	47	0	0	0	0	1451	263	0	0	FASB-158 Pension Plan Deferred Tax			
50144																0	188	267	3382	60	105	0	0	0	0	0	445	2377	0	0				
50461																0	0	1024	1214	0	10	10	0	0	0	0	180	0	0	0	Lease Deposit			
50546																0	385	0	854	0	74	31	0	0	0	0	395	0	0	0	PREPAID SERVICE CONTRACTS			
50854																0	0	0	471	55	55	0	0	0	0	0	416	0	0	0				
50957																0	1492	449	2864	97	457	306	34	0	0	0	466	0	0	0	Income Tax Receivable	Other Bank Owned Assets		
51253																0	561	0	6498	83	248	0	0	0	0	0	830	4859	0	0				
51356																0	0	0	520	0	73	0	0	0	0	0	447	0	0	0				
51459																176	428	0	4832	82	261	3	0	0	0	0	1864	2279	0	0	CDARS Outgoing RBP			
51730																12	195	0	963	62	186	109	0	0	0	0	582	0	0	0	UNPOSTED DEBITS			
51842																0	1298	0	3026	255	367	0	0	0	0	0	1361	0	0	0				
52410																0	377	251	1034	80	90	0	0	0	0	0	316	0	0	0				
52719																0	3834	137398	240434	0	63573	29423	25289	0	0	0	4001	31628	0	0	Dividends Interest & Other	Monthly Billing receivable		
52951																0	256	39	1081	122	133	0	0	0	0	0	653	0	0	0				
53015																0	9	12	411	61	168	67	0	0	0	0	222	0	0	0	PREMIUM PD US NOTES			
53033																0	8352	14429	37275	0	9660	5218	0	0	0	0	4834	0	0	0	CURRENT FEDERAL INCOME TAX RECEIVABLE			
53051																0	5	0	419	0	41	0	0	0	0	0	373	0	0	0				
53239																0	0	147	1089	86	89	0	0	0	0	0	609	244	0	0				
53453																0	167	0	571	138	138	0	0	0	0	0	266	0	0	0				
53752																0	47	0	361	0	69	0	0	0	0	0	245	0	0	0				
54049																0	521	263	2295	0	0	0	0	0	0	0	378	1133	0	0				
54058																31	958	0	3272	0	116	0	0	0	0	0	2198	0	0	0				
54357																0	0	0	1195	0	0	0	0	0	0	0	919	276	0	0				
54375																0	6587	2043	33618	735	6745	477	0	0	0	0	2590	15653	0	0	Computer Software			
54441																0	136	0	1358	74	84	0	0	0	0	0	946	192	0	0				
54656																0	608	505	6128	149	265	72	0	0	0	0	1728	3022	0	0	NSF Items in Unposted			
55176																0	3047	1774	14697	0	249	0	0	0	0	0	976	8651	0	0				
