"IDRSSD"	RCFD1578	RCFD1752	RCFD2148	RCFD2160	RCFD2166	RCFD2168	RCFD3549	RCFD3550	RCFD3551	RCFDA519	RCFDA520	RCFDB556	RCFDC009	RCFDC010	RCFDC436	RCFDJ448	RCFDJ449	RCON1578	RCON1752	RCON2148	RCON2160	RCON2166	RCON2168	RCON3549	RCON3550	RCON3551	RCONA519	RCONA520	RCONB556	RCONC009	RCONC010	RCONC436	RCONJ448	RCONJ449	TEXT3549	TEXT3550	TEXT3551	
1669																	CONF	2	1179	0	9972	79	741	0	0	0	0	0	1633	6419	0	0	0	CONF				
1829																	CONF	0	2879	1400	8737	0	3000	0	0	0	0	0	1458	0	0	0	0	CONF	z			
1856																	CONF	2	2725	0	4544	578	580	0	0	0	0	0	1239	0	0	0	0	CONF				
2040																	CONF	0	1546	280	7292	564	2151	81	225	0	0	0	883	2432	0	0	0	CONF	Computer Software Depreciation	Accrued Tax Asset		
2161																	CONF	0	786	0	4542	572	3114	0	0	0	0	221	421	0	0	0	0	CONF				
2376																	CONF	0	25046	25592	99638	216	8299	1801	0	0	0	0	9891	30810	0	0	0	CONF	Suspense and Clearing			
2554																	CONF	0	0	0	214	15	87	41	0	0	0	0	127	0	0	0	0	CONF	software			
2732																	CONF	0	174	481	5745	11	2309	287	0	0	0	0	2443	338	0	0	0	CONF	Fed Inc Tax Current receivable			
2750																	CONF	0	539	0	2526	79	280	0	0	0	0	0	882	825	0	0	0	CONF				
3252																	CONF	0	321	0	3837	0	769	0	0	0	0	0	2747	0	0	0	0	CONF				
3458																	CONF	0	182	0	599	26	132	0	0	0	0	0	285	0	0	0	0	CONF				
3720																	CONF	0	573	164	6144	286	805	0	0	0	0	0	1044	3558	0	0	0	CONF				
3953																	CONF	0	791	0	3362	142	705	0	0	0	0	0	1005	861	0	0	0	CONF				
4138																	CONF	0	1036	389	3421	0	1303	0	0	0	0	0	693	0	0	0	0	CONF				
4156																	CONF	0	2533	64	8143	0	973	0	0	0	0	0	1252	3321	0	0	0	CONF				
4231																	CONF	0	0	165	1785	0	556	0	0	0	0	0	1064	0	0	0	0	CONF				
4437																	CONF	0	1175	318	7864	0	1220	0	0	0	0	0	1273	3878	0	0	0	CONF				
4839																	CONF	0	2075	0	4759	0	1260	0	0	0	0	0	1424	0	0	0	0	CONF				
5005																	CONF	0	4637	4120	20939	2902	3220	0	0	0	0	0	1153	7809	0	0	0	CONF				
5069																	CONF	0	0	718	8625	0	5148	2677	0	0	0	0	2759	0	0	0	0	CONF	Account Receiveable			
5135																	CONF	26	1522	1051	11505	166	1328	0	0	0	0	0	4189	3415	0	0	0	CONF				
5210																	CONF	0	9170	3415	48246	1375	4513	0	0	0	0	0	3948	27200	0	0	0	CONF				
5331																	CONF	0	3847	2386	10413	0	1868	0	0	0	0	0	2018	294	0	0	0	CONF				
5461																	CONF	0	2050	0	12866	0	8228	3843	0	0	0	0	1874	714	0	0	0	CONF	QZAB			
5751																	CONF	0	303	0	3882	46	283	0	0	0	0	0	797	2499	0	0	0	CONF				
6039																	CONF	0	161	105	2475	0	1302	614	0	0	0	0	626	281	0	0	0	CONF	DUE FROM HOLDING COMPANY			
6141																	CONF	0	0	0	674	87	268	0	0	0	0	0	406	0	0	0	0	CONF				
6329																	CONF	502	769	2959	14620	633	3414	0	0	0	0	0	3073	4405	0	0	0	CONF				
6972																	CONF	0	4933	0	22871	0	7524	0	0	0	0	0	4117	6297	0	0	0	CONF				
7009																	CONF	0	0	174	12238	0	9666	6847	0	0	0	0	2398	0	0	0	0	CONF	RECEIVABLES			
7045																	CONF	14	261	0	1884	202	761	0	0	0	0	0	862	0	0	0	0	CONF				
7157																	CONF	0	23	0	869	0	289	96	0	0	0	0	557	0	0	0	0	CONF	lease contracts receivable			
7456																	CONF	0	303	0	1145	0	222	0	0	0	0	0	620	0	0	0	0	CONF				
7634																	CONF	0	399	0	1099	237	381	0	0	0	0	0	319	0	0	0	0	CONF				
8033																	CONF	0	1526	0	3915	106	317	120	0	0	0	0	1169	903	0	0	0	CONF	OTHER ASSETS			
8462																	CONF	0	21	0	1186	0	413	0	0	0	0	0	752	0	0	0	0	CONF				
8631																	CONF	0	158	74	2589	57	281	0	0	0	0	0	183	1893	0	0	0	CONF				
9357																	CONF	0	5867	0	7965	0	1057	0	0	0	0	0	1041	0	0	0	0	CONF				
9553																	CONF	0	781	0	4526	107	852	500	0	0	0	0	2023	870	0	0	0	CONF	Nebraska Fund XV - Tax Credits			
9807																	CONF	0	20135	0	120220	782	14913	11914	1500	0	0	0	7943	77229	0	0	0	CONF	SETTLEMENT CLAIM	PERFORMANCE BOND (MADISON CROSSING)		
9955																	CONF	0	729	0	2126	0	529	143	0	0	0	0	868	0	0	0	0	CONF	KANSAS WEALTH MANAGEMENT INC - NOTE REC			
10250																	CONF	34	1305	5704	11620	465	2765	369	0	0	0	0	1594	252	0	0	0	CONF	Computer Software			
10849																	CONF	0	1564	1831	7979	157	2411	0	0	0	0	0	1212	961	779	0	0	CONF				
10858																	CONF	0	1445	0	6548	0	2195	0	0	0	0	0	2908	0	0	0	0	CONF				
11145																	CONF	7	1091	210	5724	60	792	0	0	0	0	0	519	3112	0	0	0	CONF				
11640																	CONF	0	3488	0	15098	1112	1499	0	0	0	0	0	3422	6689	0	0	0	CONF				
11837																	CONF	0	569	424	1978	0	376	0	0	0	0	0	609	0	0	0	0	CONF				
12030																	CONF	0	4212	2681	12946	1899	5611	0	0	0	0	0	22	420	0	0	0	CONF				
12142																	CONF	319	739	0	3686	189	1787	0	0	0	0	0	1160	0	0	0	0	CONF				
12245																	CONF	0	416	0	1576	0	686	0	0	0	0	0	474	0	0	0	0	CONF				
12311	0	310142	315655	3269397	0	1032969	0	0	0	0	0	162101	1448530	0	0	0	CONF		310142															CONF				
12647																	CONF	0	310	0	1503	0	465	0	0	0	0	0	728	0	0	0	0	CONF				
12656																	CONF	0	29	0	284	35	129	34	0	0	0	0	126	0	0	0	0	CONF	PREPAID INCOME TAX			
12937																	CONF	0	862	0	2299	142	725	0	0	0	0	0	712	0	0	0	0	CONF				
12946																	CONF	0	2542	0	20013	0	3314	0	0	0	0	0	3232	10925	0	0	0	CONF				
12955																	CONF	0	450	0	1524	126	672	0	0	0	0	0	402	0	0	0	0	CONF				
13037																	CONF	0	545	1941	3668	0	658	0	0	0	0	0	524	0	0	0	0	CONF				
13103																	CONF	0	12036	10845	37635	1723	6893	0	0	0	0	0	3581	4280	0	0	0	CONF				
13251																	CONF	0	144	0	930	0	156	0	0	0	0	0	323	307	0	0	0	CONF				
13457																	CONF	0	0	0	1750	0	39	0	0	0	0	0	411	1300	0	0	0	CONF				
14052																	CONF	0	247	0	2198	83	400	0	0	0	0	0	249	1302	0	0	0	CONF				
14155																	CONF	12	558	0	4063	198	745	0	0	0	0	0	1161	1599	2	0	0	CONF				
14454																	CONF	0	122	0	406	0	123	0	0	0	0	0	161	0	0	0	0	CONF				
14650																	CONF	0	68	100	1655	59	147	0	0	0	0	0	122	1218	0	0	0	CONF				
14753																	CONF	0	9	0	648	12	175	0	0	0	0	0	464	0	0	0	0	CONF				
14865																	CONF	0	560	1368	8089	0	2042	0	0	0	0	0	2897	1222	0	0	0	CONF				
14977																	CONF	0	207	0	982	41	214	0	0	0	0	0	439	122	0	0	0	CONF				
16337																	CONF	0	2200	6465	11244	746	842	0	0	0	0	0	1675	62	0	0	0	CONF				
16458																	CONF	0	799	0	3148	0	892	0	0	0	0	0	1457	0	0	0	0	CONF				
16551																	CONF	0	2331	563	6454	37	649	0	0	0	0	0	904	2007	0	0	0	CONF				
16748																	CONF	0	295	0	2306	0	271	0	0	0	0	0	346	1394	0	0	0	CONF				
16944																	CONF	0	0	0	499	53	190	0	0	0	0	0	309	0	0	0	0	CONF				
16953																	CONF	0	0	0	450	17	106	0	0	0	0	0	344	0	0	0	0	CONF				
17110																	CONF	0	219	0	2760	0	2438	1142	0	0	0	0	103	0	0	0	0	CONF	INVESTMENT ADVISORY/TRUSTEE FEES RECEIVABLE			
17147																	CONF	0	36271	34163	221117	12806	35022	12447	0	0	0	0	20290	95371	4691	0	0	CONF	Taxes Refundable			
17259																	CONF	0	368	0	2510	115	259	0	0	0	0	0	393	1490	0	0	0	CONF				
17464																	CONF	0	10472	0	57820	6875	9230	0	0	0	0	0	4649	33469	0	0	0	CONF				
17950																	CONF	0	1007	63	4694	176	934	0	0	0	0	0	2282	408	0	0	739	CONF				
18050																	CONF	0	715	0	3222	0	1246	0	0	0	0	0	1261	0	0	0	0	CONF				
18135																	CONF	0	1501	0	8228	0	1184	0	0	0	0	0	1267	4276	0	0	0	CONF				
18377																	CONF	0	147	1	427	13	148	0	0	0	0	0	131	0	0	0	0	CONF				
18827																	CONF	0	1096	0	5551	1608	2889	0	0	0	0	0	1566	0	0	0	0	CONF				
18836																	CONF	0	930	896	6784	0	1407	0	0	0	0	0	721	2830	0	0	0	CONF				
18854																	CONF	0	594	0	2262	69	580	35	0	0	0	0	1088	0	0	0	0	CONF	ATM SETTLEMENT DEPOSIT			
18957																	CONF	0	257	0	487	39	41	0	0	0	0	0	189	0	0	0	0	CONF				
19356																	CONF	0	161	0	1297	59	383	0	0	0	0	0	401	352	0	0	0	CONF				
19730																	CONF	0	18195	24960	110267	2178	17216	0	0	0	0	0	7601	42295	0	0	0	CONF				
19936																	CONF	0	798	946	6332	198	1152	141	0	0	0	0	1470	1966	0	0	0	CONF	Federal Income Tax Overpayment			
19972																	CONF	0	214	248	2938	0	143	0	0	0	0	0	148	2185	0	0	0	CONF				
20053																	CONF	0	503	687	1608	104	104	0	0	0	0	0	314	0	0	0	0	CONF				
20370																	CONF	13	477	2487	6316	306	1432	0	0	0	0	0	722	1198	0	0	0	CONF				
20512																	CONF	0	1060	569	5137	0	2956	0	0	0	0	0	552	0	0	0	0	CONF				
20633																	CONF	0	1413	538	11121	0	1735	0	0	0	0	0	1136	6299	0	0	0	CONF				
20857																	CONF	0	1445	0	3871	311	674	0	0	0	0	0	1517	235	0	0	0	CONF				
21256																	CONF	0	88	0	642	0	34	0	0	0	0	0	30	490	0	0	0	CONF				
21359																	CONF	0	114	0	584	25	118	25	0	0	0	0	254	98	0	0	0	CONF	Insurance Agency Receivables			
21630																	CONF	0	379	0	984	61	279	0	0	0	0	0	326	0	0	0	0	CONF				
21658																	CONF	22	442	0	4232	57	594	0	0	0	0	0	887	2309	0	0	0	CONF				
22048																	CONF	33	1176	520	9332	351	2663	1175	0	0	0	0	1327	3646	0	0	0	CONF	Note Rec ZM Irrevocable Trust			
22356																	CONF	0	1807	0	9080	180	1532	619	483	0	0	0	2355	3386	0	0	0	CONF	Income Taxes Receivable	Computer Software		
22459																	CONF	42	760	85	1899	173	597	0	0	0	0	0	457	0	0	0	0	CONF				
22543																	CONF	0	196	6	1134	342	621	243	0	0	0	0	311	0	0	0	0	CONF	uposted general ledger transactions			
22552																	CONF	0	195	0	1401	0	310	43	0	0	0	0	896	0	0	0	0	CONF	PREPAID MAINTENANCE			
22730																	CONF	0	376	0	1374	0	525	0	0	0	0	0	473	0	0	0	0	CONF				
22936																	CONF	0	1212	1148	5917	0	1161	447	442	0	0	0	2205	191	0	0	0	CONF	Accounts Receivable - OREO sale proceeds	Taxes Receivable		
22954																	CONF	0	1307	242	3508	0	341	0	0	0	0	0	944	674	0	0	0	CONF				
23045																	CONF	0	211	0	460	0	72	0	0	0	0	0	177	0	0	0	0	CONF				
23241																	CONF	0	24713	0	86436	0	33716	10907	8687	8004	0	0	7951	20056	0	0	0	CONF	Equipment leased to others	Derivative instruments	Current income tax receivable	
23456																	CONF	2	290	0	1515	72	425	0	0	0	0	0	800	0	0	0	0	CONF				
23504																	CONF	0	1219	0	16743	0	11213	0	0	0	0	0	4311	0	0	0	0	CONF				
23540																	CONF	0	625	0	2359	59	875	38	13	0	0	0	859	0	0	0	0	CONF	ACCOUNTS RECEIVABLE MISCELLANEOUS	EQUIPMENT		
23643																	CONF	0	266	0	2594	0	1292	0	0	0	0	0	1036	0	0	0	0	CONF				
23755																	CONF	0	798	0	2758	1188	1633	0	0	0	0	0	327	0	0	0	0	CONF				
23812																	CONF	0	11434	468	34394	1282	18099	0	0	0	0	0	2867	1526	0	0	0	CONF				
24006																	CONF	0	1241	3551	13362	1755	4919	0	0	0	0	0	3651	0	0	0	0	CONF				
24453																	CONF	727	3740	0	6349	415	1652	0	0	0	0	0	957	0	0	0	0	CONF				
24659																	CONF	0	0	0	524	0	117	0	0	0	0	0	407	0	0	0	0	CONF				
24668																	CONF	135	868	0	3076	315	1348	0	0	0	0	0	860	0	0	0	0	CONF				
24855																	CONF	0	29	0	287	0	67	0	0	0	0	0	66	125	0	0	0	CONF				
24949																	CONF	0	3167	6709	20912	0	5552	0	0	0	0	0	2431	3053	0	0	0	CONF				
25357																	CONF	0	3947	0	5609	873	1296	239	9	175	0	0	366	0	0	0	0	CONF	Interest on Investments	Lease Loan and Suspense	Non Post DDA and Sav.	
25647																	CONF	0	0	0	448	65	88	0	0	0	0	0	360	0	0	0	0	CONF				
26149																	CONF	0	0	213	1047	48	309	15	0	0	0	0	525	0	0	0	0	CONF	ATM Settlement			
26242																	CONF	0	1992	0	16797	535	1781	0	0	0	0	0	2080	10944	0	0	0	CONF				
26457																	CONF	0	0	13	371	0	66	0	0	0	0	0	292	0	0	0	0	CONF				
26765																	CONF	0	2143	96	4588	0	1609	0	0	0	0	0	740	0	0	0	0	CONF				
26859																	CONF	0	495	2453	6877	0	2231	0	0	0	0	0	1698	0	0	0	0	CONF				
26916																	CONF	0	5203	658	14189	0	6765	4094	0	0	0	0	1563	0	0	0	0	CONF	Amounts due from brokers on trade date accounting			
27548																	CONF	217	4114	703	18637	680	3194	0	0	0	0	0	2269	8357	0	0	0	CONF				
27614																	CONF	0	1606	0	10903	0	1789	700	0	0	0	0	1265	6243	0	0	0	CONF	MONEYGRAM SETTLEMENT ACCT			
27847																	CONF	7	2259	0	13756	383	2053	0	0	0	0	0	3036	6408	0	0	0	CONF				
28152																	CONF	0	330	0	1820	0	247	0	0	0	0	0	286	957	0	0	0	CONF				
28255																	CONF	0	409	0	2934	0	1695	453	0	0	0	0	830	0	0	0	0	CONF	Returns in progress			
28349																	CONF	0	1221	0	3078	249	885	0	0	0	0	0	972	0	0	0	0	CONF				
28406																	CONF	0	4724	0	50825	0	10077	0	0	0	0	0	5111	30913	0	0	0	CONF				
28572																	CONF	0	1122	0	1322	0	38	0	0	0	0	0	162	0	0	0	0	CONF				
28732																	CONF	0	216	401	2801	91	361	0	0	0	0	0	424	1399	0	0	0	CONF				
29104																	CONF	0	10255	10465	57414	451	4967	0	0	0	0	0	4091	27636	0	0	0	CONF				
29636																	CONF	0	5375	327	34600	0	4117	0	0	0	0	0	5521	19260	0	0	0	CONF				
29953																	CONF	0	1680	0	2940	109	437	0	0	0	0	0	797	26	0	0	0	CONF				
30052																	CONF	0	110	0	321	16	144	28	55	0	0	0	67	0	0	0	0	CONF	Software and Art	Accounts Receivable		
30258																	CONF	0	2544	0	10163	0	2510	0	0	0	0	0	852	4257	0	0	0	CONF				
30418																	CONF	0	0	0	16775	1014	5097	216	631	278	0	0	11678	0	1220	0	0	CONF	Taxes Due from Pacific Life	MBS Principal Paydown Receivable	Computer Software	
30502																	CONF	0	5325	6431	21062	0	6401	0	0	0	0	0	2905	0	0	0	0	CONF				
30650																	CONF	0	1308	420	2627	145	333	87	0	0	0	0	566	0	0	0	0	CONF	accrued taxes payable 201750			
30810	0	46744	1426567	2287407	263617	414734	0	0	0	0	0	399362	0	0	0	0	CONF		46744															CONF				
31134																	CONF	0	649	0	2909	170	493	0	0	0	0	0	810	957	0	0	0	CONF				
31255																	CONF	779	1039	197	12701	0	2783	0	0	0	0	0	1656	7026	0	0	0	CONF				
31657																	CONF	0	146	0	3306	401	462	0	0	0	0	0	572	2126	0	0	0	CONF				
31826																	CONF	0	781	1155	4920	0	1882	0	0	0	0	0	1102	0	0	0	0	CONF				
31835																	CONF	0	1301	1909	10957	218	639	0	0	0	0	0	1095	6013	0	0	0	CONF				
32234																	CONF	0	82	0	959	41	290	0	0	0	0	0	587	0	0	0	0	CONF				
32766																	CONF	0	24	14	481	0	253	0	0	0	0	0	190	0	0	0	0	CONF				
33147																	CONF	4	1666	506	5716	263	1144	502	0	0	0	0	2400	0	0	0	0	CONF	NOL CF Tax Refund			
33259																	CONF	1337	794	9674	14745	0	2006	0	0	0	0	0	2271	0	0	0	0	CONF				
33268																	CONF	0	0	0	1848	101	468	0	0	0	0	0	767	613	0	0	0	CONF				
33727																	CONF	0	1323	4560	18184	0	3706	0	0	0	0	0	1212	7383	0	0	0	CONF				
33754																	CONF	11	0	0	375	50	160	0	0	0	0	0	215	0	0	0	0	CONF				
33839																	CONF	0	122	0	459	6	100	0	0	0	0	0	237	0	0	0	0	CONF				
33857																	CONF	0	972	0	2431	233	633	0	0	0	0	0	826	0	0	0	0	CONF				
34153																	CONF	0	2753	707	8106	962	2480	0	0	0	0	0	2166	0	0	0	0	CONF				
34359																	CONF	0	413	0	1757	17	75	0	0	0	0	0	311	958	0	0	0	CONF				
34425																	CONF	0	2359	0	6449	0	2929	0	0	0	0	0	1161	0	0	0	0	CONF				
34434																	CONF	0	635	0	3525	737	1657	0	0	0	0	0	1233	0	0	0	0	CONF				
34452																	CONF	34	57	0	2297	240	548	0	0	0	0	0	508	1184	0	0	0	CONF				
34537																	CONF	0	12608	16897	55868	2481	20746	0	0	0	0	0	5617	0	0	0	0	CONF				
34555																	CONF	6	2370	43	9610	151	819	0	0	0	0	0	1962	4416	0	0	0	CONF				
34742																	CONF	0	759	745	10088	292	1009	0	0	0	0	750	1289	5536	0	0	0	CONF				
34836																	CONF	0	0	0	857	0	252	63	0	0	0	0	324	281	0	0	0	CONF	Interest Rec'd Fed Agencies			
35057																	CONF	61	2424	0	5929	69	1096	0	0	0	0	0	821	1588	0	0	0	CONF				
35301	0	305105	983158	6452077	0	4785652	0	0	0	0	0	378162	0	0	0	0	CONF		305105															CONF				
35570																	CONF	0	80549	120256	384711	0	27329	0	0	0	0	0	40136	116441	0	0	0	CONF				
35646																	CONF	0	111	14	1172	0	124	0	0	0	0	0	330	593	0	0	0	CONF				
35842																	CONF	0	489	0	3256	122	701	0	0	0	0	0	1150	916	0	0	0	CONF				
36054																	CONF	0	6256	3399	36028	1189	7988	0	0	0	0	0	3394	14991	0	0	0	CONF				
36344																	CONF	0	2308	0	15715	367	2012	0	0	0	0	0	2695	8700	0	0	0	CONF				
36456																	CONF	25	212	0	3441	116	710	268	0	0	0	0	2021	498	0	0	0	CONF	DDA Suspense			
36858																	CONF	0	776	0	3301	0	1698	0	0	0	0	0	827	0	0	0	0	CONF				
36933																	CONF	211	209	0	1584	230	441	0	0	0	0	0	551	383	0	0	0	CONF				
37051																	CONF	0	280	0	1513	0	330	0	0	0	0	0	331	572	0	0	0	CONF				
37341																	CONF	0	17	0	1167	0	135	0	0	0	0	0	205	810	0	0	0	CONF				
37378																	CONF	0	513	1087	4289	76	846	0	0	0	0	0	1325	518	0	0	0	CONF				
37435																	CONF	20	2255	0	58772	632	51816	347	0	0	0	0	4701	0	0	0	46738	CONF	State Tax Credits			
37640																	CONF	0	10621	1005	49158	0	7956	0	0	0	0	0	7040	22536	0	0	0	CONF				
37659																	CONF	21	0	0	1197	148	209	0	0	0	0	0	527	461	0	0	0	CONF				
37743																	CONF	0	276	0	1383	47	659	253	0	0	0	0	448	0	0	0	0	CONF	Accrued Income Taxes Payable			
37949																	CONF	0	696	0	9300	90	1098	0	0	0	0	0	2232	5274	0	0	0	CONF				
38535																	CONF	0	1527	0	16025	468	1551	548	0	0	0	0	2038	10909	0	0	0	CONF	Current Taxes Receivable			
38740																	CONF	0	2032	0	5924	0	851	0	0	0	0	0	596	2445	0	0	0	CONF				
39327																	CONF	0	0	0	7741	415	1471	0	0	0	0	0	1052	5218	0	0	0	CONF				
39420																	CONF	0	5741	3253	39688	1109	10003	0	0	0	0	0	3740	16951	0	0	0	CONF				
39475																	CONF	0	10960	0	56867	0	7842	3830	2424	0	0	0	6105	31960	0	0	0	CONF	tax receivable	accounts receivable		
39756																	CONF	0	4998	0	14408	0	3484	0	0	0	0	0	2635	3291	0	0	0	CONF				
40033																	CONF	0	435	0	4911	142	455	0	0	0	0	0	302	3719	0	0	0	CONF				
40350																	CONF	0	264	0	878	0	171	0	0	0	0	0	443	0	0	0	0	CONF				
40707																	CONF	0	1060	382	6097	399	1621	0	0	0	0	0	705	2329	0	0	0	CONF				
40855																	CONF	0	659	0	1520	32	229	0	0	0	0	0	632	0	0	0	0	CONF				
41245																	CONF	0	45	107	1415	0	234	0	0	0	0	0	219	810	0	0	0	CONF				
41553																	CONF	0	99	0	1152	20	158	0	0	0	0	0	895	0	0	0	0	CONF				
41629																	CONF	0	981	544	4385	0	1879	501	0	0	0	0	704	277	0	0	0	CONF	Low Income Housing Investment			
41647																	CONF	0	6759	4845	19033	385	1305	0	0	0	0	0	5268	856	0	0	0	CONF				
41759																	CONF	0	66	0	690	45	201	0	0	0	0	0	423	0	0	0	0	CONF				
41825																	CONF	0	0	509	1884	252	775	81	0	0	0	0	600	0	0	0	0	CONF	Pre-Paid Taxes			
41937																	CONF	0	130	0	1071	47	220	0	0	0	0	0	721	0	0	0	0	CONF				
41955																	CONF	0	216	0	940	0	203	0	0	0	0	0	485	36	0	0	0	CONF				
42037																	CONF	0	0	0	823	28	293	0	0	0	0	0	530	0	0	0	0	CONF				
42055																	CONF	27	414	0	1396	111	469	0	0	0	0	0	513	0	0	0	0	CONF				
42354																	CONF	0	240	0	3219	26	326	0	0	0	0	0	764	1889	0	0	0	CONF				
42420																	CONF	0	53001	52148	351593	0	65001	0	0	0	0	0	20620	160823	20993	0	0	CONF				
42448																	CONF	0	4863	2375	17595	0	2509	0	0	0	0	0	7848	0	0	0	0	CONF				
42457																	CONF	0	2	0	620	40	93	0	0	0	0	0	450	75	0	0	0	CONF				
43052																	CONF	0	1426	0	4847	69	185	110	0	0	0	0	466	2770	0	0	0	CONF	Tax Refund Receivable			
43351																	CONF	0	0	0	85	0	38	0	0	0	0	0	47	0	0	0	0	CONF				
43454																	CONF	0	27	0	241	0	86	0	0	0	0	0	128	0	0	0	0	CONF				
43511																	CONF	82	3727	2416	24754	1301	5280	0	0	0	0	0	1489	11842	0	0	0	CONF				
43744																	CONF	0	661	2743	7357	0	1763	1356	0	0	0	0	405	1785	0	0	0	CONF	Taxes Receivable			
43856																	CONF	0	151	19	1180	66	222	0	0	0	0	0	143	645	0	0	0	CONF				
43959																	CONF	0	56	0	1173	127	636	60	0	0	0	0	481	0	0	0	0	CONF	Computer Software			
44040																	CONF	0	1702	490	12063	112	924	0	0	0	0	0	3030	5917	0	0	0	CONF				
44433																	CONF	0	3637	289	6124	569	931	51	0	0	0	0	1267	0	0	0	0	CONF	Security Deposits			
44741																	CONF	0	1155	1893	8992	0	4297	2736	0	0	0	0	1647	0	0	0	0	CONF	current income tax provision (receivable)			
44750																	CONF	0	733	1120	3960	0	1304	0	0	0	0	0	803	0	0	0	0	CONF				
44929																	CONF	0	1237	0	3134	234	838	0	0	0	0	0	390	669	0	0	0	CONF				
45038																	CONF	0	267	44	1708	0	452	0	0	0	0	0	945	0	0	0	0	CONF				
45047																	CONF	0	764	0	1953	103	454	0	0	0	0	0	735	0	0	0	0	CONF				
45056																	CONF	0	185	0	1080	43	203	62	0	0	0	0	692	0	0	0	0	CONF	Defined Benefit Plan Deferred Tax Asset (FASB 158)			
45430																	CONF	0	664	379	5208	476	567	0	0	0	0	0	475	3123	0	0	0	CONF				
45458																	CONF	0	34	30	191	0	46	0	0	0	0	15	66	0	0	0	0	CONF				
45551																	CONF	0	2521	0	21778	307	2784	0	0	0	0	0	7025	9448	0	0	0	CONF				
45560																	CONF	0	2609	0	28656	5455	9811	0	0	0	0	0	2682	13554	0	0	0	CONF				
45775																	CONF	0	1320	452	6176	0	806	0	0	0	0	0	473	3125	0	0	0	CONF				
46053																	CONF	0	1917	0	5169	878	878	0	0	0	0	0	836	1538	0	0	0	CONF				
46941																	CONF	0	516	0	1477	0	318	0	0	0	0	0	643	0	0	0	0	CONF				
47153																	CONF	0	0	0	429	0	70	0	0	0	0	2	345	12	0	0	0	CONF				
47247																	CONF	0	1669	654	12047	0	2561	0	0	0	0	0	1400	5763	0	0	0	CONF				
47256																	CONF	0	214	34	574	76	197	0	0	0	0	0	129	0	0	0	0	CONF				
47452																	CONF	0	36	0	345	14	159	0	0	0	0	0	150	0	0	0	0	CONF				
