"IDRSSD"	RCFD0071	RCFD0081	RCFD0426	RCFD1754	RCFD1773	RCFD2130	RCFD2145	RCFD2150	RCFD2160	RCFD2170	RCFD2930	RCFD2948	RCFD3000	RCFD3123	RCFD3163	RCFD3190	RCFD3200	RCFD3210	RCFD3230	RCFD3300	RCFD3545	RCFD3548	RCFD3632	RCFD3656	RCFD3838	RCFD3839	RCFD5369	RCFD6724	RCFDA130	RCFDB528	RCFDB529	RCFDB530	RCFDB989	RCFDB995	RCFDG105	RCFN2200	RCFN6631	RCFN6636	RCON0071	RCON0081	RCON0426	RCON1754	RCON1773	RCON2130	RCON2145	RCON2150	RCON2160	RCON2170	RCON2200	RCON2930	RCON2948	RCON3000	RCON3123	RCON3163	RCON3190	RCON3200	RCON3210	RCON3230	RCON3300	RCON3545	RCON3548	RCON3632	RCON3656	RCON3838	RCON3839	RCON5369	RCON6631	RCON6636	RCON6724	RCON8678	RCONA130	RCONB528	RCONB529	RCONB530	RCONB987	RCONB989	RCONB993	RCONB995	RCONG105	
5135																																							29726	8683	0	0	18299	0	4894	399	11505	320656	261728	1228	283785	0	3530	1042	20829	0	36870	651	320655	0	0	16650	0	0	19349	0	29254	232475			0	249638	246108	220	0	0	0	0	36870	
5210																																							17547	15317	0	10048	204841	0	14226	7934	48246	977585	765773	10117	896675	0	15278	0	79378	0	80910	4798	977585	0	0	68948	0	0	5455	3761	55746	710027			0	670943	655665	1709	0	0	0	41407	80910	
5331																																							1935	2993	0	0	246267	0	12641	1248	10413	415757	238511	4230	382033	0	2400	0	35792	0	33724	2580	415757	0	0	18151	0	0	16610	0	42651	195860			0	142660	140260	-3617	0	0	5000	98500	33724	
5461																																							22047	11985	259	0	60277	642	12055	608	12866	474319	409385	2826	427820	0	4377	0	15609	0	46499	2059	474319	0	0	38365	0	0	4241	0	115158	294227			0	357957	353580	1834	0	0	0	0	46499	
5751																																							0	1166	0	0	54460	0	207	0	3882	116906	90671	712	91383	0	1068	0	0	0	25523	600	116906	0	0	22241	0	0	700	0	6789	83882			0	56574	55506	1982	1685	0	0	0	25523	
6039																																							9528	2923	0	0	3748	0	1558	1388	2475	80739	71566	325	71892	0	1177	0	0	0	8847	469	80739	0	0	2730	0	0	5600	0	10176	61390			0	59696	58519	48	600	0	1	0	8847	
6141																																							0	4570	0	10687	0	0	180	30	674	52816	47875	162	48037	0	343	0	0	0	4779	400	52816	0	0	579	0	0	3800	0	14950	32925			0	23068	22725	0	13950	0	0	0	4779	
6329																																							20891	18380	0	0	44413	0	16484	5138	14620	492125	452854	2846	455700	0	8754	0	0	0	36425	2600	492125	0	0	13642	0	0	19400	0	101788	351066			0	379727	370973	783	1226	0	0	0	36425	
6972																																							37888	13033	263	126446	68165	0	34225	11290	22871	883136	736988	10629	789117	0	22100	0	41500	0	94019	2600	883136	0	0	12541	0	0	81897	0	146951	590037			0	591055	568955	-3019	0	0	0	0	94019	
7009																																							3053	369	0	0	312787	0	889	0	12238	589537	531355	6990	538345	0	0	0	0	0	51192	500	589537	25	0	46722	0	0	552	0	44871	486484			0	260176	260176	3418	0	0	0	0	51192	
7045																																							0	17268	0	21000	18210	0	1669	135	1884	128812	113546	379	113925	0	841	0	0	0	14887	100	128812	0	0	12201	0	0	2325	0	15809	97737			0	69487	68646	261	0	0	0	0	14887	
7157																																							0	671	0	0	19489	0	170	63	869	48295	43700	520	44220	0	367	0	0	0	4075	200	48295	0	0	3512	0	0	200	0	4169	39531			0	25807	25440	163	1593	0	0	0	4075	
7456																																							38	655	0	2823	14027	0	451	0	1145	52030	46955	133	47088	0	431	0	0	0	4942	400	52030	0	0	1227	0	0	2900	0	8853	38102			0	29916	29485	415	3406	0	0	0	4942	
7634																																							3428	4874	0	12	5304	0	706	1292	1099	68573	62775	195	64970	0	1192	0	2000	0	3603	200	68573	0	0	-2616	0	0	5950	0	5998	56777			0	53050	51858	69	0	0	0	0	3603	
8033																																							1001	4282	0	0	4891	0	2950	0	3915	150751	115790	1760	136274	0	917	0	18724	0	14477	774	150751	0	0	9172	0	0	4476	0	20556	95234			0	122729	121812	55	11900	0	0	0	14477	
8462																																							6199	10543	0	0	64219	0	345	0	1186	119412	103045	236	103281	0	470	0	0	0	16131	350	119412	0	0	13732	0	0	350	0	26985	76060			0	32340	31870	1699	5050	0	0	0	16131	
8631																																							279	2682	0	0	12543	0	1507	521	2589	55502	48597	371	48968	0	448	0	0	0	6534	500	55502	0	0	5211	0	0	800	0	14876	33721			0	33778	33330	23	2051	0	0	0	6534	
9357																																							18	8200	2681	0	25945	0	828	0	7965	468201	263023	1592	400894	0	6179	26052	75300	0	67307	500	468201	0	0	12071	0	0	54660	233991	81664	181359			0	168571	162392	76	129	0	55000	5979	67307	
9553																																							4814	1746	0	0	5941	0	1684	0	4526	97791	66169	1591	88651	0	823	0	17866	0	9140	400	97791	0	0	7503	0	0	1200	0	8441	57728			0	79903	79080	37	0	0	3025	0	9140	
9807																																							250909	18418	0	218667	173722	17	9542	122416	120220	2497891	1906226	9160	2289891	0	54495	0	305997	0	208000	20000	2497891	0	0	144896	8309	0	112272	0	51709	1854517			0	1630166	1575671	-69168	0	0	0	68508	208000	
9955																																							16903	1603	492	0	23612	0	1611	105	2126	100921	82541	262	88581	0	807	0	5778	0	12340	110	100921	0	0	8808	0	0	3023	0	13927	68614			0	55276	54469	399	0	0	0	0	12340	
10250																																							1981	22024	0	0	52222	0	12223	15199	11620	433265	391048	1175	397223	0	9831	0	5000	0	36042	1500	433265	0	0	5381	0	0	28200	0	47005	344043			0	327827	317996	961	0	0	0	0	36042	
10849																																							3948	19626	0	0	29907	0	3885	16330	7979	292592	243813	1342	264166	0	4147	694	19011	0	28426	16	292592	0	0	15745	0	0	12375	0	22572	221241			0	214370	210223	290	0	0	0	0	28426	
10858																																							14373	5594	0	0	65944	0	6253	568	6548	394091	303383	3660	357514	0	2977	2957	10654	0	36577	2500	394091	0	0	17911	0	0	14755	2297	49884	253499			0	292534	289557	1411	0	0	0	39817	36577	
11145																																							5472	4888	0	0	17371	85	6004	1420	5724	166030	141938	357	148856	0	2005	450	6561	0	17174	1000	166030	0	0	10804	0	0	5000	81	19235	122703			0	126340	124335	370	200	0	0	0	17174	
11640																																							917	11199	0	0	75282	0	5714	207	15098	322755	244616	2962	291078	0	2762	0	43500	0	31677	650	322755	0	0	7618	0	0	21420	0	43063	201553			0	213100	210338	1989	4000	0	0	0	31677	
11837																																							1932	1423	0	0	53220	0	843	1000	1978	103004	83867	596	91463	0	1059	0	7000	0	11541	314	103004	0	0	86	0	0	10686	0	5002	78865			0	43667	42608	455	0	0	0	0	11541	
12030																																							6754	6889	121	1000	5675	0	3154	4290	12946	321799	283413	2659	286072	0	9528	721	0	0	35727	300	321799	0	0	35093	0	0	300	0	30130	253283			0	287502	277974	34	2275	0	0	0	35727	
12142																																							151	10144	0	904	34559	0	6263	318	3686	167570	138698	2555	147375	0	1641	0	0	0	20195	1250	167570	0	0	5721	0	0	13250	0	36903	101795			0	109861	108220	-26	3325	0	0	6122	20195	
12245																																							1039	2208	0	0	32814	0	1485	450	1576	120180	101168	785	106953	0	1398	0	5000	0	13227	1419	120180	0	0	7662	0	0	3581	0	14711	86457			0	79826	78428	565	2180	0	0	0	13227	
12311	560757	690299	378936	0	9373674	0	478742	122329	3269397	52704040	616098	48582069	597539	1314557	388920	2353116	1490543	3524432	39999	52704040	395901	297380	-2067214	273330	0	5585773	744438		0	37341874	36027317	-34126	0	1772625	4121971	1331421	0	1331421				0	9373674					52704040	40720786		48582068				2353115					395901	297380						3002652	37718134							0	0	100	1772625		
12647																																							438	6782	0	4987	0	0	4193	239	1503	92776	76761	364	83325	0	716	0	6200	0	9451	125	92776	0	0	1497	0	0	7829	323	9310	67451			0	75027	74311	0	0	0	0	0	9451	
12656																																							108	370	0	908	0	0	194	0	284	16156	14737	91	14828	0	235	0	0	0	1328	72	16156	0	0	868	0	0	388	0	3999	10738			0	13276	13041	0	1251	0	0	0	1328	
12937																																							18370	1834	0	0	505	0	11573	0	2299	199357	159553	3299	167541	0	1513	0	4689	0	31816	750	199357	0	0	25724	0	0	5250	504	25115	134438			0	165785	164272	92	0	0	0	0	31816	
12946																																							2138	8588	1550	0	82060	33	12652	4411	20013	659584	560108	6195	589633	0	8329	9959	17980	0	69951	1	659584	0	0	51412	1140	0	17119	330	58556	501552			0	525039	516710	1419	0	0	5350	0	69951	
12955																																							13475	3431	0	2145	7	0	2925	553	1524	129187	112741	324	116790	0	951	0	3725	0	12397	1567	129187	0	0	2597	0	0	8233	3165	21324	91417			0	102913	101962	0	0	0	0	0	12397	
13037																																							2388	3025	995	0	28972	0	4387	1046	3668	155846	130249	290	130539	0	2232	7116	0	0	25307	900	155846	0	0	6706	0	0	17314	0	26770	103479			0	100012	97780	387	6469	0	0	0	25307	
13103																																							32396	14069	4119	401	245364	0	17076	1904	37635	1225344	930674	19184	1057610	1094	9922	4188	107752	0	166640	500	1225344	0	0	131516	0	0	34020	1645	35726	894948			0	875630	865708	604	831	8	0	0	167734	
13251																																							4753	2255	0	0	5653	0	98	352	930	38592	34318	114	34432	0	622	0	0	0	4159	25	38591	0	0	2263	0	0	1725	0	4009	30309			0	20302	19680	146	4871	0	0	0	4159	
13457																																							650	314	0	0	4299	0	13	0	1750	20037	14207	146	14353	0	119	0	0	0	5684	50	20037	0	0	5515	0	0	50	0	2281	11926			0	13130	13011	69	0	0	0	0	5684	
14052																																							3143	288	0	0	8580	0	2058	193	2198	62103	54125	207	55332	0	984	0	1000	0	6771	1000	62103	0	0	4076	0	0	1500	0	9662	44463			0	46119	45135	195	508	0	0	0	6771	
14155																																							0	950	0	0	6327	0	5933	1122	4063	111471	89736	677	97738	0	1668	0	6575	0	13733	176	111471	0	0	13257	0	0	160	0	12561	77175			0	94744	93076	140	0	0	750	0	13733	
14454																																							2502	497	0	0	6169	0	422	383	406	20772	15633	66	17249	0	280	696	1000	0	3523	75	20772	0	0	-312	0	0	3696	0	2875	12758			0	9977	9697	64	0	0	550	0	3523	
14650																																							2300	1463	0	3094	27	0	276	74	1655	25378	22460	388	22848	0	193	90	0	0	2530	200	25378	0	0	2029	0	0	300	0	6801	15659			0	15879	15686	1	713	0	0	0	2530	
14753																																							1708	2796	0	9074	12230	0	157	0	648	40143	36111	543	36654	0	503	0	0	0	3489	300	40143	0	0	773	0	977	1277	0	9046	27065			0	13993	13490	162	40	0	0	0	3489	
14865																																							10917	4124	485	0	23878	0	6882	774	8089	249423	221719	1355	223074	0	3220	0	0	0	26348	730	249422	0	0	11750	0	0	13492	0	41123	180596			0	194454	191234	376	3040	0	0	0	26348	
14977																																							8553	571	0	56	6277	0	407	0	982	44803	33716	223	37336	0	328	0	3397	0	7467	0	44803	0	0	7358	0	0	0	0	2776	30940			0	28285	27957	109	0	0	0	0	7467	
16337																																							172	11370	0	0	50729	0	19032	27119	11244	402205	367228	1437	389665	0	20022	0	21000	0	12540	350	402205	0	0	-46	0	0	9520	0	43497	323731			0	277613	257591	2716	24948	0	0	0	12540	
16458																																							19491	1502	0	33601	65193	0	10867	0	3148	275820	241197	1171	242421	0	2119	0	53	0	33399	941	275820	0	0	28690	0	0	2059	822	15603	225594			0	143222	141103	1709	93	0	0	0	33399	
16551																																							126	3486	0	579	14595	0	2769	2757	6454	161420	131683	1126	143809	644	2277	2349	11000	0	16967	175	161420	0	0	9730	0	0	6576	98	16323	115360			0	129939	127662	486	545	0	0	0	17611	
16748																																							707	1726	424	8896	12159	0	814	57	2306	56923	48258	550	50808	0	448	0	2000	0	6115	400	56923	0	0	2805	0	0	2600	871	10838	37421			0	26241	25793	310	3170	0	0	0	6115	
16944																																							0	5706	0	0	14239	0	115	266	499	35911	31414	264	31678	0	220	0	0	0	4233	1000	35911	0	0	1435	0	0	1500	0	4696	26718			0	15306	15086	298	0	0	0	0	4233	
16953																																							5817	3622	0	555	8629	0	92	0	450	33863	28448	137	28585	0	77	0	0	0	5278	100	33863	0	0	2524	0	0	2525	0	6581	21867			0	13775	13698	129	1000	0	0	0	5278	
17110																																							7720	4516	0	100	16498	0	1577	0	2760	112742	93077	1673	94750	0	319	0	0	0	17992	300	112742	0	0	10706	0	0	6986	0	0	93077			0	79890	79571	0	0	0	0	0	17992	
17147																																							113846	54735	13117	184313	514278	0	45996	21546	221117	4153592	3292445	20775	3595967	0	83660	132452	173100	0	557625	10871	4153592	0	0	116770	706	125	425217	15390	527070	2765375			0	2913364	2829704	4642	6392	0	0	109647	557625	
17259																																							14	1787	0	4	25309	0	1301	694	2510	64636	52198	1398	57096	0	134	0	3500	0	7540	769	64636	0	0	5148	0	0	769	0	6567	45631			0	32755	32621	854	396	0	0	0	7540	
17464																																							302760	28242	5281	1807	120458	1254	35779	47969	57820	1827205	1489510	23910	1749420	0	51533	0	236000	0	77785	750	1827205	0	0	-1053	0	0	76340	107	443492	1046017			0	1276580	1225047	1748	681	0	0	0	77785	
17950																																							6	4360	0	168	102245	0	5682	595	4694	270182	236642	2849	244616	0	2232	1695	5125	0	25566	725	270182	0	0	10899	0	0	12050	51	28862	207780			0	151768	149536	1892	1150	0	0	0	25566	
18050																																							3277	8399	666	17675	71091	0	12625	423	3222	319738	277632	1366	279695	0	2435	0	697	0	40043	1214	319738	0	0	28561	0	0	7671	299	75058	202574			0	200856	198421	2597	3640	0	0	0	40043	
18135																																							2211	3003	0	0	54809	0	12386	0	8228	251156	191670	865	231256	0	1347	0	26095	0	19900	456	251156	0	0	12510	0	0	6056	4275	51030	140640			0	143491	142144	878	24100	0	0	12626	19900	
18377																																							13071	5	0	0	8657	0	615	0	427	42528	39250	91	39341	0	152	0	0	0	3187	0	42528	0	0	2994	0	0	0	0	0	39250			0	19905	19753	193	0	0	0	0	3187	
18827																																							58511	5369	1618	0	60312	464	3972	1997	5551	402671	361108	1813	362921	0	3940	0	0	0	39750	528	402671	0	0	32855	0	0	7248	0	43011	318097			0	268817	264877	-881	0	0	0	0	39750	
18836																																							7814	3849	0	0	7727	0	4756	3858	6784	157684	137908	1482	144478	0	2542	0	5088	0	13206	180	157684	0	0	11203	0	0	1676	0	19029	118879			0	123084	120542	147	2354	0	0	0	13206	
18854																																							16242	1296	0	0	7007	0	2019	636	2262	130752	119789	384	120173	0	1146	0	0	0	10579	40	130752	0	0	5459	0	0	5060	0	19518	100271			0	101056	99910	20	1380	0	0	0	10579	
18957																																							1810	756	0	0	4887	0	219	64	487	29430	27239	33	28453	0	751	0	1181	0	977	200	29430	0	0	-28	0	0	805	0	3121	24118			0	21905	21154	0	53	0	0	0	977	
19356																																							22	1882	0	0	28359	0	829	1360	1297	76508	64584	1241	67934	0	841	0	2109	0	8574	2025	76508	0	0	3057	0	0	3200	0	8586	55998			0	42940	42099	292	660	0	0	0	8574	
19730																																							225437	33534	5710	5867	71693	0	69121	12470	110267	2320371	2000927	14368	2071517	0	51535	17847	56222	0	248854	4083	2320371	0	0	86824	0	0	156304	7035	374498	1626429			0	1811425	1759890	1643	1500	0	0	0	248854	
19936																																							21597	2890	0	2965	27897	0	6109	2236	6332	235167	208658	790	213831	0	3280	0	0	0	21336	420	235167	0	0	7882	0	0	12406	0	29279	179379			0	155921	152641	628	12500	0	0	4383	21336	
19972																																							16843	1337	0	16403	0	0	276	0	2938	73217	60170	728	60898	0	240	0	0	0	12319	0	73217	0	0	446	0	0	11873	0	0	60170			0	35660	35420	0	0	0	0	0	12319	
20053																																							7038	1255	300	0	9090	0	384	307	1608	68968	58711	273	61482	0	1009	1320	2498	0	7486	150	68968	0	0	1169	0	0	6053	0	9455	49256			0	47258	46249	114	1417	0	0	0	7486	
20370																																							15812	6510	0	0	13649	0	6218	10684	6316	196897	177686	1763	187825	0	5997	0	8376	0	9072	2865	196897	0	0	-13265	0	2696	16414	25	18386	159300			0	143680	137683	362	0	0	0	0	9072	
20512																																							1992	2470	0	544	39320	0	718	295	5137	102712	88876	3982	92858	0	553	0	0	0	9854	410	102712	0	0	8121	0	0	775	0	14774	74102			0	51737	51184	548	1052	0	0	0	9854	
20633																																							1182	5205	0	6853	49273	0	6415	203	11121	323663	289522	2142	297664	0	2774	0	6000	0	25999	1106	323663	0	0	23682	0	0	1394	0	24858	264664			0	219145	216371	-183	27040	0	0	0	25999	
20857																																							8383	4465	0	0	107515	0	1368	0	3871	181277	145620	478	164052	0	621	142	17954	0	17225	200	181277	0	0	5342	0	0	8300	0	89281	56339			0	53104	52483	3383	3050	0	0	0	17225	
21256																																							1735	130	0	0	237	0	76	143	642	8961	7920	11	7931	0	143	0	0	0	1030	105	8961	0	0	425	0	0	495	0	1907	6014			0	5788	5645	5	353	0	0	0	1030	
21359																																							99	2570	0	0	3957	0	119	32	584	22572	19672	51	20050	0	150	0	327	0	2522	550	22572	0	0	1094	0	0	700	0	2151	17521			0	15361	15211	178	0	0	0	0	2522	
21630																																							219	1727	0	0	39297	0	1484	0	984	75849	60234	439	67401	0	348	0	4385	0	8448	281	75849	0	0	5098	0	0	1919	0	12054	48180			0	30911	30563	1150	1575	0	0	2343	8448	
21658																																							306	1145	0	0	27081	0	1442	61	4232	142215	126719	989	127916	0	1376	0	208	0	14299	100	142215	0	0	9529	0	0	4157	0	11513	115206			0	101295	99919	513	8029	0	0	0	14299	
22048																																							86	4792	0	0	35859	0	3676	189	9332	184860	141775	1395	166659	0	2744	0	19848	0	18201	1000	184860	0	0	9991	0	0	6400	0	22382	119393			0	133670	130926	810	0	0	0	3641	18201	
