"IDRSSD"	RIAD3123	RIAD4230	RIAD4605	RIAD5523	RIADB522	RIADC079	RIADC233	RIADC389	RIADC390	RIADC435	RIADC781	
34836	154	50	8	0	111	15	0			0	0	
35057	1644	428	128	0	1354	266	0			0	0	
35301	100319	25493	459	0	79019	4736	84			0	0	
35570	84605	47500	208	0	55052	18155	0			0	0	
35646	243	0	5	0	249	11	0			0	0	
35842	1202	795	17	0	974	584	0			0	0	
36054	13222	2360	383	0	11725	1246	0			0	0	
36344	3178	1125	115	0	2264	326	0			0	0	
36456	874	300	11	0	576	13	0			0	0	
36858	2539	-656	482	0	3987	1274	0			0	0	
36933	1224	300	110	0	1915	1101	0			0	0	
37051	596	162	1	0	715	282	0			0	0	
37341	566	84	12	0	508	38	0			0	0	
37378	2650	495	0	0	2282	127	0			0	0	
37435	14395	6143	373	0	16052	8173	0			0	0	
37640	11700	3875	572	0	11016	3763	0			0	0	
37659	406	60	2	0	405	61	0			0	0	
37743	1057	700	11	0	631	235	-50			0	0	
37949	1860	250	81	0	1541	12	0			0	0	
38535	11539	8650	82	0	6430	3623	0			0	0	
38740	1548	455	30	0	1324	261	0			0	0	
39327	629	654	26	0	638	689	0			0	0	
39420	17197	6294	610	0	18792	8499	0			0	0	
39475	37645	12500	2719	0	38999	16573	0			0	0	
39756	4861	1112	73	0	4286	610	0			0	0	
40033	853	-277	120	0	1373	363	0			0	0	
40350	259	0	0	0	259	0	0			0	0	
40707	2343	436	11	0	2364	468	0			0	0	
40855	462	112	5	0	444	99	0			0	0	
41245	575	261	25	0	365	76	0			0	0	
41553	741	80	30	0	752	121	0			0	0	
41629	2291	645	117	0	1945	416	0			0	0	
41647	37225	22418	354	0	23530	9077	0			0	0	
41759	476	195	3	0	326	48	0			0	0	
41825	2476	144	76	0	2345	89	0			0	0	
41937	347	132	6	0	337	128	0			0	0	
41955	294	0	5	0	290	0	-1			0	0	
42037	511	304	23	0	318	134	0			0	0	
42055	738	0	60	0	984	306	0			0	0	
42354	718	75	19	0	689	65	0			0	0	
42420	85646	53552	2970	0	81639	52515	0			0	0	
42448	9648	2710	438	0	7560	1060	0			0	0	
42457	275	35	14	0	228	2	0			0	0	
43052	2389	639	202	0	2293	745	0			0	0	
43351	50	30	2	0	11	0	7			0	0	
43454	202	23	1	0	180	2	0			0	0	
43511	6341	1546	2	0	5858	1065	0			0	0	
43744	9588	4866	63	0	7705	3046	0	0	0	0	0	
43856	252	10	0	0	258	16	0			0	0	
43959	780	0	51	0	844	115	0			0	0	
44040	2098	320	49	0	1955	226	0			0	0	
44433	5321	2995	333	0	6875	4882	0			0	0	
44741	3838	6944	68	0	3230	6404	0			0	0	
44750	2150	623	7	0	2326	806	0			0	0	
44929	669	81	102	0	866	380	0			0	0	
45038	1399	420	1	0	1019	41	0			0	0	
45047	1483	254	15	0	1257	43	0			0	0	
45056	725	0	0	0	740	15	0			0	0	
45430	1314	316	33	0	1336	371	0			0	0	
45458	123	10	1	0	117	5	0			0	0	
45551	4833	1612	250	0	3714	743	0			0	0	
45560	6085	943	96	0	5246	200	0			0	0	
45775	894	225	0	0	671	2	0			0	0	
46053	2336	1123	167	0	2082	1036	0			0	0	
46941	992	135	41	0	900	84	0			0	0	
47153	246	15	21	0	221	11	0			0	0	
47247	5928	2764	63	0	5340	2239	0			0	0	
47256	705	407	2	0	416	120	0			0	0	
47452	587	0	54	0	534	1	0			0	0	
47500	2505	1175	138	0	2059	867	0			0	0	
48057	947	570	2	0	405	30	0			0	0	
48150	142	9	0	0	140	7	0			0	0	
48374	8225	2575	148	0	7038	1536	0			0	0	
48440	579	75	0	0	712	208	0			0	0	
48730	6210	17973	69	0	3216	15048	0			0	0	
49054	5174	3083	35	0	4508	2452	0			0	0	
49148	785	190	6	0	607	18	0			0	0	
49241	3639	1226	164	0	3061	1062	250			0	0	
49344	538	148	15	0	426	51	0			0	0	
49643	214	0	0	0	214	0	0			0	0	
49652	1665	70	27	0	1582	14	0			0	0	
49821	8289	5600	415	0	9719	7445	0			0	0	
49858	626	560	49	0	243	226	0			0	0	
49951	551	0	0	0	631	80	0			0	0	
50144	434	90	16	0	433	105	0	0	0	0	0	
50461	3555	700	13	0	3700	858	0			0	0	
50546	720	657	23	218	366	108	0			0	0	
50854	662	45	36	0	671	90	0			0	0	
50957	547	550	3	0	2518	6	-2518			0	0	
51253	2548	782	41	0	1976	251	0			0	0	
51356	396	72	12	0	532	220	0			0	0	
51459	1309	221	262	0	1028	202	0			0	0	
51730	539	226	15	0	403	105	0	0	0	0	0	
51842	5440	1200	2	0	4550	312	0			0	0	
52410	250	0	2	0	251	3	0			0	0	
52719	0	0	0	0	0	0	0			0	0	
52951	1091	128	63	0	1008	108	0			0	0	
53015	160	0	17	0	146	3	0			0	0	
53033	20209	18065	1392	0	36670	6376	-29542			0	0	
53051	247	0	0	0	250	3	0			0	0	
53239	1227	0	11	0	1225	9	0			0	0	
53453	221	43	2	0	201	25	0			0	0	
53752	79	0	2	0	78	1	0			0	0	
54049	1519	415	77	0	1055	28	0	0	0	0	0	
54058	2838	925	134	0	2741	962	0			0	0	
54357	340	460	24	0	326	470	0			0	0	
54375	11355	2412	406	0	13364	4827	0			0	0	
54441	993	253	50	0	1013	323	0			0	0	
54656	2232	700	79	0	1648	195	0			0	0	
55176	1484	301	1	1	1224	41	0			0	0	
55336	2132	0	9	0	2229	106	0			0	0	
55635	883	180	13	0	802	112	0			0	0	
55653	428	90	53	0	380	95	0	0	0	0	0	
56258	1300	559	58	0	1120	437	0			0	0	
56351	7748	405	234	0	7892	783	0			0	0	
56427	357	43	2	0	332	20	0			0	0	
56548	6708	2840	24	0	4840	996	0			0	0	
56557	65075	25546	3974	9532	75009	29922	0			0	0	
56717	7152	1100	45	0	6253	246	0			0	0	
57040	645	54	54	0	668	131	0			0	0	
57228	1945	651	30	0	1696	432	0			0	0	
57255	722	215	91	0	811	395	0			0	0	
57451	5254	1843	127	0	3657	373	0			0	0	
57572	232	39	35	0	368	210	0			0	0	
57956	1850	446	60	0	1588	244	0			0	0	
58074	2011	273	77	0	2302	641	0			0	0	
58207	2621	311	62	0	2935	687	0			0	0	
58225	2709	750	49	0	2438	528	0			0	0	
58243	160153	144534	2498	534	127222	113567	0			0	0	
58355	32	0	0	0	32	0	0			0	0	
58551	1088	135	21	0	963	31	0			0	0	
58636	2079	225	137	0	2592	875	0			0	0	
58757	607	-100	89	0	840	222	0			0	0	
58971	70428	38125	2384	0	69547	39628	0			0	0	
59316	5513	730	20	0	5453	690	0			0	0	
59352	2103	633	1	0	1556	87	0			0	0	
59679	69	48	0	0	104	83	0			0	0	
59754	128	34	3	0	104	13	0			0	0	
60143	956700	423000	36401	0	984953	487795	141			0	0	
60330	4578	4108	111	0	4767	4408	0			0	0	
60433	622	205	36	0	531	150	0			0	0	
60545	773	114	0	0	659	0	0			0	0	
60554	430	104	1	0	422	97	0			0	0	
60648	3318	785	155	0	3126	748	0			0	0	
61122	24288	10653	2251	0	20090	8706	0			0	0	
61355	10542	3862	1248	0	13274	7842	0			0	0	
61476	925	118	0	0	807	0	0			0	0	
61757	2013	150	87	0	2006	230	0			0	0	
61832	3597	2117	16	0	2787	1323	0			0	0	
61953	395	130	9	0	325	69	0			0	0	
62044	265	0	18	0	275	28	0			0	0	
62110	0	0	0	0	0	0	0			0	0	
62147	916	309	95	0	1296	784	0			0	0	
63050	1030	150	14	0	893	27	0			0	0	
63069	324224	151687	9912	0	288493	121590	-4278			0	54749	
63078	17936	8650	927	0	16212	7853	0			0	0	
63201	348	25	4	0	341	22	0			0	0	
63359	8874	9932	7	0	4096	5161	0			0	0	
63573	4195	225	22	0	4528	580	0			0	0	
63733	3166	1125	135	0	2513	607	0			0	0	
63742	3120	575	16	0	3414	885	0			0	0	
63751	101	5	8	0	90	2	0			0	0	
64150	1386	610	0	0	1154	378	0			0	0	
64543	14688	10390	72	0	7441	3215	0			0	0	
64552	823	145	16	0	672	10	0			0	0	
64619	18152	25500	934	539	19873	27616	0			0	0	
64730	3394	880	17	0	2745	248	0			0	0	
65205	3380	180	0	0	3300	100	0			0	0	
65241	3507	4238	127	0	2088	2946	0	0	0	0	0	
65513	47	0	0	0	47	0	0			0	0	
65559	2094	227	3	0	1897	33	0			0	0	
65746	10515	6700	500	0	7999	4684	0			0	0	
65858	11245	2100	328	0	11105	2288	0			0	0	
66015	5034	4471	160	0	5655	5252	0			0	0	
66154	468	720	9	0	614	875	0			0	0	
66172	3633	850	5	0	2788	10	0			0	0	
66275	2026	-190	244	0	1994	22	0			0	0	
66837	4525	150	89	0	5621	1335	0			0	0	
67142	739	257	50	0	575	143	0			0	0	
67151	6702	1980	55	0	5284	617	0			0	0	
67209	4970	175	111	0	4978	294	0			0	0	
67254	5	0	0	0	5	0	0			0	0	
67311	119930	64803	14427	0	115083	76957	2574			0	0	
68345	1601	0	23	0	1695	117	0			0	0	
68448	291	75	35	0	341	160	0			0	0	
68756	984	244	114	0	1216	590	0			0	0	
68831	1683	33	102	0	1905	357	0			0	0	
68840	2210	1020	526	0	1798	1134	0			0	0	
68859	5894	1350	251	0	5072	779	0			0	0	
68943	1704	295	219	0	1732	542	0			0	0	
69333	11334	1773	33	0	10199	671	0			0	0	
69678	5377	768	106	0	5183	680	0			0	0	
69847	134	22	2	0	135	25	0			0	0	
70049	2988	2185	6	0	2277	1480	0			0	0	
70058	307	12	2	0	322	29	0			0	0	
70218	1153	101	0	0	1239	187	0			0	0	
70414	2641	547	27	0	2329	262	0			0	0	
70638	1460	760	149	0	1171	620	0			0	0	
70955	135	0	15	0	120	0	0			0	0	
71318	6110	1441	61	0	5477	869	0			0	0	
71457	2524	204	5	0	2315	0	0			0	0	
71859	96	0	4	0	113	21	0	0	0	0	0	
72258	2500	457	12	0	2150	119	0			0	0	
72351	1525	305	57	0	1268	105	0			0	0	
72454	565	5	16	0	549	5	0	0	0	0	0	
72678	1714	885	95	0	1243	509	0			0	0	
73031	4445	8042	307	0	3500	7404	0			0	0	
73116	13329	7615	28	0	10966	5280	0			0	0	
73152	815	95	15	0	715	10	0			0	0	
73554	2686	440	622	0	2827	1203	0			0	0	
73956	472	140	104	0	476	248	0			0	0	
74056	661	45	38	0	587	9	0			0	0	
74140	13018	3231	902	0	12979	4094	0			0	0	
74159	219	35	0	0	202	18	0			0	0	
74403	6262	1064	82	0	5443	327	0			0	0	
74449	75	8	2	0	65	0	0			0	0	
74458	965	46	0	0	1319	400	0			0	0	
75053	3169	1250	100	0	2453	634	0			0	0	
75259	492	390	38	0	102	38	0			0	0	
75446	2124	800	338	0	3850	2864	0			0	0	
75455	760	0	16	0	761	17	0			0	0	
75558	1700	837	141	0	2043	1321	0			0	0	
75633	674004	219574	53777	0	680782	280129	0			0	4687	
75651	852	0	15	0	844	7	0			0	0	
76135	2625	1970	123	0	3763	3231	0			0	0	
76153	713	40	13	0	756	96	0			0	0	
76443	1429	180	28	0	1274	53	0			0	0	
76854	4500	1406	66	0	5250	2222	0			0	0	
77150	387	167	8	0	344	132	0			0	0	
77253	970	107	84	0	925	146	0			0	0	
77422	3305	975	240	0	2840	750	0			0	0	
77758	2609	85	106	0	14077	202	-11457	0	0	0	0	
77851	9781	4775	195	0	8776	3965	0			0	0	
78036	1244	100	8	0	1240	104	0			0	0	
78157	415	62	15	0	393	55	0			0	0	
78241	793	455	6	0	349	17	0			0	0	
78559	542	247	0	0	477	182	0			0	0	
78858	20707	18415	98	0	8975	6781	0			0	0	
79042	564	453	57	0	513	459	0			0	0	
79127	613	170	162	0	507	226	0			0	0	
79145	1634	610	24	0	1925	925	0			0	0	
79257	244	400	0	0	237	393	0			0	0	
79855	3607	650	31	0	4004	1078	0	0	0	0	0	
80020	16	2	0	0	16	2	0			0	0	
80150	120	110	26	0	121	137	0			0	0	
80431	677	208	22	0	688	241	0			0	0	
80552	308	0	13	0	296	1	0			0	0	
80936	1698	1040	133	0	1562	1037	0			0	0	
81429	3532	2056	199	0	2543	1266	0			0	0	
82033	2005	1937	103	0	1032	1067	0			0	0	
82257	206	0	1	0	222	17	0	0	0	0	0	
82350	234	107	25	0	216	114	0			0	0	
82659	825	272	4	0	561	12	0			0	0	
83151	2223	1753	45	0	2559	2134	0			0	0	
83236	108	20	1	0	95	8	0			0	0	
83375	5150	2991	374	0	4350	2565	0			0	0	
83638	59890	43513	5856	0	76635	66114	0			3031	0	
83834	1093	165	13	0	1018	103	0			0	0	
83852	108	0	2	0	106	0	0			0	0	
83955	414	68	9	0	375	38	0	0	0	0	0	
84046	435	115	0	0	434	114	0			0	0	
84055	78	0	0	0	86	8	0			0	0	
84251	122	0	0	0	122	0	0			0	0	
84541	6867	3431	825	0	6156	3545	0			0	0	
84804	215	62	0	0	175	22	0			0	0	
85052	638	155	9	0	499	25	0			0	0	
85258	748	90	41	0	641	24	0			0	0	
85454	369	30	50	0	334	45	0			0	0	
85931	1481	800	75	0	1441	835	0			0	0	
86349	2071	363	17	0	1854	163	0			0	0	
86358	352	0	2	0	350	0	0			0	0	
86527	15311	11515	391	0	11145	7740	0			0	0	
86554	489	20	16	0	507	54	0			0	0	
87047	849	343	16	0	952	462	0			0	0	
87159	496	200	13	0	346	63	0			0	0	
87234	3657	2659	36	0	3698	2731	-5			0	0	
87476	5981	3598	285	0	4874	2776	0			0	0	
88240	40	40	0	0	247	0	-247			0	0	
88259	499	10	3	0	508	22	0			0	0	
88352	1002	449	40	0	729	216	0			0	0	
88455	1360	400	231	0	1298	569	0			0	0	
88530	2008	1722	37	0	1377	1128	0			0	0	
88950	485	417	0	0	348	280	0			0	0	
89032	464	221	6	0	440	203	0			0	0	
89135	707	199	6	0	868	366	0			0	0	
89162	0	0	0	0	0	0	0			0	0	
89751	8844	3450	178	0	9454	4238	0			0	0	
89854	1406	202	124	0	1497	417	0			0	0	
89957	298	31	2	0	292	27	0			0	0	
90047	172	9	0	0	163	0	0	0	0	0	0	
90328	4246	1563	163	0	3555	1035	0			0	0	
90337	3255	1250	206	0	3132	1333	0			0	0	
90645	451	0	0	0	451	0	0			0	0	
90739	1079	240	44	0	1199	404	0			0	0	
91156	2153	400	220	0	2104	571	0			0	0	
91259	950	76	27	0	871	24	0			0	0	
91615	608	235	1	0	386	14	0			0	0	
91651	1258	1341	5	0	1408	1496	0			0	0	
91754	1687	450	20	0	1272	55	0			0	0	
91950	444	0	25	0	499	80	0			0	0	
92050	949	670	18	0	1043	782	0			0	0	
92144	281	0	27	0	256	2	0			0	0	
92706	1190	285	34	0	1176	305	0			0	0	
92854	256	0	0	0	279	23	0	0	0	0	0	
92902	103	0	5	0	100	2	0			0	0	
93244	2736	1565	26	0	2476	1331	0			0	0	
93413	1890	304	18	0	1631	63	0			0	0	
93543	5574	2282	151	0	4455	1314	0			0	0	
93619	0	0	0	0	0	0	0			0	0	
93721	85383	45454	3656	0	88894	52621	0			0	390	
93758	653	220	5	0	474	46	0			0	0	
94139	3061	585	503	0	3100	1127	0			0	0	
94456	575	82	19	0	575	101	0			0	0	
94522	4757	1811	53	0	3296	403	0			0	0	
94755	1104	290	13	0	1063	262	0			0	0	
94858	986	160	51	0	907	132	0			0	0	
95051	3265	2295	183	0	3199	2412	0			0	0	
95659	542	104	17	0	520	99	0			0	0	
96553	1020	90	43	0	965	78	0			0	0	
97055	1407	180	8	0	1247	28	0			0	0	
97279	96	18	12	0	80	14	0			0	0	
97457	393	53	9	0	396	65	0			0	0	
97804	3606	306	9	223	3514	0	0			0	0	
97943	1390	60	36	0	1297	3	0			0	0	
98351	392	50	107	0	380	145	0			0	0	
98454	1620	1054	136	0	1161	731	0			0	0	
98463	4532	1700	7	0	3930	1105	0			0	0	
98548	2784	23	1	0	2884	124	0			0	0	
98641	1882	180	97	0	2635	1030	0			0	0	
98717	2395	180	0	0	2215	0	0			0	0	
99059	4090	875	7	0	3215	7	0			0	0	
99143	1245	415	81	0	1045	296	0			0	0	
99255	480	0	0	0	482	2	0			0	0	
99442	1207	495	108	0	1225	621	0			0	0	
99536	1951	585	46	0	1704	384	0			0	0	
99853	311	108	33	0	311	141	0			0	0	
99974	2711	2497	152	0	2426	2364	0	0	0	0	0	
100236	2818	2073	136	0	2707	2098	0			0	0	
100357	6376	3332	337	0	6106	3399	0			0	0	
100553	393	0	6	0	477	90	0			0	0	
100562	38770	29314	1671	0	35473	27688	0			0	214	
100843	3757	2174	324	0	3286	2027	0			0	0	
101019	74350	25300	432	0	66771	18153	0			0	0	
101037	10240	9250	402	0	7702	7114	0			0	0	
101345	904	36	9	0	882	23	0			0	0	
101439	2886	1163	292	0	2297	866	0			0	0	
101671	3147	979	186	0	2993	1011	0			0	0	
101738	1805	209	168	0	1948	520	0			0	0	
101952	908	154	3	0	779	28	0			0	0	
102155	91	7	4	0	111	31	0			0	0	
102333	377	115	4	0	259	1	0			0	0	
102342	1785	160	103	0	2163	641	0	0	0	0	0	
102539	215	9	0	0	215	9	0			0	0	
102557	210	114	2	0	94	0	0	0	0	0	0	
103134	727	0	2	0	733	8	0			0	0	
103255	19643	8474	3183	0	18076	10090	0			0	0	
103554	1445	240	134	0	1205	134	0			0	0	
103563	313	44	1	0	270	2	0			0	0	
103602	0	0	0	0	0	0	0			0	0	
104038	26918	20214	782	0	29314	23392	0			0	0	
104056	1830	335	25	0	1858	388	0			0	0	
104234	500	90	36	0	444	70	0			0	0	
104430	3468	1249	20	0	3481	1282	0			0	0	
104542	192	25	2	0	193	28	0			0	0	
105026	4876	3904	130	0	4224	3382	0			0	0	
105044	93	60	8	0	91	66	0			0	0	
105053	1107	275	25	0	923	116	0			0	0	
105071	3791	3213	228	0	3333	2983	0	0	0	0	0	
105222	4423	1504	48	0	3765	861	-33			0	0	
105530	2324	885	236	0	1578	375	0			0	0	
105633	2091	1275	28	0	1509	721	0			0	0	
106359	13188	8325	1835	0	11624	8596	0			0	0	
106377	12621	4652	510	0	13311	5839	-13			0	0	
106452	7506	4450	997	0	10616	8557	0			0	0	
106519	490	270	57	0	506	343	0	0	0	0	0	
106546	2016	275	319	0	2969	1547	0			0	0	
106658	4214	830	47	0	3820	483	0			0	0	
107057	178	23	0	0	188	33	0	0	0	0	0	
107226	426	0	1	0	425	0	0			0	0	
107244	40250	11900	963	0	39619	12232	0			0	0	
107431	3243	3875	73	0	1933	2638	0			0	0	
107459	93	4	0	0	89	0	0			0	0	
107758	375	130	30	0	384	169	0	0	0	0	0	
108269	482	45	15	0	470	48	0	0	0	0	0	
108652	184	0	0	0	184	0	0			0	0	
108746	82	10	0	0	78	6	0	0	0	0	0	
108951	1387	280	7	0	1191	91	0			0	0	
