"IDRSSD"	RCFD0071	RCFD0081	RCFD0426	RCFD1754	RCFD1773	RCFD2130	RCFD2145	RCFD2150	RCFD2160	RCFD2170	RCFD2930	RCFD2948	RCFD3000	RCFD3123	RCFD3163	RCFD3190	RCFD3200	RCFD3210	RCFD3230	RCFD3300	RCFD3545	RCFD3548	RCFD3632	RCFD3656	RCFD3838	RCFD3839	RCFD5369	RCFD6724	RCFDA130	RCFDB528	RCFDB529	RCFDB530	RCFDB989	RCFDB995	RCFDG105	RCFN2200	RCFN6631	RCFN6636	RCON0071	RCON0081	RCON0426	RCON1754	RCON1773	RCON2130	RCON2145	RCON2150	RCON2160	RCON2170	RCON2200	RCON2930	RCON2948	RCON3000	RCON3123	RCON3163	RCON3190	RCON3200	RCON3210	RCON3230	RCON3300	RCON3545	RCON3548	RCON3632	RCON3656	RCON3838	RCON3839	RCON5369	RCON6631	RCON6636	RCON6724	RCON8678	RCONA130	RCONB528	RCONB529	RCONB530	RCONB987	RCONB989	RCONB993	RCONB995	RCONG105	
375566																																							2315	6302	0	0	62094	0	3282	58	7453	268090	226281	1968	241749	0	2333	0	13500	0	26341	750	268090	0	0	10959	0	0	12337	5279	44355	181926			0	183125	180792	2295	515	0	0	0	26341	
375650																																							1000	586	0	7547	608	0	241	25	1199	31053	26906	55	26961	0	194	0	0	0	4092	100	31053	0	0	3819	0	0	150	0	5039	21867			0	18091	17897	23	1950	0	0	0	4092	
376068																																							2964	2531	0	0	33359	0	176	0	271	51650	45827	109	45936	0	450	0	0	0	5714	200	51650	0	0	5238	0	0	200	0	11863	33965			0	9749	9299	76	3050	0	0	0	5714	
376125																																							12350	5088	915	0	57929	0	6029	803	3918	251391	216112	2555	222469	0	2961	490	187	0	28922	155	251391	0	0	22350	0	0	5000	0	39596	176516			0	166830	163869	1417	0	0	0	3615	28922	
376237																																							1863	1437	0	1114	19283	75	411	195	962	49397	38458	59	44267	0	250	0	5750	0	5130	1	49397	0	0	3341	0	0	1455	0	16139	22319			0	22182	21932	333	2125	0	0	0	5130	
376433																																							456	1713	0	0	14912	0	3074	3378	4428	112990	97778	2328	101606	0	1279	0	1500	0	11384	203	112990	0	0	-313	0	0	11884	0	10031	87746			0	80183	78904	-390	6125	0	0	0	11384	
376442																																							4486	10553	0	0	31447	251	6961	547	6302	261115	223812	1829	235796	0	2223	1950	8000	0	25319	750	261115	0	0	19937	0	0	4000	171	30966	192846			0	188187	185964	632	12483	0	0	2155	25319	
376657																																							1	857	0	0	17920	0	374	2	782	51206	43213	125	43452	0	383	0	0	0	7754	100	51206	0	0	6999	0	0	200	0	5995	37218			0	26992	26609	455	4661	0	0	114	7754	
376947																																							0	2765	0	0	7656	0	1773	986	3084	98454	76893	118	85011	0	1308	0	8000	0	13443	100	98454	0	0	12647	0	0	800	0	10806	66087			0	81252	79944	-104	2246	0	0	0	13443	
377663																																							20	2001	0	0	16723	0	1510	98	2264	58813	53669	523	54192	0	276	0	0	0	4621	200	58813	0	0	392	0	0	3750	0	9481	44189			0	34653	34377	279	1820	0	0	0	4621	
377850																																							24	3300	0	968	4712	0	771	797	971	44780	36963	69	41032	0	388	0	4000	0	3748	1142	44780	0	0	1249	0	0	1226	0	12206	24758			0	33500	33112	131	125	0	0	0	3748	
377908																																							225296	45373	993	177006	646906	0	20932	0	67657	2047650	1563583	54442	1914684	0	14216	2665	205449	0	132966	2250	2047650	0	0	64079	0	0	69973	0	99751	1463832			0	875038	860822	-3336	0	0	0	91210	132966	
378026																																							9881	4360	279	0	42440	0	2954	193	5617	180673	142266	1137	164606	0	1385	0	12000	0	16067	1350	180673	0	0	12703	0	0	1716	523	23329	118937			0	115424	114039	298	387	0	9203	0	16067	
378044																																							3435	864	0	3977	0	0	176	212	155	19395	17264	58	17322	0	217	0	0	0	2073	100	19395	0	0	1182	0	0	791	0	3288	13976			0	9323	9106	0	1470	0	0	0	2073	
378110																																							2696	1568	0	0	16698	0	1126	0	746	48510	42131	438	44050	0	143	0	1481	0	4460	194	48510	0	0	3796	0	0	194	0	6120	36011			0	25777	25634	276	42	0	0	0	4460	
378549																																							6	2208	0	0	27059	0	5778	7681	2288	135061	119805	1520	128837	0	2894	0	5000	0	6224	270	135061	0	0	-2492	0	0	8370	0	12747	107058			0	90029	87135	76	2906	0	0	2512	6224	
378558																																							1890	1721	0	0	6107	0	1614	338	986	81592	66831	1286	73617	0	509	26	5500	0	7975	251	81592	0	0	6807	0	0	875	0	11283	55548			0	67419	66910	42	2000	0	0	0	7975	
378642																																							2310	630	0	0	32286	0	469	0	812	55878	40626	94	43820	0	699	0	3100	0	12058	400	55878	0	0	10896	0	0	400	0	9882	30744			0	19945	19246	362	125	0	0	0	12058	
378651																																							3055	5313	0	71740	0	0	7260	0	5504	283918	226250	1302	262728	0	1827	0	35176	0	21190	2158	283918	0	0	15936	0	0	3096	3454	27980	198270			0	184419	182592	0	5000	0	0	0	21190	
378950																																							250	2420	0	8	64518	0	2424	102	1718	151463	128229	895	129124	0	1768	0	0	0	22339	150	151463	0	0	21257	0	0	700	0	18883	109346			0	77291	75523	232	4500	0	0	0	22339	
379050																																							1170	1139	0	0	1914	0	38	286	1205	17680	13044	121	15126	0	271	0	1799	0	2554	25	17680	0	0	747	0	0	1725	0	1181	11863			0	12199	11928	57	0	0	162	0	2554	
379153																																							500	3371	0	516	5308	0	1749	0	596	56352	51679	139	51818	0	546	0	0	0	4534	323	56352	0	0	1058	0	0	3008	0	8966	42713			0	38213	37667	145	6645	0	0	0	4534	
379359																																							25195	7464	0	14543	21310	0	6797	283	13991	446798	367394	4803	395520	0	9171	14666	10000	1381	51278	600	446798	0	0	25474	0	0	24800	764	32913	334481			0	350956	341785	404	0	0	0	11942	51278	
379470																																							6907	487	13	0	18345	0	760	0	2974	93132	70302	609	79411	0	415	0	8500	0	13721	0	93132	0	0	13423	0	0	0	0	7962	62340			0	61684	61269	298	2377	0	0	0	13721	
379649																																							3536	9567	0	10991	19238	0	2570	380	8214	137911	97210	1461	98671	0	629	0	0	0	39240	250	137911	0	0	38319	0	0	750	0	18752	78458			0	80269	79640	-79	3775	0	0	0	39240	
379920																																							93152	134764	37508	803478	690473	0	112686	18447	389712	8389884	6307563	57023	7196806	80000	99391	517961	312542	612	1113078	4255	8389884	0	0	107982	0	0	1028786	19063	504466	5803097			0	5672031	5572640	-27945	0	0	0	519066	1193078	
380346																																							2365	1516	0	6107	1609	0	1680	160	1295	75120	58359	322	69804	0	716	0	8173	0	5316	68	75120	0	0	4577	0	0	650	0	7742	50617			0	61104	60388	21	0	0	2950	0	5316	
380458																																							1949	1159	0	0	0	0	717	22	194	18215	14527	72	16099	0	119	571	1500	0	2116	600	18215	0	0	216	0	0	1300	0	2613	11914			0	13252	13133	0	470	0	0	0	2116	
380533																																							3557	869	0	618	4059	355	1568	445	820	59856	55063	323	55386	0	361	0	0	0	4470	60	59856	0	0	3392	0	0	1015	369	5446	49617			0	44557	44196	3	3000	0	0	0	4470	
380654																																							18401	2069	0	16967	4492	0	932	0	1020	106795	97092	297	97389	0	629	0	0	0	9406	360	106795	0	0	6188	0	0	2806	0	10224	86868			0	59952	59323	52	3591	0	0	0	9406	
380841																																							4721	749	0	7	4916	0	1152	878	210	34566	30843	152	30995	0	368	0	0	0	3571	170	34566	0	0	2519	0	0	750	0	5707	25136			0	21557	21189	132	744	0	0	0	3571	
380944																																							1458	5672	429	25	2505	317	673	159	2226	96901	78436	989	84671	0	1205	0	3885	0	12230	401	96901	0	0	3626	0	0	8198	0	9922	68514			0	84642	83437	5	0	0	0	1361	12230	
381026																																							33	2569	0	5529	0	0	529	0	1769	43227	34729	208	37690	0	210	0	2753	0	5537	400	43227	0	0	4759	0	0	400	0	3941	30788			0	29488	29278	-22	3520	0	0	0	5537	
381343																																							17577	13113	2535	0	320710	0	29137	4799	47315	1088481	917567	3851	992051	0	14933	4104	15018	0	96430	900	1088481	0	0	18889	0	0	74617	583	100508	817059			0	650693	635760	2024	12848	0	0	55615	96430	
381754																																							4018	682	0	0	3084	0	91	0	327	17350	15157	46	15203	0	236	0	0	0	2147	50	17350	0	0	1447	0	0	650	0	2071	13086			0	8379	8143	0	1005	0	0	0	2147	
381839																																							42	2279	0	4307	19203	0	3438	840	1857	134601	118535	398	123029	0	1244	0	4096	0	11572	340	134601	0	0	10688	0	0	340	0	14725	103810			0	100700	99456	204	3179	0	0	0	11572	
381950																																							827	9074	329	0	96269	0	1578	3994	4957	211255	186998	2363	189361	0	806	0	0	0	21894	1000	211255	0	0	18928	0	0	1000	0	29254	157744			0	79668	78862	966	15365	0	0	0	21894	
382050																																							18929	16635	506	0	41685	754	3161	2067	11406	232268	202387	2291	210678	0	4743	0	6000	0	21590	1125	232268	0	0	11426	0	0	8475	1599	30038	172349			0	140269	135526	564	0	0	0	0	21590	
382069																																							5	8919	756	0	268456	0	18422	273	10823	455220	348625	15094	398964	0	1561	4771	23775	0	56256	1000	455220	0	0	22093	0	0	29449	0	48922	299703			0	132331	130770	3714	12025	0	0	11470	56256	
382256																																							387	1293	0	0	8892	0	497	0	534	35776	30858	322	32430	0	394	0	1250	0	3346	200	35776	0	0	2883	0	0	200	0	3681	27176			0	22468	22074	63	2099	0	0	0	3346	
382443																																							490	954	0	0	24802	0	938	75	3864	104072	70280	2208	83608	0	859	0	11120	0	20464	425	104072	0	0	17454	0	0	2075	65	12354	57926			0	73743	72884	510	0	0	0	0	20464	
382537																																							107	1627	0	0	20792	0	1466	1899	4101	188382	162974	1074	170049	0	2210	0	6000	0	18334	1107	188383	0	0	12886	0	0	4443	0	18624	144350			0	154145	151935	-102	6455	0	0	1	18334	
382649																																							21	14540	592	6492	104169	0	4478	40	7010	306972	228846	1151	274696	0	1407	1157	8400	0	32276	2000	306972	0	0	15288	0	0	12476	289	8666	220180			0	169591	168184	2512	0	0	0	36299	32276	
382658																																							300	2028	0	6383	0	20	641	0	3186	119305	103948	185	108133	0	1172	0	4000	0	11172	370	119305	0	0	10302	0	0	500	0	8813	95135			0	100622	99450	0	7297	0	0	0	11172	
382667																																							83792	57745	9129	116	559602	0	12455	6238	118390	3374759	2680429	19302	3031731	0	54735	6675	322000	10000	343028	118184	3374759	0	0	191724	0	0	24343	29978	381659	2298770			0	2485374	2430639	8777	60000	0	0	0	343028	
382742																																							1050	1624	128	0	4157	0	3166	1360	1431	63737	53588	187	57275	0	591	0	3500	0	6462	1733	63737	0	0	-265	0	0	4945	0	8937	44651			0	46353	45762	49	5059	0	0	0	6462	
382854																																							848	2056	0	0	14758	6	3716	1693	3402	97739	77665	205	88370	0	987	275	10500	0	9369	300	97739	0	0	2930	0	0	5953	0	17964	59701			0	71279	70292	186	693	0	0	0	9369	
383534																																							35	2488	2210	8290	19754	0	7885	10497	3385	241036	175675	1395	208102	0	3049	9147	0	0	32934	1335	241036	0	0	19101	0	0	12447	0	28790	146885			0	180394	177345	51	0	0	30440	592	32934	
384018																																							0	20241	1178	2418	101958	0	6681	838	14592	1077710	945394	9910	955304	0	16555	21513	0	0	122406	52500	1077710	0	0	62519	0	0	7500	0	302810	642584			0	889846	873291	-113	35000	0	0	0	122406	
384335																																							0	4545	0	0	6292	0	588	52	10991	97390	79873	3151	83024	0	800	0	0	0	14366	35	97390	0	0	12195	0	0	2107	0	20211	59662			0	70732	69932	29	4990	0	0	0	14366	
384353																																							302	337	0	2032	0	0	29	0	224	9142	8257	19	8276	0	88	0	0	0	866	40	9142	0	0	166	0	0	660	0	1485	6772			0	6306	6218	0	0	0	0	0	866	
384652																																							307448	2910	0	265	264474	8170	2951	2595	127912	1061156	708122	23182	1006824	0	6391	0	196645	0	54332	407	1061156	0	0	14642	0	0	78602	48179	97747	610375			0	302255	295864	-39319	388	0	0	78875	54332	
384830																																							3646	2093	0	0	30368	0	3950	3212	1464	121071	108350	1001	109351	0	1621	0	0	0	11720	1200	121071	0	0	3920	0	2588	3800	0	24508	83842			0	77959	76338	212	0	0	0	0	11720	
385350																																							1884	1994	0	2618	0	0	1822	425	2197	94954	78769	524	87443	0	1078	0	8150	0	7511	300	94954	0	0	4731	0	0	2480	0	6473	72296			0	81345	80267	0	3747	0	0	0	7511	
385547																																							5012	1604	131	3983	10814	0	1903	276	1869	92224	75432	405	76538	0	761	0	701	0	15686	50	92224	0	0	15358	0	0	200	0	8246	67186			0	66269	65508	78	1124	0	0	0	15686	
385631																																							0	555	0	53	10620	0	63	0	545	20300	16984	52	17036	0	205	0	0	0	3264	200	20300	0	0	1937	0	0	600	0	1945	15039			0	7558	7353	527	1111	0	0	0	3264	
386049																																							5721	2167	0	255	12218	0	1487	1376	2686	76581	59229	893	68122	0	892	0	8000	0	8459	100	76581	0	0	7960	0	0	150	0	5191	54038			0	49895	49003	249	1668	0	0	0	8459	
386142																																							181	2938	413	0	13989	0	1136	620	2539	76321	67306	843	68159	0	602	0	10	0	8162	245	76321	0	0	5804	0	0	1755	291	9286	58020			0	53816	53214	358	1000	0	0	0	8162	
386357																																							14	758	0	0	20401	0	70	207	1628	30084	26594	409	27543	0	79	0	0	0	2541	500	30084	0	0	1315	0	0	500	0	8501	18093			0	7085	7006	226	0	0	540	0	2541	
386432																																							497	12463	0	8119	27325	0	3784	536	1068	97310	83540	390	83930	0	430	0	0	0	13380	100	97310	0	0	12734	0	0	300	0	13134	70406			0	41623	41193	246	2325	0	0	0	13380	
386450																																							20525	2023	0	33711	0	0	1756	0	5243	165388	133229	474	152703	0	814	0	19000	0	12685	150	165388	0	0	2720	0	0	9815	0	8609	124620			0	102544	101730	0	0	400	0	0	12685	
386731																																							74	17390	0	12137	74069	0	1635	753	5281	179976	147320	1873	152733	0	772	32	3540	0	27243	175	179976	0	0	25569	0	0	175	0	19568	127752			0	67737	66965	1324	1640	0	0	0	27243	
386825																																							2197	2724	0	12502	34	0	1935	41	485	51976	44765	292	45057	0	227	0	0	0	6919	2400	51976	0	0	2119	0	0	2400	0	15578	29187			0	28290	28063	0	3995	0	0	0	6919	
386852																																							11041	4490	1668	2174	50761	0	3516	337	2074	213395	174921	896	177119	0	2347	14367	0	0	36276	250	213395	0	0	1269	0	0	34312	2082	30055	144866			0	119066	116719	445	4166	0	0	1302	36276	
387055																																							13530	1100	0	1	10180	0	4941	1061	4781	98735	82783	1664	87028	0	1380	0	2581	0	11708	183	98736	0	0	7075	0	0	4336	0	13552	69231			0	64471	63091	114	50	0	0	0	11708	
388155																																							11	7172	0	0	21868	0	2796	5275	3334	231344	210790	263	211053	0	2757	460	0	0	20291	1000	231344	0	0	14747	0	0	4000	0	33855	176935			0	186763	184006	544	6422	0	0	0	20291	
388258																																							690	3683	0	0	6495	0	76	310	402	29024	24819	195	25014	0	116	0	0	0	4010	100	29024	0	0	3656	0	0	225	0	2920	21899			0	16955	16839	29	529	0	0	0	4010	
388557																																							206	228	0	2	801	0	86	0	154	4491	2706	12	2718	0	39	0	0	0	1773	25	4491	0	0	1399	0	0	335	0	2429	277			0	3029	2990	14	24	0	0	0	1773	
388744																																							9183	2160	0	0	22668	0	4084	4253	5265	181480	150486	1819	165450	0	3316	0	13145	0	16030	1550	181480	0	0	4615	0	0	10450	0	20140	130346			0	125683	122367	-585	11500	0	0	0	16030	
388753																																							1386	498	0	0	2485	0	127	0	545	29559	25257	1206	26463	0	345	0	0	0	3096	75	29559	0	0	561	0	0	2425	0	2223	23035			0	21965	21620	35	2898	0	0	0	3096	
388940																																							389	922	0	0	15164	0	1820	1295	3815	56793	48003	314	49558	0	574	153	750	0	7235	3000	56793	0	0	946	0	0	3000	0	5986	42017			0	31992	31418	289	1817	0	0	491	7235	
389059																																							641	3413	96	0	6195	146	1113	20	1732	56972	48612	443	51655	0	386	0	2600	0	5317	400	56972	0	0	377	0	0	4359	0	7399	41213			0	44002	43616	181	0	0	0	0	5317	
389358																																							4116	874	0	42464	2688	0	0	0	1121	90404	75070	480	75550	0	39	0	0	0	14854	500	90404	0	0	10818	0	0	3500	0	13079	61990			0	37180	37141	36	2000	0	0	0	14854	
389826																																							993	2405	0	0	3991	0	1667	82	296	31050	28030	178	28208	0	83	0	0	0	2842	60	31050	0	0	1088	0	0	1700	0	5505	22525			0	18735	18652	-6	2964	0	0	0	2842	
390167																																							0	15589	0	0	0	0	1	0	357	15947	0	577	577	0	0	0	0	0	15370	200	15947	0	0	14970	0	0	200	0	0	0	2	N/A	0	0	0	0	0	0	0	0	15370	
390336																																							0	3864	0	0	135778	105	8088	938	14477	354448	281307	2368	312393	0	2206	0	28000	0	42055	339	354448	0	0	40381	0	0	360	0	39238	242069			0	188784	186578	975	4620	0	718	0	42055	
390457																																							12119	352	0	0	18250	0	339	96	599	43267	38838	177	39015	0	390	0	0	0	4252	221	43267	0	0	1195	0	0	2492	0	7103	31735			0	11902	11512	344	0	0	0	0	4252	
390840																																							8819	2994	246	0	9302	148	6019	2649	4003	176911	140901	1499	160663	0	3288	981	18263	0	16248	696	176911	0	0	6619	0	0	8803	0	17113	123788			0	142348	139060	130	2690	0	0	0	16248	
391418																																							31	6893	0	0	90435	0	2622	727	3322	193437	152462	4556	159093	0	1619	0	2075	0	34344	400	193437	0	0	30143	0	0	6000	0	26087	126375			0	91026	89407	-2199	0	0	0	0	34344	
391557																																							0	721	0	986	0	0	986	5	1327	29537	26429	204	26633	0	267	0	0	0	2904	150	29537	0	0	1781	0	0	973	0	4084	22345			0	24501	24234	0	1278	0	0	0	2904	
391838																																							34133	18221	69	0	119753	0	34532	16468	68473	1770240	1441154	10297	1610000	94	34862	4606	151088	0	160146	3210	1770240	0	0	25716	0	0	128967	925	168269	1272885			0	1487019	1452157	2253	20903	0	0	7461	160240	
391959																																							750	501	0	0	4106	33	241	0	1051	31313	24342	236	28008	0	366	0	3430	0	3305	30	31313	0	0	3143	0	0	80	0	3603	20739			0	24911	24545	52	86	0	0	0	3305	
391977																																							23040	5964	0	55428	27555	0	18441	0	30432	480657	399926	7700	422681	0	3124	0	5055	0	57976	0	480657	0	0	59092	0	0	0	360	38379	361547			0	322561	319437	-1116	0	0	0	10000	57976	
392031																																							4332	1206	0	0	2688	0	1467	4142	1602	75045	65796	100	69896	0	885	0	4000	0	5149	1750	75045	0	0	29	0	0	3346	0	12415	53381			0	60493	59608	24	0	0	0	0	5149	
392152																																							1101	417	0	1228	0	0	231	0	381	20719	17519	120	18537	0	301	0	898	0	2182	50	20719	0	0	987	0	0	1145	0	2758	14761			0	17390	17089	0	272	0	0	0	2182	
392255																																							165	3827	0	275	20668	0	2794	660	1586	67930	58190	675	61465	0	379	164	0	0	6465	125	67930	0	0	5645	0	0	125	0	9579	48611			0	38170	37791	570	0	0	2600	0	6465	
392778																																							11519	3961	0	2713	141248	0	12588	0	7346	278689	217565	4783	228497	0	940	0	6149	0	50192	150	278689	0	0	48650	0	0	0	0	9125	208440			0	100254	99314	1392	0	0	0	0	50192	
393252																																							16164	3151	0	0	22894	0	672	0	1207	84368	71324	197	71521	0	867	0	0	0	12847	200	84368	0	0	11437	0	0	500	0	15105	56219			0	40647	39780	710	500	0	0	0	12847	
393355																																							6299	2918	0	0	18237	0	3723	755	889	89120	79620	746	81366	0	453	45	1000	0	7754	663	89120	0	0	5650	0	0	1135	3664	20229	59391			0	52373	51920	306	670	0	0	0	7754	
393757																																							1210	10099	0	39	31540	0	370	100	1458	89046	70157	282	79937	0	1479	885	2024	0	9109	300	89046	0	0	-119	0	0	8356	0	7258	62898			0	44824	43345	572	0	0	0	7474	9109	
393850																																							1999	2597	0	0	11579	0	7535	1798	2506	113775	84761	295	102654	0	2436	0	15837	0	11121	133	113775	0	0	1258	0	0	9367	0	9672	75089			0	88197	85761	363	0	0	1761	0	11121	
393953																																							5015	9197	0	0	115172	0	7042	964	1952	344883	314355	1379	315734	0	2657	0	0	0	29149	383	344883	0	0	26703	0	0	415	0	65212	249143			0	208198	205541	1648	0	0	0	0	29149	
394156																																							12940	252	0	0	10881	0	494	116	1109	54266	48743	282	50068	0	613	0	1043	0	4198	250	54266	0	0	3001	0	0	900	0	5056	43687			0	26959	26346	47	2128	0	0	0	4198	
394259																																							147	3130	1365	0	119558	0	2001	27	6264	263787	180875	887	238923	0	3302	2611	34281	0	24864	500	263787	0	0	15113	0	0	6089	0	20508	160367			0	131986	128684	3162	0	0	4605	18275	24864	
394352																																							2908	2156	0	0	4021	0	229	150	985	34952	31826	95	31921	0	302	0	0	0	3031	60	34952	0	0	1197	0	0	1700	0	5554	26272			0	23560	23258	74	1245	0	0	0	3031	
395238	1773492	373677	1871	0	563316	0	42921	23958	276883	7674102	58048	6963416	0	128213	6229	1100688	0	710686	3153	7674102	64987	69906	528344	0	0	163026	0		0	4560186	4431973	16163	0	40482	710686	84388	0	84388				0	559764					7674102	3953961		6963416				1100688					64987	69906						1221909	2732052							114795	0	1655943	40482		
395256																																							3870	1096	0	0	9908	0	139	0	264	36237	31206	80	31286	0	166	0	0	0	4951	180	36237	0	0	2004	0	0	2620	0	7145	24061			0	12796	12630	147	8330	0	0	0	4951	
395779																																							118	774	0	652	1293	0	3279	116	1698	52684	41432	350	47032	0	505	0	5250	0	5652	10	52684	0	0	818	0	0	4795	833	3639	37793			0	43906	43401	29	520	0	0	0	5652	
395836																																							0	14290	0	0	219242	0	11716	1228	19698	678324	517303	1628	618879	0	5913	661	35000	0	59445	3000	678324	0	0	39404	0	0	16949	260	108820	408483			0	417142	411229	92	0	0	2150	62798	59445	
396057																																							256	1581	0	0	13558	0	2417	1084	960	60283	54349	314	55357	0	618	0	0	0	4926	98	60283	0	0	1338	0	0	3522	206	4547	49802			0	40839	40221	-32	0	0	694	0	4926	
396244																																							469	9013	0	0	45441	0	5575	1350	1817	247031	205703	1618	209151	0	2601	0	1830	0	37880	1000	247031	0	0	35477	0	0	1500	0	14343	191360			0	153817	151216	-97	22150	10000	0	0	37880	
396253																																							253	8399	0	0	78958	0	4516	274	2597	186676	163686	1490	165310	0	1481	2756	134	0	21366	5284	186676	0	0	4388	0	0	10460	0	30439	133247			0	90351	88870	1234	53	0	0	0	21366	
396356																																							1625	426	0	294	11450	0	72	0	432	34991	29394	190	29624	0	310	30	0	40	5367	121	34991	0	0	4591	0	0	354	0	3018	26376			-143	19668	19358	444	1304	0	0	0	5367	
396954																																							3347	5210	0	0	61989	0	896	551	3087	128140	116997	369	117366	0	694	60	0	0	10774	900	128140	0	0	7318	0	0	2100	0	23640	93356			0	51594	50900	456	2100	0	0	0	10774	
397447																																							7245	4854	2354	0	65790	0	7594	1512	6885	349964	293535	1960	302424	0	7440	9247	6120	0	47540	821	349964	0	0	13300	0	0	31697	0	32959	260576			0	251923	244483	1722	0	0	0	809	47540	
397456																																							0	2367	0	0	40732	0	382	20	411	56842	50044	253	50298	0	299	0	1	0	6544	720	56842	0	0	4315	0	0	720	0	13267	36778			0	13179	12880	789	50	0	0	0	6544	
397531																																							69319	11714	0	4120	142866	0	6341	1245	28431	713471	584074	19136	657917	0	9370	0	14000	0	55554	2200	713471	0	0	37493	0	0	17800	0	186081	397993			0	417505	408135	-1939	0	41300	0	40707	55554	
397540																																							91	29397	1168	103691	45804	0	16303	24222	21485	1034928	843226	4164	888904	0	10144	18336	41264	0	146024	20	1034928	0	0	101181	3898	0	44372	823	206017	637209			0	776025	765881	451	3829	0	250	0	146024	
397559																																							80	920	538	1128	0	0	821	215	3325	72725	59356	663	66496	0	435	39	6462	0	6229	50	72725	0	0	1769	0	0	4410	0	5241	54115			0	66094	65659	0	0	0	15	0	6229	
397755																																							0	1348	110	0	14489	0	5922	2331	4651	137554	109688	552	124440	0	1656	2987	14200	0	13114	250	137554	0	0	2254	0	0	10526	200	6235	103453			0	101938	100282	84	1221	4013	0	0	13114	
397858																																							0	4829	0	12522	10493	0	433	0	659	46611	40172	169	40341	0	400	0	0	0	6270	800	46611	0	0	4496	0	0	800	0	13474	26698			0	16535	16135	174	1540	0	0	0	6270	
398051																																							3417	1971	0	100	5289	0	920	156	2681	63452	45693	494	56959	0	590	0	9522	0	6493	100	63452	0	0	6144	0	0	200	235	9391	36302			0	47461	46871	49	1812	0	0	1250	6493	
398248																																							6	8015	60	2996	92352	0	1523	405	4739	235195	161758	653	207767	0	1153	0	23000	0	27428	651	235195	0	0	21988	0	0	5850	0	39426	122332			0	126252	125099	-1061	0	0	2750	19606	27428	
398350																																							5553	21936	2829	6795	199289	0	22057	6114	49066	2712596	2185949	15446	2400593	0	54981	1213	62801	15000	312003	15698	2712596	0	0	176547	0	0	117597	35989	257102	1928847			0	2416736	2361755	2161	0	0	94897	26500	312003	
398631																																							0	4365	0	3484	0	0	3690	1944	1083	83980	74366	271	76075	0	631	0	1438	0	7906	173	83981	0	0	3556	0	0	4177	0	15332	59033			0	64095	63464	0	5950	0	0	0	7906	
398668																																							426	1585	251145	16	553806	1	10983	0	156398	1910218	1712	198124	468527	0	0	852858	268691	0	1441691	1000	1910218	0	0	316907	0	0	1121520	0	1712	0			0	0	0	2264	83000	0	0	0	1441691	
398837																																							5986	4305	0	12219	8699	0	5491	971	3860	139493	125065	754	127201	0	1042	0	1382	0	12292	760	139493	0	0	4174	0	0	7667	0	23799	101266			0	99004	97962	-309	0	0	0	0	12292	
399357																																							994	290	0	0	4662	0	512	311	638	20083	18118	115	18233	0	447	0	0	0	1850	190	20083	0	0	304	0	0	1290	0	2151	15967			0	12538	12091	66	585	0	0	0	1850	
399517																																							10335	16063	856	0	297777	0	22323	228	34003	1072202	888829	9631	987902	7379	8446	10821	79442	0	76921	2300	1072202	175	0	54128	1598	0	24597	3818	110402	778427			0	682651	674205	-4104	0	0	0	10000	84300	
399731																																							2216	2533	0	0	25146	0	1482	42	1015	79653	66272	974	67246	0	586	0	0	0	12407	357	79653	0	0	8616	0	0	2950	0	22791	43481			0	46730	46144	484	1075	0	0	0	12407	
400057																																							103	3715	0	7909	15608	0	1829	60	3245	117059	101722	360	105397	0	1141	0	0	0	11662	172	117059	0	0	7801	0	0	3877	0	21608	80114			0	80689	79548	-188	4830	212	0	3315	11662	
400141																																							37	5796	2400	1808	31944	0	5094	0	2201	184113	145514	2204	162876	0	2003	5680	9000	0	21238	20	184114	0	0	905	0	0	19710	242	33755	111759			0	130623	128620	603	291	0	0	6158	21238	
400253																																							231973	13095	0	0	204145	0	5921	46199	42481	1890367	1666779	13268	1775696	0	29547	1571	95649	0	114671	750	1890367	0	0	69297	0	0	43683	2930	98027	1568752			0	1371387	1341840	941	212	0	0	0	114671	
400365																																							2480	3870	0	0	13574	0	3174	147	4029	113257	102303	688	103241	0	937	0	250	0	10016	486	113257	0	0	5113	0	0	4100	0	25778	76525			0	81160	80223	317	5760	0	0	0	10016	
400552																																							6	709	0	5915	2761	0	174	0	420	21283	15683	23	17056	0	138	0	800	0	4227	200	21283	0	0	3216	0	0	800	0	1659	14024			0	11436	11298	11	0	0	550	0	4227	
400758																																							5	1588	672	0	5190	0	2722	173	1068	112593	87825	711	94940	0	1098	7930	4600	0	17653	100	112593	0	0	1187	0	0	16321	0	12785	75040			0	94343	93245	45	0	0	1804	0	17653	
400767																																							3500	4688	0	0	22506	0	952	628	2490	93464	84122	216	84338	0	944	0	0	0	9126	497	93464	0	0	4789	0	0	3671	0	21894	62227			0	46874	45930	169	12770	0	0	0	9126	
400945																																							231	3986	0	0	36775	0	3129	4682	7384	169276	144535	773	150308	0	3509	0	5000	0	18968	100	169276	0	0	18227	0	0	900	0	7399	137136			0	106488	102979	-259	10110	0	0	0	18968	
401148																																							60847	7235	3313	0	82115	1178	6146	2577	20460	524543	455786	2150	483050	0	16376	0	25114	0	41493	6000	524543	0	0	-1341	0	0	35400	7898	58024	397762			0	349150	332774	1434	0	0	0	0	41493	
