"IDRSSD"	RIAD3584	RIAD3585	RIAD3588	RIAD3589	RIAD4266	RIAD4267	RIAD4481	RIAD4482	RIAD4605	RIAD4608	RIAD4617	RIAD4618	RIAD4627	RIAD4628	RIAD4635	RIAD4638	RIAD4643	RIAD4644	RIAD4645	RIAD4646	RIAD4652	RIAD4653	RIAD4654	RIAD4655	RIAD4662	RIAD4663	RIAD4664	RIAD4665	RIAD5409	RIAD5410	RIAD5411	RIAD5412	RIADB512	RIADB513	RIADB514	RIADB515	RIADB516	RIADB517	RIADC217	RIADC218	RIADC234	RIADC235	RIADC388	RIADC880	RIADC891	RIADC892	RIADC893	RIADC894	RIADC895	RIADC896	RIADC897	RIADC898	RIADF185	RIADF187	RIADF188	
2938	70	0	0	0	0	0	0	0	293	82		0	0	62	14623	1175	0	0		0	0		0	0	0		0	0	0	0	243	29			0	0	473	26	46	6	1063	158			7405	4	903	16	2558	22	575	0	0	0		
3252	0	0	0	0	0	0	0	0	218	68			0	10	477	129	0	95						95				10	0	0	0	0			0	0	253	135	5	0	0	0			0	0	0	0	0	0	0	0				
3458	0	0	0	0	170	9	0	0	10	1			0	0	682	213	0	0						0				0	0	0	0	0			0	0	1	0	0	0	0	0			0	0	208	0	0	0	90	0				
3720	0	0	0	0	0	0	0	0	11	0			0	9	62	51	0	0						0				0	0	0	0	0			0	0	1	2	0	0	0	0			0	0	0	0	0	0	10	0				
3953	15	13	0	0	0	0	0	0	32	0			0	0	406	105	0	0						0				0	0	0	0	0			0	0	20	1	18	0	11	0			0	0	0	0	255	0	0	0				
4138	0	0	0	0	0	0	0	0	109	11			0	34	3090	1454	0	44											0	0	0	0			0	0	305	61	3	0	166	0			0	0	163	0	755	0	203	0				
4156	0	0	0	0	0	0	0	0	181	165			0	2	1149	145	0	73						0				2	0	0	44	3			0	0	64	6	5	0	122	5			13	0	650	0	0	0	33	0				
4231	0	0	0	0	0	0	0	0	72	0			0	0	831	0	0	0											0	0	0	0			0	0	205	40	32	0	0	0			0	0	0	0	390	0	236	0				
4437	0	0	0	0	0	0	0	0	16	5			0	2	972	76	0	2											0	0	0	0			0	0	31	9	0	0	474	75			0	0	0	0	314	0	0	0				
4839	0	0	0	0	0	0	0	0	6	0			0	0	918	64	0	0											0	0	40	0			0	0	78	5	0	1	145	58			0	0	65	0	468	0	0	0				
5005	0	0	53	0	0	0	0	0	0	0		0	0	0	2643	2132	0	0		0	0		0	0	0		0	0	0	0	0	0			0	0	0	0	0	0	0	0			0	0	0	0	458	0	0	0	0	0		
5069	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0		0	0		0	0	0		0	0	0	0	0	0			0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0	0	0		
5135	0	0	50	0	0	0	0	0	15	5		0	0	0	1583	1442	0	10		0	0		0	0	0		0	0	0	0	0	0			1	0	62	10	0	0	0	8			0	0	0	0	10	0	0	0	0	0		
5210	0	0	0	0	0	0	0	0	170	160		0	0	0	119	76	0	0		0	0		0	0	0		0	0	0	0	0	0			0	0	43	10	0	0	0	0			0	0	0	0	0	0	0	0	0	0		
5331	0	0	0	0	0	0	0	0	178	35		0	0	0	1045	5	0	0		0	0		0	0	0		0	0	0	0	0	0			0	0	4	0	0	1	0	0			855	0	181	142	0	0	0	0	0	0		
5461	0	0	0	0	0	0	0	0	324	9		0	0	7	332	47	0	0		0	0		0	0	0		0	0	0	0	0	0			0	0	24	0	0	308	157	0			104	0	0	0	0	0	0	0	0	0		
5751	0	0	0	0	0	0	0	0	0	0			0	0	4	0	0	0						0				0	0	0	0	0			0	0	4	0	0	0	0	0			0	0	0	0	0	0	0	0				
6039	0	0	0	0	0	0	0	0	7	4			0	0	379	1	0	0											0	0	0	0			2	0	42	3	0	0	0	0			0	0	0	0	0	0	334	0				
6141	0	0	0	0	0	0	0	0	16	0			0	0	31	4	0	0						0				0	0	0	0	0			0	0	27	16	0	0	0	0			0	0	0	0	0	0	0	0				
6329	0	0	0	0	0	0	0	0	412	60		0	0	0	6841	1574	0	0		0	0		0	0	0		0	0	0	0	169	0			94	13	1514	301	3	2	1001	60			977	0	848	33	200	0	404	0	0	0		
6972	0	0	0	0	0	0	0	0	1239	1043		0	0	0	19720	3830	0	0		0	0		0	0	0		0	0	830	0	300	19			0	0	137	1	0	0	180	74			6872	45	8224	0	0	0	103	131	0	0		
7009	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0		0	0		0	0	0		0	0	0	0	0	0			0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0	0	0		
7045	0	0	0	0	0	0	0	0	27	0			0	0	216	0	0	0						0				0	0	0	0	0			10	0	206	27	0	0	0	0			0	0	0	0	0	0	0	0				
7157	0	0	0	0	0	0	0	0	2	0			0	0	14	1	0	0						0				0	0	0	0	0			0	0	13	2	0	0	0	0			0	0	0	0	0	0	0	0				
7456	0	0	0	0	0	0	0	0	6	6			0	0	0	0	0	0						0				0	0	0	0	0			0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0				
7634	0	0	0	0	0	0	0	0	22	11			0	0	1123	173	0	0											0	0	0	0			0	0	75	11	0	0	75	0			612	0	0	0	188	0	0	0				
8033	0	0	0	0	0	0	0	0	54	2			0	51	18	0	0	1						0				32	0	0	0	0			0	0	5	1	0	0	12	0			0	0	0	0	0	0	0	0				
8462	0	0	0	0	0	0	0	0	55	13			0	6	107	18	0	0						0				6	0	0	0	0			0	0	89	36	0	0	0	0			0	0	0	0	0	0	0	0				
8631	0	0	0	0	0	0	0	0	11	0			0	0	161	144	0	0											0	0	0	0			0	0	17	11	0	0	0	0			0	0	0	0	0	0	0	0				
9357	0	0	0	0	0	0	0	0	7	7		0	0	0	422	9	0	0		0	0		0	0	0		0	0	0	0	0	0			0	0	17	0	0	0	396	0			0	0	0	0	0	0	0	0	0	0		
9553	0	0	0	0	0	0	0	0	0	0			0	0	40	40	0	0						0				0	0	0	0	0			0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0				
9807	0	0	0	0	0	0	0	0	211	67		0	0	0	13923	914	0	46		0	0		0	0	0		0	0	0	0	127	0			0	0	2	0	0	0	0	0			137	0	11901	0	0	0	796	144	0	0		
9955	0	0	0	0	0	0	0	0	11	8			0	0	403	400	0	0						0				0	0	0	0	0			0	0	3	3	0	0	0	0			0	0	0	0	0	0	0	0				
10157	0	85	0	0	97	17	0	0	286	0			0	0	2201	413	0	0						0				0	413	0	0	0			0	0	7	6	0	0	0	0			1182	18	15	0	487	160	0	0				
10250	0	0	88	0	0	0	0	0	67	13		0	0	30	5157	1352	0	173		0	0		0	0	0		0	0	0	0	270	0			20	1	485	16	0	5	248	814			70	2	954	0	201	0	482	0	0	0		
10849	0	0	284	0	0	0	0	0	5	0		0	0	0	1960	0	0	0		0	0		0	0	0		0	0	0	0	0	0			0	0	0	0	5	0	119	300			0	0	1257	0	0	0	0	0	0	0		
10858	0	0	0	0	0	0	0	0	121	29		0	0	44	5517	1487	0	108		0	0		0	0	0		0	0	0	0	0	0			3620	0	97	48	0	0	0	15	0		39	0	0	0	0	0	151	0	0	0		
11145	0	0	0	0	0	0	0	0	46	24			0	0	532	329	0	0											0	0	0	0			0	0	53	14	8	0	150	0			0	0	0	0	0	0	0	0				
11640	0	0	0	0	0	0	0	0	164	46		0	0	101	257	0	0	141		0	0		0	20	0		0	23	0	0	0	0			0	0	27	12	4	0	0	0			89	1	0	0	0	0	0	0	0	0		
11837	0	0	0	0	0	0	0	0	5	0			0	0	1011	470	0	0											0	0	130	0			2	0	9	5	0	0	0	0			0	0	362	0	0	0	38	0				
12030	1377	187	0	0	0	0	0	0	3217	349		0	0	144	5690	529	0	255		0	0		0	255	0		0	0	0	0	0	0			0	0	689	238	579	3	757	28			0	33	926	462	1129	737	0	485	0	0		
12142	0	0	0	0	0	0	0	0	124	1			0	109	207	30	0	125											0	0	0	0			5	4	47	10	0	0	0	0			0	0	0	0	0	0	0	0				
12245	0	0	0	0	0	0	0	0	2	0			0	0	371	20	0	1											0	0	0	0			5	2	7	0	0	0	0	0			0	0	0	0	338	0	0	0				
12311	287	39	34621	224	34640	4285	0	0	57673	11580	11580	0	0	17717	1079878	252922	0	136782	252922	0	0	0	0	33	0	0	0	6	219804	9017	44000	1882	0	0	0	0	70798	15851	1464	1436	147641	33421		25623	51174	302	89503	231	30648	1040	153408	1616	9017	1951	2334	
12647	0	0	0	0	0	0	0	0	89	0			0	0	258	0	0	0						0				0	0	0	0	0			3	0	0	0	0	0	0	0			0	0	255	89	0	0	0	0				
12656	0	0	0	0	0	0	0	0	1	0			0	0	4	0	0	0						0				0	0	0	0	0			0	0	4	1	0	0	0	0			0	0	0	0	0	0	0	0				
12937	0	0	0	0	0	0	0	0	1	0			0	0	31	0	0	0											0	0	0	0			0	0	31	1	0	0	0	0			0	0	0	0	0	0	0	0				
12946	0	0	0	0	0	0	0	0	111	8		0	0	0	1804	165	0	0		0	0		0	0	0		0	0	0	0	0	0			0	0	317	83	14	0	534	0			717	0	0	0	71	6	0	0	0	0		
12955	0	0	0	0	0	0	0	0	16	15			0	0	68	0	0	0											0	0	9	0			0	0	1	1	0	0	0	0			0	0	58	0	0	0	0	0				
13037	0	0	0	0	0	0	0	0	13	6			0	0	80	22	0	0											0	0	0	0			8	0	49	7	0	0	1	0			0	0	0	0	0	0	0	0				
13103	0	0	0	0	0	0	0	0	64	8		0	0	0	1268	545	0	0		0	0		0	0	0		0	0	0	0	0	0			0	0	680	56	0	0	43	0			0	0	0	0	0	0	0	0	0	0		
13251	0	0	0	0	0	0	0	0	63	2			0	46	21	0	0	0						0				45	0	0	0	0			0	0	10	13	2	0	11	0			0	0	0	0	0	0	0	0				
13457	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0						0				0	0	0	0	0			0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0				
14052	0	0	0	0	0	0	0	0	31	4			0	0	374	33	0	124											0	0	0	0			0	0	3	1	26	0	61	0			0	0	0	0	0	0	153	0				
14155	0	0	0	0	0	0	0	0	151	25			0	20	511	139	0	24						0				9	0	0	0	0			0	0	76	36	10	0	170	0			0	50	0	0	0	0	102	10				
14454	0	0	0	0	2	1	0	0	2	1			0	0	528	524	0	0						0				0	0	0	0	0			0	0	2	0	0	0	0	0			0	0	0	0	0	0	0	0				
14650	0	0	0	0	0	0	0	0	18	0			0	0	134	0	0	0											0	0	0	0			0	0	68	18	0	0	0	0			0	0	66	0	0	0	0	0				
14753	0	0	0	0	0	0	0	0	0	0			0	0	7	0	0	2						2				0	0	0	0	0			0	0	5	0	0	0	0	0			0	0	0	0	0	0	0	0				
14865	0	0	0	0	0	0	0	0	44	0			0	0	2529	500	0	0						0				0	0	0	0	0			2	0	9	0	0	0	295	85			302	44	140	0	403	0	793	0				
14977	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0						0				0	0	0	0	0			0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0				
15536	0	0	1143	0	33	17	0	0	95	1		0	0	0	80952	1480	0	0		0	0		0	0	0		0	0	0	0	1173	0			56	0	171	46	12	0	2727	106			8890	0	36216	0	304	0	28653	19	0	0		
16337	0	0	0	0	0	0	0	0	1000	121		0	0	11	14607	1485	0	23		0	0		0	0	0		0	0	0	0	317	0			0	0	1015	382	429	1	2691	159			1665	0	5761	0	503	56	988	0	0	0		
16458	0	0	0	0	0	0	0	0	22	6			0	11	294	241	0	15											0	0	0	0			0	0	7	1	4	0	0	31			0	0	0	0	0	0	0	0				
16551	0	0	0	0	0	0	0	0	40	3			0	0	632	0	0	0											0	0	0	12			0	0	92	23	0	0	62	0			0	0	381	2	97	0	0	0				
16748	0	0	0	0	0	0	0	0	9	0			0	0	62	0	0	0						0				0	0	0	0	0			0	0	62	9	0	0	0	0			0	0	0	0	0	0	0	0				
16944	0	0	0	0	0	0	0	0	2	0			0	0	33	0	0	0											0	0	0	0			0	0	33	2	0	0	0	0			0	0	0	0	0	0	0	0				
16953	0	0	0	0	0	0	0	0	1	1			0	0	47	9	0	0						0				0	0	0	0	0			0	0	2	0	0	0	0	0			0	0	0	0	36	0	0	0				
17110	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0											0	0	0	0			0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0				
17147	258	27	351	0	411	9	0	0	2864	1216		0	0	118	63686	31545	0	494		0	0		0	264	0		0	102	0	0	928	68			13	4	2980	658	471	63	3491	1244			2339	1	6966	62	9425	146	3241	21	0	0		
17259	0	0	0	0	0	0	0	0	41	1			0	40	49	0	0	49											0	0	0	0			0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0				
17464	435	0	0	0	0	0	0	0	1946	751		0	0	0	80989	12654	0	0		0	0		0	0	0		0	0	0	0	1553	5			758	73	3196	382	0	4	0	229			909	0	54419	721	1156	5	5680	5	0	0		
17950	0	0	0	0	0	0	0	0	2	0			0	0	103	11	0	16						16				0	0	0	0	0			0	0	21	2	0	0	0	55			0	0	0	0	0	0	0	0				
18050	0	0	0	0	0	0	0	0	65	6			0	36	173	3	0	38											0	0	0	0			0	0	82	23	0	0	0	0			30	0	20	0	0	0	0	0				
18135	0	0	0	0	0	0	0	0	3	0			0	0	64	0	0	0											0	0	0	0			0	0	0	0	0	3	0	64			0	0	0	0	0	0	0	0				
18377	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0											0	0	0	0			0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0				
18827	0	0	0	0	0	0	0	0	88	2		0	0	0	693	259	0	0		0	0		0	0	0		0	0	0	0	0	0			0	0	131	57	20	0	188	15			0	0	0	0	100	9	0	0	0	0		
18836	0	0	0	0	0	0	0	0	100	0			0	0	436	0	0	0											0	0	0	0			0	0	262	74	23	0	100	0			0	0	45	3	29	0	0	0				
18854	0	0	0	0	0	0	0	0	37	20			0	0	83	27	0	0						0				0	0	0	0	0			0	0	56	15	2	0	0	0			0	0	0	0	0	0	0	0				
18957	0	0	0	0	0	0	0	0	17	10			0	1	3333	3235	0	2						0				0	0	0	0	0			0	0	61	5	1	0	35	0			0	0	0	0	0	0	0	0				
19356	0	0	0	0	0	0	0	0	39	32			0	0	786	776	0	0											0	0	0	0			0	0	10	2	0	0	0	0			0	0	0	0	0	0	0	5				
19730	0	0	0	0	0	0	0	0	810	437		0	0	129	4747	34	0	264		0	0		0	0	0		0	0	0	0	635	9			0	0	78	9	0	106	94	88			417	0	2950	0	172	120	15	0	0	0		
19936	0	0	0	0	0	0	0	0	27	0			0	1	495	14	0	0											14	0	0	0			0	0	74	24	0	0	20	0			0	0	387	0	0	2	0	0				
19972	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0											0	0	0	0			0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0				
20053	0	0	0	0	0	0	0	0	145	126			0	0	1541	331	0	0						0				0	0	0	0	0			3	0	36	0	18	0	197	0			0	1	600	0	374	0	0	0				
20370	0	0	406	0	0	0	0	0	82	5			0	0	6443	601	0	0											0	0	0	0			0	0	122	11	1	58	217	1374			2018	7	1026	0	416	0	263	0				
20512	0	0	0	0	0	0	0	0	18	2			0	0	17	0	0	9											0	0	0	0			0	0	8	14	0	0	0	0			0	0	0	0	0	2	0	0				
20633	0	0	0	0	0	0	0	0	16	1			0	0	280	223	0	0											0	0	0	0			0	0	32	8	7	0	25	0			0	0	0	0	0	0	0	0				
20857	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0						0				0	0	0	0	0			0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0				
20866	0	0	0	0	0	0	0	0	1	0			0	0	3473	584	0	0											0	0	0	0			0	0	7	1	0	0	222	0			2524	0	5	0	131	0	0	0				
21256	0	0	0	0	0	0	0	0	0	0			0	0	88	0	0	0											0	0	0	0			0	0	4	0	0	0	0	0			0	0	84	0	0	0	0	0				
21359	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0						0				0	0	0	0	0			0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0				
21630	0	0	0	0	0	0	0	0	0	0			0	0	10	0	0	0											0	0	0	0			0	0	10	0	0	0	0	0			0	0	0	0	0	0	0	0				
21658	0	0	90	105	0	0	0	0	284	133			0	27	105	0	0	5						5				27	0	0	0	0			0	0	10	19	0	0	0	0			0	0	0	0	0	0	0	0				
22048	0	0	0	0	0	0	0	0	152	39			0	91	678	184	0	138						0				0	0	0	20	0			0	0	188	10	9	0	78	0			0	0	0	0	70	1	0	2				
22356	0	1	0	0	0	0	0	0	66	34			0	5	3443	0	0	63						63				5	0	0	0	6			0	7	54	10	0	0	0	0			0	0	3311	0	15	3	0	0				
22459	0	0	0	0	0	0	0	0	60	0			0	0	117	0	0	0											0	0	0	0			0	0	111	36	24	0	1	0			0	0	0	0	5	0	0	0				
22543	0	0	0	0	0	0	0	0	34	1			0	0	192	0	0	0											0	0	0	0			0	0	31	11	0	0	3	0			0	0	0	0	158	22	0	0				
22552	0	0	0	0	0	0	0	0	61	0			0	0	89	0	0	0						0				0	0	0	0	0			0	0	5	3	0	0	0	0			0	0	0	0	0	0	84	58				
22730	0	0	0	0	0	0	0	0	26	0			0	0	53	0	0	0											0	0	0	0			0	0	53	9	17	0	0	0			0	0	0	0	0	0	0	0				
22936	0	0	0	0	0	0	0	0	317	0		0	0	8	811	53	0	36		0	0		0	0	0		0	0	0	0	76	0			0	0	89	54	0	0	205	142			23	255	97	0	0	0	90	0	0	0		
22954	0	0	0	0	0	0	0	0	40	2			0	0	209	79	0	0						0				0	0	0	0	0			0	0	14	5	33	0	19	0	0		39	0	8	0	50	0	0	0				
23036	0	0	0	0	0	0	0	0	767	336		0	0	2	18909	3361	0	9		0	0		0	0	0		0	0	0	0	0	0			0	0	183	53	41	0	3040	173			4418	30	6627	253	80	50	1018	2	0	0		
23045	0	0	0	0	0	0	0	0	0	0			0	0	12	0	0	0											0	0	0	0			0	0	1	0	0	0	11	0			0	0	0	0	0	0	0	0				
23241	1	0	4961	31	0	0	0	0	1310	346		0	0	336	69226	5232	0	18482		0	0		0	50	0		0	3	0	0	1652	50			1	3	2525	394	109	28	7360	1639			506	0	20167	10	1399	0	5301	3	0	0		
23456	0	0	0	0	0	0	0	0	6	0			0	0	587	293	0	0						0				0	200	0	0	0			0	0	31	6	0	0	0	250			0	0	0	0	13	0	0	0				
23504	0	0	0	0	0	0	0	0	21	20		0	0	0	1689	584	0	0		0	0		0	0	0		0	0	0	0	206	0			0	0	214	1	0	0	0	323			0	0	262	0	0	0	100	0	0	0		
23540	0	0	0	0	0	0	0	0	4	2			0	0	62	22	0	0											0	0	0	0			0	0	40	2	0	0	0	0			0	0	0	0	0	0	0	0				
23643	0	0	0	0	0	0	0	0	371	52			0	313	882	220	0	596											0	0	0	0			0	0	0	0	3	0	0	0			66	0	0	0	0	0	0	3				
23755	0	0	0	0	0	0	0	0	16	1			0	0	375	10	0	0											0	0	0	0			0	0	41	10	3	0	233	0			91	2	0	0	0	0	0	0				
23812	0	0	0	0	147	118	0	0	339	160		0	0	27	4549	142	0	101		0	0		0	0	0		0	0	0	0	0	0			0	0	449	11	0	0	0	0			3409	0	0	23	301	0	0	0	0	0		
24006	0	0	0	0	0	0	0	0	8	0		0	0	0	239	223	0	0		0	0		0	0	0		0	0	0	0	0	0			0	0	16	8	0	0	0	0			0	0	0	0	0	0	0	0	0	0		
24453	0	0	0	0	0	0	0	0	2	0		0	0	2	1480	1056	0	1		0	0		0	0	0		0	0	0	0	0	0			0	0	23	0	0	0	193	0			27	0	0	0	180	0	0	0	0	0		
24659	0	0	0	0	0	0	0	0	14	13			0	1	132	100	0	0						0				0	0	0	0	0			0	0	17	0	0	0	0	15			0	0	0	0	0	0	0	0				
24668	0	0	0	0	0	0	0	0	20	5			0	0	215	75	0	0											0	0	0	0			0	0	15	15	0	0	0	0			0	0	0	0	125	0	0	0				
24855	0	0	0	0	0	0	0	0	1	0			0	0	0	0	0	0						0				0	0	0	0	0			0	0	0	1	0	0	0	0			0	0	0	0	0	0	0	0				
24949	0	0	0	0	0	0	0	0	33	0		0	0	0	12448	599	0	0		0	0		0	0	0		0	0	0	0	0	0			2	0	149	18	15	0	259	74			7163	0	3598	0	604	0	0	0	0	0		
25357	0	0	0	0	0	0	0	0	23	0			0	19	93	0	0	59											0	0	0	0			0	0	34	4	0	0	0	0			0	0	0	0	0	0	0	0				
25647	0	0	0	0	0	0	0	0	21	0			0	0	237	15	0	0											0	0	0	0			0	0	2	0	0	0	0	67			53	0	0	0	100	21	0	0				
26149	0	0	0	0	0	0	0	0	1	0			0	0	20	0	0	0											0	0	0	0			0	0	0	1	0	0	0	0			0	0	0	0	0	0	20	0				
