"IDRSSD"	RCFD1578	RCFD1752	RCFD2148	RCFD2160	RCFD2166	RCFD2168	RCFD3549	RCFD3550	RCFD3551	RCFDA519	RCFDA520	RCFDB556	RCFDC009	RCFDC010	RCFDC436	RCON1578	RCON1752	RCON2148	RCON2160	RCON2166	RCON2168	RCON3549	RCON3550	RCON3551	RCONA519	RCONA520	RCONB556	RCONC009	RCONC010	RCONC436	TEXT3549	TEXT3550	TEXT3551	
	REPOSSESSED PERSONAL PROPERTY	HISTCL COST OF ALL OTH AVL-FOR-SALE	NET DEFERRED TAX ASSETS	OTHER ASSETS	PREPAID EXPENSES	ALL OTHER ASSETS	1ST ITM AMT FOR OTH AS OV25% OF 2160	2ND ITM AMT FOR OTH AS OV25% OF 2160	3RD ITM AMT FOR OTH AS OV25% OF 2160	INT-ONLY STRIPS RCVBL ON:MORTG LOANS	INT-ONLY STRPS RCVBL ON:OT FIN ASSTS	ACCRUED INTEREST RECEIVABLE	CASH SURRENDER VAL OF LIFE INSURANCE	DERIVATIVES W/POSITIVE FAIR VALUE	RETAINED INT IN ACCURED INTEREST	REPOSSESSED PERSONAL PROPERTY	HISTCL COST OF ALL OTH AVL-FOR-SALE	NET DEFERRED TAX ASSETS	OTHER ASSETS	PREPAID EXPENSES	ALL OTHER ASSETS	1ST ITM AMT FOR OTH AS OV25% OF 2160	2ND ITM AMT FOR OTH AS OV25% OF 2160	3RD ITM AMT FOR OTH AS OV25% OF 2160	INT-ONLY STRIPS RCVBL ON:MORTG LOANS	INT-ONLY STRPS RCVBL ON:OT FIN ASSTS	ACCRUED INTEREST RECEIVABLE	CASH SURRENDER VAL OF LIFE INSURANCE	DERIVATIVES W/POSITIVE FAIR VALUE	RETAINED INT IN ACCURED INTEREST	1ST ITM AMT FOR OTH AS OV25% OF 2160	2ND ITM AMT FOR OTH AS OV25% OF 2160	3RD ITM AMT FOR OTH AS OV25% OF 2160	
37																0	148	65	1077	50	95	0	0	0	0	0	769	0	0	0				
242																0	201	0	441	9	9	0	0	0	0	0	231	0	0	0				
279																48	1600	0	2713	96	144	0	0	0	0	0	903	66	0	0				
354																0	4	66	158	0	0	0	0	0	0	0	88	0	0	0				
457																0	319	0	1278	0	21	0	0	0	0	0	427	511	0	0				
505																0	3227	1201	6734	341	859	0	0	0	0	0	1447	0	0	0				
1155																0	1119	0	6678	65	259	0	0	0	0	0	1634	3666	0	0				
1351																0	0	0	1551	123	151	28	0	0	0	0	1400	0	0	0	Computer Software			
1454																0	1092	0	9503	761	976	0	0	0	0	0	2877	4558	0	0				
1557																0	145	0	988	0	60	31	0	0	0	0	783	0	0	0	PREPAID MAINTENANCE			
1632																0	4107	5554	19969	0	4959	3955	0	0	0	0	4541	808	0	0	Reserve for Federal Taxes			
1669																0	428	222	8726	143	148	0	0	0	0	0	1731	6197	0	0				
1829																0	2879	1128	8425	579	2710	0	0	0	0	0	1708	0	0	0				
1856																0	4620	0	6487	816	816	0	0	0	0	0	1051	0	0	0				
2040																10	1546	1067	7273	748	1294	58	17	458	0	0	1026	2340	0	0	Computer Software Assets	Genertions Title Company Ownership	Accrued Taxes	
2161																0	276	0	3637	230	2679	2449	0	0	0	214	468	0	0	0	Cash Surrender Value-Life Insurance			
2376																0	25515	22920	86883	315	823	440	0	0	0	0	7946	29679	0	0	Suspense and clearing			
2451																0	607	120	1829	160	711	137	255	0	31	0	360	0	0	0	Reimbure Expense Secondary Loans	Accounts Receivable Taxes		
2554																0	0	0	176	14	62	44	0	0	0	0	114	0	0	0	software			
2732																0	174	0	3844	5	758	637	64	0	0	0	2593	319	0	0	federal income taxes current	purch lease contract		
2750																0	530	0	2441	91	103	0	0	0	0	0	1032	776	0	0				
2938																0	2456	2652	12069	0	2706	2358	0	0	0	0	4255	0	0	0	Reserve for Current Taxes			
3252																0	320	0	3540	129	555	426	0	0	0	0	2665	0	0	0	NP Debits			
3458																0	184	0	473	25	37	0	0	0	0	0	252	0	0	0				
3720																0	615	326	5735	202	334	0	0	0	0	0	1022	3438	0	0				
3953																0	680	0	3950	172	1299	1127	0	0	0	0	1177	794	0	0	Bond			
4138																256	991	166	2940	292	817	0	0	0	0	0	966	0	0	0				
4156																0	2471	0	7258	3	45	0	0	0	0	0	1534	3208	0	0				
4231																0	0	154	1403	0	218	0	0	0	0	0	1031	0	0	0				
4437																0	1175	476	6514	209	292	0	0	0	0	0	1204	3367	0	0				
4839																0	2075	0	3940	290	298	0	0	0	0	0	1567	0	0	0				
5005																0	4637	3354	19236	1345	2162	0	0	0	0	0	1540	7543	0	0				
5069																0	0	413	5940	1056	2690	1575	0	0	0	0	2837	0	0	0	Accts Rec			
5135																0	1639	959	10439	184	360	0	0	0	0	0	4203	3278	0	0				
5210																0	9170	2370	42780	1105	1142	0	0	0	0	0	3936	26162	0	0				
5331																0	3740	2407	9064	0	2194	1730	0	0	0	0	444	279	0	0	accrued int on securities purchased			
5461																0	2214	0	9556	0	4732	3990	0	0	0	0	1924	686	0	0	QZAB			
5751																0	302	0	3593	44	48	0	0	0	0	0	865	2378	0	0				
6039																0	162	227	1861	107	536	278	132	0	0	0	637	299	0	0	DUE FROM USDA	DUE FROM HOLDING COMPANY		
6141																0	0	52	565	85	102	17	0	0	0	0	411	0	0	0	Current income tax			
6329																440	769	1875	12621	1187	2181	0	0	0	0	0	3611	4185	0	0				
6972																0	4933	0	16916	1125	1888	640	0	0	0	0	4014	6081	0	0	Accounts Receivable			
7009																0	0	68	10082	0	7312	6741	0	0	0	0	2702	0	0	0	RECEIVABLES			
7045																0	0	0	1245	0	306	0	0	0	0	0	939	0	0	0				
7157																0	23	0	577	0	45	0	0	0	0	0	509	0	0	0				
7456																0	299	0	994	0	49	32	0	0	0	0	646	0	0	0	Prepaid Health Insurance			
