"IDRSSD"	RCFD0010	RCFD0022	RCFD0073	RCFD0074	RCFD0083	RCFD0085	RCFD0090	RCON0010	RCON0020	RCON0070	RCON0073	RCON0074	RCON0080	RCON0082	RCON0083	RCON0085	RCON0090	
	CASH AND DUE FROM DEPOSITORIES	CASH & CASH ITEMS IN PROCESS OF COLL	BAL WITH FGN BRCHS OF OTHER U.S. BKS	BAL WITH OTHER BKS IN FGN COUNTRIES	BALS DUE FR US BRNCHS&AGENC OF FGNBK	BALS DUE FR OTH DEPOSITORY INSTS-US	BALANCES WITH F. R. BKS (COML BK BOO	CASH AND DUE FROM DEPOSITORIES	CASH ITEMS IN PROCESS OF COLLECTION	BALANCES WITH BKS IN FGN COUNTRIES	BAL WITH FGN BRCHS OF OTHER U.S. BKS	BAL WITH OTHER BKS IN FGN COUNTRIES	CURR&COIN (U.S. & FGN) VAULT CASH	BALS DUE FROM DEPOSITORY INSTS IN US	BALS DUE FR US BRNCHS&AGENC OF FGNBK	BALS DUE FR OTH DEPOSITORY INSTS-US	BALANCES WITH F. R. BKS (COML BK BOO	
37								2373										
242								1953										
279								2684										
354								641										
457								1455										
505								27511	713	0	0	0	1786	663	0	663	24349	
1155								23139										
1351								978										
1454								42095	8944	0	0	0	5178	528	0	528	27445	
1557								2079										
1632								13696	3854	0	0	0	2446	7396	0	7396	0	
1669								18635										
1829								22200	0	0	0	0	1569	10582	0	10582	10049	
1856								15266										
2040								2846										
2161								10712										
2376								32877	0	0	0	0	2067	21255	0	21255	9555	
2451								6081										
2554								2597										
2732								52766	3060	0	0	0	2789	29183	0	29183	17734	
2750								602										
2938								19902	4613	0	0	0	2873	12416	0	12416	0	
3252								9058										
3458								6119										
3720								21814										
3953								1759										
4138								7544										
4156								5253										
4231								7228										
4437								5769										
4839								6418										
5005								5652	2041	0	0	0	1156	1491	0	1491	964	
5069								28527	0	0	0	0	137	2359	0	2359	26031	
5135								32636	0	0	0	0	2840	786	0	786	29010	
5210								39089	6035	0	0	0	8212	11314	0	11314	13528	
5331								7777	898	0	0	0	1159	2096	0	2096	3624	
5461								15327	4662	0	0	0	6137	526	0	526	4002	
5751								1472										
6039								11370										
6141								3686										
6329								27069	216	0	0	0	6405	7742	0	7742	12706	
6972								14833	8585	0	0	0	5709	498	0	498	41	
7009								3317	282	2000	2000	0	24	986	0	986	25	
7045								6654										
7157								632										
7456								913										
7634								7757										
8033								2816										
8462								14342										
8631								2058										
9357								8481	5442	0	0	0	720	1985	0	1985	334	
9553								6995										
9807								403137	8761	0	0	0	6467	28734	0	28734	359175	
9955								22800										
10157								915										
10250								11449	3670	0	0	0	2030	5749	5749	0	0	
10849								4218	16	0	0	0	1206	161	0	161	2835	
10858								19827	3378	0	0	0	1919	237	0	237	14293	
11145								10403										
11640								10314	191	0	0	0	4622	4727	0	4727	774	
11837								1550										
12030								21476	30	0	0	0	2653	4716	0	4716	14077	
12142								6351										
12245								1963										
12311	2126629	519176	0	2274	0	436460	1168719	2126629	229391	2274			289785	436460			1168719	
12647								16314										
12656								486	0	0	0	0	227	249	0	249	10	
12937								22116										
12946								10683	3213	0	0	0	4736	2632	0	2632	102	
12955								16783										
13037								3888										
13103								13624	0	0	0	0	2801	10619	0	10619	204	
13251								3340										
13457								1287										
14052								3273										
14155								2124										
14454								4158										
14650								3917										
14753								2743										
14865								4415										
14977								10830										
15536								170561	17651	1135	0	1135	15534	16875	0	16875	119366	
16337								9835	1	0	0	0	3855	5979	0	5979	0	
16458								23638										
16551								5755										
16748								3687										
16944								5862										
16953								6458										
17110								10433										
17147								106174	0	0	0	0	25439	78795	0	78795	1940	
17259								874										
17464								337981	17529	0	0	0	10549	15570	0	15570	294333	
17950								4680										
18050								11003										
18135								5126										
18377								10348										
18827								37760	2825	0	0	0	2396	18552	0	18552	13987	
18836								6024										
18854								12370										
18957								3122										
19356								2899										
19730								240677	11088	0	0	0	19910	2506	0	2506	207173	
19936								17060										
19972								10838										
20053								7855										
20370								23406										
20512								5043										
20633								6475										
20857								8324										
20866								7145										
21256								1891										
21359								906										
21630								1710										
21658								7038										
22048								5996										
22356								32365										
22459								4316										
22543								13846										
22552								521										
22730								4232										
22936								44635	0	0	0	0	1940	376	0	376	42319	
22954								5059										
23036								17455	2354	0	0	0	3377	11724	0	11724	0	
23045								2699										
23241								440394	86	0	0	0	25036	71326	0	71326	343946	
23456								2214										
23504								36732	4939	0	0	0	4681	2247	0	2247	24865	
23540								2339										
23643								11173										
23755								2491										
23812								20604	0	0	0	0	4879	14803	0	14803	922	
24006								41437	4848	0	0	0	4193	5326	0	5326	27070	
24453								32845	1316	0	0	0	932	145	0	145	30452	
24659								5226										
24668								26489										
24855								5285										
24949								15669	0	0	0	0	6457	7031	0	7031	2181	
25357								3515										
25647								2888										
26149								3345										
26242								18455	0	0	0	0	2605	4372	0	4372	11478	
26457								225										
26765								17650										
26859								12776	0	0	0	0	3432	8774	0	8774	570	
26916								7162	2	0	0	0	3079	3787	0	3787	294	
27548								10321	172	0	0	0	4224	5832	0	5832	93	
27614								16641										
27847								11014	0	0	0	0	3369	7279	0	7279	366	
28152								7851										
28255								52737										
28349								3194										
28406								91104	5	0	0	0	2746	17957	0	17957	70396	
28572								1497										
28732								1804										
29104								172401	0	0	0	0	3337	254	0	254	168810	
29252								3081										
29636								25131	804	0	0	0	8314	16013	0	16013	0	
29953								5590										
30052								2563	146	0	0	0	332	552	0	552	1533	
30258								25079	3357	0	0	0	2676	268	0	268	18778	
30418								3225	0	0	0	0	0	1967	0	1967	1258	
30502								28817	4492	247	0	247	3685	911	0	911	19482	
30650								7508										
30810	10447305	260596	0	76	2264697	503013	7418923	10447229	259988	0			608	2767710			7418923	
31134								21626										
31255								13240	1388	0	0	0	1583	7822	0	7822	2447	
31657								2262										
31826								17857										
31835								2690										
32234								23190										
32766								20871										
33147								11836	309	0	0	0	1676	7216	0	7216	2635	
33259								15743	74	0	0	0	1613	5940	0	5940	8116	
33268								2790	854	0	0	0	1090	570	0	570	276	
33549								2731										
33727								13644	4491	0	0	0	4792	4333	0	4333	28	
33754								3632										
33839								8135	0	0	0	0	160	7975	0	7975	0	
33857								1687										
34153								82920	7369	0	0	0	4589	837	0	837	70125	
34359								739										
34425								14968	1	0	0	0	1854	732	0	732	12381	
34434								5777										
34452								8294										
34537								170156	0	0	0	0	9367	21373	0	21373	139416	
34555								4318										
34742								5287	0	0	0	0	1541	3545	0	3545	201	
34836								3821										
35057								3031										
35301	32340275	62749	4024585	9481013	0	123171	18648757	18746336	62509	0			3	35067			18648757	
35570								298391	0	0	0	0	12238	4408	0	4408	281745	
35646								7467										
35842								5396										
36054								144372	9562	0	0	0	2955	33081	0	33081	98774	
36344								10684	42	0	0	0	2824	5397	0	5397	2421	
36456								2907										
36858								16482										
36933								8007										
37051								557										
37341								1438										
37378								16555										
37435								69664	9	0	0	0	8773	9461	0	9461	51421	
37640								58117	0	0	0	0	6665	18268	0	18268	33184	
37659								1346										
37743								9151										
37949								5255										
38535								49657	0	0	0	0	2114	1589	0	1589	45954	
38740								9099										
39327								31034	3714	0	0	0	5961	19810	0	19810	1549	
39420								19028	5188	0	0	0	8650	4768	0	4768	422	
39475								64406	23472	0	0	0	11769	4124	0	4124	25041	
39756								43193	0	0	0	0	2870	36721	0	36721	3602	
40033								6102										
40350								7389										
40707								41287										
40855								3375										
41245								3552										
41553								2044										
41629								11887										
41647								80495	4703	0	0	0	3841	7583	0	7583	64368	
41759								3967										
41825								6870										
41937								1724										
41955								1196										
42037								3017										
42055								4136										
42354								6788										
42420								80020	40475	0	0	0	37916	1604	0	1604	25	
42448								12913	159	0	0	0	4189	2355	0	2355	6210	
42457								2001										
43052								5255										
43173	519259	38127	4511	346827	1867	36457	91470	177746	4165	11279			33847	36985			91470	
43351								1060										
43454								2067										
43511								65961	5072	0	0	0	4371	11926	0	11926	44592	
43744								4092										
43856								5688										
43959								9177										
44040								6279										
44134	85871	16484	0	0	0	69387	0	85871	12304	0			4180	69387			0	
44433								22333	0	0	0	0	1551	18118	0	18118	2664	
44741								6928	0	0	0	0	3670	3258	0	3258	0	
44750								2300										
44929								9347										
45038								1097										
45047								8545										
45056								2780										
45430								11881										
45458								1205										
45551								11163	1	0	0	0	2859	8303	0	8303	0	
45560								22210	11376	0	0	0	2703	7734	0	7734	397	
45775								13875										
46053								12333										
46941								2889										
47153								3527										
47247								14555										
47256								925										
47452								7683										
47500								9145	834	0	0	0	911	6889	103	6786	511	
48057								5504										
48150								1847										
48374								11642	2491	0	0	0	4902	3817	0	3817	432	
48440								5192										
48730								10511	0	0	0	0	1945	8516	0	8516	50	
49054								1858										
49148								1914										
49241								20970	162	0	0	0	4279	10194	0	10194	6335	
49344								8679										
49643								758										
49652								1815										
49821								40441	0	0	0	0	3784	13829	0	13829	22828	
49858								4267										
49951								2728										
50144								899										
50461								11105										
50546								1208										
50854								5564										
50957								11616										
51253								5820	67	0	0	0	614	5139	0	5139	0	
51356								1320										
51459								5423										
51730								6495										
51842								9083										
52410								1391										
52719								2804388	0	0	0	0	0	1006598	0	1006598	1797790	
52951								2691										
53015								5425										
53033								39631	20238	260	0	260	4505	5350	0	5350	9278	
53051								7903										
53239								3253										
53453								1517										
53752								4650										
54049								5102										
54058								5151										
54357								709										
54375								11257	0	0	0	0	3283	7785	0	7785	189	
54441								2370										
54656								5679										
55176								28314										
55336								13443	2842	0	0	0	4192	532	0	532	5877	
55635								5033										
55653								8953										
56258								3353										
56351								67067	5599	0	0	0	11381	49941	0	49941	146	
56427								1200										
56548								2408										
56557	39398	33135	0	0	0	3457	2806	39398	29424	0			3711	3457			2806	
56717								10442	6625	0	0	0	1356	422	0	422	2039	
57040								4873										
57228								8331										
57255								16512										
57451								12862	100	0	0	0	1992	8894	0	8894	1876	
57572								2610										
57956								9234										
58074								3820										
58207								5782										
58225								5079										
58243	283868	58441	0	2500	0	2660	220267	283868	42257	2500			16184	2660			220267	
58355								2184										
58551								1374										
58636								27434										
58757								2986										
58971								68429	47717	80	0	80	17756	2872	0	2872	4	
59316								9049	3678	0	0	0	3215	465	0	465	1691	
59352								35435										
59679								3297										
59754								1024										
60143	3036225	770654	0	59158	0	7931	2198482	3015936	539710	38869			230944	7931			2198482	
60330								29185	3250	0	0	0	6722	18199	0	18199	1014	
60433								6957										
60545								3965										
60554								2611										
60648								25684										
61122								99099	9306	0	0	0	6843	37830	0	37830	45120	
61355								9584	4180	0	0	0	2467	362	0	362	2575	
61476								17032										
61533								37222	15	0	0	0	1653	2017	0	2017	33537	
61757								16514										
61832								3300										
61953								10819										
62044								4754										
62110								1932										
62147								4005										
63050								2820										
63069	1116064	345789	1623	62528	83	32672	673369	1116064	305708	64151			40081	32755			673369	
63078								16825	46	0	0	0	3957	12773	0	12773	49	
63201								2518										
63359								12342										
63573								6555	3126	0	0	0	569	1127	0	1127	1733	
63733								10200	36	0	0	0	4380	5784	0	5784	0	
63742								5308										
63751								385										
64150								1661										
64543								22567	0	0	0	0	4092	18475	0	18475	0	
64552								1824										
64619	52262	29245	0	0	0	4255	18762	52262	24370	0			4875	4255			18762	
64730								8201										
65205								66374	1784	0	0	0	1348	4549	0	4549	58693	
65241								4620										
65513	306867	390	162	16392	0	12291	277632	306867	0	16554			390	12291			277632	
65559								40564	842	0	0	0	2013	244	0	244	37465	
65746								27609	54	0	0	0	5230	22325	0	22325	0	
65858								56060	11516	0	0	0	14114	678	0	678	29752	
66015	86530	208	0	323	0	2945	83054	86530	0	323			208	2945			83054	
66154								4379										
66172								14513	2392	0	0	0	2650	50	0	50	9421	
66275								11683										
66837								5402	0	0	0	0	2001	3401	0	3401	0	
67142								4589										
67151								24752	3111	0	0	0	1702	19933	0	19933	6	
67209								5258	2503	0	0	0	1321	1153	0	1153	281	
67254								3503										
67311								192895	23484	0	0	0	59174	106395	0	106395	3842	
68345								2077										
68448								1688										
68756								8101										
68831								3332										
68840								1740										
68859								26133	3162	0	0	0	3602	658	0	658	18711	
68943								7544										
69333								53495	7906	0	0	0	7638	36705	0	36705	1246	
69678								50404	57	0	0	0	3003	35691	0	35691	11653	
69847								4896										
70049								9346	0	0	0	0	2503	3435	0	3435	3408	
70058								2102										
70218								5288										
70254								329										
70414								9174	3	0	0	0	1893	5346	0	5346	1932	
70638								11500										
70955								4008										
71318								8927	5830	0	0	0	1924	1008	0	1008	165	
71457								4644										
71859								1757										
72258								26646										
72351								1077										
72454								4577										
72678								4907	30	0	0	0	1316	3561	0	3561	0	
73031								43529										
73116								17015	2320	0	0	0	2188	2043	0	2043	10464	
73152								976										
73554								7034										
73956								4239										
74056								11087										
74140								21876	7414	0	0	0	7286	4247	0	4247	2929	
74159								670										
74403								10597	4059	0	0	0	2746	483	0	483	3309	
74449								2994										
74458								14608										
75053								16993	1	0	0	0	1773	449	0	449	14770	
75259								1709										
75446								6278										
75455								13656										
75558								4637										
75633	6279695	816068	0	766915	0	51742	4644970	6279695	693871	766915			122197	51742			4644970	
75651								606										
76135								2546										
76153								710										
76443								3963										
76854								11370										
77150								901										
77253								2357										
77347								4165										
77422								15617										
77758								20565	6432	0	0	0	1759	1004	0	1004	11370	
77851								27302	8692	0	0	0	2282	5486	0	5486	10842	
78036								16893										
78157								2001										
78241								2048										
78559								9085										
78858								36173	9376	0	0	0	1169	8390	0	8390	17238	
79042								3684										
79127								1999										
79145								3994										
79257								4255										
79855								3460										
80020								3004										
80150								10675										
80431								4009										
80552								5156										
80936								3465										
81429								18184										
82033								6536										
82257								1728										
82350								4024										
82659								1728										
83151								4283										
83236								4129										
83357								4793										
83375								26727	6565	0	0	0	2217	916	0	916	17029	
83638	230834	5451	0	926	0	14009	210448	230834	920	926			4531	14009			210448	
83834								11752										
83852								2391										
83955								1412										
84046								1139										
84055								7860										
84251								1721										
84345								6852										
84541								29969	6	0	0	0	5920	5898	0	5898	18145	
84804								1165										
85043								1202										
85052								263										
85258								18516										
85454								9882										
85931								4213										
86349								14795										
86358								3094										
86527								44500	12757	0	0	0	6088	14220	0	14220	11435	
86554								5081										
87047								3700										
87159								1875										
87234								6218	0	0	0	0	2098	427	0	427	3693	
87476								8784										
87533								6468	1135	0	0	0	3440	1893	0	1893	0	
88240								1764										
88259								6920										
88352								5500										
88455								6618										
88530								37219										
88950								697										
89032								7055										
89135								4845										
89162								35701	0	35604	35604	0	0	97	0	97	0	
89751								34847	5725	0	0	0	3090	612	0	612	25420	
89854								3762										
89957								1988										
90047								4673										
90328								10171	0	0	0	0	4763	4128	0	4128	1280	
90337								20791										
90467								29700										
90645								10283										
90739								9432										
91156								3998										
91259								1539										
91615								2353										
91651								1997										
91754								3261										
91950								2216										
91969								16020	8449	0	0	0	3808	2839	0	2839	924	
92050								8186										
92144								1241										
92630								104738	0	0	0	0	4098	4270	0	4270	96370	
92706								5038										
92854								4263										
92902								1987										
93244								2477										
93413								5331										
93543								5321										
93619								16008										
93721								404842	4223	0	0	0	78440	89353	0	89353	232826	
93758								3978										
94139								16656	116	0	0	0	8613	7840	0	7840	87	
94456								1419										
94522								15920	1834	0	0	0	2453	10052	0	10052	1581	
94755								3665										
94858								5593										
95051								15303										
95659								4416										
96553								2464										
97055								1318										
97279								9724										
97457								2329										
97804								9160	0	0	0	0	3238	4170	0	4170	1752	
97943								2666										
98351								5698										
98454								4339										
98463								59966	970	0	0	0	2288	20638	0	20638	36070	
98548								10238										
98641								4511										
98717								12540										
