"IDRSSD"	RCFD0071	RCFD0081	RCFD0426	RCFD1754	RCFD1773	RCFD2130	RCFD2145	RCFD2150	RCFD2160	RCFD2170	RCFD2930	RCFD2948	RCFD3000	RCFD3123	RCFD3163	RCFD3190	RCFD3200	RCFD3210	RCFD3230	RCFD3300	RCFD3545	RCFD3548	RCFD3632	RCFD3838	RCFD3839	RCFD5369	RCFD6724	RCFDA130	RCFDB528	RCFDB529	RCFDB530	RCFDB989	RCFDB995	RCFN2200	RCFN6631	RCFN6636	RCON0071	RCON0081	RCON0426	RCON1754	RCON1773	RCON2130	RCON2145	RCON2150	RCON2160	RCON2170	RCON2200	RCON2930	RCON2948	RCON3000	RCON3123	RCON3163	RCON3190	RCON3200	RCON3210	RCON3230	RCON3300	RCON3545	RCON3548	RCON3632	RCON3838	RCON3839	RCON5369	RCON6631	RCON6636	RCON6724	RCONA130	RCONB528	RCONB529	RCONB530	RCONB987	RCONB989	RCONB993	RCONB995	
	INT-BEARING BALS DUE FRM DEP INSTS	NONINTEREST-BEARING BALS&CURR&COIN	OTHER IDENTIFIABLE INTANGIBLE ASSETS	HELD-TO-MATURITY SECURITIES	AVAILABLE-FOR-SALE SECURITIES	INVEST. IN UNCONSOLIDATED SUBS & CO.	PREMISES&FIXED ASSETS(INCL CAP LSES)	OTHER REAL ESTATE OWNED	OTHER ASSETS	TOTAL ASSETS	OTHER LIABILITIES, TOTAL	TOTAL LIABILITIES	MINORITY INT. IN CONSOL. SUBSIDIARIE	ALLL_AMT	GOODWILL	OTHER BORROWED MONEY	SUBORDINATED NOTES AND DEBENTURES	TOTAL EQUITY CAPITAL	COMMON STOCK	TOT LIAB, RESERVE & CAPITAL ACCOUNTS	TOTAL TRADING ASSETS	TRADING LIABILITES	UNDIVIDED PROFITS & CAPITAL RESERVES	PERPETUAL PREFERRED STK&REL SURPLUS	SURPLUS	LOANS AND LEASES HELD FOR SALE	AUDIT INDICATOR	OTHER COMPONENTS OF EQUITY CAPITAL	LOANS & LEASES, NET UNEARNED INCOME	LOANS & LEASES, NET UNEARN INC&ALLOW	ACCUMULATED OTH COMPREHENSIVE INCOME	SECURS PURCHSD UDR AGRMNTS TO RESELL	SECURS SOLD UNDR AGRMNTS TO REPURCH	TOTAL DEPOSITS	NON-INTEREST BEARING DEPOSITS	TOT INT BEAR DEPS IN DOM&FGN OFF	INT-BEARING BALS DUE FRM DEP INSTS	NONINTEREST-BEARING BALS&CURR&COIN	OTHER IDENTIFIABLE INTANGIBLE ASSETS	HELD-TO-MATURITY SECURITIES	AVAILABLE-FOR-SALE SECURITIES	INVEST. IN UNCONSOLIDATED SUBS & CO.	PREMISES&FIXED ASSETS(INCL CAP LSES)	OTHER REAL ESTATE OWNED	OTHER ASSETS	TOTAL ASSETS	TOTAL DEPOSITS	OTHER LIABILITIES, TOTAL	TOTAL LIABILITIES	MINORITY INT. IN CONSOL. SUBSIDIARIE	ALLL_AMT	GOODWILL	OTHER BORROWED MONEY	SUBORDINATED NOTES AND DEBENTURES	TOTAL EQUITY CAPITAL	COMMON STOCK	TOT LIAB, RESERVE & CAPITAL ACCOUNTS	TOTAL TRADING ASSETS	TRADING LIABILITES	UNDIVIDED PROFITS & CAPITAL RESERVES	PERPETUAL PREFERRED STK&REL SURPLUS	SURPLUS	LOANS AND LEASES HELD FOR SALE	NON-INTEREST BEARING DEPOSITS	TOT INT BEAR DEPS IN DOM&FGN OFF	AUDIT INDICATOR	OTHER COMPONENTS OF EQUITY CAPITAL	LOANS & LEASES, NET UNEARNED INCOME	LOANS & LEASES, NET UNEARN INC&ALLOW	ACCUMULATED OTH COMPREHENSIVE INCOME	FEDERAL FNDS SOLD IN DOMESTIC OFFICS	SECURS PURCHSD UDR AGRMNTS TO RESELL	FEDERAL FNDS PURCD IN DOMESTIC OFFCS	SECURS SOLD UNDR AGRMNTS TO REPURCH	
37																																					0	1669	0	0	23975	0	582	0	1206	80268	63839	374	64213	0	1154	0	0	0	16055	1200	80268	0	0	11165	0	3500	0	14004	49835	1	0	45413	44259	190	8577	0	0	0	
242																																					200	960	0	0	8559	0	253	0	464	33802	26013	75	29698	0	171	0	3500	0	4104	120	33802	0	0	3723	0	120	0	5074	20939	4	0	19920	19749	141	3617	0	0	110	
279																																					384	3217	77	38151	33851	257	4082	507	2238	141386	90472	446	120128	0	344	0	29210	0	21258	1	141386	0	0	21073	0	0	0	5978	84495	1	0	58291	57947	184	675	0	0	0	
354																																					0	34	0	0	3438	0	82	0	135	8244	7205	37	7242	0	213	0	0	0	1003	25	8245	0	0	448	0	500	0	1705	5500	4	0	4311	4098	30	457	0	0	0	
457																																					22	996	0	330	1172	0	79	123	1078	30175	25624	223	27136	0	269	0	0	0	3039	60	30175	0	0	536	0	2440	0	3186	22438	4	0	26644	26375	3	0	0	1289	0	
505																																					526	5150	28	0	67331	0	4172	157	7019	343335	263420	2583	316503	53	3007	1595	50500	0	26779	6480	343335	0	0	9272	0	10653	0	41396	222024	2	0	259064	256057	374	1300	0	0	0	
1155																																					10119	4502	0	2248	36171	0	4892	0	6136	187490	138040	1768	171424	0	1743	0	3000	0	16066	1600	187490	0	0	9225	0	4400	46	14175	123865	5	0	125119	123376	841	0	0	0	28616	
1351																																					0	2033	0	48639	3089	0	1008	180	1574	124920	107258	861	108119	0	1130	0	0	0	16801	240	124920	0	0	15942	0	530	0	10297	96961	9	0	62344	61214	89	7183	0	0	0	
1454																																					519	31255	32	0	142486	0	4245	0	8665	418277	379690	901	380591	0	2084	0	0	0	37686	1000	418277	0	0	34307	0	1214	289	112934	266756	2	0	207570	205486	1165	25300	0	0	0	
1557																																					50	1294	0	3517	8391	0	163	0	839	38829	31441	459	33984	0	382	0	2084	0	4845	200	38829	0	0	3658	0	800	0	6051	25390	4	0	20510	20128	187	4447	0	0	0	
1632																																					46	13627	0	0	53182	0	14521	126	13885	714990	541494	6435	652403	0	7666	0	57000	0	62587	1900	714990	0	0	29528	0	30066	0	21292	520202	2	0	627269	619603	1093	0	0	44559	2915	
1669																																					2810	11128	1349	81141	45630	0	1630	5	8552	246857	204302	1267	206292	0	1746	0	723	0	40565	800	246857	0	0	38547	0	800	0	41958	162344	5	0	74898	73152	418	21460	0	0	0	
1829																																					1117	6290	866	0	94096	0	3018	2	7955	366962	284643	1628	329766	0	3968	8144	39199	0	37196	390	366962	0	0	33002	0	3100	0	52321	232322	1	0	249442	245474	704	0	0	0	4296	
1856																																					67	493	0	117679	71416	0	477	2	5942	214428	114213	273	196891	0	187	98	82000	0	17537	500	214428	0	0	718	0	17782	0	2382	111831	4	0	18441	18254	-1463	0	0	405	0	
2040																																					134	2945	0	0	38671	0	3041	0	5328	204058	157628	1690	186335	0	2026	0	24892	0	17723	480	204058	0	0	12486	0	4270	518	10790	146838	4	0	149847	147821	487	5600	0	0	2125	
2161																																					3000	3704	0	4	33139	0	1695	0	3432	108546	95079	1463	96542	0	577	0	0	0	12004	1000	108546	0	0	9267	0	1253	0	15663	79416	1	0	58929	58352	484	5220	0	0	0	
2376																																					74451	6676	0	181324	139898	4208	8474	1357	68987	1380027	712378	20867	1191391	65	10932	0	404615	0	188571	500	1380027	0	0	202220	0	434	0	20681	691697	2	-14903	902584	891652	320	3000	0	53531	0	
2451																																					128	788	322	0	0	0	398	157	1466	38667	23716	398	34480	0	367	750	10366	0	4187	50	38667	0	0	1233	0	2904	282	2518	21198	4	0	34188	33821	0	555	0	0	0	
2554																																					200	286	0	0	2446	0	111	0	100	7778	6648	57	6705	0	39	290	0	0	1073	50	7778	0	0	51	0	972	0	1574	5074	4	0	3739	3700	0	645	0	0	0	
2732																																					0	19878	1112	0	53078	0	6078	0	3749	512418	437689	6307	444204	0	3819	0	208	0	68214	0	512418	0	0	61512	0	5789	0	74077	363612	2	0	429842	426023	913	2500	0	0	0	
2750																																					694	749	0	0	10226	0	536	0	2270	50457	38709	436	45145	0	359	0	6000	0	5312	88	50457	0	0	5114	0	93	79	2073	36636	4	0	34426	34067	17	1836	0	0	0	
2938																																					455	13850	0	0	46211	0	7970	4059	9192	417745	307711	3805	385873	0	5540	0	29000	0	31872	1250	417745	0	0	15273	0	14717	0	16690	291021	2	0	341548	336008	632	0	0	42556	2801	
3252																																					1189	3721	0	515	60658	0	524	0	2840	128734	110723	937	114258	0	994	0	2598	0	14476	200	128734	0	0	13450	0	300	0	17508	93215	4	0	56681	55687	526	3600	0	0	0	
3458																																					3234	1672	0	1982	8580	0	416	0	472	30395	23416	250	27326	0	293	0	0	0	3069	100	30395	0	0	2363	0	450	0	2554	20862	5	0	12783	12490	156	1549	0	0	3660	
3720																																					0	4507	0	12062	39624	0	3448	132	4666	180425	144182	1735	157003	0	1408	0	7167	0	23422	2400	180425	0	0	9970	0	10800	237	17394	126788	1	0	106450	105042	252	10707	0	0	3919	
3953																																					5	4634	0	0	4	0	4041	0	3469	114879	97394	1076	105190	0	1393	0	6720	0	9688	500	114878	0	0	5508	0	3680	11177	23794	73600	4	0	92942	91549	0	0	0	0	0	
4138																																					0	5442	0	0	30618	23	8030	500	2640	195150	171450	624	177591	0	1344	0	2091	0	17559	300	195150	0	0	17049	0	300	0	21572	149878	1	0	144991	143647	-90	4250	0	0	3426	
4156																																					46	4384	0	0	56731	0	4653	0	6917	181019	134764	1518	163782	0	1421	1783	27500	0	17237	1200	181019	0	0	8729	0	5981	374	17882	116882	4	0	106822	105401	1327	730	0	0	0	
4231																																					0	5523	0	0	35710	0	1096	174	1618	124902	109544	1093	110637	0	754	0	0	0	14265	500	124902	0	0	1823	0	12100	0	13883	95661	1	0	77116	76362	-158	4419	0	0	0	
4437																																					150	4053	0	2385	44200	0	3739	14	4538	225585	186317	1487	202217	0	2002	0	9876	0	23368	963	225585	0	0	18379	0	3750	0	23920	162397	2	0	166184	164182	276	2324	0	0	4537	
4839																																					182	6996	0	0	61233	87	6377	498	3402	287469	211634	1566	263510	0	2440	0	35900	0	23959	1875	287469	0	0	13040	0	8429	0	34211	177423	2	0	211134	208694	615	0	0	4700	9710	
5005																																					897	3442	797	440	65349	0	7222	5350	14924	419407	315126	4653	380909	0	2714	2052	61130	0	38498	0	419407	0	0	228	0	38138	0	29002	286124	1	0	319553	316839	132	2095	0	0	0	
5069																																					400	1184	0	0	15858	0	18740	1700	4147	352588	253204	5485	258689	0	8204	0	0	0	93899	4500	352588	0	0	85452	0	4129	0	15141	238063	1	0	295763	287559	-182	23000	0	0	0	
5135																																					129	7330	0	0	42936	0	3876	13	10114	289106	232841	1356	256697	0	3395	1042	22500	0	32409	651	289106	0	0	12294	0	19349	0	40651	192190	1	0	215329	211934	115	11732	0	0	0	
5210																																					892	17683	20	2885	270304	0	14270	136	39953	909248	693111	12646	833731	0	5931	0	92720	0	75517	4798	909248	0	0	63640	0	5455	1344	63469	629642	2	0	567692	561761	1624	0	0	0	35254	
5331																																					145	4769	0	0	144433	0	12268	0	7107	347550	217711	2082	317350	0	1677	0	2557	0	30200	2580	347550	0	0	16479	0	11360	180	36237	181474	2	0	160325	158648	-219	0	20000	1500	93500	
5461																																					120	16995	646	0	62866	776	10700	276	9414	413193	346458	2448	373796	0	2876	0	24890	0	39397	2059	413193	0	0	31740	0	4241	0	113088	233370	1	0	314276	311400	1357	0	0	0	0	
5751																																					0	1099	0	0	47844	0	263	0	3619	109900	86113	587	86700	0	973	0	0	0	23200	600	109900	0	0	21068	0	700	0	5792	80321	9	0	50414	49441	832	7634	0	0	0	
6039																																					8809	3929	0	0	6513	0	1982	130	2327	85327	74516	791	75307	0	958	0	0	0	10020	469	85327	0	0	3883	0	5600	0	11287	63229	1	0	57586	56628	68	5009	0	0	0	
6141																																					0	2116	0	13229	0	0	243	30	539	42051	37519	234	37753	0	383	0	0	0	4298	400	42051	0	0	298	0	3600	0	9265	28254	1	0	18927	18544	0	7350	0	0	0	
6329																																					313	13064	0	504	42752	0	15946	338	11981	397314	359426	3335	362761	0	3814	0	0	0	34553	2600	397314	0	0	18586	0	13400	0	67107	292319	2	0	310113	306299	-33	6117	0	0	0	
6972																																					11	19182	141	73129	35750	0	10678	1016	17784	893976	672063	7326	793334	0	10081	0	77310	0	100642	2600	893976	0	0	74708	0	22400	0	154202	517861	1	0	746366	736285	934	0	0	26100	10535	
7009																																					2000	2986	0	0	392469	0	313	0	7468	594017	540495	5825	546320	0	0	0	0	0	47697	500	594017	0	0	43936	0	552	0	42619	497876	2	0	171781	171781	2709	17000	0	0	0	
7045																																					15912	2835	0	15982	22272	0	1778	0	1202	116845	103561	514	104075	0	753	0	0	0	12770	100	116845	0	0	10158	0	2325	0	14327	89234	1	0	57417	56664	187	200	0	0	0	
7157																																					0	608	0	0	15827	0	120	0	485	38821	34049	395	34444	0	231	0	0	0	4377	200	38821	0	0	3736	0	200	0	5013	29036	4	0	19780	19549	241	2232	0	0	0	
7456																																					0	1264	0	140	15621	0	336	37	729	48676	44248	172	44420	0	200	0	0	0	4256	400	48676	0	0	761	0	2900	0	9210	35038	1	0	26409	26209	195	4340	0	0	0	
7634																																					28	1167	0	220	7862	0	718	5	1587	72349	65773	251	66024	0	670	0	0	0	6325	200	72349	0	0	1345	0	4700	0	6000	59773	2	0	59925	59255	80	1507	0	0	0	
8033																																					292	3005	0	0	5924	0	1860	0	3775	120028	87128	1784	108962	0	928	0	20050	0	11066	774	120028	0	0	5783	0	4476	0	18440	68688	2	0	100075	99147	33	6025	0	0	0	
8462																																					0	7057	0	0	56311	0	385	0	814	108138	95063	556	95619	0	335	0	0	0	12519	350	108138	0	0	10856	0	350	0	23630	71433	4	0	27866	27531	963	16040	0	0	0	
8631																																					31	2108	0	0	15640	0	1657	58	2374	57550	50716	284	51000	0	376	0	0	0	6550	500	57550	0	0	5111	0	800	0	18665	32051	1	0	34812	34436	139	1246	0	0	0	
9357																																					0	16815	3979	0	29278	0	1380	1113	27267	338655	248276	1084	284834	0	5443	23238	27200	0	53820	500	338654	0	0	1321	0	51847	54829	75474	172802	1	0	186199	180756	152	0	0	0	8274	
9553																																					24	3863	0	0	1475	0	311	0	3182	74230	62651	1158	66732	0	617	0	2923	0	7498	400	74230	0	0	5894	0	1200	0	10969	51682	4	0	59067	58450	4	6925	0	0	0	
9807																																					58134	25132	0	538687	32191	14	8862	46488	72482	2695636	1917093	22660	2421668	1500	68339	0	332377	0	272468	20000	2695636	0	0	187680	0	63858	0	52822	1864271	1	0	1981985	1913646	930	0	0	0	149538	
9955																																					5557	2551	1057	0	20254	0	1964	0	1960	83342	70106	361	72658	0	472	0	2191	0	10685	110	83343	0	0	7164	0	3023	0	11207	58899	4	0	44046	43574	388	6425	0	0	0	
10157																																					33	2996	0	1316	18002	0	667	0	1160	56787	51096	409	51505	0	848	174	0	0	5282	250	56787	0	0	2425	0	2560	0	12207	38889	4	-67	32527	31679	114	760	0	0	0	
10250																																					3459	8837	0	0	68679	0	13133	1799	5104	446017	393284	2759	412043	0	3910	0	16000	0	33974	1500	446017	0	0	10686	0	21000	0	42216	351068	4	0	324915	321005	788	24001	0	0	0	
10849																																					6032	4133	0	67650	231	0	4624	2067	7495	334823	263260	1418	306102	0	4020	694	41424	0	28721	16	334823	0	0	17958	0	10746	7500	21545	241714	1	0	238417	234397	1	0	0	0	0	
10858																																					194	9598	10	38938	7398	0	7050	103	6032	426421	344306	3516	388993	0	3613	2957	14224	0	37428	2500	426421	0	0	20058	0	14755	2060	45029	299277	4	0	335049	331436	115	20645	0	0	26947	
11145																																					6171	2993	13	220	10091	252	5242	498	2270	167655	135738	376	151814	0	1467	450	15700	0	15841	1000	167655	0	0	10699	0	4000	0	16789	118949	7	0	132572	131105	142	8350	0	0	0	
11640																																					277	18157	0	0	93587	0	6392	0	12915	288160	230404	2942	263367	0	1589	0	30021	0	24793	650	288160	0	0	6579	0	16800	0	47987	182417	1	0	158421	156832	764	0	0	0	0	
11837																																					2024	1373	0	0	37134	0	1116	0	1630	100955	88631	914	90101	0	1010	0	0	0	10854	314	100955	0	0	104	0	10186	0	6247	82384	2	0	58688	57678	250	0	0	556	0	
12030																																					0	10249	0	1845	27533	0	3800	971	4340	338928	305462	2876	308338	0	8295	721	0	0	30590	300	338928	0	0	29866	0	300	0	29721	275741	1	0	285883	277588	124	11881	0	0	0	
12058																																					2500	3696	0	211	22365	0	1597	162	1657	102736	84002	1167	91258	0	731	0	6089	0	11478	200	102736	0	0	9167	0	1650	401	11164	72838	4	0	70253	69522	461	625	0	0	0	
12142																																					6943	6371	0	1848	48501	0	5115	0	2415	168985	146766	890	149656	0	1339	0	2000	0	19329	1250	168985	0	0	4517	0	13250	0	28442	118324	4	0	83231	81892	312	15900	0	0	0	
12245																																					361	2336	0	0	26353	0	1729	0	1100	110028	88536	1004	98079	0	840	0	7900	0	11949	1419	110028	0	0	6590	0	3581	0	13803	74733	4	0	78989	78149	359	0	0	639	0	
12311	19995	1361739	564445	0	3862206	113673	537152	73856	2852265	55566801	775947	49286187	603016	612507	2967640	6204652	1198869	5677598	39999	55566801	1437618	42964	1098322	0	4678899	632266	2	0	40717633	40105126	-139622	1038820	2008700	1171047	0	1171047											37211167						6204652					1437618	42964					1403517	35807650						0	1038820	672841	2008700	
12647																																					58	1938	0	8440	0	0	4344	45	983	77814	63026	333	69559	0	579	0	6200	0	8255	125	77814	0	0	1965	0	6165	199	8211	54815	1	0	57586	57007	0	4800	0	0	0	
12656																																					100	396	0	710	0	0	235	0	188	13124	11956	60	12016	0	175	0	0	0	1108	72	13124	0	0	648	0	388	0	2121	9835	4	0	10622	10447	0	1048	0	0	0	
12937																																					13767	5703	0	0	8757	0	12072	0	2067	184913	152178	3766	156167	0	1159	0	223	0	28746	750	184913	0	0	22929	0	5250	0	24255	127923	1	0	143706	142547	-183	0	0	0	0	
12946																																					1793	9191	3512	0	113881	1111	11637	349	17106	612703	500804	5890	551010	0	4995	9940	35871	0	61693	1	612703	0	0	43371	0	17119	95	53496	447308	1	0	449083	444088	1202	0	0	8445	0	
12955																																					25	3318	0	11042	3403	0	3211	159	1749	121845	106855	398	110553	0	1058	0	3300	0	11292	1567	121845	0	0	2285	0	7433	222	19682	87173	4	0	97199	96141	7	2575	0	0	0	
13037																																					411	3365	0	0	39756	0	2855	490	3132	107814	94641	626	95267	0	1838	0	0	0	12548	900	107815	0	0	10868	0	450	0	16773	77868	1	0	54089	52251	330	5554	0	0	0	
13103																																					39	18672	0	1701	214878	0	13734	0	25867	1122569	748739	16780	961609	0	7812	328	189230	0	160960	500	1122569	0	0	116438	0	34019	3716	32409	716330	2	0	841718	833906	10003	9728	0	0	6860	
13251																																					461	1334	0	0	4848	0	126	263	745	34278	30688	208	30896	0	430	0	0	0	3382	25	34278	0	0	1572	0	1725	0	3550	27139	4	0	21647	21217	60	5284	0	0	0	
13457																																					0	556	0	0	4094	0	19	0	1488	22268	16623	213	16836	0	85	0	0	0	5432	50	22268	0	0	5293	0	50	0	1908	14715	5	0	9306	9221	39	6890	0	0	0	
14052																																					2199	2177	0	0	9427	0	2279	0	1953	70661	60070	375	64780	0	665	0	1000	0	5881	1000	70661	0	0	3294	0	1500	0	10918	49152	2	0	52315	51650	87	976	0	3335	0	
14155																																					0	2556	0	200	6992	0	6345	786	3752	113710	86907	803	101545	0	1095	0	13835	0	12165	176	113710	0	0	11711	0	160	0	9386	77520	6	0	93851	92756	118	323	0	0	0	
14258																																					0	16985	0	0	57475	0	9088	0	10807	1078367	932038	2962	985800	0	9983	0	0	0	92567	500	1078367	0	0	75579	0	15088	8230	114839	817199	2	0	917630	907647	1400	68135	0	50800	0	
14454																																					2871	468	0	0	3876	0	426	144	252	28084	19648	246	22244	0	307	2745	900	0	5840	75	28084	0	0	73	0	5570	0	2196	17452	1	0	17609	17302	122	0	0	1450	0	
14650																																					1584	1752	0	2939	41	0	297	0	1552	26652	22971	324	23295	0	248	104	0	0	3357	200	26652	0	0	2857	0	300	0	6057	16914	4	0	14994	14746	0	3637	0	0	0	
14753																																					0	1100	0	9966	8270	0	146	0	631	33787	29313	469	30537	0	522	0	0	0	3250	300	33787	0	0	551	977	1277	0	6375	22938	1	0	14196	13674	145	0	0	755	0	
14865																																					113	4779	966	0	40636	0	5405	0	5353	209727	174022	1292	190132	0	1751	0	14818	0	19595	730	209727	0	0	8505	0	9946	0	28914	145108	2	0	154106	152355	414	120	0	0	0	
14977																																					17474	742	0	111	5229	0	383	0	706	44610	37140	290	37717	0	332	0	287	0	6893	0	44610	0	0	6866	0	0	0	2567	34573	1	0	20297	19965	27	0	0	0	0	
15536																																					3490	69588	2774	0	444964	0	81290	33070	146574	4458069	2992647	50930	3985662	0	39087	34658	492085	0	472407	10593	4458069	43276	0	192112	0	271830	10144	203618	2789029	2	0	3627328	3588241	-2128	0	0	450000	0	
16337																																					610	10012	0	0	48836	0	20802	1511	16352	467100	391141	3334	424369	0	4239	0	29000	0	42731	350	467100	0	0	33416	0	8500	0	56461	334680	1	0	356619	352380	465	16597	0	0	894	
16458																																					0	4719	0	24329	41652	0	10346	0	2395	211995	178888	1162	181950	0	2026	0	1900	0	30045	941	211995	0	0	25969	0	2059	295	15715	163173	1	0	117475	115449	1076	12810	0	0	0	
16551																																					2376	3586	0	0	12526	0	3062	870	6280	163709	122169	469	148801	0	2360	881	26163	0	14908	175	163709	0	0	8076	0	6576	0	17648	104521	4	0	133837	131477	81	2651	0	0	0	
16748																																					18	1799	345	3283	11088	0	805	135	2037	53832	46177	537	48714	0	423	0	2000	0	5118	400	53832	0	0	2026	0	2600	758	9053	37124	2	0	29835	29412	92	4152	0	0	0	
16944																																					0	1336	0	0	11974	0	132	37	254	32003	27261	284	27545	0	247	0	0	0	4459	1000	32004	0	0	1823	0	1500	0	3928	23333	4	0	14617	14370	136	3900	0	0	0	
16953																																					100	1866	0	205	14094	0	127	0	331	30964	25550	315	25865	0	174	0	0	0	5099	100	30964	0	0	2880	0	2025	0	4937	20613	4	0	11915	11741	94	2500	0	0	0	
17110																																					14119	2646	124	5000	24185	0	1933	0	3058	121750	102841	1685	104526	0	558	0	0	0	17224	300	121750	0	0	9938	0	6986	0	0	102841	1	0	70157	69599	0	0	1086	0	0	
17147																																					10981	51691	2387	2982	214602	0	20885	6878	63702	1937459	1366796	10844	1748986	0	15131	24847	128732	0	188474	5985	1937460	0	0	104816	125	75302	1812	190647	1176148	2	0	1529342	1514211	2246	22481	0	168385	74229	
17259																																					17	1312	0	8	24752	0	1065	127	2203	63189	51300	1109	56659	0	121	0	4250	0	6530	769	63189	0	0	4524	0	769	0	7078	44222	4	0	33803	33682	468	23	0	0	0	
17464																																					53	57574	12890	3178	86137	1645	37851	26446	68228	2403853	1661867	22964	2059261	0	34200	105047	321449	0	344592	750	2403853	0	0	266715	0	76340	3785	223632	1438235	1	0	2034360	2000160	787	859	0	39573	13408	
17839																																					40	2432	0	0	46181	0	2324	25	3189	197923	174712	2491	181401	0	1794	0	0	0	16522	800	197923	0	0	5462	0	9258	0	12656	162056	2	0	143531	141737	1002	1995	0	0	4198	
17950																																					52	5713	0	173	59345	0	4814	147	3296	202846	170491	1667	184443	0	1447	1695	12285	0	18403	725	202846	0	0	6852	0	10550	0	25628	144863	8	0	126858	125411	276	2200	0	0	0	
18050																																					310	10017	909	20734	74357	0	14026	19	3101	297259	261674	1351	263808	0	2351	0	783	0	33451	1214	297259	0	0	23837	0	7671	582	64490	197184	2	0	166060	163709	729	9495	0	0	0	
18135																																					90	7734	0	0	27632	0	13140	0	6483	201844	154026	672	184666	0	1184	0	20370	0	17178	456	201844	0	0	10042	0	6056	788	38607	115419	2	0	131760	130576	624	15401	0	0	9598	
18377																																					7186	5	0	0	4643	0	663	0	244	27095	24460	81	24541	0	102	0	0	0	2554	0	27095	0	0	2517	0	0	0	0	24460	1	0	14456	14354	37	0	0	0	0	
18827																																					299	6101	0	33162	14804	0	2226	67	1688	163531	145008	754	146519	0	1332	0	757	0	17012	400	163531	0	0	14020	0	2400	0	23402	121606	1	0	96616	95284	192	9900	0	0	0	
18836																																					1846	3351	0	0	5411	0	2774	0	5121	144518	123813	2076	130374	0	1533	0	4485	0	14144	180	144518	0	0	12241	0	1676	0	17546	106267	2	0	121500	119967	47	6048	0	0	0	
18854																																					6146	2238	0	0	3038	0	2176	0	1495	86029	79562	323	79885	0	284	0	0	0	6144	40	86029	0	0	3026	0	3060	0	9120	70442	4	0	68019	67735	18	3201	0	0	0	
18957																																					204	1907	0	0	11757	0	505	155	2023	57252	48015	163	52805	0	422	0	4627	0	4447	200	57252	0	0	3715	0	500	0	5160	42854	4	0	39422	39000	32	1701	0	0	0	
19356																																					126	1855	0	0	26257	0	824	0	1082	79025	69257	1551	70873	0	876	0	0	0	8152	2025	79025	0	0	2894	0	3200	0	10742	58515	5	0	48003	47127	33	1754	0	65	0	
19730																																					3276	68792	7573	9028	165229	0	71145	1872	76119	2152581	1781221	13312	1941922	0	22713	17847	113243	0	210659	4083	2152581	0	0	93860	0	111304	3028	311926	1469295	3	0	1740387	1717674	1412	10998	0	0	34146	
19936																																					90	11846	0	5981	66097	0	7080	791	6699	260459	227721	1161	242432	0	2295	0	10000	0	18027	420	260459	0	0	7658	0	9781	0	34074	193647	1	0	158391	156096	168	5779	0	0	3550	
19972																																					9714	37	0	11534	0	0	330	21	2540	54160	42604	633	43237	0	95	0	0	0	10923	0	54160	0	0	77	0	10846	0	78	42527	1	0	30079	29984	0	0	0	0	0	
20053																																					5840	1158	514	0	10164	0	429	300	1058	79444	60077	560	68916	0	953	2667	6949	0	10528	150	79444	0	0	4157	0	6053	0	7269	52808	4	0	58267	57314	168	0	0	330	1000	
20147																																					0	2765	51	0	20091	0	1556	310	1326	63513	55402	472	58593	0	410	0	2719	0	4920	100	63513	0	0	1136	0	3600	0	4763	50639	1	0	36957	36547	84	867	0	0	0	
20259																																					0	3986	843	0	23597	0	3699	0	1264	90973	77202	151	78293	0	748	4925	10	0	12680	73	90973	0	0	546	0	11636	1236	21974	55228	2	0	52171	51423	425	0	0	930	0	
20370																																					96	6895	0	0	7263	0	4680	845	8141	169053	140776	2029	150605	0	1763	0	7800	0	18448	2306	169053	0	0	-686	0	16635	67	23368	117408	1	0	142829	141066	193	0	0	0	0	
20512																																					991	1528	0	1249	34000	0	726	223	4451	95417	66897	4239	87156	0	493	0	16020	0	8262	410	95418	0	0	7251	0	775	0	12959	53937	1	0	52742	52249	-174	0	0	0	0	
20633																																					3683	5786	0	23134	34480	0	6388	426	8509	251232	219232	1337	227569	0	2300	0	7000	0	23663	1106	251232	0	0	21763	0	1394	0	18695	200537	1	0	146833	144533	-600	24293	0	0	0	
20839																																					211	3111	0	0	11486	0	6621	1158	3410	206856	176488	958	185446	0	2913	0	8000	0	21410	507	206856	0	0	5049	0	15843	0	14332	162156	2	0	180955	178042	11	2817	0	0	0	
20857																																					26090	6656	0	0	81280	0	1111	0	2135	170757	158188	290	159821	0	278	142	1343	0	10936	200	170757	0	0	3925	0	5300	0	70151	88037	1	0	34907	34629	1511	18714	0	0	0	
20866																																					1625	3877	0	0	11864	0	7093	0	7519	218283	169169	674	200004	0	1174	0	30161	0	18278	861	218282	0	0	8985	0	8430	77	16604	152566	1	0	186832	185658	2	570	0	0	0	
21256																																					1195	163	0	11	984	0	89	0	793	9562	7846	18	8364	0	65	0	500	0	1198	105	9562	0	0	589	0	495	0	1618	6228	5	0	6001	5936	9	391	0	0	0	
21359																																					200	583	0	0	4051	0	109	32	441	22026	19528	53	19949	0	141	0	368	0	2077	550	22026	0	0	729	0	700	0	2277	17251	4	0	11951	11810	98	4800	0	0	0	
21630																																					648	1884	0	0	39864	0	641	0	934	72860	60351	235	65775	0	263	0	5189	0	7085	281	72860	0	0	4020	0	1919	0	13967	46385	2	0	25427	25164	865	3725	0	0	0	
