"IDRSSD"	RCON1039	RCON1041	RCON1042	RCON1043	RCON1044	RCON1209	RCON1280	RCON1281	RCON1282	RCON1374	RCON1752	RCON2163	RCON2192	RCON2941	RCON3129	RCON3190	RCONA510	RCONB989	RCONB995	
22356											817					710	10	0	13338	
22459											698					4413	0	0	1694	
22543											170					0	0	0	0	
22552											372					2500	0	0	0	
22730											474					6095	0	0	4994	
22936											1641					24027	0	0	0	
22954											561					6928	74	0	0	
23036											0					0	0	0	3225	
23045											212					0	0	0	0	
23241											29181					337200	2409	0	191122	
23456											414					2131	0	0	0	
23504											812					0	0	0	15000	
23540											625					0	0	0	0	
23643											121					320	0	0	0	
23755											561					2000	0	0	0	
23812											8582					152368	10	0	0	
24006											1081					0	7	0	0	
24453											3564					71721	0	0	0	
24659											0					0	0	0	0	
24668											567					9000	0	0	11322	
24855											29					0	0	0	0	
24949											2168					8100	0	0	2672	
25357											3975					59250	0	0	0	
25647											0					0	0	1000	0	
26149											0					0	0	0	791	
26242											1800					6000	0	0	4385	
26457											0					0	0	0	0	
26765											668					2000	0	0	0	
26859											3323					32688	0	0	0	
26916											7046					146613	0	0	8088	
27548											4114					66473	0	27962	11000	
27614											1449					3000	0	0	0	
27847											1380					26523	0	0	0	
28152											346					2845	0	0	0	
28255											129					0	0	0	0	
28349											538					0	0	0	429	
28406											4606					0	41388	0	0	
28572											1091					13270	1069	0	0	
28732											492					2000	0	0	0	
29104											10036					161434	5137	1782	112435	
29252											1328					3000	0	0	0	
29636											4567					129778	41423	0	0	
29850											0					100	0	0	0	
29944											1975					43477	0	0	0	
29953											947					15331	0	0	0	
30052											111					2492	0	0	0	
30155											1330					18030	1223	0	0	
30258											2719					44400	514	0	3726	
30418											0					0	0	0	195203	
30502											4851					86110	10094	0	50556	
30650											714					5291	0	0	0	
30810	647	0	60418	16477	0	0	108681	385000	0	572039	47046	211546	30905026	0	27626663	266217	816	0	0	
30856											1086					92	0	0	5336	
31134											404					10000	0	0	0	
31255											1731					25030	0	0	678	
31657											0					0	0	0	0	
31826											751					1000	100	0	0	
31835											551					6500	0	0	0	
32234											82					0	0	0	17616	
32766											24					0	0	0	0	
33147											1260					20000	0	0	0	
33259											1559					20000	0	0	2180	
33268											0					0	0	0	0	
33549											12					0	0	0	0	
33727											1139					119	0	0	6925	
33754											0					0	0	0	0	
33839											132					0	0	0	0	
33857											634					7005	0	0	0	
34153											5527					43667	2807	0	0	
34359											322					248	0	0	0	
34425											2254					30000	0	0	6561	
34434											469					0	0	0	0	
34452											57					0	57	0	0	
34537											12804					65307	3126	0	96836	
34555											1672					4000	0	0	0	
34742											1354					12118	0	0	0	
34836											0					0	0	0	0	
34863											0					0	0	0	0	
35057											1403					11801	0	0	0	
35244											4856					63000	0	0	5814	
35301	5277557	3440695	6399444	10207668	0	0	18548177	24649502	3795266	72394175	194654	0	110252278	46698630	52152685	4071448	75866	15052106	8867391	
35570											41846					139748	0	0	1055000	
35646											111					0	1792	0	0	
35842											351					2000	0	0	0	
35936											0					0	0	0	0	
36054											6146					33017	0	0	0	
36344											2191					25500	3002	0	21161	
36456											202					105	303	0	0	
36858											898					0	0	0	15664	
36933											462					2117	500	0	0	
37051											280					2000	0	0	0	
37341											19					0	0	0	0	
37350											506					4113	0	0	0	
37378											174					0	6003	0	0	
37435											1153					0	0	0	11697	
37640											10621					92760	0	0	29445	
37659											0					0	0	0	0	
37743											276					0	0	0	0	
37949											962					5946	0	0	10746	
38526											563					8449	0	0	0	
38535											1404					24000	375	0	8846	
38740											2032					32984	0	0	0	
39327											0					92	0	0	3201	
39420											4966					59207	0	0	27876	
39475											11342					179811	3	0	570	
39756											2685					25276	0	0	0	
40033											428					0	3	0	0	
40350											250					2287	0	0	0	
40707											1136					7629	0	0	0	
40855											450					5028	0	0	0	
41245											45					0	0	0	262	
41553											99					0	0	0	0	
41629											1134					17600	0	0	0	
41647											6591					96209	0	0	46024	
41759											66					0	0	0	0	
41825											0					0	0	0	0	
41937											270					28	0	0	0	
41955											230					1517	0	0	0	
42037											59					0	0	0	0	
42055											402					0	0	0	0	
42354											234					0	0	0	0	
42420											48424					854713	20391	0	133311	
42448											2303					42654	340	0	0	
42457											2					0	0	0	0	
43052											1432					3991	417	0	3890	
43155											1112					11000	0	0	0	
43173	0	686318	486276	1067064	0	199272	556651	28069	0	3023650	150709	0	11459844	14024	10141579	1906812	0	150000	805000	
43351											0					0	0	0	0	
43454											25					0	0	0	0	
43511											3114					58711	0	0	0	
43641											584					0	0	0	0	
43744											661					11500	0	0	0	
43856											383					0	2229	0	0	
43959											52					0	1365	0	0	
44040											1702					285	250	0	0	
44134	0	64291	18607	86968	0	11779	0	0	0	181645	0	0	1905807	100142	1607438	22696	0	0	4204	
44433											4102					57300	2441	0	1738	
44602											50861					125	0	0	0	
44741											825					0	2324	0	11576	
44750											839					0	382	0	0	
44929											443					3944	0	0	1146	
45038											229					4500	0	0	1270	
45047											759					1429	0	0	0	
45056											105					100	0	0	0	
45430											622					11496	0	0	0	
45458											34					0	0	0	0	
45551											3071					13981	0	0	5148	
45560											3632					50603	8000	0	0	
45627											56308					775856	452	0	40814	
45775											447					0	0	0	0	
46053											1633					5146	0	0	774	
46941											496					102	0	0	0	
47153											2					0	0	0	0	
47247											819					16100	0	0	0	
47256											215					0	0	0	0	
47452											36					0	0	0	0	
47500											1778					17500	3842	0	0	
48057											293					0	0	0	0	
48150											116					629	0	0	0	
48374											4052					61884	4171	0	973	
48440											180					3000	0	0	0	
48730											1315					26000	100	0	0	
49054											375					0	0	0	0	
49148											403					0	0	0	0	
49241											1710					16056	0	0	0	
49344											2374					42132	0	0	0	
49643											451					0	0	0	0	
49652											446					3745	0	0	0	
49821											3786					78876	969	0	0	
49858											237					126	0	0	0	
49951											0					0	0	0	0	
50144											0					0	0	0	0	
50461											0					0	0	0	0	
50546											374					5000	0	0	0	
50854											0					0	0	0	0	
50957											1315					19500	0	0	2979	
51253											398					6331	0	0	0	
51356											0					0	0	0	0	
51459											422					150	0	0	0	
51730											195					0	475	0	0	
51842											1298					25462	168	0	0	
52410											364					2956	0	0	0	
52719											3834					280620	0	1076476	0	
52951											228					0	0	0	0	
53015											9					0	0	0	0	
53033											18045					0	0	0	604368	
53051											5					0	0	0	0	
53239											0					0	0	0	0	
53453											164					0	0	0	0	
53752											47					0	0	0	0	
54049											521					2140	0	0	0	
54058											941					8407	0	0	0	
54357											0					0	0	0	0	
54375											6592					103831	250	0	48444	
54441											136					1500	0	0	1719	
54656											389					5000	0	0	0	
55176											1395					5000	0	0	570	
55336											1529					10000	0	0	0	
55635											276					1790	0	0	0	
55653											597					4000	0	0	13189	
56230											164					0	0	0	0	
56258											309					1362	0	0	0	
56351											1939					657	0	0	0	
56427											236					0	0	0	0	
56548											802					11000	0	0	0	
56557	0	0	3446	367894	0	3	9286	13084	25	393738	14571	0	2388345	96069	2067175	167000	0	0	151680	
56717											1096					17372	0	0	13124	
57040											9					0	4	0	0	
57228											536					4000	500	0	2981	
57255											30					0	0	0	0	
57451											1034					13600	0	0	21325	
57572											1110					16757	107	0	0	
57956											123					0	113	0	5943	
58074											2624					32000	7	0	0	
58207											562					8649	10367	0	217	
58225											554					5220	0	0	718	
58243	0	95833	60199	305947	0	137071	2	31500	50	630627	20765	0	4851251	459996	4045344	218291	25	0	293854	
58355											0					0	0	0	0	
58551											0					0	0	0	0	
58636											763					11549	5880	0	0	
58757											13					14	0	0	0	
58971											11663					240140	0	0	319231	
59316											2169					23123	58	0	21223	
59352											118					0	0	0	0	
59679											194					0	1595	0	0	
59754											236					0	0	0	0	
60143	75247	0	2495	6459568	0	1761422	49	1417	0	8343111	477733	0	65501911	16510	59599273	8452316	42913	0	7966	
60330											4332					58973	0	0	0	
60433											180					0	96	0	0	
60545											120					226	0	0	0	
60554											256					1442	0	0	0	
60648											1003					85	503	0	0	
61122											13676					244260	0	0	29348	
61355											3142					39000	0	0	6741	
61476											1256					11470	6000	0	0	
61533											2047					20016	1024	0	7031	
61757											41					0	0	0	8060	
61832											1497					17000	0	0	0	
61953											201					0	0	0	0	
62044											385					98	0	0	0	
62147											770					2000	1000	0	0	
63050											0					0	0	0	0	
63069	39962	50997	385209	717220	0	596476	431513	51390	0	2287736	52200	0	15555078	0	13993721	730992	14969	0	200195	
63078											1984					41500	0	0	0	
63201											19					0	0	0	0	
63359											0					0	0	0	0	
63573											2472					20500	100	0	0	
63733											729					1089	39	0	0	
63742											271					4900	0	500	0	
63751											63					216	0	0	0	
64150											209					2246	4730	0	0	
64543											2310					43872	1000	0	0	
64552											321					0	0	0	0	
64619	0	244869	20728	390814	0	72798	0	18512	250	747971	11880	0	2076706	577	1944350	201012	0	0	93267	
64730											1197					10000	0	0	0	
65205											2492					0	40	0	0	
65241											915					17000	0	0	0	
65513	0	9982	1731	1	0	0	0	70119	14473	96306	375	0	312954	0	266028	0	0	0	0	
65559											457					830	0	0	0	
65746											9035					83835	0	0	8171	
65858											7086					65455	0	0	0	
66015	0	41766	0	17284	0	50831	30981	24702	0	165564	4500	55430	500849	0	516764	75000	0	0	0	
66154											907					9953	0	0	0	
66172											10094					164066	6573	0	141	
66275											341					0	0	0	0	
66837											3465					29000	0	0	0	
66846											5575					104600	0	0	0	
67142											426					6114	0	0	0	
67151											2391					18010	0	0	0	
67209											5587					100407	27814	0	1883	
67254											0					0	0	0	0	
67311											124761					481018	0	0	1052145	
68345											1248					12000	0	0	0	
68448											0					0	518	0	0	
68756											1050					0	0	0	0	
68831											188					1963	0	0	0	
68840											814					4651	0	0	1108	
68859											1127					971	0	0	5712	
68943											702					5000	0	0	0	
69333											10187					170540	0	0	4261	
69678											1880					4200	9	0	7069	
69847											0					0	0	0	0	
70049											526					364	0	0	0	
70058											941					4989	0	0	0	
70218											341					5000	0	0	0	
70254											282					3945	0	0	0	
70414											1704					10958	3478	0	1471	
70638											549					12271	0	0	0	
70955											0					0	0	0	0	
71318											3770					60671	0	0	21177	
71457											1136					3529	0	0	0	
71859											0					0	0	0	0	
72258											0					0	0	0	0	
72351											38					0	0	0	0	
72454											229					3000	0	0	0	
72678											3425					0	290	0	0	
73031											742					2500	0	0	0	
73116											1980					22850	0	0	0	
73152											309					1500	0	0	0	
73554											735					12143	0	0	0	
73956											147					0	0	0	0	
74056											348					2318	0	0	1052	
74140											6659					73181	0	0	25146	
74159											129					1019	0	0	0	
74403											3806					51493	2771	0	33555	
74449											25					0	0	0	0	
74458											645					5000	0	0	0	
75053											10759					96819	0	0	0	
75259											0					0	385	0	0	
75446											2039					34000	0	0	895	
75455											0					0	0	0	0	
75558											387					0	0	0	0	
75633	212757	5439364	1295648	1275091	2816	161322	174	355597	1242	8750975	212024	0	41372215	914166	36348252	5736005	6964	215687	973853	
75651											321					500	0	0	0	
76050											376					2578	0	0	0	
76135											753					0	0	0	0	
76153											379					1842	0	0	0	
76443											1337					5487	0	0	500	
76854											1707					32290	0	0	0	
77150											92					100	0	0	268	
77253											428					0	0	0	0	
77347											3090					48993	0	0	24765	
77422											383					10000	1000	0	0	
77758											1131					2304	0	0	9197	
77851											6390					80483	5	0	26657	
78036											1950					0	0	0	0	
78157											100					0	0	0	0	
78241											145					0	200	0	0	
78559											45					0	0	0	0	
78643											371					1000	0	0	0	
78858											2931					61700	0	0	0	
79042											183					1263	0	0	25643	
79127											158					878	0	0	0	
79145											2110					17953	0	0	0	
79257											51					0	0	0	0	
79855											2643					50220	0	0	1217	
80020											96					1000	0	0	0	
80150											328					178	0	0	0	
80431											596					3448	0	0	0	
80552											6					0	0	0	0	
80936											536					6000	0	0	2247	
81429											623					8000	0	0	0	
82033											446					0	0	0	0	
82257											188					108	0	0	0	
82350											238					711	0	0	0	
82659											324					3917	0	0	0	
83151											918					14150	0	0	867	
83236											0					0	0	0	0	
83311											2699					0	0	0	0	
83357											0					0	0	0	0	
83375											3005					62000	2452	0	0	
83638	5545	240798	37866	1084923	0	261015	16043	275366	0	1921872	24652	0	6500908	0	6019080	180292	316	1323	991733	
83834											334					2345	0	0	0	
83852											0					0	0	0	0	
83955											243					2302	0	0	0	
84046											618					7945	0	0	0	
84055											245					0	0	0	0	
84251											0					0	0	0	0	
84345											443					3609	532	0	0	
84541											2342					39621	0	0	527	
84804											0					0	0	0	0	
85043											47					29	0	0	0	
85052											78					0	526	0	0	
85258											302					4000	0	0	0	
85454											0					0	0	0	0	
85856											99					0	0	0	0	
85931											774					2139	0	0	0	
86349											654					5253	0	0	0	
86358											0					0	0	0	0	
86527											8950					154065	10815	0	29861	
86554											274					1000	0	0	0	
87047											475					5000	0	0	0	
87159											109					0	0	0	0	
87234											1472					1000	5056	0	18101	
87476											3695					67300	335	0	0	
87533											1658					23192	0	0	1371	
88240											223					500	0	0	2455	
88259											354					3950	0	0	0	
88352											0					0	0	0	0	
88455											1730					15709	0	0	16984	
88530											772					8769	0	0	0	
88950											120					0	0	0	100	
89032											478					0	0	0	0	
89135											240					0	0	0	0	
89162											0					0	0	0	0	
89452											655					10346	0	0	0	
89751											1724					15240	1033	0	0	
89854											656					3425	0	0	0	
89957											92					0	0	0	0	
90047											0					0	0	0	0	
90328											1130					10000	0	0	10000	
90337											1269					9995	0	0	0	
90467											0					0	0	0	0	
90645											2					0	0	0	109	
90739											185					0	0	350	0	
91147											188					158	0	0	0	
91156											719					2300	0	0	12374	
91259											459					1000	0	0	0	
91615											349					3985	0	0	0	
91651											322					31	0	0	0	
91754											1286					5116	0	0	0	
91950											0					0	0	0	0	
91969											4528					76874	2500	0	0	
92050											125					0	1	0	0	
92144											80					0	0	0	0	
92630											6401					55000	0	0	0	
92706											2130					35586	5175	0	2235	
92854											51					0	0	0	0	
92902											23					0	0	0	0	
93244											469					2000	0	0	1963	
93413											1542					25610	0	0	0	
93543											2056					18000	0	0	0	
93619											75					0	0	0	0	
93721											11403					14004	0	0	295661	
93758											344					0	509	0	0	
94139											600					0	72	0	36225	
94456											120					0	42	0	0	
94522											836					0	532	0	0	
94755											60					0	0	0	0	
94858											463					5000	0	0	0	
95051											60					8400	0	0	0	
95659											404					5500	0	0	0	
96553											126					227	0	0	0	
97055											1547					24671	100	0	0	
97279											275					83	0	0	0	
97457											214					750	0	0	0	
97804											6852					114954	6298	0	2838	
97943											1534					28659	0	0	0	
98351											0					0	0	0	0	
98454											416					0	0	0	0	
98463											1005					4081	0	0	23509	
98548											676					0	0	0	3910	
98641											1256					20195	0	0	1549	
98717											822					9338	0	0	0	
99004											180					1300	0	0	0	
99059											613					13128	0	0	0	
99143											570					3312	0	0	0	
99255											88					0	0	0	0	
99442											1272					22300	0	0	0	
99536											508					0	0	0	2007	
99853											61					0	2937	0	0	
99974											445					6800	0	0	0	
100236											364					0	0	0	0	
100357											717					0	0	17739	0	
100553											308					2846	0	0	0	
100562											8885					156067	0	0	50000	
100843											4691					74086	0	0	2075	
101019	130484	193499	138678	313033	3691	435326	27204	311945	41498	1600608	12606	0	5402496	1524609	3418070	230328	5250	30000	35793	
101037											660					98	0	0	3340	
101233											43459					925000	0	2035	202872	
101345											100					0	0	0	0	
101439											462					257	280	0	0	
101671											1937					16389	0	0	11746	
101738											488					16	1000	0	0	
101952											327					4000	0	0	0	
102155											32					0	0	0	0	
102333											0					0	0	0	1000	
102342											847					3310	0	0	633	
102539											0					0	0	0	0	
102557											43					0	0	0	0	
103134											537					279	0	0	0	
103255											3003					20130	1250	0	0	
103536											2965					47000	0	0	8400	
103554											433					3000	0	0	0	
103563											0					0	0	0	0	
103602											0					0	0	0	0	
104038											8903					104144	551	0	12991	
104056											1169					14210	0	0	0	
104234											860					10250	0	0	0	
104430											586					1000	0	0	0	
104542											0					0	0	0	0	
104663											1175					25000	0	0	0	
105026											1758					28000	0	0	0	
105044											116					0	0	0	580	
105053											246					3670	0	2600	0	
105071											2784					40300	0	0	0	
105222											1127					6000	0	0	0	
105530											675					5000	0	0	0	
105633											218					45	0	0	0	
106359											16814					106361	0	0	0	
106377											9115					180304	2037	0	0	
106452											1292					0	8	0	4170	
106519											629					14000	0	0	0	
106546											949					13500	0	0	1432	
106555											189					30	0	0	0	
106658											1459					0	361	0	12059	
107057											144					0	0	0	0	
107150											0					0	0	0	0	
107226											219					0	0	0	0	
107244											20619					484688	0	0	45859	
107431											634					7000	40	0	0	
107459											0					0	12	0	0	
107758											292					4119	0	0	0	
108269											193					0	0	0	0	
108652											140					900	0	0	0	
108746											36					0	0	0	0	
108951											499					7669	0	0	0	
109136											1357					12050	0	0	0	
109154											442					5000	0	0	0	
109453											401					4330	0	0	0	
109574											1656					0	5202	0	0	
109659											1036					15927	0	0	809	
109855											173					5300	0	0	168	
110413											2161					15888	0	0	3008	
110655											96					856	55	0	350	
110936											242					1353	0	0	0	
110945											827					0	150	0	0	
111157											502					6500	0	0	0	
111205											5499					100833	21547	0	1486	
111559											122					0	0	0	0	
111661											816					13868	0	0	0	
111942											1104					10239	0	0	11579	
111979											739					1319	0	0	0	
112163											2659					42232	0	0	0	
112332											292					0	0	0	0	
112444											1171					900	0	0	0	
112510											155					5060	0	0	0	
112556											170					600	0	0	0	
112837	74582	790061	482211	6118736	743759	4310428	2311482	910808	9904	15809610	974638	0	104822854	1774748	82601605	11884490	57639	0	884142	
113003											510					0	55198	0	0	
113030											216					0	0	0	0	
113441											1968					24951	0	0	5659	
113601											271					0	0	0	0	
113740											3994					72770	8	0	0	
113937											1951					22587	0	0	0	
114149											275					76	0	0	5208	
114158											813					10336	0	0	0	
114251											129					366	0	0	0	
114260											4373					9491	0	0	530222	
114457											647					4291	0	0	0	
114756											246					0	0	0	0	
114774											17					0	0	0	0	
114840											2164					38646	0	0	0	
114859											473					2619	0	0	5248	
115100											990					4832	2000	0	7231	
115146											505					4800	0	0	1200	
115155											615					5700	0	0	0	
115221											1394					17533	577	0	0	
115575											1656					9720	687	0	392	
115641											17395					261982	0	0	94637	
116077											3522					55340	369	0	0	
116358											180					0	0	0	0	
116554											31					0	0	0	0	
116639											0					0	0	0	0	
116732											0					0	0	0	0	
116741											0					0	0	0	0	
117038											1088					8643	0	0	0	
117458											3646					17640	0	0	2281	
117672											1076					2500	3000	0	0	
117841											2787					49645	2515	0	0	
118156											0					0	0	0	0	
118174											2134					18732	4173	0	0	
118660											1923					38862	0	0	0	
118736											1123					14455	0	0	0	
119153											240					333	0	0	0	
119274											2955					3455	757	0	0	
119528											2697					43757	456	0	0	
119779											7278					130177	2473	0	1110	
120542											251					130	0	0	0	
120609											2197					20000	1116	0	0	
120953											0					0	0	0	0	
121576											948					0	5776	0	0	
121642											14279					251560	0	0	140812	
121651											10					0	0	0	0	
121914											715					31	0	0	0	
122153											203					0	0	0	0	
122546											2157					2500	0	0	0	
122658											2965					52000	0	0	0	
122751											155					1825	0	0	0	
122854											1730					31260	0	0	0	
123178											4318					53500	1000	0	2179	
123440											734					14642	0	0	0	
123646											3237					26641	24921	0	50997	
124344											2168					0	0	0	0	
124353											19					0	0	0	0	
124773											356					4300	0	0	0	
124830											644					5525	0	0	0	
125154											2016					0	2876	0	0	
125855											2288					20651	0	0	7587	
125958											0					0	0	0	0	
126012											901					14000	0	0	0	
126049											299					3337	0	0	0	
126254											11015					57854	2000	0	54556	
126553											528					0	322	0	4673	
126740											3090					5000	4915	0	28569	
126834											746					0	0	0	0	
127055											2427					15350	0	0	0	
127224											663					179	0	0	0	
127260											32528					386524	171155	0	0	
127701											1067					17000	4004	0	0	
128164											3844					30000	0	0	0	
128258											0					0	0	0	0	
128511	19937	0	0	995	0	0	0	0	0	20932	66	17	225324	0	19921	0	0	0	0	
128904											61971					533312	390	0	389416	
128959											1609					28230	1400	0	0	
129349											79					0	0	0	15481	
129358											32					0	0	0	0	
129394											13712					314353	0	0	0	
129479											1008					3033	0	0	0	
129732											1445					0	437	0	0	
129853											215					1109	0	0	0	
129910											1015					19332	0	0	3464	
130345											1247					19581	0	0	4	
130541											12625					157613	0	0	93661	
130635											4062					65000	0	0	61	
130813											1485					10000	0	0	0	
130943	13436	0	3320	20036	0	0	13025	11647	0	65528	57588	51496	5004333	0	4491549	1445503	4064	0	0	
131034											484					0	0	0	6066	
131155											477					3081	0	0	0	
131173											5061					97936	26	0	39750	
131418											5286					100634	0	0	3830	
131436											2469					38500	0	0	0	
131650											8851					114613	1011	0	147210	
131717											478					2634	0	0	1408	
131940											361					2000	0	0	0	
132107											7548					116498	5956	0	0	
132152											347					4028	0	0	0	
132219											530					1703	0	0	0	
132451											365					0	0	0	920	
132554											3794					35000	0	0	0	
132778											939					11941	294	0	0	
132853											1419					19000	0	0	0	
132938											157					4	0	0	0	
133243											0					0	0	0	0	
133850											5663					59958	0	0	35958	
133971											4758					85000	7267	0	0	
134156											272					4458	0	252	125	
134437											1898					23000	2082	0	18529	
134455											1139					4710	0	0	0	
134848											311					0	0	0	0	
135359											0					0	0	0	0	
135751											34					0	0	0	0	
135836											655					3761	0	0	0	
135854											232					3402	254	0	0	
136048											808					16225	0	0	0	
136338											1377					14599	0	0	15065	
136459											193					1450	0	0	0	
136655											373					6055	0	966	3017	
137205											3971					43000	37883	0	0	
137447											881					2255	0	0	0	
137456											483					7851	0	0	0	
137559											28					0	0	0	0	
137643											324					3577	0	0	0	
137652											750					0	0	0	0	
137821											0					0	0	0	0	
137915											418356					2888979	908407	1579285	0	
138051											0					0	0	0	0	
138163											756					11400	481	0	0	
138257											45					0	0	0	0	
138350											223					2486	0	0	0	
138556											179					0	150	0	0	
138725											87					0	0	0	0	
138752											33					0	0	0	0	
139133											788					5099	859	0	828	
139432											0					0	0	0	0	
139478											14096					309358	1509	0	23	
139553											1758					24065	0	0	0	
139656											1950					19823	0	0	11173	
139740											8507					151394	0	0	24651	
139834											832					10000	393	0	0	
139843											3189					41200	5518	0	5848	
139955											752					6396	0	0	145	
140018											11896					234061	0	0	31104	
140157											438					3031	0	0	0	
140362											1914					40375	7319	0	0	
140634											330					473	0	0	0	
141211											1287					17432	0	0	1991	
141341											1563					3700	0	0	694	
141350											108					0	0	0	0	
141453											30					0	0	0	0	
141556											2596					15903	0	0	17936	
141734											17355					320422	0	195450	390250	
141958											390					0	0	0	0	
142049											227					647	0	0	1147	
142571											378					200	0	0	0	
142656											267					4418	0	0	136	
142955											12728					218250	0	0	51559	
143158											0					0	0	1921	0	
143653											143					0	75	0	0	
143662											18045					173853	30558	0	38296	
143859											333					2329	0	0	900	
143952											553					3500	0	0	881	
144034											2042					13000	0	0	0	
144052											683					5078	0	0	1804	
144155											1197					19118	0	0	4767	
144436											2086					37808	0	0	0	
144856											1050					4118	0	0	0	
144913											644					0	0	0	0	
145059											614					1006	0	0	0	
145545											2213					336	0	0	23345	
145554											1414					12235	0	0	0	
145741											306					3368	0	0	6470	
145750											347					0	0	0	0	
145844											487					1856	0	0	0	
145956											0					0	0	0	0	
146056											203					0	0	0	0	
146533											0					0	0	0	0	
146618											463					5145	0	0	0	
